"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"富士箱根伊豆国立公園","富士箱根伊豆国立公園東京都、神奈川県、山梨県、静岡県1936年2月1日指定時は富士箱根国立公園、後に改称121,7497,693","https://ja.wikipedia.org/wiki/富士箱根伊豆国立公園","北緯34度40分00秒東経139度00分00秒","指定区域: 日本神奈川県、静岡県、東京都、山梨県にまたがる富士山・箱根・伊豆半島・伊豆諸島の4地域北緯34度40分00秒東経139度00分00秒﻿ / ﻿北緯34.66667度 東経139.00000度﻿ / 34.66667; 139.00000座標: 北緯34度40分00秒東経139度00分00秒﻿ / ﻿北緯34.66667度 東経139.00000度﻿ / 34.66667; 139.00000;分類: 国立公園;面積: 121,695 ha;指定日: 1936年2月1日;運営者: 環境省;年来園者数: 11,250万人（2010年）;事務所: 関東地方環境事務所;事務所所在地: 〒330-6018埼玉県さいたま市中央区新都心11-2明治安田生命さいたま新都心ビル18階;公式サイト: 富士箱根伊豆国立公園（環境省）;面積比: 38.4%","日本の国立公園","表形式","1949年に発行された記念切手"
"秩父多摩甲斐国立公園","秩父多摩甲斐国立公園埼玉県、東京都、山梨県、長野県1950年12月4日指定時は秩父多摩国立公園、後に改称126,2593,791","https://ja.wikipedia.org/wiki/秩父多摩甲斐国立公園","北緯35度52分08秒東経138度56分45秒","指定区域: 日本埼玉県、東京都、山梨県、長野県にまたがる奥秩父山塊を中心とする山岳地北緯35度52分08秒東経138度56分45秒﻿ / ﻿北緯35.86889度 東経138.94583度﻿ / 35.86889; 138.94583座標: 北緯35度52分08秒東経138度56分45秒﻿ / ﻿北緯35.86889度 東経138.94583度﻿ / 35.86889; 138.94583;分類: 国立公園;面積: 126,259ha;指定日: 1950年7月10日;運営者: 環境省;年来園者数: 1,430万人（2010年）;事務所: 関東地方環境事務所;事務所所在地: 〒330-6018埼玉県さいたま市中央区新都心11-2明治安田生命さいたま新都心ビル18階;公式サイト: 秩父多摩甲斐国立公園（環境省）","日本の国立公園","表形式","日本百名山に数えられる金峰山、瑞牆山、大菩薩嶺、雲取山や、渓谷美で知られる西沢渓谷、東沢渓谷や御岳昇仙峡などがよく知られる。また三峰山（三峯神社）や御岳山（武蔵御嶽神社）でも有名。"
"南アルプス国立公園","南アルプス国立公園山梨県、長野県、静岡県1964年6月1日35,7529,181","https://ja.wikipedia.org/wiki/南アルプス国立公園","北緯35度45分08秒東経137度40分23秒","指定区域: 日本山梨県韮崎市南アルプス市北杜市早川町静岡県静岡市葵区川根本町長野県伊那市飯田市大鹿村富士見町北緯35度45分08秒東経137度40分23秒﻿ / ﻿北緯35.7522度 東経137.6731度﻿ / 35.7522; 137.6731座標: 北緯35度45分08秒東経137度40分23秒﻿ / ﻿北緯35.7522度 東経137.6731度﻿ / 35.7522; 137.6731;分類: 国立公園;面積: 357.52 平方キロメートル;指定日: 1964年（昭和39年）6月1日;運営者: 環境省;事務所: 関東地方環境事務所;事務所所在地: 〒330-6018埼玉県さいたま市中央区新都心11-2 明治安田生命さいたま新都心ビル18F;公式サイト: 南アルプス国立公園 : 環境省","日本の国立公園","表形式","日本第二の高峰・北岳など、標高3000m級の山々が南北に連なる。1964年（昭和39年）6月1日に指定された。面積は357.52 平方キロメートルである。"
"小笠原国立公園","小笠原国立公園東京都1972年10月16日6,6294,934","https://ja.wikipedia.org/wiki/小笠原国立公園","北緯27度02分16秒東経142度10分30秒","指定区域: 日本　東京都東京都小笠原村（父島列島、母島列島、聟島列島、西之島、北硫黄島）北緯27度02分16秒東経142度10分30秒﻿ / ﻿北緯27.03778度 東経142.17500度﻿ / 27.03778; 142.17500;分類: 国立公園;面積: 6,629 ha;指定日: 1972年10月16日;運営者: 環境省;年来園者数: 2万人（2006年）;現況: 世界遺産（自然遺産）;事務所: 関東地方環境事務所;事務所所在地: 〒330-6018 埼玉県さいたま市中央区新都心11-2 明治安田生命さいたま新都心ビル18F;公式サイト: 小笠原国立公園（環境省）","日本の国立公園","表形式","西之島、北硫黄島"
"尾瀬国立公園","尾瀬国立公園福島県、栃木県、群馬県、新潟県2007年8月30日日光国立公園から尾瀬地域を分離37,2009,386","https://ja.wikipedia.org/wiki/尾瀬国立公園","北緯36度55分38秒東経139度18分58秒","指定区域: 日本群馬県、福島県、新潟県、栃木県にまたがる山岳地や高層湿原北緯36度55分38秒東経139度18分58秒﻿ / ﻿北緯36.92722度 東経139.31611度﻿ / 36.92722; 139.31611座標: 北緯36度55分38秒東経139度18分58秒﻿ / ﻿北緯36.92722度 東経139.31611度﻿ / 36.92722; 139.31611;分類: 国立公園;面積: 37,200ha;前身: 日光国立公園;指定日: 2007年8月30日;運営者: 環境省;年来園者数: 25万人（2019年）;事務所: 関東地方環境事務所;事務所所在地: 〒330-6018埼玉県さいたま市中央区新都心1-1さいたま新都心合同庁舎１号館６階;公式サイト: 尾瀬国立公園（環境省）","日本の国立公園","表形式","燧ヶ岳"
"中部山岳国立公園","中部山岳国立公園新潟県、富山県、長野県、岐阜県1934年12月4日中部174,32364,129","https://ja.wikipedia.org/wiki/中部山岳国立公園","北緯36度17分21秒東経137度38分53秒","指定区域: 日本新潟県、富山県、長野県、岐阜県にまたがる北アルプスの主な山域北緯36度17分21秒東経137度38分53秒﻿ / ﻿北緯36.28917度 東経137.64806度﻿ / 36.28917; 137.64806座標: 北緯36度17分21秒東経137度38分53秒﻿ / ﻿北緯36.28917度 東経137.64806度﻿ / 36.28917; 137.64806;分類: 国立公園;面積: 174,323 ha;指定日: 1934年12月4日;運営者: 環境省;年来園者数: 1,012万人（2004年）;施設: 関連施設を参照;事務所: 環境省中部地方環境事務所（長野自然環境事務所）;事務所所在地: 〒380-0846長野県長野市旭町1108 長野第一合同庁舎;公式サイト: 中部山岳国立公園（環境省）","日本の国立公園","表形式","1934年12月4日に大雪山国立公園、阿寒国立公園、日光国立公園、阿蘇国立公園（現・阿蘇くじゅう国立公園）とともに指定された。上高地、乗鞍高原などの高原や穂高岳や立山などの3,000メートル級の山々がある。2004年の入場者数は、1,012万人と推定されていて、前年比約91%であった。1888年から3回、日本に宣教師として長期滞在したイギリス人のウォルター・ウェストンは、中部山岳国立公園内の多くの山に山案内人と共に探検的登山を行い、その後『MOUNTAINEERING AND EXPLORATION IN THE JAPANESE ALPS』（日本アルプスの登山と探検）を出版して、世界中に日本アルプスの魅力を紹介した。その功績などを称えて、1937年8月26日の上高地の清水屋ホテルの北東近くに、ウェストンのレリーフが設置された。長野県道24号上高地公園線の釜トンネルが開通しバスが運行されるようになると、多くの一般の観光客が上高地を訪れるようになった。上高地の河童橋では毎年4月27日にアルペンホルンの演奏と共に橋の袂で『上高地開山祭』が開催されている。立山は富士山と白山と共に日本三霊山（日本三名山）であり、古来から信仰対象の山として富山県側から登拝されていた。1771年に建立されたとされている登拝者のための宿泊施設である室堂小屋は国の重要文化財に指定されている。明治以前は女人禁制の山域であった。1971年6月1日に黒部立山アルペンルートが全線開通すると、ルート周辺には多くの観光客、立山周辺の山々に多くの登山者が訪れるようになった。日本山岳会に属する天皇徳仁は皇太子時代に何度も中部山岳国立公園を訪問し、白馬岳、唐松岳、五竜岳、燕岳、常念岳、蝶ヶ岳などの山に登頂している。標高およそ2,500 m付近が森林限界の高山帯で、白馬岳などの北側ほど森林限界の標高が下がり、ハイマツや高山植物が分布している。標高およそ1,500 mから2,500 mにかけてが亜高山帯となっている。標高1,500 m以下の山地はかつてはブナの森だったが多くが伐採されカラマツなどの人工林やミズナラなどの雑木林になっている。乗鞍岳の北西山麓の五色ヶ原では、インタープリター同行者のみの入山規制が行われている。"
"伊勢志摩国立公園","伊勢志摩国立公園三重県1946年11月20日55,5441,003","https://ja.wikipedia.org/wiki/伊勢志摩国立公園","北緯34度27分18秒東経136度43分33秒","指定区域: 日本三重県志摩半島一帯北緯34度27分18秒東経136度43分33秒﻿ / ﻿北緯34.45500度 東経136.72583度﻿ / 34.45500; 136.72583座標: 北緯34度27分18秒東経136度43分33秒﻿ / ﻿北緯34.45500度 東経136.72583度﻿ / 34.45500; 136.72583;分類: 国立公園;面積: 55,544 ha;指定日: 1946年11月20日;運営者: 環境省;年来園者数: 820万人（2010年）;施設: 関連施設を参照;事務所: 中部地方環境事務所;事務所所在地: 〒460-0001愛知県名古屋市中区三の丸2-5-2;公式サイト: 伊勢志摩国立公園（環境省）","日本の国立公園","表形式","日本の国立公園の面積の約60%が国有地であるが、鳥羽市・志摩市の市街地のほかに神路山などの伊勢神宮の宮域林5500 haを含む伊勢志摩国立公園では90%以上が私有地である。年間訪問者は1017.6万人（2002年）。生活圏と重なるため、日本の国立公園の中では最も人口が多い。"
"上信越高原国立公園","上信越高原国立公園群馬県、新潟県、長野県1949年9月7日148,1949,201","https://ja.wikipedia.org/wiki/上信越高原国立公園","北緯36度37分30秒東経138度37分30秒","指定区域: 日本群馬県、長野県、新潟県にまたがる山岳部および高層湿原北緯36度37分30秒東経138度37分30秒﻿ / ﻿北緯36.62500度 東経138.62500度﻿ / 36.62500; 138.62500座標: 北緯36度37分30秒東経138度37分30秒﻿ / ﻿北緯36.62500度 東経138.62500度﻿ / 36.62500; 138.62500;分類: 国立公園;面積: 148,194 ha;指定日: 1949年9月7日;運営者: 環境省;年来園者数: 2192万人（2015年）;施設: 関連施設を参照;事務所: 長野自然環境事務所;事務所所在地: 〒380-0846長野県長野市旭町1108 長野第1合同庁舎3F;公式サイト: 上信越高原国立公園（環境省）;草津・万座・浅間地域: 2,507;須坂・高山地域: 0;谷川地域: 2,050;志賀高原地域: 2,914;苗場地域: 検討中;合計:;JR上越線: 湯檜曽;JR北陸新幹線: 軽井沢;しなの鉄道線: 30;関越自動車道: 渋川伊香保;上信越自動車道: 松井田妙義;長野自動車道: 須坂長野東","日本の国立公園","表形式","浅間山、四阿山、白根山及び岩菅山などの火山麓の火山性高原をはじめとして、谷川岳などの構造山地に、巨大な溶岩台地である苗場山や火山噴出物に起因した台地であるカヤの平の地域等を合わせ、日本を代表する山岳及び高原景観地として、面積約15万haの範囲が我が国の15番目の国立公園(1937年に指定された台湾の3か所を含めると18番目)として指定された。これに妙高、戸隠、野尻湖一帯の面積約4万haの地域が追加指定され、その後、追加指定地域一帯が「妙高戸隠連山国立公園」として分離独立し現在に至っている。"
"白山国立公園","白山国立公園富山県、石川県、福井県、岐阜県1962年11月12日白山国定公園から昇格49,90017,857","https://ja.wikipedia.org/wiki/白山国立公園","北緯36度09分18秒東経136度46分17秒","指定区域: 日本富山県、石川県、福井県、岐阜県にまたがる両白山地の主な山域北緯36度09分18秒東経136度46分17秒﻿ / ﻿北緯36.15500度 東経136.77139度﻿ / 36.15500; 136.77139座標: 北緯36度09分18秒東経136度46分17秒﻿ / ﻿北緯36.15500度 東経136.77139度﻿ / 36.15500; 136.77139;分類: 国立公園;面積: 47,700 ha;前身: 白山国定公園（1955年7月1日）;指定日: 1962年11月12日;運営者: 環境省;施設: 白山国立公園センター;事務所: 環境省中部地方環境事務所;事務所所在地: 〒460-0001愛知県名古屋市中区三の丸二丁目5番2号;公式サイト: 白山国立公園（環境省）","日本の国立公園","表形式","1955年7月1日に白山国定公園として国定公園に指定。1962年11月12日国立公園に変更。指定面積は47,700 haで、約66 %が国有地、約37 %がその特別保護地区になっている。"
"妙高戸隠連山国立公園","妙高戸隠連山国立公園新潟県、長野県2015年3月27日上信越高原国立公園から分離39,7723,552","https://ja.wikipedia.org/wiki/妙高戸隠連山国立公園","","指定区域: 日本新潟県、長野県にまたがる山岳部;分類: 国立公園;面積: 39,772 ha;指定日: 2015年3月27日;運営者: 環境省;事務所: 長野自然環境事務所;事務所所在地: 〒380-0846長野県長野市旭町1108　長野第1合同庁舎３F;備考: http://chubu.env.go.jp/nagano/;公式サイト: 妙高戸隠連山国立公園（環境省）","日本の国立公園","表形式","長野県北部から新潟県にまたがり、野尻湖や妙高、戸隠を中心とする山々からなる。当初の上信越高原国立公園指定地域である三国山脈や志賀高原、浅間山地域とは大きく離れた飛地であるため、性格が全く異なる地域として分離指定された。"
"吉野熊野国立公園","吉野熊野国立公園三重県、奈良県、和歌山県1936年2月1日近畿61,4064,490","https://ja.wikipedia.org/wiki/吉野熊野国立公園","北緯33度47分56秒東経135度56分24秒","指定区域: 日本奈良県、三重県、和歌山県にまたがる紀伊半島の山岳部、河谷部および海岸部北緯33度47分56秒東経135度56分24秒﻿ / ﻿北緯33.79889度 東経135.94000度﻿ / 33.79889; 135.94000座標: 北緯33度47分56秒東経135度56分24秒﻿ / ﻿北緯33.79889度 東経135.94000度﻿ / 33.79889; 135.94000;分類: 国立公園;面積: 59,793ha;指定日: 1936年2月1日;運営者: 環境省;年来園者数: 812万人（2010年）;事務所: 吉野熊野国立公園管理事務所;事務所所在地: 〒647-0043和歌山県新宮市緑ヶ丘2-4-20;公式サイト: 吉野熊野国立公園（環境省）","日本の国立公園","表形式","紀伊半島の中央部から南西岸までの山岳・河川・海岸の自然に恵まれた、広大な地域を占める公園。"
"山陰海岸国立公園","山陰海岸国立公園京都府、兵庫県、鳥取県1963年7月15日山陰海岸国定公園から昇格8,783600","https://ja.wikipedia.org/wiki/山陰海岸国立公園","北緯35度38分24秒東経134度55分48秒","指定区域: 日本京都府、兵庫県、鳥取県にまたがる日本海沿岸部北緯35度38分24秒東経134度55分48秒﻿ / ﻿北緯35.64000度 東経134.93000度﻿ / 35.64000; 134.93000座標: 北緯35度38分24秒東経134度55分48秒﻿ / ﻿北緯35.64000度 東経134.93000度﻿ / 35.64000; 134.93000;分類: 国立公園;面積: 8,783ha;前身: 山陰海岸国定公園;指定日: 1963年7月15日;運営者: 環境省;年来園者数: 626万人（2010年）;事務所: 近畿地方環境事務所;事務所所在地: 〒540-6591大阪府大阪市中央区大手前1-7-31大阪マーチャンダイズマートビル8階;公式サイト: 山陰海岸国立公園（環境省）","日本の国立公園","表形式","利用者数は2008年（平成20年）。"
