"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"鬼太郎ひろば","","https://ja.wikipedia.org/wiki/鬼太郎ひろば","","","Category:東京都の公園","箇条書き,制限あり",""
"府中市郷土の森公園","","https://ja.wikipedia.org/wiki/府中市郷土の森公園","北緯35度39分21.1秒東経139度28分34.3秒","","Category:東京都の公園","箇条書き,制限あり",""
"窪東公園","","https://ja.wikipedia.org/wiki/窪東公園","","所在地: 国分寺市;面積: 14,098平方メートル;駐車場: なし;公式サイト:","Category:東京都の公園","箇条書き,制限あり","窪東公園は、水と緑と芝生大広場と大型カラフル複合遊具の公園として、市民に親しまれている。"
"供養塚公園","","https://ja.wikipedia.org/wiki/供養塚公園","","分類: 都市公園;所在地: 日本東京都;面積: 約1,2002;開園: 1967年;運営者: 狛江市環境部;現況: 年中解放;設備・遊具: ブランコ、すべり台など;駐車場: なし;バリアフリー: 入り口にスロープ設置","Category:東京都の公園","箇条書き,制限あり","閑静な住宅街に囲まれた場所にある公園。遊具は公園の四方の面に平行になるように設置されており、中央に広い空間が確保されている。地面の材質は砂で、ボールを使った遊びをすることができる。公園と道路を隔てるように花壇が設置されており、桜やツツジなどが植っている。"
"黒川清流公園","","https://ja.wikipedia.org/wiki/黒川清流公園","北緯35度39分54.46秒東経139度23分7.89秒","取水元: 日野市上田;合流先: 日野市石田 浅川;流域: 日野市;備考: 流域の大部分が親水路風に改修;取水元: 日野市川辺堀之内 浅川;合流先: 日野市万願寺 根川 (日野市);流域: 東京都日野市;取水元: 日野市東豊田黒川清流公園;合流先: 日野市川辺堀之内豊田用水;流域: 東京都日野市;備考: 源流付近は黒川清流公園;分類: 親水公園;所在地:  日本東京都日野市東豊田3-16-1;座標: 北緯35度39分54.46秒東経139度23分7.89秒﻿ / ﻿北緯35.6651278度 東経139.3855250度﻿ / 35.6651278; 139.3855250座標: 北緯35度39分54.46秒東経139度23分7.89秒﻿ / ﻿北緯35.6651278度 東経139.3855250度﻿ / 35.6651278; 139.3855250;面積: 9,326m2;開園: 1985年;運営者: 日野市;設備・遊具: 清流広場、親水広場;アクセス: 中央本線豊田駅より、徒歩約10分;公式サイト:;取水元: 日野市西平山浅川;合流先: 日野市上田 (日野市)上田用水;流域: 東京都日野市;取水元: 日野市上田;合流先: 日野市石田 浅川;流域: 日野市;備考: 流域の大部分が親水路風に改修;取水元: 日野市川辺堀之内 浅川;合流先: 日野市万願寺 根川 (日野市);流域: 東京都日野市;取水元: 日野市東豊田黒川清流公園;合流先: 日野市川辺堀之内豊田用水;流域: 東京都日野市;備考: 源流付近は黒川清流公園;分類: 親水公園;所在地:  日本東京都日野市東豊田3-16-1;座標: 北緯35度39分54.46秒東経139度23分7.89秒﻿ / ﻿北緯35.6651278度 東経139.3855250度﻿ / 35.6651278; 139.3855250座標: 北緯35度39分54.46秒東経139度23分7.89秒﻿ / ﻿北緯35.6651278度 東経139.3855250度﻿ / 35.6651278; 139.3855250;面積: 9,326m2;開園: 1985年;運営者: 日野市;設備・遊具: 清流広場、親水広場;アクセス: 中央本線豊田駅より、徒歩約10分;公式サイト:;取水元: 日野市西平山浅川;合流先: 日野市上田 (日野市)上田用水;流域: 東京都日野市;取水元: 日野市上田;合流先: 日野市石田 浅川;流域: 日野市;備考: 流域の大部分が親水路風に改修;取水元: 日野市川辺堀之内 浅川;合流先: 日野市万願寺 根川 (日野市);流域: 東京都日野市;取水元: 日野市東豊田黒川清流公園;合流先: 日野市川辺堀之内豊田用水;流域: 東京都日野市;備考: 源流付近は黒川清流公園;分類: 親水公園;所在地:  日本東京都日野市東豊田3-16-1;座標: 北緯35度39分54.46秒東経139度23分7.89秒﻿ / ﻿北緯35.6651278度 東経139.3855250度﻿ / 35.6651278; 139.3855250座標: 北緯35度39分54.46秒東経139度23分7.89秒﻿ / ﻿北緯35.6651278度 東経139.3855250度﻿ / 35.6651278; 139.3855250;面積: 9,326m2;開園: 1985年;運営者: 日野市;設備・遊具: 清流広場、親水広場;アクセス: 中央本線豊田駅より、徒歩約10分;公式サイト:;取水元: 日野市西平山浅川;合流先: 日野市上田 (日野市)上田用水;流域: 東京都日野市;取水元: 日野市上田;合流先: 日野市石田 浅川;流域: 日野市;備考: 流域の大部分が親水路風に改修;取水元: 日野市川辺堀之内 浅川;合流先: 日野市万願寺 根川 (日野市);流域: 東京都日野市;取水元: 日野市東豊田黒川清流公園;合流先: 日野市川辺堀之内豊田用水;流域: 東京都日野市;備考: 源流付近は黒川清流公園;分類: 親水公園;所在地:  日本東京都日野市東豊田3-16-1;座標: 北緯35度39分54.46秒東経139度23分7.89秒﻿ / ﻿北緯35.6651278度 東経139.3855250度﻿ / 35.6651278; 139.3855250座標: 北緯35度39分54.46秒東経139度23分7.89秒﻿ / ﻿北緯35.6651278度 東経139.3855250度﻿ / 35.6651278; 139.3855250;面積: 9,326m2;開園: 1985年;運営者: 日野市;設備・遊具: 清流広場、親水広場;アクセス: 中央本線豊田駅より、徒歩約10分;公式サイト:;取水元: 日野市西平山浅川;合流先: 日野市上田 (日野市)上田用水;流域: 東京都日野市;取水元: 日野市上田;合流先: 日野市石田 浅川;流域: 日野市;備考: 流域の大部分が親水路風に改修;取水元: 日野市川辺堀之内 浅川;合流先: 日野市万願寺 根川 (日野市);流域: 東京都日野市;取水元: 日野市東豊田黒川清流公園;合流先: 日野市川辺堀之内豊田用水;流域: 東京都日野市;備考: 源流付近は黒川清流公園;分類: 親水公園;所在地:  日本東京都日野市東豊田3-16-1;座標: 北緯35度39分54.46秒東経139度23分7.89秒﻿ / ﻿北緯35.6651278度 東経139.3855250度﻿ / 35.6651278; 139.3855250座標: 北緯35度39分54.46秒東経139度23分7.89秒﻿ / ﻿北緯35.6651278度 東経139.3855250度﻿ / 35.6651278; 139.3855250;面積: 9,326m2;開園: 1985年;運営者: 日野市;設備・遊具: 清流広場、親水広場;アクセス: 中央本線豊田駅より、徒歩約10分;公式サイト:;取水元: 日野市西平山浅川;合流先: 日野市上田 (日野市)上田用水;流域: 東京都日野市","Category:東京都の公園","箇条書き,制限あり","新井用水（あらいようすい）とは、東京都日野市内を流れる用水路で、主に上田と新井の両地区を流路としている。"
"小金井公園","","https://ja.wikipedia.org/wiki/小金井公園","北緯35度42分52秒東経139度31分08秒","分類: 都市公園（広域公園）;所在地: 日本東京都小金井市、小平市、西東京市、武蔵野市;座標: 北緯35度42分52秒東経139度31分08秒﻿ / ﻿北緯35.71444度 東経139.51889度﻿ / 35.71444; 139.51889座標: 北緯35度42分52秒東経139度31分08秒﻿ / ﻿北緯35.71444度 東経139.51889度﻿ / 35.71444; 139.51889;面積: 80.2ha;開園: 1954年（昭和29年）1月14日;運営者: 東京都公園協会2011～2015年度指定管理者;駐車場: あり（有料・700台）;事務所所在地: 東京都小金井市関野町一丁目13番1号;公式サイト: 公式サイト","Category:東京都の公園","箇条書き,制限あり","面積約80haの広大な敷地は都立公園の中でも最大規模で、日比谷公園の4.8倍、上野公園の1.4倍に相当する。なお、東京都にはさらに広い国営昭和記念公園があり、その面積は小金井公園の2倍近い。"
"国営昭和記念公園","","https://ja.wikipedia.org/wiki/国営昭和記念公園","北緯35度42分26.68秒東経139度23分39.48秒","分類: 国営公園;所在地: 日本東京都立川市、昭島市;座標: 北緯35度42分26.68秒東経139度23分39.48秒﻿ / ﻿北緯35.7074111度 東経139.3943000度﻿ / 35.7074111; 139.3943000座標: 北緯35度42分26.68秒東経139度23分39.48秒﻿ / ﻿北緯35.7074111度 東経139.3943000度﻿ / 35.7074111; 139.3943000;面積: 165.3 ha;開園: 1983年10月26日;設計者: 東京ランドスケープ研究所（全体案）;運営者: H27-30国営昭和記念公園運営維持管理業務　昭和記念公園　パークス共同体;年来園者数: 404万人(2016年度);駐車場: 大型車93台、普通車2531台;事務所: 国営昭和記念公園事務所;事務所所在地: 〒190-8558東京都立川市緑町3173;公式サイト: 公式ホームページ","Category:東京都の公園","箇条書き,制限あり","「昭和天皇御在位五十年記念事業」の一環として、「現在及び将来を担う国民が自然的環境の中で健全な心身を育み、英知を養う場とする」ために、戦後米軍が旧立川飛行場を接収した立川市と昭島市の両市にまたがる立川基地跡地のうち、180haを記念公園として建設することが閣議決定され、「緑の回復と人間性の向上」をテーマに1978年（昭和53年）度より国土交通省の手で施設整備が進められてきた。1983年（昭和58年）10月26日、昭和天皇臨席のもとに約70haで開園した後、レインボープールや子供の森、日本庭園、砂川口、盆栽苑等次々と施設が整備され、2005年（平成17年）11月にはみどりの文化ゾーンが共用され、同時に昭和天皇記念館が開館した。"
"小平中央公園","","https://ja.wikipedia.org/wiki/小平中央公園","北緯35度43分21秒東経139度27分45秒","所在地: 小平市;座標: 北緯35度43分21秒東経139度27分45秒﻿ / ﻿北緯35.72250度 東経139.46250度﻿ / 35.72250; 139.46250座標: 北緯35度43分21秒東経139度27分45秒﻿ / ﻿北緯35.72250度 東経139.46250度﻿ / 35.72250; 139.46250;開園: 1977年8月;事務所所在地: 東京都小平市津田町1丁目1番1号;公式サイト: 公式ページ","Category:東京都の公園","箇条書き,制限あり","西武鉄道国分寺線の鷹の台駅、および玉川上水と隣接。市民の憩いの場となっている。もともとは日本蚕糸科学研究所が設立した研究桑園及び蚕種研究室の跡地であり、1980年代はじめ頃までは、見渡す限りの桑畑でとくに何もなかった。"
"小平霊園","","https://ja.wikipedia.org/wiki/小平霊園","北緯35度44分24秒東経139度29分06秒","開園: 1948年（昭和23年）;所在地: 東京都東村山市萩山町1丁目16番地1;国: 日本;座標: 北緯35度44分24秒東経139度29分06秒﻿ / ﻿北緯35.74度 東経139.485度﻿ / 35.74; 139.485座標: 北緯35度44分24秒東経139度29分06秒﻿ / ﻿北緯35.74度 東経139.485度﻿ / 35.74; 139.485;運営者: 東京都公園協会;総面積: 約65ha;建墓数: 40,000区画;ウェブサイト: http://www.tokyo-park.or.jp/park/format/index078.html","Category:東京都の公園","箇条書き,制限あり","など"
"狭山池公園 (東京都)","","https://ja.wikipedia.org/wiki/狭山池公園_(東京都)","北緯35度46分33.8秒東経139度20分53.1秒","分類: 都市計画緑地;所在地: 日本東京都西多摩郡瑞穂町大字箱根ケ崎712番地;座標: 北緯35度46分33.8秒東経139度20分53.1秒﻿ / ﻿北緯35.776056度 東経139.348083度﻿ / 35.776056; 139.348083座標: 北緯35度46分33.8秒東経139度20分53.1秒﻿ / ﻿北緯35.776056度 東経139.348083度﻿ / 35.776056; 139.348083;面積: 1.5ヘクタール;開園: 1986年4月;運営者: 瑞穂町教育委員会;駐車場: 7台;アクセス: #交通アクセスを参照;公式サイト: 狭山池公園","Category:東京都の公園","箇条書き,制限あり","1986年（昭和61年）4月開園。"
"狭山公園","","https://ja.wikipedia.org/wiki/狭山公園","","","Category:東京都の公園","箇条書き,制限あり","狭山公園（さやまこうえん）は、東京都東村山市・東大和市にある都立公園。"
"東京都立狭山自然公園","","https://ja.wikipedia.org/wiki/東京都立狭山自然公園","北緯35度45分46秒東経139度25分1秒","分類: 都市公園> 都立自然公園;所在地: 日本東京都東大和市東村山市武蔵村山市西多摩郡瑞穂町;座標: 北緯35度45分46秒東経139度25分1秒﻿ / ﻿北緯35.76278度 東経139.41694度﻿ / 35.76278; 139.41694座標: 北緯35度45分46秒東経139度25分1秒﻿ / ﻿北緯35.76278度 東経139.41694度﻿ / 35.76278; 139.41694;面積: 775ha;設備・遊具: 記事参照;駐車場: 45;告示: 1951年（昭和26年）3月15日設定","Category:東京都の公園","箇条書き,制限あり","指定区域は狭山丘陵の多摩湖（村山貯水池）周辺775ha。都県境を挟んで埼玉県立狭山自然公園と隣接する。自然公園内の一部は都立狭山公園、都立東大和公園、都立八国山緑地、都立中藤公園、都立野山北・六道山公園として整備されている。"
"下野谷遺跡公園","","https://ja.wikipedia.org/wiki/下野谷遺跡公園","北緯35度43分30秒東経139度33分39秒","所在地: 日本東京都西東京市;座標: 北緯35度43分30秒東経139度33分39秒﻿ / ﻿北緯35.72500度 東経139.56083度﻿ / 35.72500; 139.56083座標: 北緯35度43分30秒東経139度33分39秒﻿ / ﻿北緯35.72500度 東経139.56083度﻿ / 35.72500; 139.56083;面積: 3,173m2;開園: 2007年4月15日;運営者: 西東京市;現況: 年中開放;設備・遊具: 原っぱ広場;公式サイト: 下野谷遺跡公園","Category:東京都の公園","箇条書き,制限あり","下野谷遺跡を保存・活用するために整備された公園である。"
"城山公園 (稲城市)","","https://ja.wikipedia.org/wiki/城山公園_(稲城市)","北緯35度38分30秒東経139度29分18秒","所在地: 日本東京都稲城市向陽台4丁目6番地;座標: 北緯35度38分30秒東経139度29分18秒﻿ / ﻿北緯35.64167度 東経139.48833度﻿ / 35.64167; 139.48833;設備・遊具: テニスコート2面、ファインタワー（展望台）、自然林散策路、池、芝生広場、バスケットゴール;駐車場: 一般用10台、身障者用1台","Category:東京都の公園","箇条書き,制限あり","向陽台団地の中にあって、南北600m、東西200mの広がりを持つ公園である。南の端は向陽台公園通りに接し、バスケットゴールが設置された約50m四方のコンクリート舗装された広場がある。通りの向かいにあるスーパー三和稲城店とは陸橋でつながっている。"
"神代植物公園","","https://ja.wikipedia.org/wiki/神代植物公園","北緯35度40分16秒東経139度32分46秒","分類: 都立公園・植物園;所在地: 東京都調布市;座標: JP-13;座標: 北緯35度40分16秒東経139度32分46秒﻿ / ﻿北緯35.67111度 東経139.54611度﻿ / 35.67111; 139.54611座標: 北緯35度40分16秒東経139度32分46秒﻿ / ﻿北緯35.67111度 東経139.54611度﻿ / 35.67111; 139.54611;面積: 489,731m2;運営者: 東京都公園協会2016～2026年度指定管理者;設備・遊具: 大温室、噴水広場、水生植物園、植物会館、芝生広場、ドッグラン;駐車場: 720台;告示: 1961年10月20日;公式サイト: 神代植物公園へ行こう！","Category:東京都の公園","箇条書き,制限あり","このほかにも、特設展示場や大温室において四季折々の展示会が催される。"
"浅間山公園","","https://ja.wikipedia.org/wiki/浅間山公園","北緯35度40分47秒東経139度29分59秒","分類: 都立公園;所在地: 日本東京都府中市若松町;座標: 北緯35度40分47秒東経139度29分59秒﻿ / ﻿北緯35.67972度 東経139.49972度﻿ / 35.67972; 139.49972座標: 北緯35度40分47秒東経139度29分59秒﻿ / ﻿北緯35.67972度 東経139.49972度﻿ / 35.67972; 139.49972;面積: 83,089.73m2;開園: 1970年6月1日;設備・遊具: あずまや、児童公園、トイレ;駐車場: なし;事務所: 野川公園サービスセンター;事務所所在地: 東京都三鷹市大沢六丁目4-1;公式サイト: 浅間山公園（むさしのの都立公園）","Category:東京都の公園","箇条書き,制限あり","浅間山公園は浅間山に設置された。東峰は東隣りの東京都立多磨霊園内にあり、間を道路（浅間山通り）で隔てられていて陸橋「きすげばし」で繋がっている。 公園の西側は新小金井街道に面している。公園内は自然の雑木林で覆われ、数々の野草の中には絶滅危惧I類のムサシノキスゲが自生している。"
"滄浪泉園","","https://ja.wikipedia.org/wiki/滄浪泉園","北緯35度41分56秒東経139度29分55秒","分類: 緑地保全地区;所在地: 東京都小金井市南町三丁目;座標: 北緯35度41分56秒東経139度29分55秒﻿ / ﻿北緯35.69889度 東経139.49861度﻿ / 35.69889; 139.49861座標: 北緯35度41分56秒東経139度29分55秒﻿ / ﻿北緯35.69889度 東経139.49861度﻿ / 35.69889; 139.49861;面積: 11,700m2;運営者: 小金井市;告示: 1979年10月開園（1978年にも2ヶ月間公開）;公式サイト: 小金井市公式サイト内","Category:東京都の公園","箇条書き,制限あり","実業家で衆議院議員も務めた波多野承五郎は、国分寺崖線の上にあるこの一帯に、1914年に別荘を構え、敷地面積3.3haほどの庭園を営んだ。1919年には、犬養毅がここを訪れ、「手や足を洗い、口をそそぎ、俗塵に汚れた心を洗い清める、清々と豊かな水の湧き出る泉のある庭」という意味を込めて「滄浪泉園」と命名した。後には犬養の直筆を写した、石の門標が設けられた。"
"都立滝山自然公園","","https://ja.wikipedia.org/wiki/都立滝山自然公園","北緯35度42分5.3秒東経139度19分45.2秒","地域: 日本東京都;最寄り: 八王子市高月町;面積: 6.61 km²;創立日: 1950年11月7日","Category:東京都の公園","箇条書き,制限あり",""
"玉川上水緑道","","https://ja.wikipedia.org/wiki/玉川上水緑道","北緯35度40分48.7秒東経139度31分33.3秒","分類: 緑地;所在地: 日本東京都福生市・昭島市・立川市・小平市・三鷹市・武蔵野市・杉並区;座標: 北緯35度40分48.7秒東経139度31分33.3秒﻿ / ﻿北緯35.680194度 東経139.525917度﻿ / 35.680194; 139.525917座標: 北緯35度40分48.7秒東経139度31分33.3秒﻿ / ﻿北緯35.680194度 東経139.525917度﻿ / 35.680194; 139.525917;面積: 131,340.79 ㎡;運営者: 西武・武蔵野パートナーズ;事務所: 野川公園サービスセンター;事務所所在地: 東京都三鷹市大沢6丁目4-1;公式サイト: 玉川上水緑道","Category:東京都の公園","箇条書き,制限あり","杉並区の浅間橋から福生市の平和橋までの約24kmにわたって、玉川上水沿いの平坦地に整備された土舗装の遊歩道であり、既成住宅地に残された帯状の緑地帯。遊歩道脇にはクヌギやコナラ、サクラなどが植栽されている。また、沿道には小金井公園、井の頭恩賜公園などの公園緑地や、名勝「小金井桜」、野火止用水などの史跡が多数存在する。"
"多摩中央公園","","https://ja.wikipedia.org/wiki/多摩中央公園","北緯35度37分14.2秒東経139度25分32.8秒","分類: 都市公園（総合公園）;所在地: 日本東京都多摩市落合2丁目35番地;座標: 北緯35度37分14.2秒東経139度25分32.8秒﻿ / ﻿北緯35.620611度 東経139.425778度﻿ / 35.620611; 139.425778座標: 北緯35度37分14.2秒東経139度25分32.8秒﻿ / ﻿北緯35.620611度 東経139.425778度﻿ / 35.620611; 139.425778;面積: 112,992.19 m2;設計者: 　H2年整備：株式会社あい造園設計事務所;運営者: 多摩市;駐車場: 多摩センター地区共同利用駐車場;公式サイト: 多摩市のサイト","Category:東京都の公園","箇条書き,制限あり","多摩ニュータウンの中心に位置する多摩センターにある、面積112,992.19平方メートルの広大な公園である。"
"多摩動物公園","","https://ja.wikipedia.org/wiki/多摩動物公園","北緯35度38分59秒東経139度24分8秒","専門分野: 総合;所有者: 東京都;管理運営: 東京動物園協会2011 - 2015年度指定管理者;園長: 渡部浩文;面積: 60ヘクタール;来園者数: 977,731人（平成30年3月末時点）;開園: 1958年5月5日;所在地: 〒191-0042東京都日野市程久保7-1-1;位置: 北緯35度38分59秒東経139度24分8秒﻿ / ﻿北緯35.64972度 東経139.40222度﻿ / 35.64972; 139.40222座標: 北緯35度38分59秒東経139度24分8秒﻿ / ﻿北緯35.64972度 東経139.40222度﻿ / 35.64972; 139.40222;アクセス: 京王動物園線・多摩都市モノレール線「多摩動物公園駅」;公式サイト: http://www.tokyo-zoo.net/zoo/tama/;分類: 都市公園（特殊公園・動植物園）;所在地: 日本東京都日野市程久保6-3;面積: 60.1ha（計画64.6ha）;運営者: 東京都;現況: 開園中;事務所所在地: 多摩動物公園;専門分野: 総合;所有者: 東京都;管理運営: 東京動物園協会2011 - 2015年度指定管理者;園長: 渡部浩文;面積: 60ヘクタール;来園者数: 977,731人（平成30年3月末時点）;開園: 1958年5月5日;所在地: 〒191-0042東京都日野市程久保7-1-1;位置: 北緯35度38分59秒東経139度24分8秒﻿ / ﻿北緯35.64972度 東経139.40222度﻿ / 35.64972; 139.40222座標: 北緯35度38分59秒東経139度24分8秒﻿ / ﻿北緯35.64972度 東経139.40222度﻿ / 35.64972; 139.40222;アクセス: 京王動物園線・多摩都市モノレール線「多摩動物公園駅」;公式サイト: http://www.tokyo-zoo.net/zoo/tama/;分類: 都市公園（特殊公園・動植物園）;所在地: 日本東京都日野市程久保6-3;面積: 60.1ha（計画64.6ha）;運営者: 東京都;現況: 開園中;事務所所在地: 多摩動物公園","Category:東京都の公園","箇条書き,制限あり","1958年5月5日に開園。当初は恩賜上野動物園の分園という形であった。恩賜上野動物園に比して広大な（約4倍）敷地を生かし、動物たちが自由に動く様を見せることを目指している。当時最新の無柵放養式展示を導入した動物園の1つである。かつては、東京都が直営で運営していたが、指定管理者制度により公益財団法人東京動物園協会へ引き継がれた。2018年3月時点での職員数は112人。"
"多磨霊園","","https://ja.wikipedia.org/wiki/多磨霊園","北緯35度41分07秒東経139度30分35秒","開園: 1923年;所在地: 東京都府中市、小金井市;国: 日本;座標: 北緯35度41分07秒東経139度30分35秒﻿ / ﻿北緯35.68528度 東経139.50972度﻿ / 35.68528; 139.50972座標: 北緯35度41分07秒東経139度30分35秒﻿ / ﻿北緯35.68528度 東経139.50972度﻿ / 35.68528; 139.50972;種別: 公営;運営者: 東京都;総面積: 128ha;ウェブサイト: http://www.tokyo-park.or.jp/park/format/index077.html","Category:東京都の公園","箇条書き,制限あり","東京市によって関東大震災直前の1923年（大正12年）に北多摩郡多磨村に開園。当初は多磨墓地といい、1935年（昭和10年）に多磨霊園と改称された。"
"竹林公園 (東久留米市)","","https://ja.wikipedia.org/wiki/竹林公園_(東久留米市)","北緯35度45分17.3秒東経139度32分4.5秒","所在地: 日本東京都東久留米市;座標: 北緯35度45分17.3秒東経139度32分4.5秒﻿ / ﻿北緯35.754806度 東経139.534583度﻿ / 35.754806; 139.534583座標: 北緯35度45分17.3秒東経139度32分4.5秒﻿ / ﻿北緯35.754806度 東経139.534583度﻿ / 35.754806; 139.534583;面積: 3,300m2;駐車場: 有り;公式サイト: 竹林公園-東久留米市","Category:東京都の公園","箇条書き,制限あり","1974年に整備され、1983年に新東京百景に選定された。"
"秩父多摩甲斐国立公園","","https://ja.wikipedia.org/wiki/秩父多摩甲斐国立公園","北緯35度52分08秒東経138度56分45秒","指定区域: 日本埼玉県、東京都、山梨県、長野県にまたがる奥秩父山塊を中心とする山岳地北緯35度52分08秒東経138度56分45秒﻿ / ﻿北緯35.86889度 東経138.94583度﻿ / 35.86889; 138.94583座標: 北緯35度52分08秒東経138度56分45秒﻿ / ﻿北緯35.86889度 東経138.94583度﻿ / 35.86889; 138.94583;分類: 国立公園;面積: 126,259ha;指定日: 1950年7月10日;運営者: 環境省;年来園者数: 1,430万人（2010年）;事務所: 関東地方環境事務所;事務所所在地: 〒330-6018埼玉県さいたま市中央区新都心11-2明治安田生命さいたま新都心ビル18階;公式サイト: 秩父多摩甲斐国立公園（環境省）","Category:東京都の公園","箇条書き,制限あり","日本百名山に数えられる金峰山、瑞牆山、大菩薩嶺、雲取山や、渓谷美で知られる西沢渓谷、東沢渓谷や御岳昇仙峡などがよく知られる。また三峰山（三峯神社）や御岳山（武蔵御嶽神社）でも有名。"
