"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"初山別温泉","","https://ja.wikipedia.org/wiki/初山別温泉","北緯44度33分48.6秒東経141度46分36.4秒","所在地: 北海道苫前町初山別村豊岬初山別温泉北海道地図;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯44度33分48.6秒東経141度46分36.4秒﻿ / ﻿北緯44.563500度 東経141.776778度﻿ / 44.563500; 141.776778座標: 北緯44度33分48.6秒東経141度46分36.4秒﻿ / ﻿北緯44.563500度 東経141.776778度﻿ / 44.563500; 141.776778;交通: JR北海道宗谷本線幌延駅下車後、バスで約1時間10分;泉質: ナトリウム - 塩化物泉;泉温（摂氏）: 11 °C;宿泊施設数: 1;外部リンク: 公式サイト","日本の温泉地一覧","参照"
"神居岩温泉","","https://ja.wikipedia.org/wiki/神居岩温泉","北緯43度56分22.7秒東経141度41分0.4秒","所在地: 北海道留萌市大字留萌村字カムイワ495神居岩温泉北海道地図;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯43度56分22.7秒東経141度41分0.4秒﻿ / ﻿北緯43.939639度 東経141.683444度﻿ / 43.939639; 141.683444座標: 北緯43度56分22.7秒東経141度41分0.4秒﻿ / ﻿北緯43.939639度 東経141.683444度﻿ / 43.939639; 141.683444;交通: 鉄道-JR北海道留萌本線留萌駅下車後、バスで10分車-深川留萌自動車道留萌大和田インターチェンジから約15分;泉質: ナトリウム塩化物泉・単純硫黄冷鉱泉;泉温（摂氏）: 11 °C;宿泊施設数: 1;外部リンク: ホテル神居岩","日本の温泉地一覧","参照"
"岩尾温泉","","https://ja.wikipedia.org/wiki/岩尾温泉","北緯43度46分26.6秒東経141度22分7.2秒","所在地: 北海道増毛郡増毛町岩老岩尾温泉札幌北海道地図;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯43度46分26.6秒東経141度22分7.2秒﻿ / ﻿北緯43.774056度 東経141.368667度﻿ / 43.774056; 141.368667座標: 北緯43度46分26.6秒東経141度22分7.2秒﻿ / ﻿北緯43.774056度 東経141.368667度﻿ / 43.774056; 141.368667;交通: 留萌駅から沿岸バス「岩尾港」下車札幌から国道231号で約2時間;泉質: 単純酸性泉;泉温（摂氏）: 14 °C;湧出量: 140L/min（自然湧出）;pH: 3.5;液性の分類: 酸性;浸透圧の分類: 低張性;宿泊施設数: 2;特記事項: 12月から3月までは冬期間休業","日本の温泉地一覧","参照"
"節を編集: 上川地方","","https://ja.wikipedia.org/w/index.php?title=日本の温泉地一覧&amp;action=edit&amp;section=5","","","日本の温泉地一覧","参照"
"ぽんぴら温泉","","https://ja.wikipedia.org/wiki/ぽんぴら温泉","北緯44度48分4.7秒東経142度4分32.1秒","所在地: 北海道中川郡中川町字中川ぽんぴら温泉北海道地図;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯44度48分4.7秒東経142度4分32.1秒﻿ / ﻿北緯44.801306度 東経142.075583度﻿ / 44.801306; 142.075583座標: 北緯44度48分4.7秒東経142度4分32.1秒﻿ / ﻿北緯44.801306度 東経142.075583度﻿ / 44.801306; 142.075583;交通: JR北海道宗谷本線天塩中川駅より徒歩約20分;泉質: 塩化物強塩泉;泉温（摂氏）: 9 °C;宿泊施設数: 1;外部リンク: ポンピラアクアリズイング","日本の温泉地一覧","参照"
"天塩川温泉","","https://ja.wikipedia.org/wiki/天塩川温泉","北緯44度39分37.8秒東経142度15分15.6秒","所在地: 北海道中川郡音威子府村咲来天塩川温泉北海道地図;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯44度39分37.8秒東経142度15分15.6秒﻿ / ﻿北緯44.660500度 東経142.254333度﻿ / 44.660500; 142.254333座標: 北緯44度39分37.8秒東経142度15分15.6秒﻿ / ﻿北緯44.660500度 東経142.254333度﻿ / 44.660500; 142.254333;交通: JR北海道宗谷本線天塩川温泉駅下車後、徒歩約10分;泉質: ナトリウム - 塩化物・炭酸水素塩泉;泉温（摂氏）: 8.9 °C;液性の分類: 中性;浸透圧の分類: 低張性;宿泊施設数: 1;外部リンク: 天塩川温泉","日本の温泉地一覧","参照"
"びふか温泉","","https://ja.wikipedia.org/wiki/びふか温泉","北緯44度33分31.1秒東経142度19分24.7秒","所在地: 北海道中川郡美深町字紋穂内びふか温泉北海道地図;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯44度33分31.1秒東経142度19分24.7秒﻿ / ﻿北緯44.558639度 東経142.323528度﻿ / 44.558639; 142.323528座標: 北緯44度33分31.1秒東経142度19分24.7秒﻿ / ﻿北緯44.558639度 東経142.323528度﻿ / 44.558639; 142.323528;交通: JR北海道宗谷本線美深駅下車後、バスで約20分;泉質: 塩化物泉・炭酸水素塩泉;泉温（摂氏）: 19.9 °C;液性の分類: 弱アルカリ性;浸透圧の分類: 低張性;宿泊施設数: 1;外部リンク: びふか温泉","日本の温泉地一覧","参照"
"五味温泉","","https://ja.wikipedia.org/wiki/五味温泉","","所在地: 北海道上川郡下川町班渓;交通: 名寄駅より名士バス、下川バスターミナルで町営バスに乗り換え「五味温泉」下車すぐ;泉質: 含二酸化炭素-ナトリウム・マグネシウム・カルシウム-炭酸水素塩泉;泉温（摂氏）: 14.6 °C;pH: 5.8;液性の分類: 弱酸性;浸透圧の分類: 低張性;宿泊施設数: 1;外部リンク: 五味温泉公式ホームページ","日本の温泉地一覧","参照"
"協和温泉","","https://ja.wikipedia.org/wiki/協和温泉","","所在地: 北海道上川郡愛別町協和;交通: JR北海道石北本線愛別駅より予約制バスで約35分;泉質: 二酸化炭素泉;泉温（摂氏）: 12.6 °C;湧出量: 9.0;pH: 5.6;液性の分類: 弱酸性;浸透圧の分類: 低張性;宿泊施設数: 1;外部リンク: 協和温泉;特記事項: 飲泉可","日本の温泉地一覧","参照"
"愛山渓温泉","","https://ja.wikipedia.org/wiki/愛山渓温泉","北緯43度43分9.7秒東経142度48分55.1秒","所在地: 北海道上川郡上川町字愛山渓愛山渓温泉北海道地図;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯43度43分9.7秒東経142度48分55.1秒﻿ / ﻿北緯43.719361度 東経142.815306度﻿ / 43.719361; 142.815306座標: 北緯43度43分9.7秒東経142度48分55.1秒﻿ / ﻿北緯43.719361度 東経142.815306度﻿ / 43.719361; 142.815306;交通: JR北海道石北本線上川駅より車で約60分;泉質: ナトリウム・マグネシウム-炭酸水素塩・硫酸塩泉;泉温（摂氏）: 44.2 °C;pH: 6.3;液性の分類: 中性;浸透圧の分類: 低張性;宿泊施設数: 2;外部リンク: 愛山渓倶楽部;特記事項: 源泉は飲用可能","日本の温泉地一覧","参照"
"旭岳温泉","","https://ja.wikipedia.org/wiki/旭岳温泉","北緯43度38分52秒東経142度47分17秒","所在地: 北海道上川郡東川町旭岳温泉旭岳温泉北海道地図;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯43度38分52秒東経142度47分17秒﻿ / ﻿北緯43.64778度 東経142.78806度﻿ / 43.64778; 142.78806座標: 北緯43度38分52秒東経142度47分17秒﻿ / ﻿北緯43.64778度 東経142.78806度﻿ / 43.64778; 142.78806;交通: 旭川駅前9番のりばより、旭川電気軌道「いで湯号」に乗車;泉質: カルシウム・マグネシウム・ナトリウム- 硫酸塩泉ほか;泉温（摂氏）: 47 - 51 °C;宿泊施設数: 9;外部リンク: 旭岳温泉","日本の温泉地一覧","参照"
"中岳温泉","","https://ja.wikipedia.org/wiki/中岳温泉","","所在地: 北海道上川郡東川町;交通: 旭川市からバスで約1時間10分。その後ロープウェイに乗って姿見の池に下車後、徒歩約2時間","日本の温泉地一覧","参照"
"有毒温泉","","https://ja.wikipedia.org/wiki/有毒温泉","北緯43度40分49.2秒東経142度53分2.2秒","所在地: 北海道上川郡上川町;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯43度40分49.2秒東経142度53分2.2秒﻿ / ﻿北緯43.680333度 東経142.883944度﻿ / 43.680333; 142.883944座標: 北緯43度40分49.2秒東経142度53分2.2秒﻿ / ﻿北緯43.680333度 東経142.883944度﻿ / 43.680333; 142.883944;泉質: 硫化水素泉;宿泊施設数: 0;総収容人員数: 0 人/日;年間浴客数: 0人","日本の温泉地一覧","参照"
"天人峡温泉","","https://ja.wikipedia.org/wiki/天人峡温泉","","所在地: 北海道上川郡東川町天人峡温泉;交通: 車で旭川市から1時間;泉質: 硫酸塩泉;泉温（摂氏）: 47 - 50 °C;液性の分類: 中性;浸透圧の分類: 低張性;宿泊施設数: 1;外部リンク: 天人峡- ようこそ東川（一般社団法人ひがしかわ観光協会）","日本の温泉地一覧","参照"
"白金温泉","","https://ja.wikipedia.org/wiki/白金温泉","","所在地: 北海道上川郡美瑛町白金温泉;交通: JR北海道富良野線美瑛駅より道北バスで約26分;泉質: 芒硝泉（ナトリウム・カルシウム・マグネシウム- 硫酸塩・塩化物泉）;泉温（摂氏）: 46~55;宿泊施設数: 7;外部リンク: びえい白金温泉観光組合","日本の温泉地一覧","参照"
"吹上温泉 (北海道)","","https://ja.wikipedia.org/wiki/吹上温泉_(北海道)","北緯43度25分53.5秒東経142度38分29.7秒","所在地: 北海道空知郡上富良野町吹上温泉;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯43度25分53.5秒東経142度38分29.7秒﻿ / ﻿北緯43.431528度 東経142.641583度﻿ / 43.431528; 142.641583座標: 北緯43度25分53.5秒東経142度38分29.7秒﻿ / ﻿北緯43.431528度 東経142.641583度﻿ / 43.431528; 142.641583;交通: 上富良野駅から上富良野町営バス十勝岳線に乗り継ぎ約30分、吹上温泉保養センター前下車;泉質: 酸性- カルシウム・ナトリウム - 硫酸塩・塩化物泉;泉温（摂氏）: 42 - 48 °C;宿泊施設数: 1;外部リンク: 吹上温泉保養センター白銀荘","日本の温泉地一覧","参照"
"十勝岳温泉","","https://ja.wikipedia.org/wiki/十勝岳温泉","","所在地: 北海道空知郡上富良野町十勝岳温泉;交通: 上富良野駅よりバスで約52分;泉質: 硫酸塩泉など;泉温（摂氏）: 29.0 - 53.0 °C;宿泊施設数: 3;外部リンク: かみふらの十勝岳観光協会","日本の温泉地一覧","参照"
