"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"堂津岳 (存在しないページ)","11 画 像 募 集 中どうつだけ堂津岳頸城・戸隠山群1,926.8地理院地図Googleマップ北緯36度49分41秒東経138度00分15秒﻿ / ﻿北緯36.828191度 東経138.004139度﻿ / 36.828191; 138.004139﻿ (堂津岳)","https://ja.wikipedia.org/w/index.php?title=堂津岳&amp;action=edit&amp;redlink=1","","","信州百名山","表形式"
"東山 (長野市・小谷村) (存在しないページ)","12 画 像 募 集 中ひがしやま東山頸城・戸隠山群1,849.3地理院地図Googleマップ北緯36度46分14秒東経137度57分53秒﻿ / ﻿北緯36.770421度 東経137.964742度﻿ / 36.770421; 137.964742﻿ (東山)","https://ja.wikipedia.org/w/index.php?title=東山_(長野市・小谷村)&amp;action=edit&amp;redlink=1","","","信州百名山","表形式"
"聖山 (長野県)","13 ひじりやま聖山八ヶ岳山群1,447.2地理院地図Googleマップ北緯36度29分03秒東経138度01分17秒﻿ / ﻿北緯36.484216度 東経138.021456度﻿ / 36.484216; 138.021456﻿ (聖山)信州百山筑北三山","https://ja.wikipedia.org/wiki/聖山_(長野県)","北緯36度29分03秒東経138度01分17秒","標高: 1,447.1 m;所在地: 長野県長野市・東筑摩郡麻績村;位置: 北緯36度29分03秒東経138度01分17秒座標: 北緯36度29分03秒 東経138度01分17秒","信州百名山","表形式"
"冠着山","14 かむりきやま冠着山八ヶ岳山群1,252.2地理院地図Googleマップ北緯36度28分08秒東経138度06分24秒﻿ / ﻿北緯36.468827度 東経138.106678度﻿ / 36.468827; 138.106678﻿ (冠着山)信州百山姨捨山筑北三山","https://ja.wikipedia.org/wiki/冠着山","北緯36度28分07秒東経138度06分24秒","標高: 1,252 m;所在地: 日本長野県千曲市・東筑摩郡筑北村;位置: 北緯36度28分07秒東経138度06分24秒座標: 北緯36度28分07秒 東経138度06分24秒;山系: 筑北三山","信州百名山","表形式"
"子檀嶺岳","15 こまゆみだけ子檀嶺岳八ヶ岳山群1,223.2地理院地図Googleマップ北緯36度23分32秒東経138度06分59秒﻿ / ﻿北緯36.392280度 東経138.116458度﻿ / 36.392280; 138.116458﻿ (子檀嶺岳)","https://ja.wikipedia.org/wiki/子檀嶺岳","北緯36度23分32秒東経138度06分59秒","標高: 1,223.2[1]m;所在地: 日本長野県小県郡青木村;位置: 北緯36度23分32秒東経138度06分59秒座標: 北緯36度23分32秒 東経138度06分59秒;山系: 筑摩山地","信州百名山","表形式"
"独鈷山 (存在しないページ)","16 とっこさん独鈷山八ヶ岳山群1,266.4地理院地図Googleマップ北緯36度19分12秒東経138度11分14秒﻿ / ﻿北緯36.320016度 東経138.187339度﻿ / 36.320016; 138.187339﻿ (独鈷山)信州百山","https://ja.wikipedia.org/w/index.php?title=独鈷山&amp;action=edit&amp;redlink=1","","","信州百名山","表形式"
"美ヶ原","17 うつくしがはら美ヶ原八ヶ岳山群2,034.4地理院地図Googleマップ北緯36度13分33秒東経138度06分27秒﻿ / ﻿北緯36.225823度 東経138.107414度﻿ / 36.225823; 138.107414﻿ (美ヶ原)日本百名山信州百山","https://ja.wikipedia.org/wiki/美ヶ原","北緯36度13分32.8685秒東経138度6分26.7915秒","標高: 2034.34（王ヶ頭） m;所在地: 長野県松本市・上田市・小県郡長和町;位置: 北緯36度13分32.8685秒東経138度6分26.7915秒;種類: 火山;1: NHK長野総合;2: NHK長野教育;4: TSBテレビ信州;5: abn長野朝日放送;6: SBC信越放送;8: NBS長野放送;2: NHK長野総合;9: NHK長野教育;11: SBC信越放送;20: abn長野朝日放送;30+: TSBテレビ信州;38: NBS長野放送;79.7: FM長野長野エフエム放送;84.0: NHK長野FM;92.2: SBC信越放送[4]","信州百名山","表形式"
"鉢伏山 (筑摩山地)","18 はちぶせやま鉢伏山八ヶ岳山群1,928.8地理院地図Googleマップ北緯36度09分47秒東経138度03分33秒﻿ / ﻿北緯36.163102度 東経138.059177度﻿ / 36.163102; 138.059177﻿ (鉢伏山)日本三百名山新・花の百名山信州百山","https://ja.wikipedia.org/wiki/鉢伏山_(筑摩山地)","北緯36度09分46秒東経138度03分33秒","標高: 1,928.5m;所在地: 長野県松本市、岡谷市、塩尻市;位置: 北緯36度09分46秒東経138度03分33秒;山系: 筑摩山地","信州百名山","表形式"
"霧ヶ峰","19 きりがみね霧ヶ峰八ヶ岳山群1,924.7地理院地図Googleマップ北緯36度06分11秒東経138度11分48秒﻿ / ﻿北緯36.102966度 東経138.196635度﻿ / 36.102966; 138.196635﻿ (霧ヶ峰)日本百名山新日本百名山花の百名山信州百山車山","https://ja.wikipedia.org/wiki/霧ヶ峰","北緯36度06分11秒東経138度11分48秒","標高: 車山1,925 m;所在地: 長野県茅野市・諏訪市・諏訪郡下諏訪町・小県郡長和町;位置: 北緯36度06分11秒東経138度11分48秒座標: 北緯36度06分11秒 東経138度11分48秒;種類: 火山;最新噴火: 約75万年前[1]","信州百名山","表形式"
"八ヶ岳","20 やつがたけ八ヶ岳八ヶ岳山群2,899.4地理院地図Googleマップ北緯35度58分15秒東経138度22分13秒﻿ / ﻿北緯35.970893度 東経138.370206度﻿ / 35.970893; 138.370206﻿ (八ヶ岳)日本百名山新日本百名山（赤岳）一等三角点百名山山梨百名山（赤岳・権現岳・編笠山）信州百山（硫黄岳・赤岳・編笠山）","https://ja.wikipedia.org/wiki/八ヶ岳","北緯35度58分15秒東経138度22分12秒","所在地: 日本山梨県・長野県;位置: 北緯35度58分15秒東経138度22分12秒﻿ / ﻿北緯35.97083度 東経138.37000度﻿ / 35.97083; 138.37000座標: 北緯35度58分15秒東経138度22分12秒﻿ / ﻿北緯35.97083度 東経138.37000度﻿ / 35.97083; 138.37000;最高峰: 赤岳（2,899m）;延長: 30km;種類: 火山群","信州百名山","表形式"
"蓼科山","21 たてしなやま蓼科山八ヶ岳山群2,530.7地理院地図Googleマップ北緯36度06分13秒東経138度17分42秒﻿ / ﻿北緯36.103732度 東経138.295031度﻿ / 36.103732; 138.295031﻿ (蓼科山)日本百名山新・花の百名山一等三角点百名山信州百山諏訪富士","https://ja.wikipedia.org/wiki/蓼科山","北緯36度06分13秒東経138度17分42秒","標高: 2,530 m;所在地: 長野県茅野市・北佐久郡立科町;位置: 北緯36度06分13秒東経138度17分42秒座標: 北緯36度06分13秒 東経138度17分42秒;山系: 八ヶ岳連峰;種類: 溶岩ドーム[1][2];最新噴火: 約30万年前[2]","信州百名山","表形式"
"天狗岳","22 てんぐだけ天狗岳八ヶ岳山群2,646.0地理院地図Googleマップ北緯36度01分09秒東経138度21分19秒﻿ / ﻿北緯36.019299度 東経138.355394度﻿ / 36.019299; 138.355394﻿ (天狗岳)日本二百名山","https://ja.wikipedia.org/wiki/天狗岳","北緯36度01分09秒東経138度21分20秒","標高: 2,646 m;所在地: 日本長野県南佐久郡小海町・茅野市;位置: 北緯36度01分09秒東経138度21分20秒座標: 北緯36度01分09秒 東経138度21分20秒;山系: 八ヶ岳連峰","信州百名山","表形式"
"北横岳","23 よこだけ横岳八ヶ岳山群2,480地理院地図Googleマップ北緯36度05分15秒東経138度19分12秒﻿ / ﻿北緯36.087439度 東経138.320049度﻿ / 36.087439; 138.320049﻿ (横岳)北横岳","https://ja.wikipedia.org/wiki/北横岳","北緯36度05分14秒東経138度19分13秒","標高: 2,480 m;所在地: 長野県南佐久郡佐久穂町、茅野市;位置: 北緯36度05分14秒東経138度19分13秒;山系: 八ヶ岳連峰、北八ヶ岳、八ヶ岳火山列;種類: 溶岩円頂丘（活火山ランクC）[1];最新噴火: 約900-700年前[2]","信州百名山","表形式"
"斑尾山","24 まだらおやま斑尾山飯山山脈1,381.5地理院地図Googleマップ北緯36度50分15秒東経138度16分27秒﻿ / ﻿北緯36.837396度 東経138.274303度﻿ / 36.837396; 138.274303﻿ (斑尾山)日本三百名山新・花の百名山越後百山信州百山北信五岳","https://ja.wikipedia.org/wiki/斑尾山","北緯36度50分13秒東経138度16分25秒","標高: 1,382 m;所在地: 長野県飯山市、中野市、上水内郡信濃町、飯綱町、新潟県妙高市;位置: 北緯36度50分13秒東経138度16分25秒﻿ / ﻿北緯36.83694度 東経138.27361度﻿ / 36.83694; 138.27361座標: 北緯36度50分13秒東経138度16分25秒﻿ / ﻿北緯36.83694度 東経138.27361度﻿ / 36.83694; 138.27361;種類: 成層火山","信州百名山","表形式"
"鍋倉山 (存在しないページ)","25 画 像 募 集 中なべくらやま鍋倉山飯山山脈1,288.8地理院地図Googleマップ北緯36度58分35秒東経138度22分57秒﻿ / ﻿北緯36.976527度 東経138.382464度﻿ / 36.976527; 138.382464﻿ (鍋倉山)越後百山","https://ja.wikipedia.org/w/index.php?title=鍋倉山&amp;action=edit&amp;redlink=1","","","信州百名山","表形式"
"高社山","26 こうしゃさん高社山上信越高原1,351.4地理院地図Googleマップ北緯36度47分58秒東経138度24分14秒﻿ / ﻿北緯36.799352度 東経138.403786度﻿ / 36.799352; 138.403786﻿ (高社山)信州百山高井富士","https://ja.wikipedia.org/wiki/高社山","北緯36度47分57.3秒東経138度24分13.7秒","標高: 1351.5 m;所在地: 日本長野県中野市・下高井郡山ノ内町・同郡木島平村;位置: 北緯36度47分57.3秒東経138度24分13.7秒座標: 北緯36度47分57.3秒 東経138度24分13.7秒;種類: 成層火山","信州百名山","表形式"
"鳥甲山","27 とりかぶとやま鳥甲山上信越高原2,037.7地理院地図Googleマップ北緯36度50分21秒東経138度35分03秒﻿ / ﻿北緯36.839152度 東経138.584036度﻿ / 36.839152; 138.584036﻿ (鳥甲山)日本二百名山信州百山","https://ja.wikipedia.org/wiki/鳥甲山","北緯36度50分21秒東経138度35分03秒","標高: 2,037.6m;所在地: 日本長野県下水内郡栄村;位置: 北緯36度50分21秒東経138度35分03秒座標: 北緯36度50分21秒 東経138度35分03秒;山系: 上信越高原;種類: 成層火山","信州百名山","表形式"
"苗場山","28 なえばさん苗場山上信越高原2,145.2地理院地図Googleマップ北緯36度50分46秒東経138度41分25秒﻿ / ﻿北緯36.845988度 東経138.690331度﻿ / 36.845988; 138.690331﻿ (苗場山)日本百名山花の百名山一等三角点百名山越後百山信州百山","https://ja.wikipedia.org/wiki/苗場山","北緯36度50分45秒東経138度41分25秒","標高: 2,145 m;所在地: 日本新潟県湯沢町・津南町長野県栄村;位置: 北緯36度50分45秒東経138度41分25秒座標: 北緯36度50分45秒 東経138度41分25秒;山系: 三国山脈;種類: 第四紀火山","信州百名山","表形式"
"佐武流山","29 さぶりゅうやま佐武流山上信越高原2,191.6地理院地図Googleマップ北緯36度46分20秒東経138度40分14秒﻿ / ﻿北緯36.772316度 東経138.670561度﻿ / 36.772316; 138.670561﻿ (佐武流山)日本二百名山越後百山","https://ja.wikipedia.org/wiki/佐武流山","北緯36度46分19.9秒東経138度40分14.2秒","標高: 2,191.5m;所在地: 日本長野県下水内郡栄村新潟県南魚沼郡湯沢町;位置: 北緯36度46分19.9秒東経138度40分14.2秒座標: 北緯36度46分19.9秒 東経138度40分14.2秒;山系: 上信越高原","信州百名山","表形式"
"白砂山","30 しらすなやま白砂山上信越高原2,139.8地理院地図Googleマップ北緯36度44分17秒東経138度41分36秒﻿ / ﻿北緯36.738123度 東経138.693448度﻿ / 36.738123; 138.693448﻿ (白砂山)日本二百名山越後百山ぐんま百名山","https://ja.wikipedia.org/wiki/白砂山","北緯36度44分17秒東経138度41分36秒","標高: 2,139.7 m;所在地: 日本長野県下水内郡栄村新潟県南魚沼郡湯沢町群馬県吾妻郡中之条町;位置: 北緯36度44分17秒東経138度41分36秒座標: 北緯36度44分17秒 東経138度41分36秒;山系: 上信越高原","信州百名山","表形式"
"岩菅山","31 いわすげやま岩菅山上信越高原2,295.3地理院地図Googleマップ北緯36度44分32秒東経138度33分35秒﻿ / ﻿北緯36.742088度 東経138.559597度﻿ / 36.742088; 138.559597﻿ (岩菅山)日本二百名山一等三角点百名山信州百山","https://ja.wikipedia.org/wiki/岩菅山","北緯36度44分31秒東経138度33分34秒","標高: 2,295 m;所在地: 日本長野県下高井郡山ノ内町;位置: 北緯36度44分31秒東経138度33分34秒座標: 北緯36度44分31秒 東経138度33分34秒;山系: 志賀高原","信州百名山","表形式"
"志賀山","32 しがやま志賀山上信越高原2,037地理院地図Googleマップ北緯36度42分01秒東経138度30分56秒﻿ / ﻿北緯36.700219度 東経138.515539度﻿ / 36.700219; 138.515539﻿ (志賀山)新日本百名山信州百山","https://ja.wikipedia.org/wiki/志賀山","北緯36度42分01秒東経138度30分57秒","標高: 2,037 m;所在地: 日本長野県下高井郡山ノ内町;位置: 北緯36度42分01秒東経138度30分57秒座標: 北緯36度42分01秒 東経138度30分57秒;山系: 志賀高原","信州百名山","表形式"
"笠ヶ岳 (長野県)","33 かさがたけ笠ヶ岳上信越高原2,075.9地理院地図Googleマップ北緯36度40分36秒東経138度28分54秒﻿ / ﻿北緯36.676613度 東経138.481608度﻿ / 36.676613; 138.481608﻿ (笠ヶ岳)日本三百名山信州百山","https://ja.wikipedia.org/wiki/笠ヶ岳_(長野県)","北緯36度67分80.3秒東経138度48分13.5秒","標高: 2,076[1][2]m;所在地: 長野県下高井郡山ノ内町、上高井郡高山村;位置: 北緯36度67分80.3秒東経138度48分13.5秒座標: 北緯36度67分80.3秒 東経138度48分13.5秒;山系: 志賀高原","信州百名山","表形式"
"横手山","34 よこてやま横手山上信越高原2,307地理院地図Googleマップ北緯36度40分08秒東経138度31分33秒﻿ / ﻿北緯36.668875度 東経138.525925度﻿ / 36.668875; 138.525925﻿ (横手山)日本三百名山ぐんま百名山信州百山","https://ja.wikipedia.org/wiki/横手山","北緯36度40分08秒東経138度31分33秒","標高: 2,307 m;所在地: 日本長野県下高井郡山ノ内町・群馬県吾妻郡中之条町;位置: 北緯36度40分08秒東経138度31分33秒座標: 北緯36度40分08秒 東経138度31分33秒;山系: 志賀高原","信州百名山","表形式"
"御飯岳 (存在しないページ)","35 おめしだけ御飯岳上信越高原2,160.4地理院地図Googleマップ北緯36度37分44秒東経138度27分31秒﻿ / ﻿北緯36.628760度 東経138.458583度﻿ / 36.628760; 138.458583﻿ (御飯岳)ぐんま百名山","https://ja.wikipedia.org/w/index.php?title=御飯岳&amp;action=edit&amp;redlink=1","","","信州百名山","表形式"
"四阿山","36 あずまやさん四阿山上信越高原2,354地理院地図Googleマップ北緯36度32分30秒東経138度24分45秒﻿ / ﻿北緯36.541546度 東経138.412531度﻿ / 36.541546; 138.412531﻿ (四阿山)日本百名山新日本百名山ぐんま百名山信州百山吾妻山","https://ja.wikipedia.org/wiki/四阿山","北緯36度32分30秒東経138度24分47秒","標高: 2,354 m;所在地: 長野県上田市・須坂市、群馬県吾妻郡嬬恋村;位置: 北緯36度32分30秒東経138度24分47秒座標: 北緯36度32分30秒 東経138度24分47秒;種類: 成層火山","信州百名山","表形式"
"烏帽子岳 (上田市・東御市)","37 えぼしだけ烏帽子岳上信越高原2,065.9地理院地図Googleマップ北緯36度26分00秒東経138度23分14秒﻿ / ﻿北緯36.433418度 東経138.387089度﻿ / 36.433418; 138.387089﻿ (烏帽子岳)信州百山烏帽子山","https://ja.wikipedia.org/wiki/烏帽子岳_(上田市・東御市)","北緯36度26分00秒東経138度23分14秒","標高: 2,066 m;所在地: 日本長野県上田市・東御市;位置: 北緯36度26分00秒東経138度23分14秒座標: 北緯36度26分00秒 東経138度23分14秒;種類: 成層火山","信州百名山","表形式"
"太郎山 (長野県上田市)","38 たろうやま太郎山上信越高原1,164.5地理院地図Googleマップ北緯36度25分59秒東経138度14分55秒﻿ / ﻿北緯36.433193度 東経138.248656度﻿ / 36.433193; 138.248656﻿ (太郎山)信州百山","https://ja.wikipedia.org/wiki/太郎山_(長野県上田市)","北緯36度25分59秒東経138度14分55秒","標高: 1,164 m;所在地: 日本長野県上田市埴科郡坂城町;位置: 北緯36度25分59秒東経138度14分55秒座標: 北緯36度25分59秒 東経138度14分55秒","信州百名山","表形式"
"篭ノ登山","39 かごのとやま篭ノ登山上信越高原2,227.9地理院地図Googleマップ北緯36度25分10秒東経138度26分49秒﻿ / ﻿北緯36.419391度 東経138.447031度﻿ / 36.419391; 138.447031﻿ (篭ノ登山)一等三角点百名山ぐんま百名山","https://ja.wikipedia.org/wiki/篭ノ登山","北緯36度25分10秒東経138度26分50秒","標高: 東篭ノ登山 2,227.91[1]m西篭ノ登山 2,212[2]m;所在地: 群馬県吾妻郡嬬恋村・長野県東御市;位置: 東篭ノ登山北緯36度25分10秒東経138度26分50秒座標: 北緯36度25分10秒 東経138度26分50秒西篭ノ登山北緯36度25分21秒東経138度26分31秒;山系: 浅間連峰（烏帽子火山群）[3];種類: 安山岩質溶岩円頂丘（溶岩ドーム）[4]","信州百名山","表形式"
"浅間山","40 あさまやま浅間山上信越高原2,568地理院地図Googleマップ北緯36度24分24秒東経138度33分11秒﻿ / ﻿北緯36.406575度 東経138.552930度﻿ / 36.406575; 138.552930﻿ (浅間山)日本百名山花の百名山ぐんま百名山信州百山","https://ja.wikipedia.org/wiki/浅間山","北緯36度24分23秒東経138度31分23秒","標高: 2,568[注釈 1]m;所在地: 日本群馬県吾妻郡嬬恋村長野県北佐久郡軽井沢町・御代田町;位置: 北緯36度24分23秒東経138度31分23秒座標: 北緯36度24分23秒 東経138度31分23秒[注釈 1];山系: 浅間山系;種類: 成層火山（活火山ランクA）","信州百名山","表形式"
"鼻曲山","41 はなまがりやま鼻曲山上信越高原1,655地理院地図Googleマップ北緯36度24分39秒東経138度38分43秒﻿ / ﻿北緯36.410935度 東経138.645319度﻿ / 36.410935; 138.645319﻿ (鼻曲山)ぐんま百名山","https://ja.wikipedia.org/wiki/鼻曲山","北緯36度24分39秒東経138度38分43秒","標高: 1,655 m;所在地: 群馬県高崎市・吾妻郡長野原町・長野県北佐久郡軽井沢町;位置: 北緯36度24分39秒東経138度38分43秒座標: 北緯36度24分39秒 東経138度38分43秒","信州百名山","表形式"
"荒船山","42 あらふねやま荒船山上信越高原1,422.7地理院地図Googleマップ北緯36度12分14秒東経138度38分14秒﻿ / ﻿北緯36.203984度 東経138.637129度﻿ / 36.203984; 138.637129﻿ (荒船山)日本二百名山新日本百名山ぐんま百名山信州百山","https://ja.wikipedia.org/wiki/荒船山","北緯36度12分14秒東経138度38分13秒","標高: 1,423 m;所在地: 日本群馬県甘楽郡下仁田町長野県佐久市;位置: 北緯36度12分14秒東経138度38分13秒﻿ / ﻿北緯36.20389度 東経138.63694度﻿ / 36.20389; 138.63694座標: 北緯36度12分14秒東経138度38分13秒﻿ / ﻿北緯36.20389度 東経138.63694度﻿ / 36.20389; 138.63694;種類: メサ","信州百名山","表形式"
"茂来山","43 もらいさん茂来山上信越高原1,717.7地理院地図Googleマップ北緯36度06分43秒東経138度32分52秒﻿ / ﻿北緯36.111821度 東経138.547758度﻿ / 36.111821; 138.547758﻿ (茂来山)","https://ja.wikipedia.org/wiki/茂来山","北緯36度6分42.6849秒東経138度32分51.7763秒","標高: 1717.8 m;所在地: 日本長野県：南佐久郡佐久穂町、小海町;位置: 北緯36度6分42.6849秒東経138度32分51.7763秒﻿ / ﻿北緯36.111856917度 東経138.547715639度﻿ / 36.111856917; 138.547715639座標: 北緯36度6分42.6849秒東経138度32分51.7763秒﻿ / ﻿北緯36.111856917度 東経138.547715639度﻿ / 36.111856917; 138.547715639;山系: 秩父山地","信州百名山","表形式"
"御座山","44 おぐらさん御座山奥秩父2,112.3地理院地図Googleマップ北緯36度02分03秒東経138度36分25秒﻿ / ﻿北緯36.034052度 東経138.606872度﻿ / 36.034052; 138.606872﻿ (御座山)日本二百名山","https://ja.wikipedia.org/wiki/御座山","北緯36度02分02.7秒東経138度36分24.5秒","標高: 2,112 m;所在地: 日本長野県南佐久郡北相木村・南相木村;位置: 北緯36度02分02.7秒東経138度36分24.5秒座標: 北緯36度02分02.7秒 東経138度36分24.5秒;山系: 関東山地","信州百名山","表形式"
"天狗山 (関東山地) (存在しないページ)","45 てんぐやま天狗山奥秩父1,882.0地理院地図Googleマップ北緯35度59分30秒東経138度34分08秒﻿ / ﻿北緯35.991702度 東経138.568906度﻿ / 35.991702; 138.568906﻿ (天狗山)新・花の百名山","https://ja.wikipedia.org/w/index.php?title=天狗山_(関東山地)&amp;action=edit&amp;redlink=1","","","信州百名山","表形式"
"甲武信ヶ岳","46 こぶしがたけ甲武信ヶ岳奥秩父2,475地理院地図Googleマップ北緯35度54分33秒東経138度43分44秒﻿ / ﻿北緯35.909130度 東経138.728867度﻿ / 35.909130; 138.728867﻿ (甲武信ヶ岳)日本百名山山梨百名山信州百山","https://ja.wikipedia.org/wiki/甲武信ヶ岳","北緯35度54分32秒東経138度43分44秒","標高: 2,475 m;所在地: 埼玉県秩父市山梨県山梨市長野県川上村;位置: 北緯35度54分32秒東経138度43分44秒座標: 北緯35度54分32秒 東経138度43分44秒;山系: 奥秩父山塊","信州百名山","表形式"
"国師岳","47 こくしだけ国師岳奥秩父2,591.9地理院地図Googleマップ北緯35度52分15秒東経138度40分23秒﻿ / ﻿北緯35.870824度 東経138.672978度﻿ / 35.870824; 138.672978﻿ (国師岳)日本三百名山花の百名山一等三角点百名山山梨百名山","https://ja.wikipedia.org/wiki/国師岳","北緯35度52分15秒東経138度40分23秒","標高: 2,592 m;所在地: 日本山梨県山梨市長野県南佐久郡川上村;位置: 北緯35度52分15秒東経138度40分23秒座標: 北緯35度52分15秒 東経138度40分23秒;山系: 奥秩父山塊","信州百名山","表形式"
"金峰山 (山梨県・長野県)","48 きんぷさん金峰山奥秩父2,599地理院地図Googleマップ北緯35度52分17秒東経138度37分31秒﻿ / ﻿北緯35.871518度 東経138.625367度﻿ / 35.871518; 138.625367﻿ (金峰山)日本百名山新日本百名山花の百名山山梨百名山信州百山","https://ja.wikipedia.org/wiki/金峰山_(山梨県・長野県)","北緯35度52分17秒東経138度37分31秒","標高: 2,599[1]m;所在地: 山梨県甲府市長野県南佐久郡川上村;位置: 北緯35度52分17秒東経138度37分31秒座標: 北緯35度52分17秒 東経138度37分31秒[1];山系: 奥秩父山塊","信州百名山","表形式"
"小川山","49 おがわやま小川山奥秩父2,418.4地理院地図Googleマップ北緯35度54分34秒東経138度36分44秒﻿ / ﻿北緯35.909491度 東経138.612325度﻿ / 35.909491; 138.612325﻿ (小川山)山梨百名山","https://ja.wikipedia.org/wiki/小川山","北緯35度54分33秒東経138度36分44秒","標高: 2,418 m;所在地: 日本山梨県北杜市長野県南佐久郡川上村;位置: 北緯35度54分33秒東経138度36分44秒座標: 北緯35度54分33秒 東経138度36分44秒;山系: 奥秩父山塊;種類: 山塊","信州百名山","表形式"
