"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"千秋公園","千秋公園（秋田県秋田市）","https://ja.wikipedia.org/wiki/千秋公園","北緯39度43分20秒東経140度7分26秒","分類: 都市公園（総合公園）;所在地: 日本秋田県秋田市千秋公園;座標: 北緯39度43分20秒東経140度7分26秒﻿ / ﻿北緯39.72222度 東経140.12389度﻿ / 39.72222; 140.12389;面積: 16.29ヘクタール;運営者: 秋田市;駐車場: 14台（30分100円のコインパーキング）;告示: 1896年（明治29年）;公式サイト: 秋田市のサイト","日本の都市公園100選","箇条書き","久保田城の本丸・二の丸跡地に整備された。面積は16.29ha。名称は秋田市出身の漢学者狩野良知による命名（当初は「千秋園」）で、秋田の「秋」に長久の意の「千」を冠し、長い繁栄を祈ったものと伝えられる。"
"霞城公園","霞城公園（山形県山形市）","https://ja.wikipedia.org/wiki/霞城公園","北緯38度15分19.5秒東経140度19分41秒","","日本の都市公園100選","箇条書き",""
"日和山公園 (酒田市)","日和山公園（山形県酒田市）","https://ja.wikipedia.org/wiki/日和山公園_(酒田市)","北緯38度55分8.9秒東経139度49分40.8秒","分類: 都市公園;所在地: 山形県酒田市南新町一丁目127番外;座標: 北緯38度55分8.9秒東経139度49分40.8秒﻿ / ﻿北緯38.919139度 東経139.828000度﻿ / 38.919139; 139.828000座標: 北緯38度55分8.9秒東経139度49分40.8秒﻿ / ﻿北緯38.919139度 東経139.828000度﻿ / 38.919139; 139.828000;駐車場: あり（63台）;公式サイト: 公式サイト","日本の都市公園100選","箇条書き","園内からは酒田市街、酒田港、日本海、最上川、出羽三山を一望できる。日本の夕陽百選にも選ばれている。"
"翠ヶ丘公園","翠ヶ丘公園（福島県須賀川市）","https://ja.wikipedia.org/wiki/翠ヶ丘公園","北緯37度17分29.7秒東経140度22分52.2秒","分類: 都市公園、総合公園;所在地: 日本福島県須賀川市愛宕山;座標: 北緯37度17分29.7秒東経140度22分52.2秒﻿ / ﻿北緯37.291583度 東経140.381167度﻿ / 37.291583; 140.381167座標: 北緯37度17分29.7秒東経140度22分52.2秒﻿ / ﻿北緯37.291583度 東経140.381167度﻿ / 37.291583; 140.381167;面積: 29.9ha;設備・遊具: 展望台、遊具、博物館など;駐車場: あり;アクセス: #アクセスを参照。","日本の都市公園100選","箇条書き","須賀川市の市街地中心部に位置。須賀川市の木である約1800本のアカマツを主体とした自然林の中に広場や展望デッキなどが整備されている。公園内には須賀川(下の川)が流れている。"
"偕楽園","偕楽園（茨城県水戸市）","https://ja.wikipedia.org/wiki/偕楽園","北緯36度22分23秒東経140度27分22秒","分類: 都市公園（広域公園）;所在地: 日本茨城県水戸市見川;座標: 北緯36度22分23秒東経140度27分22秒﻿ / ﻿北緯36.37306度 東経140.45611度﻿ / 36.37306; 140.45611座標: 北緯36度22分23秒東経140度27分22秒﻿ / ﻿北緯36.37306度 東経140.45611度﻿ / 36.37306; 140.45611;面積: 13ha（拡張部を合わせると300ha）;開園: 1842年（天保13年）7月1日;設計者: 徳川斉昭（好文亭の配置・建築意匠など）;運営者: 茨城県;年来園者数: 21万9574人;現況: 年中開放但し、偕楽園本園及び歴史館の区域は2/20～9/30の間午前6時から午後7時まで、10/1～2/19の間午前7時から午後6時まで。また、有料公園施設の好文亭は2/20～9/30の間午前9時から午後5時まで、10/1～2/19の間午前9時から午後4時30分まで。;公式サイト: 公式ウェブサイト;用途: 多目的施設;設計者: 徳川斉昭;延床面積: 381.05 m²;階数: 3;高さ: 8.01m;エレベーター数: 1;着工: 1841年3月11日;竣工: 1842年7月1日;開館開所: 1842年7月;所在地: 〒〒310-0033茨城県水戸市常磐町1丁目3-3;座標: 北緯36度22分27秒東経140度27分9秒﻿ / ﻿北緯36.37417度 東経140.45250度﻿ / 36.37417; 140.45250﻿ (好文亭);分類: 都市公園（広域公園）;所在地: 日本茨城県水戸市見川;座標: 北緯36度22分23秒東経140度27分22秒﻿ / ﻿北緯36.37306度 東経140.45611度﻿ / 36.37306; 140.45611座標: 北緯36度22分23秒東経140度27分22秒﻿ / ﻿北緯36.37306度 東経140.45611度﻿ / 36.37306; 140.45611;面積: 13ha（拡張部を合わせると300ha）;開園: 1842年（天保13年）7月1日;設計者: 徳川斉昭（好文亭の配置・建築意匠など）;運営者: 茨城県;年来園者数: 21万9574人;現況: 年中開放但し、偕楽園本園及び歴史館の区域は2/20～9/30の間午前6時から午後7時まで、10/1～2/19の間午前7時から午後6時まで。また、有料公園施設の好文亭は2/20～9/30の間午前9時から午後5時まで、10/1～2/19の間午前9時から午後4時30分まで。;公式サイト: 公式ウェブサイト;用途: 多目的施設;設計者: 徳川斉昭;延床面積: 381.05 m²;階数: 3;高さ: 8.01m;エレベーター数: 1;着工: 1841年3月11日;竣工: 1842年7月1日;開館開所: 1842年7月;所在地: 〒〒310-0033茨城県水戸市常磐町1丁目3-3;座標: 北緯36度22分27秒東経140度27分9秒﻿ / ﻿北緯36.37417度 東経140.45250度﻿ / 36.37417; 140.45250﻿ (好文亭)","日本の都市公園100選","箇条書き","現在は隣接する千波湖周辺の拡張部を含めた広域公園の一部となっている。文化庁認定日本遺産“近世日本の教育遺産 ―学ぶ心・礼節の本源―”のストーリーを構成する水戸市内の文化財の一つでもある。"
"長峰公園 (存在しないページ)","長峰公園（栃木県矢板市）","https://ja.wikipedia.org/w/index.php?title=長峰公園&amp;action=edit&amp;redlink=1","","","日本の都市公園100選","箇条書き",""
"井頭公園","栃木県井頭公園（栃木県真岡市）","https://ja.wikipedia.org/wiki/井頭公園","北緯36度29分25.2秒東経140度0分3.3秒","分類: 都市公園;所在地: 日本栃木県真岡市下籠谷99番地;座標: 北緯36度29分25.2秒東経140度0分3.3秒﻿ / ﻿北緯36.490333度 東経140.000917度﻿ / 36.490333; 140.000917座標: 北緯36度29分25.2秒東経140度0分3.3秒﻿ / ﻿北緯36.490333度 東経140.000917度﻿ / 36.490333; 140.000917;面積: 93.3ha;運営者: 公益財団法人栃木県民公園福祉協会;年来園者数: 80万人以上;設備・遊具: プール、運動場、広場など;駐車場: あり;アクセス: #アクセスを参照。;事務所: 井頭公園管理事務所;事務所所在地: 栃木県真岡市下籠谷99番地;公式サイト: https://www.park-tochigi.com/igashira/","日本の都市公園100選","箇条書き","日本の都市公園100選に選定されている。"
"華蔵寺公園","華蔵寺公園（群馬県伊勢崎市）","https://ja.wikipedia.org/wiki/華蔵寺公園","","分類: 都市公園（総合公園）;所在地: 群馬県伊勢崎市華蔵寺町、堤西町;面積: 26.6 ha;運営者: 伊勢崎市（指定管理者：公益財団法人伊勢崎市公共施設管理公社）;公式サイト: 伊勢崎市のサイト","日本の都市公園100選","箇条書き","1893年（明治26年）着工、1911年（明治44年）完成。当初は伊勢崎公園としてスタートし、現在に至る。伊勢崎市によって運営管理がなされている。"
"敷島公園","敷島公園（群馬県前橋市）","https://ja.wikipedia.org/wiki/敷島公園","北緯36度25分2.2秒東経139度3分6.67秒","分類: 運動公園;所在地: 日本群馬県前橋市敷島町;座標: 北緯36度25分2.2秒東経139度3分6.67秒﻿ / ﻿北緯36.417278度 東経139.0518528度﻿ / 36.417278; 139.0518528座標: 北緯36度25分2.2秒東経139度3分6.67秒﻿ / ﻿北緯36.417278度 東経139.0518528度﻿ / 36.417278; 139.0518528;開園: 1922年（大正11年）3月;運営者: 敷島パークマネジメントJV;設備・遊具: 陸上競技場野球場サッカー・ラグビー場 他;アクセス: #アクセスを参照。;事務所所在地: 群馬県前橋市敷島町66;公式サイト: http://www.shikishima-park.org","日本の都市公園100選","箇条書き","陸上競技場、野球場等の運動施設のある南側半分（スポーツエリア、17.8ha）は群馬県が所有、ばら園等のある北側半分（レクリエーションエリア、18.8ha）は前橋市が所有する。また、敷島パークマネジメントJV（オリエンタルコンサルタンツ（代表企業）、山梅、富士植木、シンコースポーツ）が指定管理者として運営・管理を行っている。"
"大宮公園","大宮公園（埼玉県さいたま市大宮区）","https://ja.wikipedia.org/wiki/大宮公園","北緯35度55分8.48秒東経139度37分50.95秒","分類: 都市公園（広域公園）;所在地: 埼玉県さいたま市大宮区高鼻町4;座標: 北緯35度55分8.48秒東経139度37分50.95秒﻿ / ﻿北緯35.9190222度 東経139.6308194度﻿ / 35.9190222; 139.6308194座標: 北緯35度55分8.48秒東経139度37分50.95秒﻿ / ﻿北緯35.9190222度 東経139.6308194度﻿ / 35.9190222; 139.6308194;面積: 67.8ha;設計者: 長岡安平･井下清→本多静六･田村剛;告示: 都市計画決定：昭和37年3月19日開設：明治18年9月22日","日本の都市公園100選","箇条書き","かつて大宮公園にあたる敷地は見沼の入江があり、湿地帯が広がっていた。その名残は今もボート池や白鳥池に残る。"
"国営武蔵丘陵森林公園","国営武蔵丘陵森林公園（埼玉県比企郡滑川町）","https://ja.wikipedia.org/wiki/国営武蔵丘陵森林公園","北緯36度5分10.68秒東経139度22分12秒","分類: 国営公園;所在地: 日本埼玉県比企郡滑川町、熊谷市;座標: 北緯36度5分10.68秒東経139度22分12秒﻿ / ﻿北緯36.0863000度 東経139.37000度﻿ / 36.0863000; 139.37000座標: 北緯36度5分10.68秒東経139度22分12秒﻿ / ﻿北緯36.0863000度 東経139.37000度﻿ / 36.0863000; 139.37000;面積: 304ha;開園: 1974年7月22日;年来園者数: 870,000人（2009年度）;駐車場: 計1643台 （南、中央、西、北口）;バリアフリー: 車椅子を無料で貸出;事務所所在地: 〒355-0802埼玉県比企郡滑川町山田1920;公式サイト: 国営武蔵丘陵森林公園","日本の都市公園100選","箇条書き","1974年7月22日に全国初の国営公園として開園した。公園は雑木林を中心に、池沼、湿地、草地など多様な環境を有しており、貴重な動植物が生育・生息する場所となっている。また、当園は関東最大級のヤマユリの名所でもあるほか、季節に応じた花修景を実施している。また、サイクリングコースやオリエンテーリングのパーマネントコースも整備されている。"
"さきたま古墳公園","さきたま古墳公園（埼玉県行田市）","https://ja.wikipedia.org/wiki/さきたま古墳公園","北緯36度07分42秒東経139度28分46秒","分類: 都市公園（広域公園）;所在地: 日本埼玉県行田市大字佐間、渡柳、樋上、堤根、埼玉;座標: 北緯36度07分42秒東経139度28分46秒﻿ / ﻿北緯36.12833度 東経139.47944度﻿ / 36.12833; 139.47944座標: 北緯36度07分42秒東経139度28分46秒﻿ / ﻿北緯36.12833度 東経139.47944度﻿ / 36.12833; 139.47944;面積: 37.4ha（計画：97.0ha）;前身: さきたま風土記の丘;開園: 1976年（昭和51年）4月1日;運営者: 埼玉県;駐車場: あり;公式サイト: 埼玉県のサイト","日本の都市公園100選","箇条書き","行田市の市街地より南東へ約1kmにある埼玉古墳群は、1938年（昭和13年）8月に、国により史跡として指定を受け、「さきたま風土記の丘」として整備された。丸墓山古墳は日本一の規模の円墳と言われており、稲荷山古墳より発見された金錯銘鉄剣115文字の銘文が持つ歴史上の意義から、世間の注目を集めた。1976年（昭和51年）4月より、これら古墳群との調和の取れた観賞・保護、及び散策を目的とした公園の整備が、埼玉県によって進められている。今後も土地収用や古墳の復元を進め、2018年春一部供用を予定している。2007年（平成19年）2月に日本の歴史公園100選に選定された。"
"川口市立グリーンセンター","川口市立グリーンセンター（埼玉県川口市）","https://ja.wikipedia.org/wiki/川口市立グリーンセンター","北緯35度50分45.1秒東経139度43分34.6秒","分類: 植物園;所在地: 日本埼玉県川口市;座標: 北緯35度50分45.1秒東経139度43分34.6秒﻿ / ﻿北緯35.845861度 東経139.726278度﻿ / 35.845861; 139.726278座標: 北緯35度50分45.1秒東経139度43分34.6秒﻿ / ﻿北緯35.845861度 東経139.726278度﻿ / 35.845861; 139.726278;前身: 川口市立花木植物園;設計者: 中島健 (造園家);運営者: 川口市;設備・遊具: 滝、噴水、花壇、緑の展示館、バードセンター、ツツジ山、温室、菖蒲園、流水プール、アイススケート場;駐車場: 600台（無料）;バリアフリー: 身障者用トイレ完備、車椅子10台配置;事務所所在地: 〒333-0826埼玉県川口市大字新井宿700;公式サイト: グリーンセンター公式ホームページ","日本の都市公園100選","箇条書き","1967年11月1日「グリーンセンター川口市立花木植物園」として開園。1979年に現名称に変更。「都市農業の振興」「緑地の保全」「市民のレクリエーションの場の提供」を設置目的としている。"
"千葉市昭和の森公園","千葉市昭和の森公園（千葉県千葉市緑区）","https://ja.wikipedia.org/wiki/千葉市昭和の森公園","北緯35度31分27.4秒東経140度17分2.67秒","分類: 総合公園;所在地: 日本千葉県千葉市緑区土気町;座標: 北緯35度31分27.4秒東経140度17分2.67秒﻿ / ﻿北緯35.524278度 東経140.2840750度﻿ / 35.524278; 140.2840750座標: 北緯35度31分27.4秒東経140度17分2.67秒﻿ / ﻿北緯35.524278度 東経140.2840750度﻿ / 35.524278; 140.2840750;面積: 約1,058,000 m2;開園: 1975年4月;運営者: 千葉市、昭和の森協力会;設備・遊具: 遊具有、公園施設、運動施設、宿泊施設、アウトドア施設等;駐車場: 普通車824台、バス23台（有料）;アクセス: JR外房線「土気駅」徒歩約30分バス（昭和の森、昭和の森西、ホキ美術館前）;事務所: 千葉市都市局公園緑地部緑公園緑地事務所;事務所所在地: 千葉県千葉市緑区土気町22番地;備考: 県立九十九里自然公園指定日本の都市公園100選選定;名称: 荻生道遺跡;ふりがな: おぎゅうみちいせき;指定（指定年度）: 県指定（1979年）;区分／種別: 史跡;時代: 奈良;所在地: 緑区小食土町（昭和の森公園内）;所有者: 個人所有;公開／非公開: 公開;施設名: 昭和の森;所在地: 千葉県 千葉市 緑区土気町22;定休日/休業日: 無休;駐車場: あり（有料）;施設オプション: トイレ設備あり;備考: 小学校1・2年生の貸自転車の利用には保護者が必要","日本の都市公園100選","箇条書き","敷地面積は約100haと千葉市内最大規模の公園であり、広場、遊び場、キャンプ場、野球場、テニスコート、サイクリングコース、ウォーキングコース、展望台、アウトドア施設、宿泊施設等多くの施設がある。園内には遺跡も保存されており、荻生道遺跡は県指定文化財に指定されている。公園は一部を県立九十九里自然公園に指定され、日本の都市公園100選、房総の魅力500選にも選定されている。"
"千葉県立富津公園","富津公園（千葉県富津市）","https://ja.wikipedia.org/wiki/千葉県立富津公園","北緯35度18分46.4394秒東経139度47分6.3594秒","分類: 都市公園（広域公園）;所在地: 千葉県富津市富津;座標: 北緯35度18分46.4394秒東経139度47分6.3594秒﻿ / ﻿北緯35.312899833度 東経139.785099833度﻿ / 35.312899833; 139.785099833座標: 北緯35度18分46.4394秒東経139度47分6.3594秒﻿ / ﻿北緯35.312899833度 東経139.785099833度﻿ / 35.312899833; 139.785099833;面積: 97.3ha（計画108.3ha）;開園: 1951年（昭和26年）10月11日;運営者: 千葉県（指定管理者：富津みどりの公園グループ）;現況: 年中開放;設備・遊具: 明治百年記念展望塔、中の島公園展望塔、ジャンボプール、富津水泳場、野外劇場、多目的運動場、キャンプ場、テニスコート;駐車場: 普通539台、大型車21台、身障者用12台（無料）;公式サイト: 千葉県立富津公園千葉県のサイト","日本の都市公園100選","箇条書き","日本の都市公園100選、日本の白砂青松100選、房総の魅力500選のほか、明治百年記念展望塔は関東の富士見百景、ちば眺望百景、中の島公園展望塔はヘリテージング100選に選定されている。"
"石神井川","北区立音無親水公園（東京都北区）","https://ja.wikipedia.org/wiki/石神井川#下流域（板橋区・北区）","","水系: 一級水系荒川;種別: 一級河川;延長: 25.2 km;流域面積: 61.6 km²;水源: 小金井ゴルフ場（小平市花小金井南町）;河口・合流先: 隅田川（北区堀船）;流域: 東京都","日本の都市公園100選","箇条書き","東京都小平市花小金井南町に源を発し、東京都北部を東へ流れて北区堀船三丁目で隅田川に合流する。東京都小平市、西東京市、練馬区、板橋区、北区を経る。"
"日比谷公園","東京都立日比谷公園（東京都千代田区）","https://ja.wikipedia.org/wiki/日比谷公園","北緯35度40分25秒東経139度45分22秒","分類: 都市公園;所在地: 日本東京都千代田区;座標: 北緯35度40分25秒東経139度45分22秒﻿ / ﻿北緯35.67361度 東経139.75611度﻿ / 35.67361; 139.75611座標: 北緯35度40分25秒東経139度45分22秒﻿ / ﻿北緯35.67361度 東経139.75611度﻿ / 35.67361; 139.75611;面積: 16.2ha;前身: 大日本帝国陸軍近衛師団練兵場;開園: 1903年6月1日;設計者: 本多静六（総括）、本郷高徳、福羽逸人（花壇）;運営者: 東京都公園協会2011～2015年度指定管理者;現況: 年中開放;設備・遊具: 日比谷公会堂、大音楽堂、小音楽堂、陳列場、日比谷図書文化館、テニスコート、児童遊園、軽飲食店、緑と水の市民カレッジ;駐車場: なし;アクセス: 霞ケ関駅・日比谷駅・内幸町駅徒歩2分、有楽町駅徒歩8分;事務所: 日比谷公園管理所;事務所所在地: 東京都千代田区日比谷公園1番6号;備考: 日本初の「洋風近代式公園」;公式サイト: 公式ホームページ","日本の都市公園100選","箇条書き","公園の土地の一部は国有地である。東京都建設局が所管する都立公園であり、東京都公園協会に管理を委託している。都市計画法第11条（都市施設）に基づく名称は、北の丸公園、皇居外苑の一部と合わせて「東京都市計画公園第5・8・23号中央公園」である。"
