"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"道の駅遠山郷","とおやまごう遠山郷（とおやまごう）飯田市国道152号長野-36(南-11)","https://ja.wikipedia.org/wiki/道の駅遠山郷","北緯35度19分17秒東経137度55分51秒","所在地: 〒399-1311長野県飯田市南信濃和田456;座標: 北緯35度19分17秒東経137度55分51秒﻿ / ﻿北緯35.32133度 東経137.93097度﻿ / 35.32133; 137.93097座標: 北緯35度19分17秒東経137度55分51秒﻿ / ﻿北緯35.32133度 東経137.93097度﻿ / 35.32133; 137.93097;登録路線: 国道152号;登録回: 第21回 （20036）;登録日: 2005年8月10日;開駅日: 2005年9月17日;営業時間: 10:00 - 21:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中部地方","表形式","2005年（平成17年）9月17日に旧・南信濃村が運営していた施設を整備し、道の駅に登録したものである。"
"道の駅木曽福島","きそふくしま木曽福島（きそふくしま）木曽郡木曽町国道19号長野-40(南-12)","https://ja.wikipedia.org/wiki/道の駅木曽福島","北緯35度49分01秒東経137度40分56秒","所在地: 〒397-0001木曽郡木曽町福島4061-1;座標: 北緯35度49分01秒東経137度40分56秒﻿ / ﻿北緯35.81706度 東経137.68236度﻿ / 35.81706; 137.68236座標: 北緯35度49分01秒東経137度40分56秒﻿ / ﻿北緯35.81706度 東経137.68236度﻿ / 35.81706; 137.68236;登録路線: 国道19号;登録回: 第34回 （20040）;登録日: 2010年8月9日;開駅日: 2010年11月1日;営業時間: 8:00 - 19:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中部地方","表形式",""
"道の駅木曽川源流の里 きそむら","きそがわげんりゅうのさときそむら木曽川源流の里 きそむら（きそがわげんりゅうのさときそむら）木曽郡木祖村国道19号長野-41(南-13)","https://ja.wikipedia.org/wiki/道の駅木曽川源流の里_きそむら","北緯35度55分50.5秒東経137度47分8.8秒","所在地: 〒399-6201長野県木曽郡木祖村薮原163-1;座標: 北緯35度55分50.5秒東経137度47分8.8秒﻿ / ﻿北緯35.930694度 東経137.785778度﻿ / 35.930694; 137.785778座標: 北緯35度55分50.5秒東経137度47分8.8秒﻿ / ﻿北緯35.930694度 東経137.785778度﻿ / 35.930694; 137.785778;登録路線: 国道19号;登録回: 第34回 （20041）;登録日: 2010年8月9日;開駅日: 2010年11月5日;営業時間: 7:00 - 19:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中部地方","表形式","木祖村民を中心とした株式会社 源が運営する。"
"道の駅田切の里","たぎりのさと田切の里（たぎりのさと）上伊那郡飯島町国道153号長野-43(南-14)","https://ja.wikipedia.org/wiki/道の駅田切の里","北緯35度41分25秒東経137度56分25秒","所在地: 〒399-3701長野県上伊那郡飯島町田切2598-1;座標: 北緯35度41分25秒東経137度56分25秒﻿ / ﻿北緯35.69031度 東経137.94036度﻿ / 35.69031; 137.94036座標: 北緯35度41分25秒東経137度56分25秒﻿ / ﻿北緯35.69031度 東経137.94036度﻿ / 35.69031; 137.94036;登録路線: 国道153号;登録回: 第45回 （20043）;登録日: 2016年5月10日;開駅日: 2016年7月16日;営業時間: 9:00 - 18:00（売店）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中部地方","表形式","地域福祉や産業振興の拠点をコンセプトとし、道路休憩施設のほか、少子化による人口減少、農業従事者の高齢化と担い手不足、核家族化による在宅独居老人の増加など、地域が抱える課題を解決して地域活性化を図るため、飯島町と田切区が協働で計画し、長野県の協力のもと整備された。"
"道の駅南信州とよおかマルシェ","みなみしんしゅうとよおかマルシェ南信州とよおかマルシェ（みなみしんしゅうとよおかマルシェ）下伊那郡豊丘村村道竜東一貫道路長野-46(南-15)","https://ja.wikipedia.org/wiki/道の駅南信州とよおかマルシェ","北緯35度32分39.7秒東経137度53分28.1秒","所在地: 〒399-3202長野県下伊那郡豊丘村大字神稲12410;座標: 北緯35度32分39.7秒東経137度53分28.1秒﻿ / ﻿北緯35.544361度 東経137.891139度﻿ / 35.544361; 137.891139座標: 北緯35度32分39.7秒東経137度53分28.1秒﻿ / ﻿北緯35.544361度 東経137.891139度﻿ / 35.544361; 137.891139;登録路線: 村道竜東一貫道路;登録回: 第48回 （20046）;登録日: 2017年11月17日;開駅日: 2018年4月27日;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中部地方","表形式","豊丘村にて設置、法人（株式会社豊かな丘）にて管理されている。"
"信州大芝高原","おおしばこうげん大芝高原（おおしばこうげん）上伊那郡南箕輪村村道3134号長野-47(南-16)","https://ja.wikipedia.org/wiki/信州大芝高原#道の駅大芝高原","北緯35度53分16秒東経137度56分35秒","所在地: 日本長野県上伊那郡南箕輪村2358-5;座標: 北緯35度53分16秒東経137度56分35秒﻿ / ﻿北緯35.88778度 東経137.94306度﻿ / 35.88778; 137.94306座標: 北緯35度53分16秒東経137度56分35秒﻿ / ﻿北緯35.88778度 東経137.94306度﻿ / 35.88778; 137.94306;事務所: 南箕輪村開発公社;事務所所在地: 長野県上伊那郡南箕輪村2358-5;公式サイト: oshiba.jp;所在地: 〒399-4511長野県上伊那郡南箕輪村2358-5;座標:;登録路線: 村道3134号;登録回: 第49回 （20047）;登録日: 2018年4月25日;開駅日: 2018年7月21日;営業時間: 10:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト;所在地: 日本長野県上伊那郡南箕輪村2358-5;座標: 北緯35度53分16秒東経137度56分35秒﻿ / ﻿北緯35.88778度 東経137.94306度﻿ / 35.88778; 137.94306座標: 北緯35度53分16秒東経137度56分35秒﻿ / ﻿北緯35.88778度 東経137.94306度﻿ / 35.88778; 137.94306;事務所: 南箕輪村開発公社;事務所所在地: 長野県上伊那郡南箕輪村2358-5;公式サイト: oshiba.jp;所在地: 〒399-4511長野県上伊那郡南箕輪村2358-5;座標:;登録路線: 村道3134号;登録回: 第49回 （20047）;登録日: 2018年4月25日;開駅日: 2018年7月21日;営業時間: 10:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中部地方","表形式","元は、大芝原といい田畑の肥料にする草を栽培する場所だった。そこに当時南箕輪尋常小学校(現・南箕輪小学校)の校長だった福澤桃十が小学校の校舎をより立派にするために始めた植林作業が大芝高原の森林誕生に由来している。"
"道の駅南信州 うるぎ","みなみしんしゅううるぎ南信州 うるぎ（みなみしんしゅううるぎ）下伊那郡売木村県道46号阿南根羽線長野-48(南-17)","https://ja.wikipedia.org/wiki/道の駅南信州_うるぎ","北緯35度16分26秒東経137度42分34.9秒","所在地: 〒399-1601長野県下伊那郡売木村543-1;座標: 北緯35度16分26秒東経137度42分34.9秒﻿ / ﻿北緯35.27389度 東経137.709694度﻿ / 35.27389; 137.709694;登録路線: 長野県道46号阿南根羽線;登録回: 第49回 （20048）;登録日: 2018年4月25日;開駅日: 2018年11月1日;営業時間: 9:00 - 16:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_中部地方","表形式",""
"道の駅歌舞伎の里大鹿","かぶきのさとおおしか歌舞伎の里大鹿（かぶきのさとおおしか）下伊那郡大鹿村国道152号長野-49(南-18)","https://ja.wikipedia.org/wiki/道の駅歌舞伎の里大鹿","北緯35度33分54.3秒東経138度2分13.7秒","所在地: 〒399-3502長野県下伊那郡大鹿村大字大河原390;座標: 北緯35度33分54.3秒東経138度2分13.7秒﻿ / ﻿北緯35.565083度 東経138.037139度﻿ / 35.565083; 138.037139;登録路線: 国道152号;登録回: 第49回 （20049）;登録日: 2018年4月25日;開駅日: 2018年8月9日;営業時間: 7:00 - 19:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中部地方","表形式","旧来の観光案内所および農産物直売所を解体後新築し、2018年8月9日開駅。観光振興のほか、地元の買い物弱者対策としての役割を担う。総事業費は約5億7,000万円。"
"道の駅美並","みなみ0美並（みなみ）郡上市国道156号岐阜-01","https://ja.wikipedia.org/wiki/道の駅美並","北緯35度36分33秒東経136度56分36秒","所在地: 〒501-4101岐阜県郡上市美並町上田2817;座標: 北緯35度36分33秒東経136度56分36秒﻿ / ﻿北緯35.60903度 東経136.94322度﻿ / 35.60903; 136.94322座標: 北緯35度36分33秒東経136度56分36秒﻿ / ﻿北緯35.60903度 東経136.94322度﻿ / 35.60903; 136.94322;登録路線: 国道156号;登録回: 第1回 （21001）;登録日: 1993年4月22日;開駅日: 不明;営業時間: 9:00 - 18:00（3月 - 11月）9:00 - 17:30（12月 - 2月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中部地方","表形式",""
"道の駅パスカル清見","ぱすかるきよみパスカル清見（パスカルきよみ）高山市国道257号岐阜-02現在の接続路線は国道472号","https://ja.wikipedia.org/wiki/道の駅パスカル清見","北緯35度56分25秒東経137度04分58秒","所在地: 〒509-2702岐阜県高山市清見町大原858-1;座標: 北緯35度56分25秒東経137度04分58秒﻿ / ﻿北緯35.94039度 東経137.08264度﻿ / 35.94039; 137.08264座標: 北緯35度56分25秒東経137度04分58秒﻿ / ﻿北緯35.94039度 東経137.08264度﻿ / 35.94039; 137.08264;登録路線: 国道257号;登録回: 第1回 （21002）;登録日: 1993年4月22日;開駅日: 不明;営業時間: 9:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中部地方","表形式","国道257号を登録路線としているが、路線経路変更により、現在は国道472号上に立地している。「パスカル」は「パストラル」（牧歌的）と「カルチャー」（文化）を組み合わせた造語。"
"道の駅明宝","めいほうするすみのさとこうえん明宝（磨墨の里公園）（めいほう するすみのさとこうえん）郡上市国道472号岐阜-03","https://ja.wikipedia.org/wiki/道の駅明宝","北緯35度50分44秒東経137度01分44秒","所在地: 〒501-4301岐阜県郡上市明宝大谷1015;座標: 北緯35度50分44秒東経137度01分44秒﻿ / ﻿北緯35.84547度 東経137.02878度﻿ / 35.84547; 137.02878座標: 北緯35度50分44秒東経137度01分44秒﻿ / ﻿北緯35.84547度 東経137.02878度﻿ / 35.84547; 137.02878;登録路線: 国道472号;登録回: 第1回 （21003）;登録日: 1993年4月22日;開駅日: 1989年12月;営業時間: 8:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中部地方","表形式",""
"道の駅花街道付知","はなかいどうつけち花街道付知（はなかいどうつけち）中津川市国道256号岐阜-04","https://ja.wikipedia.org/wiki/道の駅花街道付知","北緯35度38分34秒東経137度26分30秒","所在地: 〒508-0351岐阜県中津川市付知町8581-1;座標: 北緯35度38分34秒東経137度26分30秒﻿ / ﻿北緯35.64264度 東経137.44153度﻿ / 35.64264; 137.44153座標: 北緯35度38分34秒東経137度26分30秒﻿ / ﻿北緯35.64264度 東経137.44153度﻿ / 35.64264; 137.44153;登録路線: 国道256号;登録回: 第1回 （21004）;登録日: 1993年4月22日;開駅日: 不明;営業時間: 9:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中部地方","表形式","かつては高速バスのバス停が併設されており、京王バス東・濃飛バスが2004年（平成16年）10月15日から2008年（平成20年）7月5日まで運行していた、新宿 - 下呂温泉間を結ぶ高速バスの上下2便ずつが停車していた。"
"道の駅美濃白川","みのしらかわ美濃白川（みのしらかわ）加茂郡白川町国道41号岐阜-05","https://ja.wikipedia.org/wiki/道の駅美濃白川","北緯35度36分15秒東経137度10分26秒","所在地: 〒509-1107岐阜県加茂郡白川町河東3500-1;座標: 北緯35度36分15秒東経137度10分26秒﻿ / ﻿北緯35.60414度 東経137.17397度﻿ / 35.60414; 137.17397座標: 北緯35度36分15秒東経137度10分26秒﻿ / ﻿北緯35.60414度 東経137.17397度﻿ / 35.60414; 137.17397;登録路線: 国道41号;登録回: 第1回 （21005）;登録日: 1993年4月22日;開駅日: 不明;営業時間: 9:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中部地方","表形式",""
"道の駅ラステンほらど","らすてんほらどラステンほらど関市国道256号岐阜-06","https://ja.wikipedia.org/wiki/道の駅ラステンほらど","北緯35度35分47秒東経136度47分54秒","所在地: 〒501-2814岐阜県関市洞戸菅谷545;座標: 北緯35度35分47秒東経136度47分54秒﻿ / ﻿北緯35.59639度 東経136.79839度﻿ / 35.59639; 136.79839座標: 北緯35度35分47秒東経136度47分54秒﻿ / ﻿北緯35.59639度 東経136.79839度﻿ / 35.59639; 136.79839;登録路線: 国道256号;登録回: 第4回 （21006）;登録日: 1994年3月31日;開駅日: 不明;営業時間: 9:00 - 17:00（情報館）8:00 - 17:00（物産館）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_中部地方","表形式","駅名はドイツ語で休憩、あるいは自然に囲まれた安らぎ空間を意味するラステンと、設置当時の自治体名の洞戸村に由来する。地域の特産物キウイフルーツをモチーフにしたモニュメントが目印。"
"道の駅白山文化の里長滝","はくさんぶんかのさとながたき白山文化の里長滝（はくさんぶんかのさとながたき）郡上市国道156号岐阜-07","https://ja.wikipedia.org/wiki/道の駅白山文化の里長滝","北緯35度55分24秒東経136度49分55秒","所在地: 〒501-5104岐阜県郡上市白鳥町長滝402番地19;座標: 北緯35度55分24秒東経136度49分55秒﻿ / ﻿北緯35.92347度 東経136.832度﻿ / 35.92347; 136.832座標: 北緯35度55分24秒東経136度49分55秒﻿ / ﻿北緯35.92347度 東経136.832度﻿ / 35.92347; 136.832;登録路線: 国道156号;登録回: 第4回 （21007）;登録日: 1994年3月31日;開駅日: 不明;営業時間: 7:00 - 18:00（4月中旬 - 11月）8:30 - 18:00（12月 - 4月中旬）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中部地方","表形式","南側に併設されている清流長良川あゆパークの里川あゆハウス"
"道の駅奥飛騨温泉郷上宝","おくひだおんせんごうかみたから奥飛騨温泉郷上宝（おくひだおんせんごうかみたから）高山市国道471号岐阜-08","https://ja.wikipedia.org/wiki/道の駅奥飛騨温泉郷上宝","北緯36度14分56秒東経137度29分59秒","所在地: 〒506-1427岐阜県高山市奥飛騨温泉郷田頃家11番地1;座標: 北緯36度14分56秒東経137度29分59秒﻿ / ﻿北緯36.24892度 東経137.49986度﻿ / 36.24892; 137.49986座標: 北緯36度14分56秒東経137度29分59秒﻿ / ﻿北緯36.24892度 東経137.49986度﻿ / 36.24892; 137.49986;登録路線: 国道471号;登録回: 第5回 （21008）;登録日: 1994年4月26日;開駅日: 不明;営業時間: 9:00 - 17:00（4 - 11月）9:00 - 16:30（12 - 3月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中部地方","表形式",""
"道の駅賤母","しずも賤母（しずも）中津川市国道19号岐阜-09指定当初の所在地は長野県木曽郡山口村","https://ja.wikipedia.org/wiki/道の駅賤母","北緯35度35分10秒東経137度33分02秒","所在地: 〒508-0501岐阜県中津川市山口1-14;座標: 北緯35度35分10秒東経137度33分02秒﻿ / ﻿北緯35.58608度 東経137.55044度﻿ / 35.58608; 137.55044座標: 北緯35度35分10秒東経137度33分02秒﻿ / ﻿北緯35.58608度 東経137.55044度﻿ / 35.58608; 137.55044;登録路線: 国道19号;登録回: 第6回 （21045）;登録日: 1994年8月4日;開駅日: 不明;営業時間: 8:30 - 18:008:30 - 16:30（水曜日）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中部地方","表形式",""
"道の駅ロック・ガーデンひちそう","ろっくがーでんひちそうロック・ガーデンひちそう加茂郡七宗町国道41号岐阜-10","https://ja.wikipedia.org/wiki/道の駅ロック・ガーデンひちそう","北緯35度32分02秒東経137度06分52秒","所在地: 〒509-0403岐阜県加茂郡七宗町中麻生1176-3;座標: 北緯35度32分02秒東経137度06分52秒﻿ / ﻿北緯35.53397度 東経137.1145度﻿ / 35.53397; 137.1145座標: 北緯35度32分02秒東経137度06分52秒﻿ / ﻿北緯35.53397度 東経137.1145度﻿ / 35.53397; 137.1145;登録路線: 国道41号;登録回: 第8回 （21009）;登録日: 1995年4月11日;開駅日: 1997年4月;営業時間: 9:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_中部地方","表形式","日本最古の石博物館"
"道の駅星のふる里ふじはし","ほしのふるさとふじはし星のふる里ふじはし（ほしのふるさとふじはし）揖斐郡揖斐川町国道303号岐阜-11","https://ja.wikipedia.org/wiki/道の駅星のふる里ふじはし","北緯35度34分38秒東経136度27分47秒","所在地: 〒501-0804岐阜県揖斐郡揖斐川町東横山264番地1;座標: 北緯35度34分38秒東経136度27分47秒﻿ / ﻿北緯35.57731度 東経136.46311度﻿ / 35.57731; 136.46311座標: 北緯35度34分38秒東経136度27分47秒﻿ / ﻿北緯35.57731度 東経136.46311度﻿ / 35.57731; 136.46311;登録路線: 国道303号;登録回: 第8回 （21010）;登録日: 1995年4月11日;開駅日: 1996年6月;営業時間: 9:30 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中部地方","表形式",""
"道の駅白川郷","しらかわごう白川郷（しらかわごう）大野郡白川村国道156号岐阜-12","https://ja.wikipedia.org/wiki/道の駅白川郷","北緯36度16分44秒東経136度54分06秒","所在地: 〒501-5625岐阜県大野郡白川村飯島41-1;座標: 北緯36度16分44秒東経136度54分06秒﻿ / ﻿北緯36.27894度 東経136.90153度﻿ / 36.27894; 136.90153座標: 北緯36度16分44秒東経136度54分06秒﻿ / ﻿北緯36.27894度 東経136.90153度﻿ / 36.27894; 136.90153;登録路線: 国道156号;登録回: 第8回 （21011）;登録日: 1995年4月11日;開駅日: 1996年4月26日;営業時間: 8:30 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中部地方","表形式",""
