"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"仙台市天文台"," 仙台市天文台 - 宮城県仙台市 - 旧：口径41cm反射式望遠鏡、現：130cm反射式望遠鏡","https://ja.wikipedia.org/wiki/仙台市天文台","北緯38度15分25秒東経140度45分19秒","前身: 仙台天文台（民営）;専門分野: 天文学;来館者数: 約50万人/年;館長: 土佐誠;事業主体: 仙台市;管理運営: （株）仙台天文サービス（指定管理者）;年運営費: 約3億円;建物設計: NTTファシリティーズ;延床面積: 6,056.24 m2;開館: （旧）1955年（昭和30年）2月1日（新）2008年（平成20年）7月1日;所在地: 〒989-3123宮城県仙台市青葉区錦ケ丘9丁目29番地の32;位置: 北緯38度15分25秒東経140度45分19秒﻿ / ﻿北緯38.25694度 東経140.75528度﻿ / 38.25694; 140.75528;アクセス: JR仙山線・愛子駅よりバスで10分東北自動車道・仙台宮城ICから車で約10分;外部リンク: http://www.sendai-astro.jp;コード: 893;所在地: 仙台市青葉区桜ケ岡公園1-1;座標: 地図;開設: 1955年2月1日 (1955-02-01);閉鎖: 2007年（平成19年）11月25日;反射望遠鏡: 反射望遠鏡口径41cm屈折太陽望遠鏡口径20cm;コード: 391;所在地: 仙台市青葉区下愛子字舘37（曹洞宗安養寺墓地内）;座標: 地図;開設: 1975年 (1975)（昭和50年）;閉鎖: 2007年（平成19年）;ツイン反射写真儀: ツイン反射写真儀口径20cm写真望遠鏡口径30cm;コード: D93;所在地: 仙台市青葉区錦ケ丘9-29-32;座標: 地図;標高: 165m;開設: 2008年7月1日 (2008-07-01);反射式望遠鏡: 反射式望遠鏡口径130cm屈折望遠鏡口径10cm;前身: 仙台天文台（民営）;専門分野: 天文学;来館者数: 約50万人/年;館長: 土佐誠;事業主体: 仙台市;管理運営: （株）仙台天文サービス（指定管理者）;年運営費: 約3億円;建物設計: NTTファシリティーズ;延床面積: 6,056.24 m2;開館: （旧）1955年（昭和30年）2月1日（新）2008年（平成20年）7月1日;所在地: 〒989-3123宮城県仙台市青葉区錦ケ丘9丁目29番地の32;位置: 北緯38度15分25秒東経140度45分19秒﻿ / ﻿北緯38.25694度 東経140.75528度﻿ / 38.25694; 140.75528;アクセス: JR仙山線・愛子駅よりバスで10分東北自動車道・仙台宮城ICから車で約10分;外部リンク: http://www.sendai-astro.jp;コード: 893;所在地: 仙台市青葉区桜ケ岡公園1-1;座標: 地図;開設: 1955年2月1日 (1955-02-01);閉鎖: 2007年（平成19年）11月25日;反射望遠鏡: 反射望遠鏡口径41cm屈折太陽望遠鏡口径20cm;コード: 391;所在地: 仙台市青葉区下愛子字舘37（曹洞宗安養寺墓地内）;座標: 地図;開設: 1975年 (1975)（昭和50年）;閉鎖: 2007年（平成19年）;ツイン反射写真儀: ツイン反射写真儀口径20cm写真望遠鏡口径30cm;コード: D93;所在地: 仙台市青葉区錦ケ丘9-29-32;座標: 地図;標高: 165m;開設: 2008年7月1日 (2008-07-01);反射式望遠鏡: 反射式望遠鏡口径130cm屈折望遠鏡口径10cm;前身: 仙台天文台（民営）;専門分野: 天文学;来館者数: 約50万人/年;館長: 土佐誠;事業主体: 仙台市;管理運営: （株）仙台天文サービス（指定管理者）;年運営費: 約3億円;建物設計: NTTファシリティーズ;延床面積: 6,056.24 m2;開館: （旧）1955年（昭和30年）2月1日（新）2008年（平成20年）7月1日;所在地: 〒989-3123宮城県仙台市青葉区錦ケ丘9丁目29番地の32;位置: 北緯38度15分25秒東経140度45分19秒﻿ / ﻿北緯38.25694度 東経140.75528度﻿ / 38.25694; 140.75528;アクセス: JR仙山線・愛子駅よりバスで10分東北自動車道・仙台宮城ICから車で約10分;外部リンク: http://www.sendai-astro.jp;コード: 893;所在地: 仙台市青葉区桜ケ岡公園1-1;座標: 地図;開設: 1955年2月1日 (1955-02-01);閉鎖: 2007年（平成19年）11月25日;反射望遠鏡: 反射望遠鏡口径41cm屈折太陽望遠鏡口径20cm;コード: 391;所在地: 仙台市青葉区下愛子字舘37（曹洞宗安養寺墓地内）;座標: 地図;開設: 1975年 (1975)（昭和50年）;閉鎖: 2007年（平成19年）;ツイン反射写真儀: ツイン反射写真儀口径20cm写真望遠鏡口径30cm;コード: D93;所在地: 仙台市青葉区錦ケ丘9-29-32;座標: 地図;標高: 165m;開設: 2008年7月1日 (2008-07-01);反射式望遠鏡: 反射式望遠鏡口径130cm屈折望遠鏡口径10cm;前身: 仙台天文台（民営）;専門分野: 天文学;来館者数: 約50万人/年;館長: 土佐誠;事業主体: 仙台市;管理運営: （株）仙台天文サービス（指定管理者）;年運営費: 約3億円;建物設計: NTTファシリティーズ;延床面積: 6,056.24 m2;開館: （旧）1955年（昭和30年）2月1日（新）2008年（平成20年）7月1日;所在地: 〒989-3123宮城県仙台市青葉区錦ケ丘9丁目29番地の32;位置: 北緯38度15分25秒東経140度45分19秒﻿ / ﻿北緯38.25694度 東経140.75528度﻿ / 38.25694; 140.75528;アクセス: JR仙山線・愛子駅よりバスで10分東北自動車道・仙台宮城ICから車で約10分;外部リンク: http://www.sendai-astro.jp;コード: 893;所在地: 仙台市青葉区桜ケ岡公園1-1;座標: 地図;開設: 1955年2月1日 (1955-02-01);閉鎖: 2007年（平成19年）11月25日;反射望遠鏡: 反射望遠鏡口径41cm屈折太陽望遠鏡口径20cm;コード: 391;所在地: 仙台市青葉区下愛子字舘37（曹洞宗安養寺墓地内）;座標: 地図;開設: 1975年 (1975)（昭和50年）;閉鎖: 2007年（平成19年）;ツイン反射写真儀: ツイン反射写真儀口径20cm写真望遠鏡口径30cm;コード: D93;所在地: 仙台市青葉区錦ケ丘9-29-32;座標: 地図;標高: 165m;開設: 2008年7月1日 (2008-07-01);反射式望遠鏡: 反射式望遠鏡口径130cm屈折望遠鏡口径10cm;前身: 仙台天文台（民営）;専門分野: 天文学;来館者数: 約50万人/年;館長: 土佐誠;事業主体: 仙台市;管理運営: （株）仙台天文サービス（指定管理者）;年運営費: 約3億円;建物設計: NTTファシリティーズ;延床面積: 6,056.24 m2;開館: （旧）1955年（昭和30年）2月1日（新）2008年（平成20年）7月1日;所在地: 〒989-3123宮城県仙台市青葉区錦ケ丘9丁目29番地の32;位置: 北緯38度15分25秒東経140度45分19秒﻿ / ﻿北緯38.25694度 東経140.75528度﻿ / 38.25694; 140.75528;アクセス: JR仙山線・愛子駅よりバスで10分東北自動車道・仙台宮城ICから車で約10分;外部リンク: http://www.sendai-astro.jp;コード: 893;所在地: 仙台市青葉区桜ケ岡公園1-1;座標: 地図;開設: 1955年2月1日 (1955-02-01);閉鎖: 2007年（平成19年）11月25日;反射望遠鏡: 反射望遠鏡口径41cm屈折太陽望遠鏡口径20cm;コード: 391;所在地: 仙台市青葉区下愛子字舘37（曹洞宗安養寺墓地内）;座標: 地図;開設: 1975年 (1975)（昭和50年）;閉鎖: 2007年（平成19年）;ツイン反射写真儀: ツイン反射写真儀口径20cm写真望遠鏡口径30cm;コード: D93;所在地: 仙台市青葉区錦ケ丘9-29-32;座標: 地図;標高: 165m;開設: 2008年7月1日 (2008-07-01);反射式望遠鏡: 反射式望遠鏡口径130cm屈折望遠鏡口径10cm;前身: 仙台天文台（民営）;専門分野: 天文学;来館者数: 約50万人/年;館長: 土佐誠;事業主体: 仙台市;管理運営: （株）仙台天文サービス（指定管理者）;年運営費: 約3億円;建物設計: NTTファシリティーズ;延床面積: 6,056.24 m2;開館: （旧）1955年（昭和30年）2月1日（新）2008年（平成20年）7月1日;所在地: 〒989-3123宮城県仙台市青葉区錦ケ丘9丁目29番地の32;位置: 北緯38度15分25秒東経140度45分19秒﻿ / ﻿北緯38.25694度 東経140.75528度﻿ / 38.25694; 140.75528;アクセス: JR仙山線・愛子駅よりバスで10分東北自動車道・仙台宮城ICから車で約10分;外部リンク: http://www.sendai-astro.jp;コード: 893;所在地: 仙台市青葉区桜ケ岡公園1-1;座標: 地図;開設: 1955年2月1日 (1955-02-01);閉鎖: 2007年（平成19年）11月25日;反射望遠鏡: 反射望遠鏡口径41cm屈折太陽望遠鏡口径20cm;コード: 391;所在地: 仙台市青葉区下愛子字舘37（曹洞宗安養寺墓地内）;座標: 地図;開設: 1975年 (1975)（昭和50年）;閉鎖: 2007年（平成19年）;ツイン反射写真儀: ツイン反射写真儀口径20cm写真望遠鏡口径30cm;コード: D93;所在地: 仙台市青葉区錦ケ丘9-29-32;座標: 地図;標高: 165m;開設: 2008年7月1日 (2008-07-01);反射式望遠鏡: 反射式望遠鏡口径130cm屈折望遠鏡口径10cm","公開天文台一覧","参照","仙台に天文台を建設しようという動きが起こったのは1950年代前半である。1953年（昭和28年）に天文台建設発起人会と天文台建設委員会が立ち上げられ、1954年（昭和29年）に募金活動および建設工事が行われた。そして1955年（昭和30年）、西公園の仙台市公会堂跡地に天文台が開台した。この天文台は翌年、仙台市に寄贈され、仙台市天文台となった。天文台の建設計画には東北大学教授の加藤愛雄が関わっており、加藤は天文台の初代台長となった。この時の仙台市天文台は、当時、日本国内で製造されていた望遠鏡の中では最大のカセグリン式41センチ望遠鏡を備えていた。"
"眺海の森天体観測館 (存在しないページ)"," 眺海の森天体観測館 - 山形県酒田市 - 口径50cm反射式望遠鏡","https://ja.wikipedia.org/w/index.php?title=眺海の森天体観測館&amp;action=edit&amp;redlink=1","","","公開天文台一覧","参照",""
"福島市浄土平天文台"," 福島市浄土平天文台 - 福島県福島市 - 口径40cm反射式望遠鏡、口径15cm屈折式望遠鏡","https://ja.wikipedia.org/wiki/福島市浄土平天文台","北緯37度43分24秒東経140度15分15秒","所在地: 福島市土湯温泉町字鷲倉山浄土平地内;座標: 北緯37度43分24秒東経140度15分15秒﻿ / ﻿北緯37.723458度 東経140.254242度﻿ / 37.723458; 140.254242座標: 北緯37度43分24秒東経140度15分15秒﻿ / ﻿北緯37.723458度 東経140.254242度﻿ / 37.723458; 140.254242;ウェブサイト: 福島市浄土平天文台","公開天文台一覧","参照","磐梯朝日国立公園の標高1600ｍに位置する日本で一番高い所にある公開天文台。磐梯吾妻スカイライン通行可能な、おむね4月から11月上旬限定で無料利用できる。"
"星の村天文台 (存在しないページ)"," 星の村天文台 - 福島県田村市 - 口径65cm反射式望遠鏡","https://ja.wikipedia.org/w/index.php?title=星の村天文台&amp;action=edit&amp;redlink=1","","","公開天文台一覧","参照",""
"栃木県子ども総合科学館"," 栃木県子ども総合科学館 - 栃木県宇都宮市 - 口径75cm反射式望遠鏡","https://ja.wikipedia.org/wiki/栃木県子ども総合科学館","北緯36度30分49秒東経139度50分13秒","専門分野: 自然・宇宙・地球・先端・交通・エネルギー;事業主体: 栃木県;管理運営: 公益財団法人とちぎ未来づくり財団;延床面積: 10,000.44m2;開館: 1988年5月3日;位置: 北緯36度30分49秒東経139度50分13秒﻿ / ﻿北緯36.51361度 東経139.83694度﻿ / 36.51361; 139.83694座標: 北緯36度30分49秒東経139度50分13秒﻿ / ﻿北緯36.51361度 東経139.83694度﻿ / 36.51361; 139.83694;外部リンク: 栃木県子ども総合科学館","公開天文台一覧","参照","20名以上で団体割引あり。"
"向井千秋記念子ども科学館"," 向井千秋記念子ども科学館 - 群馬県館林市 - 口径20cm屈折式望遠鏡","https://ja.wikipedia.org/wiki/向井千秋記念子ども科学館","北緯36度14分38.8秒東経139度32分41.3秒","正式名称: 向井千秋記念子ども科学館;専門分野: 科学に関する資料等の展示;事業主体: 館林市;管理運営: 館林市;開館: 1991年;所在地: 〒374-0018群馬県館林市城町2番2号;位置: 北緯36度14分38.8秒東経139度32分41.3秒﻿ / ﻿北緯36.244111度 東経139.544806度﻿ / 36.244111; 139.544806座標: 北緯36度14分38.8秒東経139度32分41.3秒﻿ / ﻿北緯36.244111度 東経139.544806度﻿ / 36.244111; 139.544806;外部リンク: 向井千秋記念子ども科学館","公開天文台一覧","参照","ドーム直径23m、投影恒星数2万5000個の大型プラネタリウムがあり、スペースシャトルや宇宙飛行士・向井千秋関連の展示も充実している。その他、科学の普及活動のため、実験室、工作室、資料コーナー、天体観測室、電子顕微鏡室などの施設がある。大西飛行場を所有していた大西勇一が製作した飛行機・スバルプレンの展示もある。"
"群馬県立ぐんま天文台"," 群馬県立ぐんま天文台 - 群馬県吾妻郡高山村 - 口径150cm反射式望遠鏡、口径65cm反射式望遠鏡","https://ja.wikipedia.org/wiki/群馬県立ぐんま天文台","北緯36度35分50秒東経138度58分24秒","コード: D80;所在地: 群馬県吾妻郡高山村中山6860-86;座標: 北緯36度35分50秒東経138度58分24秒﻿ / ﻿北緯36.597263度 東経138.973237度﻿ / 36.597263; 138.973237座標: 北緯36度35分50秒東経138度58分24秒﻿ / ﻿北緯36.597263度 東経138.973237度﻿ / 36.597263; 138.973237;標高: 885;開設: 1999年7月20日 (1999-07-20);ウェブサイト: http://www.astron.pref.gunma.jp/","公開天文台一覧","参照","65センチメートル反射式望遠鏡と小型望遠鏡は、深夜の占有使用（レンタル）が可能である。移動式望遠鏡については、観測スペースにて使用できる。台外への持ち出しはできない。占有利用を行う場合には、ぐんま天文台における望遠鏡使用資格取得講習会に参加し、望遠鏡の使用資格を取得する必要がある。使用資格を維持するためには、年に1回のユーザーミーティングに参加しなければならない。望遠鏡を持参する場合は、使用資格がなくても観測スペースを利用できる。詳細については、ぐんま天文台HPを参照のこと。"
"加須未来館"," 加須未来館 - 埼玉県加須市 - 口径20cm屈折式望遠鏡","https://ja.wikipedia.org/wiki/加須未来館","北緯36度10分39.55秒東経139度38分11.51秒","用途: 総合交流ターミナル;竣工: 2001年;所在地: 〒347-0002埼玉県加須市外野350番地1;座標: 北緯36度10分39.55秒東経139度38分11.51秒﻿ / ﻿北緯36.1776528度 東経139.6365306度﻿ / 36.1776528; 139.6365306﻿ (加須未来館)座標: 北緯36度10分39.55秒東経139度38分11.51秒﻿ / ﻿北緯36.1776528度 東経139.6365306度﻿ / 36.1776528; 139.6365306﻿ (加須未来館);開館時間: 9時 - 17時;休館日: 毎週火曜日、12月29日 - 翌年1月3日;施設予約: 要問い合わせ;入館料: 無料","公開天文台一覧","参照","利根川のスーパー堤防上に2001年（平成13年）に開館した。加須サイクリングセンターが隣接する。本館は3階建てで、1階より吹き抜けのプラネタリウム施設が半円状の本館端に位置している。1階は交流ホールとして農産物加工室および地球資産展示室、レストランが置かれている。2階はテラス、調理実習室兼体験学習室（木工）、および科学実験室となっている。3階はクーデ式天体望遠鏡によって天体観測が行える天体観測室となっている。敷地内には加須未来館農産物直売所が置かれている。"
"熊谷文化センタープラネタリウム館 (存在しないページ)"," 熊谷文化センタープラネタリウム館 - 埼玉県熊谷市 - 口径40cm反射式望遠鏡、口径15cm屈折式望遠鏡","https://ja.wikipedia.org/w/index.php?title=熊谷文化センタープラネタリウム館&amp;action=edit&amp;redlink=1","","","公開天文台一覧","参照",""
"埼玉県立小川げんきプラザ (存在しないページ)"," 埼玉県立小川げんきプラザ - 埼玉県比企郡小川町 - 口径20cm屈折式望遠鏡","https://ja.wikipedia.org/w/index.php?title=埼玉県立小川げんきプラザ&amp;action=edit&amp;redlink=1","","","公開天文台一覧","参照",""
"ときがわ町星と緑の創造センター"," ときがわ町星と緑の創造センター - 埼玉県比企郡ときがわ町 - 口径91cm反射式望遠鏡、口径45cm反射式望遠鏡、口径30cm反射式望遠鏡","https://ja.wikipedia.org/wiki/ときがわ町星と緑の創造センター","北緯36度00分21秒東経139度11分25秒","前身: 国立天文台堂平観測所;専門分野: 天文台歴史展示、森林体験;事業主体: ときがわ町;管理運営: 星と緑の管理委員会（指定管理者）;開館: 2005年4月1日;所在地: 日本埼玉県比企郡ときがわ町大字大野1853番地;位置: 北緯36度00分21秒東経139度11分25秒﻿ / ﻿北緯36.00583度 東経139.19028度﻿ / 36.00583; 139.19028;外部リンク: 堂平天文台「星と緑の創造センター」","公開天文台一覧","参照","三鷹キャンパスを初めとして、東京からの交通のアクセスがよく、かつまた、冬場の晴天率が高いため、岡山天体物理観測所と並んで日本の天体観測をリードしてきた観測所であった。"
"さいたま市青少年科学館"," さいたま市青少年科学館 - 埼玉県さいたま市 - 口径20cm屈折式望遠鏡","https://ja.wikipedia.org/wiki/さいたま市青少年科学館","北緯35度52分20.2秒東経139度39分52.6秒","正式名称: さいたま市青少年宇宙科学館;所在地: 〒330-0051日本埼玉県さいたま市浦和区駒場2丁目3-45;位置: 北緯35度52分20.2秒東経139度39分52.6秒﻿ / ﻿北緯35.872278度 東経139.664611度﻿ / 35.872278; 139.664611座標: 北緯35度52分20.2秒東経139度39分52.6秒﻿ / ﻿北緯35.872278度 東経139.664611度﻿ / 35.872278; 139.664611;外部リンク: さいたま市青少年宇宙科学館","公開天文台一覧","参照","この施設は、浦和市が浦和市営火葬場（通称・駒場火葬場）の拡充移転計画（1980年に浦和斎場として新設移転）によって生じた火葬場の跡地に、青少年の宇宙科学への関心を高めることを目的として、1988年5月に浦和市青少年宇宙科学館として開館した。2001年に合併によるさいたま市の設置により、現在の館名に変更した。浦和市時代は「アストロU」の愛称があった。現在は、さいたま市教育委員会・生涯学習部の所管であり、かつまた、旧浦和市及び旧岩槻市（現さいたま市）の小中学校の理科教育（地学分野）の学校教育施設でもある。"
"川口市立科学館"," 川口市立科学館 - 埼玉県川口市 - 口径65cm反射式望遠鏡、口径20cm屈折式望遠鏡、6連式太陽望遠鏡","https://ja.wikipedia.org/wiki/川口市立科学館","北緯35度49分38.4秒東経139度43分11.7秒","愛称: サイエンスワールド;前身: 川口市立児童文化センター;専門分野: 天文学、自然科学;管理運営: 川口市;開館: 2003年5月3日;所在地: 〒333-0844埼玉県川口市上青木3-12-18;位置: 北緯35度49分38.4秒東経139度43分11.7秒﻿ / ﻿北緯35.827333度 東経139.719917度﻿ / 35.827333; 139.719917座標: 北緯35度49分38.4秒東経139度43分11.7秒﻿ / ﻿北緯35.827333度 東経139.719917度﻿ / 35.827333; 139.719917;外部リンク: www.kawaguchi.science.museum","公開天文台一覧","参照","川口市は、市立青木町公園内に川口市立児童文化センターを設置し、児童教育や生徒教育に役立ててきた。そちらには、15センチメートル屈折式天体望遠鏡及びプラネタリウム、産業展示室、図書室等が設置されていた。この施設を、行政改革に伴い閉鎖・移転して生まれたのが市立科学館である。なお、以前児童文化センターにあった、産業展示室や図書室は、職業訓練校、中央図書館（キュポ・ラ内）などに集中化することで効率化を図った。"
"相模原市立博物館"," 相模原市立博物館 - 神奈川県相模原市 - 口径40cm反射式望遠鏡","https://ja.wikipedia.org/wiki/相模原市立博物館","北緯35度33分33.37秒東経139度23分35.02秒","事業主体: 相模原市;延床面積: 9,510.24m2;開館: 1995年11月20日;所在地: 〒252-0221神奈川県相模原市中央区高根3-1-15;位置: 北緯35度33分33.37秒東経139度23分35.02秒﻿ / ﻿北緯35.5592694度 東経139.3930611度﻿ / 35.5592694; 139.3930611座標: 北緯35度33分33.37秒東経139度23分35.02秒﻿ / ﻿北緯35.5592694度 東経139.3930611度﻿ / 35.5592694; 139.3930611;外部リンク: 相模原市立博物館","公開天文台一覧","参照","1995年11月20日に開館した。建物内に常設展示室、特別展示室、天文展示室、プラネタリウム、会議室、売店などがある。入館は無料、プラネタリウムのみ有料、駐車場約100台分は無料である。"
"葛飾区郷土と天文の博物館"," 葛飾区郷土と天文の博物館 - 東京都葛飾区 - 口径25cm屈折式望遠鏡","https://ja.wikipedia.org/wiki/葛飾区郷土と天文の博物館","北緯35度45分10.50秒東経139度50分36.41秒","専門分野: 歴史・民俗・考古・埋蔵文化財・文化財・天文;来館者数: 70,623人（2010年度）;事業主体: 葛飾区;管理運営: 葛飾区;延床面積: 4,993.06 m2;開館: 1991年（平成3年）7月20日;所在地: 〒125-0063東京都葛飾区白鳥3-25-1;位置: 北緯35度45分10.50秒東経139度50分36.41秒﻿ / ﻿北緯35.7529167度 東経139.8434472度﻿ / 35.7529167; 139.8434472座標: 北緯35度45分10.50秒東経139度50分36.41秒﻿ / ﻿北緯35.7529167度 東経139.8434472度﻿ / 35.7529167; 139.8434472;アクセス: 京成電鉄お花茶屋駅から徒歩8分;外部リンク: http://www.museum.city.katsushika.lg.jp/","公開天文台一覧","参照","太陽望遠鏡がとらえた太陽面やスペクトル、隕石、ティコ・ブラーエの観測装置などが展示されている。"
