"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"国立科学博物館附属自然教育園","","https://ja.wikipedia.org/wiki/国立科学博物館附属自然教育園","北緯35度38分17秒東経139度43分10秒","前身: 旧白金御料地;専門分野: 植物研究・教育;事業主体: 独立行政法人国立科学博物館;開園: 1949年;所在地: 〒108-0071東京都港区白金台五丁目21番5号;位置: 北緯35度38分17秒東経139度43分10秒﻿ / ﻿北緯35.63806度 東経139.71944度﻿ / 35.63806; 139.71944座標: 北緯35度38分17秒東経139度43分10秒﻿ / ﻿北緯35.63806度 東経139.71944度﻿ / 35.63806; 139.71944;公式サイト: 国立科学博物館附属自然教育園","Category:東京都港区の公園","箇条書き,制限あり","もともと江戸時代以前より屋敷などに使われた土地ではあるが、あまり人の手を入れていない状態が長く保たれたことで、人口密集地となる以前の東京都区内の自然の姿をうかがい知る貴重な場所となっている。その意味で同じ屋敷地をルーツとする隣地の東京都庭園美術館の手入れの行き届いた庭園としての姿とは好対照をなしている。"
"芝浦中央公園","","https://ja.wikipedia.org/wiki/芝浦中央公園","北緯35度38分1.0秒東経139度44分39.0秒","分類: 都市公園;所在地: 日本東京都港区港南一丁目;座標: 北緯35度38分1.0秒東経139度44分39.0秒﻿ / ﻿北緯35.633611度 東経139.744167度﻿ / 35.633611; 139.744167座標: 北緯35度38分1.0秒東経139度44分39.0秒﻿ / ﻿北緯35.633611度 東経139.744167度﻿ / 35.633611; 139.744167;面積: 45,781.97 m2;前身: 芝浦水再生センター;開園: A面・B面（昭和55年）、C面（昭和63年開園）、D面（平成27年開園）;運営者: 東京都港区;現況: 1月から4月・10月から12月：午前7時から午後5時、5月から9月：午前6時から午後7時;設備・遊具: バラ園、ドックラン、バスケットゴール、芝生広場、木製アスレチック遊具、ビオトープ;駐車場: なし;バリアフリー: バリアフリー公衆トイレ;アクセス: JR・京急品川駅徒歩6分;事務所: 芝浦中央公園管理事務所;事務所所在地: 〒108-0075港区港南一丁目2番28号;公式サイト: 芝浦中央公園","Category:東京都港区の公園","箇条書き,制限あり","公園内ではサクラ、ハナミズキ、アジサイ、クチナシ、サルスベリ、サザンカ、ツバキなど四季折々の花が楽しめるほか、ビオトープ（自然観察池）周辺ではトンボなどの昆虫やカルガモなどの野鳥も見られる。また、高層ビルの谷間からレインボーブリッジや新幹線が望める人気スポットになっている。"
"芝浦南ふ頭公園","","https://ja.wikipedia.org/wiki/芝浦南ふ頭公園","","","Category:東京都港区の公園","箇条書き,制限あり","管理委託"
"芝公園","","https://ja.wikipedia.org/wiki/芝公園","北緯35度39分23秒東経139度44分54秒","分類: 都市公園（総合公園）;所在地: 日本東京都港区芝公園一・二・三・四丁目;開園: 1873年10月19日;運営者: 東京都（指定管理者：東京都公園協会）港区（指定管理者：アメニス・ケイミックス・日比谷花壇グループ）西武鉄道株式会社;事務所: 芝公園サービスセンター;事務所所在地: 〒105-0011東京都港区芝公園4-10-17;国: 日本;都道府県: 東京都;特別区: 港区;地区: 芝地区;• 合計: 0.65km2;• 合計: 1,278人;等時帯: UTC+9(日本標準時);郵便番号: 105-0011（芝局集配区）;市外局番: 03;ナンバープレート: 品川;分類: 都市公園（総合公園）;所在地: 日本東京都港区芝公園一・二・三・四丁目;開園: 1873年10月19日;運営者: 東京都（指定管理者：東京都公園協会）港区（指定管理者：アメニス・ケイミックス・日比谷花壇グループ）西武鉄道株式会社;事務所: 芝公園サービスセンター;事務所所在地: 〒105-0011東京都港区芝公園4-10-17;国: 日本;都道府県: 東京都;特別区: 港区;地区: 芝地区;• 合計: 0.65km2;• 合計: 1,278人;等時帯: UTC+9(日本標準時);郵便番号: 105-0011（芝局集配区）;市外局番: 03;ナンバープレート: 品川","Category:東京都港区の公園","箇条書き,制限あり","芝公園は増上寺を中心とした緑地帯（都立公園）であり、1873年（明治6年）の開園と、東京都内でも上野恩賜公園などと並ぶ古い公園である。元々は増上寺境内の敷地を公園としていた。しかし戦後の政教分離の考えにより、増上寺の敷地とは独立して宗教色のない都立公園として新たに遊具や運動施設などが設けられ、整備された。そのため、現在の公園の敷地は増上寺を取り囲むような形状になっている。"
"白金台どんぐり児童遊園","","https://ja.wikipedia.org/wiki/白金台どんぐり児童遊園","","","Category:東京都港区の公園","箇条書き,制限あり",""
"シンボルプロムナード公園","","https://ja.wikipedia.org/wiki/シンボルプロムナード公園","","","Category:東京都港区の公園","箇条書き,制限あり",""
"台場公園","","https://ja.wikipedia.org/wiki/台場公園","北緯35度38分0.58秒東経139度46分18.78秒","分類: 都市公園（歴史公園）;所在地: 日本東京都港区台場一丁目;座標: 北緯35度38分0.58秒東経139度46分18.78秒﻿ / ﻿北緯35.6334944度 東経139.7718833度﻿ / 35.6334944; 139.7718833座標: 北緯35度38分0.58秒東経139度46分18.78秒﻿ / ﻿北緯35.6334944度 東経139.7718833度﻿ / 35.6334944; 139.7718833;面積: 29,963.4m2;開園: 1928年（昭和3年）7月7日;運営者: 東京都;事務所: お台場海浜公園管理事務所;事務所所在地: 東京都港区台場一丁目4;公式サイト: 台場公園","Category:東京都港区の公園","箇条書き,制限あり","ペリーの黒船来航に備え東京湾上に作られた品川台場の跡地の一つである第三台場を利用して1928年7月7日に開園した。"
"高輪公園","","https://ja.wikipedia.org/wiki/高輪公園","","分類: 都市公園（街区公園）;所在地: 日本港区高輪3丁目;面積: 5,958.11 m2;開園: 1973年（昭和48年）4月1日;運営者: 港区;公式サイト: 高輪公園（港区HP）","Category:東京都港区の公園","箇条書き,制限あり",""
"高橋是清翁記念公園","","https://ja.wikipedia.org/wiki/高橋是清翁記念公園","北緯35度40分23秒東経139度43分46秒","","Category:東京都港区の公園","箇条書き,制限あり",""
"東八ツ山公園","","https://ja.wikipedia.org/wiki/東八ツ山公園","北緯35度37分28.9秒東経139度44分36.9秒","","Category:東京都港区の公園","箇条書き,制限あり",""
"檜町公園","","https://ja.wikipedia.org/wiki/檜町公園","北緯35度40分0.4秒東経139度43分57.3秒","","Category:東京都港区の公園","箇条書き,制限あり",""
"三田台公園","","https://ja.wikipedia.org/wiki/三田台公園","","分類: 都市公園（近隣公園）;所在地: 日本東京都港区三田3丁目、4丁目;面積: 5427.45 m2;開園: 1978年（昭和53年）5月1日;運営者: 港区;公式サイト: 三田台公園（港区HP）","Category:東京都港区の公園","箇条書き,制限あり","敷地は亀塚公園と同様に華頂宮邸の旧庭園の一部である。遊具は設置されておらず、自由に出入りできる芝生が敷き詰められている場所がある。"
"三田松坂児童遊園","","https://ja.wikipedia.org/wiki/三田松坂児童遊園","","","Category:東京都港区の公園","箇条書き,制限あり",""
"明治神宮外苑","","https://ja.wikipedia.org/wiki/明治神宮外苑","","","Category:東京都港区の公園","箇条書き,制限あり",""
"毛利甲斐守邸跡","","https://ja.wikipedia.org/wiki/毛利甲斐守邸跡","北緯35度39分38秒東経139度43分49.8秒","","Category:東京都港区の公園","箇条書き,制限あり",""
