"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"志苔館","跡（しのりたてあと）〔函館市〕","https://ja.wikipedia.org/wiki/志苔館","北緯41度45分56.6秒東経140度49分20.6秒","城郭構造: 山城;天守構造: なし;築城主: 小林氏;築城年: 不明;主な改修者: 不明;主な城主: 小林氏;廃城年: 1457年（長禄元年）か;遺構: 曲輪、土塁、堀;指定文化財: 国の史跡;再建造物: なし;位置: 北緯41度45分56.6秒東経140度49分20.6秒﻿ / ﻿北緯41.765722度 東経140.822389度﻿ / 41.765722; 140.822389;地図: 志苔館","北海道・東北地方の史跡一覧","箇条書き,制限あり","西には旧志苔川があり、東は溪沢に連なっており、南方は海に面した丘陵上に立地する。"
"四稜郭","（しりょうかく）〔函館市〕　1934年1月22日","https://ja.wikipedia.org/wiki/四稜郭","北緯41度49分32.09秒東経140度46分14.86秒","別名: 新台場、神山台場、新五稜郭;城郭構造: 稜堡式;天守構造: なし;築城主: 蝦夷共和国;築城年: 明治2年（1869年）;主な改修者: なし;主な城主: 蝦夷共和国;廃城年: 1869年;遺構: 土塁;指定文化財: 国の史跡;位置: 北緯41度49分32.09秒東経140度46分14.86秒﻿ / ﻿北緯41.8255806度 東経140.7707944度﻿ / 41.8255806; 140.7707944;地図: 四稜郭","北海道・東北地方の史跡一覧","箇条書き,制限あり","四稜郭の名称は4つの突起を持つ事に由来する。幅2.7メートル、深さ0.9メートルの空堀に囲まれ、土塁の規模は東西約100メートル、南北約70メートル、幅5.4メートル、高さ3メートルである。土塁の四隅には砲座が配置されている。南西側に門口があり、その後方に幅0.9メートルほどの通路が設けられている。郭内には建物は建設されなかったと考えられている。面積は約2万1,500平方メートルを有する。"
"鷲ノ木遺跡","（わしのきいせき）〔茅部郡森町〕","https://ja.wikipedia.org/wiki/鷲ノ木遺跡","北緯42度6分57.0秒東経140度31分33.0秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"上之国館跡","（かみのくにたてあと）〔檜山郡上ノ国町〕花沢館跡（はなざわだてあと）洲崎館跡（すざきだてあと）勝山館跡（かつやまだてあと）","https://ja.wikipedia.org/w/index.php?title=上之国館跡&amp;action=edit&amp;redlink=1","","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"勝山館","跡（かつやまだてあと）","https://ja.wikipedia.org/wiki/勝山館","北緯41度48分3秒東経140度5分58秒","別名: 上之国館、和喜の館;城郭構造: 山城;天守構造: なし;築城主: 蠣崎氏？;築城年: 1473年（文明5年）？;主な改修者: 不明;主な城主: 蠣崎信広、蠣崎光広;廃城年: 不明;遺構: 曲輪;指定文化財: 国の史跡;再建造物: なし;位置: 北緯41度48分3秒東経140度5分58秒﻿ / ﻿北緯41.80083度 東経140.09944度﻿ / 41.80083; 140.09944;地図: 勝山館","北海道・東北地方の史跡一覧","箇条書き,制限あり","築城年代は不明だが、館北端にある館神八幡宮（たてがみはちまんぐう）の創建が文明5年（1473年）と伝えられているため、この頃の築城と推定されている。蠣崎信広あるいはその子光広以降、蠣崎氏の本拠地とされていたが、光広の時代の永正11年（1514年）に松前の徳山館に本拠を移転して以降は、主要な副城として脇館転じて「和喜の館」と称され一族を配した。"
"ピリカ遺跡","（ぴりかいせき）〔瀬棚郡今金町〕","https://ja.wikipedia.org/wiki/ピリカ遺跡","北緯42度28分35.6秒東経140度12分17.3秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり","ピリカ遺跡（ピリカいせき）は、北海道今金町にある旧石器時代の遺跡。美利河遺跡とも表記される。1994年（平成6年）に国の史跡に指定されている。"
"旧歌棄佐藤家漁場","（きゅううたすつさとうけぎょば）〔寿都郡寿都町〕2016年3月1日","https://ja.wikipedia.org/wiki/旧歌棄佐藤家漁場","北緯42度47分24秒東経140度18分36秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"大谷地貝塚","（おおやちかいづか）〔余市郡余市町〕　1999年5月21日","https://ja.wikipedia.org/w/index.php?title=大谷地貝塚&amp;action=edit&amp;redlink=1","","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"旧下ヨイチ運上家","（きゅうしもよいちうんじょうや）〔余市郡余市町〕","https://ja.wikipedia.org/wiki/旧下ヨイチ運上家","北緯43度11分52.3秒東経140度47分17.2秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"旧余市福原漁場","（きゅうよいちふくはらぎょば）〔余市郡余市町〕","https://ja.wikipedia.org/wiki/旧余市福原漁場","北緯43度11分59秒東経140度46分42秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"フゴッペ洞窟","（ふごっぺどうくつ）〔余市郡余市町〕","https://ja.wikipedia.org/wiki/フゴッペ洞窟","北緯43度11分42.3秒東経140度50分18.0秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"忍路環状列石","（おしょろかんじょうれっせき）〔小樽市〕","https://ja.wikipedia.org/wiki/忍路環状列石","北緯43度11分58.6秒東経140度52分29.5秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"手宮洞窟","（てみやどうくつ）〔小樽市〕　1921年3月3日","https://ja.wikipedia.org/wiki/手宮洞窟","北緯43度12分45秒東経141度00分13秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"旧北海道庁本庁舎","（かいたくしさっぽろほんちょうほんちょうしゃあとおよびきゅうほっかいどうちょうほんちょうしゃ）〔札幌市〕","https://ja.wikipedia.org/wiki/北海道庁旧本庁舎","北緯43度3分50.2秒東経141度20分52.8秒","旧名称: 北海道庁 本庁舎;旧用途: 官公庁;設計者: 平井晴二郎;建築面積: 1,654,4 m²;階数: 地上2階、地下1階;竣工: 1888年（明治21年）;所在地: 札幌市中央区北3条西6丁目;文化財: 国の史跡重要文化財;指定・登録等日: 1967年（昭和42年）12月15日（史跡）1969年（昭和44年）3月12日（重文）","北海道・東北地方の史跡一覧","箇条書き,制限あり","館内は北海道開拓関係資料を展示・保存する北海道立文書館等として一般に公開されているが、一部は隣接する現道庁の会議室として現在でも使用されている。北海道（道庁）にとっての象徴的存在であり、広報番組などのタイトルにしばしば「赤レンガ」が用いられている。道庁前のイチョウの並木は大正14年、勅任技師名井九介の指導により植えられたものである。"
"琴似屯田兵村兵屋跡","（ことにとんでんへいそんへいおくあと）〔札幌市〕　1982年5月7日","https://ja.wikipedia.org/wiki/琴似屯田兵村兵屋跡","北緯43度4分34.6秒東経141度18分7.0秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり","琴似屯田兵村兵屋跡（ことにとんでんへいそんへいおくあと）は、北海道札幌市にある史跡。明治時代初期、本州からの屯田兵が北海道へ入植する際に居住できるよう建設された、木造の建築物を復元したものである。道路など周辺の土地と共に残されたものであり、琴似に入植した屯田兵の兵村と住んでいた兵屋を理解する上で、重要な遺跡である。1982年に国の史跡に指定された。"
"荘内藩ハママシケ陣屋跡","（しょうないはんはまましけじんやあと）〔石狩市〕","https://ja.wikipedia.org/wiki/荘内藩ハママシケ陣屋跡","北緯43度35分24秒東経141度23分36秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"旧島松駅逓所","（きゅうしままつえきていしょ）〔北広島市〕　1984年7月25日","https://ja.wikipedia.org/wiki/旧島松駅逓所","北緯42度55分26.5秒東経141度32分16秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"カリンバ遺跡","（かりんばいせき）〔恵庭市〕","https://ja.wikipedia.org/wiki/カリンバ遺跡","北緯42度53分18秒東経141度35分36.2秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり","カリンバ遺跡（カリンバいせき）は、北海道恵庭市黄金中央5丁目216-7ほかにある遺跡。2005年（平成17年）3月2日に、国の史跡に指定され、出土品は2006年（平成18年）6月9日に重要文化財に指定された。北海道を代表する、縄文時代後期後半から晩期初頭にかけての、多数の墓によって構成される遺跡である。豊富な副葬品を持つ土坑墓群や数多くの合葬墓は縄文時代の埋葬習俗や装身文化、漆工技術などを考える上で貴重なものである。"
"ウサクマイ遺跡群","（うさくまいいせきぐん）〔千歳市〕","https://ja.wikipedia.org/wiki/ウサクマイ遺跡群","北緯42度48分32.6秒東経141度34分27.6秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり","ウサクマイ遺跡群（ウサクマイいせきぐん）は、北海道千歳市蘭越にある遺跡。1979年に、国指定の史跡に指定された。"
"キウス周堤墓群","（きうすしゅうていぼぐん）〔千歳市〕","https://ja.wikipedia.org/wiki/キウス周堤墓群","北緯34度46分55.3秒東経137度28分59.9秒","種類: 集団墓;所在地: 北海道千歳市;座標: 北緯34度46分55.3秒東経137度28分59.9秒﻿ / ﻿北緯34.782028度 東経137.483306度﻿ / 34.782028; 137.483306座標: 北緯34度46分55.3秒東経137度28分59.9秒﻿ / ﻿北緯34.782028度 東経137.483306度﻿ / 34.782028; 137.483306;面積: 約5万平方メートル;管理者: 千歳市;登録日: 1979年（昭和54年）10月23日","北海道・東北地方の史跡一覧","箇条書き,制限あり","史跡内には、縄文時代後期（およそ3200年前）に作られたとされる、複数の墓が点在する。墓はそれぞれ「 - 号」と割り振られており、全8基の墓が存在する。縄文時代に作られた墓としては、日本最大。"
"江別古墳群","（えべつこふんぐん）〔江別市〕","https://ja.wikipedia.org/wiki/江別古墳群","北緯43度7分1.5秒東経141度30分58.9秒","別名: 後藤遺跡;所在地: 〒067-0032北海道江別市元江別858番4;位置: 北緯43度7分1.5秒東経141度30分58.9秒﻿ / ﻿北緯43.117083度 東経141.516361度﻿ / 43.117083; 141.516361﻿ (江別古墳群)座標: 北緯43度7分1.5秒東経141度30分58.9秒﻿ / ﻿北緯43.117083度 東経141.516361度﻿ / 43.117083; 141.516361﻿ (江別古墳群);形状: 末期古墳;築造時期: 飛鳥、奈良、平安時代前期;史跡: 国の史跡;特記事項: 日本最北の古墳群;地図: 江別古墳群","北海道・東北地方の史跡一覧","箇条書き,制限あり","古墳時代に古墳が盛んに造られたのは畿内を中心として九州南部から東北南部にかけての一帯であるが、北海道内にもわずかながら古墳は現存している。ただし、それは古墳時代（3世紀-6世紀）のものではなく、蝦夷征討の盛んに行われた飛鳥時代、奈良時代、平安時代前半すなわち律令時代に築造され、当時この地域で栄えていたといわれる擦文文化前半の時期に相当する。北海道の古墳で、現在発見されているのは恵庭市・江別市および札幌市においてであり、なかでも江別古墳群は最北端に位置している。"
"音江環状列石","（おとえかんじょうれっせき）〔深川市〕","https://ja.wikipedia.org/wiki/音江環状列石","北緯43度40分26.5秒東経142度2分1.1秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"入江・高砂貝塚","（いりえ・たかさごかいづか）〔虻田郡洞爺湖町〕","https://ja.wikipedia.org/wiki/入江・高砂貝塚","北緯42度32分50秒東経140度46分13秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"北黄金貝塚","（きたこがねかいづか）〔伊達市〕","https://ja.wikipedia.org/wiki/北黄金貝塚","北緯42度24分07秒東経140度54分38秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"善光寺跡","（ぜんこうじあと）〔伊達市〕","https://ja.wikipedia.org/wiki/有珠善光寺","北緯42度31分16秒東経140度46分48秒","所在地: 北海道伊達市有珠町124番地;位置: 北緯42度31分16秒東経140度46分48秒﻿ / ﻿北緯42.52111度 東経140.78000度﻿ / 42.52111; 140.78000座標: 北緯42度31分16秒東経140度46分48秒﻿ / ﻿北緯42.52111度 東経140.78000度﻿ / 42.52111; 140.78000;山号: 大臼山;宗旨: 浄土宗;寺格: 末寺;本尊: 阿弥陀如来;創建年: （伝）天長3年（826年）;開山: 荘海;開基: （伝）円仁（慈覚大師）;中興年: 1804年;中興: 荘海;正式名: 大臼山道場院 善光寺;札所等: 北海道新四国八十八ヶ所霊場58番;文化財: 蝦夷三官寺善光寺関係資料62点（国の重要文化財）、円空仏（北海道指定有形文化財）など。;公式HP: 有珠善光寺;法人番号: 3430005009701","北海道・東北地方の史跡一覧","箇条書き,制限あり","境内には春は桜から始まりツツジやアジサイ、牡丹など〈花の寺〉として有名。大銀杏など紅葉も楽しめる。"
"東蝦夷地南部藩陣屋","跡（ひがしえぞちなんぶはんじんやあと）モロラン陣屋跡（もろらんじんやあと）〔室蘭市〕ヲシャマンベ陣屋跡（おしゃまんべじんやあと）〔山越郡長万部町〕（道南）砂原陣屋跡（さわらじんやあと）〔茅部郡森町〕（道南）","https://ja.wikipedia.org/wiki/南部陣屋#出張陣屋","北緯41度45分41秒東経140度42分53秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"モロラン陣屋跡","（もろらんじんやあと）〔室蘭市〕","https://ja.wikipedia.org/w/index.php?title=モロラン陣屋跡&amp;action=edit&amp;redlink=1","","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"ヲシャマンベ陣屋跡","（おしゃまんべじんやあと）〔山越郡長万部町〕（道南）","https://ja.wikipedia.org/w/index.php?title=ヲシャマンベ陣屋跡&amp;action=edit&amp;redlink=1","","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"砂原陣屋跡","（さわらじんやあと）〔茅部郡森町〕（道南）","https://ja.wikipedia.org/w/index.php?title=砂原陣屋跡&amp;action=edit&amp;redlink=1","","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"白老仙台藩陣屋跡","（しらおいせんだいはんじんやあと）〔白老郡白老町〕","https://ja.wikipedia.org/wiki/白老仙台藩陣屋跡","北緯42度33分51秒東経141度20分36秒","管理運営: 白老町;開館: 1984年;所在地: 〒059-0912 日本北海道白老郡白老町陣屋町681-4;外部リンク: 陣屋資料館 | 白老町","北海道・東北地方の史跡一覧","箇条書き,制限あり","利用案内"
"静川遺跡","（しずかわいせき）〔苫小牧市〕　1987年1月8日","https://ja.wikipedia.org/wiki/静川遺跡","","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"シベチャリ川流域チャシ跡群及びアッペツチャシ跡","（しべちゃりがわりゅういきちゃしあとぐんおよびあっぺつちゃしあと）〔日高郡新ひだか町・沙流郡日高町〕","https://ja.wikipedia.org/w/index.php?title=シベチャリ川流域チャシ跡群及びアッペツチャシ跡&amp;action=edit&amp;redlink=1","","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"旧留萌佐賀家漁場","（きゅうるもいさがけぎょば）〔留萌市〕　1997年3月17日","https://ja.wikipedia.org/wiki/旧留萌佐賀家漁場","北緯43度54分49秒東経141度37分03秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"紋別郡","遠軽町〕","https://ja.wikipedia.org/wiki/紋別郡","","","北海道・東北地方の史跡一覧","箇条書き,制限あり","紋別郡（もんべつぐん）は、北海道（北見国）オホーツク総合振興局の郡。"
"常呂遺跡","（ところいせき）〔北見市〕","https://ja.wikipedia.org/wiki/常呂遺跡","北緯44度7分3.7秒東経144度4分38.8秒","所在地: 北海道北見市常呂町字栄浦;座標: 北緯44度7分3.7秒東経144度4分38.8秒﻿ / ﻿北緯44.117694度 東経144.077444度﻿ / 44.117694; 144.077444座標: 北緯44度7分3.7秒東経144度4分38.8秒﻿ / ﻿北緯44.117694度 東経144.077444度﻿ / 44.117694; 144.077444;種類: 遺跡;時代: 擦文文化・オホーツク文化;管理者: 北海道;文化財指定: 国史跡（1974年指定）","北海道・東北地方の史跡一覧","箇条書き,制限あり","オホーツク海をのぞむ海岸に沿って常呂川の河口からサロマ湖西岸へと続く幅約300メートル、長さ約2.7キロメートルの砂丘上に立地し、2,000基以上の竪穴住居跡および墳墓と推定される多数の小形の竪穴状遺構が検出された。"
"桂ヶ岡砦跡","（かつらがおかちゃしあと）〔網走市〕","https://ja.wikipedia.org/wiki/桂ヶ岡砦跡","北緯44度1分4.5秒東経144度16分11秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"最寄貝塚","（もよろかいづか）〔網走市〕","https://ja.wikipedia.org/wiki/モヨロ貝塚","北緯44度1分30.0秒東経144度16分3.7秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"オタフンベチャシ跡","（おたふんべちゃしあと）〔十勝郡浦幌町〕","https://ja.wikipedia.org/w/index.php?title=オタフンベチャシ跡&amp;action=edit&amp;redlink=1","","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"ユクエピラチャシ跡","（ゆくえぴらちゃしあと）〔足寄郡陸別町〕","https://ja.wikipedia.org/w/index.php?title=ユクエピラチャシ跡&amp;action=edit&amp;redlink=1","","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"釧路川流域チャシ跡群","（くしろがわりゅういきちゃしあとぐん）〔釧路市・川上郡弟子屈町・川上郡標茶町・釧路郡釧路町〕2015年3月17日統合・追加指定・名称変更","https://ja.wikipedia.org/w/index.php?title=釧路川流域チャシ跡群&amp;action=edit&amp;redlink=1","","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"春採台地竪穴群","（はるとりだいちたてあなぐん）〔釧路市〕","https://ja.wikipedia.org/w/index.php?title=春採台地竪穴群&amp;action=edit&amp;redlink=1","","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"東釧路貝塚","（ひがしくしろかいづか）〔釧路市〕","https://ja.wikipedia.org/wiki/東釧路貝塚","北緯42度59分39秒東経144度24分45秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"北斗遺跡","（ほくといせき）〔釧路市〕","https://ja.wikipedia.org/wiki/北斗遺跡","北緯43度04分07秒東経144度19分02秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり","北斗遺跡（ほくといせき）は、北海道釧路市北斗にある、旧石器時代から縄文・続縄文時代を経て擦文時代に至る重複遺跡。1977年7月14日、国の史跡に指定された。"
"国泰寺跡","（こくたいじあと）〔厚岸郡厚岸町〕","https://ja.wikipedia.org/wiki/国泰寺_(北海道厚岸町)","北緯43度1分58秒東経144度50分21秒","所在地: 北海道厚岸郡厚岸町湾月町1丁目15;位置: 北緯43度1分58秒東経144度50分21秒﻿ / ﻿北緯43.03278度 東経144.83917度﻿ / 43.03278; 144.83917;山号: 景運山;宗派: 臨済宗南禅寺派;開基: 文翁知政;文化財: 国泰寺跡（国の史跡）、蝦夷三官寺国泰寺関係資料（重要文化財）;法人番号: 7460005001024","北海道・東北地方の史跡一覧","箇条書き,制限あり","文化元年（1804年）の建立。同年にかけて、享和2年（1802年）から、江戸幕府が蝦夷地政策（東蝦夷地の警備など）の目的で整備した蝦夷三官寺の一つ（他の二寺は胆振国有珠郡の善光寺、日高国様似郡の等澍院）。当時、中部千島以北にはロシア帝国が進出しており、現地のアイヌに対してキリスト教を布教していた。これを憂慮した江戸幕府は、将軍徳川家斉の命によって国泰寺の建立がなされることとなった。アイヌへの仏教普及や、蝦夷地で死んだ和人の葬儀を担った。"
"旧奥行臼駅逓所","（きゅうおくゆきうすえきていしょ）〔野付郡別海町〕","https://ja.wikipedia.org/wiki/奥行臼駅逓","北緯43度18分46.4秒東経145度12分35.3秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"標津遺跡群","（しべついせきぐん）〔標津郡標津町〕伊茶仁カリカリウス遺跡（いちゃにかりかりうすいせき）古道遺跡（ふるどういせき）三本木遺跡（さんぼんぎいせき）","https://ja.wikipedia.org/wiki/標津遺跡群","北緯43度40分46.5秒東経145度5分47.0秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"伊茶仁カリカリウス遺跡","（いちゃにかりかりうすいせき）","https://ja.wikipedia.org/wiki/伊茶仁カリカリウス遺跡","","水系: ポー川;延長: -- km;平均流量: -- m³/s;流域面積: -- km²;水源: 標津町字川北;水源の標高: -- m;河口・合流先: 根室海峡（標津町）;流域: 北海道標津町","北海道・東北地方の史跡一覧","箇条書き,制限あり","北海道標津郡標津町字川北付近に源を発し、標津町内の山野・湿地帯を流れ、標津町伊茶仁で根室海峡に注ぐ。"
"古道遺跡","（ふるどういせき）","https://ja.wikipedia.org/w/index.php?title=古道遺跡&amp;action=edit&amp;redlink=1","","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"三本木遺跡","（さんぼんぎいせき）","https://ja.wikipedia.org/w/index.php?title=三本木遺跡&amp;action=edit&amp;redlink=1","","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
"西月ヶ岡遺跡","（にしつきがおかいせき）〔根室市〕","https://ja.wikipedia.org/wiki/西月ヶ岡遺跡","北緯43度18分59秒東経145度33分31秒","","北海道・東北地方の史跡一覧","箇条書き,制限あり",""
