"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"積丹半島","011積丹半島西岸北海道","https://ja.wikipedia.org/wiki/積丹半島","","","日本の秘境100選","表形式"
"八甲田山","012八甲田山青森県","https://ja.wikipedia.org/wiki/八甲田山","北緯40度39分31秒東経140度52分38秒","標高: 大岳: 1,584 m;所在地: 青森県青森市・十和田市;位置: 北緯40度39分31秒東経140度52分38秒座標: 北緯40度39分31秒 東経140度52分38秒（大岳）;山系: 奥羽山脈;種類: 複成火山[1][2]（成層火山や溶岩ドームの火山群）[3]","日本の秘境100選","表形式"
"下北半島","013下北半島/恐山・仏ヶ浦青森県","https://ja.wikipedia.org/wiki/下北半島","","","日本の秘境100選","表形式"
"津軽半島","014津軽半島西岸青森県","https://ja.wikipedia.org/wiki/津軽半島","","","日本の秘境100選","表形式"
"八幡平","015八幡平・乳頭温泉郷秋田県・岩手県","https://ja.wikipedia.org/wiki/八幡平","北緯39度57分28秒東経140度51分15秒","標高: 1,613.50[1]m;所在地: 日本岩手県八幡平市秋田県仙北市・鹿角市;位置: 北緯39度57分28秒東経140度51分15秒座標: 北緯39度57分28秒 東経140度51分15秒[2];山系: 奥羽山脈;種類: 成層火山[注釈 1]","日本の秘境100選","表形式"
"出羽三山","016出羽三山山形県","https://ja.wikipedia.org/wiki/出羽三山","","","日本の秘境100選","表形式"
"檜枝岐村","017檜枝岐・野岩鉄道沿線福島県・栃木県","https://ja.wikipedia.org/wiki/檜枝岐村","北緯37度1分26.9秒東経139度23分20.2秒","国: 日本;地方: 東北地方;都道府県: 福島県;郡: 南会津郡;市町村コード: 07364-4;法人番号: 1000020073644;面積: 390.46km2;総人口: 531人 [編集]（推計人口、2021年5月1日）;人口密度: 1.36人/km2;隣接自治体: 南会津郡只見町、南会津町群馬県利根郡片品村新潟県魚沼市栃木県日光市;村の木: ヒノキ;村の花: ミズバショウ;村の鳥: コマドリ;村長: [編集]星明彦;所在地: 〒967-0525福島県南会津郡檜枝岐村字下ノ原880番地北緯37度1分26.9秒東経139度23分20.2秒座標: 北緯37度1分26.9秒 東経139度23分20.2秒;外部リンク: 公式ウェブサイト","日本の秘境100選","表形式"
"裏磐梯","018裏磐梯・雄国沼福島県","https://ja.wikipedia.org/wiki/裏磐梯","","","日本の秘境100選","表形式"
"遠野市","019遠野盆地岩手県","https://ja.wikipedia.org/wiki/遠野市","北緯39度19分55.304秒東経141度31分58.39秒","国: 日本;地方: 東北地方;都道府県: 岩手県;市町村コード: 03208-5;法人番号: 4000020032085;面積: 825.97km2;総人口: 25,076人 [編集]（推計人口、2021年5月1日）;人口密度: 30.4人/km2;隣接自治体: 釜石市、花巻市、奥州市、宮古市、気仙郡住田町上閉伊郡：大槌町;市の木: いちい;市の花: やまゆり;市の鳥: やまどり;市長: [編集]本田敏秋;所在地: 〒028-0592岩手県遠野市中央通り9番1号北緯39度19分55.304秒東経141度31分58.39秒座標: 北緯39度19分55.304秒 東経141度31分58.39秒市庁舎位置遠野市役所庁舎（2017年12月17日撮影）;外部リンク: 公式ウェブサイト（日本語）;平均最高気温 °C（°F）: 1.5(34.7);平均最低気温 °C（°F）: −7.3(18.9);降水量mm （inch）: 46.8(1.843);降雪量cm （inch）: 105(41.3);平均月間日照時間: 94.8;廃止日: 2005年10月1日;廃止理由: 新設合併遠野市（旧）、上閉伊郡宮守村→ 遠野市（新）;現在の自治体: 遠野市（新）;国:  日本;地方: 東北地方;都道府県: 岩手県;隣接自治体: 釜石市、江刺市、上閉伊郡宮守村、大槌町、下閉伊郡川井村、気仙郡住田町、稗貫郡大迫町、和賀郡東和町;所在地: 岩手県;国: 日本;地方: 東北地方;都道府県: 岩手県;市町村コード: 03208-5;法人番号: 4000020032085;面積: 825.97km2;総人口: 25,076人 [編集]（推計人口、2021年5月1日）;人口密度: 30.4人/km2;隣接自治体: 釜石市、花巻市、奥州市、宮古市、気仙郡住田町上閉伊郡：大槌町;市の木: いちい;市の花: やまゆり;市の鳥: やまどり;市長: [編集]本田敏秋;所在地: 〒028-0592岩手県遠野市中央通り9番1号北緯39度19分55.304秒東経141度31分58.39秒座標: 北緯39度19分55.304秒 東経141度31分58.39秒市庁舎位置遠野市役所庁舎（2017年12月17日撮影）;外部リンク: 公式ウェブサイト（日本語）;平均最高気温 °C（°F）: 1.5(34.7);平均最低気温 °C（°F）: −7.3(18.9);降水量mm （inch）: 46.8(1.843);降雪量cm （inch）: 105(41.3);平均月間日照時間: 94.8;廃止日: 2005年10月1日;廃止理由: 新設合併遠野市（旧）、上閉伊郡宮守村→ 遠野市（新）;現在の自治体: 遠野市（新）;国:  日本;地方: 東北地方;都道府県: 岩手県;隣接自治体: 釜石市、江刺市、上閉伊郡宮守村、大槌町、下閉伊郡川井村、気仙郡住田町、稗貫郡大迫町、和賀郡東和町;所在地: 岩手県","日本の秘境100選","表形式"
"内間木洞","020内間木洞岩手県","https://ja.wikipedia.org/wiki/内間木洞","","","日本の秘境100選","表形式"
"重茂半島","021重茂半島岩手県","https://ja.wikipedia.org/wiki/重茂半島","","","日本の秘境100選","表形式"
"十二湖","022十二湖・白神山地青森県","https://ja.wikipedia.org/wiki/十二湖","","","日本の秘境100選","表形式"
"飛島 (山形県)","023飛島山形県","https://ja.wikipedia.org/wiki/飛島_(山形県)","北緯39度11分40秒東経139度33分0秒","所在地: 日本山形県酒田市;所在海域: 日本海;座標: 北緯39度11分40秒東経139度33分0秒;面積: 2.73 km²;海岸線長: 10.2 km;最高標高: 68 m;最高峰: 高森山;人口: 275人","日本の秘境100選","表形式"
"笹谷峠","024笹谷峠宮城県・山形県","https://ja.wikipedia.org/wiki/笹谷峠","北緯38度13分41秒東経140度28分10秒","所在地: 宮城県柴田郡川崎町・山形県山形市;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯38度13分41秒東経140度28分10秒﻿ / ﻿北緯38.22806度 東経140.46944度﻿ / 38.22806; 140.46944座標: 北緯38度13分41秒東経140度28分10秒﻿ / ﻿北緯38.22806度 東経140.46944度﻿ / 38.22806; 140.46944;標高: 906 m;山系: 蔵王連峰;通過路: 国道286号山形自動車道（笹谷トンネル）;所在地: 宮城県柴田郡川崎町・山形県山形市;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯38度13分41秒東経140度28分10秒﻿ / ﻿北緯38.22806度 東経140.46944度﻿ / 38.22806; 140.46944座標: 北緯38度13分41秒東経140度28分10秒﻿ / ﻿北緯38.22806度 東経140.46944度﻿ / 38.22806; 140.46944;標高: 906 m;山系: 蔵王連峰;通過路: 国道286号山形自動車道（笹谷トンネル）","日本の秘境100選","表形式"
"小笠原諸島","025小笠原東京都","https://ja.wikipedia.org/wiki/小笠原諸島","北緯27度4分40秒東経142度13分0秒","場所: 太平洋;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯27度4分40秒東経142度13分0秒﻿ / ﻿北緯27.07778度 東経142.21667度﻿ / 27.07778; 142.21667座標: 北緯27度4分40秒東経142度13分0秒﻿ / ﻿北緯27.07778度 東経142.21667度﻿ / 27.07778; 142.21667;諸島: 南方諸島;島数: 約30[1];主要な島: 父島、母島、聟島、硫黄島、西之島、沖ノ鳥島、南鳥島;面積: 106.1 km2(41.0 sq mi)[注釈 1][1];長さ: 400 km (250 mi)[1];最高標高: 916 m (3,005 ft);最高峰: 南硫黄島;都道府県: 東京都;支庁: 小笠原支庁;市町村: 小笠原村;人口: 3,049（2017年10月1日年時点）;言語: 日本語;時間帯: 日本標準時（UTC+9）;小笠原諸島（日本）:;英名: Ogasawara Islands;仏名: Iles d’Ogasawara;面積: 7,939 ha;登録区分: 自然遺産;IUCN分類: Ia;登録基準: (9);登録年: 2011年6月29日;公式サイト: 世界遺産センター（英語）;インペリアル換算: インペリアル換算123456789101112  2.6 6960  2.3 6860  3 7162  4.7 7466  5.7 7870  5.3 8275  3.2 8678  4.4 8679  5.2 8578  5.2 8375  5 7870  4.3 7264気温（°F）総降水量（in）;インペリアル換算: インペリアル換算123456789101112  2.8 7669  1.7 7667  1.7 7868  2.9 8172  3.6 8475  2.4 8878  6 8879  6.6 8879  3.9 8879  3.2 8778  2.8 8476  3.8 8072気温（°F）総降水量（in）;NHK BS1: 9ch;NHK BSプレミアム: 11ch;TOKYO MX: 47ch;NHK Eテレ: 49ch;NHK総合: 51ch;日本テレビ放送網: 53ch;TBSテレビ: 55ch;フジテレビジョン: 57ch;テレビ朝日: 59ch;テレビ東京: 61ch;NHK東京FM: 79.6MHz;NHK東京第1: 82.6MHz;NHK東京第2: 84.6MHz;場所: 太平洋;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯27度4分40秒東経142度13分0秒﻿ / ﻿北緯27.07778度 東経142.21667度﻿ / 27.07778; 142.21667座標: 北緯27度4分40秒東経142度13分0秒﻿ / ﻿北緯27.07778度 東経142.21667度﻿ / 27.07778; 142.21667;諸島: 南方諸島;島数: 約30[1];主要な島: 父島、母島、聟島、硫黄島、西之島、沖ノ鳥島、南鳥島;面積: 106.1 km2(41.0 sq mi)[注釈 1][1];長さ: 400 km (250 mi)[1];最高標高: 916 m (3,005 ft);最高峰: 南硫黄島;都道府県: 東京都;支庁: 小笠原支庁;市町村: 小笠原村;人口: 3,049（2017年10月1日年時点）;言語: 日本語;時間帯: 日本標準時（UTC+9）;小笠原諸島（日本）:;英名: Ogasawara Islands;仏名: Iles d’Ogasawara;面積: 7,939 ha;登録区分: 自然遺産;IUCN分類: Ia;登録基準: (9);登録年: 2011年6月29日;公式サイト: 世界遺産センター（英語）;インペリアル換算: インペリアル換算123456789101112  2.6 6960  2.3 6860  3 7162  4.7 7466  5.7 7870  5.3 8275  3.2 8678  4.4 8679  5.2 8578  5.2 8375  5 7870  4.3 7264気温（°F）総降水量（in）;インペリアル換算: インペリアル換算123456789101112  2.8 7669  1.7 7667  1.7 7868  2.9 8172  3.6 8475  2.4 8878  6 8879  6.6 8879  3.9 8879  3.2 8778  2.8 8476  3.8 8072気温（°F）総降水量（in）;NHK BS1: 9ch;NHK BSプレミアム: 11ch;TOKYO MX: 47ch;NHK Eテレ: 49ch;NHK総合: 51ch;日本テレビ放送網: 53ch;TBSテレビ: 55ch;フジテレビジョン: 57ch;テレビ朝日: 59ch;テレビ東京: 61ch;NHK東京FM: 79.6MHz;NHK東京第1: 82.6MHz;NHK東京第2: 84.6MHz;場所: 太平洋;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯27度4分40秒東経142度13分0秒﻿ / ﻿北緯27.07778度 東経142.21667度﻿ / 27.07778; 142.21667座標: 北緯27度4分40秒東経142度13分0秒﻿ / ﻿北緯27.07778度 東経142.21667度﻿ / 27.07778; 142.21667;諸島: 南方諸島;島数: 約30[1];主要な島: 父島、母島、聟島、硫黄島、西之島、沖ノ鳥島、南鳥島;面積: 106.1 km2(41.0 sq mi)[注釈 1][1];長さ: 400 km (250 mi)[1];最高標高: 916 m (3,005 ft);最高峰: 南硫黄島;都道府県: 東京都;支庁: 小笠原支庁;市町村: 小笠原村;人口: 3,049（2017年10月1日年時点）;言語: 日本語;時間帯: 日本標準時（UTC+9）;小笠原諸島（日本）:;英名: Ogasawara Islands;仏名: Iles d’Ogasawara;面積: 7,939 ha;登録区分: 自然遺産;IUCN分類: Ia;登録基準: (9);登録年: 2011年6月29日;公式サイト: 世界遺産センター（英語）;インペリアル換算: インペリアル換算123456789101112  2.6 6960  2.3 6860  3 7162  4.7 7466  5.7 7870  5.3 8275  3.2 8678  4.4 8679  5.2 8578  5.2 8375  5 7870  4.3 7264気温（°F）総降水量（in）;インペリアル換算: インペリアル換算123456789101112  2.8 7669  1.7 7667  1.7 7868  2.9 8172  3.6 8475  2.4 8878  6 8879  6.6 8879  3.9 8879  3.2 8778  2.8 8476  3.8 8072気温（°F）総降水量（in）;NHK BS1: 9ch;NHK BSプレミアム: 11ch;TOKYO MX: 47ch;NHK Eテレ: 49ch;NHK総合: 51ch;日本テレビ放送網: 53ch;TBSテレビ: 55ch;フジテレビジョン: 57ch;テレビ朝日: 59ch;テレビ東京: 61ch;NHK東京FM: 79.6MHz;NHK東京第1: 82.6MHz;NHK東京第2: 84.6MHz;場所: 太平洋;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯27度4分40秒東経142度13分0秒﻿ / ﻿北緯27.07778度 東経142.21667度﻿ / 27.07778; 142.21667座標: 北緯27度4分40秒東経142度13分0秒﻿ / ﻿北緯27.07778度 東経142.21667度﻿ / 27.07778; 142.21667;諸島: 南方諸島;島数: 約30[1];主要な島: 父島、母島、聟島、硫黄島、西之島、沖ノ鳥島、南鳥島;面積: 106.1 km2(41.0 sq mi)[注釈 1][1];長さ: 400 km (250 mi)[1];最高標高: 916 m (3,005 ft);最高峰: 南硫黄島;都道府県: 東京都;支庁: 小笠原支庁;市町村: 小笠原村;人口: 3,049（2017年10月1日年時点）;言語: 日本語;時間帯: 日本標準時（UTC+9）;小笠原諸島（日本）:;英名: Ogasawara Islands;仏名: Iles d’Ogasawara;面積: 7,939 ha;登録区分: 自然遺産;IUCN分類: Ia;登録基準: (9);登録年: 2011年6月29日;公式サイト: 世界遺産センター（英語）;インペリアル換算: インペリアル換算123456789101112  2.6 6960  2.3 6860  3 7162  4.7 7466  5.7 7870  5.3 8275  3.2 8678  4.4 8679  5.2 8578  5.2 8375  5 7870  4.3 7264気温（°F）総降水量（in）;インペリアル換算: インペリアル換算123456789101112  2.8 7669  1.7 7667  1.7 7868  2.9 8172  3.6 8475  2.4 8878  6 8879  6.6 8879  3.9 8879  3.2 8778  2.8 8476  3.8 8072気温（°F）総降水量（in）;NHK BS1: 9ch;NHK BSプレミアム: 11ch;TOKYO MX: 47ch;NHK Eテレ: 49ch;NHK総合: 51ch;日本テレビ放送網: 53ch;TBSテレビ: 55ch;フジテレビジョン: 57ch;テレビ朝日: 59ch;テレビ東京: 61ch;NHK東京FM: 79.6MHz;NHK東京第1: 82.6MHz;NHK東京第2: 84.6MHz","日本の秘境100選","表形式"
"上高地","026上高地長野県","https://ja.wikipedia.org/wiki/上高地","","","日本の秘境100選","表形式"
"佐渡島","027佐渡・外海府新潟県","https://ja.wikipedia.org/wiki/佐渡島","北緯38度2分0秒東経138度22分0秒","所在地: 日本（新潟県）;所在海域: 日本海;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯38度2分0秒東経138度22分0秒﻿ / ﻿北緯38.03333度 東経138.36667度﻿ / 38.03333; 138.36667座標: 北緯38度2分0秒東経138度22分0秒﻿ / ﻿北緯38.03333度 東経138.36667度﻿ / 38.03333; 138.36667;面積: 854.76km²;海岸線長: 262.7 km;最高標高: 1,172 m;最高峰: 金北山;最大都市: 佐渡市;最高気温記録 °C（°F）: 17.0(62.6);平均最高気温 °C（°F）: 6.4(43.5);日平均気温 °C（°F）: 3.9(39);平均最低気温 °C（°F）: 1.2(34.2);最低気温記録 °C（°F）: −7.5(18.5);降水量mm （inch）: 127.3(5.012);降雪量cm （inch）: 48(18.9);% 湿度: 69;平均月間日照時間: 49.9","日本の秘境100選","表形式"
"秋山郷","028秋山郷長野県・新潟県","https://ja.wikipedia.org/wiki/秋山郷","","","日本の秘境100選","表形式"
"遠山郷","029遠山郷長野県","https://ja.wikipedia.org/wiki/遠山郷","","","日本の秘境100選","表形式"
"青木ヶ原","030青木ヶ原樹海山梨県","https://ja.wikipedia.org/wiki/青木ヶ原","","","日本の秘境100選","表形式"
"尾瀬","031尾瀬群馬県・新潟県・福島県","https://ja.wikipedia.org/wiki/尾瀬","","","日本の秘境100選","表形式"
"奥鬼怒温泉郷","032奥鬼怒栃木県","https://ja.wikipedia.org/wiki/奥鬼怒温泉郷","北緯36度52分7秒東経139度23分38秒","所在地: 栃木県日光市川俣;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯36度52分7秒東経139度23分38秒﻿ / ﻿北緯36.86861度 東経139.39389度﻿ / 36.86861; 139.39389座標: 北緯36度52分7秒東経139度23分38秒﻿ / ﻿北緯36.86861度 東経139.39389度﻿ / 36.86861; 139.39389;交通: 女夫渕温泉より送迎バスなど;宿泊施設数: 4;総収容人員数: 490 人/日;外部リンク: 加仁湯八丁の湯日光沢温泉手白澤温泉","日本の秘境100選","表形式"
"西沢渓谷と東沢渓谷","033西沢渓谷山梨県","https://ja.wikipedia.org/wiki/西沢渓谷と東沢渓谷","北緯35度51分52.4秒東経138度43分55.3秒","所在地: 山梨県山梨市;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度51分52.4秒東経138度43分55.3秒﻿ / ﻿北緯35.864556度 東経138.732028度﻿ / 35.864556; 138.732028座標: 北緯35度51分52.4秒東経138度43分55.3秒﻿ / ﻿北緯35.864556度 東経138.732028度﻿ / 35.864556; 138.732028;落差: 5段計20 m;水系: 富士川水系笛吹川西沢;所在地: 山梨県山梨市;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度51分52.4秒東経138度43分55.3秒﻿ / ﻿北緯35.864556度 東経138.732028度﻿ / 35.864556; 138.732028座標: 北緯35度51分52.4秒東経138度43分55.3秒﻿ / ﻿北緯35.864556度 東経138.732028度﻿ / 35.864556; 138.732028;落差: 5段計20 m;水系: 富士川水系笛吹川西沢","日本の秘境100選","表形式"
"大菩薩峠","034大菩薩峠山梨県","https://ja.wikipedia.org/wiki/大菩薩峠","北緯35度44分9秒東経138度51分12秒","所在地: 山梨県甲州市・北都留郡小菅村;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度44分9秒東経138度51分12秒﻿ / ﻿北緯35.73583度 東経138.85333度﻿ / 35.73583; 138.85333座標: 北緯35度44分9秒東経138度51分12秒﻿ / ﻿北緯35.73583度 東経138.85333度﻿ / 35.73583; 138.85333;標高: 1,897 m;山系: 大菩薩連嶺・奥秩父山塊","日本の秘境100選","表形式"
"上路の里 (存在しないページ)","035上路の里新潟県","https://ja.wikipedia.org/w/index.php?title=上路の里&amp;action=edit&amp;redlink=1","","","日本の秘境100選","表形式"
"木曽谷","036木曽路長野県","https://ja.wikipedia.org/wiki/木曽谷","","","日本の秘境100選","表形式"
"奥裾花","037奥裾花長野県","https://ja.wikipedia.org/wiki/奥裾花","","","日本の秘境100選","表形式"
"鍋倉山 (存在しないページ)","038鍋倉山長野県・新潟県","https://ja.wikipedia.org/w/index.php?title=鍋倉山&amp;action=edit&amp;redlink=1","","","日本の秘境100選","表形式"
"奥日光","039奥日光栃木県・群馬県","https://ja.wikipedia.org/wiki/奥日光","","","日本の秘境100選","表形式"
"足尾銅山","040足尾銅山跡栃木県","https://ja.wikipedia.org/wiki/足尾銅山","","所在地: 上都賀郡足尾町（現在の日光市足尾地区）;県: 栃木県;国: 日本;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}36°38′0″N139°26′23″E﻿ / ﻿36.63333°N 139.43972°E﻿ / 36.63333; 139.43972座標: 36°38′0″N139°26′23″E﻿ / ﻿36.63333°N 139.43972°E﻿ / 36.63333; 139.43972;産出物: 銅;開山: 1610年;閉山: 1973年 (1973)","日本の秘境100選","表形式"
"奥那須 (存在しないページ)","041奥那須栃木県","https://ja.wikipedia.org/w/index.php?title=奥那須&amp;action=edit&amp;redlink=1","","","日本の秘境100選","表形式"
"奥秩父山塊","042奥秩父/両神山埼玉県","https://ja.wikipedia.org/wiki/奥秩父山塊","北緯35度52分07秒東経138度40分15秒","所在地: 東京都・埼玉県・山梨県・長野県;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度52分07秒東経138度40分15秒﻿ / ﻿北緯35.86861度 東経138.67083度﻿ / 35.86861; 138.67083座標: 北緯35度52分07秒東経138度40分15秒﻿ / ﻿北緯35.86861度 東経138.67083度﻿ / 35.86861; 138.67083;上位山系: 秩父山地;最高峰: 北奥千丈岳（2601m）","日本の秘境100選","表形式"
"青ヶ島","043青ヶ島東京都","https://ja.wikipedia.org/wiki/青ヶ島","北緯32度27分28秒東経139度45分33秒","所在地: 日本東京都青ヶ島村;所在海域: 太平洋(フィリピン海);所属諸島: 伊豆諸島;座標: 北緯32度27分28秒東経139度45分33秒;面積: 5.97 km²;海岸線長: 9 km;最高標高: 423 m;最高峰: 大凸部;人口: 170人;人口密度: 35.8人/ｋm²","日本の秘境100選","表形式"
"奥久慈 (存在しないページ)","044奥久慈茨城県","https://ja.wikipedia.org/w/index.php?title=奥久慈&amp;action=edit&amp;redlink=1","","","日本の秘境100選","表形式"
"黒部峡谷","045黒部峡谷富山県","https://ja.wikipedia.org/wiki/黒部峡谷","","","日本の秘境100選","表形式"
"能登外浦海岸","046能登外浦海岸石川県","https://ja.wikipedia.org/wiki/能登外浦海岸","","","日本の秘境100選","表形式"
"白山市白峰","047白山北麓石川県","https://ja.wikipedia.org/wiki/白山市白峰","北緯36度10分28秒東経136度37分33秒","所在地: 石川県白山市;種別: 山村・養蚕集落;選定年月日: 2012年（平成24年）7月9日;選定基準: 3;面積: 10.7ha;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯36度10分28秒東経136度37分33秒﻿ / ﻿北緯36.17444度 東経136.62583度﻿ / 36.17444; 136.62583座標: 北緯36度10分28秒東経136度37分33秒﻿ / ﻿北緯36.17444度 東経136.62583度﻿ / 36.17444; 136.62583","日本の秘境100選","表形式"
"五箇山","048五箇山・白川郷富山県・岐阜県","https://ja.wikipedia.org/wiki/五箇山","","","日本の秘境100選","表形式"
"寸又峡","049寸又峡・大井川源流静岡県","https://ja.wikipedia.org/wiki/寸又峡","","","日本の秘境100選","表形式"
