"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"道の駅三野","みの三野（みの）三好市県道12号鳴門池田線徳島-11 ","https://ja.wikipedia.org/wiki/道の駅三野","北緯34度03分02秒東経133度55分57秒","所在地: 〒771-2305徳島県三好市三野町太刀野1909-1;座標: 北緯34度03分02秒東経133度55分57秒﻿ / ﻿北緯34.0505度 東経133.93247度﻿ / 34.0505; 133.93247座標: 北緯34度03分02秒東経133度55分57秒﻿ / ﻿北緯34.0505度 東経133.93247度﻿ / 34.0505; 133.93247;登録路線: 徳島県道12号;登録回: 第18回 （36011）;登録日: 2002年8月13日;開駅日: 2002年8月8日;営業時間: 9:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_四国地方","表形式",""
"道の駅日和佐","ひわさ日和佐（ひわさ）海部郡美波町国道55号徳島-12日和佐駅に併設。重点「道の駅」候補、EVスポット","https://ja.wikipedia.org/wiki/道の駅日和佐","北緯33度43分49秒東経134度31分49秒","所在地: 〒779-2305徳島県海部郡美波町奥河内字寺前493-6;座標: 北緯33度43分49秒東経134度31分49秒﻿ / ﻿北緯33.73028度 東経134.53025度﻿ / 33.73028; 134.53025座標: 北緯33度43分49秒東経134度31分49秒﻿ / ﻿北緯33.73028度 東経134.53025度﻿ / 33.73028; 134.53025;登録路線: 国道55号;登録回: 第20回 （36012）;登録日: 2004年8月9日;開駅日: 2005年4月17日;営業時間: 9:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_四国地方","表形式","四国で3箇所目、全国で11箇所目の、鉄道駅と一体になった道の駅である。なお西日本で3つある同様の道の駅は、道の駅田野駅屋と道の駅やすであり、すべて国道55号沿いに存在する。物産館横の通路からJR牟岐線（阿波室戸シーサイドライン）日和佐駅ホームに直接入ることができるほか、東口（駅舎正面側）とは跨線橋の自由通路で結ばれており、道の駅内の物産館で乗車券も販売されている。"
"道の駅第九の里","だいくのさと第九の里（だいくのさと）鳴門市県道41号徳島北灘線徳島-13 ","https://ja.wikipedia.org/wiki/道の駅第九の里","北緯34度09分50秒東経134度29分56秒","所在地: 〒779-0225徳島県鳴門市大麻町桧字東山田53;座標: 北緯34度09分50秒東経134度29分56秒﻿ / ﻿北緯34.16383度 東経134.49881度﻿ / 34.16383; 134.49881座標: 北緯34度09分50秒東経134度29分56秒﻿ / ﻿北緯34.16383度 東経134.49881度﻿ / 34.16383; 134.49881;登録路線: 徳島県道41号;登録回: 第19回 （36013）;登録日: 2005年8月10日;開駅日: 2006年7月8日;営業時間: 9:00 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_四国地方","表形式","ドイツの作曲家ルートヴィヒ・ヴァン・ベートーヴェンが作曲した交響曲第9番の日本初演の地である。"
"道の駅大歩危","おおぼけ大歩危（おおぼけ）三好市国道32号徳島-14重点「道の駅」候補","https://ja.wikipedia.org/wiki/道の駅大歩危","北緯33度52分54秒東経133度45分36秒","所在地: 〒779-5452徳島県三好市山城町上名1553-1;座標: 北緯33度52分54秒東経133度45分36秒﻿ / ﻿北緯33.88158度 東経133.76006度﻿ / 33.88158; 133.76006座標: 北緯33度52分54秒東経133度45分36秒﻿ / ﻿北緯33.88158度 東経133.76006度﻿ / 33.88158; 133.76006;登録路線: 国道32号;登録回: 第28回 （36014）;登録日: 2008年8月8日;開駅日: 2008年8月8日;営業時間: 9:00 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト;愛称: ラピス;専門分野: 地学;事業主体: 三好市;管理運営: 株式会社 山城しんこう;開館: 1996年;所在地: 〒779-5452徳島県三好市山城町上名1553-1;所在地: 〒779-5452徳島県三好市山城町上名1553-1;座標: 北緯33度52分54秒東経133度45分36秒﻿ / ﻿北緯33.88158度 東経133.76006度﻿ / 33.88158; 133.76006座標: 北緯33度52分54秒東経133度45分36秒﻿ / ﻿北緯33.88158度 東経133.76006度﻿ / 33.88158; 133.76006;登録路線: 国道32号;登録回: 第28回 （36014）;登録日: 2008年8月8日;開駅日: 2008年8月8日;営業時間: 9:00 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト;愛称: ラピス;専門分野: 地学;事業主体: 三好市;管理運営: 株式会社 山城しんこう;開館: 1996年;所在地: 〒779-5452徳島県三好市山城町上名1553-1","道の駅一覧_四国地方","表形式","博物館および観光案内施設として1996年（平成8年）に開業したラピス大歩危（後述）を、施設はほぼそのままに2008年（平成20年）8月8日に道の駅として登録したものである。2010年、同施設内に妖怪屋敷がオープン。"
"道の駅ひなの里かつうら","ひなの里かつうら（ひなのさとかつうら）勝浦郡勝浦町県道16号徳島上那賀線徳島-15 ","https://ja.wikipedia.org/wiki/道の駅ひなの里かつうら","北緯33度55分56秒東経134度31分22秒","所在地: 〒771-4303徳島県勝浦郡勝浦町大字生名字月ノ瀬;座標: 北緯33度55分56秒東経134度31分22秒﻿ / ﻿北緯33.93219度 東経134.52272度﻿ / 33.93219; 134.52272座標: 北緯33度55分56秒東経134度31分22秒﻿ / ﻿北緯33.93219度 東経134.52272度﻿ / 33.93219; 134.52272;登録路線: 徳島県道16号;登録回: 第35回 （36015）;登録日: 2011年3月3日;開駅日: 2011年3月12日;営業時間: 9:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_四国地方","表形式",""
"道の駅みまの里","みまの里（みまのさと）美馬市県道12号鳴門池田線徳島-16 ","https://ja.wikipedia.org/wiki/道の駅みまの里","北緯34度3分15.3秒東経134度3分27.1秒","所在地: 〒771-2105徳島県美馬市美馬町字願勝寺72番地;座標: 北緯34度3分15.3秒東経134度3分27.1秒﻿ / ﻿北緯34.054250度 東経134.057528度﻿ / 34.054250; 134.057528座標: 北緯34度3分15.3秒東経134度3分27.1秒﻿ / ﻿北緯34.054250度 東経134.057528度﻿ / 34.054250; 134.057528;登録路線: 徳島県道12号;登録回: 第49回 （36016）;登録日: 2018年4月25日;開駅日: 2018年6月2日;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_四国地方","表形式",""
"道の駅いたの","いたの板野郡板野町県道1号徳島引田線徳島-17 ","https://ja.wikipedia.org/wiki/道の駅いたの","北緯34度08分11.2秒東経134度28分29.4秒","所在地: 〒779-0102徳島県板野郡板野町川端字中手崎39-5;座標: 北緯34度08分11.2秒東経134度28分29.4秒﻿ / ﻿北緯34.136444度 東経134.474833度﻿ / 34.136444; 134.474833;登録路線: 徳島県道・香川県道1号徳島引田線;登録回: 第53回 （36017）;登録日: 2020年7月1日;開駅日: 2021年4月1日;外部リンク: 全国道の駅連絡会ページ","道の駅一覧_四国地方","表形式","徳島県では17番目、四国では88番目で県内最大の道の駅となる。"
"道の駅くるくる なると (存在しないページ)","くるくる なると鳴門市国道11号徳島-182022年度オープン予定[1]","https://ja.wikipedia.org/w/index.php?title=道の駅くるくる_なると&amp;action=edit&amp;redlink=1","","","道の駅一覧_四国地方","表形式",""
"道の駅瀬戸大橋記念公園","せとおおはしきねんこうえん瀬戸大橋記念公園（せとおおはしきねんこうえん）坂出市県道192号瀬居坂出港線香川-01 ","https://ja.wikipedia.org/wiki/道の駅瀬戸大橋記念公園","北緯34度21分10秒東経133度49分34秒","分類: 都市公園（総合公園）;所在地: 香川県坂出市番の州緑町;運営者: 香川県（指定管理者：公益財団法人瀬戸大橋記念公園管理協会）;公式サイト: 公式ウェブサイト;所在地: 〒762-0065香川県坂出市番の州緑町6番地13;座標: 北緯34度21分10秒東経133度49分34秒﻿ / ﻿北緯34.35267度 東経133.82603度﻿ / 34.35267; 133.82603座標: 北緯34度21分10秒東経133度49分34秒﻿ / ﻿北緯34.35267度 東経133.82603度﻿ / 34.35267; 133.82603;登録路線: 香川県道192号;登録回: 第4回 （37001）;登録日: 1994年3月31日;開駅日: 1994年;営業時間: 9:00 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト;分類: 都市公園（総合公園）;所在地: 香川県坂出市番の州緑町;運営者: 香川県（指定管理者：公益財団法人瀬戸大橋記念公園管理協会）;公式サイト: 公式ウェブサイト;所在地: 〒762-0065香川県坂出市番の州緑町6番地13;座標: 北緯34度21分10秒東経133度49分34秒﻿ / ﻿北緯34.35267度 東経133.82603度﻿ / 34.35267; 133.82603座標: 北緯34度21分10秒東経133度49分34秒﻿ / ﻿北緯34.35267度 東経133.82603度﻿ / 34.35267; 133.82603;登録路線: 香川県道192号;登録回: 第4回 （37001）;登録日: 1994年3月31日;開駅日: 1994年;営業時間: 9:00 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_四国地方","表形式","瀬戸大橋の完成を記念して香川県側の大橋の袂で1988年（昭和63年）に開催された瀬戸大橋架橋記念博覧会（瀬戸大橋博'88/四国）の会場跡地を整備した面積10.2haの海浜公園で同年にオープンしたものである。園内には、水の回廊や芝部広場、浜栗林などの憩いのスペース、瀬戸大橋記念館、展示広場など瀬戸大橋を紹介する施設がある。また瀬戸内海を跨ぐ瀬戸大橋を眼前に一望できるビューポイントである。"
"道の駅津田の松原","つだのまつばら津田の松原（つだのまつばら）さぬき市国道11号香川-02 ","https://ja.wikipedia.org/wiki/道の駅津田の松原","北緯34度17分07秒東経134度15分12秒","所在地: 〒769-2401香川県さぬき市津田町津田103番地3;座標: 北緯34度17分07秒東経134度15分12秒﻿ / ﻿北緯34.28528度 東経134.25325度﻿ / 34.28528; 134.25325座標: 北緯34度17分07秒東経134度15分12秒﻿ / ﻿北緯34.28528度 東経134.25325度﻿ / 34.28528; 134.25325;登録路線: 国道11号;登録回: 第4回 （37002）;登録日: 1994年3月31日;開駅日: 不明;営業時間: 9:00 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_四国地方","表形式",""
"道の駅ことひき","ことひき観音寺市県道21号丸亀詫間豊浜線香川-03 ","https://ja.wikipedia.org/wiki/道の駅ことひき","北緯34度07分50秒東経133度38分37秒","所在地: 〒768-0062香川県観音寺市有明町3番37号;座標: 北緯34度07分50秒東経133度38分37秒﻿ / ﻿北緯34.13064度 東経133.64372度﻿ / 34.13064; 133.64372座標: 北緯34度07分50秒東経133度38分37秒﻿ / ﻿北緯34.13064度 東経133.64372度﻿ / 34.13064; 133.64372;登録路線: 香川県道21号;登録回: 第6回 （37003）;登録日: 1994年8月4日;開駅日: 不明;営業時間: 9:00 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_四国地方","表形式",""
"道の駅ふれあいパークみの","ふれあいパークみの三豊市県道48号善通寺詫間線香川-04 ","https://ja.wikipedia.org/wiki/道の駅ふれあいパークみの","北緯34度13分35秒東経133度43分22秒","所在地: 〒767-0031香川県三豊市三野町大見乙74番地;座標: 北緯34度13分35秒東経133度43分22秒﻿ / ﻿北緯34.22642度 東経133.72286度﻿ / 34.22642; 133.72286座標: 北緯34度13分35秒東経133度43分22秒﻿ / ﻿北緯34.22642度 東経133.72286度﻿ / 34.22642; 133.72286;登録路線: 香川県道48号;登録回: 第9回 （37004）;登録日: 1995年8月3日;開駅日: 不明;営業時間: 8:30 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_四国地方","表形式",""
"道の駅小豆島オリーブ公園","しょうどしまオリーブこうえん小豆島オリーブ公園（しょうどしまオリーブこうえん）小豆郡小豆島町国道436号香川-05EVスポット","https://ja.wikipedia.org/wiki/道の駅小豆島オリーブ公園","北緯34度28分22秒東経134度16分25秒","所在地: 〒761-4434香川県小豆郡小豆島町西村甲1941番地1;座標: 北緯34度28分22秒東経134度16分25秒﻿ / ﻿北緯34.47283度 東経134.27369度﻿ / 34.47283; 134.27369座標: 北緯34度28分22秒東経134度16分25秒﻿ / ﻿北緯34.47283度 東経134.27369度﻿ / 34.47283; 134.27369;登録路線: 国道436号;登録回: 第11回 （37005）;登録日: 1996年8月5日;開駅日: 不明;営業時間: 8:30 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_四国地方","表形式","小豆島オリーブ公園内にある。"
"道の駅小豆島ふるさと村","しょうどしまふるさとむら小豆島ふるさと村（しょうどしまふるさとむら）小豆郡小豆島町県道250号三都港平木線香川-06EVスポット","https://ja.wikipedia.org/wiki/道の駅小豆島ふるさと村","北緯34度28分16秒東経134度14分10秒","所在地: 〒761-4304香川県小豆郡小豆島町室生2084番地1;座標: 北緯34度28分16秒東経134度14分10秒﻿ / ﻿北緯34.47111度 東経134.236度﻿ / 34.47111; 134.236座標: 北緯34度28分16秒東経134度14分10秒﻿ / ﻿北緯34.47111度 東経134.236度﻿ / 34.47111; 134.236;登録路線: 香川県道250号三都港平木線;登録回: 第11回 （37006）;登録日: 1996年8月5日;開駅日: 不明;営業時間: 8:30 - 17:30;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_四国地方","表形式","財団法人小豆島ふるさと村公社が運営しており、しょうどしま・ふるさと村海の駅として国土交通省より海の駅にも登録されている。"
"道の駅空の夢もみの木パーク","そらのゆめもみのきパーク空の夢もみの木パーク（そらのゆめもみのきパーク）仲多度郡まんのう町国道32号香川-07 ","https://ja.wikipedia.org/wiki/道の駅空の夢もみの木パーク","北緯34度09分18秒東経133度49分18秒","所在地: 〒769-0319香川県仲多度郡まんのう町追上424番地1;座標: 北緯34度09分18秒東経133度49分18秒﻿ / ﻿北緯34.15489度 東経133.82161度﻿ / 34.15489; 133.82161座標: 北緯34度09分18秒東経133度49分18秒﻿ / ﻿北緯34.15489度 東経133.82161度﻿ / 34.15489; 133.82161;登録路線: 国道32号;登録回: 第12回 （37007）;登録日: 1997年4月11日;開駅日: 不明;営業時間: 8:30 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_四国地方","表形式","この名称は、日本で初めて有人飛行機の開発に取り組んだ二宮忠八が、この付近の樅ノ木峠で飛行原理の着想を得たことに由来する。これを記念し、隣接した地に2006年（平成18年）に開館した「二宮忠八飛行館」がある。"
"道の駅みろく","みろくさぬき市県道10号高松長尾大内線香川-08 ","https://ja.wikipedia.org/wiki/道の駅みろく","北緯34度15分29秒東経134度14分33秒","所在地: 〒761-0902香川県さぬき市大川町富田中3298番地1;座標: 北緯34度15分29秒東経134度14分33秒﻿ / ﻿北緯34.25814度 東経134.24244度﻿ / 34.25814; 134.24244座標: 北緯34度15分29秒東経134度14分33秒﻿ / ﻿北緯34.25814度 東経134.24244度﻿ / 34.25814; 134.24244;登録路線: 香川県道10号;登録回: 第12回 （37008）;登録日: 1997年4月11日;開駅日: 1997年4月;営業時間: 9:00 - 17:45;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_四国地方","表形式",""
"道の駅しおのえ","しおのえ高松市国道193号香川-09EVスポット","https://ja.wikipedia.org/wiki/道の駅しおのえ","北緯34度10分13秒東経134度04分55秒","所在地: 〒761-1612香川県高松市塩江町安原上東390番地21;座標: 北緯34度10分13秒東経134度04分55秒﻿ / ﻿北緯34.17019度 東経134.08206度﻿ / 34.17019; 134.08206座標: 北緯34度10分13秒東経134度04分55秒﻿ / ﻿北緯34.17019度 東経134.08206度﻿ / 34.17019; 134.08206;登録路線: 国道193号;登録回: 第12回 （37009）;登録日: 1997年4月11日;開駅日: 1997年3月;営業時間: 8:00 - 19:00（3 - 10月）8:00 - 18:00（11 - 2月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_四国地方","表形式",""
"道の駅滝宮","たきのみや滝宮（たきのみや）綾歌郡綾川町国道32号香川-10 ","https://ja.wikipedia.org/wiki/道の駅滝宮","北緯34度15分00秒東経133度55分01秒","所在地: 〒761-2305香川県綾歌郡綾川町大字滝宮1578番地;座標: 北緯34度15分00秒東経133度55分01秒﻿ / ﻿北緯34.24992度 東経133.91697度﻿ / 34.24992; 133.91697座標: 北緯34度15分00秒東経133度55分01秒﻿ / ﻿北緯34.24992度 東経133.91697度﻿ / 34.24992; 133.91697;登録路線: 国道32号;登録回: 第13回 （37010）;登録日: 1997年10月22日;開駅日: 不明;営業時間: 9:00 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_四国地方","表形式",""
"道の駅ことなみ","ことなみ仲多度郡まんのう町国道438号香川-11 ","https://ja.wikipedia.org/wiki/道の駅ことなみ","北緯34度05分42秒東経134度00分28秒","所在地: 〒766-0203香川県仲多度郡まんのう町川東2355番地1;座標: 北緯34度05分42秒東経134度00分28秒﻿ / ﻿北緯34.095度 東経134.0078度﻿ / 34.095; 134.0078座標: 北緯34度05分42秒東経134度00分28秒﻿ / ﻿北緯34.095度 東経134.0078度﻿ / 34.095; 134.0078;登録路線: 国道438号;登録回: 第14回 （37011）;登録日: 1998年4月17日;開駅日: 1998年7月;営業時間: 8:00 - 19:00（平日）8:00 - 20:00（土日祝）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_四国地方","表形式",""
"道の駅恋人の聖地 うたづ臨海公園","こいびとのせいちうたづりんかいこうえん恋人の聖地 うたづ臨海公園（こいびとのせいちうたづりんかいこうえん）綾歌郡宇多津町県道194号飯野宇多津線香川-12 ","https://ja.wikipedia.org/wiki/道の駅恋人の聖地_うたづ臨海公園","北緯34度18分48秒東経133度48分28秒","所在地: 〒769-0201香川県綾歌郡宇多津町浜一番丁4番地;座標: 北緯34度18分48秒東経133度48分28秒﻿ / ﻿北緯34.31342度 東経133.80783度﻿ / 34.31342; 133.80783座標: 北緯34度18分48秒東経133度48分28秒﻿ / ﻿北緯34.31342度 東経133.80783度﻿ / 34.31342; 133.80783;登録路線: 香川県道194号;登録回: 第14回 （37012）;登録日: 1998年4月17日;開駅日: 不明;営業時間: 9:00 - 21:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_四国地方","表形式","うたづ臨海公園内に設置されている。"
"道の駅とよはま","とよはま観音寺市国道11号香川-13EVスポット","https://ja.wikipedia.org/wiki/道の駅とよはま","北緯34度02分34秒東経133度36分05秒","所在地: 〒769-1604香川県観音寺市豊浜町箕浦字大西甲2506番地;座標: 北緯34度02分34秒東経133度36分05秒﻿ / ﻿北緯34.04264度 東経133.60139度﻿ / 34.04264; 133.60139座標: 北緯34度02分34秒東経133度36分05秒﻿ / ﻿北緯34.04264度 東経133.60139度﻿ / 34.04264; 133.60139;登録路線: 国道11号;登録回: 第15回 （37013）;登録日: 1999年8月27日;開駅日: 不明;営業時間: 9:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_四国地方","表形式","愛媛県四国中央市との県境付近にある。"
