"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"美瑛岳","▲美瑛岳","https://ja.wikipedia.org/wiki/美瑛岳","北緯43度26分23.8秒東経142度42分22.7秒","標高: 2,052 m;所在地: 日本北海道上川郡美瑛町;位置: 北緯43度26分23.8秒東経142度42分22.7秒﻿ / ﻿北緯43.439944度 東経142.706306度﻿ / 43.439944; 142.706306座標: 北緯43度26分23.8秒東経142度42分22.7秒﻿ / ﻿北緯43.439944度 東経142.706306度﻿ / 43.439944; 142.706306;山系: 石狩山地（十勝岳連峰）","日本の山一覧","箇条書き"
"十勝岳","▲十勝岳- 日本百名山","https://ja.wikipedia.org/wiki/十勝岳","北緯43度25分05秒東経142度41分11秒","標高: 2,077[1]m;所在地: 日本北海道上川総合振興局美瑛町・上富良野町、十勝総合振興局新得町;位置: 北緯43度25分05秒東経142度41分11秒座標: 北緯43度25分05秒 東経142度41分11秒[2];山系: 石狩山地（十勝岳連峰）;種類: 成層火山・活火山（ランクＡ）・火山群","日本の山一覧","箇条書き"
"ニセイカウシュッペ山","▲ニセイカウシュッペ山","https://ja.wikipedia.org/wiki/ニセイカウシュッペ山","北緯43度46分48秒東経142度59分07秒","標高: 1,883[1]m;所在地: 日本北海道上川郡上川町;位置: 北緯43度46分48秒東経142度59分07秒座標: 北緯43度46分48秒 東経142度59分07秒[1];山系: 石狩山地、北大雪火山群;種類: 成層火山","日本の山一覧","箇条書き"
"武利岳 (存在しないページ)","武利岳","https://ja.wikipedia.org/w/index.php?title=武利岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"三国山 (石狩山地)","三国山","https://ja.wikipedia.org/wiki/三国山_(石狩山地)","北緯43度35分43秒東経143度08分47秒","標高: 1541.4 m;所在地: 日本北海道北見市・上川郡上川町・河東郡上士幌町;位置: 北緯43度35分43秒東経143度08分47秒座標: 北緯43度35分43秒 東経143度08分47秒;山系: 石狩山地","日本の山一覧","箇条書き"
"北見富士 (存在しないページ)","北見富士","https://ja.wikipedia.org/w/index.php?title=北見富士&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"東三国山 (存在しないページ)","▲東三国山","https://ja.wikipedia.org/w/index.php?title=東三国山&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"喜登牛山 (存在しないページ)","▲喜登牛山","https://ja.wikipedia.org/w/index.php?title=喜登牛山&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"西クマネシリ岳 (存在しないページ)","▲西クマネシリ岳","https://ja.wikipedia.org/w/index.php?title=西クマネシリ岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"石狩岳","石狩岳","https://ja.wikipedia.org/wiki/石狩岳","北緯43度32分48秒東経143度01分20秒","標高: 1,967[1]m;所在地: 日本北海道上川郡上川町河東郡上士幌町;位置: 北緯43度32分48秒東経143度01分20秒座標: 北緯43度32分48秒 東経143度01分20秒[1];山系: 石狩山地;種類: 褶曲山脈[2];初登頂: 松本十郎（1876年）[3]","日本の山一覧","箇条書き"
"ニペソツ山","▲ニペソツ山","https://ja.wikipedia.org/wiki/ニペソツ山","北緯43度27分21秒東経143度01分56秒","標高: 2,012.88[1]m;所在地: 北海道十勝総合振興局上川郡新得町河東郡上士幌町;位置: 北緯43度27分21秒東経143度01分56秒座標: 北緯43度27分21秒 東経143度01分56秒[2];山系: 石狩山地;種類: 成層火山[3]","日本の山一覧","箇条書き"
"丸山 (北海道十勝支庁)","▲丸山","https://ja.wikipedia.org/wiki/丸山_(北海道十勝支庁)","北緯43度25分2.8秒東経143度1分51.5秒","標高: 1,692.1 m;所在地: 日本北海道上川郡新得町・河東郡上士幌町;位置: 北緯43度25分2.8秒東経143度1分51.5秒﻿ / ﻿北緯43.417444度 東経143.030972度﻿ / 43.417444; 143.030972座標: 北緯43度25分2.8秒東経143度1分51.5秒﻿ / ﻿北緯43.417444度 東経143.030972度﻿ / 43.417444; 143.030972;山系: ニペソツ火山群[1];最新噴火: 1898年12月3日から（3日間）[1]","日本の山一覧","箇条書き"
"ウペペサンケ山","▲ウペペサンケ山","https://ja.wikipedia.org/wiki/ウペペサンケ山","北緯43度23分22秒東経143度04分55秒","標高: 1,848 m;所在地: 日本北海道十勝総合振興局河東郡鹿追町・河東郡上士幌町;位置: 北緯43度23分22秒東経143度04分55秒座標: 北緯43度23分22秒 東経143度04分55秒;山系: 石狩山地;種類: 成層火山[1]","日本の山一覧","箇条書き"
"神威岳 (赤平市・歌志内市)","神威岳","https://ja.wikipedia.org/wiki/神威岳_(赤平市・歌志内市)","北緯43度31分12秒東経142度00分16秒","標高: 467.4 m;所在地: 日本北海道赤平市歌志内市;位置: 北緯43度31分12秒東経142度00分16秒座標: 北緯43度31分12秒 東経142度00分16秒","日本の山一覧","箇条書き"
"美唄山 (存在しないページ)","美唄山","https://ja.wikipedia.org/w/index.php?title=美唄山&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"富良野西岳 (存在しないページ)","富良野西岳","https://ja.wikipedia.org/w/index.php?title=富良野西岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"布部岳 (存在しないページ)","布部岳","https://ja.wikipedia.org/w/index.php?title=布部岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"中天狗 (存在しないページ)","中天狗","https://ja.wikipedia.org/w/index.php?title=中天狗&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"崕山 (存在しないページ)","崕山","https://ja.wikipedia.org/w/index.php?title=崕山&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"松籟山 (存在しないページ)","松籟山","https://ja.wikipedia.org/w/index.php?title=松籟山&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"御茶々岳 (存在しないページ)","御茶々岳","https://ja.wikipedia.org/w/index.php?title=御茶々岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"槙柏山 (存在しないページ)","槙柏山","https://ja.wikipedia.org/w/index.php?title=槙柏山&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"芦別岳","芦別岳","https://ja.wikipedia.org/wiki/芦別岳","北緯43度14分09秒東経142度17分01秒","標高: 1,726.14[1]m;所在地: 日本北海道富良野市・空知郡南富良野町・芦別市;位置: 北緯43度14分09秒東経142度17分01秒座標: 北緯43度14分09秒 東経142度17分01秒[2];山系: 夕張山地","日本の山一覧","箇条書き"
"幾春別岳 (存在しないページ)","幾春別岳","https://ja.wikipedia.org/w/index.php?title=幾春別岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"鉢盛山 (北海道) (存在しないページ)","鉢盛山","https://ja.wikipedia.org/w/index.php?title=鉢盛山_(北海道)&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"吉凶岳 (存在しないページ)","吉凶岳","https://ja.wikipedia.org/w/index.php?title=吉凶岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"滝ノ沢岳 (存在しないページ)","滝ノ沢岳","https://ja.wikipedia.org/w/index.php?title=滝ノ沢岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"夕張岳","夕張岳","https://ja.wikipedia.org/wiki/夕張岳","北緯43度05分59秒東経142度15分04秒","標高: 1,667.72[1]m;所在地: 日本北海道夕張市・空知郡南富良野町;位置: 北緯43度05分59秒東経142度15分04秒座標: 北緯43度05分59秒 東経142度15分04秒[2];山系: 夕張山地","日本の山一覧","箇条書き"
"屏風山 (南富良野町・夕張市) (存在しないページ)","屏風山","https://ja.wikipedia.org/w/index.php?title=屏風山_(南富良野町・夕張市)&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"佐幌岳","佐幌岳","https://ja.wikipedia.org/wiki/佐幌岳","北緯43度10分24秒東経142度46分52秒","標高: 1,059.5 m;所在地: 日本北海道空知郡南富良野町・上川郡新得町;位置: 北緯43度10分24秒東経142度46分52秒座標: 北緯43度10分24秒 東経142度46分52秒;山系: 日高山脈","日本の山一覧","箇条書き"
"狩振岳 (存在しないページ)","狩振岳","https://ja.wikipedia.org/w/index.php?title=狩振岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"ペンケヌーシ岳 (存在しないページ)","ペンケヌーシ岳","https://ja.wikipedia.org/w/index.php?title=ペンケヌーシ岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"芽室岳 (存在しないページ)","芽室岳","https://ja.wikipedia.org/w/index.php?title=芽室岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"剣山","剣山","https://ja.wikipedia.org/wiki/剣山","北緯33度51分13秒東経134度05分39秒","標高: 1,954.65 m;所在地: 日本徳島県三好市・美馬市・那賀郡那賀町;位置: 北緯33度51分13秒東経134度05分39秒座標: 北緯33度51分13秒 東経134度05分39秒;山系: 四国山地;月別平均気圧/ hPa: 798.3;月別平均気温/ ℃: −7.3;月別平均降水量/ mm:","日本の山一覧","箇条書き"
"チロロ岳 (存在しないページ)","チロロ岳","https://ja.wikipedia.org/w/index.php?title=チロロ岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"伏美岳 (存在しないページ)","伏美岳","https://ja.wikipedia.org/w/index.php?title=伏美岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"ピパイロ岳 (存在しないページ)","ピパイロ岳","https://ja.wikipedia.org/w/index.php?title=ピパイロ岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"戸蔦別岳 (存在しないページ)","戸蔦別岳","https://ja.wikipedia.org/w/index.php?title=戸蔦別岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"神威岳 (帯広市・新冠町) (存在しないページ)","神威岳","https://ja.wikipedia.org/w/index.php?title=神威岳_(帯広市・新冠町)&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"幌尻岳","幌尻岳- 日本百名山","https://ja.wikipedia.org/wiki/幌尻岳","北緯42度43分10秒東経142度40分58秒","標高: 2,052.80[1]m;所在地: 日本北海道日高振興局沙流郡平取町・新冠郡新冠町;位置: 北緯42度43分10秒東経142度40分58秒座標: 北緯42度43分10秒 東経142度40分58秒[2];山系: 日高山脈;種類: 褶曲山脈;初登頂: 吉野半平（1913年）","日本の山一覧","箇条書き"
"十勝幌尻岳","十勝幌尻岳","https://ja.wikipedia.org/wiki/十勝幌尻岳","北緯42度41分44秒東経142度51分34秒","標高: 1,846.1 m;所在地: 北海道十勝総合振興局帯広市・河西郡中札内村;位置: 北緯42度41分44秒東経142度51分34秒座標: 北緯42度41分44秒 東経142度51分34秒;山系: 日高山脈;初登頂: 徳永正雄（1930年）","日本の山一覧","箇条書き"
"札内岳","札内岳","https://ja.wikipedia.org/wiki/札内岳","北緯42度41分38秒東経142度47分48秒","標高: 1,895.6 m;所在地: 日本北海道十勝総合振興局帯広市・河西郡中札内村;位置: 北緯42度41分38秒東経142度47分48秒座標: 北緯42度41分38秒 東経142度47分48秒;山系: 日高山脈;初登頂: 井田清（1927年）","日本の山一覧","箇条書き"
"エサオマントッタベツ岳 (存在しないページ)","エサオマントッタベツ岳","https://ja.wikipedia.org/w/index.php?title=エサオマントッタベツ岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"ナメワッカ岳 (存在しないページ)","ナメワッカ岳","https://ja.wikipedia.org/w/index.php?title=ナメワッカ岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"イドンナップ岳 (存在しないページ)","イドンナップ岳","https://ja.wikipedia.org/w/index.php?title=イドンナップ岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"カムイエクウチカウシ山","カムイエクウチカウシ山","https://ja.wikipedia.org/wiki/カムイエクウチカウシ山","北緯42度37分30秒東経142度45分59秒","標高: 1,979.5m;所在地: 北海道日高郡新ひだか町・河西郡中札内村;位置: 北緯42度37分30秒東経142度45分59秒座標: 北緯42度37分30秒 東経142度45分59秒;山系: 日高山脈;種類: 氷食尖峰[1];初登頂: 正木照信（1900年）","日本の山一覧","箇条書き"
"コイカクシュサツナイ岳 (存在しないページ)","コイカクシュサツナイ岳","https://ja.wikipedia.org/w/index.php?title=コイカクシュサツナイ岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"ヤオロマップ岳 (存在しないページ)","ヤオロマップ岳","https://ja.wikipedia.org/w/index.php?title=ヤオロマップ岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"1839峰","1839峰","https://ja.wikipedia.org/wiki/1839峰","北緯42度32分22秒東経142度48分29秒","標高: 1,842 m;所在地: 日本北海道日高郡新ひだか町;位置: 北緯42度32分22秒東経142度48分29秒座標: 北緯42度32分22秒 東経142度48分29秒;山系: 日高山脈;初登頂: 斉藤長寿郎（1929年）","日本の山一覧","箇条書き"
"ルベツネ岳 (存在しないページ)","ルベツネ岳","https://ja.wikipedia.org/w/index.php?title=ルベツネ岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"ペテガリ岳","ペテガリ岳","https://ja.wikipedia.org/wiki/ペテガリ岳","北緯42度29分58秒東経142度52分16秒","標高: 1,736.2 m;所在地: 日本北海道日高郡新ひだか町・広尾郡大樹町;位置: 北緯42度29分58秒東経142度52分16秒座標: 北緯42度29分58秒 東経142度52分16秒;山系: 日高山脈;種類: 褶曲山脈;初登頂: 柴崎芳太郎（1913年）","日本の山一覧","箇条書き"
"中ノ岳 (日高山脈)","中ノ岳","https://ja.wikipedia.org/wiki/中ノ岳_(日高山脈)","北緯42度28分05秒東経142度53分04秒","標高: 1,519 m;所在地: 日本北海道広尾郡大樹町・日高郡新ひだか町;位置: 北緯42度28分05秒東経142度53分04秒;山系: 日高山脈","日本の山一覧","箇条書き"
"神威岳 (大樹町・浦河町)","神威岳","https://ja.wikipedia.org/wiki/神威岳_(大樹町・浦河町)","北緯42度25分42秒東経142度54分25秒","標高: 1,600.2 m;所在地: 日本北海道広尾郡大樹町・浦河郡浦河町;位置: 北緯42度25分42秒東経142度54分25秒座標: 北緯42度25分42秒 東経142度54分25秒;山系: 日高山脈;種類: 褶曲山脈;初登頂: 柴崎芳太郎（1913年）","日本の山一覧","箇条書き"
"ソエマツ岳","ソエマツ岳","https://ja.wikipedia.org/wiki/ソエマツ岳","北緯42度25分38秒東経142度56分49秒","標高: 1,625 m;所在地: 日本北海道広尾郡大樹町・浦河郡浦河町;位置: 北緯42度25分38秒東経142度56分49秒座標: 北緯42度25分38秒 東経142度56分49秒;山系: 日高山脈;種類: 褶曲山脈;初登頂: 高橋喜久司（1928年）","日本の山一覧","箇条書き"
"ピリカヌプリ","ピリカヌプリ","https://ja.wikipedia.org/wiki/ピリカヌプリ","北緯42度24分08秒東経142度58分00秒","標高: 1,630.8 m;所在地: 日本北海道広尾郡大樹町・浦河郡浦河町;位置: 北緯42度24分08秒東経142度58分00秒座標: 北緯42度24分08秒 東経142度58分00秒;山系: 日高山脈;種類: 褶曲山脈;初登頂: 柴崎芳太郎（1913年）","日本の山一覧","箇条書き"
"トヨニ岳 (存在しないページ)","トヨニ岳","https://ja.wikipedia.org/w/index.php?title=トヨニ岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"十勝岳 (日高山脈)","十勝岳","https://ja.wikipedia.org/wiki/十勝岳_(日高山脈)","北緯42度17分27秒東経143度04分34秒","標高: 1,456.6　 m;所在地: 日本北海道浦河郡浦河町・広尾郡広尾町;位置: 北緯42度17分27秒東経143度04分34秒座標: 北緯42度17分27秒 東経143度04分34秒;山系: 日高山脈;種類: 褶曲山脈","日本の山一覧","箇条書き"
"楽古岳","楽古岳","https://ja.wikipedia.org/wiki/楽古岳","北緯42度16分21秒東経143度06分40秒","標高: 1,471.5 m;所在地: 日本北海道浦河郡浦河町・広尾郡広尾町;位置: 北緯42度16分21秒東経143度06分40秒座標: 北緯42度16分21秒 東経143度06分40秒;山系: 日高山脈;種類: 褶曲山脈;初登頂: 正木照信（1900年）","日本の山一覧","箇条書き"
"広尾岳 (存在しないページ)","広尾岳","https://ja.wikipedia.org/w/index.php?title=広尾岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"美幌岳","美幌岳","https://ja.wikipedia.org/wiki/美幌岳","北緯42度11分19.7秒東経143度12分22.6秒","標高: 1,120.9 m;所在地: 日本北海道えりも町・広尾町;位置: 北緯42度11分19.7秒東経143度12分22.6秒座標: 北緯42度11分19.7秒 東経143度12分22.6秒","日本の山一覧","箇条書き"
"アポイ岳","アポイ岳","https://ja.wikipedia.org/wiki/アポイ岳","北緯42度06分28秒東経143度01分32秒","標高: 810.5 m;所在地: 日本北海道様似郡様似町;位置: 北緯42度06分28秒東経143度01分32秒座標: 北緯42度06分28秒 東経143度01分32秒;山系: 日高山脈","日本の山一覧","箇条書き"
"豊似岳","豊似岳","https://ja.wikipedia.org/wiki/豊似岳","北緯42度04分37秒東経143度13分59秒","標高: 1,105 m;所在地: 日本北海道幌泉郡えりも町;位置: 北緯42度04分37秒東経143度13分59秒座標: 北緯42度04分37秒 東経143度13分59秒;山系: 日高山脈;種類: 褶曲山脈;初登頂: 正木照信（1901年）","日本の山一覧","箇条書き"
"暑寒別岳","暑寒別岳","https://ja.wikipedia.org/wiki/暑寒別岳","北緯43度43分0秒東経141度31分20秒","標高: 1,491.62[1]m;所在地: 北海道増毛郡増毛町雨竜郡雨竜町・北竜町樺戸郡新十津川町;位置: 北緯43度43分0秒東経141度31分20秒;山系: 増毛山地","日本の山一覧","箇条書き"
"郡別岳 (存在しないページ)","郡別岳","https://ja.wikipedia.org/w/index.php?title=郡別岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"浜益岳 (存在しないページ)","浜益岳","https://ja.wikipedia.org/w/index.php?title=浜益岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"別狩岳 (存在しないページ)","別狩岳","https://ja.wikipedia.org/w/index.php?title=別狩岳&amp;action=edit&amp;redlink=1","","","日本の山一覧","箇条書き"
"ピンネシリ (新十津川町・当別町)","ピンネシリ","https://ja.wikipedia.org/wiki/ピンネシリ_(新十津川町・当別町)","北緯43度29分30.3秒東経141度42分24.1秒","標高: 1,100.4 m;所在地: 日本北海道樺戸郡新十津川町北海道石狩郡当別町;位置: 北緯43度29分30.3秒東経141度42分24.1秒;山系: 樺戸山地","日本の山一覧","箇条書き"
"藻岩山","藻岩山","https://ja.wikipedia.org/wiki/藻岩山","北緯43度01分21秒東経141度19分20秒","標高: 531 m;所在地: 日本北海道札幌市南区;位置: 北緯43度01分21秒東経141度19分20秒﻿ / ﻿北緯43.02250度 東経141.32222度﻿ / 43.02250; 141.32222座標: 北緯43度01分21秒東経141度19分20秒﻿ / ﻿北緯43.02250度 東経141.32222度﻿ / 43.02250; 141.32222[1];山系: 後志山地;種類: 複成火山;最新噴火: 280-230万年前;愛称: 藻岩山ドリームランド;事業主体: 札幌市交通局;開園: 1959年[147];閉園: 1977年[147];所在地: 北海道札幌市南区;標高: 531 m;所在地: 日本北海道札幌市南区;位置: 北緯43度01分21秒東経141度19分20秒﻿ / ﻿北緯43.02250度 東経141.32222度﻿ / 43.02250; 141.32222座標: 北緯43度01分21秒東経141度19分20秒﻿ / ﻿北緯43.02250度 東経141.32222度﻿ / 43.02250; 141.32222[1];山系: 後志山地;種類: 複成火山;最新噴火: 280-230万年前;愛称: 藻岩山ドリームランド;事業主体: 札幌市交通局;開園: 1959年[147];閉園: 1977年[147];所在地: 北海道札幌市南区","日本の山一覧","箇条書き"
"手稲山","▲手稲山","https://ja.wikipedia.org/wiki/手稲山","北緯43度4分36秒東経141度11分33秒","標高: 1023.1[1]m;所在地: 日本北海道札幌市手稲区・西区;位置: 北緯43度4分36秒東経141度11分33秒﻿ / ﻿北緯43.07667度 東経141.19250度﻿ / 43.07667; 141.19250座標: 北緯43度4分36秒東経141度11分33秒﻿ / ﻿北緯43.07667度 東経141.19250度﻿ / 43.07667; 141.19250;種類: 火山","日本の山一覧","箇条書き"
"神威岳 (札幌市)","神威岳","https://ja.wikipedia.org/wiki/神威岳_(札幌市)","北緯43度0分17.4秒東経141度11分46.4秒","標高: 983 m;所在地: 日本北海道札幌市南区;位置: 北緯43度0分17.4秒東経141度11分46.4秒座標: 北緯43度0分17.4秒 東経141度11分46.4秒","日本の山一覧","箇条書き"
"余市岳","余市岳","https://ja.wikipedia.org/wiki/余市岳","北緯43度1分58秒東経141度1分10秒","標高: 1,488 m;所在地: 日本北海道札幌市南区・余市郡赤井川村;位置: 北緯43度1分58秒東経141度1分10秒﻿ / ﻿北緯43.03278度 東経141.01944度﻿ / 43.03278; 141.01944座標: 北緯43度1分58秒東経141度1分10秒﻿ / ﻿北緯43.03278度 東経141.01944度﻿ / 43.03278; 141.01944","日本の山一覧","箇条書き"
