"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"烏帽子岳 (飛騨高地)","44烏帽子岳えぼしだけ1,625.20　二等奥住郡上市","https://ja.wikipedia.org/wiki/烏帽子岳_(飛騨高地)","北緯35度56分2.41秒東経136度59分52.69秒","標高: 1,625.20[1]m;所在地: 日本岐阜県高山市、郡上市;位置: 北緯35度56分2.41秒東経136度59分52.69秒座標: 北緯35度56分2.41秒 東経136度59分52.69秒[1];山系: 飛騨高地","ぎふ百山","表形式"
"鷲ヶ岳 (岐阜県)","45鷲ヶ岳わしがだけ1,671.48　三等鷲ヶ岳郡上市日本三百名山","https://ja.wikipedia.org/wiki/鷲ヶ岳_(岐阜県)","北緯35度56分25秒東経136度58分17秒","標高: 1,671.48[1]m;所在地: 日本岐阜県郡上市・高山市;位置: 北緯35度56分25秒東経136度58分17秒座標: 北緯35度56分25秒 東経136度58分17秒[2];山系: 飛騨高地","ぎふ百山","表形式"
"大日ヶ岳","46大日ヶ岳だいにちがだけ1,708.87　一等大日ケ岳郡上市日本二百名山","https://ja.wikipedia.org/wiki/大日ヶ岳","北緯36度00分05秒東経136度50分16秒","標高: 1708.87[1]m;所在地: 日本岐阜県郡上市、高山市;位置: 北緯36度00分05秒東経136度50分16秒座標: 北緯36度00分05秒 東経136度50分16秒[2];山系: 両白山地;初登頂: 717年 (泰澄上人)","ぎふ百山","表形式"
"毘沙門岳","47毘沙門岳びしゃもんだけ1,385.45　三等毘沙門岳郡上市","https://ja.wikipedia.org/wiki/毘沙門岳","北緯35度56分20.7998秒東経136度47分32.4377秒","標高: 1,385.34[注釈 1][1]m;所在地: 日本福井県大野市、岐阜県郡上市;位置: 北緯35度56分20.7998秒東経136度47分32.4377秒座標: 北緯35度56分20.7998秒 東経136度47分32.4377秒[1];山系: 両白山地","ぎふ百山","表形式"
"野伏ヶ岳","48野伏ヶ岳のぶせがだけ1,674.28　三等野伏郡上市・福井県日本三百名山","https://ja.wikipedia.org/wiki/野伏ヶ岳","北緯36度00分46秒東経136度43分57秒","標高: 1,674.28[1]m;所在地: 日本岐阜県郡上市白鳥町福井県大野市;位置: 北緯36度00分46秒東経136度43分57秒座標: 北緯36度00分46秒 東経136度43分57秒[2];山系: 両白山地;野伏ヶ岳:","ぎふ百山","表形式"
"願教寺山 (存在しないページ)","49願教寺山がんきょうじやま1,690.88　三等願教寺山郡上市・福井県","https://ja.wikipedia.org/w/index.php?title=願教寺山&amp;action=edit&amp;redlink=1","","","ぎふ百山","表形式"
"芦倉山 (存在しないページ)","50芦倉山丸山あしくらやままるやま1,716.731,785.95　三等二等芦倉丸山谷郡上市・高山市郡上市・高山市","https://ja.wikipedia.org/w/index.php?title=芦倉山&amp;action=edit&amp;redlink=1","","","ぎふ百山","表形式"
"高天良山 (存在しないページ)","51高天良山たかでらやま908.04　二等赤岩下呂市","https://ja.wikipedia.org/w/index.php?title=高天良山&amp;action=edit&amp;redlink=1","","","ぎふ百山","表形式"
"屏風山 (岐阜県)","52屏風山びょうぶやま794.10　一等屏風山瑞浪市・恵那市","https://ja.wikipedia.org/wiki/屏風山_(岐阜県)","北緯35度22分02.5秒東経137度19分31.9秒","標高: 794.1 m;所在地: 日本岐阜県瑞浪市・恵那市;位置: 北緯35度22分02.5秒東経137度19分31.9秒座標: 北緯35度22分02.5秒 東経137度19分31.9秒","ぎふ百山","表形式"
"ロクロ天井 (存在しないページ)","53ロクロ天井ろくろてんじょう1,471.19　二等阿木中津川市","https://ja.wikipedia.org/w/index.php?title=ロクロ天井&amp;action=edit&amp;redlink=1","","","ぎふ百山","表形式"
"焼山 (岐阜県) (存在しないページ)","54焼山やけやま1,709.17　三等焼山中津川市・長野県","https://ja.wikipedia.org/w/index.php?title=焼山_(岐阜県)&amp;action=edit&amp;redlink=1","","","ぎふ百山","表形式"
"恵那山","55恵那山えなさん2,191（一等）恵那山中津川市・長野県日本百名山","https://ja.wikipedia.org/wiki/恵那山","北緯35度26分37秒東経137度35分50秒","標高: 2,191[1]m;所在地: 日本長野県下伊那郡阿智村岐阜県中津川市;位置: 北緯35度26分37秒東経137度35分50秒座標: 北緯35度26分37秒 東経137度35分50秒[1];山系: 木曽山脈[注釈 1]","ぎふ百山","表形式"
"富士見台高原","56富士見台ふじみだい1,739中津川市・長野県","https://ja.wikipedia.org/wiki/富士見台高原","","","ぎふ百山","表形式"
"南沢山 (存在しないページ)","57南沢山みなみさわや1,564中津川市・長野県","https://ja.wikipedia.org/w/index.php?title=南沢山&amp;action=edit&amp;redlink=1","","","ぎふ百山","表形式"
"笠置山 (岐阜県)","58笠置山かさぎやま1,127.97　二等御笠置恵那市・中津川市","https://ja.wikipedia.org/wiki/笠置山_(岐阜県)","北緯35度30分38秒東経137度20分52秒","標高: 1,127.97[1]m;所在地: 日本岐阜県恵那市、中津川市;位置: 北緯35度30分38秒東経137度20分52秒座標: 北緯35度30分38秒 東経137度20分52秒","ぎふ百山","表形式"
"二ッ森山 (岐阜県)","59二ッ森山ふたつもりやま1,223.49　二等二ツ森中津川市・白川町","https://ja.wikipedia.org/wiki/二ッ森山_(岐阜県)","北緯35度34分18.72秒東経137度24分1.26秒","標高: 1,223.49[注釈 1][1]m;所在地: 日本岐阜県中津川市、加茂郡白川町;位置: 北緯35度34分18.72秒東経137度24分1.26秒座標: 北緯35度34分18.72秒 東経137度24分1.26秒[2];山系: 美濃三河高原[3]","ぎふ百山","表形式"
"尾城山 (存在しないページ)","60尾城山おしろやま1,132.90　二等尾城中津川市・白川町","https://ja.wikipedia.org/w/index.php?title=尾城山&amp;action=edit&amp;redlink=1","","","ぎふ百山","表形式"
"雨乞棚山 (存在しないページ)","61雨乞棚山あまごいたなやま1,394.04　三等雨乞棚中津川市","https://ja.wikipedia.org/w/index.php?title=雨乞棚山&amp;action=edit&amp;redlink=1","","","ぎふ百山","表形式"
"三界山 (存在しないページ)","62三界山さんかいやま1,599.51　一等三階岳中津川市・長野県","https://ja.wikipedia.org/w/index.php?title=三界山&amp;action=edit&amp;redlink=1","","","ぎふ百山","表形式"
"奥三界岳","63奥三界岳おくさんがいやま1,810.48　三等奥三階中津川市・長野県日本三百名山","https://ja.wikipedia.org/wiki/奥三界岳","北緯35度40分54秒東経137度30分26秒","標高: 1,810.69[1]m;所在地: 日本岐阜県中津川市長野県木曽郡南木曽町、大桑村;位置: 北緯35度40分54秒東経137度30分26秒座標: 北緯35度40分54秒 東経137度30分26秒[2];山系: 阿寺山地","ぎふ百山","表形式"
"井出小路山 (存在しないページ)","64井出小路山いでのこうじやま1,840中津川市・長野県","https://ja.wikipedia.org/w/index.php?title=井出小路山&amp;action=edit&amp;redlink=1","","","ぎふ百山","表形式"
"高樽山 (存在しないページ)","65高樽山たかたるやま1,672.79　三等高樽山中津川市・長野県","https://ja.wikipedia.org/w/index.php?title=高樽山&amp;action=edit&amp;redlink=1","","","ぎふ百山","表形式"
"高時山 (存在しないページ)","66高時山たかときやま1,563.43　二等高時山中津川市","https://ja.wikipedia.org/w/index.php?title=高時山&amp;action=edit&amp;redlink=1","","","ぎふ百山","表形式"
"唐塩山 (存在しないページ)","67唐塩山からしおやま1,608.81　三等上下島中津川市","https://ja.wikipedia.org/w/index.php?title=唐塩山&amp;action=edit&amp;redlink=1","","","ぎふ百山","表形式"
"小秀山","68小秀山こひでやま1,981.68　二等小秀山中津川市・長野県日本二百名山","https://ja.wikipedia.org/wiki/小秀山","北緯35度47分08秒東経137度23分49秒","標高: 1,981.68[1]m;所在地: 日本岐阜県中津川市長野県木曽郡王滝村;位置: 北緯35度47分08秒東経137度23分49秒座標: 北緯35度47分08秒 東経137度23分49秒[2];山系: 阿寺山地（御嶽山系）","ぎふ百山","表形式"
"三国山 (岐阜県)","69三国山さんごくさん1,610.98　三等三国山下呂市・長野県","https://ja.wikipedia.org/wiki/三国山_(岐阜県)#岐阜県・長野県境","北緯35度15分18秒東経137度11分25秒","標高: 700.98[1]m;所在地: 岐阜県土岐市愛知県豊田市[2];位置: 北緯35度15分18秒東経137度11分25秒[1];山系: 美濃三河高原;標高: 1,610.98[1]m;所在地: 岐阜県下呂市・中津川市長野県木曽郡王滝村;位置: 北緯35度47分45秒東経137度21分37秒[1];山系: 阿寺山地;標高: 1,161.62[1]m;所在地: 岐阜県恵那市長野県下伊那郡根羽村愛知県豊田市[15];位置: 北緯35度17分21秒東経137度33分40秒[1];山系: 美濃三河高原;標高: 700.98[1]m;所在地: 岐阜県土岐市愛知県豊田市[2];位置: 北緯35度15分18秒東経137度11分25秒[1];山系: 美濃三河高原;標高: 1,610.98[1]m;所在地: 岐阜県下呂市・中津川市長野県木曽郡王滝村;位置: 北緯35度47分45秒東経137度21分37秒[1];山系: 阿寺山地;標高: 1,161.62[1]m;所在地: 岐阜県恵那市長野県下伊那郡根羽村愛知県豊田市[15];位置: 北緯35度17分21秒東経137度33分40秒[1];山系: 美濃三河高原;標高: 700.98[1]m;所在地: 岐阜県土岐市愛知県豊田市[2];位置: 北緯35度15分18秒東経137度11分25秒[1];山系: 美濃三河高原;標高: 1,610.98[1]m;所在地: 岐阜県下呂市・中津川市長野県木曽郡王滝村;位置: 北緯35度47分45秒東経137度21分37秒[1];山系: 阿寺山地;標高: 1,161.62[1]m;所在地: 岐阜県恵那市長野県下伊那郡根羽村愛知県豊田市[15];位置: 北緯35度17分21秒東経137度33分40秒[1];山系: 美濃三河高原;標高: 700.98[1]m;所在地: 岐阜県土岐市愛知県豊田市[2];位置: 北緯35度15分18秒東経137度11分25秒[1];山系: 美濃三河高原;標高: 1,610.98[1]m;所在地: 岐阜県下呂市・中津川市長野県木曽郡王滝村;位置: 北緯35度47分45秒東経137度21分37秒[1];山系: 阿寺山地;標高: 1,161.62[1]m;所在地: 岐阜県恵那市長野県下伊那郡根羽村愛知県豊田市[15];位置: 北緯35度17分21秒東経137度33分40秒[1];山系: 美濃三河高原","ぎふ百山","表形式"
"拝殿山 (存在しないページ)","70拝殿山はいでんやま1,402.02　三等穴洞下呂市・中津川市","https://ja.wikipedia.org/w/index.php?title=拝殿山&amp;action=edit&amp;redlink=1","","","ぎふ百山","表形式"
"白草山","71白草山しらくさやま1,641下呂市・長野県","https://ja.wikipedia.org/wiki/白草山","北緯35度48分08秒東経137度20分03秒","標高: 1,641[1]m;所在地: 日本長野県木曽郡王滝村岐阜県下呂市;位置: 北緯35度48分08秒東経137度20分03秒座標: 北緯35度48分08秒 東経137度20分03秒[1];山系: 阿寺山地（御嶽山系）;寺田小屋山:","ぎふ百山","表形式"
"寺田小屋山 (存在しないページ)","72寺田小屋山てらだごやさん1,505.11　二等寺田小屋下呂市・長野県","https://ja.wikipedia.org/w/index.php?title=寺田小屋山&amp;action=edit&amp;redlink=1","","","ぎふ百山","表形式"
"八尾山 (存在しないページ)","73八尾山はちおやま1,100.60　二等八尾山下呂市","https://ja.wikipedia.org/w/index.php?title=八尾山&amp;action=edit&amp;redlink=1","","","ぎふ百山","表形式"
"仏ヶ尾山 (存在しないページ)","74仏ヶ尾山ほとけがおやま1,139.37　二等野上下呂市","https://ja.wikipedia.org/w/index.php?title=仏ヶ尾山&amp;action=edit&amp;redlink=1","","","ぎふ百山","表形式"
"御前山","75御前山ごぜんやま1,646.34　一等五善山下呂市","https://ja.wikipedia.org/wiki/御前山","","","ぎふ百山","表形式"
"若栃山 (存在しないページ)","76若栃山わかとちやま1,592.95　三等若栃下呂市・長野県","https://ja.wikipedia.org/w/index.php?title=若栃山&amp;action=edit&amp;redlink=1","","","ぎふ百山","表形式"
"御嶽山","77御嶽山おんたけさん3,067（一等）御岳山下呂市・長野県日本百名山","https://ja.wikipedia.org/wiki/御嶽山","北緯35度53分34秒東経137度28分49秒","標高: 最高峰剣ヶ峰 3,067[1]m;所在地: 日本長野県木曽郡木曽町・王滝村岐阜県下呂市・高山市;位置: 北緯35度53分34秒東経137度28分49秒座標: 北緯35度53分34秒 東経137度28分49秒[1];山系: 独立峰（御嶽山系）;種類: 成層火山活火山ランクB[2][3]、噴火警戒レベル1(活火山であることに留意)[4];最新噴火: 2014年（継続中）;初登頂: （702年に役小角が開山）[5];標高: 最高峰剣ヶ峰 3,067[1]m;所在地: 日本長野県木曽郡木曽町・王滝村岐阜県下呂市・高山市;位置: 北緯35度53分34秒東経137度28分49秒座標: 北緯35度53分34秒 東経137度28分49秒[1];山系: 独立峰（御嶽山系）;種類: 成層火山活火山ランクB[2][3]、噴火警戒レベル1(活火山であることに留意)[4];最新噴火: 2014年（継続中）;初登頂: （702年に役小角が開山）[5]","ぎふ百山","表形式"
"六郎洞山 (存在しないページ)","78六郎洞山ろくろうぼらやま1,479.39　二等有道高山市","https://ja.wikipedia.org/w/index.php?title=六郎洞山&amp;action=edit&amp;redlink=1","","","ぎふ百山","表形式"
"船山","79船山ふなやま1,479.48　二等船山高山市","https://ja.wikipedia.org/wiki/船山","北緯36度01分27秒東経137度14分22秒","標高: 1,479.39[1]m;所在地: 日本岐阜県高山市、下呂市;位置: 北緯36度01分27秒東経137度14分22秒座標: 北緯36度01分27秒 東経137度14分22秒[1];山系: 飛騨高地","ぎふ百山","表形式"
"位山","80位山くらいやま1,529.15　三等赤岩下呂市・高山市日本二百名山","https://ja.wikipedia.org/wiki/位山","北緯36度02分18秒東経137度11分48秒","標高: 1,529.15[1]m;所在地: 日本岐阜県高山市、下呂市;位置: 北緯36度02分18秒東経137度11分48秒[2];山系: 飛騨高地","ぎふ百山","表形式"
"川上岳","81川上岳かおれだけ1,625.87　一等兎馬場下呂市日本三百名山","https://ja.wikipedia.org/wiki/川上岳","北緯36度00分29秒東経137度08分58秒","標高: 1,625[1]m;所在地: 岐阜県高山市、下呂市;位置: 北緯36度00分29秒東経137度08分58秒;山系: 飛騨高地","ぎふ百山","表形式"
"鎌ヶ峰","82鎌ヶ峰かまがみね2,121.10　二等鎌ヶ峰高山市・長野県","https://ja.wikipedia.org/wiki/鎌ヶ峰","北緯36度01分35秒東経137度35分57秒","標高: 2,121.10[1]m;所在地: 長野県松本市、木曾郡木曽町岐阜県高山市;位置: 北緯36度01分35秒東経137度35分57秒座標: 北緯36度01分35秒 東経137度35分57秒[2];山系: 飛騨山脈","ぎふ百山","表形式"
