"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"カリンバ遺跡","カリンバ遺跡(恵庭市)","https://ja.wikipedia.org/wiki/カリンバ遺跡","","","縄文時代の遺跡一覧","箇条書き"
"東釧路貝塚","東釧路貝塚(釧路市)","https://ja.wikipedia.org/wiki/東釧路貝塚","","","縄文時代の遺跡一覧","箇条書き"
"三内丸山遺跡","三内丸山遺跡（青森市）","https://ja.wikipedia.org/wiki/三内丸山遺跡","北緯40度48分41秒東経140度41分48秒","所在地: 青森県青森市大字三内字丸山;座標: 北緯40度48分41秒東経140度41分48秒﻿ / ﻿北緯40.81139度 東経140.69667度﻿ / 40.81139; 140.69667座標: 北緯40度48分41秒東経140度41分48秒﻿ / ﻿北緯40.81139度 東経140.69667度﻿ / 40.81139; 140.69667;種類: 遺跡;時代: 縄文時代;管理者: 青森県;文化財指定: 国特別史跡(2000年指定)","縄文時代の遺跡一覧","箇条書き"
"小牧野遺跡","小牧野遺跡（青森市）","https://ja.wikipedia.org/wiki/小牧野遺跡","","","縄文時代の遺跡一覧","箇条書き"
"亀ヶ岡遺跡","亀ヶ岡遺跡（つがる市）","https://ja.wikipedia.org/wiki/亀ヶ岡遺跡","","","縄文時代の遺跡一覧","箇条書き"
"是川遺跡","是川遺跡（八戸市）","https://ja.wikipedia.org/wiki/是川遺跡","","","縄文時代の遺跡一覧","箇条書き"
"風張1遺跡 (存在しないページ)","風張1遺跡（八戸市）","https://ja.wikipedia.org/w/index.php?title=風張1遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"大平山元I遺跡","大平山元I遺跡（外ヶ浜町）","https://ja.wikipedia.org/wiki/大平山元I遺跡","","","縄文時代の遺跡一覧","箇条書き"
"御所野遺跡","御所野遺跡（一戸町）","https://ja.wikipedia.org/wiki/御所野遺跡","","","縄文時代の遺跡一覧","箇条書き"
"萪内遺跡 (存在しないページ)","萪内遺跡（盛岡市）","https://ja.wikipedia.org/w/index.php?title=萪内遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"手代森遺跡","手代森遺跡（盛岡市）","https://ja.wikipedia.org/wiki/手代森遺跡","","","縄文時代の遺跡一覧","箇条書き"
"大清水上遺跡","大清水上遺跡（奥州市）","https://ja.wikipedia.org/wiki/大清水上遺跡","北緯39度06分47秒東経140度57分14秒","所在地: 日本岩手県奥州市;座標: 北緯39度06分47秒東経140度57分14秒﻿ / ﻿北緯39.11306度 東経140.95389度﻿ / 39.11306; 140.95389;標高: 270 m (886 ft);完成: 3000 BC;時代: 縄文時代","縄文時代の遺跡一覧","箇条書き"
"綾織新田遺跡","綾織新田遺跡（遠野市）","https://ja.wikipedia.org/wiki/綾織新田遺跡","北緯39度19分01秒東経141度17分56秒","所在地: 日本岩手県遠野市;座標: 北緯39度19分01秒東経141度17分56秒﻿ / ﻿北緯39.31694度 東経141.29889度﻿ / 39.31694; 141.29889;標高: 270 m (886 ft);完成: 4000 BC;時代: 縄文時代","縄文時代の遺跡一覧","箇条書き"
"貝鳥貝塚 (存在しないページ)","貝鳥貝塚（一関市）","https://ja.wikipedia.org/w/index.php?title=貝鳥貝塚&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"大洞貝塚","大洞貝塚（大船渡市）","https://ja.wikipedia.org/wiki/大洞貝塚","北緯39度04分01秒東経141度44分40秒","所在地: 日本岩手県大船渡市;座標: 北緯39度04分01秒東経141度44分40秒﻿ / ﻿北緯39.06694度 東経141.74444度﻿ / 39.06694; 141.74444;標高: 31 m (102 ft);面積: 20,000 sq.m.;時代: 縄文時代;発掘期間: 1925, 2002;関係考古学者: 東北大学","縄文時代の遺跡一覧","箇条書き"
"中沢浜貝塚","中沢浜貝塚（陸前高田市）","https://ja.wikipedia.org/wiki/中沢浜貝塚","","","縄文時代の遺跡一覧","箇条書き"
"大湯環状列石","大湯環状列石（後期、鹿角市）","https://ja.wikipedia.org/wiki/大湯環状列石","","","縄文時代の遺跡一覧","箇条書き"
"杉沢台遺跡","杉沢台遺跡（前期、能代市）","https://ja.wikipedia.org/wiki/杉沢台遺跡","","","縄文時代の遺跡一覧","箇条書き"
"伊勢堂岱遺跡","伊勢堂岱遺跡（後期、北秋田市）","https://ja.wikipedia.org/wiki/伊勢堂岱遺跡","","","縄文時代の遺跡一覧","箇条書き"
"虫内遺跡 (存在しないページ)","虫内遺跡（前期・晩期、横手市）","https://ja.wikipedia.org/w/index.php?title=虫内遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"上ノ山II遺跡 (存在しないページ)","上ノ山II遺跡（前期、大仙市）","https://ja.wikipedia.org/w/index.php?title=上ノ山II遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"岩井堂洞窟","岩井堂洞窟（早期 - 古代、湯沢市）","https://ja.wikipedia.org/wiki/岩井堂洞窟","北緯39度02分51.47秒東経140度24分09.19秒","所在地: 秋田県湯沢市上院内字岩井堂;座標: 北緯39度02分51.47秒東経140度24分09.19秒﻿ / ﻿北緯39.0476306度 東経140.4025528度﻿ / 39.0476306; 140.4025528座標: 北緯39度02分51.47秒東経140度24分09.19秒﻿ / ﻿北緯39.0476306度 東経140.4025528度﻿ / 39.0476306; 140.4025528;種類: 遺跡;時代: 縄文時代;管理者: 秋田県;文化財指定: 国史跡(1978年指定)","縄文時代の遺跡一覧","箇条書き"
"池内遺跡 (存在しないページ)","池内遺跡（前期、大館市）","https://ja.wikipedia.org/w/index.php?title=池内遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"岩瀬遺跡 (存在しないページ)","岩瀬遺跡（草創期 - 中期、横手市）","https://ja.wikipedia.org/w/index.php?title=岩瀬遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"一丈木遺跡 (存在しないページ)","一丈木遺跡（中期、美郷町）","https://ja.wikipedia.org/w/index.php?title=一丈木遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"天戸森遺跡 (存在しないページ)","天戸森遺跡（中期、鹿角市）","https://ja.wikipedia.org/w/index.php?title=天戸森遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"上掵遺跡","上掵遺跡（前期、東成瀬村）","https://ja.wikipedia.org/wiki/上掵遺跡","","","縄文時代の遺跡一覧","箇条書き"
"根羽子沢遺跡","根羽子沢遺跡（前期、横手市）","https://ja.wikipedia.org/wiki/根羽子沢遺跡","","","縄文時代の遺跡一覧","箇条書き"
"田柄貝塚 (存在しないページ)","田柄貝塚（後期、気仙沼市）","https://ja.wikipedia.org/w/index.php?title=田柄貝塚&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"前浜貝塚","前浜貝塚（後期 - 晩期、気仙沼市）","https://ja.wikipedia.org/wiki/前浜貝塚","","","縄文時代の遺跡一覧","箇条書き"
"山王囲遺跡","山王囲遺跡（栗原市）","https://ja.wikipedia.org/wiki/山王囲遺跡","","","縄文時代の遺跡一覧","箇条書き"
"糠塚貝塚","糠塚貝塚（前期 - 後期、登米市）","https://ja.wikipedia.org/wiki/糠塚貝塚","","","縄文時代の遺跡一覧","箇条書き"
"里浜貝塚","里浜貝塚（前期 - 晩期、東松島市）","https://ja.wikipedia.org/wiki/里浜貝塚","","","縄文時代の遺跡一覧","箇条書き"
"中沢目貝塚","中沢目貝塚（後期 - 晩期、大崎市）","https://ja.wikipedia.org/wiki/中沢目貝塚","","","縄文時代の遺跡一覧","箇条書き"
"恵比須田遺跡","恵比須田遺跡（大崎市）","https://ja.wikipedia.org/wiki/恵比須田遺跡","","","縄文時代の遺跡一覧","箇条書き"
"長根貝塚","長根貝塚（早期末 - 晩期、涌谷町）","https://ja.wikipedia.org/wiki/長根貝塚","","","縄文時代の遺跡一覧","箇条書き"
"泉沢貝塚","泉沢貝塚（石巻市）","https://ja.wikipedia.org/wiki/泉沢貝塚","","","縄文時代の遺跡一覧","箇条書き"
"大木囲貝塚","大木囲貝塚（前期 - 中期、七ヶ浜町）","https://ja.wikipedia.org/wiki/大木囲貝塚","","","縄文時代の遺跡一覧","箇条書き"
"三神峯遺跡","三神峯遺跡（前期 - 中期、仙台市）","https://ja.wikipedia.org/wiki/三神峯遺跡","北緯38度13分29.68秒東経140度51分32.70秒","種類: 縄文時代・古墳時代の遺構;所在地: 宮城県仙台市太白区三神峯一丁目;座標: 北緯38度13分29.68秒東経140度51分32.70秒﻿ / ﻿北緯38.2249111度 東経140.8590833度﻿ / 38.2249111; 140.8590833座標: 北緯38度13分29.68秒東経140度51分32.70秒﻿ / ﻿北緯38.2249111度 東経140.8590833度﻿ / 38.2249111; 140.8590833","縄文時代の遺跡一覧","箇条書き"
"小梁川遺跡","小梁川遺跡（早期 - 中期、七ヶ宿町）","https://ja.wikipedia.org/wiki/小梁川遺跡","","","縄文時代の遺跡一覧","箇条書き"
"大梁川遺跡","大梁川遺跡（中期 - 後期、七ヶ宿町）","https://ja.wikipedia.org/wiki/大梁川遺跡","","","縄文時代の遺跡一覧","箇条書き"
"山田上ノ台遺跡 (存在しないページ)","山田上ノ台遺跡（仙台市）","https://ja.wikipedia.org/w/index.php?title=山田上ノ台遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"上川名貝塚 (存在しないページ)","上川名貝塚（柴田町）","https://ja.wikipedia.org/w/index.php?title=上川名貝塚&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"梁瀬浦遺跡","梁瀬浦遺跡（中期 - 晩期、角田市）","https://ja.wikipedia.org/wiki/梁瀬浦遺跡","","","縄文時代の遺跡一覧","箇条書き"
"西ノ前遺跡 (存在しないページ)","西ノ前遺跡（舟形町）","https://ja.wikipedia.org/w/index.php?title=西ノ前遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"水木田遺跡 (存在しないページ)","水木田遺跡（最上町）","https://ja.wikipedia.org/w/index.php?title=水木田遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"高瀬山遺跡","高瀬山遺跡（寒河江市）","https://ja.wikipedia.org/wiki/高瀬山遺跡","","","縄文時代の遺跡一覧","箇条書き"
"日向洞窟","日向洞窟（高畠町）","https://ja.wikipedia.org/wiki/日向洞窟","","","縄文時代の遺跡一覧","箇条書き"
"押出遺跡 (存在しないページ)","押出遺跡（高畠町）","https://ja.wikipedia.org/w/index.php?title=押出遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"一ノ坂遺跡","一ノ坂遺跡（米沢市）","https://ja.wikipedia.org/wiki/一ノ坂遺跡","","","縄文時代の遺跡一覧","箇条書き"
"宮畑遺跡","宮畑遺跡（福島市）","https://ja.wikipedia.org/wiki/宮畑遺跡","","分類: 都市公園（歴史公園）;所在地: 日本福島市岡島字宮田;開園: 2015年（平成27年）8月8日;運営者: 福島市;駐車場: あり;告示: 2009年（平成21年）8月3日;公式サイト: 福島市HP","縄文時代の遺跡一覧","箇条書き"
"和台遺跡","和台遺跡（福島市）","https://ja.wikipedia.org/wiki/和台遺跡","北緯37度39分02秒東経140度31分45秒","所在地: 福島県福島市飯野町明治;座標: 北緯37度39分02秒東経140度31分45秒﻿ / ﻿北緯37.65056度 東経140.52917度﻿ / 37.65056; 140.52917座標: 北緯37度39分02秒東経140度31分45秒﻿ / ﻿北緯37.65056度 東経140.52917度﻿ / 37.65056; 140.52917;種類: 遺跡;時代: 縄文時代;管理者: 福島県;文化財指定: 国史跡(2006年指定)","縄文時代の遺跡一覧","箇条書き"
"古代の村 (郡山市)","古代の村（郡山市）","https://ja.wikipedia.org/wiki/古代の村_(郡山市)","","","縄文時代の遺跡一覧","箇条書き"
"三貫地貝塚 (存在しないページ)","三貫地貝塚（新地町）","https://ja.wikipedia.org/w/index.php?title=三貫地貝塚&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"塩沢上原A遺跡 (存在しないページ)","塩沢上原A遺跡（二本松市）","https://ja.wikipedia.org/w/index.php?title=塩沢上原A遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"荒屋敷遺跡 (存在しないページ)","荒屋敷遺跡（三島町）","https://ja.wikipedia.org/w/index.php?title=荒屋敷遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"陸平貝塚","陸平貝塚（美浦村）","https://ja.wikipedia.org/wiki/陸平貝塚","","","縄文時代の遺跡一覧","箇条書き"
"泉原貝塚 (存在しないページ)","泉原貝塚（日立市）","https://ja.wikipedia.org/w/index.php?title=泉原貝塚&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"南高野貝塚","南高野貝塚（日立市）","https://ja.wikipedia.org/wiki/南高野貝塚","","","縄文時代の遺跡一覧","箇条書き"
"柳崎貝塚","柳崎貝塚（水戸市）","https://ja.wikipedia.org/wiki/柳崎貝塚","","","縄文時代の遺跡一覧","箇条書き"
"根古谷台遺跡","根古谷台遺跡（宇都宮市）","https://ja.wikipedia.org/wiki/根古谷台遺跡","","","縄文時代の遺跡一覧","箇条書き"
"寺野東遺跡","寺野東遺跡（小山市）","https://ja.wikipedia.org/wiki/寺野東遺跡","北緯36度19分36秒東経139度52分52秒","種類: 旧石器時代～近世、集落等;所在地: 栃木県小山市簗;座標: 北緯36度19分36秒東経139度52分52秒﻿ / ﻿北緯36.32667度 東経139.88111度﻿ / 36.32667; 139.88111座標: 北緯36度19分36秒東経139度52分52秒﻿ / ﻿北緯36.32667度 東経139.88111度﻿ / 36.32667; 139.88111","縄文時代の遺跡一覧","箇条書き"
"篠山貝塚","篠山貝塚（栃木市）","https://ja.wikipedia.org/wiki/篠山貝塚","","","縄文時代の遺跡一覧","箇条書き"
"藤岡神社遺跡","藤岡神社遺跡(栃木市)","https://ja.wikipedia.org/wiki/藤岡神社遺跡","","","縄文時代の遺跡一覧","箇条書き"
"頼母子遺跡 (存在しないページ)","頼母子遺跡（板倉町）","https://ja.wikipedia.org/w/index.php?title=頼母子遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"寺西貝塚","寺西貝塚（板倉町）","https://ja.wikipedia.org/wiki/寺西貝塚","","","縄文時代の遺跡一覧","箇条書き"
"権現沼貝塚群","権現沼貝塚群（板倉町）","https://ja.wikipedia.org/wiki/権現沼貝塚群","","","縄文時代の遺跡一覧","箇条書き"
"三原田遺跡 (存在しないページ)","三原田遺跡(渋川市)","https://ja.wikipedia.org/w/index.php?title=三原田遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"黒井峯遺跡","黒井峯遺跡(渋川市)","https://ja.wikipedia.org/wiki/黒井峯遺跡","北緯36度31分46.3秒東経139度00分08.0秒","種類: 古墳時代の集落;所在地: 群馬県渋川市中郷・北牧;座標: 北緯36度31分46.3秒東経139度00分08.0秒﻿ / ﻿北緯36.529528度 東経139.002222度﻿ / 36.529528; 139.002222座標: 北緯36度31分46.3秒東経139度00分08.0秒﻿ / ﻿北緯36.529528度 東経139.002222度﻿ / 36.529528; 139.002222","縄文時代の遺跡一覧","箇条書き"
"白井遺跡群 (存在しないページ)","白井遺跡群(渋川市)","https://ja.wikipedia.org/w/index.php?title=白井遺跡群&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"藤岡北山遺跡 (存在しないページ)","藤岡北山遺跡(藤岡市)","https://ja.wikipedia.org/w/index.php?title=藤岡北山遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"岩宿遺跡","岩宿遺跡C地点(桐生市)","https://ja.wikipedia.org/wiki/岩宿遺跡","","","縄文時代の遺跡一覧","箇条書き"
"千網谷戸遺跡 (存在しないページ)","千網谷戸遺跡(桐生市)","https://ja.wikipedia.org/w/index.php?title=千網谷戸遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"普門寺遺跡","普門寺遺跡(桐生市)","https://ja.wikipedia.org/wiki/普門寺遺跡","","","縄文時代の遺跡一覧","箇条書き"
"天神原遺跡 (存在しないページ)","天神原遺跡(安中市)","https://ja.wikipedia.org/w/index.php?title=天神原遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"善上遺跡 (存在しないページ)","善上遺跡(高山村)","https://ja.wikipedia.org/w/index.php?title=善上遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"茅野遺跡","茅野遺跡(榛東村)","https://ja.wikipedia.org/wiki/茅野遺跡","北緯36度27分15.7秒東経138度58分40.7秒","種類: 縄文時代集落;所在地: 群馬県北群馬郡榛東村長岡;座標: 北緯36度27分15.7秒東経138度58分40.7秒﻿ / ﻿北緯36.454361度 東経138.977972度﻿ / 36.454361; 138.977972座標: 北緯36度27分15.7秒東経138度58分40.7秒﻿ / ﻿北緯36.454361度 東経138.977972度﻿ / 36.454361; 138.977972","縄文時代の遺跡一覧","箇条書き"
"前窪遺跡 (存在しないページ)","前窪遺跡（さいたま市浦和区）","https://ja.wikipedia.org/w/index.php?title=前窪遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"寿能遺跡","寿能遺跡（さいたま市大宮区）","https://ja.wikipedia.org/wiki/寿能遺跡","","","縄文時代の遺跡一覧","箇条書き"
"南鴻沼遺跡 (存在しないページ)","南鴻沼遺跡（さいたま市中央区）","https://ja.wikipedia.org/w/index.php?title=南鴻沼遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"大谷場貝塚 (存在しないページ)","大谷場貝塚（さいたま市南区）","https://ja.wikipedia.org/w/index.php?title=大谷場貝塚&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"明花遺跡 (存在しないページ)","明花遺跡（さいたま市南区）","https://ja.wikipedia.org/w/index.php?title=明花遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"広ヶ谷戸・稲荷越遺跡 (存在しないページ)","広ヶ谷戸・稲荷越遺跡（さいたま市南区）","https://ja.wikipedia.org/w/index.php?title=広ヶ谷戸・稲荷越遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"本杢遺跡 (存在しないページ)","本杢遺跡（さいたま市桜区）","https://ja.wikipedia.org/w/index.php?title=本杢遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"馬場小室山遺跡","馬場小室山遺跡（さいたま市緑区）","https://ja.wikipedia.org/wiki/馬場小室山遺跡","","","縄文時代の遺跡一覧","箇条書き"
"南中野遺跡 (存在しないページ)","南中野遺跡（さいたま市見沼区）","https://ja.wikipedia.org/w/index.php?title=南中野遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"真福寺貝塚","真福寺貝塚（さいたま市岩槻区）","https://ja.wikipedia.org/wiki/真福寺貝塚","","","縄文時代の遺跡一覧","箇条書き"
"安行猿貝貝塚 (存在しないページ)","安行猿貝貝塚（川口市）","https://ja.wikipedia.org/w/index.php?title=安行猿貝貝塚&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"新郷貝塚","新郷貝塚（川口市）","https://ja.wikipedia.org/wiki/新郷貝塚","","","縄文時代の遺跡一覧","箇条書き"
"関山貝塚","関山貝塚（蓮田市）","https://ja.wikipedia.org/wiki/関山貝塚","","","縄文時代の遺跡一覧","箇条書き"
"黒浜貝塚","黒浜貝塚（蓮田市）","https://ja.wikipedia.org/wiki/黒浜貝塚","","","縄文時代の遺跡一覧","箇条書き"
"市場坂遺跡 (存在しないページ)","市場坂遺跡（新座市）","https://ja.wikipedia.org/w/index.php?title=市場坂遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"水子貝塚","水子貝塚（富士見市）","https://ja.wikipedia.org/wiki/水子貝塚","","","縄文時代の遺跡一覧","箇条書き"
"上福岡貝塚 (存在しないページ)","上福岡貝塚（ふじみ野市）","https://ja.wikipedia.org/w/index.php?title=上福岡貝塚&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"花積貝塚 (存在しないページ)","花積貝塚（春日部市）","https://ja.wikipedia.org/w/index.php?title=花積貝塚&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"神明貝塚","神明貝塚（春日部市）","https://ja.wikipedia.org/wiki/神明貝塚","","","縄文時代の遺跡一覧","箇条書き"
"打越遺跡 (存在しないページ)","打越遺跡（富士見市）","https://ja.wikipedia.org/w/index.php?title=打越遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"吹上貝塚 (存在しないページ)","吹上貝塚（和光市）","https://ja.wikipedia.org/w/index.php?title=吹上貝塚&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"宮林遺跡 (存在しないページ)","宮林遺跡（深谷市）","https://ja.wikipedia.org/w/index.php?title=宮林遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"小岩井渡場遺跡 (存在しないページ)","小岩井渡場遺跡（飯能市）","https://ja.wikipedia.org/w/index.php?title=小岩井渡場遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"雅楽谷遺跡 (存在しないページ)","雅楽谷遺跡（蓮田市）","https://ja.wikipedia.org/w/index.php?title=雅楽谷遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"平松台遺跡 (存在しないページ)","平松台遺跡（小川町）","https://ja.wikipedia.org/w/index.php?title=平松台遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"将監塚古井戸遺跡 (存在しないページ)","将監塚古井戸遺跡（本庄市）","https://ja.wikipedia.org/w/index.php?title=将監塚古井戸遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"橋立岩陰遺跡 (存在しないページ)","橋立岩陰遺跡（秩父市）","https://ja.wikipedia.org/w/index.php?title=橋立岩陰遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"高麗村石器時代住居跡","高麗村石器時代住居跡（日高市）","https://ja.wikipedia.org/wiki/高麗村石器時代住居跡","","","縄文時代の遺跡一覧","箇条書き"
"地蔵院遺跡 (存在しないページ)","地蔵院遺跡（宮代町）","https://ja.wikipedia.org/w/index.php?title=地蔵院遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"取掛西貝塚 (存在しないページ)","取掛西貝塚（船橋市）","https://ja.wikipedia.org/w/index.php?title=取掛西貝塚&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"鹿島前遺跡 (存在しないページ)","鹿島前遺跡（我孫子市）","https://ja.wikipedia.org/w/index.php?title=鹿島前遺跡&amp;action=edit&amp;redlink=1","","","縄文時代の遺跡一覧","箇条書き"
"加曾利貝塚","加曾利貝塚（千葉市）","https://ja.wikipedia.org/wiki/加曾利貝塚","","","縄文時代の遺跡一覧","箇条書き"
"園生貝塚","園生貝塚（千葉市）","https://ja.wikipedia.org/wiki/園生貝塚","","","縄文時代の遺跡一覧","箇条書き"
"阿玉台貝塚","阿玉台貝塚（香取市）","https://ja.wikipedia.org/wiki/阿玉台貝塚","","","縄文時代の遺跡一覧","箇条書き"
"堀之内貝塚","堀之内貝塚（市川市）","https://ja.wikipedia.org/wiki/堀之内貝塚","","","縄文時代の遺跡一覧","箇条書き"
"曾谷貝塚","曾谷貝塚(市川市)","https://ja.wikipedia.org/wiki/曾谷貝塚","","","縄文時代の遺跡一覧","箇条書き"
"姥山貝塚","姥山貝塚（市川市）","https://ja.wikipedia.org/wiki/姥山貝塚","","","縄文時代の遺跡一覧","箇条書き"
"加茂遺跡 (南房総市)","加茂遺跡（南房総市）","https://ja.wikipedia.org/wiki/加茂遺跡_(南房総市)","","","縄文時代の遺跡一覧","箇条書き"
"山武姥山貝塚","山武姥山貝塚（横芝光町）","https://ja.wikipedia.org/wiki/山武姥山貝塚","","","縄文時代の遺跡一覧","箇条書き"
"大森貝塚","大森貝塚（大田区・品川区）","https://ja.wikipedia.org/wiki/大森貝塚","","","縄文時代の遺跡一覧","箇条書き"
"代々木八幡遺跡","代々木八幡遺跡（渋谷区）","https://ja.wikipedia.org/wiki/代々木八幡遺跡","","所在地: 東京都渋谷区代々木5丁目1-1[1];主祭神: 応神天皇[1];社格等: 村社[2];創建: 建暦2年（1212年）[1];例祭: 9月23日[1]","縄文時代の遺跡一覧","箇条書き"
"井草遺跡","井草遺跡（杉並区）","https://ja.wikipedia.org/wiki/井草遺跡","","","縄文時代の遺跡一覧","箇条書き"
"塚山遺跡","塚山遺跡（杉並区）","https://ja.wikipedia.org/wiki/塚山遺跡","","","縄文時代の遺跡一覧","箇条書き"
"伊皿子貝塚","伊皿子貝塚（港区）","https://ja.wikipedia.org/wiki/伊皿子貝塚","","","縄文時代の遺跡一覧","箇条書き"
