"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"室蘭岳","11 室蘭岳むろらんだけ911m北海道オクエゾサイシン 地理院地図Google Map鷲別岳","https://ja.wikipedia.org/wiki/室蘭岳","北緯42度26分08秒東経141度00分11秒","標高: 911.1 m;所在地: 日本北海道室蘭市・登別市;位置: 北緯42度26分08秒東経141度00分11秒座標: 北緯42度26分08秒 東経141度00分11秒;山系: 支笏・洞爺;種類: 成層火山[1]","新・花の百名山","表形式"
"白雲山 (北海道)","12 白雲山はくうんざん1,186m北海道ナガバキタアザミ 地理院地図Google Map然別湖","https://ja.wikipedia.org/wiki/白雲山_(北海道)","北緯43度15分32秒東経143度6分55秒","標高: 1,186[1]m;所在地: 北海道河東郡上士幌町[1];位置: 北緯43度15分32秒東経143度6分55秒﻿ / ﻿北緯43.25889度 東経143.11528度﻿ / 43.25889; 143.11528座標: 北緯43度15分32秒東経143度6分55秒﻿ / ﻿北緯43.25889度 東経143.11528度﻿ / 43.25889; 143.11528[1];山系: 石狩山地;種類: 溶岩ドーム[2]","新・花の百名山","表形式"
"北八甲田山 (存在しないページ)","13 北八甲田山きたはっこうださん1,584m青森県サンカヨウサワラン 地理院地図Google Map日本百名山","https://ja.wikipedia.org/w/index.php?title=北八甲田山&amp;action=edit&amp;redlink=1","","","新・花の百名山","表形式"
"八幡平","14 八幡平はちまんたい1,613m秋田県岩手県タテヤマリンドウイソツツジ 地理院地図Google Map花の百名山日本百名山","https://ja.wikipedia.org/wiki/八幡平","北緯39度57分28秒東経140度51分15秒","標高: 1,613.50[1]m;所在地: 日本岩手県八幡平市秋田県仙北市・鹿角市;位置: 北緯39度57分28秒東経140度51分15秒座標: 北緯39度57分28秒 東経140度51分15秒[2];山系: 奥羽山脈;種類: 成層火山[注釈 1]","新・花の百名山","表形式"
"種山高原","15 種山高原たねやまこうげん870m岩手県ムシカリ 地理院地図Google Map種山ヶ原","https://ja.wikipedia.org/wiki/種山高原","","","新・花の百名山","表形式"
"秋田駒ヶ岳","16 秋田駒ヶ岳あきたこまがたけ1,637m秋田県岩手県キオンヒナザクラ 地理院地図Google Map日本二百名山新日本百名山秋田県の最高峰","https://ja.wikipedia.org/wiki/秋田駒ヶ岳","北緯39度45分39.9774秒東経140度47分57.7149秒","標高: 1,637.4 m;所在地: 日本秋田県仙北市岩手県岩手郡雫石町;位置: 北緯39度45分39.9774秒東経140度47分57.7149秒座標: 北緯39度45分39.9774秒 東経140度47分57.7149秒;山系: 奥羽山脈;種類: 成層火山（活火山ランクB）;最新噴火: 1971年[1]","新・花の百名山","表形式"
"早池峰山","17 早池峰山はやちねさん1,917m岩手県ハヤチネウスユキソウナンブイヌナズナミヤマオダマキ 地理院地図Google Mapヒメコザクラ花の百名山日本百名山","https://ja.wikipedia.org/wiki/早池峰山","北緯39度33分31秒東経141度29分19秒","標高: 1917[1]m;所在地: 日本岩手県宮古市・遠野市・花巻市;位置: 北緯39度33分31秒東経141度29分19秒座標: 北緯39度33分31秒 東経141度29分19秒[1];山系: 北上山地","新・花の百名山","表形式"
"姫神山 (岩手県)","18 姫神山ひめかみやま1,124m岩手県ガンコウラン 地理院地図Google Map石川啄木日本二百名山","https://ja.wikipedia.org/wiki/姫神山_(岩手県)","北緯39度50分39秒東経141度14分49秒","標高: 1,123.8 m;所在地: 日本岩手県盛岡市;位置: 北緯39度50分39秒東経141度14分49秒座標: 北緯39度50分39秒 東経141度14分49秒;山系: 北上山地","新・花の百名山","表形式"
"栗駒山","19 栗駒山くりこまやま1,627m宮城県秋田県岩手県クルマユリムシトリスミレ 地理院地図Google Map花の百名山日本二百名山新日本百名山","https://ja.wikipedia.org/wiki/栗駒山","北緯38度57分39秒東経140度47分18秒","標高: 1,626[1][2]m;所在地: 日本岩手県一関市宮城県栗原市秋田県湯沢市・雄勝郡東成瀬村;位置: 北緯38度57分39秒東経140度47分18秒座標: 北緯38度57分39秒 東経140度47分18秒;山系: 奥羽山脈;種類: 成層火山(活火山ランクB);最新噴火: 1944年11月20日（昭和湖）;所在地: 岩手県一関市;位置: 北緯38度58分01.5秒東経140度46分45.5秒;水面の標高: 1,280 m;成因: 火口湖;所在地: 秋田県東成瀬村;位置: 北緯38度58分42秒東経140度45分11秒;面積: 0.08 km2;周囲長: 2.1 km;平均水深: 16 m;水面の標高: 1,030 m;成因: 火山湖;淡水・汽水: 淡水;湖沼型: 酸栄養湖;透明度: 4.0 m;標高: 1,626[1][2]m;所在地: 日本岩手県一関市宮城県栗原市秋田県湯沢市・雄勝郡東成瀬村;位置: 北緯38度57分39秒東経140度47分18秒座標: 北緯38度57分39秒 東経140度47分18秒;山系: 奥羽山脈;種類: 成層火山(活火山ランクB);最新噴火: 1944年11月20日（昭和湖）;所在地: 岩手県一関市;位置: 北緯38度58分01.5秒東経140度46分45.5秒;水面の標高: 1,280 m;成因: 火口湖;所在地: 秋田県東成瀬村;位置: 北緯38度58分42秒東経140度45分11秒;面積: 0.08 km2;周囲長: 2.1 km;平均水深: 16 m;水面の標高: 1,030 m;成因: 火山湖;淡水・汽水: 淡水;湖沼型: 酸栄養湖;透明度: 4.0 m;標高: 1,626[1][2]m;所在地: 日本岩手県一関市宮城県栗原市秋田県湯沢市・雄勝郡東成瀬村;位置: 北緯38度57分39秒東経140度47分18秒座標: 北緯38度57分39秒 東経140度47分18秒;山系: 奥羽山脈;種類: 成層火山(活火山ランクB);最新噴火: 1944年11月20日（昭和湖）;所在地: 岩手県一関市;位置: 北緯38度58分01.5秒東経140度46分45.5秒;水面の標高: 1,280 m;成因: 火口湖;所在地: 秋田県東成瀬村;位置: 北緯38度58分42秒東経140度45分11秒;面積: 0.08 km2;周囲長: 2.1 km;平均水深: 16 m;水面の標高: 1,030 m;成因: 火山湖;淡水・汽水: 淡水;湖沼型: 酸栄養湖;透明度: 4.0 m","新・花の百名山","表形式"
"鳥海山","20 鳥海山ちょうかいさん2,236m秋田県山形県ニッコウキスゲチョウカイフスマ 地理院地図Google Map花の百名山日本百名山、新日本百名山山形県の最高峰","https://ja.wikipedia.org/wiki/鳥海山","北緯39度05分57秒東経140度02分56秒","標高: 2,236[1]m;所在地: 日本山形県飽海郡遊佐町・酒田市・秋田県由利本荘市・にかほ市;位置: 北緯39度05分57秒東経140度02分56秒座標: 北緯39度05分57秒 東経140度02分56秒[2];山系: 出羽山地;種類: 成層火山","新・花の百名山","表形式"
"月山","21 月山がっさん1,984m山形県ウズラバハクサンチドリクロユリ 地理院地図Google Map花の百名山日本百名山、新日本百名山","https://ja.wikipedia.org/wiki/月山","北緯38度32分56秒東経140度01分37秒","標高: 1,984[1]m;所在地: 日本山形県鶴岡市・東田川郡庄内町・最上郡大蔵村・西村山郡西川町;位置: 北緯38度32分56秒東経140度01分37秒座標: 北緯38度32分56秒 東経140度01分37秒[2];山系: 出羽山地;種類: 成層火山[3]","新・花の百名山","表形式"
"鎌倉岳 (田村市)","22 鎌倉岳かまくらだけ967m福島県クリンソウ 地理院地図Google Map田村市","https://ja.wikipedia.org/wiki/鎌倉岳_(田村市)","北緯37度28分01秒東経140度41分20秒","標高: 966.6m;所在地: 日本福島県田村市;位置: 北緯37度28分01秒東経140度41分20秒座標: 北緯37度28分01秒 東経140度41分20秒;山系: 阿武隈高地","新・花の百名山","表形式"
"大滝根山","23 大滝根山おおたきねやま1,192m福島県シャクナゲ 地理院地図Google Map花の百名山日本三百名山","https://ja.wikipedia.org/wiki/大滝根山","北緯37度21分18秒東経140度42分06秒","標高: 1,192.1 m;所在地: 日本福島県田村市・双葉郡川内村;位置: 北緯37度21分18秒東経140度42分06秒座標: 北緯37度21分18秒 東経140度42分06秒;山系: 阿武隈高地","新・花の百名山","表形式"
"会津駒ヶ岳","24 会津駒ヶ岳あいづこまがたけ2,133m福島県コバイケイソウクロクモソウ 地理院地図Google Map尾瀬国立公園日本百名山","https://ja.wikipedia.org/wiki/会津駒ヶ岳","北緯37度02分51.4秒東経139度21分13.6秒","標高: 2,133 m;所在地: 日本福島県南会津郡檜枝岐村;位置: 北緯37度02分51.4秒東経139度21分13.6秒座標: 北緯37度02分51.4秒 東経139度21分13.6秒;山系: 越後山脈","新・花の百名山","表形式"
"燧ヶ岳","25 燧ヶ岳ひうちがたけ2,356m福島県キンコウカツルコケモモ 地理院地図Google Map尾瀬国立公園日本百名山福島県の最高峰","https://ja.wikipedia.org/wiki/燧ヶ岳","北緯36度57分18秒東経139度17分07秒","標高: 2,356 m;所在地: 福島県南会津郡檜枝岐村;位置: 北緯36度57分18秒東経139度17分07秒座標: 北緯36度57分18秒 東経139度17分07秒;山系: 独立峰;種類: 複成火山[1]","新・花の百名山","表形式"
"日光白根山","26 日光白根山にっこうしらねさん2,578m栃木県群馬県シラネアオイ 地理院地図Google Map日光国立公園日本百名山栃木県・群馬県の最高峰","https://ja.wikipedia.org/wiki/日光白根山","北緯36度47分55秒東経139度22分33秒","標高: 2,578 m;所在地: 日本栃木県日光市・群馬県利根郡片品村;位置: 北緯36度47分55秒東経139度22分33秒座標: 北緯36度47分55秒 東経139度22分33秒;山系: 日光火山群;種類: 溶岩ドーム","新・花の百名山","表形式"
"上州武尊山","27 上州武尊山じょうじゅうほたかやま2,158m群馬県ウメバチソウ 地理院地図Google Map武尊山日本百名山","https://ja.wikipedia.org/wiki/上州武尊山","北緯36度48分19秒東経139度07分57秒","標高: 2157.96m;所在地: 日本群馬県利根郡みなかみ町、川場村、片品村;位置: 北緯36度48分19秒東経139度07分57秒座標: 北緯36度48分19秒 東経139度07分57秒;山系: 独立峰;種類: 成層火山","新・花の百名山","表形式"
"赤城山","28 赤城山あかぎさん1,827m群馬県クサタチバナ 地理院地図Google Map日本百名山","https://ja.wikipedia.org/wiki/赤城山","北緯36度33分39秒東経139度11分37秒","標高: 1,827.6 m;所在地: 日本群馬県前橋市・桐生市・渋川市・沼田市・利根郡昭和村;位置: 北緯36度33分39秒東経139度11分37秒﻿ / ﻿北緯36.5608度 東経139.1936度﻿ / 36.5608; 139.1936座標: 北緯36度33分39秒東経139度11分37秒﻿ / ﻿北緯36.5608度 東経139.1936度﻿ / 36.5608; 139.1936;山系: 独立峰;種類: 複成火山（活火山ランクC）","新・花の百名山","表形式"
"榛名山","29 榛名山はるなさん1,390m群馬県ユウスゲ 地理院地図Google Map榛名富士上毛三山","https://ja.wikipedia.org/wiki/榛名山","北緯36度28分38秒東経138度51分02秒","標高: 1,449 m;所在地: 日本群馬県高崎市;位置: 北緯36度28分38秒東経138度51分02秒座標: 北緯36度28分38秒 東経138度51分02秒;山系: 独立峰;種類: 成層火山（活火山ランクB）","新・花の百名山","表形式"
"鳴神山","30 鳴神山なるかみやま980m群馬県イワタバコ 地理院地図Google Map桐生市","https://ja.wikipedia.org/wiki/鳴神山","北緯36度29分25秒東経139度21分41秒","標高: 980 m;所在地: 日本群馬県桐生市;位置: 北緯36度29分25秒東経139度21分41秒座標: 北緯36度29分25秒 東経139度21分41秒","新・花の百名山","表形式"
"石裂山","31 石裂山おざくさん879m栃木県フタバアオイ 地理院地図Google Map鹿沼市","https://ja.wikipedia.org/wiki/石裂山","北緯36度35分50秒東経139度34分53秒","標高: 1,020[1][2]m;所在地: 栃木県鹿沼市;位置: 北緯36度35分50秒東経139度34分53秒座標: 北緯36度35分50秒 東経139度34分53秒;山系: 足尾山地","新・花の百名山","表形式"
"三毳山","32 三毳山みかもやま229m栃木県カタクリ 地理院地図Google Mapカタクリの群生地","https://ja.wikipedia.org/wiki/三毳山","北緯36度18分57.5秒東経139度37分45.3秒","標高: 229 m;所在地: 日本栃木県佐野市・栃木市[1];位置: 北緯36度18分57.5秒東経139度37分45.3秒座標: 北緯36度18分57.5秒 東経139度37分45.3秒","新・花の百名山","表形式"
"両神山","33 両神山りょうかみさん1,723m埼玉県ヒイラギソウ 地理院地図Google Map日本百名山新日本百名山","https://ja.wikipedia.org/wiki/両神山","北緯36度01分24秒東経138度50分29秒","標高: 1,723 m;所在地: 日本埼玉県秩父郡小鹿野町・秩父市;位置: 北緯36度01分24秒東経138度50分29秒座標: 北緯36度01分24秒 東経138度50分29秒;山系: 秩父山地（奥秩父山地）","新・花の百名山","表形式"
"伊豆ヶ岳","34 伊豆ヶ岳いづがたけ851m埼玉県アズマイチゲ 地理院地図Google Map飯能市","https://ja.wikipedia.org/wiki/伊豆ヶ岳","北緯35度55分37秒東経139度09分38秒","標高: 850.9 m;所在地: 埼玉県飯能市;位置: 北緯35度55分37秒東経139度09分38秒座標: 北緯35度55分37秒 東経139度09分38秒","新・花の百名山","表形式"
"御岳山 (東京都)","35 武州御岳山ぶしゅうみたけさん929m東京都エイザンスミレ 地理院地図Google Map御岳登山鉄道ケーブルカー","https://ja.wikipedia.org/wiki/御岳山_(東京都)","北緯35度46分58.3秒東経139度8分58.2秒","標高: 929 m;所在地: 日本東京都青梅市;位置: 北緯35度46分58.3秒東経139度8分58.2秒﻿ / ﻿北緯35.782861度 東経139.149500度﻿ / 35.782861; 139.149500座標: 北緯35度46分58.3秒東経139度8分58.2秒﻿ / ﻿北緯35.782861度 東経139.149500度﻿ / 35.782861; 139.149500;山系: 奥多摩","新・花の百名山","表形式"
"雲取山","36 雲取山くもとりやま2,017m東京都埼玉県山梨県イワウチワ 地理院地図Google Map秩父多摩国立公園花の百名山日本百名山、新日本百名山東京都の最高峰","https://ja.wikipedia.org/wiki/雲取山","北緯35度51分20秒東経138度56分38秒","標高: 2,017.13[1]m;所在地: 日本東京都西多摩郡奥多摩町埼玉県秩父市山梨県北都留郡丹波山村;位置: 北緯35度51分20秒東経138度56分38秒座標: 北緯35度51分20秒 東経138度56分38秒;山系: 秩父山地","新・花の百名山","表形式"
"飛龍山","37 飛龍山ひりゅうさん2,077m埼玉県山梨県ツバメオモト 地理院地図Google Map秩父多摩国立公園","https://ja.wikipedia.org/wiki/飛龍山","北緯35度50分23秒東経138度53分32秒","標高: 2,077 m;所在地: 日本埼玉県秩父市山梨県北都留郡丹波山村;位置: 北緯35度50分23秒東経138度53分32秒座標: 北緯35度50分23秒 東経138度53分32秒;山系: 奥秩父山塊","新・花の百名山","表形式"
"笠取山 (奥秩父)","38 笠取山かさとりやま1,953m埼玉県山梨県キバナノコマノツメ 地理院地図Google Map秩父多摩国立公園","https://ja.wikipedia.org/wiki/笠取山_(奥秩父)","北緯35度51分55秒東経138度49分11秒","標高: 1,953 m;所在地: 日本埼玉県秩父市・山梨県甲州市;位置: 北緯35度51分55秒東経138度49分11秒﻿ / ﻿北緯35.86528度 東経138.81972度﻿ / 35.86528; 138.81972座標: 北緯35度51分55秒東経138度49分11秒﻿ / ﻿北緯35.86528度 東経138.81972度﻿ / 35.86528; 138.81972;山系: 奥秩父山塊","新・花の百名山","表形式"
"甲武信岳","39 甲武信岳こぶしだけ2,475m埼玉県山梨県長野県レンゲショウマクモイコザクラ 地理院地図Google Map秩父多摩国立公園日本百名山","https://ja.wikipedia.org/wiki/甲武信岳","北緯35度54分32秒東経138度43分44秒","標高: 2,475 m;所在地: 埼玉県秩父市山梨県山梨市長野県川上村;位置: 北緯35度54分32秒東経138度43分44秒座標: 北緯35度54分32秒 東経138度43分44秒;山系: 奥秩父山塊","新・花の百名山","表形式"
"乾徳山","40 乾徳山けんとくさん2,031m山梨県イワインチン 地理院地図Google Map日本二百名山","https://ja.wikipedia.org/wiki/乾徳山","北緯35度49分23秒東経138度42分54秒","標高: 2,031 m;所在地: 山梨県山梨市;位置: 北緯35度49分23秒東経138度42分54秒;山系: 奥秩父山塊","新・花の百名山","表形式"
"乙女高原","41 乙女高原おとめこうげん1,700m山梨県シモツケソウ 地理院地図Google Map山梨市","https://ja.wikipedia.org/wiki/乙女高原","","","新・花の百名山","表形式"
"大菩薩嶺","42 大菩薩嶺だいぼさつとうげ1,897m山梨県スズラン 地理院地図Google Map大菩薩峠花の百名山日本百名山","https://ja.wikipedia.org/wiki/大菩薩嶺","北緯35度44分55秒東経138度50分43秒","標高: 2,056.9m;所在地: 山梨県甲州市、北都留郡丹波山村;位置: 北緯35度44分55秒東経138度50分43秒;山系: 奥秩父山塊（大菩薩連嶺）","新・花の百名山","表形式"
"九鬼山","43 九鬼山くきやま970m山梨県フジザクラ 地理院地図Google Map道志山塊","https://ja.wikipedia.org/wiki/九鬼山","北緯35度34分35秒東経138度57分03秒","標高: 970 m;所在地: 山梨県都留市・大月市;位置: 北緯35度34分35秒東経138度57分03秒;山系: 道志山塊(秋山山稜)","新・花の百名山","表形式"
"二十六夜山","44 二十六夜山にじゅうろくやさん972m山梨県マルバスミレヒゴスミレ 地理院地図Google Map道志山塊","https://ja.wikipedia.org/wiki/二十六夜山","","","新・花の百名山","表形式"
"三ツ峠山","45 三ツ峠山みつとうげやま1,785m山梨県フジアザミレンリソウ 地理院地図Google Map日本二百名山","https://ja.wikipedia.org/wiki/三ツ峠山","北緯35度32分57秒東経138度48分33秒","標高: 1,785 m;所在地: 山梨県都留市・南都留郡西桂町・富士河口湖町;位置: 北緯35度32分57秒東経138度48分33秒;山系: 御坂山地","新・花の百名山","表形式"
"黒富士","46 黒富士くろふじ1,633m山梨県セキヤノアキチョウジ 地理院地図Google Map奥秩父山塊","https://ja.wikipedia.org/wiki/黒富士","北緯35度47分52秒東経138度33分12秒","標高: 1,635 m;所在地: 山梨県甲府市;位置: 北緯35度47分52秒東経138度33分12秒;山系: 奥秩父山塊;種類: 溶岩ドーム","新・花の百名山","表形式"
"甲斐駒ヶ岳","47 甲斐駒ヶ岳かいこまがたけ2,967m山梨県タカネバラ 地理院地図Google Map南アルプス国立公園日本百名山日本の山一覧 (高さ順)(第24位)","https://ja.wikipedia.org/wiki/甲斐駒ヶ岳","北緯35度45分28秒東経138度14分12秒","標高: 2,967 m;所在地: 山梨県北杜市、長野県伊那市;位置: 北緯35度45分28秒東経138度14分12秒座標: 北緯35度45分28秒 東経138度14分12秒;山系: 赤石山脈;種類: 隆起（花崗岩）;初登頂: 1818年（小尾権三郎が開山）","新・花の百名山","表形式"
"仙丈ヶ岳","48 仙丈ヶ岳せんじょうがたけ3,033m長野県山梨県イワギキョウシコタンソウ 地理院地図Google Map南アルプス国立公園圏谷（カール）花の百名山日本百名山、新日本百名山日本の山一覧 (高さ順)(第17位)","https://ja.wikipedia.org/wiki/仙丈ヶ岳","北緯35度43分12秒東経138度11分1秒","標高: 3,032.88[1]m;所在地: 日本山梨県南アルプス市長野県伊那市;位置: 北緯35度43分12秒東経138度11分1秒﻿ / ﻿北緯35.72000度 東経138.18361度﻿ / 35.72000; 138.18361座標: 北緯35度43分12秒東経138度11分1秒﻿ / ﻿北緯35.72000度 東経138.18361度﻿ / 35.72000; 138.18361;山系: 赤石山脈;種類: 氷食尖峰、褶曲隆起","新・花の百名山","表形式"
"北岳","49 北岳きただけ3,193m山梨県キタダケソウミソガワソウタカネマンテマ 地理院地図Google Mapミヤマハナシノブ南アルプス国立公園白峰三山日本百名山日本の山一覧 (高さ順)(第2位)","https://ja.wikipedia.org/wiki/北岳","北緯35度40分28秒東経138度14分20秒","標高: 3,193.2[1]m;所在地: 日本山梨県南アルプス市;位置: 北緯35度40分28秒東経138度14分20秒﻿ / ﻿北緯35.67444度 東経138.23889度﻿ / 35.67444; 138.23889座標: 北緯35度40分28秒東経138度14分20秒﻿ / ﻿北緯35.67444度 東経138.23889度﻿ / 35.67444; 138.23889;山系: 赤石山脈;種類: 隆起;初登頂: 1871年（名取直江）[2]","新・花の百名山","表形式"
"鳳凰三山","50 鳳凰三山ほうおうさんざん2,840m山梨県タカネビランジホウオウシャジン 地理院地図Google Map南アルプス国立公園日本百名山日本の山一覧 (高さ順)(第50位)","https://ja.wikipedia.org/wiki/鳳凰三山","北緯35度42分06秒東経138度18分17秒","標高: 2,841[1]m;所在地: 日本山梨県南アルプス市・韮崎市・北杜市;位置: 北緯35度42分06秒東経138度18分17秒座標: 北緯35度42分06秒 東経138度18分17秒[1];山系: 赤石山脈;種類: 隆起褶曲（花崗岩）","新・花の百名山","表形式"
"櫛形山 (山梨県)","51 櫛形山くしがたやま2,052m山梨県アヤメテガタチドリセンジュガンピ 地理院地図Google Map日本二百名山","https://ja.wikipedia.org/wiki/櫛形山_(山梨県)","北緯35度35分12秒東経138度22分9秒","標高: 2,052 m;所在地: 山梨県南アルプス市南巨摩郡富士川町;位置: 北緯35度35分12秒東経138度22分9秒﻿ / ﻿北緯35.58667度 東経138.36917度﻿ / 35.58667; 138.36917;山系: 赤石山脈","新・花の百名山","表形式"
"天狗山 (関東山地) (存在しないページ)","52 天狗山てんぐやま1,882m長野県ママコナ 地理院地図Google MapJR東日本小海線信濃川上駅","https://ja.wikipedia.org/w/index.php?title=天狗山_(関東山地)&amp;action=edit&amp;redlink=1","","","新・花の百名山","表形式"
"権現山","53 権現山ごんげんやま1,312m山梨県シモバシラ 地理院地図Google Map上野原市","https://ja.wikipedia.org/wiki/権現山","","","新・花の百名山","表形式"
"長九郎山 (存在しないページ)","54 長九郎山ちょうくろうやま996m静岡県カンアオイ 地理院地図Google Map天城山脈","https://ja.wikipedia.org/w/index.php?title=長九郎山&amp;action=edit&amp;redlink=1","","","新・花の百名山","表形式"
"風越山 (飯田市)","55 風越山ふうえつざん1,535m長野県ヤマハハコ 地理院地図Google Map飯田市","https://ja.wikipedia.org/wiki/風越山_(飯田市)","北緯35度32分58秒東経137度47分02秒","標高: 1535.48[1]m;所在地: 長野県飯田市;位置: 北緯35度32分58秒東経137度47分02秒[2];山系: 木曽山脈","新・花の百名山","表形式"
"恵那山","56 恵那山えなさん2,190m長野県岐阜県ズダヤクシュオオチドリ 地理院地図Google Mapバイカオウレンホンシャクナゲ日本百名山","https://ja.wikipedia.org/wiki/恵那山","北緯35度26分37秒東経137度35分50秒","標高: 2,191[1]m;所在地: 日本長野県下伊那郡阿智村岐阜県中津川市;位置: 北緯35度26分37秒東経137度35分50秒座標: 北緯35度26分37秒 東経137度35分50秒[1];山系: 木曽山脈[注釈 1]","新・花の百名山","表形式"
"尾高山 (長野県)","57 尾高山おだかやま2,212m長野県ヤブレガサ 地理院地図Google Map奥茶臼山","https://ja.wikipedia.org/wiki/尾高山_(長野県)","北緯35度27分28秒東経138度02分21秒","標高: 2,212.4[1]m;所在地: 日本長野県飯田市・下伊那郡大鹿村;位置: 北緯35度27分28秒東経138度02分21秒座標: 北緯35度27分28秒 東経138度02分21秒[2];山系: 赤石山脈","新・花の百名山","表形式"
