"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"道の駅越前","えちぜん越前（えちぜん）丹生郡越前町国道305号福井-12 ","https://ja.wikipedia.org/wiki/道の駅越前","北緯35度55分12秒東経135度59分49秒","所在地: 〒916-0422福井県丹生郡越前町厨第71号335番地1;座標: 北緯35度55分12秒東経135度59分49秒﻿ / ﻿北緯35.91989度 東経135.99706度﻿ / 35.91989; 135.99706座標: 北緯35度55分12秒東経135度59分49秒﻿ / ﻿北緯35.91989度 東経135.99706度﻿ / 35.91989; 135.99706;登録路線: 国道305号;登録回: 第40回 （18012）;登録日: 2013年10月11日;開駅日: 2014年11月15日;営業時間: 11:00 - 21:00（平日）10:00 - 21:00（土曜・祝日）10:00 - 20:00（日曜）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_近畿地方","表形式",""
"道の駅三方五湖","みかたごこ三方五湖（みかたごこ）三方上中郡若狭町国道162号福井-13 ","https://ja.wikipedia.org/wiki/道の駅三方五湖","北緯35度33分36秒東経135度53分41秒","所在地: 〒919-1331福井県三方上中郡若狭町鳥浜122-31-1;座標: 北緯35度33分36秒東経135度53分41秒﻿ / ﻿北緯35.55997度 東経135.89483度﻿ / 35.55997; 135.89483座標: 北緯35度33分36秒東経135度53分41秒﻿ / ﻿北緯35.55997度 東経135.89483度﻿ / 35.55997; 135.89483;登録路線: 国道162号;登録回: 第41回 （18013）;登録日: 2014年4月4日;開駅日: 2015年3月21日;営業時間: 9:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_近畿地方","表形式","福井県内で13番目の道の駅として、2015年（平成27年）3月21日にオープンした。道の駅開設前に開所していた福井県里山里海湖研究所に、観光交流センターと道路情報発信センターを加えて新たに道の駅として開業している。"
"道の駅一乗谷あさくら水の駅","いちじょうだにあさくらみずのえき一乗谷あさくら水の駅（いちじょうだにあさくらみずのえき）福井市県道31号篠尾勝山線福井-14 ","https://ja.wikipedia.org/wiki/道の駅一乗谷あさくら水の駅","北緯36度01分13秒東経136度17分40秒","所在地: 〒910-2151福井県福井市安波賀中島町第1号1番地1;座標: 北緯36度01分13秒東経136度17分40秒﻿ / ﻿北緯36.02031度 東経136.29456度﻿ / 36.02031; 136.29456座標: 北緯36度01分13秒東経136度17分40秒﻿ / ﻿北緯36.02031度 東経136.29456度﻿ / 36.02031; 136.29456;登録路線: 福井県道31号;登録回: 第42回 （18014）;登録日: 2014年10月10日;開駅日: 2015年4月4日;営業時間: 9:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_近畿地方","表形式","2010年（平成22年）5月7日に「農業体験施設」としてオープン。この体験施設に特産物販売所や軽食コーナーを設け、2015年（平成27年）4月4日に道の駅として供用を開始した。福井市では初めてとなる道の駅となった。"
"道の駅禅の里","ぜんのさと禅の里（ぜんのさと）吉田郡永平寺町国道416号福井-15 ","https://ja.wikipedia.org/wiki/道の駅禅の里","北緯36度04分48秒東経136度23分57秒","所在地: 〒910-1312福井県吉田郡永平寺町清水第2号21番1;座標: 北緯36度04分48秒東経136度23分57秒﻿ / ﻿北緯36.08008度 東経136.39914度﻿ / 36.08008; 136.39914座標: 北緯36度04分48秒東経136度23分57秒﻿ / ﻿北緯36.08008度 東経136.39914度﻿ / 36.08008; 136.39914;登録路線: 国道416号;登録回: 第44回 （18015）;登録日: 2015年11月5日;開駅日: 2016年3月19日;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_近畿地方","表形式",""
"道の駅恐竜渓谷かつやま","きょうりゅうけいこくかつやま恐竜渓谷かつやま（きょうりゅうけいこくかつやま）勝山市県道17号勝山丸岡線福井-16 ","https://ja.wikipedia.org/wiki/道の駅恐竜渓谷かつやま","北緯36度4分19.4秒東経136度28分43.5秒","所在地: 〒911-0044福井県勝山市荒土町松ヶ崎第1号17番地;座標: 北緯36度4分19.4秒東経136度28分43.5秒﻿ / ﻿北緯36.072056度 東経136.478750度﻿ / 36.072056; 136.478750;登録路線: 福井県道17号勝山丸岡線;登録回: 第52回 （18016）;登録日: 2020年3月13日;開駅日: 2020年6月20日;営業時間: 9:00 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_近畿地方","表形式","当初の名称は、「道の駅恐竜渓谷勝山ジオパーク」として計画。勝山市全域が対象区域となっている恐竜渓谷ふくい勝山ジオパークにちなんだものであった。2016年には国土交通省によって「重点道の駅」としての選定を受けている。"
"道の駅越前おおの荒島の郷","えちぜんおおのあらしまのさと越前おおの荒島の郷（えちぜんおおのあらしまのさと）大野市国道158号福井-17","https://ja.wikipedia.org/wiki/道の駅越前おおの荒島の郷","北緯35度58分21.4秒東経136度33分07.5秒","所在地: 〒912-0823福井県大野市蕨生第137号21番地1;座標: 北緯35度58分21.4秒東経136度33分07.5秒﻿ / ﻿北緯35.972611度 東経136.552083度﻿ / 35.972611; 136.552083;登録路線: 国道158号;登録回: 第54回 （18017）;登録日: 2021年3月30日;開駅日: 2021年4月22日;営業時間: 9:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_近畿地方","表形式","構想段階では道の駅の仮称を「結の故郷」（ゆいのさと）としていたが、名称は公募により決定した。日本百名山で大野市が麓に位置している荒島岳から、名称を「越前おおの 荒島の郷」とした。2015年（平成27年）には「重点 道の駅」として選定されている。"
"道の駅南えちぜん山海里","みなみえちぜんさんかいり南えちぜん山海里（みなみえちぜんさんかいり）南条郡南越前町県道202号中小屋武生線福井-182021年10月8日オープン予定[1][2]","https://ja.wikipedia.org/wiki/道の駅南えちぜん山海里","","所在地: 〒919-0203福井県南条郡南越前町牧谷39-2-2;座標:;登録路線: 福井県道202号中小屋武生線;登録回: 第54回 （18018）;登録日: 2021年3月30日;開駅日: 2021年10月8日（予定）;外部リンク: 全国道の駅連絡会ページ","道の駅一覧_近畿地方","表形式",""
"道の駅あいの土山","あいの土山（あいのつちやま）甲賀市国道1号滋賀-01 ","https://ja.wikipedia.org/wiki/道の駅あいの土山","北緯34度55分40秒東経136度17分44秒","所在地: 〒528-0211滋賀県甲賀市土山町北土山2900;座標: 北緯34度55分40秒東経136度17分44秒﻿ / ﻿北緯34.92778度 東経136.29567度﻿ / 34.92778; 136.29567座標: 北緯34度55分40秒東経136度17分44秒﻿ / ﻿北緯34.92778度 東経136.29567度﻿ / 34.92778; 136.29567;登録路線: 国道1号;登録回: 第1回 （25001）;登録日: 1993年4月2日;開駅日: 1993年2月;営業時間: 9:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_近畿地方","表形式","東海道五十三次の土山宿の近隣にあり、1993年（平成5年）2月に開業した。"
"道の駅くつき新本陣","くつき新本陣（くつきしんほんじん）高島市国道367号滋賀-02 ","https://ja.wikipedia.org/wiki/道の駅くつき新本陣","北緯35度21分04秒東経135度54分56秒","所在地: 〒520-1401滋賀県高島市朽木市場777;座標: 北緯35度21分04秒東経135度54分56秒﻿ / ﻿北緯35.35108度 東経135.91564度﻿ / 35.35108; 135.91564座標: 北緯35度21分04秒東経135度54分56秒﻿ / ﻿北緯35.35108度 東経135.91564度﻿ / 35.35108; 135.91564;登録路線: 国道367号;登録回: 第1回 （25002）;登録日: 1993年4月22日;開駅日: 不明;営業時間: 9:00 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_近畿地方","表形式","名称は、鯖街道（若狭街道）の宿場名および、それに因む合併前の村名（朽木村）による。"
"道の駅しんあさひ風車村","しんあさひ風車村（しんあさひふうしゃむら）高島市県道333号安曇川今津線滋賀-03 ","https://ja.wikipedia.org/wiki/道の駅しんあさひ風車村","北緯35度21分02秒東経136度04分01秒","所在地: 〒520-1511滋賀県高島市新旭町藁園336;座標: 北緯35度21分02秒東経136度04分01秒﻿ / ﻿北緯35.35044度 東経136.06703度﻿ / 35.35044; 136.06703座標: 北緯35度21分02秒東経136度04分01秒﻿ / ﻿北緯35.35044度 東経136.06703度﻿ / 35.35044; 136.06703;登録路線: 滋賀県道333号;登録回: 第1回 （25003）;登録日: 1993年4月22日;開駅日: 不明;営業時間: 10:00 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_近畿地方","表形式","名称は、合併前の所在地が新旭町であったことによる。"
"道の駅東近江市あいとうマーガレットステーション","ひがしおうみしあいとうマーガレットステーション東近江市あいとうマーガレットステーション（ひがしおうみしあいとうマーガレットステーション）東近江市国道307号滋賀-04 ","https://ja.wikipedia.org/wiki/道の駅東近江市あいとうマーガレットステーション","北緯35度06分35秒東経136度15分32秒","所在地: 〒527-0162滋賀県東近江市妹町184番地1;座標: 北緯35度06分35秒東経136度15分32秒﻿ / ﻿北緯35.10969度 東経136.25875度﻿ / 35.10969; 136.25875座標: 北緯35度06分35秒東経136度15分32秒﻿ / ﻿北緯35.10969度 東経136.25875度﻿ / 35.10969; 136.25875;登録路線: 国道307号;登録回: 第10回 （25004）;登録日: 1996年4月16日;開駅日: 1995年10月15日;営業時間: 9:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_近畿地方","表形式","名称は、開駅当時の自治体名が愛東町であったことと、同町の花がマーガレット（花言葉が『真実の愛』）であったため。"
"道の駅びわ湖大橋米プラザ","びわ湖大橋米プラザ（びわこおおはしこめプラザ）大津市国道477号滋賀-05 ","https://ja.wikipedia.org/wiki/道の駅びわ湖大橋米プラザ","北緯35度07分28秒東経135度55分42秒","所在地: 〒520-0241滋賀県大津市今堅田三丁目1番1号;座標: 北緯35度07分28秒東経135度55分42秒﻿ / ﻿北緯35.12458度 東経135.92825度﻿ / 35.12458; 135.92825座標: 北緯35度07分28秒東経135度55分42秒﻿ / ﻿北緯35.12458度 東経135.92825度﻿ / 35.12458; 135.92825;登録路線: 国道477号;登録回: 第11回 （25005）;登録日: 1996年8月5日;開駅日: 不明;営業時間: 9:00 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_近畿地方","表形式","ビワイチに便利な場所にあり、休憩場所として使われるが駐車場の広さが十分でなく、起点としての駐車場所には対岸のピエリ守山が推奨されている。"
"道の駅近江母の郷","おうみははのさと近江母の郷（おうみははのさと）米原市県道2号大津能登川長浜線滋賀-06 ","https://ja.wikipedia.org/wiki/道の駅近江母の郷","北緯35度20分37秒東経136度16分38秒","所在地: 〒521-0062滋賀県米原市宇賀野1364-1;座標: 北緯35度20分37秒東経136度16分38秒﻿ / ﻿北緯35.3435度 東経136.27725度﻿ / 35.3435; 136.27725座標: 北緯35度20分37秒東経136度16分38秒﻿ / ﻿北緯35.3435度 東経136.27725度﻿ / 35.3435; 136.27725;登録路線: 滋賀県道2号;登録回: 第11回 （25006）;登録日: 1996年8月5日;開駅日: 不明;営業時間: 9:30 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_近畿地方","表形式","名称は、合併前の自治体名が近江町であったことによる。"
"道の駅こんぜの里りっとう","こんぜの里りっとう（こんぜのさとりっとう）栗東市県道12号栗東信楽線滋賀-07 ","https://ja.wikipedia.org/wiki/道の駅こんぜの里りっとう","北緯34度58分06秒東経136度02分21秒","所在地: 〒520-3003滋賀県栗東市荒張1-11;座標: 北緯34度58分06秒東経136度02分21秒﻿ / ﻿北緯34.96836度 東経136.03911度﻿ / 34.96836; 136.03911座標: 北緯34度58分06秒東経136度02分21秒﻿ / ﻿北緯34.96836度 東経136.03911度﻿ / 34.96836; 136.03911;登録路線: 滋賀県道12号;登録回: 第11回 （25007）;登録日: 1996年8月5日;開駅日: 不明;営業時間: 9:00 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_近畿地方","表形式",""
"道の駅湖北みずどりステーション","こほくみずどりステーション湖北みずどりステーション（こほくみずどりステーション）長浜市県道331号湖北長浜線滋賀-08 ","https://ja.wikipedia.org/wiki/道の駅湖北みずどりステーション","北緯35度26分42秒東経136度11分27秒","所在地: 〒529-0365滋賀県長浜市湖北町今西1731-1;座標: 北緯35度26分42秒東経136度11分27秒﻿ / ﻿北緯35.44506度 東経136.19075度﻿ / 35.44506; 136.19075座標: 北緯35度26分42秒東経136度11分27秒﻿ / ﻿北緯35.44506度 東経136.19075度﻿ / 35.44506; 136.19075;登録路線: 滋賀県道331号;登録回: 第18回 （25008）;登録日: 2002年8月13日;開駅日: 不明;営業時間: 9:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_近畿地方","表形式","開駅当時の東浅井郡湖北町の琵琶湖に面した水鳥公園内に位置することを名称の由来としている。"
"道の駅草津","くさつ草津（くさつ）草津市県道559号近江八幡大津線滋賀-09 ","https://ja.wikipedia.org/wiki/道の駅草津","北緯35度04分12秒東経135度56分22秒","所在地: 〒525-0001滋賀県草津市下物町1436;座標: 北緯35度04分12秒東経135度56分22秒﻿ / ﻿北緯35.07003度 東経135.93933度﻿ / 35.07003; 135.93933座標: 北緯35度04分12秒東経135度56分22秒﻿ / ﻿北緯35.07003度 東経135.93933度﻿ / 35.07003; 135.93933;登録路線: 滋賀県道559号;登録回: 第18回 （25009）;登録日: 2002年8月13日;開駅日: 2003年4月;営業時間: 9：00 - 19：00（7 - 8月）9：00 - 18：00（9 - 6月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_近畿地方","表形式","草津市の市の花に指定されている、ツユクサの色素用栽培品種、オオボウシバナの栽培展示が行われているほか、売店ではオオボウシバナから作られた健康食品、琵琶湖の外来魚駆除で漁獲されたオオクチバスやブルーギルを鮒寿司と同様の手法で加工したなれずしといった、琵琶湖湖岸地域の実験的な新商品の販売が行われている。"
"道の駅竜王かがみの里","りゅうおうかがみのさと竜王かがみの里（りゅうおうかがみのさと）蒲生郡竜王町国道8号滋賀-10 ","https://ja.wikipedia.org/wiki/道の駅竜王かがみの里","北緯35度05分09秒東経136度04分46秒","所在地: 〒520-2573滋賀県蒲生郡竜王町大字鏡1231番地2;座標: 北緯35度05分09秒東経136度04分46秒﻿ / ﻿北緯35.08583度 東経136.07933度﻿ / 35.08583; 136.07933座標: 北緯35度05分09秒東経136度04分46秒﻿ / ﻿北緯35.08583度 東経136.07933度﻿ / 35.08583; 136.07933;登録路線: 国道8号;登録回: 第19回 （25010）;登録日: 2003年8月8日;開駅日: 2003年11月;営業時間: 9:30 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_近畿地方","表形式",""
"道の駅アグリの郷栗東","あぐりのさとりっとうアグリの郷栗東（アグリのさとりっとう）栗東市県道145号片岡栗東線滋賀-11 ","https://ja.wikipedia.org/wiki/道の駅アグリの郷栗東","北緯35度02分19秒東経136度00分06秒","所在地: 〒520-3041滋賀県栗東市出庭961番地1;座標: 北緯35度02分19秒東経136度00分06秒﻿ / ﻿北緯35.03869度 東経136.00153度﻿ / 35.03869; 136.00153座標: 北緯35度02分19秒東経136度00分06秒﻿ / ﻿北緯35.03869度 東経136.00153度﻿ / 35.03869; 136.00153;登録路線: 滋賀県道145号;登録回: 第19回 （25011）;登録日: 2003年8月8日;開駅日: 2000年7月;営業時間: 9:30 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_近畿地方","表形式","2000年（平成12年）7月に開業。施設内では地元の野菜や直営の厨房で作られた豆腐やジェラート、寿司の販売などが行われている。工房で作る「まるっぽ豆腐」おからのでない大豆の味が濃厚な豆腐や、ここでしか手に入らない名物割木の巻寿し、手作りのパン・ジェラートがあり、そば作りの体験道場もある。"
"道の駅マキノ追坂峠","まきのおっさかとうげマキノ追坂峠（マキノおっさかとうげ）高島市国道161号滋賀-12 ","https://ja.wikipedia.org/wiki/道の駅マキノ追坂峠","北緯35度28分52秒東経136度04分59秒","所在地: 〒520-1811滋賀県高島市マキノ町海津897-27;座標: 北緯35度28分52秒東経136度04分59秒﻿ / ﻿北緯35.48108度 東経136.08306度﻿ / 35.48108; 136.08306座標: 北緯35度28分52秒東経136度04分59秒﻿ / ﻿北緯35.48108度 東経136.08306度﻿ / 35.48108; 136.08306;登録路線: 国道161号;登録回: 第20回 （25012）;登録日: 2004年8月9日;開駅日: 2004年10月22日;営業時間: 9：00 - 19：00（4 - 10月）9：00 - 18：00（11 - 3月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_近畿地方","表形式",""
