"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"青葉山公園","11青葉山公園市立総合公園宮城県仙台市仙台城","https://ja.wikipedia.org/wiki/青葉山公園","北緯38度15分21.5秒東経140度50分83秒","分類: 都市公園 &gt; 基幹公園 &gt; 都市基幹公園 &gt; 総合公園;所在地: 日本宮城県仙台市青葉区川内1-2 ほか;座標: 北緯38度15分21.5秒東経140度50分83秒座標: 北緯38度15分21.5秒 東経140度50分83秒;面積: 40.5 ha;設備・遊具: 仙台城址、仙台市博物館、仙台国際センター、テニスコート、四阿（あづまや）、彫像、ベンチ、水飲み場、植栽、照明灯;駐車場: 有料;バリアフリー: バリアフリー公衆トイレ;告示: 1953年（昭和28年）","日本の歴史公園100選","表形式"
"千秋公園","12千秋公園市立総合公園秋田県秋田市久保田城","https://ja.wikipedia.org/wiki/千秋公園","北緯39度43分20秒東経140度7分26秒","分類: 都市公園（総合公園）;所在地: 日本秋田県秋田市千秋公園;座標: 北緯39度43分20秒東経140度7分26秒;面積: 16.29ヘクタール;運営者: 秋田市;駐車場: 14台（30分100円のコインパーキング）;告示: 1896年（明治29年）;公式サイト: 秋田市のサイト","日本の歴史公園100選","表形式"
"中央公園","13中央公園町立地区公園秋田県小坂町明治百年通りの小坂鉱山関連施設","https://ja.wikipedia.org/wiki/中央公園","","","日本の歴史公園100選","表形式"
"霞城公園","14霞城公園市立総合公園山形県山形市山形城","https://ja.wikipedia.org/wiki/霞城公園","","","日本の歴史公園100選","表形式"
"南湖公園","15南湖公園市立風致公園福島県白河市南湖","https://ja.wikipedia.org/wiki/南湖公園","北緯37度6分35秒東経140度13分11秒","分類: 都市公園（風致公園）;所在地: 日本福島県白河市南湖白河市南湖- 地理院地図南湖公園- Google マップ;面積: 44.4 ha;運営者: 白河市;公式サイト: 白河市のサイト;所在地: 福島県;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯37度6分35秒東経140度13分11秒﻿ / ﻿北緯37.10972度 東経140.21972度﻿ / 37.10972; 140.21972座標: 北緯37度6分35秒東経140度13分11秒﻿ / ﻿北緯37.10972度 東経140.21972度﻿ / 37.10972; 140.21972;水面の標高: 365 m;成因: 灌漑用;淡水・汽水: 淡水;分類: 都市公園（風致公園）;所在地: 日本福島県白河市南湖白河市南湖- 地理院地図南湖公園- Google マップ;面積: 44.4 ha;運営者: 白河市;公式サイト: 白河市のサイト;所在地: 福島県;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯37度6分35秒東経140度13分11秒﻿ / ﻿北緯37.10972度 東経140.21972度﻿ / 37.10972; 140.21972座標: 北緯37度6分35秒東経140度13分11秒﻿ / ﻿北緯37.10972度 東経140.21972度﻿ / 37.10972; 140.21972;水面の標高: 365 m;成因: 灌漑用;淡水・汽水: 淡水","日本の歴史公園100選","表形式"
"偕楽園","16偕楽園県立広域公園茨城県水戸市偕楽園","https://ja.wikipedia.org/wiki/偕楽園","北緯36度22分23秒東経140度27分22秒","分類: 都市公園（広域公園）;所在地: 日本茨城県水戸市見川;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯36度22分23秒東経140度27分22秒﻿ / ﻿北緯36.37306度 東経140.45611度﻿ / 36.37306; 140.45611座標: 北緯36度22分23秒東経140度27分22秒﻿ / ﻿北緯36.37306度 東経140.45611度﻿ / 36.37306; 140.45611;面積: 13ha[2][3]（拡張部を合わせると300ha）;開園: 1842年（天保13年）7月1日;設計者: 徳川斉昭（好文亭の配置・建築意匠など）[2];運営者: 茨城県;年来園者数: 21万9574人[4];現況: 年中開放但し、偕楽園本園及び歴史館の区域は2/20～9/30の間午前6時から午後7時まで、10/1～2/19の間午前7時から午後6時まで。また、有料公園施設の好文亭は2/20～9/30の間午前9時から午後5時まで、10/1～2/19の間午前9時から午後4時30分まで。;公式サイト: 公式ウェブサイト;用途: 多目的施設;設計者: 徳川斉昭;延床面積: 381.05 m²;階数: 3;高さ: 8.01m;エレベーター数: 1;着工: 1841年3月11日;竣工: 1842年7月1日;開館開所: 1842年7月;所在地: 〒〒310-0033茨城県水戸市常磐町1丁目3-3;座標: 北緯36度22分27秒東経140度27分9秒﻿ / ﻿北緯36.37417度 東経140.45250度﻿ / 36.37417; 140.45250﻿ (好文亭);分類: 都市公園（広域公園）;所在地: 日本茨城県水戸市見川;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯36度22分23秒東経140度27分22秒﻿ / ﻿北緯36.37306度 東経140.45611度﻿ / 36.37306; 140.45611座標: 北緯36度22分23秒東経140度27分22秒﻿ / ﻿北緯36.37306度 東経140.45611度﻿ / 36.37306; 140.45611;面積: 13ha[2][3]（拡張部を合わせると300ha）;開園: 1842年（天保13年）7月1日;設計者: 徳川斉昭（好文亭の配置・建築意匠など）[2];運営者: 茨城県;年来園者数: 21万9574人[4];現況: 年中開放但し、偕楽園本園及び歴史館の区域は2/20～9/30の間午前6時から午後7時まで、10/1～2/19の間午前7時から午後6時まで。また、有料公園施設の好文亭は2/20～9/30の間午前9時から午後5時まで、10/1～2/19の間午前9時から午後4時30分まで。;公式サイト: 公式ウェブサイト;用途: 多目的施設;設計者: 徳川斉昭;延床面積: 381.05 m²;階数: 3;高さ: 8.01m;エレベーター数: 1;着工: 1841年3月11日;竣工: 1842年7月1日;開館開所: 1842年7月;所在地: 〒〒310-0033茨城県水戸市常磐町1丁目3-3;座標: 北緯36度22分27秒東経140度27分9秒﻿ / ﻿北緯36.37417度 東経140.45250度﻿ / 36.37417; 140.45250﻿ (好文亭)","日本の歴史公園100選","表形式"
"大室公園","17大室公園市立総合公園群馬県前橋市大室古墳群","https://ja.wikipedia.org/wiki/大室公園","北緯36度23分14.9秒東経139度12分1.9秒","分類: 都市公園（総合公園）;所在地: 日本群馬県前橋市西大室町2545;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯36度23分14.9秒東経139度12分1.9秒﻿ / ﻿北緯36.387472度 東経139.200528度﻿ / 36.387472; 139.200528座標: 北緯36度23分14.9秒東経139度12分1.9秒﻿ / ﻿北緯36.387472度 東経139.200528度﻿ / 36.387472; 139.200528;面積: 37ha;前身: 大室古墳群;運営者: 前橋市;公式サイト: 前橋市のサイト","日本の歴史公園100選","表形式"
"甘楽総合公園 (存在しないページ)","18甘楽総合公園町立総合公園群馬県甘楽町楽山園ほか小幡城下町","https://ja.wikipedia.org/w/index.php?title=甘楽総合公園&amp;action=edit&amp;redlink=1","","","日本の歴史公園100選","表形式"
"諏訪尾余緑地 (存在しないページ)","19諏訪尾余緑地市立都市緑地千葉県佐倉市旧堀田邸","https://ja.wikipedia.org/w/index.php?title=諏訪尾余緑地&amp;action=edit&amp;redlink=1","","","日本の歴史公園100選","表形式"
"鏑木緑地 (存在しないページ)","及び鏑木緑地保全地区県特別緑地保全地区","https://ja.wikipedia.org/w/index.php?title=鏑木緑地&amp;action=edit&amp;redlink=1","","","日本の歴史公園100選","表形式"
"横利根閘門ふれあい公園 (存在しないページ)","20横利根閘門ふれあい公園千葉県香取市横利根閘門","https://ja.wikipedia.org/w/index.php?title=横利根閘門ふれあい公園&amp;action=edit&amp;redlink=1","","","日本の歴史公園100選","表形式"
"日比谷公園","21日比谷公園都立総合公園東京都千代田区日比谷公園","https://ja.wikipedia.org/wiki/日比谷公園","北緯35度40分25秒東経139度45分22秒","分類: 都市公園;所在地: 日本東京都千代田区;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度40分25秒東経139度45分22秒﻿ / ﻿北緯35.67361度 東経139.75611度﻿ / 35.67361; 139.75611座標: 北緯35度40分25秒東経139度45分22秒﻿ / ﻿北緯35.67361度 東経139.75611度﻿ / 35.67361; 139.75611;面積: 16.2ha;前身: 大日本帝国陸軍近衛師団練兵場;開園: 1903年6月1日;設計者: 本多静六（総括）、本郷高徳、福羽逸人（花壇）;運営者: 東京都公園協会2011～2015年度指定管理者;現況: 年中開放;設備・遊具: 日比谷公会堂、大音楽堂、小音楽堂、陳列場、日比谷図書文化館、テニスコート、児童遊園、軽飲食店、緑と水の市民カレッジ;駐車場: なし;アクセス: 霞ケ関駅・日比谷駅・内幸町駅徒歩2分、有楽町駅徒歩8分;事務所: 日比谷公園管理所;事務所所在地: 東京都千代田区日比谷公園1番6号;備考: 日本初の「洋風近代式公園」;公式サイト: 公式ホームページ","日本の歴史公園100選","表形式"
"浜離宮恩賜庭園","22浜離宮恩賜庭園都立歴史公園東京都中央区浜離宮恩賜庭園","https://ja.wikipedia.org/wiki/浜離宮恩賜庭園","北緯35度39分36秒東経139度45分49秒","分類: 都立庭園・特別名勝・特別史跡;所在地: 東京都中央区浜離宮庭園;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度39分36秒東経139度45分49秒﻿ / ﻿北緯35.66000度 東経139.76361度﻿ / 35.66000; 139.76361座標: 北緯35度39分36秒東経139度45分49秒﻿ / ﻿北緯35.66000度 東経139.76361度﻿ / 35.66000; 139.76361;面積: 250,215.72m2（約25ヘクタール）;開園: 1946年4月1日;運営者: 東京都公園協会2011 - 2015年度指定管理者;設備・遊具: 集会場（芳梅亭・中島の御茶屋）など;駐車場: 観光バスと障害者の車両のみ可;公式サイト: 公式ホームページ","日本の歴史公園100選","表形式"
"旧古河庭園","23旧古河庭園都立歴史公園東京都北区旧古河庭園","https://ja.wikipedia.org/wiki/旧古河庭園","北緯35度44分33秒東経139度44分46秒","分類: 都立庭園・名勝;所在地: 東京都北区西ケ原一丁目;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度44分33秒東経139度44分46秒﻿ / ﻿北緯35.74250度 東経139.74611度﻿ / 35.74250; 139.74611座標: 北緯35度44分33秒東経139度44分46秒﻿ / ﻿北緯35.74250度 東経139.74611度﻿ / 35.74250; 139.74611;面積: 30,780.86m2;設計者: ジョサイア・コンドル（西洋庭園部）、小川治兵衛（日本庭園部）;建築家・技術者: ジョサイア・コンドル;運営者: 東京都公園協会2011～2015年度指定管理者;設備・遊具: 洋館・茶室（公財）大谷美術館の管理;告示: 1956年4月30日;公式サイト: 公式ホームページ","日本の歴史公園100選","表形式"
"元町公園 (曖昧さ回避)","24元町公園区立街区公園東京都文京区元町公園","https://ja.wikipedia.org/wiki/元町公園_(曖昧さ回避)","","","日本の歴史公園100選","表形式"
"小石川後楽園","25小石川後楽園都立総合公園東京都文京区小石川後楽園","https://ja.wikipedia.org/wiki/小石川後楽園","北緯35度42分18.4秒東経139度44分59.6秒","分類: 都立庭園・特別名勝・特別史跡;所在地: 日本東京都文京区後楽一丁目;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度42分18.4秒東経139度44分59.6秒﻿ / ﻿北緯35.705111度 東経139.749889度﻿ / 35.705111; 139.749889座標: 北緯35度42分18.4秒東経139度44分59.6秒﻿ / ﻿北緯35.705111度 東経139.749889度﻿ / 35.705111; 139.749889;面積: 7ha;開園: 1938年4月3日;運営者: 東京都公園協会2011～2015年度指定管理者;設備・遊具: 集会場（涵徳亭）;駐車場: なし;告示: 1938年4月3日開園;事務所: 小石川後楽園サービスセンター;事務所所在地: 東京都文京区後楽1-6-6;公式サイト: 小石川後楽園","日本の歴史公園100選","表形式"
"六義園","26六義園都立歴史公園東京都文京区六義園","https://ja.wikipedia.org/wiki/六義園","北緯35度43分59.0秒東経139度44分48.0秒","分類: 都立庭園・特別名勝;所在地: 東京都文京区本駒込六丁目;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度43分59.0秒東経139度44分48.0秒﻿ / ﻿北緯35.733056度 東経139.746667度﻿ / 35.733056; 139.746667座標: 北緯35度43分59.0秒東経139度44分48.0秒﻿ / ﻿北緯35.733056度 東経139.746667度﻿ / 35.733056; 139.746667;面積: 87,809.41m2;運営者: 東京都公園協会2011～2015年度指定管理者;設備・遊具: 集会場（心泉亭）、茶室（宣春亭）;告示: 1938年10月13日開園;公式サイト: 公式ホームページ","日本の歴史公園100選","表形式"
"上野恩賜公園","27上野恩賜公園都立歴史公園東京都台東区寛永寺・園内の各種博物館、美術館","https://ja.wikipedia.org/wiki/上野恩賜公園","北緯35度42分44秒東経139度46分16秒","分類: 都市公園;所在地: 日本東京都台東区上野公園;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度42分44秒東経139度46分16秒﻿ / ﻿北緯35.71222度 東経139.77111度﻿ / 35.71222; 139.77111座標: 北緯35度42分44秒東経139度46分16秒﻿ / ﻿北緯35.71222度 東経139.77111度﻿ / 35.71222; 139.77111;面積: 53.8ヘクタール[1];開園: 1873年10月19日[1];設備・遊具: 東京国立博物館、国立西洋美術館、国立科学博物館、恩賜上野動物園他多数;駐車場: 有り;アクセス: 東日本旅客鉄道（JR東日本）上野駅東京地下鉄（東京メトロ） 上野駅・湯島駅都営地下鉄上野御徒町駅京成電鉄京成上野駅;事務所: 東京都東部公園緑地事務所;事務所所在地: 〒110-0007 東京都台東区上野公園7-47;公式サイト: [1]","日本の歴史公園100選","表形式"
"旧岩崎邸庭園","28旧岩崎邸庭園都立歴史公園東京都台東区旧岩崎邸庭園","https://ja.wikipedia.org/wiki/旧岩崎邸庭園","北緯35度42分35秒東経139度46分4秒","分類: 都立庭園・重要文化財;所在地: 東京都台東区池之端一丁目;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度42分35秒東経139度46分4秒﻿ / ﻿北緯35.70972度 東経139.76778度﻿ / 35.70972; 139.76778座標: 北緯35度42分35秒東経139度46分4秒﻿ / ﻿北緯35.70972度 東経139.76778度﻿ / 35.70972; 139.76778;面積: 16,912.88m2;開園: 2001年10月1日;運営者: 東京都公園協会2011～2015年度指定管理者;設備・遊具: 旧岩崎家住宅（洋館、撞球室、和館）;告示: 2001年10月1日開園;事務所: 旧岩崎邸庭園サービスセンター;事務所所在地: 東京都台東区池之端1-3-45;公式サイト: 旧岩崎邸庭園","日本の歴史公園100選","表形式"
"旧安田庭園","29旧安田庭園区立歴史公園東京都墨田区旧安田庭園","https://ja.wikipedia.org/wiki/旧安田庭園","","","日本の歴史公園100選","表形式"
"下宅部遺跡はっけんのもり (存在しないページ)","30下宅部遺跡はっけんのもり東京都東村山市下宅部遺跡","https://ja.wikipedia.org/w/index.php?title=下宅部遺跡はっけんのもり&amp;action=edit&amp;redlink=1","","","日本の歴史公園100選","表形式"
"三笠公園","31三笠公園市立歴史公園神奈川県横須賀市戦艦「三笠」","https://ja.wikipedia.org/wiki/三笠公園","北緯35度17分6.7秒東経139度40分25.7秒","分類: 都市公園（歴史公園）;所在地: 日本神奈川県横須賀市稲岡町;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度17分6.7秒東経139度40分25.7秒﻿ / ﻿北緯35.285194度 東経139.673806度﻿ / 35.285194; 139.673806座標: 北緯35度17分6.7秒東経139度40分25.7秒﻿ / ﻿北緯35.285194度 東経139.673806度﻿ / 35.285194; 139.673806;面積: 36,940 m2;運営者: 横須賀市(指定管理者:横須賀三笠・西武パートナーズ（西武造園、トライアングル、太陽造園共同事業体）[1];年来園者数: 144万人;設備・遊具: 戦艦三笠、東郷平八郎銅像、噴水・壁泉、野外ステージ、芝生広場、アスレチック、すべり台、トイレなど;駐車場: あり（有料、3か所);事務所: 三笠公園管理事務所（横須賀三笠・西武パートナーズ）;事務所所在地: 神奈川県横須賀市稲岡町82;公式サイト: 三笠公園管理事務所","日本の歴史公園100選","表形式"
