"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"JR淡路駅","JR淡路駅（じぇいあーるあわじえき）","https://ja.wikipedia.org/wiki/JR淡路駅","北緯34度44分26.5秒東経135度31分11.5秒","所在地: 大阪市東淀川区菅原五丁目11-14北緯34度44分26.5秒東経135度31分11.5秒﻿ / ﻿北緯34.740694度 東経135.519861度﻿ / 34.740694; 135.519861﻿ (JR淡路駅)座標: 北緯34度44分26.5秒東経135度31分11.5秒﻿ / ﻿北緯34.740694度 東経135.519861度﻿ / 34.740694; 135.519861﻿ (JR淡路駅);駅番号: JR-F04;所属事業者: 西日本旅客鉄道（JR西日本）（大阪外環状鉄道）;所属路線: Fおおさか東線;キロ程: 3.3 km（新大阪起点）;電報略号: アワ;駅構造: 高架駅;ホーム: 2面2線;乗車人員-統計年度-: 6,487人/日（降車客含まず）-2019年-;開業年月日: 2019年（平成31年）3月16日;乗換: 阪急京都本線・阪急千里線（淡路駅）;備考: 業務委託駅みどりの券売機設置駅大阪市内駅;1: Fおおさか東線;2: 放出・久宝寺方面","日本の鉄道駅一覧_し-しも","箇条書き","相対式ホーム2面2線の高架駅で、8両編成対応。上屋は6両分。各ホームにエレベーターが1基、エスカレーターは各ホーム2基ずつ（上下）の計4基が設置されている。当駅のステーションカラーは桃色。"
"JR小倉駅","JR小倉駅（じぇいあーるおぐらえき）","https://ja.wikipedia.org/wiki/JR小倉駅","北緯34度53分21.14秒東経135度47分9.36秒","所在地: 京都府宇治市小倉町中畑48-1北緯34度53分21.14秒東経135度47分9.36秒﻿ / ﻿北緯34.8892056度 東経135.7859333度﻿ / 34.8892056; 135.7859333座標: 北緯34度53分21.14秒東経135度47分9.36秒﻿ / ﻿北緯34.8892056度 東経135.7859333度﻿ / 34.8892056; 135.7859333;駅番号: JR-D10;所属事業者: 西日本旅客鉄道（JR西日本）;所属路線: D奈良線;キロ程: 18.4 km（木津起点）;電報略号: オク;駅構造: 地上駅;ホーム: 2面2線;乗車人員-統計年度-: 1,850人/日（降車客含まず）-2019年-;開業年月日: 2001年（平成13年）3月3日;備考: 業務委託駅みどりの窓口有;1: D奈良線;2: 下り","日本の鉄道駅一覧_し-しも","箇条書き","近鉄京都線の小倉駅と区別するため、JRを冠している。"
"JR河内永和駅","JR河内永和駅（じぇいあーるかわちえいわえき）","https://ja.wikipedia.org/wiki/JR河内永和駅","北緯34度39分50.96秒東経135度34分20.45秒","所在地: 大阪府東大阪市永和一丁目1-21北緯34度39分50.96秒東経135度34分20.45秒﻿ / ﻿北緯34.6641556度 東経135.5723472度﻿ / 34.6641556; 135.5723472座標: 北緯34度39分50.96秒東経135度34分20.45秒﻿ / ﻿北緯34.6641556度 東経135.5723472度﻿ / 34.6641556; 135.5723472;駅番号: JR-F10;所属事業者: 西日本旅客鉄道（JR西日本）（大阪外環状鉄道）;所属路線: Fおおさか東線;キロ程: 14.3 km（新大阪起点）;電報略号: エイ;駅構造: 高架駅;ホーム: 1面2線;乗車人員-統計年度-: 8,629人/日（降車客含まず）-2019年-;開業年月日: 2008年（平成20年）3月15日;乗換: 河内永和駅（近鉄奈良線）;備考: 業務委託駅みどりの券売機設置駅大阪市内駅;1: Fおおさか東線;2: 久宝寺方面","日本の鉄道駅一覧_し-しも","箇条書き","放出駅が統括管理する業務委託駅で、JR西日本交通サービスが駅業務を受諾している。"
"JR五位堂駅","JR五位堂駅（じぇいあーるごいどうえき）","https://ja.wikipedia.org/wiki/JR五位堂駅","北緯34度31分39.45秒東経135度43分6.35秒","所在地: 奈良県香芝市五位堂六丁目55北緯34度31分39.45秒東経135度43分6.35秒﻿ / ﻿北緯34.5276250度 東経135.7184306度﻿ / 34.5276250; 135.7184306座標: 北緯34度31分39.45秒東経135度43分6.35秒﻿ / ﻿北緯34.5276250度 東経135.7184306度﻿ / 34.5276250; 135.7184306;所属事業者: 西日本旅客鉄道（JR西日本）;所属路線: T和歌山線;キロ程: 8.7 km（王寺起点）;電報略号: コイ;駅構造: 地上駅;ホーム: 2面2線;乗車人員-統計年度-: 788人/日（降車客含まず）-2018年-;開業年月日: 2004年（平成16年）3月13日;備考: 業務委託駅みどりの窓口有;1: T和歌山線;2: 下り","日本の鉄道駅一覧_し-しも","箇条書き","元々は、駅間距離が比較的長い香芝駅- 高田駅間 (4.9km) の中間付近に行き違い施設を設けるために五位堂信号場として開業した。地元住民から初めて新駅設置の要望が出されたのは1968年のことであり、香芝市が駅設置の負担金として2億円あまり（周辺整備費用を含めると5億円あまり）の予算を計上し、2004年に旅客駅に格上げされた。"
"JR俊徳道駅","JR俊徳道駅（じぇいあーるしゅんとくみちえき）","https://ja.wikipedia.org/wiki/JR俊徳道駅","北緯34度39分30.41秒東経135度34分20.92秒","所在地: 大阪府東大阪市永和一丁目24-15北緯34度39分30.41秒東経135度34分20.92秒﻿ / ﻿北緯34.6584472度 東経135.5724778度﻿ / 34.6584472; 135.5724778座標: 北緯34度39分30.41秒東経135度34分20.92秒﻿ / ﻿北緯34.6584472度 東経135.5724778度﻿ / 34.6584472; 135.5724778;駅番号: JR-F11;所属事業者: 西日本旅客鉄道（JR西日本）（大阪外環状鉄道）;所属路線: Fおおさか東線;キロ程: 14.9 km（新大阪起点）;電報略号: シト;駅構造: 高架駅;ホーム: 1面2線;乗車人員-統計年度-: 5,201人/日（降車客含まず）-2019年-;開業年月日: 2008年（平成20年）3月15日;乗換: 俊徳道駅（近鉄大阪線）;備考: 業務委託駅みどりの券売機設置駅大阪市内駅;1: Fおおさか東線;2: 久宝寺方面","日本の鉄道駅一覧_し-しも","箇条書き","↑JR河内永和駅"
"JR総持寺駅","JR総持寺駅（じぇいあーるそうじじえき）","https://ja.wikipedia.org/wiki/JR総持寺駅","北緯34度49分43秒東経135度34分40秒","所在地: 大阪府茨木市庄一丁目28番55号北緯34度49分43秒東経135度34分40秒﻿ / ﻿北緯34.82861度 東経135.57778度﻿ / 34.82861; 135.57778﻿ (JR総持寺駅)座標: 北緯34度49分43秒東経135度34分40秒﻿ / ﻿北緯34.82861度 東経135.57778度﻿ / 34.82861; 135.57778﻿ (JR総持寺駅);駅番号: JR-A40;所属事業者: 西日本旅客鉄道（JR西日本）;所属路線: A東海道本線（JR京都線）;キロ程: 539.8km（東京起点）京都から26.2 km;電報略号: ソシ;駅構造: 地上駅;ホーム: 1面2線;乗車人員-統計年度-: 7,543人/日（降車客含まず）-2019年-;開業年月日: 2018年（平成30年）3月17日;備考: 直営駅みどりの券売機プラス設置駅;1: AJR京都線;2: 上り","日本の鉄道駅一覧_し-しも","箇条書き","摂津富田駅から約1.7 km、茨木駅から約2.0 kmの盛土区間（フジテック旧本社跡地付近）に設置された駅である。工事費は約60億円。"
"JR長瀬駅","JR長瀬駅（じぇいあーるながせえき）","https://ja.wikipedia.org/wiki/JR長瀬駅","北緯34度39分0.16秒東経135度34分13.16秒","所在地: 大阪府東大阪市長瀬町三丁目8-41北緯34度39分0.16秒東経135度34分13.16秒﻿ / ﻿北緯34.6500444度 東経135.5703222度﻿ / 34.6500444; 135.5703222座標: 北緯34度39分0.16秒東経135度34分13.16秒﻿ / ﻿北緯34.6500444度 東経135.5703222度﻿ / 34.6500444; 135.5703222;駅番号: JR-F12;所属事業者: 西日本旅客鉄道（JR西日本）（大阪外環状鉄道）;所属路線: Fおおさか東線;キロ程: 15.9 km（新大阪起点）;電報略号: ナセ;駅構造: 高架駅;ホーム: 1面2線;乗車人員-統計年度-: 3,282人/日（降車客含まず）-2019年-;開業年月日: 2008年（平成20年）3月15日;備考: 業務委託駅みどりの券売機設置駅大阪市内駅;1: Fおおさか東線;2: 久宝寺方面","日本の鉄道駅一覧_し-しも","箇条書き","当駅開業時はおおさか東線内で唯一他の鉄道路線の駅と近接していない駅であったが、現在はほかに衣摺加美北駅、城北公園通駅、南吹田駅も該当する。"
"JR難波駅","JR難波駅（じぇいあーるなんばえき）","https://ja.wikipedia.org/wiki/JR難波駅","北緯34度39分59.1秒東経135度29分43.2秒","所在地: 大阪市浪速区湊町一丁目4-1北緯34度39分59.1秒東経135度29分43.2秒﻿ / ﻿北緯34.666417度 東経135.495333度﻿ / 34.666417; 135.495333﻿ (JR難波駅)座標: 北緯34度39分59.1秒東経135度29分43.2秒﻿ / ﻿北緯34.666417度 東経135.495333度﻿ / 34.666417; 135.495333﻿ (JR難波駅);駅番号: JR-Q17;所属事業者: 西日本旅客鉄道（JR西日本）;所属路線: Q関西本線（大和路線）;キロ程: 174.9 km（名古屋起点）加茂から54.0 km;電報略号: ナハ;駅構造: 地下駅;ホーム: 2面4線;乗車人員-統計年度-: 23,944人/日（降車客含まず）-2019年-;開業年月日: 1889年（明治22年）5月14日;乗換: 南海電気鉄道（難波駅）Osaka Metro（難波駅）近畿日本鉄道・阪神電気鉄道（大阪難波駅）;備考: 直営駅みどりの窓口有大阪市内駅* 1994年に湊町駅から改称。;1 - 4: Q大和路線","日本の鉄道駅一覧_し-しも","箇条書き","大阪・ミナミの繁華街に含まれる難波エリアに位置し、大阪市高速電気軌道(Osaka Metro)の難波駅、近畿日本鉄道（近鉄）・阪神電気鉄道（阪神）の大阪難波駅にも近接している。南海電気鉄道（南海）の難波駅、Osaka Metroの日本橋駅ともなんばウォーク（地下街）を介して結ばれているが、ある程度距離がある（後述）。難波の繁華街からは外れた場所に位置しており、難波地区の駅の中では最も利用者数が少ない。高速バスターミナルを併設する複合商業施設の大阪シティエアターミナル（OCAT）と直結している。"
"JR野江駅","JR野江駅（じぇいあーるのええき）","https://ja.wikipedia.org/wiki/JR野江駅","北緯34度42分25秒東経135度32分29秒","所在地: 大阪市城東区野江三丁目29-22北緯34度42分25秒東経135度32分29秒﻿ / ﻿北緯34.70694度 東経135.54139度﻿ / 34.70694; 135.54139﻿ (JR野江駅)座標: 北緯34度42分25秒東経135度32分29秒﻿ / ﻿北緯34.70694度 東経135.54139度﻿ / 34.70694; 135.54139﻿ (JR野江駅);駅番号: JR-F06;所属事業者: 西日本旅客鉄道（JR西日本）（大阪外環状鉄道）;所属路線: Fおおさか東線;キロ程: 7.6 km（新大阪起点）;電報略号: ノエ;駅構造: 高架駅;ホーム: 2面2線;乗車人員-統計年度-: 4,217人/日（降車客含まず）-2019年-;開業年月日: 2019年（平成31年）3月16日;乗換: 京阪本線（野江駅）・Osaka Metro谷町線（野江内代駅）;備考: 業務委託駅みどりの券売機設置駅大阪市内駅;1: Fおおさか東線;2: 放出・久宝寺方面","日本の鉄道駅一覧_し-しも","箇条書き","相対式ホーム2面2線の高架駅で、8両編成対応。上屋は6両分。各ホームにエレベーターが1基、エスカレーターは各ホーム2基ずつ（上下）の計4基が設置されている。"
"JR藤森駅","JR藤森駅（じぇいあーるふじのもりえき）","https://ja.wikipedia.org/wiki/JR藤森駅","北緯34度56分53.79秒東経135度46分32.53秒","所在地: 京都市伏見区深草大亀谷大山町99北緯34度56分53.79秒東経135度46分32.53秒﻿ / ﻿北緯34.9482750度 東経135.7757028度﻿ / 34.9482750; 135.7757028座標: 北緯34度56分53.79秒東経135度46分32.53秒﻿ / ﻿北緯34.9482750度 東経135.7757028度﻿ / 34.9482750; 135.7757028;駅番号: JR-D04;所属事業者: 西日本旅客鉄道（JR西日本）;所属路線: D奈良線;キロ程: 29.7 km（木津起点）;電報略号: フモ;駅構造: 地上駅（橋上駅、掘割構造）;ホーム: 2面2線;乗車人員-統計年度-: 3,167人/日（降車客含まず）-2019年-;開業年月日: 1997年（平成9年）3月8日;備考: 業務委託駅POS端末設置京都市内駅;1: D奈良線;2: 下り","日本の鉄道駅一覧_し-しも","箇条書き","当駅の近くには、京都でも歴史の古い藤森神社があり、この地域は鎌倉時代ごろから藤森神社に由来して「藤森」と呼ばれていたことから、駅名に「藤森」が採用された。これに加えて、京阪本線の藤森駅と区別するために「JR」を冠している。"
"松山駅 (愛媛県)","JR松山駅前停留場（じぇいあーるまつやまえきまえていりゅうじょう）","https://ja.wikipedia.org/wiki/松山駅_(愛媛県)","北緯33度50分25.4秒東経132度45分5秒","所在地: 愛媛県松山市南江戸・宮田町;所属事業者: 四国旅客鉄道（JR四国・駅詳細）伊予鉄道（駅詳細）;所在地: 愛媛県松山市南江戸一丁目14-1北緯33度50分25.4秒東経132度45分5秒﻿ / ﻿北緯33.840389度 東経132.75139度﻿ / 33.840389; 132.75139﻿ (松山駅)座標: 北緯33度50分25.4秒東経132度45分5秒﻿ / ﻿北緯33.840389度 東経132.75139度﻿ / 33.840389; 132.75139﻿ (松山駅);駅番号: ○Y55・U00;所属事業者: 四国旅客鉄道（JR四国）;所属路線: ■予讃線;キロ程: 194.4 km（高松起点）;電報略号: マツ;駅構造: 地上駅;ホーム: 2面3線;乗車人員-統計年度-: 4,784人/日（降車客含まず）-2020年-;開業年月日: 1927年（昭和2年）4月3日;備考: 直営駅（管理駅）みどりの窓口有2020年3月14日まで、日本貨物鉄道（JR貨物）の駅でもある。;1・2・3: ■予讃線;所在地: 愛媛県松山市宮田町北緯33度50分27.9秒東経132度45分8.4秒﻿ / ﻿北緯33.841083度 東経132.752333度﻿ / 33.841083; 132.752333﻿ (松山駅前駅);駅番号: 05;所属事業者: 伊予鉄道;所属路線: 大手町線;キロ程: 0.8 km（古町起点）;駅構造: 地上駅;ホーム: 2面2線;乗降人員-統計年度-: 3,961人/日-2019年-;開業年月日: 1927年（昭和2年）4月3日;1: ■1号線 環状;2: ■2号線 環状;所在地: 愛媛県松山市南江戸・宮田町;所属事業者: 四国旅客鉄道（JR四国・駅詳細）伊予鉄道（駅詳細）;所在地: 愛媛県松山市南江戸一丁目14-1北緯33度50分25.4秒東経132度45分5秒﻿ / ﻿北緯33.840389度 東経132.75139度﻿ / 33.840389; 132.75139﻿ (松山駅)座標: 北緯33度50分25.4秒東経132度45分5秒﻿ / ﻿北緯33.840389度 東経132.75139度﻿ / 33.840389; 132.75139﻿ (松山駅);駅番号: ○Y55・U00;所属事業者: 四国旅客鉄道（JR四国）;所属路線: ■予讃線;キロ程: 194.4 km（高松起点）;電報略号: マツ;駅構造: 地上駅;ホーム: 2面3線;乗車人員-統計年度-: 4,784人/日（降車客含まず）-2020年-;開業年月日: 1927年（昭和2年）4月3日;備考: 直営駅（管理駅）みどりの窓口有2020年3月14日まで、日本貨物鉄道（JR貨物）の駅でもある。;1・2・3: ■予讃線;所在地: 愛媛県松山市宮田町北緯33度50分27.9秒東経132度45分8.4秒﻿ / ﻿北緯33.841083度 東経132.752333度﻿ / 33.841083; 132.752333﻿ (松山駅前駅);駅番号: 05;所属事業者: 伊予鉄道;所属路線: 大手町線;キロ程: 0.8 km（古町起点）;駅構造: 地上駅;ホーム: 2面2線;乗降人員-統計年度-: 3,961人/日-2019年-;開業年月日: 1927年（昭和2年）4月3日;1: ■1号線 環状;2: ■2号線 環状;所在地: 愛媛県松山市南江戸・宮田町;所属事業者: 四国旅客鉄道（JR四国・駅詳細）伊予鉄道（駅詳細）;所在地: 愛媛県松山市南江戸一丁目14-1北緯33度50分25.4秒東経132度45分5秒﻿ / ﻿北緯33.840389度 東経132.75139度﻿ / 33.840389; 132.75139﻿ (松山駅)座標: 北緯33度50分25.4秒東経132度45分5秒﻿ / ﻿北緯33.840389度 東経132.75139度﻿ / 33.840389; 132.75139﻿ (松山駅);駅番号: ○Y55・U00;所属事業者: 四国旅客鉄道（JR四国）;所属路線: ■予讃線;キロ程: 194.4 km（高松起点）;電報略号: マツ;駅構造: 地上駅;ホーム: 2面3線;乗車人員-統計年度-: 4,784人/日（降車客含まず）-2020年-;開業年月日: 1927年（昭和2年）4月3日;備考: 直営駅（管理駅）みどりの窓口有2020年3月14日まで、日本貨物鉄道（JR貨物）の駅でもある。;1・2・3: ■予讃線;所在地: 愛媛県松山市宮田町北緯33度50分27.9秒東経132度45分8.4秒﻿ / ﻿北緯33.841083度 東経132.752333度﻿ / 33.841083; 132.752333﻿ (松山駅前駅);駅番号: 05;所属事業者: 伊予鉄道;所属路線: 大手町線;キロ程: 0.8 km（古町起点）;駅構造: 地上駅;ホーム: 2面2線;乗降人員-統計年度-: 3,961人/日-2019年-;開業年月日: 1927年（昭和2年）4月3日;1: ■1号線 環状;2: ■2号線 環状","日本の鉄道駅一覧_し-しも","箇条書き","伊予鉄道大手町線のJR松山駅前停留場（ジェイアールまつやまえきまえていりゅうじょう、駅番号：05）についてもここで記述する。"
"JR三山木駅","JR三山木駅（じぇいあーるみやまきえき）","https://ja.wikipedia.org/wiki/JR三山木駅","北緯34度47分53.90秒東経135度47分4.43秒","所在地: 京都府京田辺市三山木高飛4北緯34度47分53.90秒東経135度47分4.43秒﻿ / ﻿北緯34.7983056度 東経135.7845639度﻿ / 34.7983056; 135.7845639座標: 北緯34度47分53.90秒東経135度47分4.43秒﻿ / ﻿北緯34.7983056度 東経135.7845639度﻿ / 34.7983056; 135.7845639;駅番号: JR-H22;所属事業者: 西日本旅客鉄道（JR西日本）;所属路線: H片町線（学研都市線）;キロ程: 9.4 km（木津起点）;電報略号: ミマ;駅構造: 高架駅;ホーム: 1面2線;乗車人員-統計年度-: 1,068人/日（降車客含まず）-2019年-;開業年月日: 1952年（昭和27年）12月1日;乗換: 三山木駅（近鉄京都線）;備考: 無人駅（自動券売機 有）* 1997年に上田辺駅から改称。;1・2: H学研都市線","日本の鉄道駅一覧_し-しも","箇条書き","島式ホーム1面2線を持つ高架駅。2002年（平成14年）3月16日の高架化完成時、ホームは4両編成分の長さだったが、2010年（平成22年）3月13日の改正に伴う京田辺駅 - 木津駅間7両編成化で、7両編成分相当の長さまで拡張工事が行われた。高架駅化後、エレベーター・エスカレーターは設置されなかったが、2010年（平成22年）12月1日から使用可能となった。トイレは駅構内に未整備である。駅前の公衆トイレは撤去済み。学研都市線の単線区間では、唯一の高架駅である。"
"JA広島病院前駅","JA広島病院前駅（じぇいえーひろしまびょういんまええき）","https://ja.wikipedia.org/wiki/JA広島病院前駅","北緯34度20分38.2秒東経132度19分20.58秒","所在地: 広島県廿日市市地御前一丁目3-13北緯34度20分38.2秒東経132度19分20.58秒﻿ / ﻿北緯34.343944度 東経132.3223833度﻿ / 34.343944; 132.3223833﻿ (JA広島病院前駅)座標: 北緯34度20分38.2秒東経132度19分20.58秒﻿ / ﻿北緯34.343944度 東経132.3223833度﻿ / 34.343944; 132.3223833﻿ (JA広島病院前駅);駅番号: M35;所属事業者: 広島電鉄;所属路線: ■宮島線;キロ程: 11.9 km（広電西広島起点）;駅構造: 地上駅;ホーム: 2面2線;乗降人員-統計年度-: 1,549人/日-2018年-;開業年月日: 1998年（平成10年）9月1日;西側:  宮島線;東側: 下り","日本の鉄道駅一覧_し-しも","箇条書き","駅名の通り、JA広島総合病院（広島県厚生農業協同組合連合会廣島総合病院）の最寄り駅である。JA（農業協同組合）関連の施設は全国各地に様々なものが存在しているが、JAの名を冠した駅名は全国でも当駅のみである。"
