"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"尾去沢鉱山","014尾去沢鉱山秋田","https://ja.wikipedia.org/wiki/尾去沢鉱山","北緯40度11分00秒東経140度45分00秒","所在地: 秋田県鹿角市尾去沢;国: 日本;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯40度11分00秒東経140度45分00秒﻿ / ﻿北緯40.1833度 東経140.75度﻿ / 40.1833; 140.75座標: 北緯40度11分00秒東経140度45分00秒﻿ / ﻿北緯40.1833度 東経140.75度﻿ / 40.1833; 140.75;産出物: 銅、金、銀;生産量: 銅30万t、金4.4t、銀155t（1889年以降・推定総計）;開山: 708年?;閉山: 1978年;企業: 岩崎家⇒三菱合資会社⇒三菱鉱業株式会社⇒太平鉱業株式会社⇒三菱金属鉱業株式会社⇒尾去沢鉱山株式会社;取得時期: 1889年（岩崎家取得）1893年（三菱取得）","日本の地質百選","表形式"
"男鹿半島","015男鹿一ノ目潟秋田","https://ja.wikipedia.org/wiki/男鹿半島","","","日本の地質百選","表形式"
"鳥海山","016鳥海山秋田・山形","https://ja.wikipedia.org/wiki/鳥海山","北緯39度05分57秒東経140度02分56秒","標高: 2,236[1]m;所在地: 日本山形県飽海郡遊佐町・酒田市・秋田県由利本荘市・にかほ市;位置: 北緯39度05分57秒東経140度02分56秒座標: 北緯39度05分57秒 東経140度02分56秒[2];山系: 出羽山地;種類: 成層火山","日本の地質百選","表形式"
"磐梯山","017磐梯山福島","https://ja.wikipedia.org/wiki/磐梯山","北緯37度36分04秒東経140度04分20秒","標高: 1,816.29m;所在地: 日本福島県猪苗代町・磐梯町・北塩原村;位置: 北緯37度36分04秒東経140度04分20秒座標: 北緯37度36分04秒 東経140度04分20秒;山系: 独立峰;種類: 成層火山（活火山ランクB）","日本の地質百選","表形式"
"筑波山","018筑波山茨城","https://ja.wikipedia.org/wiki/筑波山","北緯36度13分31秒東経140度6分24秒","標高: 877 m;所在地: 日本茨城県つくば市;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯36度13分31秒東経140度6分24秒﻿ / ﻿北緯36.22528度 東経140.10667度﻿ / 36.22528; 140.10667座標: 北緯36度13分31秒東経140度6分24秒﻿ / ﻿北緯36.22528度 東経140.10667度﻿ / 36.22528; 140.10667;山系: 八溝山地;種類: 堅牢残丘;表筑波: 御幸ヶ原コース;裏筑波: 深峰遊歩道（旧ユースホステルコース）;山頂: 山頂連絡路","日本の地質百選","表形式"
"華厳滝","019華厳の滝栃木","https://ja.wikipedia.org/wiki/華厳滝","北緯36度44分16.5秒東経139度30分07.1秒","所在地: 栃木県日光市;位置: 北緯36度44分16.5秒東経139度30分07.1秒座標: 北緯36度44分16.5秒 東経139度30分07.1秒;落差: 97 m;滝幅: 7 m;水系: 利根川水系大谷川","日本の地質百選","表形式"
"足尾銅山","020足尾銅山栃木","https://ja.wikipedia.org/wiki/足尾銅山","","所在地: 上都賀郡足尾町（現在の日光市足尾地区）;県: 栃木県;国: 日本;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}36°38′0″N139°26′23″E﻿ / ﻿36.63333°N 139.43972°E﻿ / 36.63333; 139.43972座標: 36°38′0″N139°26′23″E﻿ / ﻿36.63333°N 139.43972°E﻿ / 36.63333; 139.43972;産出物: 銅;開山: 1610年;閉山: 1973年 (1973)","日本の地質百選","表形式"
"浅間山","021浅間山群馬・長野","https://ja.wikipedia.org/wiki/浅間山","北緯36度24分23秒東経138度31分23秒","標高: 2,568[注釈 1]m;所在地: 日本群馬県吾妻郡嬬恋村長野県北佐久郡軽井沢町・御代田町;位置: 北緯36度24分23秒東経138度31分23秒座標: 北緯36度24分23秒 東経138度31分23秒[注釈 1];山系: 浅間山系;種類: 成層火山（活火山ランクA）","日本の地質百選","表形式"
"瀬林の漣痕","023瀬林の漣痕と恐竜足跡群馬","https://ja.wikipedia.org/wiki/瀬林の漣痕","","","日本の地質百選","表形式"
"秩父地方","024秩父・長瀞埼玉","https://ja.wikipedia.org/wiki/秩父地方","","","日本の地質百選","表形式"
"犬吠埼","025犬吠埼千葉","https://ja.wikipedia.org/wiki/犬吠埼","北緯35度25分東経140度31分","場所: 日本千葉県銚子市犬吠埼;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度25分東経140度31分﻿ / ﻿北緯35.42度 東経140.52度﻿ / 35.42; 140.52;年代: 中生代、白亜紀（1億2000万年前）;国: 日本;都道府県: 千葉県;市町村: 銚子市;• 合計: 0.588967511km2;• 合計: 655人;等時帯: UTC+9(日本標準時);郵便番号: 288-0012[3];市外局番: 0479[4];ナンバープレート: 千葉;自然公園名: 水郷筑波国定公園;施設の種類: 園地、道路（歩道）;所在地: 銚子市犬吠埼;面積: 園地0.39ha、遊歩道延長1.37km;施設: 園地、公衆トイレ、遊歩道;管理: 銚子市;交通: 銚子電鉄「犬吠駅」下車徒歩約10分;場所: 日本千葉県銚子市犬吠埼;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度25分東経140度31分﻿ / ﻿北緯35.42度 東経140.52度﻿ / 35.42; 140.52;年代: 中生代、白亜紀（1億2000万年前）;国: 日本;都道府県: 千葉県;市町村: 銚子市;• 合計: 0.588967511km2;• 合計: 655人;等時帯: UTC+9(日本標準時);郵便番号: 288-0012[3];市外局番: 0479[4];ナンバープレート: 千葉;自然公園名: 水郷筑波国定公園;施設の種類: 園地、道路（歩道）;所在地: 銚子市犬吠埼;面積: 園地0.39ha、遊歩道延長1.37km;施設: 園地、公衆トイレ、遊歩道;管理: 銚子市;交通: 銚子電鉄「犬吠駅」下車徒歩約10分","日本の地質百選","表形式"
"養老渓谷","026養老渓谷・黒滝不整合千葉","https://ja.wikipedia.org/wiki/養老渓谷","","場所: 日本千葉県大多喜町・市原市;河川: 養老川（養老川水系の本流）","日本の地質百選","表形式"
"伊豆大島","027伊豆大島東京","https://ja.wikipedia.org/wiki/伊豆大島","北緯34度44分0秒東経139度24分0秒","所在地: 日本　東京都大島町;所在海域: 太平洋;座標: 北緯34度44分0秒東経139度24分0秒;面積: 91.06 km²;海岸線長: 52 km;最高標高: 758[1][注釈 1]m;最高峰: 三原新山;インペリアル換算: インペリアル換算123456789101112  5.1 5139  5.8 5238  10 5643  9.4 6451  10 7158  13 7565  9.7 8171  9.1 8574  14 7969  13 7160  7.7 6352  4 5643気温（°F）総降水量（in）;最高気温記録 °C（°F）: 20.9(69.6);平均最高気温 °C（°F）: 10.7(51.3);日平均気温 °C（°F）: 7.3(45.1);平均最低気温 °C（°F）: 3.7(38.7);最低気温記録 °C（°F）: −3.3(26.1);降水量mm （inch）: 130.5(5.138);平均降水日数 （≥0.5 mm）: 8.5;% 湿度: 64;平均月間日照時間: 151.7;所在地: 日本　東京都大島町;所在海域: 太平洋;座標: 北緯34度44分0秒東経139度24分0秒;面積: 91.06 km²;海岸線長: 52 km;最高標高: 758[1][注釈 1]m;最高峰: 三原新山;インペリアル換算: インペリアル換算123456789101112  5.1 5139  5.8 5238  10 5643  9.4 6451  10 7158  13 7565  9.7 8171  9.1 8574  14 7969  13 7160  7.7 6352  4 5643気温（°F）総降水量（in）;最高気温記録 °C（°F）: 20.9(69.6);平均最高気温 °C（°F）: 10.7(51.3);日平均気温 °C（°F）: 7.3(45.1);平均最低気温 °C（°F）: 3.7(38.7);最低気温記録 °C（°F）: −3.3(26.1);降水量mm （inch）: 130.5(5.138);平均降水日数 （≥0.5 mm）: 8.5;% 湿度: 64;平均月間日照時間: 151.7","日本の地質百選","表形式"
"三宅島","028三宅島東京","https://ja.wikipedia.org/wiki/三宅島","北緯34度04分55秒東経139度31分35秒","所在地: 日本・東京都;所在海域: 太平洋（フィリピン海）;所属諸島: 伊豆諸島;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯34度04分55秒東経139度31分35秒﻿ / ﻿北緯34.08194度 東経139.52639度﻿ / 34.08194; 139.52639座標: 北緯34度04分55秒東経139度31分35秒﻿ / ﻿北緯34.08194度 東経139.52639度﻿ / 34.08194; 139.52639;面積: 55.44 km²;海岸線長: 38.3 km;最高標高: 775.1 m;最高峰: 雄山;最大都市: 三宅村;インペリアル換算: インペリアル換算123456789101112  4.3 5345  4.8 5344  7.8 5848  7.2 6555  8.6 7161  9.6 7567  8.8 8173  9.5 8475  7.9 8072  13 7364  7.2 6657  4.5 5849気温（°F）総降水量（in）;最高気温記録 °C（°F）: 20.1(68.2);平均最高気温 °C（°F）: 11.9(53.4);日平均気温 °C（°F）: 9.8(49.6);平均最低気温 °C（°F）: 7.0(44.6);最低気温記録 °C（°F）: −1.1(30);降水量mm （inch）: 144.3(5.681);平均降水日数 （≥0.5 mm）: 10.9;% 湿度: 64;平均月間日照時間: 117.9;所在地: 日本・東京都;所在海域: 太平洋（フィリピン海）;所属諸島: 伊豆諸島;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯34度04分55秒東経139度31分35秒﻿ / ﻿北緯34.08194度 東経139.52639度﻿ / 34.08194; 139.52639座標: 北緯34度04分55秒東経139度31分35秒﻿ / ﻿北緯34.08194度 東経139.52639度﻿ / 34.08194; 139.52639;面積: 55.44 km²;海岸線長: 38.3 km;最高標高: 775.1 m;最高峰: 雄山;最大都市: 三宅村;インペリアル換算: インペリアル換算123456789101112  4.3 5345  4.8 5344  7.8 5848  7.2 6555  8.6 7161  9.6 7567  8.8 8173  9.5 8475  7.9 8072  13 7364  7.2 6657  4.5 5849気温（°F）総降水量（in）;最高気温記録 °C（°F）: 20.1(68.2);平均最高気温 °C（°F）: 11.9(53.4);日平均気温 °C（°F）: 9.8(49.6);平均最低気温 °C（°F）: 7.0(44.6);最低気温記録 °C（°F）: −1.1(30);降水量mm （inch）: 144.3(5.681);平均降水日数 （≥0.5 mm）: 10.9;% 湿度: 64;平均月間日照時間: 117.9","日本の地質百選","表形式"
"無人岩","029父島無人岩（ボニナイト）東京","https://ja.wikipedia.org/wiki/無人岩","","","日本の地質百選","表形式"
"城ヶ島","030城ヶ島神奈川","https://ja.wikipedia.org/wiki/城ヶ島","北緯35度8分1秒東経139度37分10秒","所在地: 日本神奈川県三浦市;所在海域: 相模湾（狭義の東端）;座標: 北緯35度8分1秒東経139度37分10秒座標: 北緯35度8分1秒 東経139度37分10秒;面積: 0.99 km²;海岸線長: 4 km;最高標高: 29.9 m","日本の地質百選","表形式"
"箱根山","031箱根火山神奈川","https://ja.wikipedia.org/wiki/箱根山","北緯35度15分35.7秒東経139度1分11.4秒","標高: 1,438 m;所在地: 神奈川県・静岡県;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度15分35.7秒東経139度1分11.4秒﻿ / ﻿北緯35.259917度 東経139.019833度﻿ / 35.259917; 139.019833座標: 北緯35度15分35.7秒東経139度1分11.4秒﻿ / ﻿北緯35.259917度 東経139.019833度﻿ / 35.259917; 139.019833;種類: 複成火山;最新噴火: 2015年（小規模）","日本の地質百選","表形式"
"佐渡金山","032佐渡金山新潟","https://ja.wikipedia.org/wiki/佐渡金山","","来館者数: 約19,000人/年[11];事業主体: 佐渡市;延床面積: 約1,100 ㎡[12];開館: 2019年4月;所在地: 〒952-1562新潟県佐渡市相川三町目浜町18番地1;アクセス: 新潟交通佐渡本線ほか「きらりうむ佐渡」バス停すぐ;外部リンク: 公式サイト","日本の地質百選","表形式"
"小木海岸","033佐渡小木海岸新潟","https://ja.wikipedia.org/wiki/小木海岸","","","日本の地質百選","表形式"
"新津油田","034新津油田新潟","https://ja.wikipedia.org/wiki/新津油田","北緯37度45分0秒東経139度6分49秒","事業主体: 新潟市;管理運営: NKSコーポレーション（指定管理者）[7];開館: 1988年[7];所在地: 〒956-0845 日本新潟県新潟市秋葉区金津1172番地1[7];位置: 北緯37度45分0秒東経139度6分49秒;最寄バス停: 泉観光バス金津線「金津」バス停区バス「金津・石油の里」バス停;外部リンク: 石油の世界館 公式ウェブサイト","日本の地質百選","表形式"
"糸魚川静岡構造線","035糸魚川－静岡構造線（糸魚川）新潟","https://ja.wikipedia.org/wiki/糸魚川静岡構造線","","","日本の地質百選","表形式"
"小滝ヒスイ峡 (存在しないページ)","036小滝・青海川ヒスイ峡新潟","https://ja.wikipedia.org/w/index.php?title=小滝ヒスイ峡&amp;action=edit&amp;redlink=1","","","日本の地質百選","表形式"
"魚津埋没林","037魚津埋没林富山","https://ja.wikipedia.org/wiki/魚津埋没林","","","日本の地質百選","表形式"
"立山カルデラ","038立山カルデラ富山","https://ja.wikipedia.org/wiki/立山カルデラ","","","日本の地質百選","表形式"
"手取川","039白峰百万貫岩石川","https://ja.wikipedia.org/wiki/手取川#白峰百万貫の岩","","水系: 一級水系手取川;種別: 一級河川;延長: 72 km;平均流量: 72.48 m³/s;流域面積: 809 km²;水源: 白山;水源の標高: 2,702 m;河口・合流先: 日本海;流域: 日本石川県","日本の地質百選","表形式"
"東尋坊","040東尋坊福井","https://ja.wikipedia.org/wiki/東尋坊","","","日本の地質百選","表形式"
"糸魚川静岡構造線","041糸魚川－静岡構造線（早川）山梨","https://ja.wikipedia.org/wiki/糸魚川静岡構造線","","","日本の地質百選","表形式"
"富士山 (代表的なトピック)","042富士山山梨・静岡","https://ja.wikipedia.org/wiki/富士山_(代表的なトピック)","北緯35度21分45秒東経138度43分50秒","標高: 3,776.12[注釈 1][1][2]m;所在地: 日本静岡県富士宮市裾野市富士市御殿場市駿東郡小山町山梨県富士吉田市南都留郡鳴沢村;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度21分45秒東経138度43分50秒﻿ / ﻿北緯35.3625度 東経138.7306度﻿ / 35.3625; 138.7306[2]座標: 北緯35度21分45秒東経138度43分50秒﻿ / ﻿北緯35.3625度 東経138.7306度﻿ / 35.3625; 138.7306[2];山系: 独立峰;種類: 成層火山・活火山ランクB[3]・常時観測火山;初登頂: 663年（役小角）;富士山―信仰の対象と芸術の源泉（日本）:;英名: Fujisan, sacred place and source of artistic inspiration;仏名: Fujisan, lieu sacre et source d'inspiration artistique;面積: 20,702 ha（緩衝地域 49,628 ha）;登録区分: 文化遺産;登録基準: (3), (6);登録年: 2013年;公式サイト: 世界遺産センター（英語）;最高気温記録 °C（°F）: −1.7(28.9);平均最高気温 °C（°F）: −15.4(4.3);日平均気温 °C（°F）: −18.4(−1.1);平均最低気温 °C（°F）: −21.7(−7.1);最低気温記録 °C（°F）: −37.3(−35.1);平均気温の推移[注釈 9]: 平均気温の推移[注釈 9]@media all and (max-width:720px){body.skin-minerva .mw-parser-output div.mw-graph{min-width:auto!important;max-width:100%;overflow-x:auto;overflow-y:visible}}.mw-parser-output .mw-graph-img{width:inherit;height:inherit}最高気温・最低気温・湿度の推移平均最高気温[注釈 10]最高気温（最高値）[注釈 11]最高気温（最低値）[注釈 12]平均最低気温[注釈 13]最低気温（最低値）[注釈 14]最低気温（最高値）[注釈 15]各階級の日数[注釈 16]平均湿度の推移[注釈 17];南東麓: 柿田川（日本三大清流）、小浜池;南麓: 吉原湧泉群;西麓: 湧玉池（特別天然記念物）、白糸の滝（国指定の名勝及び天然記念物）、猪之頭湧泉群;北麓: 忍野八海（国指定の天然記念物）;標高: 3,776.12[注釈 1][1][2]m;所在地: 日本静岡県富士宮市裾野市富士市御殿場市駿東郡小山町山梨県富士吉田市南都留郡鳴沢村;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度21分45秒東経138度43分50秒﻿ / ﻿北緯35.3625度 東経138.7306度﻿ / 35.3625; 138.7306[2]座標: 北緯35度21分45秒東経138度43分50秒﻿ / ﻿北緯35.3625度 東経138.7306度﻿ / 35.3625; 138.7306[2];山系: 独立峰;種類: 成層火山・活火山ランクB[3]・常時観測火山;初登頂: 663年（役小角）;富士山―信仰の対象と芸術の源泉（日本）:;英名: Fujisan, sacred place and source of artistic inspiration;仏名: Fujisan, lieu sacre et source d'inspiration artistique;面積: 20,702 ha（緩衝地域 49,628 ha）;登録区分: 文化遺産;登録基準: (3), (6);登録年: 2013年;公式サイト: 世界遺産センター（英語）;最高気温記録 °C（°F）: −1.7(28.9);平均最高気温 °C（°F）: −15.4(4.3);日平均気温 °C（°F）: −18.4(−1.1);平均最低気温 °C（°F）: −21.7(−7.1);最低気温記録 °C（°F）: −37.3(−35.1);平均気温の推移[注釈 9]: 平均気温の推移[注釈 9]@media all and (max-width:720px){body.skin-minerva .mw-parser-output div.mw-graph{min-width:auto!important;max-width:100%;overflow-x:auto;overflow-y:visible}}.mw-parser-output .mw-graph-img{width:inherit;height:inherit}最高気温・最低気温・湿度の推移平均最高気温[注釈 10]最高気温（最高値）[注釈 11]最高気温（最低値）[注釈 12]平均最低気温[注釈 13]最低気温（最低値）[注釈 14]最低気温（最高値）[注釈 15]各階級の日数[注釈 16]平均湿度の推移[注釈 17];南東麓: 柿田川（日本三大清流）、小浜池;南麓: 吉原湧泉群;西麓: 湧玉池（特別天然記念物）、白糸の滝（国指定の名勝及び天然記念物）、猪之頭湧泉群;北麓: 忍野八海（国指定の天然記念物）","日本の地質百選","表形式"
"八ヶ岳","043八ケ岳長野・山梨","https://ja.wikipedia.org/wiki/八ヶ岳","北緯35度58分15秒東経138度22分12秒","所在地: 日本山梨県・長野県;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度58分15秒東経138度22分12秒﻿ / ﻿北緯35.97083度 東経138.37000度﻿ / 35.97083; 138.37000座標: 北緯35度58分15秒東経138度22分12秒﻿ / ﻿北緯35.97083度 東経138.37000度﻿ / 35.97083; 138.37000;最高峰: 赤岳（2,899m）;延長: 30km;種類: 火山群","日本の地質百選","表形式"
"上高地","044上高地と滝谷花崗岩長野","https://ja.wikipedia.org/wiki/上高地","","","日本の地質百選","表形式"
"御嶽山","045御嶽山長野・岐阜","https://ja.wikipedia.org/wiki/御嶽山","北緯35度53分34秒東経137度28分49秒","標高: 最高峰剣ヶ峰 3,067[1]m;所在地: 日本長野県木曽郡木曽町・王滝村岐阜県下呂市・高山市;位置: 北緯35度53分34秒東経137度28分49秒座標: 北緯35度53分34秒 東経137度28分49秒[1];山系: 独立峰（御嶽山系）;種類: 成層火山活火山ランクB[2][3]、噴火警戒レベル1(活火山であることに留意)[4];最新噴火: 2014年（継続中）;初登頂: （702年に役小角が開山）[5];標高: 最高峰剣ヶ峰 3,067[1]m;所在地: 日本長野県木曽郡木曽町・王滝村岐阜県下呂市・高山市;位置: 北緯35度53分34秒東経137度28分49秒座標: 北緯35度53分34秒 東経137度28分49秒[1];山系: 独立峰（御嶽山系）;種類: 成層火山活火山ランクB[2][3]、噴火警戒レベル1(活火山であることに留意)[4];最新噴火: 2014年（継続中）;初登頂: （702年に役小角が開山）[5]","日本の地質百選","表形式"
"中央構造線","046中央構造線（大鹿村）長野","https://ja.wikipedia.org/wiki/中央構造線","","","日本の地質百選","表形式"
"神岡鉱山","047神岡鉱山岐阜","https://ja.wikipedia.org/wiki/神岡鉱山","","所在地: 岐阜県飛騨市（旧・吉城郡神岡町）;国: 日本;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}36°20′55.8″N137°17′42.7″E﻿ / ﻿36.348833°N 137.295194°E﻿ / 36.348833; 137.295194座標: 36°20′55.8″N137°17′42.7″E﻿ / ﻿36.348833°N 137.295194°E﻿ / 36.348833; 137.295194;開山: 720年;閉山: 2001年6月;企業: 三井組 ⇒ 三井鉱山 ⇒ 三井金属鉱業 ⇒ 神岡鉱業","日本の地質百選","表形式"
"根尾谷断層","048根尾谷断層岐阜","https://ja.wikipedia.org/wiki/根尾谷断層","","","日本の地質百選","表形式"
"飛水峡","049飛水峡・上麻生礫岩岐阜","https://ja.wikipedia.org/wiki/飛水峡","","","日本の地質百選","表形式"
"丹那断層","050丹那断層静岡","https://ja.wikipedia.org/wiki/丹那断層","","","日本の地質百選","表形式"
"大崩海岸","051大崩海岸静岡","https://ja.wikipedia.org/wiki/大崩海岸","","","日本の地質百選","表形式"
"鳳来寺山","052鳳来寺山愛知","https://ja.wikipedia.org/wiki/鳳来寺山","北緯34度58分58.51秒東経137度34分57.36秒","標高: 695 m;所在地: 日本愛知県新城市鳳来寺;位置: 北緯34度58分58.51秒東経137度34分57.36秒座標: 北緯34度58分58.51秒 東経137度34分57.36秒","日本の地質百選","表形式"
"月出の中央構造線","053中央構造線（月出）三重","https://ja.wikipedia.org/wiki/月出の中央構造線","","","日本の地質百選","表形式"
