"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"鶴岡公園"," 鶴岡公園（山形県鶴岡市）","https://ja.wikipedia.org/wiki/鶴岡公園","","","日本さくら名所100選","箇条書き"
"烏帽子山公園"," 烏帽子山公園（山形県南陽市）","https://ja.wikipedia.org/wiki/烏帽子山公園","","","日本さくら名所100選","箇条書き"
"若松城"," 鶴ヶ城公園（福島県会津若松市）","https://ja.wikipedia.org/wiki/若松城","北緯37度29分15.78秒東経139度55分47.23秒","別名: 鶴ヶ城、会津若松城、黒川城;城郭構造: 梯郭式平山城;天守構造: 望楼型7重不明（1593年（文禄2年）築）層塔型5重5階地下2階（1611年（慶長16年）改）層塔型5重5階（RC造1965年（昭和40年）外観復興）;築城主: 蘆名直盛;築城年: 1384年（南朝：元中元年、北朝：至徳元年）;主な改修者: 蒲生氏郷、加藤明成;主な城主: 黒川城蘆名氏、伊達政宗若松城蒲生氏、上杉景勝、加藤氏、保科氏・会津松平家;廃城年: 1874年（明治7年）;遺構: 石垣、土塁、堀;指定文化財: 国の史跡;再建造物: 天守・門・櫓・長屋;位置: 北緯37度29分15.78秒東経139度55分47.23秒;地図: 若松城","日本さくら名所100選","箇条書き"
"二本松城"," 霞ヶ城公園（福島県二本松市）","https://ja.wikipedia.org/wiki/二本松城","北緯37度35分58.71秒東経140度25分40.75秒","別名: 霞ヶ城、白旗城;城郭構造: 梯郭式平山城;天守構造: 不明;築城主: 二本松満泰;築城年: 室町時代中期;主な改修者: 丹羽光重;主な城主: 二本松氏、伊達氏、蒲生氏、上杉氏、加藤氏、丹羽氏;廃城年: 明治5年（1872年）;遺構: 天守台、石垣、堀切;指定文化財: 国の史跡;再建造物: 箕輪門、附櫓;位置: 北緯37度35分58.71秒東経140度25分40.75秒;地図: 二本松城","日本さくら名所100選","箇条書き"
"三春滝桜"," 三春町のシダレザクラ（福島県三春町","https://ja.wikipedia.org/wiki/三春滝桜","","所在地: 福島県田村郡三春町大字滝字桜久保296番地;樹種: エドヒガン(C.spachiana);管理者: 国の天然記念物;ウェブサイト: 三春滝桜;所在地: 福島県田村郡三春町大字滝字桜久保296番地;樹種: エドヒガン(C.spachiana);管理者: 国の天然記念物;ウェブサイト: 三春滝桜;所在地: 福島県田村郡三春町大字滝字桜久保296番地;樹種: エドヒガン(C.spachiana);管理者: 国の天然記念物;ウェブサイト: 三春滝桜","日本さくら名所100選","箇条書き"
"日立市かみね公園"," 日立市かみね公園・平和通り（茨城県日立市）","https://ja.wikipedia.org/wiki/日立市かみね公園","北緯36度36分32.2秒東経140度39分26.4秒","分類: 都市公園;所在地: 日本茨城県日立市宮田町5-2-22北緯36度36分32.2秒東経140度39分26.4秒;開園: 1957年;運営者: 日立市公園協会;設備・遊具: 動物園･遊園地など;駐車場: 合計850台;アクセス: バスで「かみね公園口」下車;公式サイト: [1]","日本さくら名所100選","箇条書き"
"静峰ふるさと公園"," 静峰公園（茨城県那珂市）","https://ja.wikipedia.org/wiki/静峰ふるさと公園","","","日本さくら名所100選","箇条書き"
"日光街道"," 日光街道桜並木（栃木県宇都宮市）","https://ja.wikipedia.org/wiki/日光街道","","","日本さくら名所100選","箇条書き"
"太平山県立自然公園 (栃木県)"," 太平山県立自然公園（栃木県栃木市）","https://ja.wikipedia.org/wiki/太平山県立自然公園_(栃木県)","","","日本さくら名所100選","箇条書き"
"赤城南面千本桜"," 赤城南面千本桜（群馬県前橋市）","https://ja.wikipedia.org/wiki/赤城南面千本桜","","","日本さくら名所100選","箇条書き"
"桜山 (群馬県)"," 桜山公園（群馬県藤岡市）","https://ja.wikipedia.org/wiki/桜山_(群馬県)","北緯36度9分42.1秒東経139度1分16.2秒","標高: 591 m;所在地: 群馬県藤岡市三波川;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯36度9分42.1秒東経139度1分16.2秒﻿ / ﻿北緯36.161694度 東経139.021167度﻿ / 36.161694; 139.021167座標: 北緯36度9分42.1秒東経139度1分16.2秒﻿ / ﻿北緯36.161694度 東経139.021167度﻿ / 36.161694; 139.021167","日本さくら名所100選","箇条書き"
"大宮公園"," 大宮公園（埼玉県さいたま市）","https://ja.wikipedia.org/wiki/大宮公園","北緯35度55分8.48秒東経139度37分50.95秒","分類: 都市公園（広域公園）[1];所在地: 埼玉県さいたま市大宮区高鼻町4;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度55分8.48秒東経139度37分50.95秒﻿ / ﻿北緯35.9190222度 東経139.6308194度﻿ / 35.9190222; 139.6308194座標: 北緯35度55分8.48秒東経139度37分50.95秒﻿ / ﻿北緯35.9190222度 東経139.6308194度﻿ / 35.9190222; 139.6308194;面積: 67.8ha;設計者: 長岡安平･井下清→本多静六･田村剛;告示: 都市計画決定：昭和37年3月19日開設：明治18年9月22日","日本さくら名所100選","箇条書き"
"熊谷桜堤"," 熊谷桜堤（埼玉県熊谷市）","https://ja.wikipedia.org/wiki/熊谷桜堤","","","日本さくら名所100選","箇条書き"
"長瀞渓谷"," 長瀞（埼玉県長瀞町）","https://ja.wikipedia.org/wiki/長瀞渓谷","","","日本さくら名所100選","箇条書き"
"泉自然公園"," 泉自然公園（千葉県千葉市）","https://ja.wikipedia.org/wiki/泉自然公園","北緯35度34分37秒東経140度13分36秒","分類: 都市公園（風致公園）;所在地: 日本千葉県千葉市若葉区野呂町108番地;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度34分37秒東経140度13分36秒﻿ / ﻿北緯35.57694度 東経140.22667度﻿ / 35.57694; 140.22667座標: 北緯35度34分37秒東経140度13分36秒﻿ / ﻿北緯35.57694度 東経140.22667度﻿ / 35.57694; 140.22667;面積: 430,000m2;開園: 1969年（昭和44年）;運営者: 千葉市都市局;設備・遊具: フィールドアスレチック、ビジターセンター、梅園、植物園、休憩所等;駐車場: 約250台（有料）;バリアフリー: スロープ、駐車場、トイレ等;アクセス: 千葉駅から路線バス「千城台駅」から路線バス;事務所: 若葉公園緑地事務所;事務所所在地: 千葉市若葉区野呂町108番;公式サイト: 泉自然公園;施設名: 泉自然公園;所在地: 〒265-0053 千葉県千葉市若葉区野呂町108;駐車場: あり（有料）","日本さくら名所100選","箇条書き"
"清水公園"," 清水公園（千葉県野田市）","https://ja.wikipedia.org/wiki/清水公園","北緯35度57分35.43秒東経139度50分59.51秒","分類: 民営公園（風致公園）;所在地: 千葉県野田市;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度57分35.43秒東経139度50分59.51秒﻿ / ﻿北緯35.9598417度 東経139.8498639度﻿ / 35.9598417; 139.8498639座標: 北緯35度57分35.43秒東経139度50分59.51秒﻿ / ﻿北緯35.9598417度 東経139.8498639度﻿ / 35.9598417; 139.8498639;面積: 280000 m2;前身: 聚楽園;開園: 1894年4月3日;運営者: 株式会社千秋社;設備・遊具: フィールドアスレチック、花ファンタジア、グリーンフィールドなど;駐車場: 約800台;バリアフリー: 車椅子を無料で貸出等[1];事務所所在地: 〒278-0043千葉県野田市清水906;備考: 定休日（12月30日 - 1月1日）;公式サイト: 公式ホームページ","日本さくら名所100選","箇条書き"
"茂原公園"," 茂原公園（千葉県茂原市）","https://ja.wikipedia.org/wiki/茂原公園","北緯35度25分50秒東経140度17分03秒","分類: 都市公園（総合公園）;所在地: 日本千葉県茂原市高師1325-1;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度25分50秒東経140度17分03秒﻿ / ﻿北緯35.43056度 東経140.28417度﻿ / 35.43056; 140.28417座標: 北緯35度25分50秒東経140度17分03秒﻿ / ﻿北緯35.43056度 東経140.28417度﻿ / 35.43056; 140.28417;面積: 160829㎡;開園: 昭和初期;運営者: 茂原市都市整備課;設備・遊具: 遊具有、展望広場、多目的広場、野外ステージ、展望デッキ、梅園、博物館等;駐車場: 約150台（無料）;バリアフリー: スロープ、駐車場、トイレ等;アクセス: JR東日本「茂原駅」;公式サイト: 茂原公園（茂原市HP）;施設名: 茂原公園;所在地: 〒297-0029 千葉県茂原市 高師1325-1;営業時間: 24時間;定休日/休業日: 年中無休;駐車場: あり（無料）;施設オプション: ペット同伴可、トイレ設備あり","日本さくら名所100選","箇条書き"
"新宿御苑"," 新宿御苑（東京都新宿区）","https://ja.wikipedia.org/wiki/新宿御苑","北緯35度41分7秒東経139度42分35秒","分類: 国民公園;所在地: 日本東京都新宿区、渋谷区;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度41分7秒東経139度42分35秒﻿ / ﻿北緯35.68528度 東経139.70972度﻿ / 35.68528; 139.70972座標: 北緯35度41分7秒東経139度42分35秒﻿ / ﻿北緯35.68528度 東経139.70972度﻿ / 35.68528; 139.70972;面積: 58.3 ha;前身: 新宿植物御苑;開園: 1906年（明治39年）5月;設計者: アンリ・マルチネ等;運営者: 環境省;年来園者数: 126万人;設備・遊具: 日本庭園、旧洋館御休所、旧御涼亭;駐車場: 200台;事務所: 環境省新宿御苑管理事務所;事務所所在地: 〒160-0014東京都新宿区内藤町11番地;備考: 設計に関わった造園家：福羽逸人、アンリ・マルチネ;公式サイト: 公式ホームページ","日本さくら名所100選","箇条書き"
"上野恩賜公園"," 上野恩賜公園（東京都台東区）","https://ja.wikipedia.org/wiki/上野恩賜公園","北緯35度42分44秒東経139度46分16秒","分類: 都市公園;所在地: 日本東京都台東区上野公園;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度42分44秒東経139度46分16秒﻿ / ﻿北緯35.71222度 東経139.77111度﻿ / 35.71222; 139.77111座標: 北緯35度42分44秒東経139度46分16秒﻿ / ﻿北緯35.71222度 東経139.77111度﻿ / 35.71222; 139.77111;面積: 53.8ヘクタール[1];開園: 1873年10月19日[1];設備・遊具: 東京国立博物館、国立西洋美術館、国立科学博物館、恩賜上野動物園他多数;駐車場: 有り;アクセス: 東日本旅客鉄道（JR東日本）上野駅東京地下鉄（東京メトロ） 上野駅・湯島駅都営地下鉄上野御徒町駅京成電鉄京成上野駅;事務所: 東京都東部公園緑地事務所;事務所所在地: 〒110-0007 東京都台東区上野公園7-47;公式サイト: [1]","日本さくら名所100選","箇条書き"
"隅田公園"," 隅田公園（東京都墨田区）","https://ja.wikipedia.org/wiki/隅田公園","","","日本さくら名所100選","箇条書き"
"井の頭恩賜公園"," 井の頭恩賜公園（東京都武蔵野市）","https://ja.wikipedia.org/wiki/井の頭恩賜公園","北緯35度42分3秒東経139度34分27秒","所在地: 日本東京都三鷹市、武蔵野市;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度42分3秒東経139度34分27秒﻿ / ﻿北緯35.70083度 東経139.57417度﻿ / 35.70083; 139.57417座標: 北緯35度42分3秒東経139度34分27秒﻿ / ﻿北緯35.70083度 東経139.57417度﻿ / 35.70083; 139.57417;面積: 42ha[1];設備・遊具: 競技場（400mトラック）、テニスコート（6面）、野外ステージ、ボート場;駐車場: 60台;告示: 1917年5月1日2014年4月24日東京都告示第681号;事務所: 井の頭恩賜公園管理所;事務所所在地: 東京都武蔵野市御殿山1-18-31;公式サイト: 井の頭恩賜公園","日本さくら名所100選","箇条書き"
"小金井公園"," 小金井公園（東京都小金井市）","https://ja.wikipedia.org/wiki/小金井公園","北緯35度42分52秒東経139度31分08秒","分類: 都市公園（広域公園）;所在地: 日本東京都小金井市、小平市、西東京市、武蔵野市;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度42分52秒東経139度31分08秒﻿ / ﻿北緯35.71444度 東経139.51889度﻿ / 35.71444; 139.51889座標: 北緯35度42分52秒東経139度31分08秒﻿ / ﻿北緯35.71444度 東経139.51889度﻿ / 35.71444; 139.51889;面積: 80.2ha;開園: 1954年（昭和29年）1月14日;運営者: 東京都公園協会2011～2015年度指定管理者;駐車場: あり（有料・700台）;事務所所在地: 東京都小金井市関野町一丁目13番1号;公式サイト: 公式サイト","日本さくら名所100選","箇条書き"
"神奈川県立三ツ池公園"," 神奈川県立三ツ池公園（神奈川県横浜市）","https://ja.wikipedia.org/wiki/神奈川県立三ツ池公園","北緯35度31分22.4秒東経139度39分37.1秒","分類: 都市公園（総合公園）;所在地: 日本神奈川県横浜市鶴見区三ツ池公園、梶山一丁目、上末吉四丁目;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度31分22.4秒東経139度39分37.1秒﻿ / ﻿北緯35.522889度 東経139.660306度﻿ / 35.522889; 139.660306座標: 北緯35度31分22.4秒東経139度39分37.1秒﻿ / ﻿北緯35.522889度 東経139.660306度﻿ / 35.522889; 139.660306;面積: 約29.7ha;前身: 農業用ため池;開園: 1957年（昭和32年）4月9日;運営者: 神奈川県（指定管理者：横浜緑地・西武造園・協栄グループ）;駐車場: あり（有料）;公式サイト: http://www.kanagawaparks.com/mitsuike/","日本さくら名所100選","箇条書き"
"衣笠山公園"," 衣笠山公園（神奈川県横須賀市）","https://ja.wikipedia.org/wiki/衣笠山公園","","分類: 都市公園（風致公園）;所在地: 神奈川県横須賀市小矢部4-922;面積: 18.0ha;運営者: 横須賀市（指定管理者：シティサポートよこすか・横須賀緑化造園協同組合共同事業体）[1];公式サイト: 公式サイト","日本さくら名所100選","箇条書き"
"小田原城址公園"," 小田原城址公園・城山公園（神奈川県小田原市）","https://ja.wikipedia.org/wiki/小田原城址公園","","分類: 都市公園（総合公園）;所在地: 日本神奈川県小田原市城内;面積: 11.1 ha;運営者: 小田原市;公式サイト: 小田原市のサイト","日本さくら名所100選","箇条書き"
"大河津分水"," 大河津分水（新潟県燕市）","https://ja.wikipedia.org/wiki/大河津分水","","","日本さくら名所100選","箇条書き"
"村松公園"," 村松公園（新潟県五泉市）","https://ja.wikipedia.org/wiki/村松公園","北緯37度41分34.2秒東経139度11分17.4秒","所在地: 日本新潟県五泉市愛宕甲2631-1;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯37度41分34.2秒東経139度11分17.4秒﻿ / ﻿北緯37.692833度 東経139.188167度﻿ / 37.692833; 139.188167座標: 北緯37度41分34.2秒東経139度11分17.4秒﻿ / ﻿北緯37.692833度 東経139.188167度﻿ / 37.692833; 139.188167;設備・遊具: あり;駐車場: あり","日本さくら名所100選","箇条書き"
"高田城址公園"," 高田城址公園（新潟県上越市）","https://ja.wikipedia.org/wiki/高田城址公園","","分類: 都市公園（総合公園）;所在地: 日本新潟県上越市本城町;面積: 48.1 ha;前身: 高田公園;運営者: 上越市;駐車場: 約530台;備考: 2020年4月1日に高田公園から名称を変更。;公式サイト: 高田城址公園","日本さくら名所100選","箇条書き"
"松川公園"," 松川公園（富山県富山市）","https://ja.wikipedia.org/wiki/松川公園","","","日本さくら名所100選","箇条書き"
"高岡古城公園"," 高岡古城公園（富山県高岡市）","https://ja.wikipedia.org/wiki/高岡古城公園","北緯36度44分57秒東経137度1分14秒","別名: 高岡城;城郭構造: 梯郭式平城;天守構造: 不明;築城主: 前田利長;築城年: 1609年（慶長14年）;主な改修者: 不明;主な城主: 前田利長;廃城年: 1615年（元和元年）;遺構: 堀、石垣;指定文化財: 国の史跡;位置: 北緯36度44分57秒東経137度1分14秒座標: 北緯36度44分57秒 東経137度1分14秒;地図: 高岡城;分類: 都市公園、歴史公園;所在地:  日本富山県高岡市;面積: 21万m2;開園: 1875年（明治8年）7月;事務所: 高岡古城公園管理事務所;事務所所在地: 富山県高岡市古城1番9号;備考: 日本の都市公園100選日本さくら名所100選日本の歴史公園100選;公式サイト: http://www.kojyo.sakura.ne.jp/;別名: 高岡城;城郭構造: 梯郭式平城;天守構造: 不明;築城主: 前田利長;築城年: 1609年（慶長14年）;主な改修者: 不明;主な城主: 前田利長;廃城年: 1615年（元和元年）;遺構: 堀、石垣;指定文化財: 国の史跡;位置: 北緯36度44分57秒東経137度1分14秒座標: 北緯36度44分57秒 東経137度1分14秒;地図: 高岡城;分類: 都市公園、歴史公園;所在地:  日本富山県高岡市;面積: 21万m2;開園: 1875年（明治8年）7月;事務所: 高岡古城公園管理事務所;事務所所在地: 富山県高岡市古城1番9号;備考: 日本の都市公園100選日本さくら名所100選日本の歴史公園100選;公式サイト: http://www.kojyo.sakura.ne.jp/","日本さくら名所100選","箇条書き"
