"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"摩耶山 (山形県)","まやさん","https://ja.wikipedia.org/wiki/摩耶山_(山形県)","北緯38度31分12秒東経139度43分40秒","標高: 1,020[1][2]m;所在地: 山形県鶴岡市;位置: 北緯38度31分12秒東経139度43分40秒座標: 北緯38度31分12秒 東経139度43分40秒;山系: 朝日山地","日本三百名山","グループ形式"
"祝瓶山","いわいがめやま","https://ja.wikipedia.org/wiki/祝瓶山","北緯38度11分51秒東経139度52分47秒","標高: 1,417.0m;所在地: 日本山形県長井市・西置賜郡小国町;位置: 北緯38度11分51秒東経139度52分47秒座標: 北緯38度11分51秒 東経139度52分47秒;山系: 朝日連峰;種類: 火成岩（花崗岩）","日本三百名山","グループ形式"
"泉ヶ岳","いずみがだけ","https://ja.wikipedia.org/wiki/泉ヶ岳","北緯38度24分43.9秒東経140度42分31.7秒","標高: 1,175 m;所在地: 宮城県仙台市泉区;位置: 北緯38度24分43.9秒東経140度42分31.7秒;山系: 船形連峰;標高: 1,175 m;所在地: 宮城県仙台市泉区;位置: 北緯38度24分43.9秒東経140度42分31.7秒;山系: 船形連峰","日本三百名山","グループ形式"
"一切経山","いっさいきょうざん","https://ja.wikipedia.org/wiki/一切経山","北緯37度44分07秒東経140度14分40秒","標高: 1,948.8m;所在地: 日本福島県福島市・耶麻郡猪苗代町;位置: 北緯37度44分07秒東経140度14分40秒座標: 北緯37度44分07秒 東経140度14分40秒;山系: 吾妻連峰","日本三百名山","グループ形式"
"大滝根山","おおたきねやま","https://ja.wikipedia.org/wiki/大滝根山","北緯37度21分18秒東経140度42分06秒","標高: 1,192.1 m;所在地: 日本福島県田村市・双葉郡川内村;位置: 北緯37度21分18秒東経140度42分06秒座標: 北緯37度21分18秒 東経140度42分06秒;山系: 阿武隈高地","日本三百名山","グループ形式"
"八溝山","やみぞさん","https://ja.wikipedia.org/wiki/八溝山","北緯36度55分49秒東経140度16分23秒","標高: 1,021.8 m;所在地: 日本福島県東白川郡棚倉町・茨城県久慈郡大子町;位置: 北緯36度55分49秒東経140度16分23秒座標: 北緯36度55分49秒 東経140度16分23秒;山系: 八溝山地","日本三百名山","グループ形式"
"二岐山","ふたまたやま","https://ja.wikipedia.org/wiki/二岐山","北緯37度14分47.0秒東経139度58分02.5秒","標高: 1,544.3 m;所在地: 日本福島県岩瀬郡天栄村・南会津郡下郷町;位置: 北緯37度14分47.0秒東経139度58分02.5秒座標: 北緯37度14分47.0秒 東経139度58分02.5秒;山系: 奥羽山脈;種類: 成層火山、溶岩ドーム","日本三百名山","グループ形式"
"男鹿岳","おじかたけ","https://ja.wikipedia.org/wiki/男鹿岳","北緯37度3分49秒東経139度50分40秒","所在地: 日本福島県・栃木県;位置: 北緯37度3分49秒東経139度50分40秒﻿ / ﻿北緯37.06361度 東経139.84444度﻿ / 37.06361; 139.84444座標: 北緯37度3分49秒東経139度50分40秒﻿ / ﻿北緯37.06361度 東経139.84444度﻿ / 37.06361; 139.84444;最高峰: 大佐飛山（1,908m）","日本三百名山","グループ形式"
"荒海山","あらかいざん","https://ja.wikipedia.org/wiki/荒海山","北緯37度02分10秒東経139度38分37秒","標高: 1,581 m;所在地: 日本福島県南会津郡南会津町栃木県日光市;位置: 北緯37度02分10秒東経139度38分37秒座標: 北緯37度02分10秒 東経139度38分37秒;山系: 帝釈山地","日本三百名山","グループ形式"
"七ヶ岳","ななつがたけ","https://ja.wikipedia.org/wiki/七ヶ岳","北緯37度07分27.4秒東経139度39分26.9秒","標高: 1,635.8 m;所在地: 日本福島県南会津郡南会津町;位置: 北緯37度07分27.4秒東経139度39分26.9秒座標: 北緯37度07分27.4秒 東経139度39分26.9秒","日本三百名山","グループ形式"
"高原山","たかはらやま","https://ja.wikipedia.org/wiki/高原山","北緯36度54分0秒東経139度46分36秒","標高: 釈迦ヶ岳 1,794.9 m;所在地: 栃木県日光市、塩谷郡塩谷町;位置: 北緯36度54分0秒東経139度46分36秒﻿ / ﻿北緯36.90000度 東経139.77667度﻿ / 36.90000; 139.77667座標: 北緯36度54分0秒東経139度46分36秒﻿ / ﻿北緯36.90000度 東経139.77667度﻿ / 36.90000; 139.77667;種類: 成層火山（活火山ランクC）;最新噴火: 約6500年前;1: NHK宇都宮総合;2: NHK東京教育;3: GYTとちぎテレビ;4: NTV日本テレビ;5: EXテレビ朝日;6: TBSテレビ;7: TXテレビ東京;8: CXフジテレビ;33: GYTとちぎテレビ;59: EXテレビ朝日;61: TXテレビ東京;30 (49): NHK東京教育;40 (51): NHK東京総合;36 (53): NTV日本テレビ;42 (55): TBSテレビ;45 (57): CXフジテレビ","日本三百名山","グループ形式"
"太郎山 (栃木県)","たろうさん","https://ja.wikipedia.org/wiki/太郎山_(栃木県)","北緯36度49分4.2秒東経139度28分58.1秒","標高: 2,367.5 m;所在地: 栃木県日光市;位置: 北緯36度49分4.2秒東経139度28分58.1秒;山系: 日光連山;種類: 溶岩ドーム","日本三百名山","グループ形式"
"袈裟丸山","けさまるやま","https://ja.wikipedia.org/wiki/袈裟丸山","北緯36度38分17秒東経139度19分43秒","標高: 1,961[1]m;所在地: 日本栃木県日光市群馬県沼田市・みどり市;位置: 北緯36度38分17秒東経139度19分43秒座標: 北緯36度38分17秒 東経139度19分43秒[2];種類: 火山岩（皇海火山の一部[3]）","日本三百名山","グループ形式"
"国師岳","こくしがたけ","https://ja.wikipedia.org/wiki/国師岳","北緯35度52分15秒東経138度40分23秒","標高: 2,592 m;所在地: 日本山梨県山梨市長野県南佐久郡川上村;位置: 北緯35度52分15秒東経138度40分23秒座標: 北緯35度52分15秒 東経138度40分23秒;山系: 奥秩父山塊","日本三百名山","グループ形式"
"三頭山 (東京都)","みとうさん","https://ja.wikipedia.org/wiki/三頭山_(東京都)","北緯35度44分19秒東経139度00分51秒","標高: 1,531 m;所在地: 日本東京都西多摩郡奥多摩町、檜原村山梨県上野原市、北都留郡小菅村;位置: 北緯35度44分19秒東経139度00分51秒座標: 北緯35度44分19秒 東経139度00分51秒;山系: 奥多摩","日本三百名山","グループ形式"
"大山 (神奈川県)","おおやま","https://ja.wikipedia.org/wiki/大山_(神奈川県)","北緯35度26分27秒東経139度13分52秒","標高: 1,252 m;所在地: 神奈川県伊勢原市、秦野市、厚木市;位置: 北緯35度26分27秒東経139度13分52秒;山系: 丹沢山地","日本三百名山","グループ形式"
"金時山","きんときざん","https://ja.wikipedia.org/wiki/金時山","北緯35度17分23秒東経139度00分18秒","標高: 1,212.44[1]m;所在地: 神奈川県南足柄市、足柄下郡箱根町静岡県駿東郡小山町;位置: 北緯35度17分23秒東経139度00分18秒﻿ / ﻿北緯35.28972度 東経139.00500度﻿ / 35.28972; 139.00500座標: 北緯35度17分23秒東経139度00分18秒﻿ / ﻿北緯35.28972度 東経139.00500度﻿ / 35.28972; 139.00500;山系: 箱根山、足柄山地;種類: 成層火山","日本三百名山","グループ形式"
"神山","はこねやま","https://ja.wikipedia.org/wiki/神山","北緯35度14分00秒東経139度01分14秒","標高: 1,438 m;所在地: 神奈川県足柄下郡箱根町;位置: 北緯35度14分00秒東経139度01分14秒;山系: 箱根山;種類: 成層火山","日本三百名山","グループ形式"
"御坂黒岳","くろだけ","https://ja.wikipedia.org/wiki/御坂黒岳","北緯35度33分8秒東経138度44分58秒","標高: 1,793 m;所在地: 山梨県笛吹市山梨県南都留郡富士河口湖町;位置: 北緯35度33分8秒東経138度44分58秒座標: 北緯35度33分8秒 東経138度44分58秒;山系: 御坂山地","日本三百名山","グループ形式"
"鉢伏山 (筑摩山地)","はちぶせやま","https://ja.wikipedia.org/wiki/鉢伏山_(筑摩山地)","北緯36度09分46秒東経138度03分33秒","標高: 1,928.5m;所在地: 長野県松本市、岡谷市、塩尻市;位置: 北緯36度09分46秒東経138度03分33秒;山系: 筑摩山地","日本三百名山","グループ形式"
"粟ヶ岳 (新潟県)","あわがたけ","https://ja.wikipedia.org/wiki/粟ヶ岳_(新潟県)","北緯37度33分19秒東経139度11分19秒","標高: 1,292.7m;所在地: 日本新潟県加茂市・三条市;位置: 北緯37度33分19秒東経139度11分19秒座標: 北緯37度33分19秒 東経139度11分19秒","日本三百名山","グループ形式"
"浅草岳","あさくさだけ","https://ja.wikipedia.org/wiki/浅草岳","北緯37度20分36.9秒東経139度14分00.8秒","標高: 1,585.5m;所在地: 日本新潟県魚沼市・福島県南会津郡只見町;位置: 北緯37度20分36.9秒東経139度14分00.8秒座標: 北緯37度20分36.9秒 東経139度14分00.8秒;山系: 越後山脈;種類: 成層火山","日本三百名山","グループ形式"
"金北山","きんぽくさん","https://ja.wikipedia.org/wiki/金北山","北緯38度06分14秒東経138度20分59秒","標高: 1,171.9m;所在地: 新潟県佐渡市;位置: 北緯38度06分14秒東経138度20分59秒;山系: 大佐渡山地","日本三百名山","グループ形式"
"米山","よねやま","https://ja.wikipedia.org/wiki/米山","北緯37度17分22.3秒東経138度29分02.2秒","標高: 992.5 m;所在地: 日本新潟県柏崎市・上越市;位置: 北緯37度17分22.3秒東経138度29分02.2秒座標: 北緯37度17分22.3秒 東経138度29分02.2秒","日本三百名山","グループ形式"
"景鶴山","けいづるやま","https://ja.wikipedia.org/wiki/景鶴山","北緯36度57分24.7秒東経139度12分38秒","標高: 2,004 m;所在地: 日本　新潟県魚沼市群馬県利根郡片品村戸倉;位置: 北緯36度57分24.7秒東経139度12分38秒座標: 北緯36度57分24.7秒 東経139度12分38秒;山系: 越後山脈","日本三百名山","グループ形式"
"朝日岳 (群馬県)","あさひだけ","https://ja.wikipedia.org/wiki/朝日岳_(群馬県)","北緯36度52分50秒東経138度58分21秒","標高: 1,945.26[1]m;所在地: 日本群馬県利根郡みなかみ町新潟県南魚沼市;位置: 北緯36度52分50秒東経138度58分21秒座標: 北緯36度52分50秒 東経138度58分21秒[2];山系: 三国山脈","日本三百名山","グループ形式"
"笠ヶ岳 (長野県)","かさがたけ","https://ja.wikipedia.org/wiki/笠ヶ岳_(長野県)","北緯36度67分80.3秒東経138度48分13.5秒","標高: 2,076[1][2]m;所在地: 長野県下高井郡山ノ内町、上高井郡高山村;位置: 北緯36度67分80.3秒東経138度48分13.5秒座標: 北緯36度67分80.3秒 東経138度48分13.5秒;山系: 志賀高原","日本三百名山","グループ形式"
"横手山","よこてやま","https://ja.wikipedia.org/wiki/横手山","北緯36度40分08秒東経138度31分33秒","標高: 2,307 m;所在地: 日本長野県下高井郡山ノ内町・群馬県吾妻郡中之条町;位置: 北緯36度40分08秒東経138度31分33秒座標: 北緯36度40分08秒 東経138度31分33秒;山系: 志賀高原","日本三百名山","グループ形式"
"諏訪山","すわやま","https://ja.wikipedia.org/wiki/諏訪山","北緯36度2分24秒東経138度43分46秒","標高: 1,549.4 m;所在地: 日本群馬県多野郡上野村;位置: 北緯36度2分24秒東経138度43分46秒","日本三百名山","グループ形式"
"斑尾山","まだらおやま","https://ja.wikipedia.org/wiki/斑尾山","北緯36度50分13秒東経138度16分25秒","標高: 1,382 m;所在地: 長野県飯山市、中野市、上水内郡信濃町、飯綱町、新潟県妙高市;位置: 北緯36度50分13秒東経138度16分25秒﻿ / ﻿北緯36.83694度 東経138.27361度﻿ / 36.83694; 138.27361座標: 北緯36度50分13秒東経138度16分25秒﻿ / ﻿北緯36.83694度 東経138.27361度﻿ / 36.83694; 138.27361;種類: 成層火山","日本三百名山","グループ形式"
"新潟焼山","にいがたやけやま","https://ja.wikipedia.org/wiki/新潟焼山","北緯36度55分15秒東経138度02分09秒","標高: 2,400.26[1]m;所在地: 日本新潟県糸魚川市、妙高市;位置: 北緯36度55分15秒東経138度02分09秒[2];山系: 頸城山塊;種類: 成層火山（活火山ランクB[3]）噴火警戒レベル1（活火山であることに留意）[4]・常時観測火山;最新噴火: 2016年","日本三百名山","グループ形式"
"黒姫山 (糸魚川市)","くろひめやま","https://ja.wikipedia.org/wiki/黒姫山_(糸魚川市)","北緯36度58分36秒東経137度47分24秒","標高: 1,221[1]m;所在地: 新潟県糸魚川市;位置: 北緯36度58分36秒東経137度47分24秒;山系: 飛騨山脈","日本三百名山","グループ形式"
"朝日岳 (飛騨山脈)","あさひだけ","https://ja.wikipedia.org/wiki/朝日岳_(飛騨山脈)","北緯36度49分36秒東経137度43分48秒","標高: 2,417.97m;所在地: 日本新潟県糸魚川市富山県下新川郡朝日町;位置: 北緯36度49分36秒東経137度43分48秒座標: 北緯36度49分36秒 東経137度43分48秒;山系: 飛騨山脈（後立山連峰）","日本三百名山","グループ形式"
"唐松岳","からまつだけ","https://ja.wikipedia.org/wiki/唐松岳","北緯36度41分14秒東経137度45分17秒","標高: 2,695.9[1]m;所在地: 日本長野県北安曇郡白馬村、富山県黒部市;位置: 北緯36度41分14秒東経137度45分17秒座標: 北緯36度41分14秒 東経137度45分17秒[2];山系: 後立山連峰（飛騨山脈北部）[3];2012年:;2013年: 121,265;2014年: 128,805;2015年: 123,366;2016年: 104,169","日本三百名山","グループ形式"
"爺ヶ岳","じいがたけ","https://ja.wikipedia.org/wiki/爺ヶ岳","北緯36度35分18秒東経137度45分03秒","標高: 2,669.82[1]m;所在地: 日本富山県中新川郡立山町長野県大町市;位置: 北緯36度35分18秒東経137度45分03秒座標: 北緯36度35分18秒 東経137度45分03秒[2];山系: 飛騨山脈（後立山連峰）;種類: 褶曲・隆起","日本三百名山","グループ形式"
"蓮華岳","れんげだけ","https://ja.wikipedia.org/wiki/蓮華岳","北緯36度32分09秒東経137度42分38秒","標高: 2,798.73[1]m;所在地: 日本富山県中新川郡立山町長野県大町市;位置: 北緯36度32分09秒東経137度42分38秒座標: 北緯36度32分09秒 東経137度42分38秒[2];山系: 飛騨山脈","日本三百名山","グループ形式"
"野口五郎岳","のぐちごろうだけ","https://ja.wikipedia.org/wiki/野口五郎岳","北緯36度25分57秒東経137度38分16秒","標高: 2,924.3 m;所在地: 富山県富山市、長野県大町市;位置: 北緯36度25分57秒東経137度38分16秒座標: 北緯36度25分57秒 東経137度38分16秒;山系: 飛騨山脈","日本三百名山","グループ形式"
"三俣蓮華岳","みつまたれんげだけ","https://ja.wikipedia.org/wiki/三俣蓮華岳","北緯36度23分24秒東経137度35分16秒","標高: 2,841.37[1]m;所在地: 日本富山県富山市長野県大町市岐阜県高山市;位置: 北緯36度23分24秒東経137度35分16秒座標: 北緯36度23分24秒 東経137度35分16秒[2];山系: 飛騨山脈（立山連峰、後立山連峰、穂高連峰）","日本三百名山","グループ形式"
"鍬崎山","くわさきやま","https://ja.wikipedia.org/wiki/鍬崎山","北緯36度32分24秒東経137度28分41秒","標高: 2,089.7 m;所在地: 日本富山県富山市;位置: 北緯36度32分24秒東経137度28分41秒;山系: 飛騨山脈（立山連峰）","日本三百名山","グループ形式"
"鉢盛山","はちもりやま","https://ja.wikipedia.org/wiki/鉢盛山","北緯36度5分12秒東経137度45分17秒","標高: 2,446.43[1]m;所在地: 日本長野県松本市東筑摩郡朝日村木曽郡木祖村;位置: 北緯36度5分12秒東経137度45分17秒座標: 北緯36度5分12秒 東経137度45分17秒[2];山系: 飛騨山脈","日本三百名山","グループ形式"
"入笠山","にゅうがさやま","https://ja.wikipedia.org/wiki/入笠山","北緯35度53分47秒東経138度10分18秒","標高: 1,955.10[1]m;所在地: 長野県伊那市、諏訪郡富士見町;位置: 北緯35度53分47秒東経138度10分18秒座標: 北緯35度53分47秒 東経138度10分18秒[2];山系: 赤石山脈","日本三百名山","グループ形式"
"アサヨ峰","あさよみね","https://ja.wikipedia.org/wiki/アサヨ峰","北緯35度43分54秒東経138度14分29秒","標高: 2,799 m;所在地: 日本山梨県南アルプス市・北杜市;位置: 北緯35度43分54秒東経138度14分29秒座標: 北緯35度43分54秒 東経138度14分29秒;山系: 赤石山脈","日本三百名山","グループ形式"
"奥茶臼山","おくちゃうすやま","https://ja.wikipedia.org/wiki/奥茶臼山","北緯35度29分06秒東経138度04分09秒","標高: 2,474.42[1]m;所在地: 日本長野県飯田市、下伊那郡大鹿村;位置: 北緯35度29分06秒東経138度04分09秒座標: 北緯35度29分06秒 東経138度04分09秒[2];山系: 赤石山脈","日本三百名山","グループ形式"
"茶臼岳 (赤石山脈)","ちゃうすだけ","https://ja.wikipedia.org/wiki/茶臼岳_(赤石山脈)","北緯35度22分9秒東経138度8分26秒","標高: 2,604[1]m;所在地: 日本長野県飯田市静岡県静岡市葵区;位置: 北緯35度22分9秒東経138度8分26秒座標: 北緯35度22分9秒 東経138度8分26秒[1];山系: 赤石山脈;種類: 褶曲隆起","日本三百名山","グループ形式"
"黒法師岳","くろぼうしがたけ","https://ja.wikipedia.org/wiki/黒法師岳","北緯35度11分46秒東経138度1分46秒","標高: 2,068.09[1]m;所在地: 静岡県浜松市天竜区榛原郡川根本町;位置: 北緯35度11分46秒東経138度1分46秒﻿ / ﻿北緯35.19611度 東経138.02944度﻿ / 35.19611; 138.02944座標: 北緯35度11分46秒東経138度1分46秒﻿ / ﻿北緯35.19611度 東経138.02944度﻿ / 35.19611; 138.02944;山系: 赤石山脈","日本三百名山","グループ形式"
"高塚山 (浜松市天竜区水窪町)","たかつかやま","https://ja.wikipedia.org/wiki/高塚山_(浜松市天竜区水窪町)","北緯35度6分55秒東経138度0分13秒","標高: 1,020[1][2]m;所在地: 静岡県浜松市;位置: 北緯35度6分55秒東経138度0分13秒座標: 北緯35度6分55秒 東経138度0分13秒;山系: 山地","日本三百名山","グループ形式"
"熊伏山","くまぶしやま","https://ja.wikipedia.org/wiki/熊伏山","北緯35度15分47.6秒東経137度53分41.5秒","標高: 1,653.3m m;所在地: 日本長野県飯田市・下伊那郡天龍村;位置: 北緯35度15分47.6秒東経137度53分41.5秒﻿ / ﻿北緯35.263222度 東経137.894861度﻿ / 35.263222; 137.894861座標: 北緯35度15分47.6秒東経137度53分41.5秒﻿ / ﻿北緯35.263222度 東経137.894861度﻿ / 35.263222; 137.894861;山系: 独立峰[1]","日本三百名山","グループ形式"
"山伏 (赤石山脈)","やんぶし","https://ja.wikipedia.org/wiki/山伏_(赤石山脈)","北緯35度18分16秒東経138度17分07秒","標高: 2,013.2 m;所在地: 日本山梨県南巨摩郡早川町・静岡県静岡市葵区;位置: 北緯35度18分16秒東経138度17分07秒座標: 北緯35度18分16秒 東経138度17分07秒;山系: 赤石山脈（白峰南嶺）","日本三百名山","グループ形式"
"奥三界岳","おくさんがいだけ","https://ja.wikipedia.org/wiki/奥三界岳","北緯35度40分54秒東経137度30分26秒","標高: 1,810.69[1]m;所在地: 日本岐阜県中津川市長野県木曽郡南木曽町、大桑村;位置: 北緯35度40分54秒東経137度30分26秒座標: 北緯35度40分54秒 東経137度30分26秒[2];山系: 阿寺山地","日本三百名山","グループ形式"
"越百山","こすもやま","https://ja.wikipedia.org/wiki/越百山","北緯35度40分46秒東経137度48分12秒","標高: 2,613.24[1]m;所在地: 日本長野県上伊那郡飯島町、木曽郡大桑村;位置: 北緯35度40分46秒東経137度48分12秒座標: 北緯35度40分46秒 東経137度48分12秒[2];山系: 木曽山脈（中央アルプス）;種類: 褶曲・隆起","日本三百名山","グループ形式"
"南木曽岳","なぎそだけ","https://ja.wikipedia.org/wiki/南木曽岳","北緯35度35分33秒東経137度38分39秒","標高: 1,679[1]m;所在地: 長野県木曽郡南木曽町;位置: 北緯35度35分33秒東経137度38分39秒座標: 北緯35度35分33秒 東経137度38分39秒[1];山系: 木曽山脈（中央アルプス）;種類: 隆起（花崗岩）","日本三百名山","グループ形式"
"白木峰","しらきみね","https://ja.wikipedia.org/wiki/白木峰","北緯36度24分56.1秒東経137度6分44.5秒","標高: 1,596 m;所在地: 日本富山県富山市・岐阜県飛騨市;位置: 北緯36度24分56.1秒東経137度6分44.5秒﻿ / ﻿北緯36.415583度 東経137.112361度﻿ / 36.415583; 137.112361座標: 北緯36度24分56.1秒東経137度6分44.5秒﻿ / ﻿北緯36.415583度 東経137.112361度﻿ / 36.415583; 137.112361;山系: 飛騨高地","日本三百名山","グループ形式"
"人形山","にんぎょうやま","https://ja.wikipedia.org/wiki/人形山","北緯36度20分56秒東経136度56分23秒","標高: 1,726[1]m;所在地: 日本富山県南砺市岐阜県大野郡白川村;位置: 北緯36度20分56秒東経136度56分23秒座標: 北緯36度20分56秒 東経136度56分23秒[1];山系: 飛騨高地","日本三百名山","グループ形式"
"医王山","いおうぜん","https://ja.wikipedia.org/wiki/医王山","北緯36度30分46秒東経136度47分46秒","標高: 939.07[1]m;所在地: 石川県金沢市富山県南砺市;位置: 北緯36度30分46秒東経136度47分46秒[2];山系: 両白山地;初登頂: 719年（泰澄大師）[3]","日本三百名山","グループ形式"
"大門山","だいもんざん","https://ja.wikipedia.org/wiki/大門山","北緯36度21分55秒東経136度48分13秒","標高: 1571.59[1]m;所在地: 日本石川県金沢市、富山県南砺市;位置: 北緯36度21分55秒東経136度48分13秒座標: 北緯36度21分55秒 東経136度48分13秒[2];山系: 両白山地","日本三百名山","グループ形式"
"大笠山","おおがさやま","https://ja.wikipedia.org/wiki/大笠山","北緯36度19分14秒東経136度47分23秒","標高: 1,821.84[1]m;所在地: 石川県白山市富山県南砺市;位置: 北緯36度19分14秒東経136度47分23秒座標: 北緯36度19分14秒 東経136度47分23秒[2];山系: 両白山地","日本三百名山","グループ形式"
"三方岩岳","さんぽういわだけ","https://ja.wikipedia.org/wiki/三方岩岳","北緯36度15分30秒東経136度50分40秒","標高: 1,736[1]m;所在地: 石川県白山市岐阜県大野郡白川村;位置: 北緯36度15分30秒東経136度50分40秒座標: 北緯36度15分30秒 東経136度50分40秒[1];山系: 両白山地;種類: 火山","日本三百名山","グループ形式"
"猿ヶ馬場山 (岐阜県)","さるがばんばやま","https://ja.wikipedia.org/wiki/猿ヶ馬場山_(岐阜県)","北緯36度13分33秒東経136度56分34秒","標高: 1,875[1]m;所在地: 日本岐阜県大野郡白川村;位置: 北緯36度13分33秒東経136度56分34秒座標: 北緯36度13分33秒 東経136度56分34秒[1];山系: 飛騨高地","日本三百名山","グループ形式"
"経ヶ岳 (福井県)","きょうがだけ","https://ja.wikipedia.org/wiki/経ヶ岳_(福井県)","北緯36度02分47秒東経136度37分19秒","標高: 1,625.20[1]m;所在地: 日本福井県勝山市・大野市;位置: 北緯36度02分47秒東経136度37分19秒座標: 北緯36度02分47秒 東経136度37分19秒[2];山系: 両白山地;種類: 成層火山","日本三百名山","グループ形式"
"野伏ヶ岳","のぶせがだけ","https://ja.wikipedia.org/wiki/野伏ヶ岳","北緯36度00分46秒東経136度43分57秒","標高: 1,674.28[1]m;所在地: 日本岐阜県郡上市白鳥町福井県大野市;位置: 北緯36度00分46秒東経136度43分57秒座標: 北緯36度00分46秒 東経136度43分57秒[2];山系: 両白山地;野伏ヶ岳:","日本三百名山","グループ形式"
"鷲ヶ岳 (岐阜県)","わしがたけ","https://ja.wikipedia.org/wiki/鷲ヶ岳_(岐阜県)","北緯35度56分25秒東経136度58分17秒","標高: 1,671.48[1]m;所在地: 日本岐阜県郡上市・高山市;位置: 北緯35度56分25秒東経136度58分17秒座標: 北緯35度56分25秒 東経136度58分17秒[2];山系: 飛騨高地","日本三百名山","グループ形式"
"川上岳","かおれだけ","https://ja.wikipedia.org/wiki/川上岳","北緯36度00分29秒東経137度08分58秒","標高: 1,625[1]m;所在地: 岐阜県高山市、下呂市;位置: 北緯36度00分29秒東経137度08分58秒;山系: 飛騨高地","日本三百名山","グループ形式"
"冠山 (岐阜・福井県境)","かんむりやま","https://ja.wikipedia.org/wiki/冠山_(岐阜・福井県境)","北緯35度46分47秒東経136度24分34秒","標高: 1,256.57[1]m;所在地: 日本岐阜県揖斐郡揖斐川町福井県今立郡池田町;位置: 北緯35度46分47秒東経136度24分34秒座標: 北緯35度46分47秒 東経136度24分34秒[2];山系: 両白山地（越美山地）","日本三百名山","グループ形式"
