"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"下手稲公園","下手稲公園","https://ja.wikipedia.org/wiki/下手稲公園","","分類: 近隣公園;所在地: 日本札幌市手稲区前田5条13丁目;面積: 16,340m2;設備・遊具: 野球場、テニスコート、ゲートボール場、スキー山、シーソー、ターザンロープ、コンビネーション遊具、スプリング遊具、砂場、エントランス広場、あずまや、トイレ、パーゴラ;駐車場: 無;バリアフリー: 車椅子用水飲台;告示: 1991年（平成3年）3月31日","Category:札幌市の公園","箇条書き,制限あり","1991年（平成3年）3月31日告示。"
"十五島公園","十五島公園","https://ja.wikipedia.org/wiki/十五島公園","北緯42度57分57.5秒東経141度18分3秒","分類: 都市公園 > 近隣公園;所在地: 日本北海道札幌市南区藤野108地先;座標: 北緯42度57分57.5秒東経141度18分3秒﻿ / ﻿北緯42.965972度 東経141.30083度﻿ / 42.965972; 141.30083座標: 北緯42度57分57.5秒東経141度18分3秒﻿ / ﻿北緯42.965972度 東経141.30083度﻿ / 42.965972; 141.30083;面積: 24,258 m2;設備・遊具: あずまや・時計塔・炊事広場;告示: 1976年（昭和51年）3月31日","Category:札幌市の公園","箇条書き,制限あり","炊事遠足のスポットとして、札幌市民に定評がある。園内設備としてゲードボール場が整備されている。また、ヤエザクラが植えられている。"
"創成川公園","創成川公園","https://ja.wikipedia.org/wiki/創成川公園","北緯43度03分29秒東経141度21分29秒","分類: 特殊公園;所在地: 札幌市中央区北1条西1丁目、大通西1丁目、南1条～南4条西1丁目;座標: 北緯43度03分29秒東経141度21分29秒﻿ / ﻿北緯43.05806度 東経141.35806度﻿ / 43.05806; 141.35806座標: 北緯43度03分29秒東経141度21分29秒﻿ / ﻿北緯43.05806度 東経141.35806度﻿ / 43.05806; 141.35806;面積: 18,245 m²;開園: 2011年4月1日;運営者: 札幌市公園緑化協会;設備・遊具: 園路、アートワーク、広場、トイレ;事務所: 創成川公園管理事務所;公式サイト: 創成川公園","Category:札幌市の公園","箇条書き,制限あり","創成川公園は「創成川通親水緑地整備事業」として「創成川通アンダーパス連続化事業」によって生み出された地上部に公園を整備したものであり、創成川のもつ歴史を踏まえながら都心における貴重な水辺と緑の景観を形成している。また、回遊性の強化として川の東西を結ぶ3つの広場を設けている。"
"大学村の森","大学村の森","https://ja.wikipedia.org/wiki/大学村の森","北緯43度05分49秒東経141度21分14.6秒","分類: 都市緑地;所在地: 日本北海道札幌市東区北28条東4丁目;座標: 北緯43度05分49秒東経141度21分14.6秒﻿ / ﻿北緯43.09694度 東経141.354056度﻿ / 43.09694; 141.354056座標: 北緯43度05分49秒東経141度21分14.6秒﻿ / ﻿北緯43.09694度 東経141.354056度﻿ / 43.09694; 141.354056;面積: 18265m2;前身: 札幌農学校第3農場;設備・遊具: コンビネーション遊具、ローラーすべり台、スプリング遊具;駐車場: なし","Category:札幌市の公園","箇条書き,制限あり","古木を守る「樹木保全ゾーン」や若木を育てる「樹木育成ゾーン」のほか、遊戯ゾーンや広場ゾーンがある。"
"滝野すずらん丘陵公園","滝野すずらん丘陵公園","https://ja.wikipedia.org/wiki/滝野すずらん丘陵公園","北緯42度54分49秒東経141度23分13秒","分類: 国営公園;所在地: 日本札幌市南区滝野;座標: 北緯42度54分49秒東経141度23分13秒﻿ / ﻿北緯42.91361度 東経141.38694度﻿ / 42.91361; 141.38694座標: 北緯42度54分49秒東経141度23分13秒﻿ / ﻿北緯42.91361度 東経141.38694度﻿ / 42.91361; 141.38694;面積: 395.7ヘクタール;開園: 1983年7月30日（一部開園）2010年5月22日（全面開園）;運営者: 国土交通省;年来園者数: 57万6231人（2014年度）;設備・遊具: 園路、散策路、庭園、森林、遊具、展望台、天文台、オートキャンプ場、パークゴルフ場、スキー場、野外教育施設、ビジターセンター;駐車場: 渓流口駐車場150台中央口駐車場960台東口駐車場610台鱒見口駐車場160台（冬季閉鎖）滝野の森駐車場150台南駐車場180台;バリアフリー: AED（自動体外式除細動器）電動車椅子多目的トイレ;アクセス: 札幌市営地下鉄南北線真駒内駅から北海道中央バス（西岡営業所）で約32分札幌市営地下鉄東豊線福住駅（福住バスターミナル）から北海道中央バス（大曲営業所）で約50分（4月～11月の土日祝と夏季のみ）;告示: 計画決定：昭和53年1月17日北海道告示第99号;事務所: 札幌市公園緑化協会共同体滝野管理センター;事務所所在地: 札幌市南区滝野247番地;公式サイト: 国営滝野すずらん丘陵公園オフィシャルウェブサイト","Category:札幌市の公園","箇条書き,制限あり","札幌市中心部から約20kmに位置し、周辺には札幌芸術の森や札幌ふれあいの森などがある市内南部のレクリエーションエリアとなっている。通年利用を目指した公園としてグリーンシーズン（夏）、ホワイトシーズン（冬）を設けている（シーズン切替時の一時休園あり）。"
"月寒公園","月寒公園","https://ja.wikipedia.org/wiki/月寒公園","北緯43度01分56秒東経141度23分09秒","分類: 総合公園;所在地: 日本札幌市豊平区美園10～12条7、8丁目、月寒西2、3条4丁目;座標: 北緯43度01分56秒東経141度23分09秒﻿ / ﻿北緯43.03222度 東経141.38583度﻿ / 43.03222; 141.38583座標: 北緯43度01分56秒東経141度23分09秒﻿ / ﻿北緯43.03222度 東経141.38583度﻿ / 43.03222; 141.38583;面積: 21.7ヘクタール;前身: 大日本帝国陸軍第7師団歩兵第25連隊小演習場・射撃用地;開園: 1961年;運営者: 札幌市公園緑化協会（指定管理者）;設備・遊具: 野球場、テニスコート、パークゴルフ場、池、遊具、広場、森林;駐車場: 坂下駐車場40台高台駐車場83台身障者専用駐車場3台;バリアフリー: ユニバーサルトイレ、車いす貸し出し;アクセス: 札幌市営地下鉄東豊線美園駅から坂下駐車場まで徒歩約5分、月寒中央駅からこどもひろばまで徒歩約9分札幌市営地下鉄南北線南平岸駅から高台駐車場まで徒歩約16分北海道中央バス（西岡・平岡・白石営業所）「美園11条7丁目」「豊平区役所」バス停下車じょうてつバス、北都交通「豊平区役所」バス停下車;告示: 都市計画決定：昭和37年3月14日建設省告示第555号;事務所: 月寒公園管理事務所;事務所所在地: 札幌市豊平区美園10条8丁目1;備考: 広域避難場所;公式サイト: 月寒公園","Category:札幌市の公園","箇条書き,制限あり","大日本帝国陸軍第7師団歩兵第25連隊の小演習場跡地で、「干城台」（かんじょうだい）と名づけられていた。1905年（明治38年）、豊平村に移管されて住民奉仕で整備した。戦後、旧陸軍射撃用地も加わり総合公園となった。"
"手稲稲積公園","手稲稲積公園","https://ja.wikipedia.org/wiki/手稲稲積公園","北緯43度06分57秒東経141度15分31秒","分類: 運動公園;所在地: 日本札幌市手稲区前田1条;座標: 北緯43度06分57秒東経141度15分31秒﻿ / ﻿北緯43.11583度 東経141.25861度﻿ / 43.11583; 141.25861座標: 北緯43度06分57秒東経141度15分31秒﻿ / ﻿北緯43.11583度 東経141.25861度﻿ / 43.11583; 141.25861;面積: 18.1ヘクタール;開園: 1981年7月18日;運営者: 札幌市公園緑化協会札幌リゾート開発公社（ていねプール）;設備・遊具: プール、テニスコート、野球場、パークゴルフ場、ゲートボール場、遊具、広場;駐車場: 123台1,000台（ていねプール）;バリアフリー: 多目的トイレ2ヶ所身障者用水飲み場身障者用駐車場4台車いす貸し出し2台;アクセス: 北海道旅客鉄道（JR北海道）稲積公園駅下車 徒歩2分ジェイ・アール北海道バス札樽線「ていねプール前」バス停下車;告示: 都市計画決定：昭和47年1月7日北海道告示第28号;事務所: 手稲稲積公園管理事務所;事務所所在地: 札幌市手稲区前田1条5丁目;備考: 広域避難場所;公式サイト: 手稲稲積公園","Category:札幌市の公園","箇条書き,制限あり","手稲区のスポーツ拠点となっており、広域避難場所にも指定されている。1982年（昭和57年）オープンのていねプールは、札幌市などが出資する第三セクターの札幌リゾート開発公社が運営する屋外プール。2000年（平成12年）にリニューアルオープンしているが、営業期間が夏場のみである点や大規模改修を控えている点などにより施設運営のあり方が2010年（平成22年）の市民評価による事業仕分けで問われ、不要（廃止）という評価結果となった。その後、市民アンケートや利用実態調査などの実施により当面存続する結論に至ったが、収支改善の必要性から無料であった小中学生と高齢者の使用料が2013年（平成25年）から有料となった。"
"手稲緑道","手稲緑道","https://ja.wikipedia.org/wiki/手稲緑道","","分類: 緑道;所在地: 日本札幌市手稲区曙1～4条1丁目;面積: 16,357m2;運営者: 札幌市環境局;現況: 年中開放;設備・遊具: 多目的広場、スケートボード・ローラースケート広場、噴水、時計塔、パーゴラ（つる棚）、水飲み台、遊水路;駐車場: 無し;バリアフリー: 身障者対応トイレ、点字ブロック;アクセス: 手稲駅（徒歩で約5分）;告示: 1987年（昭和62年）3月31日;事務所: 札幌市手稲区土木センター（札幌市手稲区土木部維持管理課）;事務所所在地: 札幌市手稲区曙5条5丁目2番1号;公式サイト: 公式サイト（札幌市公園検索システム）","Category:札幌市の公園","箇条書き,制限あり","JR函館本線の北側、手稲駅西通と樽川通の横を並んで走り、北海道道452号下手稲札幌線（下手稲通）とぶつかる所が緑道の北端である。「ぷろむなーど・ていね」の愛称で地元住民に親しまれており、ウォーキングのイベントや、散策路などに利用されている。"
"道立自然公園野幌森林公園","道立自然公園野幌森林公園","https://ja.wikipedia.org/wiki/道立自然公園野幌森林公園","北緯43度03分09秒東経141度30分02秒","分類: 自然公園;所在地: 日本札幌市厚別区・江別市・北広島市;座標: 北緯43度03分09秒東経141度30分02秒﻿ / ﻿北緯43.05250度 東経141.50056度﻿ / 43.05250; 141.50056座標: 北緯43度03分09秒東経141度30分02秒﻿ / ﻿北緯43.05250度 東経141.50056度﻿ / 43.05250; 141.50056;面積: 2,053ヘクタール;開園: 1968年;設計者: 加藤誠平ら;運営者: 北海道;バリアフリー: 公衆トイレ;アクセス: #交通アクセス参照;事務所: 北海道博物館総務課;事務所所在地: 札幌市厚別区厚別町小野幌53-2;備考: 公園内への動物・植物などの持ち込みは禁止（一部遊歩道では犬の散歩ができる）広域避難場所;公式サイト: 道立自然公園野幌森林公園","Category:札幌市の公園","箇条書き,制限あり","3市にまたがる野幌丘陵にあり、大都市近郊でまとまった面積の森林（平地林）が残されているのは日本国内でも数少ない。公園内のおよそ8割が国有林で、鳥獣保護区にもなっている。1977年（昭和52年）には昭和天皇在位50周年を記念して「昭和の森」に指定された。公園内には遊歩道があり、自然観察や森林浴を楽しむことができる。歩くスキー（クロスカントリースキー）コースの標識が常設されており、冬には整備されたコースが常時利用可能になるが、管理者はスキー専用ではないとの立場をとっている。"
"豊平公園","豊平公園","https://ja.wikipedia.org/wiki/豊平公園","北緯43度02分35秒東経141度22分42秒","分類: 地区公園;所在地: 日本札幌市豊平区豊平5条13丁目、美園5・6条1丁目;座標: 北緯43度02分35秒東経141度22分42秒﻿ / ﻿北緯43.04306度 東経141.37833度﻿ / 43.04306; 141.37833座標: 北緯43度02分35秒東経141度22分42秒﻿ / ﻿北緯43.04306度 東経141.37833度﻿ / 43.04306; 141.37833;面積: 7.4ヘクタール;前身: 農林省林業試験場;開園: 1977年;運営者: 札幌市公園緑化協会（指定管理者）;設備・遊具: 植物園、温室、花壇、庭園、テニスコート、温水プール;バリアフリー: 身障者用トイレ身障者用駐車場3台;アクセス: 札幌市営地下鉄東豊線豊平公園駅下車徒歩5分北海道中央バス（大曲・平岡・西岡・白石営業所）「豊平3条12丁目」バス停下車徒歩5分;告示: 都市計画決定：昭和50年12月15日北海道告示第3725号;事務所: 豊平公園管理事務所;事務所所在地: 札幌市豊平区豊平5条13丁目;公式サイト: 豊平公園","Category:札幌市の公園","箇条書き,制限あり","農林省林業試験場（現在の森林総合研究所北海道支所）跡地を利用して設置。緑化植物園「緑のセンター」の花壇や庭園が広がり、試験場の名残が残る樹林区域では様々な野鳥を見ることができ、バードウォッチング（野鳥観察）が楽しめる。米里行啓通を挟んで豊平公園温水プールがある。"
"屯田西公園","屯田西公園","https://ja.wikipedia.org/wiki/屯田西公園","北緯43度07分55秒東経141度19分12秒","分類: 運動公園;所在地: 日本札幌市北区屯田4条9・10丁目;座標: 北緯43度07分55秒東経141度19分12秒﻿ / ﻿北緯43.13194度 東経141.32000度﻿ / 43.13194; 141.32000座標: 北緯43度07分55秒東経141度19分12秒﻿ / ﻿北緯43.13194度 東経141.32000度﻿ / 43.13194; 141.32000;面積: 9.9ヘクタール;開園: 1975年;運営者: みどりみらいプロジェクトグループ（指定管理者）;設備・遊具: ウォータースライダー、プール、野球場、陸上競技場、テニスコート、パークゴルフ場、ゲートボール場、遊具、ドッグラン、花壇、パーゴラ、四阿;駐車場: 76台;バリアフリー: 身障者対応トイレ、車椅子用水飲台;アクセス: 北海道中央バス（新川営業所）「屯田西公園」バス停下車 徒歩1分;告示: 都市計画決定：昭和41年4月8日建設省告示第1203号;事務所: 屯田西公園管理事務所;事務所所在地: 札幌市北区屯田4条10丁目1-1;備考: 広域避難場所;公式サイト: みどりみらいプロジェクトグループ","Category:札幌市の公園","箇条書き,制限あり","札幌市内初の運動公園として開園。屯田防風林の西縁に位置しており、公園内を西野屯田通が縦断している。1979年（昭和54年）にフィンランドから木製遊具が送られている。冬期間はスキー山でスキーやソリ遊びを楽しむことができる。"
