"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"蠣崎城","（錦帯城）","https://ja.wikipedia.org/wiki/蠣崎城","北緯41度10分14秒東経140度53分26秒","","日本の城一覧","箇条書き,制限あり",""
"田名部城","","https://ja.wikipedia.org/wiki/田名部館","北緯41度17分46秒東経141度12分36秒","","日本の城一覧","箇条書き,制限あり",""
"奥瀬館","","https://ja.wikipedia.org/wiki/奥瀬館","","","日本の城一覧","箇条書き,制限あり",""
"七戸城","（柏葉城）","https://ja.wikipedia.org/wiki/七戸城","北緯40度41分53.0秒東経141度08分56.0秒","別名: 柏葉城;築城主: 南部政光?;築城年: 不明、14世紀?;主な城主: 南部氏、七戸氏;廃城年: 1873年（明治6年）;遺構: 曲輪、堀;指定文化財: 国の史跡;埋蔵文化財包蔵地番号: 県No.402001;位置: 北緯40度41分53.0秒東経141度08分56.0秒﻿ / ﻿北緯40.698056度 東経141.148889度﻿ / 40.698056; 141.148889座標: 北緯40度41分53.0秒東経141度08分56.0秒﻿ / ﻿北緯40.698056度 東経141.148889度﻿ / 40.698056; 141.148889;地図: 七戸城","日本の城一覧","箇条書き,制限あり","南北朝時代に南部政長が築城したと伝えられているが、考古学的調査の結果からは14世紀後半の南部政光により築城されたと考えられている。"
"野辺地城","（金鶏城）","https://ja.wikipedia.org/wiki/野辺地城","北緯40度51分53.0秒東経141度07分29.0秒","別名: 金鶏城、野辺地代官所;城郭構造: 平山城;築城主: 不明;築城年: 不明;主な城主: 南部氏、小軽米氏、日戸氏;廃城年: 不明;遺構: なし、野辺地代官所の標柱あり;指定文化財: 史跡等未指定;埋蔵文化財包蔵地番号: 県№401011（野辺地代官所跡）;位置: 北緯40度51分53.0秒東経141度07分29.0秒﻿ / ﻿北緯40.864722度 東経141.124722度﻿ / 40.864722; 141.124722座標: 北緯40度51分53.0秒東経141度07分29.0秒﻿ / ﻿北緯40.864722度 東経141.124722度﻿ / 40.864722; 141.124722;地図: 野辺地城","日本の城一覧","箇条書き,制限あり","野辺地城は中世の平山城で、天正20年（1592年）の『諸城破却書上』には、「野辺地 山城 七戸 将監 持分」とあり、北方および西方に備えた要害屋敷として、慶長3年（1598年）の『城持支配帳』には「野辺地館 弐千石 藤の丸石井伊賀」とある。その後、小軽米氏、日戸氏が相次いで城代となり、享保20年（1735年）に、盛岡藩内に通制が敷かれた時、代官2名がおかれ、野辺地代官所となった（元々の建築年代は明らかではない）。"
"横浜館","","https://ja.wikipedia.org/wiki/横浜館","北緯41度05分12.3秒東経141度14分54.3秒","城郭構造: 平城;築城主: 佐々木氏?;築城年: 不明;主な城主: 佐々木権太郎・権次郎、横浜氏;廃城年: 天正20年（1592年）以前?;遺構: 埋没;指定文化財: 史跡等未指定;埋蔵文化財包蔵地番号: 青森県No.406022;位置: 北緯41度05分12.3秒東経141度14分54.3秒﻿ / ﻿北緯41.086750度 東経141.248417度﻿ / 41.086750; 141.248417座標: 北緯41度05分12.3秒東経141度14分54.3秒﻿ / ﻿北緯41.086750度 東経141.248417度﻿ / 41.086750; 141.248417;地図: 横浜館","日本の城一覧","箇条書き,制限あり","陸奥湾より東方120メートル、上北郡野辺地町とむつ市の中間にあたるJR東日本大湊線陸奥横浜駅前の市街地に位置し、東西150メートル×南北200メートルの規模をもった城郭である。14世紀の中国青磁一片が出土している。現在は、宅地化のため遺構は埋没し不明確であるが、中世の埋蔵文化財包蔵地としてNo.406022の遺跡番号が付られている。"
"櫛引城","","https://ja.wikipedia.org/wiki/櫛引城","","城郭構造: 平城;天守構造: 不明（非現存）;築城主: 四戸氏;築城年: 不明;主な城主: 櫛引氏;遺構: 郭、堀","日本の城一覧","箇条書き,制限あり","八戸市の櫛引八幡宮から南に2kmの地点にあたる現在の八戸市大字櫛引字館神に存在していた平城。城郭の規模は横600m、縦1400mである。跡地には櫛引薬師如来堂がある。"
"新井田城","","https://ja.wikipedia.org/wiki/新井田城","北緯40度29分27秒東経141度31分13秒","","日本の城一覧","箇条書き,制限あり",""
"根城","","https://ja.wikipedia.org/wiki/根城","北緯40度30分22.83秒東経141度27分34.6秒","城郭構造: 連郭式平山城;天守構造: なし;築城主: 南部師行;築城年: 建武元年（1334年）;主な城主: 根城南部氏;廃城年: 寛永4年（1627年）;遺構: 土塁、堀、井戸;指定文化財: 国の史跡;再建造物: 主殿・中馬屋・工房鍛冶工房・板倉・納屋・東門;位置: 北緯40度30分22.83秒東経141度27分34.6秒﻿ / ﻿北緯40.5063417度 東経141.459611度﻿ / 40.5063417; 141.459611;地図: 根城","日本の城一覧","箇条書き,制限あり","根城は八戸市街地の西端にあり馬淵川南岸の河岸段丘上にある。本丸・中館・東善寺・岡前舘・沢里館の5つの館（曲輪）が連なる連郭式の平山城である。"
"八戸城","","https://ja.wikipedia.org/wiki/八戸城","北緯40度30分50.4秒東経141度29分16.3秒","城郭構造: 平城;築城主: 南部利直;築城年: 寛永4年 （1627年）;主な城主: 南部氏;廃城年: 明治4年（1871年）;遺構: なし;指定文化財: なし;位置: 北緯40度30分50.4秒東経141度29分16.3秒﻿ / ﻿北緯40.514000度 東経141.487861度﻿ / 40.514000; 141.487861座標: 北緯40度30分50.4秒東経141度29分16.3秒﻿ / ﻿北緯40.514000度 東経141.487861度﻿ / 40.514000; 141.487861","日本の城一覧","箇条書き,制限あり","八戸城は、現在の八戸市内丸に位置し、根城（八戸）南部氏が拠点としていた八戸根城とは全く別個の城郭である。"
"相内館","","https://ja.wikipedia.org/wiki/相内館","北緯40度25分45.4秒東経141度18分46.1秒","別名: 一夜堀館;城郭構造: 平城;築城主: 南部光行;築城年: 1191年（建久2年）;主な城主: 南部実光;遺構: 土塁;指定文化財: 南部町指定史跡;位置: 北緯40度25分45.4秒東経141度18分46.1秒﻿ / ﻿北緯40.429278度 東経141.312806度﻿ / 40.429278; 141.312806;地図: 相内館","日本の城一覧","箇条書き,制限あり","初代南部光行の「糠部入部説」によれば、建久2年（1191年）12月28日に主従73人が奥州糠部郡八戸浦に到着した直後に宿泊する人家が無かったため、馬淵川をさかのぼり、三戸の相内にきて観音堂で一泊したが、手狭なため付近の豪農宅の居宅を借上げ、村民の協力を得て一夜のうちに堀を巡らせたと伝えられており、一夜堀館とも言われていた。"
"上名久井城","","https://ja.wikipedia.org/wiki/上名久井館","北緯40度24分58秒東経141度19分40秒","","日本の城一覧","箇条書き,制限あり",""
"剣吉城","","https://ja.wikipedia.org/wiki/剣吉館","","","日本の城一覧","箇条書き,制限あり",""
"平良ヶ崎館","","https://ja.wikipedia.org/wiki/平良ヶ崎館","北緯40度24分46秒東経141度16分38秒","別名: 平良ヶ崎城;城郭構造: 平城;築城主: 南部三郎光行;築城年: 1192年（建久3年）;主な城主: 南部氏;指定文化財: 南部町史跡;再建造物: 南部町立南部中学校;位置: 北緯40度24分46秒東経141度16分38秒﻿ / ﻿北緯40.41278度 東経141.27722度﻿ / 40.41278; 141.27722;地図: 平良ヶ崎館","日本の城一覧","箇条書き,制限あり",""
"大向館","","https://ja.wikipedia.org/wiki/大向館","北緯40度24分09.2秒東経141度16分44.7秒","別名: 鎧神館;城郭構造: 平城（居館）;築城主: 南部氏;築城年: 不明;主な城主: 南部氏;廃城年: 不明;指定文化財: 南部町指定史跡;埋蔵文化財包蔵地番号: 県№445086（大向館・鎧神館）県№445087（蝦夷館・衣甲館）県№445088（中山構館）;位置: 北緯40度24分09.2秒東経141度16分44.7秒﻿ / ﻿北緯40.402556度 東経141.279083度﻿ / 40.402556; 141.279083座標: 北緯40度24分09.2秒東経141度16分44.7秒﻿ / ﻿北緯40.402556度 東経141.279083度﻿ / 40.402556; 141.279083;地図: 大向館","日本の城一覧","箇条書き,制限あり","糠部（三戸）五ヶ城の一つ。鎧着用の武神と見られる岩が前面に建つことから鎧神館とも言われる。大向館と、隣接する衣甲館（えこうだて、蝦夷館〈えぞだて〉とも）・中山構館（なかやまかまえだて）の3居館が一体となって機能し、広大な城館域を形成していたと考えられている。"
"馬場館","","https://ja.wikipedia.org/wiki/馬場館","","","日本の城一覧","箇条書き,制限あり",""
"三戸城","（留ヶ崎城・糠部城）","https://ja.wikipedia.org/wiki/三戸城","北緯40度22分52秒東経141度15分51秒","別名: 留ヶ崎城;城郭構造: 連郭式山城;天守構造: なし;築城主: 南部晴政;築城年: 天文8年（1539年）;主な城主: 三戸南部氏;廃城年: 貞享年間（1684～88年）;遺構: 曲輪;指定文化財: 表門、搦手門、代官所門が三戸町指定有形文化財;再建造物: 模擬天守;位置: 北緯40度22分52秒東経141度15分51秒﻿ / ﻿北緯40.38111度 東経141.26417度﻿ / 40.38111; 141.26417;地図: 三戸城","日本の城一覧","箇条書き,制限あり","三戸城跡は、三戸町の市街地ほぼ中央に位置し、馬淵川と熊原川の浸食によって形成された河岸段丘上にある連郭式山城である。両河川を天然の水堀とし、周囲から孤立した台地で、低地との比高差は約90メートルを測り、規模は東北から西南方向に約1.5キロメートル、北西から南東方向に約400メートルである。"
"田子館","","https://ja.wikipedia.org/wiki/田子館","北緯40度20分18秒東経141度08分44秒","","日本の城一覧","箇条書き,制限あり",""
"聖寿寺館","（本三戸城）","https://ja.wikipedia.org/wiki/聖寿寺館","北緯40度24分43秒東経141度15分56秒","別名: 本三戸城;城郭構造: 平城;天守構造: なし;築城主: 南部信長?;築城年: 14世紀中葉?;主な城主: 三戸南部氏;廃城年: 不明;遺構: 曲輪、堀;指定文化財: 国の史跡;位置: 北緯40度24分43秒東経141度15分56秒﻿ / ﻿北緯40.41194度 東経141.26556度﻿ / 40.41194; 141.26556;地図: 聖寿寺館","日本の城一覧","箇条書き,制限あり","聖寿寺館は中世の平城で、糠部（三戸）五ヶ城の一つで、三戸城の北4キロメートル、平良ヶ崎城の西方700メートル地点の聖寿寺集落南西丘陵に位置し、館跡の東・北側は幅20メートルの空堀で背後丘陵から切断され、西・南側は比高差20メートル以上の急壁で囲まれている。"
"浅水城","","https://ja.wikipedia.org/wiki/浅水城","北緯40度28分29.0秒東経141度17分41.1秒","別名: 四戸城?;城郭構造: 平山城;築城主: 不明、四戸氏?;築城年: 不明;主な城主: 四戸氏、工藤氏、南部氏;廃城年: 1631年（寛永8年）;遺構: 曲輪;指定文化財: 史跡等未指定;埋蔵文化財包蔵地番号: 県№442046;位置: 北緯40度28分29.0秒東経141度17分41.1秒﻿ / ﻿北緯40.474722度 東経141.294750度﻿ / 40.474722; 141.294750座標: 北緯40度28分29.0秒東経141度17分41.1秒﻿ / ﻿北緯40.474722度 東経141.294750度﻿ / 40.474722; 141.294750;地図: 浅水城","日本の城一覧","箇条書き,制限あり","築城時期は不明。初め四戸氏がいたと推測される（またはこの地に入部したことから四戸姓を名乗ったとも）。一時、謀反を起こした工藤氏の一族の居城となるが天文（1532年-1555年）年間に南部氏との抗争に敗れ、その後、戦国期には三戸南部氏の支配下となった。"
"中市館","","https://ja.wikipedia.org/wiki/中市館","","","日本の城一覧","箇条書き,制限あり",""
"法師岡館","","https://ja.wikipedia.org/wiki/法師岡館","","","日本の城一覧","箇条書き,制限あり",""
"伝法寺館","","https://ja.wikipedia.org/w/index.php?title=伝法寺館&amp;action=edit&amp;redlink=1","","","日本の城一覧","箇条書き,制限あり",""
"沢田館","","https://ja.wikipedia.org/wiki/沢田館","","","日本の城一覧","箇条書き,制限あり",""
"蓬田城","","https://ja.wikipedia.org/wiki/蓬田城","","別名: 蓬田大館・蓬田小館・蓬田館;城郭構造: 平城;天守構造: なし;築城主: 潮潟通貞;築城年: 嘉禎4年（暦仁元・1238年）;主な改修者: 不明;主な城主: 潮潟氏・奥瀬氏・蓬田氏;廃城年: 天正13年（1585年）;遺構: 郭・堀・土橋;指定文化財: なし","日本の城一覧","箇条書き,制限あり","大きく大館と小館に分けられる。大館は、蓬田川の北、10万m2の広大な面積を有している。東西600m南北300m。水田に囲まれ、周囲より一段高い、杉木立に覆われた場所である。八幡宮・弁天堂が残っている。北と南東に堀が残り、北側の堀は長さ約300m・幅15〜0m・深さ3m、南東側の堀は長さ50m・幅2m・深さ50cmほどである。館周辺は縄文時代の遺跡でもあり、現在も縄文土器や土師器が出土し、昭和47年の発掘調査の際も、陶磁器が出土してる。小館は東西150m南北150m。周囲を水田に囲まれ、比高2-3mほどの場所にあり、中央の幅5m、深さ3mほどの堀により東西に分けられている。この堀は北の阿弥陀川の水を引いている。擦文土器も発見され、昭和46.47年に早稲田大学文学部考古学研究室の発掘により竪穴住居跡や井戸が発見された。築城当初は小館のみであったのが、南北朝時代から室町時代に大館が築城され、そちらに移ったと思われる。"
"高畑城","","https://ja.wikipedia.org/wiki/高畑城_(陸奥国)","","城郭構造: 平城;天守構造: なし;築城主: 滝本重行;築城年: 室町時代末期;主な改修者: 不明;主な城主: 平岡盛影・乳井建清;廃城年: 不明;遺構: 土塁・堀;指定文化財: なし","日本の城一覧","箇条書き,制限あり","高畑城は、本郭・二郭・三郭によって構成される。本丸は、長方形で東西約100m、南北約70mである。二郭も長方形で東西約30m、南北約70mである。三郭も長方形で東西約80m、南北約60mである。各郭の四周には堀がめぐらされていたが、平城で防御力も弱かった。"
"油川城","","https://ja.wikipedia.org/wiki/油川城","北緯40度51分38.9秒東経140度40分16.7秒","城郭構造: 平山城;築城主: 奥瀬氏?;築城年: 不明;主な城主: 奥瀬判九郎、奥瀬善九郎;廃城年: 天正13年（1585年）頃?;遺構: 曲輪、堀、土塁;指定文化財: 史跡等未指定;埋蔵文化財包蔵地番号: 青森県No.201036;位置: 北緯40度51分38.9秒東経140度40分16.7秒﻿ / ﻿北緯40.860806度 東経140.671306度﻿ / 40.860806; 140.671306座標: 北緯40度51分38.9秒東経140度40分16.7秒﻿ / ﻿北緯40.860806度 東経140.671306度﻿ / 40.860806; 140.671306;地図: 油川城","日本の城一覧","箇条書き,制限あり","中世の城で、築城年代は不明だが、諸書により南部氏に仕えた奥瀬氏の居城とされる。『異聞記』に「油川へは南部奥瀬判九郎下り、外ヶ浜の代官となり、その子善九郎船水讃岐なり」とある。"
"尻八館","","https://ja.wikipedia.org/w/index.php?title=尻八館&amp;action=edit&amp;redlink=1","","","日本の城一覧","箇条書き,制限あり",""
"高田城","","https://ja.wikipedia.org/wiki/高田城_(陸奥国)","","城郭構造: 平城;天守構造: なし;築城主: 不明;築城年: 不明;主な改修者: 不明;主な城主: 土岐氏;廃城年: 天正6年（1578年）;指定文化財: なし","日本の城一覧","箇条書き,制限あり","高田集落の北東に位置する館で、宅地化されているため遺構は少ない。"
"浅瀬石城","（汗石城）","https://ja.wikipedia.org/wiki/浅瀬石城","","別名: 汗石城・浅石城;城郭構造: 平山城;天守構造: なし;築城主: 一戸行重？;築城年: 仁治元年（1240年）？;主な改修者: 不明;主な城主: 千徳氏;廃城年: 慶長2年（1597年）;遺構: 郭・土塁・堀;指定文化財: なし","日本の城一覧","箇条書き,制限あり","城は北へ突き出た舌状台地の先端にある。城址は、現在リンゴ園となっており、堀跡は、農園内の作道となっている。近くには、浅瀬石川が流れている。城の構造は東方・北方に浅瀬石川が流れているが、西方・南方の城下があった高賀野方面は平地である為、田舎館・大光寺方面との連携が必要である。"
"横内城","","https://ja.wikipedia.org/wiki/横内城","","別名: 鏡城、堤城;城郭構造: 平城;天守構造: なし;築城主: 南部光康;築城年: 明応7年（1498年）;主な改修者: 不明;主な城主: 堤氏;廃城年: 不明;遺構: 堀、本丸跡;指定文化財: なし","日本の城一覧","箇条書き,制限あり","現在の本丸部分からは横内城は東西80m、南北160mの平城であったと推測される。比高は8mと言われる。円形であったといわれるが、現在はっきりしている範囲では楕円形である。ただし、二の丸、三の丸があったとも言われ、それを含めると東西167mに及び、ほぼ円形になるといわれる。現在は堀はほぼ空堀となっているが、かつては横内川に面した崖になっている東側を除き水堀が存在した。南北の堀は幅10mから15m、深さ7mから8mである。西側の堀は幅8m、深さ2mであるが、これは合子沢川が天然の堀をなしていたため、それほど深い堀は不要と考えられたためであると考えられている。遺跡の発掘がさほど行われていない上、当時の資料にも曖昧な点が多く、今なお不明な点が多い城郭である。現在横内城本丸と呼ばれているのは常福院のある場所であるが、その場所は城代が置かれた後に盛土がされた痕跡があり、戦国時代当時からそうであったのかははっきりしない。"
"黒石城","","https://ja.wikipedia.org/wiki/黒石城","","別名: 黒石陣屋・新黒石城;城郭構造: 平山城;天守構造: なし;築城主: 津軽信英;築城年: 明暦2年（1656年）;主な改修者: 不明;主な城主: 津軽氏;廃城年: 明治4年（1871年）;遺構: 郭・堀;指定文化財: なし","日本の城一覧","箇条書き,制限あり","陣屋は明暦2年（1656年）交代寄合旗本であった津軽信英により築かれた。8代当主親足の代の文化6年（1809年）、加増により1万石を領し大名に列し、黒石藩として立藩した。11代承叙の代に明治維新を迎えている。明治4年（1871年）7月の廃藩置県と黒石県の成立、9月の弘前県への吸収合併により、存在意義を失い廃城となった。"
"田舎館城","","https://ja.wikipedia.org/w/index.php?title=田舎館城&amp;action=edit&amp;redlink=1","","","日本の城一覧","箇条書き,制限あり",""
"大光寺城","","https://ja.wikipedia.org/wiki/大光寺城","北緯40度35分24.2秒東経140度33分26.8秒","別名: 大光寺古館;城郭構造: 平城;天守構造: なし;築城主: 曽我道性;築城年: 正慶2年/元弘3年（1333年）;主な改修者: 不明;主な城主: 曾我氏・安東氏・南部氏・津軽氏;廃城年: 慶長15年（1610年）;遺構: 曲輪・土塁・堀;指定文化財: 史跡等未指定;埋蔵文化財包蔵地番号: 青森県No.210124・210128・210129;位置: 北緯40度35分24.2秒東経140度33分26.8秒﻿ / ﻿北緯40.590056度 東経140.557444度﻿ / 40.590056; 140.557444座標: 北緯40度35分24.2秒東経140度33分26.8秒﻿ / ﻿北緯40.590056度 東経140.557444度﻿ / 40.590056; 140.557444;地図: 大光寺城","日本の城一覧","箇条書き,制限あり","建保5年（1217年）、平賀郡岩館に相州曾我氏一族の平広忠が地頭代として入部、曾我氏を名乗る。その後、曾我氏は大光寺の本家と岩館の分家に分かれた。しかし、大光寺の本家は北朝方、岩館の分家は南朝方につき、同族での争いが始まった。"
