"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"大磯城山公園","","https://ja.wikipedia.org/wiki/大磯城山公園","北緯35度18分22秒東経139度17分25.3秒","分類: 都市公園（風致公園）;所在地: 神奈川県中郡大磯町西小磯、国府本郷北緯35度18分22秒東経139度17分25.3秒﻿ / ﻿北緯35.30611度 東経139.290361度﻿ / 35.30611; 139.290361座標: 北緯35度18分22秒東経139度17分25.3秒﻿ / ﻿北緯35.30611度 東経139.290361度﻿ / 35.30611; 139.290361;面積: 8.7ha（計画9.9ha）;開園: 1987年（昭和62年）4月26日;運営者: 神奈川県（指定管理者：公益財団法人神奈川県公園協会）;駐車場: あり（時期により有料）;公式サイト: 神奈川県のサイト","Category:神奈川県の公園","箇条書き,制限あり","国道1号を挟んで、山側の「旧三井別邸地区」（室町時代に「小磯城」があったといわれる）と海側の「旧吉田邸地区」に分かれている。"
"大崎公園 (逗子市)","","https://ja.wikipedia.org/wiki/大崎公園_(逗子市)","北緯35度17分36.4秒東経139度33分33.8秒","分類: 都市公園（近隣公園）;所在地: 日本神奈川県逗子市小坪4-739;座標: 北緯35度17分36.4秒東経139度33分33.8秒﻿ / ﻿北緯35.293444度 東経139.559389度﻿ / 35.293444; 139.559389座標: 北緯35度17分36.4秒東経139度33分33.8秒﻿ / ﻿北緯35.293444度 東経139.559389度﻿ / 35.293444; 139.559389;面積: 2.1371ha;開園: 1965年12月;運営者: 逗子市;駐車場: なし;アクセス: 京浜急行バス「披露山入口」下車徒歩約20分;公式サイト: 大崎公園","Category:神奈川県の公園","箇条書き,制限あり","相模湾に突き出た岬の尾根にあり、江の島・富士山・相模湾の海岸線などを望む事が出来る。"
"小田原こどもの森公園わんぱくらんど","","https://ja.wikipedia.org/wiki/小田原こどもの森公園わんぱくらんど","北緯35度15分34秒東経139度7分40秒","分類: 都市公園（植物公園）;所在地: 神奈川県小田原市久野4377-1;座標: 北緯35度15分34秒東経139度7分40秒﻿ / ﻿北緯35.25944度 東経139.12778度﻿ / 35.25944; 139.12778座標: 北緯35度15分34秒東経139度7分40秒﻿ / ﻿北緯35.25944度 東経139.12778度﻿ / 35.25944; 139.12778;開園: 2000年（平成12年）4月29日;運営者: 小田原市（指定管理者：小田原市事業協会・日比谷アメニス・緑栄造園共同事業体）;駐車場: あり;事務所: 小田原こどもの森公園わんぱくらんど管理事務所;事務所所在地: 小田原市久野4377-1;公式サイト: 小田原市のサイト","Category:神奈川県の公園","箇条書き,制限あり","2016年3月、エアー式の大型滑り台が強風で倒れ、13人がけがをした。さらに4月にはこども列車が走行中に脱線、これを受けて運営の小田原市は臨時休園をとり緊急点検を行っている。"
"小田原城址公園","","https://ja.wikipedia.org/wiki/小田原城址公園","北緯35度15分2.7秒東経139度9分17.2秒","分類: 都市公園（総合公園）;所在地: 日本神奈川県小田原市城内;面積: 11.1 ha;運営者: 小田原市;公式サイト: 小田原市のサイト","Category:神奈川県の公園","箇条書き,制限あり","公園内には、小田原城歴史見聞館、小田原城ミューゼ（美術館）、動物園、遊園地、小田原市立図書館、小田原市郷土文化館などの観光施設がある。NPO法人小田原ガイド協会では、ガイドボランティアが小田原城や周辺の名所・旧跡を無料で案内するサービスを行っている（要予約）。"
"おだわら諏訪の原公園","","https://ja.wikipedia.org/wiki/おだわら諏訪の原公園","北緯35度16分52秒東経139度7分56秒","分類: 都市公園（広域公園）;所在地: 神奈川県小田原市久野3821−1;座標: 北緯35度16分52秒東経139度7分56秒﻿ / ﻿北緯35.28111度 東経139.13222度﻿ / 35.28111; 139.13222座標: 北緯35度16分52秒東経139度7分56秒﻿ / ﻿北緯35.28111度 東経139.13222度﻿ / 35.28111; 139.13222;面積: 13.9ha（計画69.2ha）;開園: 2006年（平成18年）3月25日;運営者: 神奈川県（指定管理者：おだわら諏訪の原公園パートナーズ;公式サイト: 神奈川県のサイト","Category:神奈川県の公園","箇条書き,制限あり",""
"小田原フラワーガーデン","","https://ja.wikipedia.org/wiki/小田原フラワーガーデン","北緯35度16分50.1秒東経139度07分44.4秒","分類: 都市公園植物公園;所在地: 日本神奈川県小田原市久野3798-5;座標: 北緯35度16分50.1秒東経139度07分44.4秒﻿ / ﻿北緯35.280583度 東経139.129000度﻿ / 35.280583; 139.129000座標: 北緯35度16分50.1秒東経139度07分44.4秒﻿ / ﻿北緯35.280583度 東経139.129000度﻿ / 35.280583; 139.129000;面積: 4.2ヘクタール;開園: 1995年（平成7年）4月;運営者: 小田原市指定管理者：小田原フラワーガーデンパートナーズ;設備・遊具: トロピカルドーム温室（有料）、バラ園、梅林;駐車場: あり（無料 150台）;バリアフリー: 身障者対応トイレ（2か所）、LEVEL-3;アクセス: 伊豆箱根鉄道大雄山線「飯田岡駅」から徒歩約20分、小田原駅東口から伊豆箱根バス・県立諏訪の原公園行き、「小田原フラワーガーデン」下車すぐ;事務所: 小田原フラワーガーデンパートナーズ;事務所所在地: 神奈川県小田原市久野3798-5;公式サイト: 公式サイト小田原市HP","Category:神奈川県の公園","箇条書き,制限あり","小田原フラワーガーデンは、四季を通じて花が楽しめる植物公園として小田原市が1995年（平成7年）4月に整備した。最寄り駅は、 伊豆箱根鉄道大雄山線飯田岡駅で南西方向に徒歩約20分（約1.6kmの上り坂）の所にある。園内には色とりどりの花と熱帯植物が鑑賞できる温室（有料）があり、梅、桜、バラ、ハナショウブなどの植物も植栽されており、季節を問わず一年中花とみどりが楽しむことができる。公園内のバリアフリー度はLEVEL-3程度で車椅子トイレもトロピカルドーム入口と梅林内の2か所に設置されている。屋外施設では、犬の散歩も可能となっている。また、公園内の植物管理やイベントの運営などボランティア「友の会」も活動しており、研修会や専門家による講義も開催されている。2006年（平成18年）3月には隣接して、おだわら諏訪の原公園が開園している。"
"恩賜箱根公園","","https://ja.wikipedia.org/wiki/恩賜箱根公園","北緯35度11分47秒東経139度1分33.3秒","分類: 都市公園（風致公園）;所在地: 日本神奈川県足柄下郡箱根町箱根、元箱根;座標: 北緯35度11分47秒東経139度1分33.3秒﻿ / ﻿北緯35.19639度 東経139.025917度﻿ / 35.19639; 139.025917座標: 北緯35度11分47秒東経139度1分33.3秒﻿ / ﻿北緯35.19639度 東経139.025917度﻿ / 35.19639; 139.025917;面積: 15.9ha;前身: 函根離宮;開園: 1946年（昭和21年）5月5日（都市公園として開園：1959年（昭和34年）4月28日）;運営者: 神奈川県（指定管理者：公益財団法人神奈川県公園協会・株式会社ランドフローラ）;駐車場: 123台;アクセス: バスで「恩賜公園前」下車;事務所所在地: 神奈川県足柄下郡箱根町元箱根171;公式サイト: 神奈川県のサイト","Category:神奈川県の公園","箇条書き,制限あり","ここはかつての函根離宮跡で、1946年に一般開放された。芦ノ湖に突き出た塔ヶ島と呼ばれる半島にあり、離宮を模した展望台からは箱根外輪山や富士山が一望できる。園内の散策路では、5月にはツツジ、夏から秋にかけてはヤマユリを楽しむことができる。周辺には箱根関所跡や旧東海道杉並木などの観光名所がある。"
"神奈川県立茅ケ崎里山公園","","https://ja.wikipedia.org/wiki/神奈川県立茅ケ崎里山公園","北緯35度22分24.9秒東経139度25分7.6秒","分類: 都市公園（広域公園）;所在地: 日本〒253-0008神奈川県茅ヶ崎市芹沢1030;座標: 北緯35度22分24.9秒東経139度25分7.6秒﻿ / ﻿北緯35.373583度 東経139.418778度﻿ / 35.373583; 139.418778座標: 北緯35度22分24.9秒東経139度25分7.6秒﻿ / ﻿北緯35.373583度 東経139.418778度﻿ / 35.373583; 139.418778;開園: 2001年;運営者: 神奈川県指定管理者：公益財団法人　神奈川県公園協会　茅ケ崎里山公園パークセンター","Category:神奈川県の公園","箇条書き,制限あり","茅ヶ崎市北部地区の活性化の核となる自然環境を活かした広域公園の設置を求める要望を受け、1991年に神奈川県の「第二次新神奈川計画改定実施計画」において県内19番目の県立公園として位置づけれ、1993年に都市計画が決定され、2003年に開園した。名前は公募により選定され、当時の茅ヶ崎市北部や藤沢市北西部の一帯は多くの谷戸があり、畑や雑木林からなる里山の風景が広がっていたことに由来する。"
"神奈川県立秦野戸川公園","","https://ja.wikipedia.org/wiki/神奈川県立秦野戸川公園","北緯35度24分東経139度10分","分類: 都市公園（広域公園）;所在地: 日本神奈川県秦野市堀山下、戸川、横野;面積: 約50.7ha;開園: 1997年（平成9年）7月13日（一部開園）;運営者: 神奈川県;駐車場: あり;公式サイト: 神奈川県立秦野戸川公園","Category:神奈川県の公園","箇条書き,制限あり",""
"神奈川県立花と緑のふれあいセンター 花菜ガーデン","","https://ja.wikipedia.org/wiki/神奈川県立花と緑のふれあいセンター_花菜ガーデン","北緯35度21分30.8秒東経139度18分42.5秒","","Category:神奈川県の公園","箇条書き,制限あり",""
"神奈川県立真鶴半島自然公園","","https://ja.wikipedia.org/wiki/神奈川県立真鶴半島自然公園","北緯35度8分45.6秒東経139度8分53.5秒","","Category:神奈川県の公園","箇条書き,制限あり",""
"かにが沢公園","","https://ja.wikipedia.org/wiki/かにが沢公園","北緯35度29分43秒東経139度24分32秒","分類: 都市公園（地区公園）;所在地: 日本神奈川県座間市緑ケ丘4-23;座標: 北緯35度29分43秒東経139度24分32秒﻿ / ﻿北緯35.49528度 東経139.40889度﻿ / 35.49528; 139.40889座標: 北緯35度29分43秒東経139度24分32秒﻿ / ﻿北緯35.49528度 東経139.40889度﻿ / 35.49528; 139.40889;運営者: 座間市;駐車場: あり;事務所所在地: 神奈川県座間市緑ケ丘4-23;公式サイト: かにが沢公園","Category:神奈川県の公園","箇条書き,制限あり","四季折々の自然が楽しめ、座間八景の一つにもなっている公園。また、市のイベント会場にもよく使われる。4つに分けられた広場で遊ぶことができる。"
"神崎遺跡","","https://ja.wikipedia.org/wiki/神崎遺跡","北緯35度24分36秒東経139度24分25秒","分類: 都市公園（歴史公園）;所在地: 日本神奈川県綾瀬市吉岡3425-5;面積: 1.03 ha;開園: 2017年（平成29年）4月1日;運営者: 綾瀬市;駐車場: あり;公式サイト: 綾瀬市HP;正式名称: 綾瀬市神崎遺跡資料館;専門分野: 神崎遺跡出土考古資料の公開;事業主体: 綾瀬市;開館: 2016年（平成28年）5月1日;所在地: 〒252-1124綾瀬市吉岡3425番地5;位置: 北緯35度24分35.4秒東経139度24分24.1秒﻿ / ﻿北緯35.409833度 東経139.406694度﻿ / 35.409833; 139.406694;外部リンク: 綾瀬市HP;分類: 都市公園（歴史公園）;所在地: 日本神奈川県綾瀬市吉岡3425-5;面積: 1.03 ha;開園: 2017年（平成29年）4月1日;運営者: 綾瀬市;駐車場: あり;公式サイト: 綾瀬市HP;正式名称: 綾瀬市神崎遺跡資料館;専門分野: 神崎遺跡出土考古資料の公開;事業主体: 綾瀬市;開館: 2016年（平成28年）5月1日;所在地: 〒252-1124綾瀬市吉岡3425番地5;位置: 北緯35度24分35.4秒東経139度24分24.1秒﻿ / ﻿北緯35.409833度 東経139.406694度﻿ / 35.409833; 139.406694;外部リンク: 綾瀬市HP","Category:神奈川県の公園","箇条書き,制限あり","神崎遺跡は神奈川県中央部に位置する綾瀬市の南西端となる、東側に相模川の支流である目久尻川、西側に目久尻川の小支谷に挟まれた、南北に長い台地の先端部にあり、相模野台地の辺縁部に位置している。神崎遺跡がある台地上の標高は海抜約24メートルで、目久尻川が流れる沖積地の標高は約13メートルであるため、沖積地と台地との標高差は約11メートルである。"
"弘法山","","https://ja.wikipedia.org/wiki/弘法山","北緯35度22分30.2秒東経139度15分01.0秒","分類: 都市公園（総合公園）;所在地: 日本神奈川県秦野市曽屋、南矢名;面積: 20.1ha;運営者: 秦野市;駐車場: あり;公式サイト: 弘法山公園（秦野市役所）","Category:神奈川県の公園","箇条書き,制限あり","弘法大師がこの山で修行を行ったとされる故事に由来する。山頂には釈迦堂、鐘楼、乳の井戸がある。"
"強羅公園","","https://ja.wikipedia.org/wiki/強羅公園","北緯35度14分55秒東経139度2分42.5秒","","Category:神奈川県の公園","箇条書き,制限あり",""
"境川遊水地公園","","https://ja.wikipedia.org/wiki/境川遊水地公園","北緯35度23分19秒東経139度29分02秒","分類: 都市公園（総合公園）;所在地: 日本横浜市戸塚区俣野町、泉区下飯田町、藤沢市今田;座標: 北緯35度23分19秒東経139度29分02秒﻿ / ﻿北緯35.3887度 東経139.4839度﻿ / 35.3887; 139.4839座標: 北緯35度23分19秒東経139度29分02秒﻿ / ﻿北緯35.3887度 東経139.4839度﻿ / 35.3887; 139.4839;面積: 約30ha;開園: 2007年8月4日;運営者: 神奈川県(指定管理者:財団法人神奈川県公園協会);駐車場: あり(無料);事務所: 境川遊水地情報センター;事務所所在地: 横浜市泉区下飯田町5-5;公式サイト: 神奈川県のサイト","Category:神奈川県の公園","箇条書き,制限あり",""
"相模三川公園","","https://ja.wikipedia.org/wiki/相模三川公園","北緯35度27分28.5秒東経139度22分52.5秒","分類: 都市公園（都市緑地）;所在地: 神奈川県海老名市上郷2丁目;座標: 北緯35度27分28.5秒東経139度22分52.5秒﻿ / ﻿北緯35.457917度 東経139.381250度﻿ / 35.457917; 139.381250座標: 北緯35度27分28.5秒東経139度22分52.5秒﻿ / ﻿北緯35.457917度 東経139.381250度﻿ / 35.457917; 139.381250;面積: 11.9ha（計画24.4ha）;開園: 2004年（平成16年）3月27日;運営者: 神奈川県（指定管理者：公益財団法人神奈川県公園協会）;公式サイト: 神奈川県のサイト","Category:神奈川県の公園","箇条書き,制限あり","相模川とその支流である中津川・小鮎川の合流地点付近の河川敷に設置された河川公園であり、名称の「三川」はこれら3つの川を指す。また、園内を相模川の支流である鳩川が通過し、川沿いには遊歩道が整備されている。"
"桜ヶ丘公園 (平塚市)","","https://ja.wikipedia.org/wiki/桜ヶ丘公園_(平塚市)","","分類: 都市公園（近隣公園）;所在地: 神奈川県平塚市桜ケ丘100-1;面積: 約2.2ha;前身: 神奈川県立平塚西工業技術高等学校;開園: 2008年（平成20年）3月30日;運営者: 平塚市;告示: 2005年（平成17年）9月14日;公式サイト: 公式サイト","Category:神奈川県の公園","箇条書き,制限あり","平塚西工業技術高校跡地に、2008年3月30日に開園した。面積は21,833m2。多目的グラウンドや芝生広場、運動広場、築山広場などのほか、サクラが植樹された花見広場などが整備されている。"
"桜土手古墳群","","https://ja.wikipedia.org/wiki/桜土手古墳群","北緯35度23分10.83秒東経139度11分18.86秒","所在地: 神奈川県秦野市堀山下380-3;位置: 北緯35度23分10.83秒東経139度11分18.86秒﻿ / ﻿北緯35.3863417度 東経139.1885722度﻿ / 35.3863417; 139.1885722;形状: すべて円墳;規模: 円墳35基（現存12基）1号墳(群内最大)：径28m、高さ5.6m、周溝5m;出土品: 土器、装飾品、鉄製武器、馬具;築造時期: 6世紀末 - 8世紀初頭;被葬者: 不明;史跡: 秦野市指定史跡1972年（昭和47年）12月27日;地図: 桜土手古墳群;分類: 都市公園（歴史公園）;所在地: 日本神奈川県秦野市堀山下;面積: 1.02 ヘクタール;運営者: 秦野市;駐車場: 23台;アクセス: 小田急線渋沢駅北口より徒歩20分小田急線秦野駅北口よりバス秦54渋沢駅北口行「桜土手古墳公園」下車徒歩2分秦08渋沢駅北口行「桜土手」下車徒歩10分;事務所: はだの歴史博物館内;事務所所在地: 神奈川県秦野市堀山下380-3;公式サイト: 秦野市公式ページ;所在地: 神奈川県秦野市堀山下380-3;位置: 北緯35度23分10.83秒東経139度11分18.86秒﻿ / ﻿北緯35.3863417度 東経139.1885722度﻿ / 35.3863417; 139.1885722;形状: すべて円墳;規模: 円墳35基（現存12基）1号墳(群内最大)：径28m、高さ5.6m、周溝5m;出土品: 土器、装飾品、鉄製武器、馬具;築造時期: 6世紀末 - 8世紀初頭;被葬者: 不明;史跡: 秦野市指定史跡1972年（昭和47年）12月27日;地図: 桜土手古墳群;分類: 都市公園（歴史公園）;所在地: 日本神奈川県秦野市堀山下;面積: 1.02 ヘクタール;運営者: 秦野市;駐車場: 23台;アクセス: 小田急線渋沢駅北口より徒歩20分小田急線秦野駅北口よりバス秦54渋沢駅北口行「桜土手古墳公園」下車徒歩2分秦08渋沢駅北口行「桜土手」下車徒歩10分;事務所: はだの歴史博物館内;事務所所在地: 神奈川県秦野市堀山下380-3;公式サイト: 秦野市公式ページ","Category:神奈川県の公園","箇条書き,制限あり","秦野市堀山下の水無川右岸の東西500メートル、南北300メートルの範囲に円墳35基が存在した（調査後埋め戻されるなどしたため現存するものは12基。桜土手古墳公園内に6基、日産車体工場内に5基、島津製作所内に1基が分布）。各古墳の築造年代は古墳時代終末期の7世紀後半を中心に6世紀末～8世紀初頭とみられる。"
"さくら広場","","https://ja.wikipedia.org/wiki/さくら広場","","","Category:神奈川県の公園","箇条書き,制限あり",""
"座間公園","","https://ja.wikipedia.org/wiki/座間公園","北緯35度29分18.9秒東経139度24分27.4秒","国: 日本;地方: 関東地方;都道府県: 神奈川県;市町村コード: 14216-6;法人番号: 3000020142166;面積: 17.57km2;総人口: 132,114人 （推計人口、2021年6月1日）;人口密度: 7,519人/km2;隣接自治体: 相模原市、大和市、厚木市、海老名市;市の木: モクセイ;市の花: ヒマワリ;市の鳥: シジュウカラ;市長: 佐藤弥斗;所在地: 〒252-8566神奈川県座間市緑ケ丘一丁目1番1号北緯35度29分18.9秒東経139度24分27.4秒﻿ / ﻿北緯35.488583度 東経139.407611度﻿ / 35.488583; 139.407611座標: 北緯35度29分18.9秒東経139度24分27.4秒﻿ / ﻿北緯35.488583度 東経139.407611度﻿ / 35.488583; 139.407611;外部リンク: 公式ウェブサイト;特記事項: 市外局番 046,042（相模が丘の一部）、南端は綾瀬市境まで100m","Category:神奈川県の公園","箇条書き,制限あり","古くより八王子街道の宿場町として栄えることにより集落が形成され、現代に入り戦前は農村、戦中は陸軍士官学校及び高座海軍工廠の設置により軍都としての色合いを強めた。しかし戦後は米軍の進駐を経て、昭和30年代半ば頃からは大企業の誘致が行われ自動車産業中心とした企業城下町が形成された。更に昭和40年代の急激な人口の増加により農村から工業及び住宅都市へと変貌を遂げ、現在では県下33市町村中4位の人口密度をもつ市町村となる。"
"座間谷戸山公園","","https://ja.wikipedia.org/wiki/座間谷戸山公園","北緯35度29分14.7秒東経139度24分16.9秒","分類: 都市公園（風致公園）;所在地: 日本日本国神奈川県座間市入谷東一丁目6番;座標: 北緯35度29分14.7秒東経139度24分16.9秒﻿ / ﻿北緯35.487417度 東経139.404694度﻿ / 35.487417; 139.404694座標: 北緯35度29分14.7秒東経139度24分16.9秒﻿ / ﻿北緯35.487417度 東経139.404694度﻿ / 35.487417; 139.404694;面積: 30.6ha（計画32.1ha）;開園: 1993年（平成5年）4月29日;設計者: 東京ランドスケープ研究所;運営者: 神奈川県（指定管理者：公益財団法人神奈川県公園協会）;駐車場: 合計146台;バリアフリー: 身障者用駐車スペース･身障者対応トイレ;アクセス: 座間駅・相武台前駅から徒歩;公式サイト: 神奈川県のサイト","Category:神奈川県の公園","箇条書き,制限あり","敷地面積は30.6ヘクタール。里山の風情を残す 「自然生態観察公園」として整備された。以下のような区域からなる。"
