"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"美ヶ原","","https://ja.wikipedia.org/wiki/美ヶ原","北緯36度13分32.8685秒東経138度6分26.7915秒","標高: 2034.34（王ヶ頭） m;所在地: 長野県松本市・上田市・小県郡長和町;位置: 北緯36度13分32.8685秒東経138度6分26.7915秒﻿ / ﻿北緯36.225796806度 東経138.107442083度﻿ / 36.225796806; 138.107442083;種類: 火山;1: NHK長野総合;2: NHK長野教育;4: TSBテレビ信州;5: abn長野朝日放送;6: SBC信越放送;8: NBS長野放送;2: NHK長野総合;9: NHK長野教育;11: SBC信越放送;20: abn長野朝日放送;30+: TSBテレビ信州;38: NBS長野放送;79.7: FM長野長野エフエム放送;84.0: NHK長野FM;92.2: SBC信越放送","Category:長野県の自然景勝地","箇条書き,制限あり","フォッサマグナ西縁近くに噴出した第四紀の火山である。"
"烏帽子岳 (飛騨山脈)","","https://ja.wikipedia.org/wiki/烏帽子岳_(飛騨山脈)","北緯36度28分46秒東経137度39分03秒","標高: 2,628　 m;所在地: 長野県大町市, 富山県富山市;位置: 北緯36度28分46秒東経137度39分03秒﻿ / ﻿北緯36.47944度 東経137.65083度﻿ / 36.47944; 137.65083座標: 北緯36度28分46秒東経137度39分03秒﻿ / ﻿北緯36.47944度 東経137.65083度﻿ / 36.47944; 137.65083;山系: 飛騨山脈（北アルプス）","Category:長野県の自然景勝地","箇条書き,制限あり","頂上部にオベリスク（縦長の柱状の岩）がある特徴的な山容を持つ。東側の高瀬ダムからの登路であるブナ立尾根は標準的な速さでも登った場合4時間ほど急登が続き、赤石山脈甲斐駒ヶ岳への黒戸尾根、上越・谷川岳への西黒尾根とあわせて"日本"三大急登といわれる。"
"エラクボ平","","https://ja.wikipedia.org/wiki/エラクボ平","","","Category:長野県の自然景勝地","箇条書き,制限あり","エラクボ平（エラクボだいら）は、長野県下水内郡栄村堺に存在する苗場山系の南西麓に広がる緩斜面地である。"
"小川 (上松町)","","https://ja.wikipedia.org/wiki/小川_(上松町)","","","Category:長野県の自然景勝地","箇条書き,制限あり","小川は阿寺山地の阿寺山の西斜面に発する。源流域では「赤沢」と呼ばれており、一帯は赤沢自然休養林として整備されている。ここにはさまざまな沢を巡る遊歩道があり、復刻された木曽森林鉄道が走っている。赤沢は休養林一帯では「道川」とも呼ばれている。"
"奥裾花渓谷","","https://ja.wikipedia.org/wiki/奥裾花渓谷","","","Category:長野県の自然景勝地","箇条書き,制限あり",""
"奥裾花自然園","","https://ja.wikipedia.org/wiki/奥裾花自然園","","","Category:長野県の自然景勝地","箇条書き,制限あり",""
"風吹大池","","https://ja.wikipedia.org/wiki/風吹大池","北緯36度48分48秒東経137度50分5秒","所在地: 長野県北安曇郡小谷村;位置: 北緯36度48分48秒東経137度50分5秒﻿ / ﻿北緯36.81333度 東経137.83472度﻿ / 36.81333; 137.83472座標: 北緯36度48分48秒東経137度50分5秒﻿ / ﻿北緯36.81333度 東経137.83472度﻿ / 36.81333; 137.83472;水面の標高: 1,775 m;成因: 堰止湖;淡水・汽水: 淡水;湖沼型: 貧栄養湖","Category:長野県の自然景勝地","箇条書き,制限あり","池の成因としては、1980年の研究では旧火口に湛水した火口湖とされた。一方その後2002年まで行われた産業技術総合研究所の研究では、箙岳溶岩を形成する火山体とその後の風吹岳溶岩ドームとの間の堰き止めによって形成された堰止湖として考えられている。"
"上高地","","https://ja.wikipedia.org/wiki/上高地","北緯36度15分0秒東経137度38分0秒","","Category:長野県の自然景勝地","箇条書き,制限あり",""
"雷滝","","https://ja.wikipedia.org/wiki/雷滝","北緯36度39分36.3秒東経138度27分06秒","所在地: 長野県上高井郡高山村山田入;位置: 北緯36度39分36.3秒東経138度27分06秒﻿ / ﻿北緯36.660083度 東経138.45167度﻿ / 36.660083; 138.45167;落差: 30m;滝幅: 5m;水系: 信濃川水系松川","Category:長野県の自然景勝地","箇条書き,制限あり","高山村を流れる松川に懸かる滝で、松川沿いの長野県道66号豊野南志賀公園線から急斜面を100メートル下りたところにある。高さは30メートル、幅は5メートルあり、水の流量は豊富で、凝灰角礫岩が松川の浸食によってできた。雷滝という名の由来には諸説あり、落水時に巻き起こる風にさらされた水が稲妻状に落ちるからだとか、あるいは滝が雷鳴を思わせる大きな音を響かせるからだとも言われている。また、滝口の真下の岩壁が屋根の庇のような形にえぐれており、滝の裏側を見ることができることから「裏見の滝」とも呼ばれている。"
"カヤの平","","https://ja.wikipedia.org/wiki/カヤの平","北緯36度49分34秒東経138度30分49秒","標高: 1,350 - 1,750m;位置: 北緯36度49分34秒東経138度30分49秒﻿ / ﻿北緯36.82611度 東経138.51361度﻿ / 36.82611; 138.51361座標: 北緯36度49分34秒東経138度30分49秒﻿ / ﻿北緯36.82611度 東経138.51361度﻿ / 36.82611; 138.51361;所在地: 長野県下高井郡木島平村、下水内郡栄村;気温(℃): -6.3;最高気温(℃): -2.8;最低気温(℃): -9.2;降水量(mm): 144;標高: 1,350 - 1,750m;位置: 北緯36度49分34秒東経138度30分49秒﻿ / ﻿北緯36.82611度 東経138.51361度﻿ / 36.82611; 138.51361座標: 北緯36度49分34秒東経138度30分49秒﻿ / ﻿北緯36.82611度 東経138.51361度﻿ / 36.82611; 138.51361;所在地: 長野県下高井郡木島平村、下水内郡栄村;気温(℃): -6.3;最高気温(℃): -2.8;最低気温(℃): -9.2;降水量(mm): 144","Category:長野県の自然景勝地","箇条書き,制限あり","カヤの平は、志賀高原北部の標高約1,500mに広がる火山性高原である。火山の噴出物によって形成された植生豊かな土地は、ブナの原生林が群生し、「日本一美しいブナの森」と呼ばれている。"
"涸沢カール","","https://ja.wikipedia.org/wiki/涸沢カール","","","Category:長野県の自然景勝地","箇条書き,制限あり",""
"木曽八景","","https://ja.wikipedia.org/wiki/木曽八景","北緯35度38分6.3秒東経137度38分24.3秒","","Category:長野県の自然景勝地","箇条書き,制限あり",""
"北志賀高原","","https://ja.wikipedia.org/wiki/北志賀高原","","","Category:長野県の自然景勝地","箇条書き,制限あり",""
"霧ヶ峰","","https://ja.wikipedia.org/wiki/霧ヶ峰","北緯36度06分11秒東経138度11分48秒","標高: 車山1,925 m;所在地: 長野県茅野市・諏訪市・諏訪郡下諏訪町・小県郡長和町;位置: 北緯36度06分11秒東経138度11分48秒﻿ / ﻿北緯36.10306度 東経138.19667度﻿ / 36.10306; 138.19667座標: 北緯36度06分11秒東経138度11分48秒﻿ / ﻿北緯36.10306度 東経138.19667度﻿ / 36.10306; 138.19667;種類: 火山;最新噴火: 約75万年前","Category:長野県の自然景勝地","箇条書き,制限あり","霧ヶ峰の火山活動は八ヶ岳連峰とほぼ同時期の約140万年前からで、現在のような地形になったのは約30万年前である。最高峰は1,925mの車山。車山山頂は気象レーダー観測所があり、360度の展望が素晴らしい。霧の発生が多いことで知られており、1963年（昭和38年）には年間293日霧を観測した。"
"車山","","https://ja.wikipedia.org/wiki/車山","北緯36度06分10秒東経138度11分47秒","標高: 1,925 m;所在地: 長野県茅野市米沢北大塩、諏訪市;位置: 北緯36度06分10秒東経138度11分47秒﻿ / ﻿北緯36.10278度 東経138.19639度﻿ / 36.10278; 138.19639;山系: 霧ヶ峰","Category:長野県の自然景勝地","箇条書き,制限あり","霧ヶ峰の最高峰で、標高は1925m。"
"駒ヶ根高原","","https://ja.wikipedia.org/wiki/駒ヶ根高原","","","Category:長野県の自然景勝地","箇条書き,制限あり",""
"五竜岳","","https://ja.wikipedia.org/wiki/五竜岳","北緯36度39分30秒東経137度45分10秒","標高: 2,814m;所在地: 日本富山県黒部市・長野県大町市;位置: 北緯36度39分30秒東経137度45分10秒﻿ / ﻿北緯36.65833度 東経137.75278度﻿ / 36.65833; 137.75278座標: 北緯36度39分30秒東経137度45分10秒﻿ / ﻿北緯36.65833度 東経137.75278度﻿ / 36.65833; 137.75278;山系: 飛騨山脈（後立山連峰）;初登頂: 三枝威之助（1908年7月）","Category:長野県の自然景勝地","箇条書き,制限あり","JR東日本大糸線神城駅の西8.4 kmに位置し、中部山岳国立公園内にある。鹿島槍ヶ岳と並んで、後立山連峰の主要峰の一つである。両山は丁度吊橋の支柱の様に日本三大キレットの一つである八峰キレットを挟む形で鎮座している。両山はそれぞれ逆側（鹿島槍ヶ岳は南側から、五竜岳は北側から）からは登りやすいが、両山を縦走するためには、難所である八峰キレットを通過しなければならない。山頂部は濃飛流紋岩型の溶結凝灰岩、山腹は黒雲母花崗岩からなる。山頂部は森林限界を越える高山帯で、1952年（昭和27年）に多くの高山植物が自生している南斜面は白馬岳周辺の山域と共に白馬連山高山植物帯の特別天然記念物に指定された。コケ植物のナンジャモンジャゴケが、1951年（昭和26年）初めて五竜岳で採取された。イワヒバリ、カヤクグリ、コマドリなどの亜高山帯の鳥が生息している。"
"逆谷地湿原","","https://ja.wikipedia.org/wiki/逆谷地湿原","","","Category:長野県の自然景勝地","箇条書き,制限あり",""
"山清路","","https://ja.wikipedia.org/wiki/山清路","","","Category:長野県の自然景勝地","箇条書き,制限あり",""
"三本滝","","https://ja.wikipedia.org/wiki/三本滝","北緯36度7分6.8秒東経137度35分37.1秒","所在地: 長野県松本市安曇地区;位置: 北緯36度7分6.8秒東経137度35分37.1秒﻿ / ﻿北緯36.118556度 東経137.593639度﻿ / 36.118556; 137.593639;落差: 50 m;滝幅: 3 m;水系: 信濃川水系小大野川","Category:長野県の自然景勝地","箇条書き,制限あり","乗鞍岳の麓、乗鞍高原の最上部に位置し、善五郎の滝、番所大滝と共に「乗鞍三滝」と称される。"
"爺ヶ岳","","https://ja.wikipedia.org/wiki/爺ヶ岳","北緯36度35分18秒東経137度45分03秒","標高: 2,669.82m;所在地: 日本富山県中新川郡立山町長野県大町市;位置: 北緯36度35分18秒東経137度45分03秒﻿ / ﻿北緯36.58833度 東経137.75083度﻿ / 36.58833; 137.75083座標: 北緯36度35分18秒東経137度45分03秒﻿ / ﻿北緯36.58833度 東経137.75083度﻿ / 36.58833; 137.75083;山系: 飛騨山脈（後立山連峰）;種類: 褶曲・隆起","Category:長野県の自然景勝地","箇条書き,制限あり","北峰（標高2,630 m）・本峰（中央峰）・南峰（標高2,660 m）の3峰からなり、女性的な山容である。南下してきた稜線は、ここで西に向きを変えている。南峰と本峰の間の白沢の上部には、春に種蒔きをする老爺の雪形が見られ、農耕の目安に利用されてきた。この雪形が山名の由来である。"
"志賀高原","","https://ja.wikipedia.org/wiki/志賀高原","北緯36度42分20秒東経138度30分28秒","","Category:長野県の自然景勝地","箇条書き,制限あり",""
"ジャンダルム","","https://ja.wikipedia.org/wiki/ジャンダルム","北緯36度17分16秒東経137度38分37秒","標高: 3,163m;所在地: 日本長野県松本市、岐阜県高山市;位置: 北緯36度17分16秒東経137度38分37秒﻿ / ﻿北緯36.28778度 東経137.64361度﻿ / 36.28778; 137.64361;山系: 飛騨山脈;種類: 氷食尖峰","Category:長野県の自然景勝地","箇条書き,制限あり","名称はスイス・アルプス山脈のアイガーにある垂直の絶壁（高さ約200 m）の通称に由来するが、本来はフランス語で国家憲兵のこと。転じて山岳用語としては、尾根上の通行の邪魔をする岩をいう (en)。奥穂高岳ジャンダルムは奥穂高岳の前衛峰として名付けられた。"
"巡礼桜","","https://ja.wikipedia.org/wiki/巡礼桜","北緯36度38分12.83秒東経138度7分21.17秒","所在地: 長野県長野市大字塩生甲;樹種: エドヒガン;管理者: 長野市指定天然記念物;所在地: 長野県長野市大字塩生甲;樹種: エドヒガン;管理者: 長野市指定天然記念物","Category:長野県の自然景勝地","箇条書き,制限あり","長野市小田切地区の塩生集落南方にあるエドヒガン（アズマヒガン）で、小市の渡し（犀川の渡し船）から戸隠に至る道の途中にあることから巡礼桜の名が生じたといわれている。高さ3メートル余りの枯株から4本の幹が株立ちしており、樹高18.2メートル、目通り周囲7.3メートルである。枯株の大きさから、かつては目通り周囲8ないし9メートルの巨樹であって、それが滅びたのち、根際から生えた新しい芽が現在の姿にまで成長したものと考えられている。推定樹齢は700年であるが、枯株の分を含めると約1500年に及ぶ。"
"白糸の滝 (長野県)","","https://ja.wikipedia.org/wiki/白糸の滝_(長野県)","北緯36度24分37秒東経138度35分32秒","所在地: 長野県北佐久郡軽井沢町;位置: 北緯36度24分37秒東経138度35分32秒﻿ / ﻿北緯36.41028度 東経138.59222度﻿ / 36.41028; 138.59222座標: 北緯36度24分37秒東経138度35分32秒﻿ / ﻿北緯36.41028度 東経138.59222度﻿ / 36.41028; 138.59222;落差: 3 m;滝幅: 70 m;水系: 信濃川水系湯川","Category:長野県の自然景勝地","箇条書き,制限あり","軽井沢（長野県）と北軽井沢（群馬県）を結ぶ白糸ハイランドウェイ沿いにある。標高1260ｍに位置し落差は3 m余りだが、幅は70 mに及び湯川の源流となっている。伏流水を源流とする潜流瀑であるため、概ね流量は一定で濁らず、晴雨に左右されることなく常に幾条もの白糸のように清水が流れ落ちることから命名されたと言われる。この伏流水は浅間山に降った雨が6年かけて流れ出るといわれている。岩肌から水が染み出ている様子が身近に観察でき、ベールのように流れ落ちる美しいこの滝は、周囲をおおう木立との対比も美しく、軽井沢を代表する観光地の一つとなっている。春は新緑、夏は陽光、秋は紅葉、冬は雪景色、と四季折々の美しさは訪れる人を魅了せずにおかないが、中でも夏期の清涼感は格別と言える。また、軽井沢町と（株）白糸ハイランドウエイは期間限定にて、夏の夜は滝をスクリーンとしたプロジェクションマッピングや、冬の夜には滝と雪景色の調和を映し出すライトアップを開催している。（引用：軽井沢ＷＥＢ検定公式テキストブック）"
"白駒の池","","https://ja.wikipedia.org/wiki/白駒の池","北緯36度3分5.1秒東経138度21分43.2秒","所在地: 長野県南佐久郡佐久穂町・小海町;位置: 北緯36度3分5.1秒東経138度21分43.2秒﻿ / ﻿北緯36.051417度 東経138.362000度﻿ / 36.051417; 138.362000座標: 北緯36度3分5.1秒東経138度21分43.2秒﻿ / ﻿北緯36.051417度 東経138.362000度﻿ / 36.051417; 138.362000;面積: 0.11 km2;周囲長: 1.35 km;最大水深: 8.6 m;水面の標高: 2,115 m;成因: 堰止湖;淡水・汽水: 淡水;湖沼型: 腐食栄養湖;透明度: 5.8 m","Category:長野県の自然景勝地","箇条書き,制限あり","八ヶ岳連峰の北部にあたる北八ヶ岳を構成する山々のうち、丸山と白駒峰との間、標高2,115メートルの地点に位置する。白駒峰の噴火により大石川（信濃川水系）がせき止められて誕生した堰止湖である。池の大きさは面積0.11平方キロメートル、周囲長1.35キロメートルで、標高2,000メートル以上の高地にある湖としては日本一である。毎年11月下旬には全面結氷してしまうので、本州で最も早く湖面でスケートができる場所であるとされる。水深は最大8.6メートルで、透明度は5.8メートルに及ぶ。池から流出した水は大石川として流下し、佐久地域の上水道用水をまかなう。支流の石堂川（大岳川）では、中部電力による水力発電（大岳川発電所、最大600キロワット）も行われている。"
"しらびそ高原","","https://ja.wikipedia.org/wiki/しらびそ高原","北緯35度26分17秒東経138度01分50秒","","Category:長野県の自然景勝地","箇条書き,制限あり","しらびそ高原（しらびそこうげん）は長野県飯田市上村にある、標高1918mの高原。「しらびそ」とは、マツ科モミ属の樹木であるシラビソに由来する。矢筈トンネル東出口から市道上村1号線を登ったところにあり、しらびそ峠より80mほど高い位置にある。高原からは南アルプスの山並みが一望でき、天気がよければ北アルプス、中央アルプス、御嶽山や恵那山まで見渡せる。また、本州有数の天体観測スポットとして知られており、全国各地から天文愛好家が集う。"
"白馬大雪渓","","https://ja.wikipedia.org/wiki/白馬大雪渓","北緯36度44分59.1秒東経137度46分6.9秒","","Category:長野県の自然景勝地","箇条書き,制限あり",""
"白馬岳","","https://ja.wikipedia.org/wiki/白馬岳","北緯36度45分31秒東経137度45分31秒","標高: 2,932.24m;所在地: 日本長野県北安曇郡白馬村富山県黒部市、下新川郡朝日町;位置: 北緯36度45分31秒東経137度45分31秒﻿ / ﻿北緯36.75861度 東経137.75861度﻿ / 36.75861; 137.75861座標: 北緯36度45分31秒東経137度45分31秒﻿ / ﻿北緯36.75861度 東経137.75861度﻿ / 36.75861; 137.75861;山系: 飛騨山脈（後立山連峰）;種類: 褶曲・隆起;初登頂: 1883年（北安曇郡長ら）","Category:長野県の自然景勝地","箇条書き,制限あり","白馬岳は杓子岳、白馬鑓ヶ岳とともに白馬三山と呼ばれている。南に続く後立山連峰の山々とともに、南北に伸びる稜線の両側の傾斜が著しく異なる非対称山稜が発達している特徴的な山容を持つ。山頂を含む南北700 mの地帯は県境が設定されていない。山頂には一等三角点があり、一等三角点百名山に選定されている。"
"白馬連峰","","https://ja.wikipedia.org/wiki/白馬連峰","北緯36度45分31秒東経137度45分31秒","所在地: 日本長野県・富山県・新潟県;位置: 北緯36度45分31秒東経137度45分31秒﻿ / ﻿北緯36.75861度 東経137.75861度﻿ / 36.75861; 137.75861座標: 北緯36度45分31秒東経137度45分31秒﻿ / ﻿北緯36.75861度 東経137.75861度﻿ / 36.75861; 137.75861;上位山系: 飛騨山脈（後立山連峰）;最高峰: 白馬岳（2,932m）","Category:長野県の自然景勝地","箇条書き,制限あり","「白馬連峰」という呼び方は、白馬地域の観光案内などで使用されることが多い。"
"信州百名山","","https://ja.wikipedia.org/wiki/信州百名山","北緯36度46分13秒東経138度03分18秒","","Category:長野県の自然景勝地","箇条書き,制限あり",""
"陣馬形山","","https://ja.wikipedia.org/wiki/陣馬形山","北緯35度40分26.6845秒東経137度59分00.5313秒","標高: 1,445.35m;所在地: 長野県上伊那郡中川村;位置: 北緯35度40分26.6845秒東経137度59分00.5313秒﻿ / ﻿北緯35.674079028度 東経137.983480917度﻿ / 35.674079028; 137.983480917座標: 北緯35度40分26.6845秒東経137度59分00.5313秒﻿ / ﻿北緯35.674079028度 東経137.983480917度﻿ / 35.674079028; 137.983480917;山系: 伊那山地","Category:長野県の自然景勝地","箇条書き,制限あり","長野県南部、中川村の北端に位置する。「中川村民の心の山」として親しまれており、年間1万人以上の観光客が訪れる。駒ヶ根市および飯島町との境界線付近であり、その山容は飯島町側から見上げたときに、特に雄大に映る。山頂に三角点（基準点名は「四徳」、等級は二等三角点）が設置されており、標高は1,445.35メートル、地理院地図上では1,445.4メートルと記載されている。"
"菅平高原","","https://ja.wikipedia.org/wiki/菅平高原","北緯36度31分36.27秒東経138度19分59.95秒","インペリアル換算: インペリアル換算123456789101112  3 2910  3.2 2910  3.4 3618  3 5031  3.9 6040  5 6650  5.8 7258  4.9 7560  6.9 6652  3.7 5539  2.5 4628  2.6 3517気温（°F）総降水量（in）","Category:長野県の自然景勝地","箇条書き,制限あり",""
"須川湖 (長野県)","","https://ja.wikipedia.org/wiki/須川湖_(長野県)","","所在地: 長野県上田市大字諏訪形字須川;面積: 0.1 km2;周囲長: 3 km;最大水深: 4.6 m;水面の標高: 700 m;成因: 人造湖;淡水・汽水: 淡水","Category:長野県の自然景勝地","箇条書き,制限あり","上田市中心市街地から長野県道186号上田塩川線を丸子（旧・小県郡丸子町）方面に進むと須川湖に至る。小牧山の山中、標高およそ700メートルの地点にあり、面積10万平方メートル、周囲長3キロメートル、水深は最大で4.6メートルである。周囲はカラマツが明るい森林をつくり、植物の種類も数多い。北の山には源義仲（木曾義仲）の築いた城があったという。"
"裾花渓谷","","https://ja.wikipedia.org/wiki/裾花渓谷","","","Category:長野県の自然景勝地","箇条書き,制限あり",""
"諏訪湖","","https://ja.wikipedia.org/wiki/諏訪湖","北緯36度02分57秒東経138度05分07秒","所在地: 日本長野県;位置: 北緯36度02分57秒東経138度05分07秒﻿ / ﻿北緯36.04917度 東経138.08528度﻿ / 36.04917; 138.08528座標: 北緯36度02分57秒東経138度05分07秒﻿ / ﻿北緯36.04917度 東経138.08528度﻿ / 36.04917; 138.08528;面積: 12.81km2;周囲長: 15.9 km;最大水深: 7.2 m;平均水深: 4.7 m;貯水量: 0.063 km3;水面の標高: 759 m;成因: 構造湖（断層湖）;淡水・汽水: 淡水;湖沼型: 富栄養湖;透明度: 1.3 m","Category:長野県の自然景勝地","箇条書き,制限あり","新生代第三紀の終わり頃からの中央高地の隆起活動と糸魚川静岡構造線の断層運動によって、地殻が引き裂かれて生じた構造湖（断層湖）である。また、糸魚川静岡構造線と中央構造線が交差する地で、諏訪湖を取り囲むように諏訪湖南西側には諏訪湖南岸断層群が、諏訪湖北東側には諏訪断層群がある。「かつて、諏訪湖からの水は東の釜無川方面に流れていたが、八ヶ岳からの噴出物によって堰き止められ、南下するようになった」との説がある。時代が下るにつれて、流入河川からの土砂の堆積や護岸工事などにより、面積は徐々に縮小している。"
"千ヶ滝 (軽井沢町)","","https://ja.wikipedia.org/wiki/千ヶ滝_(軽井沢町)","北緯36度23分24秒東経138度34分19秒","所在地: 長野県北佐久郡軽井沢町長倉;位置: 北緯36度23分24秒東経138度34分19秒﻿ / ﻿北緯36.39000度 東経138.57194度﻿ / 36.39000; 138.57194;落差: 20 m;滝幅: 2 m;水系: 信濃川水系千ヶ滝沢","Category:長野県の自然景勝地","箇条書き,制限あり","湯川の支流・千ヶ滝沢の上流に懸かる。高さは20メートルで「軽井沢一の落差」、幅は2メートルである。浅間山の溶岩流の端から流れ落ちた水は、ごつごつした岩肌の合間を縫うようにして流れてゆく。水量は通常であれば少量であるが、降雨後は勢いよく水が流れ落ちるという。滝の脇には千ヶ滝不動尊がある。"
"善五郎の滝","","https://ja.wikipedia.org/wiki/善五郎の滝","北緯36度7分4.5秒東経137度37分3秒","所在地: 長野県松本市安曇鈴蘭;位置: 北緯36度7分4.5秒東経137度37分3秒﻿ / ﻿北緯36.117917度 東経137.61750度﻿ / 36.117917; 137.61750座標: 北緯36度7分4.5秒東経137度37分3秒﻿ / ﻿北緯36.117917度 東経137.61750度﻿ / 36.117917; 137.61750;落差: 21.5 m;滝幅: 8 m;水系: 信濃川水系小大野川","Category:長野県の自然景勝地","箇条書き,制限あり","小大野川にかかる長野県道84号乗鞍岳線の鈴蘭橋から少し下ったところにある。落差21.5m、幅8mで、幅いっぱいに平均して水が落ちる端正な滝である。東向きであるため、朝日に輝き、虹が現れることも多い。県道から滝見台への通路が整備されている。乗鞍岳の麓、乗鞍高原上部に位置し、三本滝、番所大滝とともに「乗鞍三滝」と称される。滝の名前は、イワナに引き込まれて滝壺に落ちた釣り師「善五郎」からつけられたと言われる。"
"大キレット","","https://ja.wikipedia.org/wiki/大キレット","北緯36度18分38.41秒東経137度38分57.52秒","所在地: 長野県松本市安曇岐阜県高山市奥飛騨温泉郷神坂;座標: 北緯36度18分38.41秒東経137度38分57.52秒﻿ / ﻿北緯36.3106694度 東経137.6493111度﻿ / 36.3106694; 137.6493111座標: 北緯36度18分38.41秒東経137度38分57.52秒﻿ / ﻿北緯36.3106694度 東経137.6493111度﻿ / 36.3106694; 137.6493111;標高: 2748 m;山系: 飛騨山脈;通過路: 南岳- 北穂高岳間の稜線","Category:長野県の自然景勝地","箇条書き,制限あり","近年、関係者の尽力により足場などの設置が施され、以前に比べて危険度は減少している。それでも毎年数名の死亡者と多数の負傷者が出ており、国内の一般登山ルートとしては、今なお最高難度のルートの1つで、一般道に指定されているルート中では日本最難関とされ、"信州 山のグレーディング表"でも最難関（E）に指定されている。上高地より穂高連峰・大キレットを越えて槍ヶ岳に至るルートはアルピニスト憧れのコースともいう。"
