"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"兼六園","兼六園（けんろくえん） 日本三名園","https://ja.wikipedia.org/wiki/兼六園","北緯36度33分43.7秒東経136度39分45.0秒","分類: 池泉回遊式日本庭園;所在地: 日本石川県金沢市;座標: 北緯36度33分43.7秒東経136度39分45.0秒﻿ / ﻿北緯36.562139度 東経136.662500度﻿ / 36.562139; 136.662500座標: 北緯36度33分43.7秒東経136度39分45.0秒﻿ / ﻿北緯36.562139度 東経136.662500度﻿ / 36.562139; 136.662500;面積: 総面積 11.7ヘクタール;前身: 蓮池庭（1676年（延宝4年））;開園: 一般公開は1874年（明治7年）5月7日;現況: 年中開放（有料）3月1日-10月15日は午前7時-午後6時、10月16日-2月末日は午前8時-午後5時（早朝入園あり）;駐車場: 554台（兼六駐車場）;事務所: 石川県金沢城・兼六園管理事務所;事務所所在地: 石川県金沢市丸の内1番1号;公式サイト: 兼六園（石川県）;国:  日本;都道府県:  石川県;市町村:  金沢市;校下（地区）: 小立野校下味噌蔵町校下[18];• 合計: 0.16km2;• 合計: 49人;等時帯: UTC+9(日本標準時);郵便番号: 920-0936[21];市外局番: 076 (金沢MA)[22];ナンバープレート: 金沢;分類: 池泉回遊式日本庭園;所在地: 日本石川県金沢市;座標: 北緯36度33分43.7秒東経136度39分45.0秒﻿ / ﻿北緯36.562139度 東経136.662500度﻿ / 36.562139; 136.662500座標: 北緯36度33分43.7秒東経136度39分45.0秒﻿ / ﻿北緯36.562139度 東経136.662500度﻿ / 36.562139; 136.662500;面積: 総面積 11.7ヘクタール;前身: 蓮池庭（1676年（延宝4年））;開園: 一般公開は1874年（明治7年）5月7日;現況: 年中開放（有料）3月1日-10月15日は午前7時-午後6時、10月16日-2月末日は午前8時-午後5時（早朝入園あり）;駐車場: 554台（兼六駐車場）;事務所: 石川県金沢城・兼六園管理事務所;事務所所在地: 石川県金沢市丸の内1番1号;公式サイト: 兼六園（石川県）;国:  日本;都道府県:  石川県;市町村:  金沢市;校下（地区）: 小立野校下味噌蔵町校下[18];• 合計: 0.16km2;• 合計: 49人;等時帯: UTC+9(日本標準時);郵便番号: 920-0936[21];市外局番: 076 (金沢MA)[22];ナンバープレート: 金沢","日本の特別名勝一覧","箇条書き"
"一乗谷朝倉氏遺跡","一乗谷朝倉氏庭園（いちじょうだにあさくらしていえん）「一乗谷朝倉氏遺跡」として特別史跡に指定","https://ja.wikipedia.org/wiki/一乗谷朝倉氏遺跡","北緯35度59分58.17秒東経136度17分44.03秒","別名: 一乗谷城;城郭構造: 山城;天守構造: なし;築城主: 朝倉氏;築城年: 南北朝時代;主な改修者: 桂田長俊;主な城主: 朝倉氏、桂田長俊;廃城年: 1575年（天正3年）;遺構: 土塁、堀、虎口、石垣、礎石、;指定文化財: 遺跡（特別史跡）、庭園（特別名勝）、遺跡出土品（重要文化財）;位置: 北緯35度59分58.17秒東経136度17分44.03秒座標: 北緯35度59分58.17秒 東経136度17分44.03秒;地図: 朝倉館跡","日本の特別名勝一覧","箇条書き"
"天橋立","天橋立（あまのはしだて） 日本三景","https://ja.wikipedia.org/wiki/天橋立","","","日本の特別名勝一覧","箇条書き"
"大仙院","大仙院書院庭園（だいせんいんしょいんていえん） 史跡との重複指定","https://ja.wikipedia.org/wiki/大仙院","北緯35度2分40.44秒東経135度44分45.42秒","所在地: 京都府京都市北区紫野大徳寺町54-1;位置: 北緯35度2分40.44秒東経135度44分45.42秒﻿ / ﻿北緯35.0445667度 東経135.7459500度﻿ / 35.0445667; 135.7459500座標: 北緯35度2分40.44秒東経135度44分45.42秒﻿ / ﻿北緯35.0445667度 東経135.7459500度﻿ / 35.0445667; 135.7459500;宗派: 臨済宗大徳寺派北派;寺格: 大徳寺塔頭、北派本庵;本尊: 釈迦牟尼仏;創建年: 永正6年（1509年）;開基: 古嶽宗亘;文化財: 方丈、大燈国師墨蹟（国宝）方丈障壁画ほか（重要文化財）書院庭園（史跡、特別名勝）、庭園（名勝）;法人番号: 2130005001219","日本の特別名勝一覧","箇条書き"
"大徳寺","大徳寺方丈庭園（だいとくじほうじょうていえん） 史跡との重複指定","https://ja.wikipedia.org/wiki/大徳寺","北緯35度2分38.10秒東経135度44分45.89秒","所在地: 京都府京都市北区紫野大徳寺町53;位置: 北緯35度2分38.10秒東経135度44分45.89秒;山号: 龍宝山;院号: 不明;宗派: 臨済宗大徳寺派;寺格: 大本山京都五山→ 林下;本尊: 釈迦如来;創建年: 正中2年（1325年）;開基: 宗峰妙超;正式名: 龍宝山大徳寺;文化財: 方丈、唐門、絹本墨画淡彩観音猿鶴図ほか（国宝）勅使門、山門、仏殿、法堂、木造大燈国師坐像ほか（重要文化財）方丈庭園（非公開）（史跡・特別名勝）;法人番号: 3130005001234","日本の特別名勝一覧","箇条書き"
"鹿苑寺","鹿苑寺（金閣寺）庭園（ろくおんじ（きんかくじ）ていえん） 特別史跡との重複指定","https://ja.wikipedia.org/wiki/鹿苑寺","北緯35度2分21.85秒東経135度43分45.71秒","所在地: 京都府京都市北区金閣寺町1;位置: 北緯35度2分21.85秒東経135度43分45.71秒﻿ / ﻿北緯35.0394028度 東経135.7293639度﻿ / 35.0394028; 135.7293639﻿ (鹿苑寺)座標: 北緯35度2分21.85秒東経135度43分45.71秒﻿ / ﻿北緯35.0394028度 東経135.7293639度﻿ / 35.0394028; 135.7293639﻿ (鹿苑寺);山号: 北山（ほくざん）;宗派: 臨済宗相国寺派;寺格: 相国寺境外塔頭;本尊: 観音菩薩（方丈本尊）;創建年: 応永4年（1397年）;開山: 夢窓疎石（勧請）;開基: 足利義満;正式名: 北山鹿苑禪寺;別称: 金閣寺北山殿北山第;札所等: 神仏霊場巡拝の道第93番;文化財: 絹本著色足利義満像、大書院障壁画ほか（重要文化財）庭園（特別史跡、特別名勝）世界遺産;公式HP: http://www.shokoku-ji.jp/k_about.html;法人番号: 3130005001267","日本の特別名勝一覧","箇条書き"
"龍安寺","龍安寺方丈庭園（りょうあんじほうじょうていえん） 史跡との重複指定","https://ja.wikipedia.org/wiki/龍安寺","北緯35度2分4.18秒東経135度43分5.71秒","所在地: 京都府京都市右京区龍安寺御陵下町13;位置: 北緯35度2分4.18秒東経135度43分5.71秒﻿ / ﻿北緯35.0344944度 東経135.7182528度﻿ / 35.0344944; 135.7182528座標: 北緯35度2分4.18秒東経135度43分5.71秒﻿ / ﻿北緯35.0344944度 東経135.7182528度﻿ / 35.0344944; 135.7182528;山号: 大雲山;宗派: 臨済宗妙心寺派;寺格: 境外塔頭;本尊: 釈迦如来;創建年: 宝徳2年（1450年）;開山: 義天玄承;開基: 細川勝元;文化財: 方丈、太平記12冊（重要文化財）方丈庭園（史跡・特別名勝）庭園（名勝）世界遺産;法人番号: 3130005001201","日本の特別名勝一覧","箇条書き"
"慈照寺","慈照寺（銀閣寺）庭園（じしょうじ（ぎんかくじ）ていえん） 特別史跡との重複指定","https://ja.wikipedia.org/wiki/慈照寺","北緯35度1分36.75秒東経135度47分53.7秒","所在地: 京都府京都市左京区銀閣寺町2;位置: 北緯35度1分36.75秒東経135度47分53.7秒﻿ / ﻿北緯35.0268750度 東経135.798250度﻿ / 35.0268750; 135.798250﻿ (慈照寺)座標: 北緯35度1分36.75秒東経135度47分53.7秒﻿ / ﻿北緯35.0268750度 東経135.798250度﻿ / 35.0268750; 135.798250﻿ (慈照寺);山号: 東山（とうざん）;院号: 慈照院殿;宗旨: 禅宗（臨済宗）;宗派: 臨済宗相国寺派;寺格: 相国寺境外塔頭;本尊: 釈迦如来;創建年: 延徳2年（1490年）;開山: 夢窓疎石（勧請開山）;開基: 足利義政;正式名: 東山慈照禪寺;別称: 銀閣寺、銀閣東山殿、東山山荘;札所等: 神仏霊場巡拝の道;文化財: 観音殿、東求堂（国宝）絹本著色春屋妙葩像（重要文化財）庭園（特別名勝、特別史跡）世界遺産;公式HP: 銀閣寺;法人番号: 4130005001290","日本の特別名勝一覧","箇条書き"
"法金剛院","法金剛院青女滝 附 五位山（ほうこんごういんせいじょのたき つけたり ごいさん）","https://ja.wikipedia.org/wiki/法金剛院","北緯35度1分8.97秒東経135度42分57.38秒","所在地: 京都府京都市右京区花園扇野町49;位置: 北緯35度1分8.97秒東経135度42分57.38秒﻿ / ﻿北緯35.0191583度 東経135.7159389度﻿ / 35.0191583; 135.7159389座標: 北緯35度1分8.97秒東経135度42分57.38秒﻿ / ﻿北緯35.0191583度 東経135.7159389度﻿ / 35.0191583; 135.7159389;山号: 五位山;宗派: 律宗;本尊: 阿弥陀如来（重要文化財）;創建年: 大治5年（1130年）;開基: 待賢門院;札所等: 関西花の寺二十五霊場第13番京都十三仏霊場第10番;文化財: 阿弥陀如来坐像（国宝）、十一面観音坐像、地蔵菩薩立像、僧形文殊坐像、蓮華式香炉（重要文化財）;法人番号: 4130005001349","日本の特別名勝一覧","箇条書き"
"天龍寺","天龍寺庭園（てんりゅうじていえん） 史跡との重複指定","https://ja.wikipedia.org/wiki/天龍寺","北緯35度0分57.47秒東経135度40分25.58秒","所在地: 京都府京都市右京区嵯峨天龍寺芒ノ馬場町68;位置: 北緯35度0分57.47秒東経135度40分25.58秒﻿ / ﻿北緯35.0159639度 東経135.6737722度﻿ / 35.0159639; 135.6737722座標: 北緯35度0分57.47秒東経135度40分25.58秒﻿ / ﻿北緯35.0159639度 東経135.6737722度﻿ / 35.0159639; 135.6737722;山号: 霊亀山（れいぎざん）;宗旨: 臨済宗;宗派: 臨済宗天龍寺派;寺格: 大本山、京都五山第一位;本尊: 釈迦如来;創建年: 康永4年（1345年）;開山: 夢窓疎石;開基: 足利尊氏;正式名: 霊亀山天龍資聖禅寺;札所等: 神仏霊場巡拝の道第88番;文化財: 庭園（特別名勝・史跡）、絹本著色夢窓国師像3幅、絹本著色観世音菩薩像、木造釈迦如来坐像ほか（重要文化財）世界遺産;法人番号: 1130005001112","日本の特別名勝一覧","箇条書き"
"二条城","二条城二之丸庭園（にじょうじょうにのまるていえん）","https://ja.wikipedia.org/wiki/二条城","北緯35度0分50.96秒東経135度44分51.0秒","別名: 旧二条離宮恩賜元離宮二条城;城郭構造: 輪郭式平城;天守構造: 複合式望楼型5重5階（1603年移築）複合式層塔型5重5階（1628年移築）（非現存）;築城主: 徳川家康;築城年: 1603年（慶長8年）;主な城主: 徳川氏（江戸期）皇室（明治17年ｰ昭和14年）;廃城年: 1873年（明治6年）廃城令により存城処分を受ける。;遺構: 御殿・櫓・門・番所・土蔵石垣・堀・庭園;指定文化財: 国宝（二の丸御殿6棟）国の重要文化財（建造物22棟、二の丸御殿障壁画1016面）国史跡、特別名勝（二の丸庭園）世界遺産（古都京都の文化財）;位置: 北緯35度0分50.96秒東経135度44分51.0秒座標: 北緯35度0分50.96秒 東経135度44分51.0秒;地図: 元離宮二条城京都府の地図を表示元離宮二条城日本の地図を表示","日本の特別名勝一覧","箇条書き"
"金地院","金地院庭園（こんちいんていえん）","https://ja.wikipedia.org/wiki/金地院","北緯35度0分37.02秒東経135度47分25.56秒","所在地: 京都府京都市左京区南禅寺福地町86-12;位置: 北緯35度0分37.02秒東経135度47分25.56秒;宗派: 臨済宗南禅寺派;寺格: 南禅寺塔頭;本尊: 地蔵菩薩;創建年: 応永年間（1394年～1427年）;開基: 足利義持;文化財: 紙本墨画溪陰小築図・絹本着色秋景冬景山水図（国宝）方丈、東照宮、茶室(京都三名席)、本光国師日記ほか（重要文化財）庭園（特別名勝）;法人番号: 4130005001101","日本の特別名勝一覧","箇条書き"
"西本願寺","本願寺大書院庭園（ほんがんじだいしょいんていえん） 史跡との重複指定","https://ja.wikipedia.org/wiki/西本願寺","北緯34度59分31.37秒東経135度45分5.8秒","所在地: 京都府京都市下京区堀川通花屋町下ル門前町60;位置: 北緯34度59分31.37秒東経135度45分5.8秒﻿ / ﻿北緯34.9920472度 東経135.751611度﻿ / 34.9920472; 135.751611座標: 北緯34度59分31.37秒東経135度45分5.8秒﻿ / ﻿北緯34.9920472度 東経135.751611度﻿ / 34.9920472; 135.751611;山号: 龍谷山豅山;宗旨: 浄土真宗;宗派: 浄土真宗本願寺派;寺格: 本山;本尊: 阿弥陀如来;創建年: 大谷本願寺- 元亨元年（1321年）西本願寺 - 天正19年（1591年）;開基: 大谷本願寺 - 本願寺第3世・覚如西本願寺 - 本願寺第11世・顕如;中興年: 文明3年（1471年）頃;中興: 本願寺第8世・蓮如;正式名: 龍谷山本願寺;別称: お西さん;文化財: 書院、飛雲閣、他(国宝)絹本著色聖徳太子像、他(重要文化財)他;公式HP: お西さん（西本願寺）ホームページ;法人番号: 1130005000477","日本の特別名勝一覧","箇条書き"
"西芳寺","西芳寺庭園（さいほうじていえん） 史跡との重複指定","https://ja.wikipedia.org/wiki/西芳寺","北緯34度59分31.06秒東経135度40分59.93秒","所在地: 京都府京都市西京区松尾神ヶ谷町56;位置: 北緯34度59分31.06秒東経135度40分59.93秒﻿ / ﻿北緯34.9919611度 東経135.6833139度﻿ / 34.9919611; 135.6833139座標: 北緯34度59分31.06秒東経135度40分59.93秒﻿ / ﻿北緯34.9919611度 東経135.6833139度﻿ / 34.9919611; 135.6833139;山号: 洪隠山;宗派: 臨済宗系単立;本尊: 阿弥陀如来;創建年: (伝)天平年間（729年- 749年）中興：暦応2年（1339年）;開基: (伝)行基中興：夢窓疎石;別称: 苔寺;文化財: 湘南亭・夢窓国師画像（重要文化財）庭園（特別名勝、史跡）世界遺産;法人番号: 6130005001735","日本の特別名勝一覧","箇条書き"
"醍醐寺","醍醐寺三宝院庭園（だいごじさんぼういんていえん） 特別史跡との重複指定","https://ja.wikipedia.org/wiki/醍醐寺","北緯34度57分5.4秒東経135度49分18.4秒","所在地: 京都府京都市伏見区醍醐東大路町22;位置: 北緯34度57分5.4秒東経135度49分18.4秒﻿ / ﻿北緯34.951500度 東経135.821778度﻿ / 34.951500; 135.821778座標: 北緯34度57分5.4秒東経135度49分18.4秒﻿ / ﻿北緯34.951500度 東経135.821778度﻿ / 34.951500; 135.821778;山号: 醍醐山深雪山（上醍醐寺）;宗派: 真言宗醍醐派;寺格: 総本山;本尊: 薬師如来（重要文化財）;創建年: 貞観16年（874年）;開山: 聖宝;札所等: 西国三十三所第11番（上醍醐）真言宗十八本山第12番近畿三十六不動尊霊場第23番（上醍醐）西国薬師四十九霊場第39番役行者霊蹟札所神仏霊場巡拝の道第126番（京都46番）;文化財: 醍醐寺境内（史跡）金堂、五重塔、木造薬師如来及両脇侍像ほか（国宝）清滝宮本殿、絹本著色阿弥陀三尊像、木造薬師如来及両脇侍像ほか（重要文化財）三宝院庭園（特別史跡、特別名勝）世界遺産;法人番号: 6130005002163","日本の特別名勝一覧","箇条書き"
"浄瑠璃寺","浄瑠璃寺庭園（じょうるりじていえん） 史跡との重複指定","https://ja.wikipedia.org/wiki/浄瑠璃寺","北緯34度42分57.37秒東経135度52分22.51秒","所在地: 京都府木津川市加茂町西小 札場40;位置: 北緯34度42分57.37秒東経135度52分22.51秒座標: 北緯34度42分57.37秒 東経135度52分22.51秒;山号: 小田原山;院号: 法雲院;宗派: 真言律宗;本尊: 九体阿弥陀如来（国宝）薬師如来（重要文化財）;創建年: 永承2年（1047年）;開基: 行基多田満仲（源満仲）;中興: 義明上人;正式名: 小田原山法雲院淨瑠璃寺;別称: 西小田原寺（古称）九体寺;札所等: 仏塔古寺十八尊第10番西国薬師四十九霊場第37番関西花の寺二十五霊場第16番神仏霊場巡拝の道第128番（京都48番）京都南山城古寺の会ぼさつの寺めぐり（南都真言律宗ぼさつの寺二十ヶ寺霊場）;文化財: 本堂・三重塔・阿弥陀如来坐像9体・木造四天王立像（国宝）木造吉祥天立像・木造薬師如来坐像ほか（重要文化財）庭園（史跡、特別名勝）;法人番号: 5130005008500","日本の特別名勝一覧","箇条書き"
"平城京左京三条二坊宮跡庭園","平城京左京三条二坊宮跡庭園（へいじょうきょうさきょうさんじょうにぼうみやあとていえん） 特別史跡との重複指定","https://ja.wikipedia.org/wiki/平城京左京三条二坊宮跡庭園","","","日本の特別名勝一覧","箇条書き"
"平城宮東院庭園","平城宮東院庭園（へいじょうきゅうとういんていえん）","https://ja.wikipedia.org/wiki/平城宮東院庭園","","","日本の特別名勝一覧","箇条書き"
"瀞八丁","瀞八丁（どろはっちょう） 天然記念物との重複指定","https://ja.wikipedia.org/wiki/瀞八丁","","","日本の特別名勝一覧","箇条書き"
"後楽園","岡山後楽園（おかやまこうらくえん） 日本三名園","https://ja.wikipedia.org/wiki/後楽園","","","日本の特別名勝一覧","箇条書き"
"三段峡","三段峡（さんだんきょう）","https://ja.wikipedia.org/wiki/三段峡","","","日本の特別名勝一覧","箇条書き"
"厳島","厳島（いつくしま） 日本三景 / 特別史跡との重複指定","https://ja.wikipedia.org/wiki/厳島","北緯34度16分0秒東経132度18分0秒","所在地: 日本（広島県廿日市市）[1][2];所在海域: 瀬戸内海安芸灘;座標: 北緯34度16分0秒東経132度18分0秒﻿ / ﻿北緯34.26667度 東経132.30000度﻿ / 34.26667; 132.30000座標: 北緯34度16分0秒東経132度18分0秒﻿ / ﻿北緯34.26667度 東経132.30000度﻿ / 34.26667; 132.30000;面積: 30.39 km²;海岸線長: 28.9 km;最高標高: 535.0 m;最高峰: 弥山","日本の特別名勝一覧","箇条書き"
"栗林公園","栗林公園（りつりんこうえん）","https://ja.wikipedia.org/wiki/栗林公園","北緯34度19分49.2秒東経134度2分39.85秒","分類: 都市公園（歴史公園）、日本庭園;所在地: 日本香川県高松市栗林町;座標: 北緯34度19分49.2秒東経134度2分39.85秒﻿ / ﻿北緯34.330333度 東経134.0444028度﻿ / 34.330333; 134.0444028座標: 北緯34度19分49.2秒東経134度2分39.85秒﻿ / ﻿北緯34.330333度 東経134.0444028度﻿ / 34.330333; 134.0444028;面積: 75ha（紫雲山を含む）16ha（平庭部）;前身: 高松松平家・別庭;開園: 1875年（明治8年）3月16日;運営者: 香川県;年来園者数: 約71万人（2018年度）;現況: 年中開放（有料）;設備・遊具: 茶亭讃岐民芸館商工奨励館;駐車場: 43台（東門駐車場）32台（北門前駐車場）;事務所: 香川県栗林公園観光事務所;事務所所在地: 香川県高松市栗林町一丁目20番16号;公式サイト: 栗林公園","日本の特別名勝一覧","箇条書き"
"虹の松原","虹の松原（にじのまつばら）","https://ja.wikipedia.org/wiki/虹の松原","","","日本の特別名勝一覧","箇条書き"
"雲仙岳","雲仙岳（うんぜんだけ） ※指定名称は「温泉岳」","https://ja.wikipedia.org/wiki/雲仙岳","北緯32度45分41秒東経130度17分56秒","標高: 1,483 m;所在地: 長崎県島原市、南島原市、雲仙市;位置: 北緯32度45分41秒東経130度17分56秒﻿ / ﻿北緯32.76139度 東経130.29889度﻿ / 32.76139; 130.29889座標: 北緯32度45分41秒東経130度17分56秒﻿ / ﻿北緯32.76139度 東経130.29889度﻿ / 32.76139; 130.29889;種類: 成層火山・溶岩ドーム（活火山ランクA）;最高気温記録 °C（°F）: 17.3(63.1);平均最高気温 °C（°F）: 6.1(43);日平均気温 °C（°F）: 2.5(36.5);平均最低気温 °C（°F）: −0.7(30.7);最低気温記録 °C（°F）: −12.2(10);降水量mm （inch）: 88.2(3.472);平均降水日数 （≥0.5 mm）: 10.3;% 湿度: 78;平均月間日照時間: 88.4","日本の特別名勝一覧","箇条書き"
"識名園","識名園（しきなえん）","https://ja.wikipedia.org/wiki/識名園","","","日本の特別名勝一覧","箇条書き"
