"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"粟島 (新潟県)","16八幡山はちまんやま101粟島新潟県粟島浦村","https://ja.wikipedia.org/wiki/粟島_(新潟県)","北緯38度27分13秒東経139度14分18秒","所在地: 日本（新潟県）;所在海域: 日本海;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯38度27分13秒東経139度14分18秒﻿ / ﻿北緯38.45361度 東経139.23833度﻿ / 38.45361; 139.23833座標: 北緯38度27分13秒東経139度14分18秒﻿ / ﻿北緯38.45361度 東経139.23833度﻿ / 38.45361; 139.23833;面積: 9.78 km²;海岸線長: 23.0 km;最高標高: 265.6 m;最高峰: 小柴山","しま山100選","表形式"
"佐渡島","17ドンデン山（尻立山）どんでんやま（しりたてやま）940佐渡島新潟県佐渡市","https://ja.wikipedia.org/wiki/佐渡島","北緯38度2分0秒東経138度22分0秒","所在地: 日本（新潟県）;所在海域: 日本海;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯38度2分0秒東経138度22分0秒﻿ / ﻿北緯38.03333度 東経138.36667度﻿ / 38.03333; 138.36667座標: 北緯38度2分0秒東経138度22分0秒﻿ / ﻿北緯38.03333度 東経138.36667度﻿ / 38.03333; 138.36667;面積: 854.76km²;海岸線長: 262.7 km;最高標高: 1,172 m;最高峰: 金北山;最大都市: 佐渡市;最高気温記録 °C（°F）: 17.0(62.6);平均最高気温 °C（°F）: 6.4(43.5);日平均気温 °C（°F）: 3.9(39);平均最低気温 °C（°F）: 1.2(34.2);最低気温記録 °C（°F）: −7.5(18.5);降水量mm （inch）: 127.3(5.012);降雪量cm （inch）: 48(18.9);% 湿度: 69;平均月間日照時間: 49.9","しま山100選","表形式"
"神島 (三重県)","18灯明山とうみょうやま171神島三重県鳥羽市","https://ja.wikipedia.org/wiki/神島_(三重県)","北緯34度32分54秒東経136度59分5秒","所在地: 日本（三重県）;所在海域: 伊勢湾（伊良湖水道）;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯34度32分54秒東経136度59分5秒﻿ / ﻿北緯34.54833度 東経136.98472度﻿ / 34.54833; 136.98472;面積: 0.76 km²;海岸線長: 約3.9 km;最高標高: 171 m;廃止日: 1954年11月1日;廃止理由: 新設合併鳥羽町、加茂村、長岡村、鏡浦村、桃取村、答志村、菅島村、神島村→ 鳥羽市;現在の自治体: 鳥羽市;国:  日本;地方: 東海地方、近畿地方;都道府県: 三重県;郡: 志摩郡;総人口: 1,318人（国勢調査、1950年）;隣接自治体: 鳥羽町（航路を介して）;所在地: 三重県志摩郡神島村;座標: 北緯34度33分0.0秒東経136度58分50.0秒﻿ / ﻿北緯34.550000度 東経136.980556度﻿ / 34.550000; 136.980556﻿ (神島村);所在地: 日本（三重県）;所在海域: 伊勢湾（伊良湖水道）;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯34度32分54秒東経136度59分5秒﻿ / ﻿北緯34.54833度 東経136.98472度﻿ / 34.54833; 136.98472;面積: 0.76 km²;海岸線長: 約3.9 km;最高標高: 171 m;廃止日: 1954年11月1日;廃止理由: 新設合併鳥羽町、加茂村、長岡村、鏡浦村、桃取村、答志村、菅島村、神島村→ 鳥羽市;現在の自治体: 鳥羽市;国:  日本;地方: 東海地方、近畿地方;都道府県: 三重県;郡: 志摩郡;総人口: 1,318人（国勢調査、1950年）;隣接自治体: 鳥羽町（航路を介して）;所在地: 三重県志摩郡神島村;座標: 北緯34度33分0.0秒東経136度58分50.0秒﻿ / ﻿北緯34.550000度 東経136.980556度﻿ / 34.550000; 136.980556﻿ (神島村)","しま山100選","表形式"
"菅島","19大山おおやま236菅島三重県鳥羽市","https://ja.wikipedia.org/wiki/菅島","北緯34度29分56.4秒東経136度54分1.8秒","所在地: 日本（三重県鳥羽市菅島町）;所在海域: 伊勢湾;所属諸島: 志摩諸島[1];座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯34度29分56.4秒東経136度54分1.8秒﻿ / ﻿北緯34.499000度 東経136.900500度﻿ / 34.499000; 136.900500座標: 北緯34度29分56.4秒東経136度54分1.8秒﻿ / ﻿北緯34.499000度 東経136.900500度﻿ / 34.499000; 136.900500;面積: 4.52 km²;海岸線長: 13.0 km;最高標高: 236 m;最高峰: 大山;廃止日: 1954年11月1日;廃止理由: 新設合併鳥羽町、加茂村、長岡村、鏡浦村、桃取村、答志村、菅島村、神島村→ 鳥羽市;現在の自治体: 鳥羽市;国:  日本;地方: 東海地方、近畿地方;都道府県: 三重県;郡: 志摩郡;総人口: 1,145人（1950年国勢調査）;隣接自治体: 鳥羽町（航路を介して）;所在地: 〒517三重県志摩郡菅島村3-1;座標: 北緯34度29分56.5秒東経136度54分1.8秒﻿ / ﻿北緯34.499028度 東経136.900500度﻿ / 34.499028; 136.900500﻿ (菅島村);所在地: 日本（三重県鳥羽市菅島町）;所在海域: 伊勢湾;所属諸島: 志摩諸島[1];座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯34度29分56.4秒東経136度54分1.8秒﻿ / ﻿北緯34.499000度 東経136.900500度﻿ / 34.499000; 136.900500座標: 北緯34度29分56.4秒東経136度54分1.8秒﻿ / ﻿北緯34.499000度 東経136.900500度﻿ / 34.499000; 136.900500;面積: 4.52 km²;海岸線長: 13.0 km;最高標高: 236 m;最高峰: 大山;廃止日: 1954年11月1日;廃止理由: 新設合併鳥羽町、加茂村、長岡村、鏡浦村、桃取村、答志村、菅島村、神島村→ 鳥羽市;現在の自治体: 鳥羽市;国:  日本;地方: 東海地方、近畿地方;都道府県: 三重県;郡: 志摩郡;総人口: 1,145人（1950年国勢調査）;隣接自治体: 鳥羽町（航路を介して）;所在地: 〒517三重県志摩郡菅島村3-1;座標: 北緯34度29分56.5秒東経136度54分1.8秒﻿ / ﻿北緯34.499028度 東経136.900500度﻿ / 34.499028; 136.900500﻿ (菅島村)","しま山100選","表形式"
"沖島","20尾山おやま220沖島滋賀県近江八幡市","https://ja.wikipedia.org/wiki/沖島","北緯35度12分28秒東経136度3分58秒","所在地: 日本滋賀県;所在海域: 琵琶湖;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度12分28秒東経136度3分58秒﻿ / ﻿北緯35.20778度 東経136.06611度﻿ / 35.20778; 136.06611座標: 北緯35度12分28秒東経136度3分58秒﻿ / ﻿北緯35.20778度 東経136.06611度﻿ / 35.20778; 136.06611;面積: 1.51[1]km²;海岸線長: 6.8 km;最高標高: 225 m;最高峰: 蓬莱山","しま山100選","表形式"
"沼島","21石仏山いしぼとけやま125沼島兵庫県南あわじ市","https://ja.wikipedia.org/wiki/沼島","北緯34度10分5秒東経134度49分33秒","所在地: 日本（兵庫県）;所在海域: 紀伊水道;座標: 北緯34度10分5秒東経134度49分33秒座標: 北緯34度10分5秒 東経134度49分33秒;面積: 2.67 km²;海岸線長: 9.53 km;最高標高: 117.2 m;廃止日: 1955年4月29日;廃止理由: 新設合併南淡町、福良町、沼島村→ 南淡町;現在の自治体: 南あわじ市;国:  日本;地方: 近畿地方;都道府県: 兵庫県;郡: 三原郡;市町村コード: なし（導入前に廃止）;総人口: 2,562人（国勢調査、1950年）;隣接自治体: 南淡町（航路を介して）;所在地: 兵庫県三原郡沼島村（大字なし）;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯34度10分8.3秒東経134度49分13.4秒﻿ / ﻿北緯34.168972度 東経134.820389度﻿ / 34.168972; 134.820389﻿ (沼島村);航路標識番号[国際標識番号]: 3461 [M5570];位置: 北緯34度10分1秒東経134度49分7秒﻿ / ﻿北緯34.16694度 東経134.81861度﻿ / 34.16694; 134.81861;所在地: 兵庫県南あわじ市（沼島）;塗色・構造: 白色 塔形 コンクリート造;レンズ: LB型灯器(30cm),レンズ式[14];灯質: 単閃白光　毎10秒に1閃光;光達距離: 18海里（約33km）;明弧: 全度;塔高: 12 m （地上 - 塔頂）;灯火標高: 133 m （平均海面 - 灯火）;初点灯: 1961年（昭和36年）1月28日;管轄: 海上保安庁第五管区海上保安本部;所在地: 日本（兵庫県）;所在海域: 紀伊水道;座標: 北緯34度10分5秒東経134度49分33秒座標: 北緯34度10分5秒 東経134度49分33秒;面積: 2.67 km²;海岸線長: 9.53 km;最高標高: 117.2 m;廃止日: 1955年4月29日;廃止理由: 新設合併南淡町、福良町、沼島村→ 南淡町;現在の自治体: 南あわじ市;国:  日本;地方: 近畿地方;都道府県: 兵庫県;郡: 三原郡;市町村コード: なし（導入前に廃止）;総人口: 2,562人（国勢調査、1950年）;隣接自治体: 南淡町（航路を介して）;所在地: 兵庫県三原郡沼島村（大字なし）;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯34度10分8.3秒東経134度49分13.4秒﻿ / ﻿北緯34.168972度 東経134.820389度﻿ / 34.168972; 134.820389﻿ (沼島村);航路標識番号[国際標識番号]: 3461 [M5570];位置: 北緯34度10分1秒東経134度49分7秒﻿ / ﻿北緯34.16694度 東経134.81861度﻿ / 34.16694; 134.81861;所在地: 兵庫県南あわじ市（沼島）;塗色・構造: 白色 塔形 コンクリート造;レンズ: LB型灯器(30cm),レンズ式[14];灯質: 単閃白光　毎10秒に1閃光;光達距離: 18海里（約33km）;明弧: 全度;塔高: 12 m （地上 - 塔頂）;灯火標高: 133 m （平均海面 - 灯火）;初点灯: 1961年（昭和36年）1月28日;管轄: 海上保安庁第五管区海上保安本部;所在地: 日本（兵庫県）;所在海域: 紀伊水道;座標: 北緯34度10分5秒東経134度49分33秒座標: 北緯34度10分5秒 東経134度49分33秒;面積: 2.67 km²;海岸線長: 9.53 km;最高標高: 117.2 m;廃止日: 1955年4月29日;廃止理由: 新設合併南淡町、福良町、沼島村→ 南淡町;現在の自治体: 南あわじ市;国:  日本;地方: 近畿地方;都道府県: 兵庫県;郡: 三原郡;市町村コード: なし（導入前に廃止）;総人口: 2,562人（国勢調査、1950年）;隣接自治体: 南淡町（航路を介して）;所在地: 兵庫県三原郡沼島村（大字なし）;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯34度10分8.3秒東経134度49分13.4秒﻿ / ﻿北緯34.168972度 東経134.820389度﻿ / 34.168972; 134.820389﻿ (沼島村);航路標識番号[国際標識番号]: 3461 [M5570];位置: 北緯34度10分1秒東経134度49分7秒﻿ / ﻿北緯34.16694度 東経134.81861度﻿ / 34.16694; 134.81861;所在地: 兵庫県南あわじ市（沼島）;塗色・構造: 白色 塔形 コンクリート造;レンズ: LB型灯器(30cm),レンズ式[14];灯質: 単閃白光　毎10秒に1閃光;光達距離: 18海里（約33km）;明弧: 全度;塔高: 12 m （地上 - 塔頂）;灯火標高: 133 m （平均海面 - 灯火）;初点灯: 1961年（昭和36年）1月28日;管轄: 海上保安庁第五管区海上保安本部","しま山100選","表形式"
"大満寺山","22大満寺山だいまんじさん608島後島根県隠岐の島町","https://ja.wikipedia.org/wiki/大満寺山","北緯36度15分24.3秒東経133度19分49.9秒","標高: 607.7 m;所在地: 日本島根県隠岐郡隠岐の島町;位置: 北緯36度15分24.3秒東経133度19分49.9秒座標: 北緯36度15分24.3秒 東経133度19分49.9秒","しま山100選","表形式"
"島後","23高田山たかたやま315島後島根県隠岐の島町","https://ja.wikipedia.org/wiki/島後","北緯36度14分 東経133度","所在地: 日本・島根県;所在海域: 日本海;座標: 北緯36度14分 東経133度17分;面積: 241.64 km²;海岸線長: 211 km;最高標高: 608 m","しま山100選","表形式"
"焼火山","24焼火山たくひやま452西ノ島島根県西ノ島町","https://ja.wikipedia.org/wiki/焼火山","北緯36度04分29秒東経133度01分55秒","標高: 451.7 m;所在地: 日本島根県隠岐郡西ノ島町;位置: 北緯36度04分29秒東経133度01分55秒座標: 北緯36度04分29秒 東経133度01分55秒","しま山100選","表形式"
"知夫里島","25赤ハゲ山あかはげやま325知夫里島島根県知夫村","https://ja.wikipedia.org/wiki/知夫里島","北緯36度01分 東経133度","所在地: 日本・島根県;所在海域: 日本海;座標: 北緯36度01分 東経133度02分;面積: 13.03 km²;海岸線長: 27.0 km;最高標高: 324.5 m;最高峰: アカハゲ山","しま山100選","表形式"
"白石島","26立石山たていしやま169白石島岡山県笠岡市","https://ja.wikipedia.org/wiki/白石島","北緯34度24分5.7秒東経133度31分2.1秒","所在地: 日本(岡山県);所在海域: 瀬戸内海;座標: 北緯34度24分5.7秒東経133度31分2.1秒;面積: 2.86 km²;最高標高: 169 m;最高峰: 立石山","しま山100選","表形式"
"六島 (岡山県)","27大石山おおいしやま185六島岡山県笠岡市","https://ja.wikipedia.org/wiki/六島_(岡山県)","北緯34度18分13.2秒東経133度31分55.6秒","所在地: 日本（岡山県）;所在海域: 水島灘・備後灘（瀬戸内海）;所属諸島: 笠岡諸島;座標: 北緯34度18分13.2秒東経133度31分55.6秒;面積: 1.02[1][注 1]km²;海岸線長: 4.6[1]km;最高標高: 185 m;最高峰: 大石山;所在地: 岡山県笠岡市六島;管轄: 第六管区海上保安本部水島海上保安部;所在地: 日本（岡山県）;所在海域: 水島灘・備後灘（瀬戸内海）;所属諸島: 笠岡諸島;座標: 北緯34度18分13.2秒東経133度31分55.6秒;面積: 1.02[1][注 1]km²;海岸線長: 4.6[1]km;最高標高: 185 m;最高峰: 大石山;所在地: 岡山県笠岡市六島;管轄: 第六管区海上保安本部水島海上保安部","しま山100選","表形式"
"仙酔島","28大弥山おおみせん159仙酔島広島県福山市","https://ja.wikipedia.org/wiki/仙酔島","北緯34度23分02秒東経133度23分46秒","所在地: 日本広島県福山市;所在海域: 瀬戸内海;所属諸島: 芸予諸島;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯34度23分02秒東経133度23分46秒﻿ / ﻿北緯34.38389度 東経133.39611度﻿ / 34.38389; 133.39611","しま山100選","表形式"
