"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"九鬼駅","九鬼駅（くきえき・東海旅客鉄道紀勢本線）","https://ja.wikipedia.org/wiki/九鬼駅","北緯34度1分0.04秒東経136度14分34.86秒","所在地: 三重県尾鷲市九鬼町914北緯34度1分0.04秒東経136度14分34.86秒﻿ / ﻿北緯34.0166778度 東経136.2430167度﻿ / 34.0166778; 136.2430167座標: 北緯34度1分0.04秒東経136度14分34.86秒﻿ / ﻿北緯34.0166778度 東経136.2430167度﻿ / 34.0166778; 136.2430167;所属事業者: 東海旅客鉄道（JR東海）;所属路線: 紀勢本線;キロ程: 134.4 km（亀山起点）;電報略号: クキ;駅構造: 地上駅;ホーム: 1面2線;乗車人員-統計年度-: 17人/日（降車客含まず）-2019年-;開業年月日: 1957年（昭和32年）1月12日;備考: 駅員無配置駅;1・2: ■紀勢本線","日本の鉄道駅一覧_く-け","箇条書き","この駅は昭和32年1月に、国鉄紀勢東線の尾鷲駅から当駅までの開通と共に開業した。開業当初は多気駅からの、国鉄紀勢東線の終着駅であったが、開業の翌年昭和33年の4月には当駅から三木里駅までが延伸となったため途中駅となった。その後当駅は昭和34年、今の紀勢本線が全通し亀山駅と和歌山駅（現在の紀和駅）との間が紀勢本線となったのを受け国鉄紀勢本線の駅となり、さらに国鉄の分割民営化により東海旅客鉄道（JR東海）紀勢本線の駅となって、現在に至っている。"
"久々野駅","久々野駅（くぐのえき）","https://ja.wikipedia.org/wiki/久々野駅","北緯36度3分8.07秒東経137度16分36.51秒","所在地: 岐阜県高山市久々野町久々野北緯36度3分8.07秒東経137度16分36.51秒﻿ / ﻿北緯36.0522417度 東経137.2768083度﻿ / 36.0522417; 137.2768083;所属事業者: 東海旅客鉄道（JR東海）;所属路線: CG高山本線;キロ程: 123.2 km（岐阜起点）;電報略号: クク;駅構造: 地上駅;ホーム: 2面3線;乗車人員-統計年度-: 53人/日（降車客含まず）-2019年-;開業年月日: 1934年（昭和9年）10月25日;備考: 駅員無配置駅;1: CG高山本線;2: 上り;3: 下り","日本の鉄道駅一覧_く-け","箇条書き","旧・久々野町の中心部にあり、一部の特急「ひだ」（下りは昼と夜に1本ずつ、上りは朝に2本、計2往復）が停車する。標高は高山本線で一番高い676mである。"
"久々原駅","久々原駅（くぐはらえき）","https://ja.wikipedia.org/wiki/久々原駅","北緯34度35分31.79秒東経133度49分40.53秒","所在地: 岡山県都窪郡早島町前潟913番地7北緯34度35分31.79秒東経133度49分40.53秒﻿ / ﻿北緯34.5921639度 東経133.8279250度﻿ / 34.5921639; 133.8279250座標: 北緯34度35分31.79秒東経133度49分40.53秒﻿ / ﻿北緯34.5921639度 東経133.8279250度﻿ / 34.5921639; 133.8279250;駅番号: JR-L07（宇野みなと線）JR-M07（瀬戸大橋線）;所属事業者: 西日本旅客鉄道（JR西日本）;所属路線: L宇野線（宇野みなと線）（M瀬戸大橋線含む）;キロ程: 13.2 km（岡山起点）;電報略号: クク;駅構造: 地上駅;ホーム: 2面2線;乗車人員-統計年度-: 75人/日（降車客含まず）-2019年-;開業年月日: 1952年（昭和27年）3月20日;備考: 無人駅（自動券売機 有）;1: M瀬戸大橋線・L宇野みなと線;2: M瀬戸大橋線・L宇野みなと線","日本の鉄道駅一覧_く-け","箇条書き","普通列車のみ停車する。"
"久下田駅","久下田駅（くげたえき）","https://ja.wikipedia.org/wiki/久下田駅","北緯36度22分33.01秒東経139度58分17.36秒","所在地: 栃木県真岡市久下田800-4北緯36度22分33.01秒東経139度58分17.36秒﻿ / ﻿北緯36.3758361度 東経139.9714889度﻿ / 36.3758361; 139.9714889﻿ (久下田駅)座標: 北緯36度22分33.01秒東経139度58分17.36秒﻿ / ﻿北緯36.3758361度 東経139.9714889度﻿ / 36.3758361; 139.9714889﻿ (久下田駅);所属事業者: 真岡鐵道;所属路線: ■真岡線;キロ程: 8.5 km（下館起点）;電報略号: クケ;駅構造: 地上駅;ホーム: 2面2線;乗車人員-統計年度-: 112人/日（降車客含まず）-2019年-;開業年月日: 1912年（明治45年）4月1日","日本の鉄道駅一覧_く-け","箇条書き","相対式ホーム2面2線を有する地上駅。2009年真岡市に編入された旧二宮町の中心地に近く、旧駅舎は二宮町の多目的ホールを兼ねていた。跨線橋はなく、ホーム間の移動は構内踏切を利用する。2012年4月2日より無人化され、当駅より乗車する際は車内精算となる。"
"鵠沼駅","鵠沼駅（くげぬまえき）","https://ja.wikipedia.org/wiki/鵠沼駅","北緯35度19分16秒東経139度28分57秒","駅番号: EN04;所属事業者: 江ノ島電鉄;所属路線: 江ノ島電鉄線;キロ程: 1.9 km（藤沢起点）;駅構造: 地上駅;ホーム: 1面2線;乗降人員-統計年度-: 4,278人/日-2019年-;開業年月日: 1902年（明治35年）9月1日;1:  江ノ島電鉄線;2: 下り","日本の鉄道駅一覧_く-け","箇条書き","島式ホーム1面2線を有する地上駅で、交換施設を有する駅係員常駐駅である。ただし、早朝に限り駅係員による出改札業務は行っていない。"
"鵠沼海岸駅","鵠沼海岸駅（くげぬまかいがんえき）","https://ja.wikipedia.org/wiki/鵠沼海岸駅","北緯35度19分15秒東経139度28分16秒","所在地: 神奈川県藤沢市鵠沼海岸二丁目4番10号北緯35度19分15秒東経139度28分16秒﻿ / ﻿北緯35.32083度 東経139.47111度﻿ / 35.32083; 139.47111座標: 北緯35度19分15秒東経139度28分16秒﻿ / ﻿北緯35.32083度 東経139.47111度﻿ / 35.32083; 139.47111;駅番号: OE15;所属事業者: 小田急電鉄;所属路線: 江ノ島線;キロ程: 25.9 km（相模大野起点）新宿から58.2 km;駅構造: 地上駅;ホーム: 2面2線;乗降人員-統計年度-: 19,859人/日-2019年-;開業年月日: 1929年（昭和4年）4月1日;1:  江ノ島線;2: 上り","日本の鉄道駅一覧_く-け","箇条書き","夏場は海に向かう観光客の利用が多く、特に毎年7月1日から8月31日までの期間は、片瀬江ノ島駅近辺が海の家開設のためにサーフィン禁止になるため、サーファーの利用が増加する。そのため駅構内には、サーフボードの車内持ち込みに関する注意書きが掲示されている。"
"久下村駅","久下村駅（くげむらえき）","https://ja.wikipedia.org/wiki/久下村駅","北緯35度4分31.86秒東経135度1分49.33秒","所在地: 兵庫県丹波市山南町谷川字弓貫3北緯35度4分31.86秒東経135度1分49.33秒﻿ / ﻿北緯35.0755167度 東経135.0303694度﻿ / 35.0755167; 135.0303694﻿ (久下村駅);所属事業者: 西日本旅客鉄道（JR西日本）;所属路線: I加古川線;キロ程: 46.3 km（加古川起点）;電報略号: クケ;駅構造: 地上駅;ホーム: 1面1線;乗車人員-統計年度-: 6人/日（降車客含まず）-2019年-;開業年月日: 1924年（大正13年）12月27日;備考: 無人駅","日本の鉄道駅一覧_く-け","箇条書き","隣の谷川駅は福知山線所属で福知山支社管内であり、当駅が神戸支社管轄北端の駅である。"
"草江駅","草江駅（くさええき）","https://ja.wikipedia.org/wiki/草江駅","北緯33度56分12.17秒東経131度16分27.11秒","所在地: 山口県宇部市草江四丁目1-37北緯33度56分12.17秒東経131度16分27.11秒﻿ / ﻿北緯33.9367139度 東経131.2741972度﻿ / 33.9367139; 131.2741972座標: 北緯33度56分12.17秒東経131度16分27.11秒﻿ / ﻿北緯33.9367139度 東経131.2741972度﻿ / 33.9367139; 131.2741972;所属事業者: 西日本旅客鉄道（JR西日本）;所属路線: ■宇部線;キロ程: 22.5 km（新山口起点）;電報略号: サエ;駅構造: 地上駅;ホーム: 1面1線;乗車人員-統計年度-: 85人/日（降車客含まず）-2019年-;開業年月日: 1923年（大正12年）8月1日;備考: 無人駅山口宇部空港最寄駅（徒歩8分）","日本の鉄道駅一覧_く-け","箇条書き","宇部新川方面に向かって右側に単式1面1線のホームを持つ地上駅（停留所）。ホームに面して待合室程度の機能を持つ駅舎がある。2009年（平成21年）3月にホーム嵩上げ工事が完了、同時にスロープも取り付けられ、バリアフリーとなった。"
"日下駅","日下駅（くさかえき）","https://ja.wikipedia.org/wiki/日下駅","北緯33度32分0.34秒東経133度22分16.56秒","所在地: 高知県高岡郡日高村本郷北緯33度32分0.34秒東経133度22分16.56秒﻿ / ﻿北緯33.5334278度 東経133.3712667度﻿ / 33.5334278; 133.3712667座標: 北緯33度32分0.34秒東経133度22分16.56秒﻿ / ﻿北緯33.5334278度 東経133.3712667度﻿ / 33.5334278; 133.3712667;駅番号: ○K09;所属事業者: 四国旅客鉄道（JR四国）;所属路線: ■土讃線;キロ程: 143.7 km（多度津起点）;電報略号: クサ;駅構造: 地上駅;ホーム: 2面2線;乗降人員-統計年度-: 296人/日-2019年-;開業年月日: 1924年（大正13年）3月30日;備考: 無人駅;1: ■土讃線;2: ■土讃線","日本の鉄道駅一覧_く-け","箇条書き","2面2線の交換設備を備えた地上駅。関所をイメージしたという古い駅舎も残る。"
"区界駅","区界駅（くざかいえき）","https://ja.wikipedia.org/wiki/区界駅","北緯39度39分6.3秒東経141度21分5.3秒","所在地: 岩手県宮古市区界1-1009北緯39度39分6.3秒東経141度21分5.3秒﻿ / ﻿北緯39.651750度 東経141.351472度﻿ / 39.651750; 141.351472﻿ (区界駅)座標: 北緯39度39分6.3秒東経141度21分5.3秒﻿ / ﻿北緯39.651750度 東経141.351472度﻿ / 39.651750; 141.351472﻿ (区界駅);所属事業者: 東日本旅客鉄道（JR東日本）;所属路線: ■山田線;キロ程: 35.6 km（盛岡起点）;電報略号: クヒ;駅構造: 地上駅;ホーム: 1面1線;乗車人員-統計年度-: 1人/日（降車客含まず）-2017年-;開業年月日: 1928年（昭和3年）9月25日;備考: 無人駅","日本の鉄道駅一覧_く-け","箇条書き","標高744mで山田線の最高地点であるのと同時に、東北地方では最高所に位置する鉄道駅でもある。また、2021年3月13日のダイヤ改正の時点で下り茂市・宮古方面の始発列車は18時49分の宮古行きであり、これは全国の駅の始発列車の時刻中3番目に遅い(1位は同じ山田線の平津戸駅、2位は同じ山田線の松草駅)。"
"久崎駅","久崎駅（くざきえき）","https://ja.wikipedia.org/wiki/久崎駅","北緯34度57分37.98秒東経134度20分38.85秒","所在地: 兵庫県佐用郡佐用町久崎104-2北緯34度57分37.98秒東経134度20分38.85秒﻿ / ﻿北緯34.9605500度 東経134.3441250度﻿ / 34.9605500; 134.3441250座標: 北緯34度57分37.98秒東経134度20分38.85秒﻿ / ﻿北緯34.9605500度 東経134.3441250度﻿ / 34.9605500; 134.3441250;所属事業者: 智頭急行;所属路線: 智頭線;キロ程: 12.2 km（上郡起点）;電報略号: クサ;駅構造: 高架駅;ホーム: 2面2線;乗降人員-統計年度-: 80人/日-2018年-;開業年月日: 1994年（平成6年）12月3日;備考: 無人駅;1・2: ■智頭線","日本の鉄道駅一覧_く-け","箇条書き","相対式ホーム2面2線を有し、列車交換設備を備えた高架駅。無人駅で駅舎もないため、直接ホームに上がる形になっている。保線機械のための側線の高架橋も建設されたが使用されていない。高架を降りた場所にトイレ付きの待合室がある。自動券売機等の乗車券購入設備はない。"
"草津駅 (滋賀県)","草津駅 (滋賀県)（くさつえき・西日本旅客鉄道東海道本線・草津線）","https://ja.wikipedia.org/wiki/草津駅_(滋賀県)","北緯35度1分22.49秒東経135度57分45.88秒","所在地: 滋賀県草津市渋川一丁目1-16北緯35度1分22.49秒東経135度57分45.88秒﻿ / ﻿北緯35.0229139度 東経135.9627444度﻿ / 35.0229139; 135.9627444座標: 北緯35度1分22.49秒東経135度57分45.88秒﻿ / ﻿北緯35.0229139度 東経135.9627444度﻿ / 35.0229139; 135.9627444;所属事業者: 西日本旅客鉄道（JR西日本）;電報略号: クサ;駅構造: 地上駅（橋上駅）;ホーム: 3面6線;乗車人員-統計年度-: 29,569人/日（降車客含まず）-2019年-;開業年月日: 1889年（明治22年）7月1日;所属路線: A東海道本線（琵琶湖線）;駅番号: JR-A24;キロ程: 491.4km（東京起点）米原から45.5 km;所属路線: C草津線;キロ程: 36.7 km（柘植起点）;備考: 直営駅（管理駅）みどりの窓口有;1・2: C草津線;3・4: A琵琶湖線;5・6: 米原・長浜方面","日本の鉄道駅一覧_く-け","箇条書き","東海道本線と草津線の2路線が乗り入れ、東海道本線を所属線とする。東海道本線は「琵琶湖線」の路線愛称設定区間に含まれている。草津線は当駅を終着駅とし、一部の列車は東海道本線の京都方面との直通がある。駅番号は東海道本線（琵琶湖線）にのみJR-A24が付与されている。"
"草津駅 (広島県)","草津駅 (広島県)（くさつえき・広島電鉄宮島線）","https://ja.wikipedia.org/wiki/草津駅_(広島県)","北緯34度22分53秒東経132度24分13.29秒","所在地: 広島市西区草津東二丁目11-24北緯34度22分53秒東経132度24分13.29秒﻿ / ﻿北緯34.38139度 東経132.4036917度﻿ / 34.38139; 132.4036917﻿ (草津駅)座標: 北緯34度22分53秒東経132度24分13.29秒﻿ / ﻿北緯34.38139度 東経132.4036917度﻿ / 34.38139; 132.4036917﻿ (草津駅);駅番号: ●M23;所属事業者: 広島電鉄;所属路線: ■宮島線;キロ程: 2.9 km（広電西広島起点）;駅構造: 地上駅;ホーム: 2面2線;乗車人員-統計年度-: 1,568人/日（降車客含まず）-2019年-;開業年月日: 1922年（大正11年）8月22日;備考: 1日当たりの乗車人員は、年間乗車人員を日数で除することで算出した参考値","日本の鉄道駅一覧_く-け","箇条書き","草津は古来軍港として利用されていた港町で、当地に設けられた魚市場からは海産物が広島市内へともたらされてきた。そのため草津には輸送の需要があり、鉄道を通す動きも早い時期から存在した。広島電鉄の前身、広島瓦斯電軌によって鉄道路線が開通したのは1922年（大正11年）8月のことであり、当駅はこれに合わせて草津町駅（くさつまちえき）として開業した。当時の路線は己斐町駅から当駅までの2.8キロメートルあまりであったが、1年半後の1924年（大正13年）4月には廿日市町駅まで延伸している。駅名が草津へと改称された時期は不詳であるが、1952年から54年ころのこととされる。"
