"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"道の駅クロス10十日町","くろすてんとおかまちクロス10十日町（クロステンとおかまち）十日町市国道117号新潟-18 ","https://ja.wikipedia.org/wiki/道の駅クロス10十日町","北緯37度08分19秒東経138度45分41秒","所在地: 〒948-0003新潟県十日町市本町六の一丁目71番地26;座標: 北緯37度08分19秒東経138度45分41秒﻿ / ﻿北緯37.1385度 東経138.76144度﻿ / 37.1385; 138.76144座標: 北緯37度08分19秒東経138度45分41秒﻿ / ﻿北緯37.1385度 東経138.76144度﻿ / 37.1385; 138.76144;登録路線: 国道117号;登録回: 第12回 （15018）;登録日: 1997年4月11日;開駅日: 不明;営業時間: 9:00-17:009:00-18:00（4月 - 9月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_北陸地方","表形式","1983年（昭和58年）5月に十日町地域地場産業振興センター（愛称：クロス10十日町）としてオープンした。"
"道の駅漢学の里しただ","かんがくのさとしただ漢学の里しただ（かんがくのさとしただ）三条市国道289号新潟-19 ","https://ja.wikipedia.org/wiki/道の駅漢学の里しただ","北緯37度32分30秒東経139度06分07秒","所在地: 〒955-0131新潟県三条市庭月451-1;座標: 北緯37度32分30秒東経139度06分07秒﻿ / ﻿北緯37.54178度 東経139.10194度﻿ / 37.54178; 139.10194座標: 北緯37度32分30秒東経139度06分07秒﻿ / ﻿北緯37.54178度 東経139.10194度﻿ / 37.54178; 139.10194;登録路線: 国道289号;登録回: 第12回 （15019）;登録日: 1997年4月11日;開駅日: 不明;営業時間: 10:00 - 16:0010:00 - 15:00（冬期）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト;正式名称: 諸橋轍次記念館;専門分野: 漢学;事業主体: 三条市;管理運営: 三条市;開館: 1992年;所在地: 〒955-0131新潟県三条市庭月434番地1;位置: 北緯37度32分30.1秒東経139度6分11.5秒﻿ / ﻿北緯37.541694度 東経139.103194度﻿ / 37.541694; 139.103194﻿ (諸橋轍次記念館);外部リンク: 諸橋轍次記念館;所在地: 〒955-0131新潟県三条市庭月451-1;座標: 北緯37度32分30秒東経139度06分07秒﻿ / ﻿北緯37.54178度 東経139.10194度﻿ / 37.54178; 139.10194座標: 北緯37度32分30秒東経139度06分07秒﻿ / ﻿北緯37.54178度 東経139.10194度﻿ / 37.54178; 139.10194;登録路線: 国道289号;登録回: 第12回 （15019）;登録日: 1997年4月11日;開駅日: 不明;営業時間: 10:00 - 16:0010:00 - 15:00（冬期）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト;正式名称: 諸橋轍次記念館;専門分野: 漢学;事業主体: 三条市;管理運営: 三条市;開館: 1992年;所在地: 〒955-0131新潟県三条市庭月434番地1;位置: 北緯37度32分30.1秒東経139度6分11.5秒﻿ / ﻿北緯37.541694度 東経139.103194度﻿ / 37.541694; 139.103194﻿ (諸橋轍次記念館);外部リンク: 諸橋轍次記念館","道の駅一覧_北陸地方","表形式","漢学研究者の諸橋轍次の生家、記念館がある。"
"道の駅風の丘米山","かぜのおかよねやま風の丘米山（かぜのおかよねやま）柏崎市国道8号新潟-202015年より休止中","https://ja.wikipedia.org/wiki/道の駅風の丘米山","北緯37度20分47秒東経138度29分23秒","所在地: 〒949-3661新潟県柏崎市大字青海川175-1;座標: 北緯37度20分47秒東経138度29分23秒﻿ / ﻿北緯37.34639度 東経138.48975度﻿ / 37.34639; 138.48975座標: 北緯37度20分47秒東経138度29分23秒﻿ / ﻿北緯37.34639度 東経138.48975度﻿ / 37.34639; 138.48975;登録路線: 国道8号;登録回: 第13回 （15020）;登録日: 1997年10月22日;開駅日: 不明;営業時間: 9:00-17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_北陸地方","表形式","2015年（平成27年）3月31日付で米山山荘が閉館、これにより併設の無料休憩所、公衆トイレも運用を終了し道の駅として休止された。"
"道の駅いりひろせ","いりひろせ魚沼市国道252号新潟-21 ","https://ja.wikipedia.org/wiki/道の駅いりひろせ","北緯37度21分21秒東経139度03分26秒","所在地: 〒946-0305新潟県魚沼市大栃山356-2;座標: 北緯37度21分21秒東経139度03分26秒﻿ / ﻿北緯37.35592度 東経139.05725度﻿ / 37.35592; 139.05725座標: 北緯37度21分21秒東経139度03分26秒﻿ / ﻿北緯37.35592度 東経139.05725度﻿ / 37.35592; 139.05725;登録路線: 国道252号;登録回: 第13回 （15021）;登録日: 1997年10月22日;開駅日: 不明;営業時間: 9:00-17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_北陸地方","表形式","2015年1月に重点道の駅候補に選定された。"
"道の駅西山ふるさと公苑","にしやまふるさとこうえん西山ふるさと公苑（にしやまふるさとこうえん）柏崎市国道116号新潟-22 ","https://ja.wikipedia.org/wiki/道の駅西山ふるさと公苑","北緯37度27分02秒東経138度39分42秒","所在地: 〒949-4135新潟県柏崎市西山町坂田717-4;座標: 北緯37度27分02秒東経138度39分42秒﻿ / ﻿北緯37.45053度 東経138.66158度﻿ / 37.45053; 138.66158座標: 北緯37度27分02秒東経138度39分42秒﻿ / ﻿北緯37.45053度 東経138.66158度﻿ / 37.45053; 138.66158;登録路線: 国道116号;登録回: 第14回 （15022）;登録日: 1999年4月17日;開駅日: 不明;営業時間: 9:00-17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_北陸地方","表形式","2007年（平成19年）7月16日に発生した新潟県中越沖地震の影響により一時休業していたが、同年8月21日から全施設営業を再開した。"
"道の駅あらい","あらい妙高市国道18号新潟-23上信越自動車道新井PA/スマートICと接続（ハイウェイオアシス）","https://ja.wikipedia.org/wiki/道の駅あらい","北緯37度01分34秒東経138度13分33秒","所在地: 〒944-0075新潟県妙高市大字猪野山58-1;座標: 北緯37度01分34秒東経138度13分33秒﻿ / ﻿北緯37.02611度 東経138.22589度﻿ / 37.02611; 138.22589座標: 北緯37度01分34秒東経138度13分33秒﻿ / ﻿北緯37.02611度 東経138.22589度﻿ / 37.02611; 138.22589;登録路線: 国道18号;登録回: （15023）;登録日: 1999年8月27日;開駅日: 不明;営業時間: 9:00 - 21:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_北陸地方","表形式","上信越自動車道の新井パーキングエリア/スマートICに隣接しており、同PAからもハイウェイオアシスとして利用できる。"
"道の駅R290とちお","ルート290とちおR290とちお（ルート290とちお）長岡市国道290号新潟-24 ","https://ja.wikipedia.org/wiki/道の駅R290とちお","北緯37度27分35秒東経139度00分26秒","所在地: 〒940-0233新潟県長岡市栃尾宮沢1764;座標: 北緯37度27分35秒東経139度00分26秒﻿ / ﻿北緯37.45961度 東経139.00728度﻿ / 37.45961; 139.00728座標: 北緯37度27分35秒東経139度00分26秒﻿ / ﻿北緯37.45961度 東経139.00728度﻿ / 37.45961; 139.00728;登録路線: 国道290号;登録回: 第15回 （15024）;登録日: 1999年8月27日;開駅日: 1999年7月30日;営業時間: 10:00-18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_北陸地方","表形式","建設地は泉・平沢土地区画整理事業地内。"
"佐渡市","あいぽーとさどあいぽーと佐渡（あいぽーとさど）佐渡市臨港道路湊線新潟-252020年5月25日に道の駅芸能とトキの里が移転して「道の駅あいぽーと佐渡」に名称変更[1]","https://ja.wikipedia.org/wiki/佐渡市","北緯38度1分6.1秒東経138度22分5.4秒","国: 日本;地方: 中部地方、北陸地方甲信越地方、信越地方北信越地方、上信越地方広域関東圏;都道府県: 新潟県;市町村コード: 15224-2;法人番号: 9000020152242;面積: 855.69km2;総人口: 50,683人 （推計人口、2021年6月1日）;人口密度: 59.2人/km2;隣接自治体: 新潟市、長岡市、上越市;市の木: アテビ;市の花: カンゾウ;市の鳥市の魚: トキブリ;市長: 渡辺竜五;所在地: 〒952-1292新潟県佐渡市千種232番地北緯38度1分6.1秒東経138度22分5.4秒﻿ / ﻿北緯38.018361度 東経138.368167度﻿ / 38.018361; 138.368167座標: 北緯38度1分6.1秒東経138度22分5.4秒﻿ / ﻿北緯38.018361度 東経138.368167度﻿ / 38.018361; 138.368167;外部リンク: 公式ウェブサイト","道の駅一覧_北陸地方","表形式","佐渡市は旧自治体の市町村域を基にした10の地区で構成される。市役所は地理的な中央部の金井地区に置かれているが、県や国の出先機関は主に相川地区に置かれ、商業の中心は佐和田地区、本州と結ばれる玄関口は両津地区（両津港）及び小木地区（小木港）となっており、各地に機能が分散する。"
"道の駅親不知ピアパーク","おやしらずピアパーク親不知ピアパーク（おやしらずピアパーク）糸魚川市国道8号新潟-26 ","https://ja.wikipedia.org/wiki/道の駅親不知ピアパーク","北緯37度0分11.3秒東経137度43分47.3秒","所在地: 〒940-0308新潟県糸魚川市大字外波903番地1;座標: 北緯37度0分11.3秒東経137度43分47.3秒﻿ / ﻿北緯37.003139度 東経137.729806度﻿ / 37.003139; 137.729806座標: 北緯37度0分11.3秒東経137度43分47.3秒﻿ / ﻿北緯37.003139度 東経137.729806度﻿ / 37.003139; 137.729806;登録路線: 国道8号;登録回: 第16回 （15026）;登録日: 2000年8月18日;開駅日: 1988年;営業時間: 9:00-18:00（4-11月）10:00-16:00（12-3月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_北陸地方","表形式","北陸自動車道の高架橋の下にその空間と橋脚を利用して立地している。北陸自動車道の高架橋建設に伴い付近の親不知漁港および海水浴場が工事期間中に船置場、海水浴場が使えなくなり、工事後も海水浴場・海岸の縮小をもたらし、公団もトンネルズリ処理場（土捨場）の確保が必要であったことから、地元との協議を踏まえて、当時の青海町と協力して海岸部に多目的広場の造成、橋脚への修景を行うことになった。同時に青海町により海岸保全区域、漁港区域などの手続きや駐車場や船置場などの造成も行われた。これによって、北陸自動車道全通を記念して1988年7月16日に「親不知ピアパーク1988」として竣工し、2000年に道の駅に登録した。"
"道の駅瀬替えの郷せんだ","せがえのさとせんだ瀬替えの郷せんだ（せがえのさとせんだ）十日町市国道252号新潟-27 ","https://ja.wikipedia.org/wiki/道の駅瀬替えの郷せんだ","北緯37度11分56秒東経138度41分11秒","所在地: 〒948-0214新潟県十日町市中仙田甲826;座標: 北緯37度11分56秒東経138度41分11秒﻿ / ﻿北緯37.19894度 東経138.68647度﻿ / 37.19894; 138.68647座標: 北緯37度11分56秒東経138度41分11秒﻿ / ﻿北緯37.19894度 東経138.68647度﻿ / 37.19894; 138.68647;登録路線: 国道252号;登録回: 第16回 （15027）;登録日: 2000年8月18日;開駅日: 不明;営業時間: 9:00-17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_北陸地方","表形式","このほか、2016年度から2019年度までを期間とした「道の駅を核とした仙田創生プラン」が定められている。"
