"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"小樽市総合博物館","小樽市総合博物館","https://ja.wikipedia.org/wiki/小樽市総合博物館","北緯43度12分40.8秒東経141度0分5.3秒","正式名称: 小樽市総合博物館[1];前身: 小樽市博物館小樽市青少年科学技術館小樽交通記念館;専門分野: 北海道の歴史や自然、交通、科学;事業主体: 小樽市;管理運営: 小樽市教育委員会;開館: 2007年（平成19年）7月14日;所在地: 〒047-0041北海道小樽市手宮1-3-6;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯43度12分40.8秒東経141度0分5.3秒﻿ / ﻿北緯43.211333度 東経141.001472度﻿ / 43.211333; 141.001472座標: 北緯43度12分40.8秒東経141度0分5.3秒﻿ / ﻿北緯43.211333度 東経141.001472度﻿ / 43.211333; 141.001472;外部リンク: 小樽市総合博物館;正式名称: 小樽市総合博物館運河館[1];事業主体: 小樽市;管理運営: 小樽市教育委員会;所在地: 小樽市色内2丁目1-20;正式名称: 小樽市総合博物館[1];前身: 小樽市博物館小樽市青少年科学技術館小樽交通記念館;専門分野: 北海道の歴史や自然、交通、科学;事業主体: 小樽市;管理運営: 小樽市教育委員会;開館: 2007年（平成19年）7月14日;所在地: 〒047-0041北海道小樽市手宮1-3-6;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯43度12分40.8秒東経141度0分5.3秒﻿ / ﻿北緯43.211333度 東経141.001472度﻿ / 43.211333; 141.001472座標: 北緯43度12分40.8秒東経141度0分5.3秒﻿ / ﻿北緯43.211333度 東経141.001472度﻿ / 43.211333; 141.001472;外部リンク: 小樽市総合博物館;正式名称: 小樽市総合博物館運河館[1];事業主体: 小樽市;管理運営: 小樽市教育委員会;所在地: 小樽市色内2丁目1-20","日本の博物館の一覧","箇条書き,制限あり"
"小樽文学館","小樽文学館","https://ja.wikipedia.org/wiki/小樽文学館","北緯43度11分48秒東経140度59分59秒","専門分野: 日本文学;館長: 玉川薫;事業主体: 小樽市;管理運営: 小樽市教育委員会;建物設計: 小坂秀雄[2];開館: 1978年11月3日[3];所在地: 〒047-0031日本北海道小樽市色内1丁目9番5号;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯43度11分48秒東経140度59分59秒﻿ / ﻿北緯43.19667度 東経140.99972度﻿ / 43.19667; 140.99972;アクセス: ■小樽駅から徒歩約10分北海道中央バス（おたもい営業所）「本局前」バス停下車 徒歩約5分;外部リンク: 小樽市：市立小樽文学館","日本の博物館の一覧","箇条書き,制限あり"
"北海道立オホーツク流氷科学センター","北海道立オホーツク流氷科学センター","https://ja.wikipedia.org/wiki/北海道立オホーツク流氷科学センター","北緯44度19分42秒東経143度22分30秒","所在地: 〒094-0023北海道紋別市元紋別11-6;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯44度19分42秒東経143度22分30秒﻿ / ﻿北緯44.32839度 東経143.37494度﻿ / 44.32839; 143.37494座標: 北緯44度19分42秒東経143度22分30秒﻿ / ﻿北緯44.32839度 東経143.37494度﻿ / 44.32839; 143.37494;登録路線: 北海道道304号;登録回: 第8回 （01022）;登録日: 1995年4月11日;開駅日: 1995年4月11日;営業時間: 9:00 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト;正式名称: 北海道立オホーツク流氷科学センター[2];専門分野: 流氷および海洋;事業主体: 北海道;管理運営: 財団法人オホーツク生活文化振興財団（指定管理者）[3];開館: 1991年;所在地: 〒094-0023北海道紋別市元紋別11-6;アクセス: 紋別市街から自家用車で約10分;外部リンク: http://giza-ryuhyo.com/;所在地: 〒094-0023北海道紋別市元紋別11-6;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯44度19分42秒東経143度22分30秒﻿ / ﻿北緯44.32839度 東経143.37494度﻿ / 44.32839; 143.37494座標: 北緯44度19分42秒東経143度22分30秒﻿ / ﻿北緯44.32839度 東経143.37494度﻿ / 44.32839; 143.37494;登録路線: 北海道道304号;登録回: 第8回 （01022）;登録日: 1995年4月11日;開駅日: 1995年4月11日;営業時間: 9:00 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト;正式名称: 北海道立オホーツク流氷科学センター[2];専門分野: 流氷および海洋;事業主体: 北海道;管理運営: 財団法人オホーツク生活文化振興財団（指定管理者）[3];開館: 1991年;所在地: 〒094-0023北海道紋別市元紋別11-6;アクセス: 紋別市街から自家用車で約10分;外部リンク: http://giza-ryuhyo.com/","日本の博物館の一覧","箇条書き,制限あり"
"オホーツク流氷館","オホーツク流氷館","https://ja.wikipedia.org/wiki/オホーツク流氷館","北緯44度0分3.8秒東経144度14分23.2秒","正式名称: 網走市オホーツク流氷館[1];愛称: オホーツク流氷館;専門分野: 流氷;事業主体: 網走市;管理運営: 株式会社網走観光振興公社（指定管理者）[2];開館: 1985年（昭和60年）;所在地: 〒093-0044北海道網走市字天都山245-1;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯44度0分3.8秒東経144度14分23.2秒﻿ / ﻿北緯44.001056度 東経144.239778度﻿ / 44.001056; 144.239778座標: 北緯44度0分3.8秒東経144度14分23.2秒﻿ / ﻿北緯44.001056度 東経144.239778度﻿ / 44.001056; 144.239778;外部リンク: http://www.ryuhyokan.com/","日本の博物館の一覧","箇条書き,制限あり"
"かかし古里館","かかし古里館","https://ja.wikipedia.org/wiki/かかし古里館","北緯42度58分48.59秒東経140度36分19.86秒","正式名称: 共和町かかし古里館[1];事業主体: 共和町;管理運営: 共和町教育委員会[2];延床面積: 1,566m2[2];開館: 1994年（平成6年）4月1日[2];所在地: 〒048-2202北海道共和町南幌似103-13;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯42度58分48.59秒東経140度36分19.86秒﻿ / ﻿北緯42.9801639度 東経140.6055167度﻿ / 42.9801639; 140.6055167座標: 北緯42度58分48.59秒東経140度36分19.86秒﻿ / ﻿北緯42.9801639度 東経140.6055167度﻿ / 42.9801639; 140.6055167;外部リンク: かかし古里館","日本の博物館の一覧","箇条書き,制限あり"
"旧函館博物館1号・2号","旧函館博物館1号・2号","https://ja.wikipedia.org/wiki/旧函館博物館1号・2号","","","日本の博物館の一覧","箇条書き,制限あり"
"釧路市こども遊学館","釧路市こども遊学館","https://ja.wikipedia.org/wiki/釧路市こども遊学館","北緯42度59分12秒東経144度22分44秒","前身: 釧路青少年科学館;開館: 2005年（平成17年）;所在地: 〒085-0017日本北海道釧路市幸町10丁目2;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯42度59分12秒東経144度22分44秒﻿ / ﻿北緯42.98667度 東経144.37889度﻿ / 42.98667; 144.37889;外部リンク: 釧路市こども遊学館","日本の博物館の一覧","箇条書き,制限あり"
"釧路市立博物館","釧路市立博物館","https://ja.wikipedia.org/wiki/釧路市立博物館","北緯42度58分27.1秒東経144度24分12.8秒","前身: 釧路市立郷土博物館;館長: 白幡敏弘[1];事業主体: 釧路市;建物設計: 毛綱毅曠;開館: 1983年（昭和58年）11月3日;所在地: 〒085-0822北海道釧路市春湖台1-7;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯42度58分27.1秒東経144度24分12.8秒﻿ / ﻿北緯42.974194度 東経144.403556度﻿ / 42.974194; 144.403556座標: 北緯42度58分27.1秒東経144度24分12.8秒﻿ / ﻿北緯42.974194度 東経144.403556度﻿ / 42.974194; 144.403556;外部リンク: 釧路市立博物館","日本の博物館の一覧","箇条書き,制限あり"
"港文館","港文館","https://ja.wikipedia.org/wiki/港文館","北緯42度58分48.6秒東経144度22分56.0秒","正式名称: 大町地区港湾休憩所[1];前身: 旧釧路新聞社社屋;事業主体: 釧路市;管理運営: 企業組合北海道ろうきょう（指定管理者）[2];開館: 1993年;所在地: 〒085-0847日本北海道釧路市大町2丁目1-12;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯42度58分48.6秒東経144度22分56.0秒﻿ / ﻿北緯42.980167度 東経144.382222度﻿ / 42.980167; 144.382222座標: 北緯42度58分48.6秒東経144度22分56.0秒﻿ / ﻿北緯42.980167度 東経144.382222度﻿ / 42.980167; 144.382222;アクセス: 釧路駅 徒歩20分","日本の博物館の一覧","箇条書き,制限あり"
"札幌市アイヌ文化交流センター","札幌市アイヌ文化交流センター","https://ja.wikipedia.org/wiki/札幌市アイヌ文化交流センター","","","日本の博物館の一覧","箇条書き,制限あり"
"札幌市交通資料館","札幌市交通資料館","https://ja.wikipedia.org/wiki/札幌市交通資料館","北緯43度0分16.89秒東経141度21分51.97秒","専門分野: 鉄道;収蔵作品数: 約1,000点;事業主体: 財団法人札幌市交通事業振興公社;延床面積: 5,550m2;開館: 1975年5月;所在地: 日本北海道札幌市南区真駒内東町1丁目1;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯43度0分16.89秒東経141度21分51.97秒﻿ / ﻿北緯43.0046917度 東経141.3644361度﻿ / 43.0046917; 141.3644361;アクセス: 札幌市営地下鉄南北線自衛隊前駅より徒歩数分;外部リンク: www.stsp.or.jp/business/museum/","日本の博物館の一覧","箇条書き,制限あり"
"札幌市資料館","札幌市資料館","https://ja.wikipedia.org/wiki/札幌市資料館","北緯43度3分30.7秒東経141度20分14.9秒","事業主体: 札幌市;管理運営: 札幌市資料館運営共同事業体（指定管理者）[1];開館: 1973年;所在地: 〒060-0042北海道札幌市中央区大通西13丁目;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯43度3分30.7秒東経141度20分14.9秒﻿ / ﻿北緯43.058528度 東経141.337472度﻿ / 43.058528; 141.337472座標: 北緯43度3分30.7秒東経141度20分14.9秒﻿ / ﻿北緯43.058528度 東経141.337472度﻿ / 43.058528; 141.337472;外部リンク: 札幌市資料館","日本の博物館の一覧","箇条書き,制限あり"
