"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"天塩岳道立自然公園","","https://ja.wikipedia.org/wiki/天塩岳道立自然公園","北緯43度59分15秒東経142度51分38秒","分類: 自然公園;所在地: 日本北海道士別市、上川郡下川町、紋別郡滝上町、紋別郡西興部村;座標: 北緯43度59分15秒東経142度51分38秒﻿ / ﻿北緯43.98750度 東経142.86056度﻿ / 43.98750; 142.86056座標: 北緯43度59分15秒東経142度51分38秒﻿ / ﻿北緯43.98750度 東経142.86056度﻿ / 43.98750; 142.86056;面積: 9,348ヘクタール;開園: 1978年;運営者: 北海道;事務所: 上川総合振興局保健環境部環境生活課オホーツク総合振興局保健環境部環境生活課;事務所所在地: 北海道旭川市永山6条19丁目1北海道網走市北7条西3丁目;備考: スノーモビル・自動車などの乗入れ規制あり;公式サイト: 天塩岳道立自然公園","都道府県立自然公園","参照","天塩岳の山稜部はキバナシャクナゲなど数多くの高山植物が自生しており、ナキウサギの生息地としても知られている。山麓部はクマゲラをはじめとするカラ類やキツツキ類などの鳥類、キタキツネ、ヒグマなども生息している。山頂からは大雪山の山々や好天時には利尻山を望むことができる。ウエンシリ岳は100種類以上といわれる高山植物が確認されており、晴天時の山頂からはオホーツク海や遠く大雪山の山々を望むことができる。"
"斜里岳道立自然公園","","https://ja.wikipedia.org/wiki/斜里岳道立自然公園","北緯43度45分42秒東経144度43分21秒","分類: 自然公園;所在地: 日本北海道斜里郡斜里町、斜里郡清里町、標津郡標津町;座標: 北緯43度45分42秒東経144度43分21秒﻿ / ﻿北緯43.76167度 東経144.72250度﻿ / 43.76167; 144.72250座標: 北緯43度45分42秒東経144度43分21秒﻿ / ﻿北緯43.76167度 東経144.72250度﻿ / 43.76167; 144.72250;面積: 2,979ヘクタール;開園: 1980年;運営者: 北海道;事務所: オホーツク総合振興局保健環境部環境生活課根室振興局保健環境部環境生活課;事務所所在地: 北海道網走市北7条西3丁目北海道根室市常盤町3丁目28;備考: 自動車・スノーモービルなどの乗入れ規制あり;公式サイト: 斜里岳道立自然公園","都道府県立自然公園","参照","斜里岳にはアカゲラ、コゲラ、シジュウカラ、ゴジュウカラ、アオジなどの森林性の野鳥、ウソ、ノゴマ、カヤクグリ、ホシガラスなどの高山性の野鳥を見ることができ、ヒグマやエゾシカ、シマリス、キタキツネなどの動物が生息している。植生は山麓部にミズナラ、ハリギリ、トドマツなどの落葉広葉樹林・混交林が広がっており、登山道沿いにイワブクロ、キクバクワガタサマニヨモギ、タカネナナカマド、チングルマ、チシマノキンバイソウ、ハクサンチドリなどの高山植物が生育している。特徴的な植物としてフタマタタンポポ、エゾルリソウ、ミヤマアズマギク、タカネシオガマなどが隔離分布している。"
"節を編集: 東北地方","","https://ja.wikipedia.org/w/index.php?title=都道府県立自然公園&amp;action=edit&amp;section=4","","","都道府県立自然公園","参照",""
"節を編集: 青森県","","https://ja.wikipedia.org/w/index.php?title=都道府県立自然公園&amp;action=edit&amp;section=5","","","都道府県立自然公園","参照",""
"浅虫夏泊県立自然公園","","https://ja.wikipedia.org/wiki/浅虫夏泊県立自然公園","北緯40度53分23.1秒東経140度51分54.5秒","分類: 都道府県立自然公園;所在地: 日本青森県東津軽郡平内町・青森市;座標: 北緯40度53分23.1秒東経140度51分54.5秒﻿ / ﻿北緯40.889750度 東経140.865139度﻿ / 40.889750; 140.865139座標: 北緯40度53分23.1秒東経140度51分54.5秒﻿ / ﻿北緯40.889750度 東経140.865139度﻿ / 40.889750; 140.865139;面積: 陸地4964ha・海域3526ha;年来園者数: 1,023,583人（2014年）;告示: 1953年（昭和28年）6月10日指定1982年（昭和57年）3月30日計画決定","都道府県立自然公園","参照",""
"大鰐碇ヶ関温泉郷県立自然公園 (存在しないページ)","","https://ja.wikipedia.org/w/index.php?title=大鰐碇ヶ関温泉郷県立自然公園&amp;action=edit&amp;redlink=1","","","都道府県立自然公園","参照",""
"種差海岸階上岳県立自然公園 (存在しないページ)","","https://ja.wikipedia.org/w/index.php?title=種差海岸階上岳県立自然公園&amp;action=edit&amp;redlink=1","","","都道府県立自然公園","参照",""
"三陸復興国立公園","","https://ja.wikipedia.org/wiki/三陸復興国立公園","北緯39度39分00秒東経141度58分53秒","指定区域: 日本青森県、岩手県、宮城県にまたがる太平洋沿岸部北緯39度39分00秒東経141度58分53秒﻿ / ﻿北緯39.65000度 東経141.98139度﻿ / 39.65000; 141.98139座標: 北緯39度39分00秒東経141度58分53秒﻿ / ﻿北緯39.65000度 東経141.98139度﻿ / 39.65000; 141.98139;分類: 国立公園;面積: 28,537ha;指定日: 1955年5月2日;運営者: 環境省;年来園者数: 407万人（2010年）;事務所: 東北地方環境事務所;事務所所在地: 〒980-0014宮城県仙台市青葉区本町3-2-3仙台第二合同庁舎6階;公式サイト: 三陸復興国立公園（環境省）","都道府県立自然公園","参照","1955年（昭和30年）5月2日に陸中海岸国立公園（りくちゅうかいがんこくりつこうえん）として指定。2011年（平成23年）に発生した東日本大震災による津波で指定区域が大きな被害を受けたことを受け、震災からの復興および被害の伝承を目的として、2013年（平成25年）5月24日に、青森県の種差海岸階上岳県立公園及び八戸市鮫町の2地区を編入の上、現在の名称に改められた。"
"名久井岳県立自然公園","","https://ja.wikipedia.org/wiki/名久井岳県立自然公園","北緯40度23分16.6秒東経141度18分30.0秒","標高: 615.4 m;所在地: 日本青森県三戸郡南部町・三戸町;位置: 北緯40度23分16.6秒東経141度18分30.0秒﻿ / ﻿北緯40.387944度 東経141.308333度﻿ / 40.387944; 141.308333座標: 北緯40度23分16.6秒東経141度18分30.0秒﻿ / ﻿北緯40.387944度 東経141.308333度﻿ / 40.387944; 141.308333;山系: 名久井山地","都道府県立自然公園","参照","名久井岳は青森県南部町と三戸町に跨る山である。山の外観は単峰のように見えるが起伏山地であり、岩手県を南北に連なる北上山地の北方にある名久井山地に含まれる。山頂から半径2kmとその周辺は名久井岳県立自然公園に指定されており、青森県道227号名久井岳公園線が通っている。"
"芦野池沼群県立自然公園","","https://ja.wikipedia.org/wiki/芦野池沼群県立自然公園","北緯40度55分09秒東経140度27分21秒","分類: 都道府県立自然公園;所在地: 日本青森県五所川原市北津軽郡中泊町;座標: 北緯40度55分09秒東経140度27分21秒﻿ / ﻿北緯40.91917度 東経140.45583度﻿ / 40.91917; 140.45583座標: 北緯40度55分09秒東経140度27分21秒﻿ / ﻿北緯40.91917度 東経140.45583度﻿ / 40.91917; 140.45583;面積: 612ha;告示: 1983年（昭和58年）11月19日指定","都道府県立自然公園","参照","1958年（昭和33年）大沢内溜池とその周辺と藤枝ため池周辺が指定され、1983年（昭和58年）区域の変更により、あわせて612haが指定された。"
"黒石温泉郷県立自然公園 (存在しないページ)","","https://ja.wikipedia.org/w/index.php?title=黒石温泉郷県立自然公園&amp;action=edit&amp;redlink=1","","","都道府県立自然公園","参照",""
"岩木高原県立自然公園","","https://ja.wikipedia.org/wiki/岩木高原県立自然公園","北緯40度39分21秒東経140度18分11秒","分類: 都道府県立自然公園;所在地: 日本青森県弘前市;座標: 北緯40度39分21秒東経140度18分11秒﻿ / ﻿北緯40.65583度 東経140.30306度﻿ / 40.65583; 140.30306座標: 北緯40度39分21秒東経140度18分11秒﻿ / ﻿北緯40.65583度 東経140.30306度﻿ / 40.65583; 140.30306;面積: 2,587ha;告示: 1958年（昭和33年）10月14日指定","都道府県立自然公園","参照","弘前市岩木地区の岩木山とその周辺区域が指定されている。温泉資源が豊富であり、3つの温泉郷を有する。スキー場などもあり、観光資源になっている。"
"津軽白神県立自然公園 (存在しないページ)","","https://ja.wikipedia.org/w/index.php?title=津軽白神県立自然公園&amp;action=edit&amp;redlink=1","","","都道府県立自然公園","参照",""
"赤石渓流暗門の滝県立自然公園 (存在しないページ)","","https://ja.wikipedia.org/w/index.php?title=赤石渓流暗門の滝県立自然公園&amp;action=edit&amp;redlink=1","","","都道府県立自然公園","参照",""
"節を編集: 岩手県","","https://ja.wikipedia.org/w/index.php?title=都道府県立自然公園&amp;action=edit&amp;section=6","","","都道府県立自然公園","参照",""
"花巻温泉郷県立自然公園 (存在しないページ)","","https://ja.wikipedia.org/w/index.php?title=花巻温泉郷県立自然公園&amp;action=edit&amp;redlink=1","","","都道府県立自然公園","参照",""
"久慈平庭県立自然公園 (存在しないページ)","","https://ja.wikipedia.org/w/index.php?title=久慈平庭県立自然公園&amp;action=edit&amp;redlink=1","","","都道府県立自然公園","参照",""
"外山早坂県立自然公園 (存在しないページ)","","https://ja.wikipedia.org/w/index.php?title=外山早坂県立自然公園&amp;action=edit&amp;redlink=1","","","都道府県立自然公園","参照",""
"湯田温泉峡県立自然公園 (存在しないページ)","","https://ja.wikipedia.org/w/index.php?title=湯田温泉峡県立自然公園&amp;action=edit&amp;redlink=1","","","都道府県立自然公園","参照",""
"折爪馬仙峡県立自然公園 (存在しないページ)","","https://ja.wikipedia.org/w/index.php?title=折爪馬仙峡県立自然公園&amp;action=edit&amp;redlink=1","","","都道府県立自然公園","参照",""
"五葉山県立自然公園 (存在しないページ)","","https://ja.wikipedia.org/w/index.php?title=五葉山県立自然公園&amp;action=edit&amp;redlink=1","","","都道府県立自然公園","参照",""
"室根高原県立自然公園","","https://ja.wikipedia.org/wiki/室根高原県立自然公園","北緯38度58分26秒東経141度26分45秒","分類: 自然公園;所在地: 日本岩手県一関市室根町折壁;座標: 北緯38度58分26秒東経141度26分45秒﻿ / ﻿北緯38.97389度 東経141.44583度﻿ / 38.97389; 141.44583座標: 北緯38度58分26秒東経141度26分45秒﻿ / ﻿北緯38.97389度 東経141.44583度﻿ / 38.97389; 141.44583;開園: 1974年;運営者: 岩手県;アクセス: 東日本旅客鉄道（JR東日本）大船渡線の折壁駅から岩手県道263号折壁大原線を車で約30分","都道府県立自然公園","参照","1974年（昭和49年）に岩手県立自然公園に指定された。標高895.4mの室根山は、頂上付近に障害物がなく、太平洋が遠望できる。付近は1971年（昭和46年）に環境庁指定国民休養地、1988年（昭和63年）に室根高原ふるさと自然公園室根山国民休養地指定を受けている。"
"節を編集: 宮城県","","https://ja.wikipedia.org/w/index.php?title=都道府県立自然公園&amp;action=edit&amp;section=7","","","都道府県立自然公園","参照",""
"蔵王高原県立自然公園 (存在しないページ)","","https://ja.wikipedia.org/w/index.php?title=蔵王高原県立自然公園&amp;action=edit&amp;redlink=1","","","都道府県立自然公園","参照",""
"阿武隈渓谷県立自然公園","","https://ja.wikipedia.org/wiki/阿武隈渓谷県立自然公園","北緯37度51分13秒東経140度46分50秒","分類: 自然公園;所在地: 日本宮城県伊具郡丸森町筆甫;座標: 北緯37度51分13秒東経140度46分50秒﻿ / ﻿北緯37.85361度 東経140.78056度﻿ / 37.85361; 140.78056座標: 北緯37度51分13秒東経140度46分50秒﻿ / ﻿北緯37.85361度 東経140.78056度﻿ / 37.85361; 140.78056;運営者: 宮城県;備考: 公式ウェブサイト","都道府県立自然公園","参照","阿武隈川地区、渓谷と花崗岩が露出した景観の岩岳地区、岩稜・断崖地帯の夫婦岩地区、モミ・イヌブナ林やブナ・イヌブナ林のある手倉山地区の4地区からなる。"
"二口峡谷","","https://ja.wikipedia.org/wiki/二口峡谷","","","都道府県立自然公園","参照","二口峡谷（ふたくちきょうこく）は宮城県仙台市の西部、名取川上流に広がる峡谷。全長8キロメートルで、上流部は蔵王国定公園、中流-下流は県立自然公園二口峡谷に属する。下流には秋保温泉がある。仙台近郊の自然景勝地として親しまれ、二口峠を越えると山形市の山寺に到着する。"
"県立自然公園船形連峰","","https://ja.wikipedia.org/wiki/県立自然公園船形連峰","北緯38度27分01秒東経140度37分53秒","分類: 自然公園;所在地: 日本宮城県黒川郡大和町・加美郡色麻町・仙台市・加美郡加美町;座標: 北緯38度27分01秒東経140度37分53秒﻿ / ﻿北緯38.45028度 東経140.63139度﻿ / 38.45028; 140.63139座標: 北緯38度27分01秒東経140度37分53秒﻿ / ﻿北緯38.45028度 東経140.63139度﻿ / 38.45028; 140.63139;面積: 35,449ha;開園: 1962年11月1日;運営者: 宮城県;備考: 公式ウェブサイト","都道府県立自然公園","参照","船形山、前船形山、蛇ケ岳、荒神山、三峰山、後白髪山、泉ヶ岳などを含む山岳公園で、鏡ケ池、鈴沼、桑沼、白沼などの湖沼があり、大倉川の渓谷、色麻の大滝、三光宮の溶岩流、前森の風穴、薬莱山、七ツ森などを含む。ハイマツ低木林、亜高山性落葉広葉低木林、ブナ低木林、ブナ林などの原生的な自然が残されているのが特徴である。"
"松島","","https://ja.wikipedia.org/wiki/松島","北緯38度20分25.9秒東経141度9分7.1秒","","都道府県立自然公園","参照",""
"県立自然公園旭山","","https://ja.wikipedia.org/wiki/県立自然公園旭山","北緯38度29分18秒東経141度10分52秒","分類: 自然公園;所在地: 日本宮城県石巻市;座標: 北緯38度29分18秒東経141度10分52秒﻿ / ﻿北緯38.48833度 東経141.18111度﻿ / 38.48833; 141.18111座標: 北緯38度29分18秒東経141度10分52秒﻿ / ﻿北緯38.48833度 東経141.18111度﻿ / 38.48833; 141.18111;面積: 34ha;開園: 1940年12月13日;運営者: 宮城県;備考: 公式ウェブサイト","都道府県立自然公園","参照","大崎平野の東南にある標高174mの旭山の頂上を中心とした公園で、南側約1.5kmほどの表参道入り口には朱色の大鳥居がある。登山路は複数あるが、中腹までは車でも行くことが可能。山頂には約3haの芝生があり、山頂付近は季節には桜のお花見で賑わう。おもな桜はシダレザクラ、ソメイヨシノ、エゾヤマザクラ、ヤマザクラ、ヤエザクラで、朝日山計仙麻神社（あさひやまけせまじんじゃ）がある。遮るもののほとんどない山頂からは、南東に牡鹿半島・金華山、北西部に栗駒山・船形山を眺望できる。"
"硯上山万石浦県立自然公園 (存在しないページ)","","https://ja.wikipedia.org/w/index.php?title=硯上山万石浦県立自然公園&amp;action=edit&amp;redlink=1","","","都道府県立自然公園","参照",""
"県立自然公園気仙沼 (存在しないページ)","","https://ja.wikipedia.org/w/index.php?title=県立自然公園気仙沼&amp;action=edit&amp;redlink=1","","","都道府県立自然公園","参照",""
"節を編集: 秋田県","","https://ja.wikipedia.org/w/index.php?title=都道府県立自然公園&amp;action=edit&amp;section=8","","","都道府県立自然公園","参照",""
"八森岩館県立自然公園","","https://ja.wikipedia.org/wiki/八森岩館県立自然公園","","","都道府県立自然公園","参照","八森岩館県立自然公園（はちもりいわだてけんりつしぜんこうえん）は、秋田県北部、八峰町沿岸部に位置する県立自然公園。1964年（昭和39年）7月16日指定。2004年に秋田白神県立自然公園が指定されたことで、一部の領域が変更された。"
"秋田白神県立自然公園","","https://ja.wikipedia.org/wiki/秋田白神県立自然公園","","","都道府県立自然公園","参照","秋田白神県立自然公園（あきたしらかみけんりつしぜんこうえん）は、秋田県の北部に位置する県立自然公園。2004年（平成16年）8月24日指定。秋田県内の県立自然公園としては1975年（昭和50年）以来約30年ぶりの新規指定であった。"
"田代岳県立自然公園","","https://ja.wikipedia.org/wiki/田代岳県立自然公園","北緯40度25分43秒東経140度24分32秒","標高: 1,178 m;所在地: 日本秋田県大館市早口;位置: 北緯40度25分43秒東経140度24分32秒﻿ / ﻿北緯40.42861度 東経140.40889度﻿ / 40.42861; 140.40889座標: 北緯40度25分43秒東経140度24分32秒﻿ / ﻿北緯40.42861度 東経140.40889度﻿ / 40.42861; 140.40889;山系: 白神山地;種類: 成層火山","都道府県立自然公園","参照","大館市北西部、青森県との県境近くに位置し、白神山地に属する。雷岳（らいだけ、1,128m）、烏帽子岳（えぼしだけ、1,133m）、茶臼岳（ちゃうすだけ、1,086m）と連峰を形成する成層火山である。"
"きみまち阪県立自然公園","","https://ja.wikipedia.org/wiki/きみまち阪県立自然公園","","","都道府県立自然公園","参照",""
"森吉山県立自然公園 (存在しないページ)","","https://ja.wikipedia.org/w/index.php?title=森吉山県立自然公園&amp;action=edit&amp;redlink=1","","","都道府県立自然公園","参照",""
