"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"妙心寺","妙心寺退蔵院（京都府京都市右京区）","https://ja.wikipedia.org/wiki/妙心寺","北緯35度1分23.39秒東経135度43分12.67秒","所在地: 京都府京都市右京区花園妙心寺町64;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度1分23.39秒東経135度43分12.67秒﻿ / ﻿北緯35.0231639度 東経135.7201861度﻿ / 35.0231639; 135.7201861座標: 北緯35度1分23.39秒東経135度43分12.67秒﻿ / ﻿北緯35.0231639度 東経135.7201861度﻿ / 35.0231639; 135.7201861;山号: 正法山;宗派: 臨済宗妙心寺派;寺格: 大本山;本尊: 釈迦如来;創建年: 暦応5年/康永元年（1342年）;開山: 関山慧玄;開基: 花園法皇;正式名: 正法山 妙心禅寺;文化財: 梵鐘、大燈国師墨蹟（国宝）仏殿、法堂、三門他（重要文化財）方丈庭園（国の史跡・名勝）;法人番号: 5130005001190","日本庭園","箇条書き"
"天龍寺","天龍寺曹源池庭園 （京都府京都市右京区）","https://ja.wikipedia.org/wiki/天龍寺","北緯35度0分57.47秒東経135度40分25.58秒","所在地: 京都府京都市右京区嵯峨天龍寺芒ノ馬場町68;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度0分57.47秒東経135度40分25.58秒﻿ / ﻿北緯35.0159639度 東経135.6737722度﻿ / 35.0159639; 135.6737722座標: 北緯35度0分57.47秒東経135度40分25.58秒﻿ / ﻿北緯35.0159639度 東経135.6737722度﻿ / 35.0159639; 135.6737722;山号: 霊亀山（れいぎざん）;宗旨: 臨済宗;宗派: 臨済宗天龍寺派;寺格: 大本山、京都五山第一位;本尊: 釈迦如来;創建年: 康永4年（1345年）;開山: 夢窓疎石;開基: 足利尊氏;正式名: 霊亀山天龍資聖禅寺;札所等: 神仏霊場巡拝の道第88番;文化財: 庭園（特別名勝・史跡）絹本著色夢窓国師像3幅、絹本著色観世音菩薩像、木造釈迦如来坐像ほか（重要文化財）世界遺産;法人番号: 1130005001112","日本庭園","箇条書き"
"大徳寺","大徳寺大仙院（京都府京都市北区）","https://ja.wikipedia.org/wiki/大徳寺","北緯35度2分38.10秒東経135度44分45.89秒","所在地: 京都府京都市北区紫野大徳寺町53;位置: 北緯35度2分38.10秒東経135度44分45.89秒;山号: 龍宝山;院号: 不明;宗派: 臨済宗大徳寺派;寺格: 大本山京都五山→ 林下;本尊: 釈迦如来;創建年: 正中2年（1325年）;開基: 宗峰妙超;正式名: 龍宝山大徳寺;文化財: 方丈、唐門、絹本墨画淡彩観音猿鶴図ほか（国宝）勅使門、山門、仏殿、法堂、木造大燈国師坐像ほか（重要文化財）方丈庭園（非公開）（史跡・特別名勝）;法人番号: 3130005001234","日本庭園","箇条書き"
"鹿苑寺","鹿苑寺（金閣寺） （京都府京都市北区）","https://ja.wikipedia.org/wiki/鹿苑寺","北緯35度2分21.85秒東経135度43分45.71秒","所在地: 京都府京都市北区金閣寺町1;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度2分21.85秒東経135度43分45.71秒﻿ / ﻿北緯35.0394028度 東経135.7293639度﻿ / 35.0394028; 135.7293639﻿ (鹿苑寺)座標: 北緯35度2分21.85秒東経135度43分45.71秒﻿ / ﻿北緯35.0394028度 東経135.7293639度﻿ / 35.0394028; 135.7293639﻿ (鹿苑寺);山号: 北山（ほくざん）;宗派: 臨済宗相国寺派;寺格: 相国寺境外塔頭;本尊: 観音菩薩（方丈本尊）;創建年: 応永4年（1397年）;開山: 夢窓疎石（勧請）;開基: 足利義満;正式名: 北山鹿苑禪寺;別称: 金閣寺北山殿北山第;札所等: 神仏霊場巡拝の道第93番;文化財: 絹本著色足利義満像、大書院障壁画ほか（重要文化財）庭園（特別史跡、特別名勝）世界遺産;公式HP: http://www.shokoku-ji.jp/k_about.html;法人番号: 3130005001267","日本庭園","箇条書き"
"大徳寺","大徳寺龍源院方丈庭園 （京都府京都市北区）","https://ja.wikipedia.org/wiki/大徳寺","北緯35度2分38.10秒東経135度44分45.89秒","所在地: 京都府京都市北区紫野大徳寺町53;位置: 北緯35度2分38.10秒東経135度44分45.89秒;山号: 龍宝山;院号: 不明;宗派: 臨済宗大徳寺派;寺格: 大本山京都五山→ 林下;本尊: 釈迦如来;創建年: 正中2年（1325年）;開基: 宗峰妙超;正式名: 龍宝山大徳寺;文化財: 方丈、唐門、絹本墨画淡彩観音猿鶴図ほか（国宝）勅使門、山門、仏殿、法堂、木造大燈国師坐像ほか（重要文化財）方丈庭園（非公開）（史跡・特別名勝）;法人番号: 3130005001234","日本庭園","箇条書き"
"慈照寺","慈照寺（銀閣寺） （京都府京都市左京区）","https://ja.wikipedia.org/wiki/慈照寺","北緯35度1分36.75秒東経135度47分53.7秒","所在地: 京都府京都市左京区銀閣寺町2;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度1分36.75秒東経135度47分53.7秒﻿ / ﻿北緯35.0268750度 東経135.798250度﻿ / 35.0268750; 135.798250﻿ (慈照寺)座標: 北緯35度1分36.75秒東経135度47分53.7秒﻿ / ﻿北緯35.0268750度 東経135.798250度﻿ / 35.0268750; 135.798250﻿ (慈照寺);山号: 東山（とうざん）;院号: 慈照院殿;宗旨: 禅宗（臨済宗）;宗派: 臨済宗相国寺派;寺格: 相国寺境外塔頭;本尊: 釈迦如来;創建年: 延徳2年（1490年）;開山: 夢窓疎石（勧請開山）;開基: 足利義政;正式名: 東山慈照禪寺;別称: 銀閣寺、銀閣東山殿、東山山荘;札所等: 神仏霊場巡拝の道;文化財: 観音殿、東求堂（国宝）絹本著色春屋妙葩像（重要文化財）庭園（特別名勝、特別史跡）世界遺産;公式HP: 銀閣寺;法人番号: 4130005001290","日本庭園","箇条書き"
"高台寺","高台寺圓徳院（京都府京都市東山区）","https://ja.wikipedia.org/wiki/高台寺","北緯35度0分2.74秒東経135度46分52.01秒","所在地: 京都府京都市東山区下河原通八坂鳥居前下る下河原町526;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度0分2.74秒東経135度46分52.01秒﻿ / ﻿北緯35.0007611度 東経135.7811139度﻿ / 35.0007611; 135.7811139座標: 北緯35度0分2.74秒東経135度46分52.01秒﻿ / ﻿北緯35.0007611度 東経135.7811139度﻿ / 35.0007611; 135.7811139;山号: 鷲峰山;宗派: 臨済宗建仁寺派;本尊: 釈迦如来;創建年: 慶長11年（1606年）;開基: 高台院;正式名: 鷲峰山 高台寿聖禅寺;別称: 蒔絵の寺;文化財: 霊屋、開山堂、絹本着色豊臣秀吉像、豊臣秀吉消息ほか（重要文化財）;法人番号: 2130005001243","日本庭園","箇条書き"
"本法寺 (京都市)","本法寺巴の庭 （京都府京都市上京区）","https://ja.wikipedia.org/wiki/本法寺_(京都市)","北緯35度2分6秒東経135度45分7.8秒","所在地: 京都府京都市上京区小川通寺之内上る本法寺前町617;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度2分6秒東経135度45分7.8秒﻿ / ﻿北緯35.03500度 東経135.752167度﻿ / 35.03500; 135.752167;山号: 叡昌山;宗派: 日蓮宗;寺格: 本山;本尊: 三宝尊;創建年: 1436年（永享8年）;開山: 日親;開基: 本阿弥清信;札所等: 洛中法華21ヶ寺;文化財: 紙本著色仏涅槃図（重要文化財）ほか;法人番号: 2130005002126","日本庭園","箇条書き"
"旧大乗院庭園","旧大乗院庭園（奈良県奈良市）","https://ja.wikipedia.org/wiki/旧大乗院庭園","","","日本庭園","箇条書き"
"太山寺 (神戸市)","太山寺安養院庭園（兵庫県神戸市西区）","https://ja.wikipedia.org/wiki/太山寺_(神戸市)","北緯34度41分46.8秒東経135度4分2.1秒","所在地: 兵庫県神戸市西区伊川谷町前開224;位置: 北緯34度41分46.8秒東経135度4分2.1秒座標: 北緯34度41分46.8秒 東経135度4分2.1秒;山号: 三身山（さんしんざん）;宗派: 天台宗;本尊: 薬師如来、十一面観音;創建年: 霊亀2年（716年）;開山: 定恵（勧請開山）;開基: 藤原宇合、元正天皇（勅願）;札所等: 新西国三十三箇所第25番神戸十三仏霊場第4番神戸六地蔵第1番播州薬師霊場第1番明石西国観音霊場第23番（龍象院）・第26番;文化財: 本堂（国宝）仁王門、阿弥陀如来坐像ほか（重要文化財）;公式HP: 三身山「太山寺」;法人番号: 7140005001031","日本庭園","箇条書き"
"粉河寺","粉河寺庭園 （和歌山県紀の川市）","https://ja.wikipedia.org/wiki/粉河寺","北緯34度16分51.46秒東経135度24分21.27秒","所在地: 和歌山県紀の川市粉河2787;位置: 北緯34度16分51.46秒東経135度24分21.27秒座標: 北緯34度16分51.46秒 東経135度24分21.27秒;山号: 風猛山;宗旨: 天台宗系;宗派: 粉河観音宗;寺格: 総本山;本尊: 千手千眼観音菩薩;創建年: 伝・宝亀元年（770年）;開基: 伝・大伴孔子古;正式名: 風猛山 粉河寺;札所等: 西国三十三所第3番;文化財: 粉河寺縁起絵巻（国宝）大門・中門・本堂・千手堂（重要文化財）粉河寺庭園（国の名勝）;公式HP: 粉河寺｜西国第三番札所｜厄除観音｜和歌山紀の川市;法人番号: 7170005003248","日本庭園","箇条書き"
"竹林寺 (高知市)","竹林寺庭園 （高知県高知市）","https://ja.wikipedia.org/wiki/竹林寺_(高知市)","北緯33度32分47.8秒東経133度34分38.9秒","所在地: 高知県高知市五台山3577番地;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯33度32分47.8秒東経133度34分38.9秒﻿ / ﻿北緯33.546611度 東経133.577472度﻿ / 33.546611; 133.577472﻿ (竹林寺)座標: 北緯33度32分47.8秒東経133度34分38.9秒﻿ / ﻿北緯33.546611度 東経133.577472度﻿ / 33.546611; 133.577472﻿ (竹林寺);山号: 五台山;院号: 金色院;宗派: 真言宗智山派;本尊: 文殊菩薩;創建年: （伝）724年;開基: （伝）行基;正式名: 五台山 金色院 竹林寺;別称: 竹林密寺;札所等: 四国八十八箇所第31番;文化財: 本堂・木造文殊菩薩及侍者像5躯、木造大威徳明王像ほか（重要文化財）客殿、梵鐘、文殊菩薩坐像懸仏（県指定文化財）庭園（名勝）;公式HP: 五台山竹林寺 四国霊場三十一番札所;法人番号: 5490005001139","日本庭園","箇条書き"
"旧観自在王院庭園"," 旧観自在王院庭園","https://ja.wikipedia.org/wiki/旧観自在王院庭園","","","日本庭園","箇条書き"
"粉河寺"," 粉河寺庭園","https://ja.wikipedia.org/wiki/粉河寺","北緯34度16分51.46秒東経135度24分21.27秒","所在地: 和歌山県紀の川市粉河2787;位置: 北緯34度16分51.46秒東経135度24分21.27秒座標: 北緯34度16分51.46秒 東経135度24分21.27秒;山号: 風猛山;宗旨: 天台宗系;宗派: 粉河観音宗;寺格: 総本山;本尊: 千手千眼観音菩薩;創建年: 伝・宝亀元年（770年）;開基: 伝・大伴孔子古;正式名: 風猛山 粉河寺;札所等: 西国三十三所第3番;文化財: 粉河寺縁起絵巻（国宝）大門・中門・本堂・千手堂（重要文化財）粉河寺庭園（国の名勝）;公式HP: 粉河寺｜西国第三番札所｜厄除観音｜和歌山紀の川市;法人番号: 7170005003248","日本庭園","箇条書き"
"東福寺"," 東福寺庭園","https://ja.wikipedia.org/wiki/東福寺","北緯34度58分37.38秒東経135度46分26.74秒","所在地: 京都府京都市東山区本町十五丁目778番地;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯34度58分37.38秒東経135度46分26.74秒﻿ / ﻿北緯34.9770500度 東経135.7740944度﻿ / 34.9770500; 135.7740944﻿ (東福寺)座標: 北緯34度58分37.38秒東経135度46分26.74秒﻿ / ﻿北緯34.9770500度 東経135.7740944度﻿ / 34.9770500; 135.7740944﻿ (東福寺);山号: 慧日山;宗派: 臨済宗東福寺派;寺格: 大本山京都五山四位;本尊: 釈迦如来;創建年: 嘉禎2年（1236年）;開山: 円爾;開基: 九条道家;正式名: 慧日山 東福禅寺;文化財: 三門、宋版太平御覧、絹本著色無準師範像ほか（国宝）常楽庵、禅堂、偃月橋、絹本著色釈迦三尊像、木造地蔵菩薩坐像ほか（重要文化財）庭園（国の名勝）;公式HP: 臨済宗大本山 東福寺 -日本最古の最大級の伽藍-;法人番号: 8130005001320","日本庭園","箇条書き"
"西芳寺"," 西芳寺庭園","https://ja.wikipedia.org/wiki/西芳寺","北緯34度59分31.06秒東経135度40分59.93秒","所在地: 京都府京都市西京区松尾神ヶ谷町56;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯34度59分31.06秒東経135度40分59.93秒﻿ / ﻿北緯34.9919611度 東経135.6833139度﻿ / 34.9919611; 135.6833139座標: 北緯34度59分31.06秒東経135度40分59.93秒﻿ / ﻿北緯34.9919611度 東経135.6833139度﻿ / 34.9919611; 135.6833139;山号: 洪隠山;宗派: 臨済宗系単立;本尊: 阿弥陀如来;創建年: (伝)天平年間（729年- 749年）中興：暦応2年（1339年）;開基: (伝)行基中興：夢窓疎石;別称: 苔寺;文化財: 湘南亭・夢窓国師画像（重要文化財）庭園（特別名勝、史跡）世界遺産;法人番号: 6130005001735","日本庭園","箇条書き"
"大徳寺"," 大徳寺龍源院","https://ja.wikipedia.org/wiki/大徳寺","北緯35度2分38.10秒東経135度44分45.89秒","所在地: 京都府京都市北区紫野大徳寺町53;位置: 北緯35度2分38.10秒東経135度44分45.89秒;山号: 龍宝山;院号: 不明;宗派: 臨済宗大徳寺派;寺格: 大本山京都五山→ 林下;本尊: 釈迦如来;創建年: 正中2年（1325年）;開基: 宗峰妙超;正式名: 龍宝山大徳寺;文化財: 方丈、唐門、絹本墨画淡彩観音猿鶴図ほか（国宝）勅使門、山門、仏殿、法堂、木造大燈国師坐像ほか（重要文化財）方丈庭園（非公開）（史跡・特別名勝）;法人番号: 3130005001234","日本庭園","箇条書き"
"玉泉園","玉泉園庭園（石川県金沢市）","https://ja.wikipedia.org/wiki/玉泉園","","","日本庭園","箇条書き"
