"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"道の駅大山恵みの里","だいせんめぐみのさと大山恵みの里（だいせんめぐみのさと）西伯郡大山町県道240号旧奈和西坪線鳥取-11","https://ja.wikipedia.org/wiki/道の駅大山恵みの里","北緯35度30分16.7秒東経133度30分7.6秒","所在地: 〒689-3212鳥取県西伯郡大山町名和951-6;座標: 北緯35度30分16.7秒東経133度30分7.6秒﻿ / ﻿北緯35.504639度 東経133.502111度﻿ / 35.504639; 133.502111座標: 北緯35度30分16.7秒東経133度30分7.6秒﻿ / ﻿北緯35.504639度 東経133.502111度﻿ / 35.504639; 133.502111;登録路線: 鳥取県道240号;登録回: 第30回 （31011）;登録日: 2009年3月12日;開駅日: 2009年4月4日;営業時間: 10:00 - 19:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中国地方","表形式","電気自動車用急速充電器（24時間）"
"燕趙園","えんちょうえん燕趙園（えんちょうえん）東伯郡湯梨浜町県道22号倉吉青谷線鳥取-12燕趙園に併設","https://ja.wikipedia.org/wiki/燕趙園#道の駅燕趙園","北緯35度27分57.2秒東経133度53分34.8秒","テーマ: 中国の皇家園林;開園: 1995年;所在地: 〒689-0715鳥取県東伯郡湯梨浜町引地563番地1;位置: 北緯35度27分57.2秒東経133度53分34.8秒﻿ / ﻿北緯35.465889度 東経133.893000度﻿ / 35.465889; 133.893000座標: 北緯35度27分57.2秒東経133度53分34.8秒﻿ / ﻿北緯35.465889度 東経133.893000度﻿ / 35.465889; 133.893000;公式サイト: https://www.encho-en.com/;所在地: 〒689-0715鳥取県東伯郡湯梨浜町引地563番地1;座標: 北緯35度27分53秒東経133度53分33秒﻿ / ﻿北緯35.46467度 東経133.89258度﻿ / 35.46467; 133.89258;登録路線: 鳥取県道22号;登録回: 第35回 （31012）;登録日: 2011年3月3日;開駅日: 2011年4月23日;営業時間: 9:00 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト;テーマ: 中国の皇家園林;開園: 1995年;所在地: 〒689-0715鳥取県東伯郡湯梨浜町引地563番地1;位置: 北緯35度27分57.2秒東経133度53分34.8秒﻿ / ﻿北緯35.465889度 東経133.893000度﻿ / 35.465889; 133.893000座標: 北緯35度27分57.2秒東経133度53分34.8秒﻿ / ﻿北緯35.465889度 東経133.893000度﻿ / 35.465889; 133.893000;公式サイト: https://www.encho-en.com/;所在地: 〒689-0715鳥取県東伯郡湯梨浜町引地563番地1;座標: 北緯35度27分53秒東経133度53分33秒﻿ / ﻿北緯35.46467度 東経133.89258度﻿ / 35.46467; 133.89258;登録路線: 鳥取県道22号;登録回: 第35回 （31012）;登録日: 2011年3月3日;開駅日: 2011年4月23日;営業時間: 9:00 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中国地方","表形式","友好州（姉妹都市）である鳥取県と中国河北省の友好のシンボルとして、1995年（平成7年）に鳥取県が25億円をかけて建設した。庭園名は河北省にあった古代の国、燕と趙に因む。山陰八景のひとつ東郷池（東郷湖）の南に立地し、東郷池（東郷湖）を借景として取り込んだ、総面積10,000m²の皇家園林方式の中国庭園である。"
"道の駅きなんせ岩美","きなんせ岩美（きなんせいわみ）岩美郡岩美町国道9号鳥取-13","https://ja.wikipedia.org/wiki/道の駅きなんせ岩美","北緯35度34分2.0秒東経134度19分33.1秒","所在地: 〒681-0065鳥取県岩美郡岩美町新井337-4;座標: 北緯35度34分2.0秒東経134度19分33.1秒﻿ / ﻿北緯35.567222度 東経134.325861度﻿ / 35.567222; 134.325861座標: 北緯35度34分2.0秒東経134度19分33.1秒﻿ / ﻿北緯35.567222度 東経134.325861度﻿ / 35.567222; 134.325861;登録路線: 国道9号;登録回: 第43回 （31013）;登録日: 2015年4月15日;開駅日: 2015年7月20日;営業時間: 9:00 - 19:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中国地方","表形式","施設の管理・運営は第三セクターの「株式会社いわみ道の駅」が行っている。"
"道の駅奥大山","おくだいせん奥大山（おくだいせん）日野郡江府町国道181号鳥取-14米子自動車道江府ICに隣接","https://ja.wikipedia.org/wiki/道の駅奥大山","北緯35度17分46.0秒東経133度28分26.6秒","所在地: 〒689-4431鳥取県日野郡江府町佐川908-3;座標: 北緯35度17分46.0秒東経133度28分26.6秒﻿ / ﻿北緯35.296111度 東経133.474056度﻿ / 35.296111; 133.474056座標: 北緯35度17分46.0秒東経133度28分26.6秒﻿ / ﻿北緯35.296111度 東経133.474056度﻿ / 35.296111; 133.474056;登録路線: 国道181号;登録回: 第43回 （31014）;登録日: 2015年4月15日;開駅日: 2015年4月24日;営業時間: 9:00 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト;道の駅側: キャメル号;反対側: 降車専用;道の駅側: 62;反対側: 62","道の駅一覧_中国地方","表形式","道の駅前にバス停留所が設けられている。"
"道の駅にちなん日野川の郷","にちなん日野川の郷（にちなんひのがわのさと）日野郡日南町県道8号新見日南線鳥取-15重点「道の駅」","https://ja.wikipedia.org/wiki/道の駅にちなん日野川の郷","北緯35度10分14.7秒東経133度18分40.1秒","所在地: 〒689-5211鳥取県日野郡日南町生山386;座標: 北緯35度10分14.7秒東経133度18分40.1秒﻿ / ﻿北緯35.170750度 東経133.311139度﻿ / 35.170750; 133.311139座標: 北緯35度10分14.7秒東経133度18分40.1秒﻿ / ﻿北緯35.170750度 東経133.311139度﻿ / 35.170750; 133.311139;登録路線: 鳥取県道8号新見日南線;登録回: 第44回 （31015）;登録日: 2015年11月5日;開駅日: 2016年4月22日;営業時間: 9:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中国地方","表形式",""
"琴浦パーキングエリア","ことのうら琴の浦（ことのうら）東伯郡琴浦町山陰自動車道鳥取-16山陰自動車道琴の浦IC/琴浦PAに併設重点「道の駅」","https://ja.wikipedia.org/wiki/琴浦パーキングエリア","北緯35度30分07.8秒東経133度39分30.3秒","所属路線: E9山陰自動車道;IC番号: 10-1;本線標識の表記: 道の駅琴の浦;起点からの距離: 53.1 km（鳥取IC起点）;供用開始日: 2011年（平成23年）2月27日;通行台数: x台/日;所在地: 〒689-2502鳥取県東伯郡琴浦町大字別所1030番地1北緯35度30分07.8秒東経133度39分30.3秒﻿ / ﻿北緯35.502167度 東経133.658417度﻿ / 35.502167; 133.658417座標: 北緯35度30分07.8秒東経133度39分30.3秒﻿ / ﻿北緯35.502167度 東経133.658417度﻿ / 35.502167; 133.658417;備考: 上下線集約;所在地: 〒689-2502鳥取県東伯郡琴浦町大字別所1030番地1;座標: 北緯35度30分08秒東経133度39分30秒﻿ / ﻿北緯35.502167度 東経133.658417度﻿ / 35.502167; 133.658417﻿ (道の駅琴の浦);登録路線: 山陰自動車道;登録回: 第46回 （31016）;登録日: 2016年10月7日;営業時間: 9:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト;所属路線: E9山陰自動車道;IC番号: 10-1;本線標識の表記: 道の駅琴の浦;起点からの距離: 53.1 km（鳥取IC起点）;供用開始日: 2011年（平成23年）2月27日;通行台数: x台/日;所在地: 〒689-2502鳥取県東伯郡琴浦町大字別所1030番地1北緯35度30分07.8秒東経133度39分30.3秒﻿ / ﻿北緯35.502167度 東経133.658417度﻿ / 35.502167; 133.658417座標: 北緯35度30分07.8秒東経133度39分30.3秒﻿ / ﻿北緯35.502167度 東経133.658417度﻿ / 35.502167; 133.658417;備考: 上下線集約;所在地: 〒689-2502鳥取県東伯郡琴浦町大字別所1030番地1;座標: 北緯35度30分08秒東経133度39分30秒﻿ / ﻿北緯35.502167度 東経133.658417度﻿ / 35.502167; 133.658417﻿ (道の駅琴の浦);登録路線: 山陰自動車道;登録回: 第46回 （31016）;登録日: 2016年10月7日;営業時間: 9:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中国地方","表形式",""
"道の駅西いなば気楽里","にしいなばきらり西いなば気楽里（にしいなばきらり）鳥取市県道32号郡家鹿野気高線鳥取-17山陰自動車道浜村鹿野温泉ICに隣接","https://ja.wikipedia.org/wiki/道の駅西いなば気楽里","北緯35度29分50.9秒東経134度3分10.9秒","所在地: 〒689-0422鳥取県鳥取市鹿野町岡木280-3;座標: 北緯35度29分50.9秒東経134度3分10.9秒﻿ / ﻿北緯35.497472度 東経134.053028度﻿ / 35.497472; 134.053028;登録路線: 鳥取県道32号郡家鹿野気高線;登録回: 第50回 （31017）;登録日: 2019年3月19日;開駅日: 2019年6月30日;営業時間: 9:00 - 19:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト;種類: 株式会社;本社所在地: 日本〒689-0422鳥取県鳥取市鹿野町岡木280-3;設立: 2017年4月5日;業種: サービス業;法人番号: 6270001007210;事業内容: 道の駅西いなば気楽里の管理・運営;代表者: 代表取締役社長 長尾裕昭;資本金: 2,095万円（2018年10月31日現在）;外部リンク: http://nishiinaba.jp/;所在地: 〒689-0422鳥取県鳥取市鹿野町岡木280-3;座標: 北緯35度29分50.9秒東経134度3分10.9秒﻿ / ﻿北緯35.497472度 東経134.053028度﻿ / 35.497472; 134.053028;登録路線: 鳥取県道32号郡家鹿野気高線;登録回: 第50回 （31017）;登録日: 2019年3月19日;開駅日: 2019年6月30日;営業時間: 9:00 - 19:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト;種類: 株式会社;本社所在地: 日本〒689-0422鳥取県鳥取市鹿野町岡木280-3;設立: 2017年4月5日;業種: サービス業;法人番号: 6270001007210;事業内容: 道の駅西いなば気楽里の管理・運営;代表者: 代表取締役社長 長尾裕昭;資本金: 2,095万円（2018年10月31日現在）;外部リンク: http://nishiinaba.jp/","道の駅一覧_中国地方","表形式","施設は鳥取県（駐車場（一部を除く）・トイレ・情報休憩コーナー）および鳥取市（駐車場の一部（普通車：50台）・その他の施設）が所有し、鳥取西いなばまちづくり株式会社が指定管理者として運営管理を行っている。"
"道の駅掛合の里","かけやのさと掛合の里（かけやのさと）雲南市国道54号島根-01重点「道の駅」","https://ja.wikipedia.org/wiki/道の駅掛合の里","北緯35度12分38秒東経132度49分01秒","所在地: 〒690-2701島根県雲南市掛合町掛合1800-2;座標: 北緯35度12分38秒東経132度49分01秒﻿ / ﻿北緯35.21044度 東経132.81681度﻿ / 35.21044; 132.81681座標: 北緯35度12分38秒東経132度49分01秒﻿ / ﻿北緯35.21044度 東経132.81681度﻿ / 35.21044; 132.81681;登録路線: 国道54号;登録回: 第1回 （32001）;登録日: 1993年4月22日;開駅日: 1993年8月8日;営業時間: 9:30 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_中国地方","表形式","ふるさと創生事業の一環で整備された。道の駅の発祥地とする説がある。"
"道の駅頓原","とんばら頓原（とんばら）飯石郡飯南町国道54号島根-02重点「道の駅」","https://ja.wikipedia.org/wiki/道の駅頓原","北緯35度05分23秒東経132度47分08秒","所在地: 〒690-3206島根県飯石郡飯南町花栗48;座標: 北緯35度05分23秒東経132度47分08秒﻿ / ﻿北緯35.08986度 東経132.78561度﻿ / 35.08986; 132.78561座標: 北緯35度05分23秒東経132度47分08秒﻿ / ﻿北緯35.08986度 東経132.78561度﻿ / 35.08986; 132.78561;登録路線: 国道54号;登録回: 第1回 （32002）;登録日: 1993年4月22日;開駅日: 1993年8月8日;営業時間: 9:00 - 19:30;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中国地方","表形式",""
"道の駅ゆうひパーク浜田","ゆうひパークはまだゆうひパーク浜田（ゆうひパークはまだ）浜田市国道9号島根-03山陰自動車道のSAでもある重点「道の駅」","https://ja.wikipedia.org/wiki/道の駅ゆうひパーク浜田","北緯34度53分20.2秒東経132度4分16.5秒","所在地: 〒697-0017島根県浜田市原井町1203-1;座標: 北緯34度53分20.2秒東経132度4分16.5秒﻿ / ﻿北緯34.888944度 東経132.071250度﻿ / 34.888944; 132.071250座標: 北緯34度53分20.2秒東経132度4分16.5秒﻿ / ﻿北緯34.888944度 東経132.071250度﻿ / 34.888944; 132.071250;登録路線: 国道9号;登録回: 第3回 （32003）;登録日: 1993年11月24日;開駅日: 1994年7月12日;営業時間: 9:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト;所属路線: E9山陰自動車道（浜田道路）;起点からの距離: 21.0 km（江津IC起点）;供用開始日: 1994年7月12日;通行台数: x台/日;所在地: 〒697-0017島根県浜田市原井町北緯34度53分20.0秒東経132度4分19.2秒﻿ / ﻿北緯34.888889度 東経132.072000度﻿ / 34.888889; 132.072000﻿ (ゆうひパーク浜田 (SA));所在地: 〒697-0017島根県浜田市原井町1203-1;座標: 北緯34度53分20.2秒東経132度4分16.5秒﻿ / ﻿北緯34.888944度 東経132.071250度﻿ / 34.888944; 132.071250座標: 北緯34度53分20.2秒東経132度4分16.5秒﻿ / ﻿北緯34.888944度 東経132.071250度﻿ / 34.888944; 132.071250;登録路線: 国道9号;登録回: 第3回 （32003）;登録日: 1993年11月24日;開駅日: 1994年7月12日;営業時間: 9:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト;所属路線: E9山陰自動車道（浜田道路）;起点からの距離: 21.0 km（江津IC起点）;供用開始日: 1994年7月12日;通行台数: x台/日;所在地: 〒697-0017島根県浜田市原井町北緯34度53分20.0秒東経132度4分19.2秒﻿ / ﻿北緯34.888889度 東経132.072000度﻿ / 34.888889; 132.072000﻿ (ゆうひパーク浜田 (SA))","道の駅一覧_中国地方","表形式","ゆうひパーク浜田株式会社が管理する。"
"道の駅ゆうひパーク三隅","ゆうひパークみすみゆうひパーク三隅（ゆうひパークみすみ）浜田市国道9号島根-04","https://ja.wikipedia.org/wiki/道の駅ゆうひパーク三隅","北緯34度49分13.7秒東経131度58分36.7秒","所在地: 〒699-3222島根県浜田市三隅町折居220-1;座標: 北緯34度49分13.7秒東経131度58分36.7秒﻿ / ﻿北緯34.820472度 東経131.976861度﻿ / 34.820472; 131.976861座標: 北緯34度49分13.7秒東経131度58分36.7秒﻿ / ﻿北緯34.820472度 東経131.976861度﻿ / 34.820472; 131.976861;登録路線: 国道9号;登録回: 第3回 （32004）;登録日: 1993年11月24日;開駅日: 1994年6月28日;営業時間: 9:00 - 17:309:00 - 17:00（水曜のみ）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_中国地方","表形式","管理者は有限会社ゆうひパーク三隅である。"
"道の駅瑞穂","みずほ瑞穂（みずほ）邑智郡邑南町国道261号島根-05","https://ja.wikipedia.org/wiki/道の駅瑞穂","北緯34度51分16秒東経132度31分08秒","所在地: 〒696-0222島根県邑智郡邑南町下田所260-3;座標: 北緯34度51分16秒東経132度31分08秒﻿ / ﻿北緯34.85447度 東経132.51886度﻿ / 34.85447; 132.51886座標: 北緯34度51分16秒東経132度31分08秒﻿ / ﻿北緯34.85447度 東経132.51886度﻿ / 34.85447; 132.51886;登録路線: 国道261号;登録回: 第3回 （32005）;登録日: 1993年11月24日;開駅日: 1993年12月4日;営業時間: 7:00 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_中国地方","表形式","元々、国鉄バス（のちのJRバス）の田所駅だったものを、瑞穂町（現・邑南町）が道の駅として再整備したものである。そのため、バスターミナルとしての機能を持っている。"
"道の駅グリーンロード大和","ぐりーんろーどだいわグリーンロード大和（グリーンロードだいわ）邑智郡美郷町国道375号島根-06","https://ja.wikipedia.org/wiki/道の駅グリーンロード大和","北緯34度58分03秒東経132度38分30秒","所在地: 〒696-0706島根県邑智郡美郷町長藤248-2;座標: 北緯34度58分03秒東経132度38分30秒﻿ / ﻿北緯34.96758度 東経132.64172度﻿ / 34.96758; 132.64172座標: 北緯34度58分03秒東経132度38分30秒﻿ / ﻿北緯34.96758度 東経132.64172度﻿ / 34.96758; 132.64172;登録路線: 国道375号;登録回: 第3回 （32006）;登録日: 1993年11月24日;開駅日: 1994年6月28日;営業時間: 9:30 - 18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_中国地方","表形式",""
"道の駅大社ご縁広場","たいしゃごえんひろば大社ご縁広場（たいしゃごえんひろば）出雲市県道161号斐川出雲大社線島根-07","https://ja.wikipedia.org/wiki/道の駅大社ご縁広場","北緯35度23分21秒東経132度41分11秒","所在地: 〒699-0721島根県出雲市大社町修理免735-5;座標: 北緯35度23分21秒東経132度41分11秒﻿ / ﻿北緯35.38925度 東経132.68631度﻿ / 35.38925; 132.68631座標: 北緯35度23分21秒東経132度41分11秒﻿ / ﻿北緯35.38925度 東経132.68631度﻿ / 35.38925; 132.68631;登録路線: 島根県道161号;登録回: 第3回 （32007）;登録日: 1993年11月24日;開駅日: 1994年2月1日;営業時間: 8:30 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_中国地方","表形式","正月三が日の10 - 18時まで（出雲大社発着基準）の一畑バスの出雲大社行きは大社周辺が交通規制のためこの道の駅で折り返す。"
