"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"三国山 (鳥取県・岡山県)","11 画 像 募 集 中みくにがせん三国山鳥取県岡山県1,251.9地理院地図Googleマップ北緯35度21分25秒東経134度01分10秒﻿ / ﻿北緯35.357009度 東経134.019520度﻿ / 35.357009; 134.019520﻿ (三国山)吉井川源流","https://ja.wikipedia.org/wiki/三国山_(鳥取県・岡山県)","北緯35度21分1.58秒東経134度0分53.98秒","標高: （北嶺）1251.9[1]m;所在地: 日本鳥取県鳥取市[1];位置: 北緯35度21分1.58秒東経134度0分53.98秒座標: 北緯35度21分1.58秒 東経134度0分53.98秒;山系: 中国山地","中国百名山","表形式"
"鷲峰山 (鳥取県)","12 じゅうぼうざん鷲峰山鳥取県920.6地理院地図Googleマップ北緯35度25分20秒東経134度02分40秒﻿ / ﻿北緯35.422335度 東経134.044324度﻿ / 35.422335; 134.044324﻿ (鷲峰山)","https://ja.wikipedia.org/wiki/鷲峰山_(鳥取県)","北緯35度25分22秒東経134度02分40秒","標高: 920.6 m;所在地: 鳥取県鳥取市;位置: 北緯35度25分22秒東経134度02分40秒座標: 北緯35度25分22秒 東経134度02分40秒;山系: 四国山地","中国百名山","表形式"
"三徳山","13 みとくさん三徳山鳥取県899.6地理院地図Googleマップ北緯35度23分09秒東経133度57分49秒﻿ / ﻿北緯35.385949度 東経133.963500度﻿ / 35.385949; 133.963500﻿ (三徳山)三仏寺投入堂(国宝)","https://ja.wikipedia.org/wiki/三徳山","北緯35度23分09.3秒東経133度57分48.6秒","標高: 899.6 m;所在地: 日本鳥取県東伯郡三朝町;位置: 北緯35度23分09.3秒東経133度57分48.6秒座標: 北緯35度23分09.3秒 東経133度57分48.6秒","中国百名山","表形式"
"打吹山","14 うつぶきやま打吹山鳥取県204地理院地図Googleマップ北緯35度25分35秒東経133度49分19秒﻿ / ﻿北緯35.426453度 東経133.821997度﻿ / 35.426453; 133.821997﻿ (打吹山)","https://ja.wikipedia.org/wiki/打吹山","北緯35度25分35.2秒東経133度49分19.1秒","標高: 204 m;所在地: 日本鳥取県倉吉市;位置: 北緯35度25分35.2秒東経133度49分19.1秒座標: 北緯35度25分35.2秒 東経133度49分19.1秒","中国百名山","表形式"
"角ヶ仙","15 画 像 募 集 中つのがせん角ヶ仙岡山県1,152.7地理院地図Googleマップ北緯35度14分28秒東経134度00分15秒﻿ / ﻿北緯35.240980度 東経134.004122度﻿ / 35.240980; 134.004122﻿ (角ヶ仙)","https://ja.wikipedia.org/wiki/角ヶ仙","北緯35度14分27.5秒東経134度00分14.7秒","標高: 1,152.7 m;所在地: 日本岡山県津山市・苫田郡鏡野町;位置: 北緯35度14分27.5秒東経134度00分14.7秒座標: 北緯35度14分27.5秒 東経134度00分14.7秒;山系: 中国山地;種類: 火山","中国百名山","表形式"
"泉山 (鏡野町) (存在しないページ)","16 画 像 募 集 中いずみがせん泉山岡山県1,209.1地理院地図Googleマップ北緯35度12分08秒東経133度57分34秒﻿ / ﻿北緯35.202227度 東経133.959561度﻿ / 35.202227; 133.959561﻿ (泉山)","https://ja.wikipedia.org/w/index.php?title=泉山_(鏡野町)&amp;action=edit&amp;redlink=1","","","中国百名山","表形式"
"三ヶ上 (存在しないページ)","17 画 像 募 集 中さんがじょう三ヶ上岡山県1,062地理院地図Googleマップ北緯35度16分09秒東経133度56分49秒﻿ / ﻿北緯35.269138度 東経133.946898度﻿ / 35.269138; 133.946898﻿ (三ヶ上)","https://ja.wikipedia.org/w/index.php?title=三ヶ上&amp;action=edit&amp;redlink=1","","","中国百名山","表形式"
"若杉山","18 画 像 募 集 中わかすぎやま若杉山鳥取県1,020.6地理院地図Googleマップ北緯35度16分54秒東経133度50分16秒﻿ / ﻿北緯35.281721度 東経133.837650度﻿ / 35.281721; 133.837650﻿ (若杉山)","https://ja.wikipedia.org/wiki/若杉山","北緯35度16分54秒東経133度50分15秒","標高: 1020.6[1]m;所在地: 日本鳥取県三朝町[1];位置: 北緯35度16分54秒東経133度50分15秒座標: 北緯35度16分54秒 東経133度50分15秒;山系: 中国山地","中国百名山","表形式"
"津黒山","19 画 像 募 集 中つぐろせん津黒山鳥取県岡山県1,117.8地理院地図Googleマップ北緯35度15分07秒東経133度48分54秒﻿ / ﻿北緯35.251808度 東経133.814994度﻿ / 35.251808; 133.814994﻿ (津黒山)","https://ja.wikipedia.org/wiki/津黒山","北緯35度15分7秒東経133度48分54秒","標高: 1118[1]m;所在地: 日本岡山県真庭市;位置: 北緯35度15分7秒東経133度48分54秒座標: 北緯35度15分7秒 東経133度48分54秒[2];山系: 中国山地-作北山地[2]・中和山地[3]","中国百名山","表形式"
"三坂山 (存在しないページ)","20 画 像 募 集 中みさかやま三坂山岡山県902.5地理院地図Googleマップ北緯35度08分20秒東経133度44分39秒﻿ / ﻿北緯35.138929度 東経133.744087度﻿ / 35.138929; 133.744087﻿ (三坂山)","https://ja.wikipedia.org/w/index.php?title=三坂山&amp;action=edit&amp;redlink=1","","","中国百名山","表形式"
"櫃ヶ山 (存在しないページ)","21 画 像 募 集 中ひつがせん櫃ヶ山岡山県953.5地理院地図Googleマップ北緯35度09分30秒東経133度42分24秒﻿ / ﻿北緯35.158443度 東経133.706747度﻿ / 35.158443; 133.706747﻿ (櫃ヶ山)","https://ja.wikipedia.org/w/index.php?title=櫃ヶ山&amp;action=edit&amp;redlink=1","","","中国百名山","表形式"
"星山 (存在しないページ)","22 画 像 募 集 中ほしがせん星山岡山県1,030.3地理院地図Googleマップ北緯35度08分31秒東経133度40分38秒﻿ / ﻿北緯35.142068度 東経133.677359度﻿ / 35.142068; 133.677359﻿ (星山)","https://ja.wikipedia.org/w/index.php?title=星山&amp;action=edit&amp;redlink=1","","","中国百名山","表形式"
"皆ヶ山 (存在しないページ)","23 画 像 募 集 中みながせん皆ヶ山鳥取県岡山県1,159.3地理院地図Googleマップ北緯35度20分09秒東経133度37分20秒﻿ / ﻿北緯35.335788度 東経133.622328度﻿ / 35.335788; 133.622328﻿ (皆ヶ山)","https://ja.wikipedia.org/w/index.php?title=皆ヶ山&amp;action=edit&amp;redlink=1","","","中国百名山","表形式"
"蒜山","24 ひるぜん蒜山鳥取県岡山県1,202地理院地図Googleマップ北緯35度19分36秒東経133度39分45秒﻿ / ﻿北緯35.326716度 東経133.662389度﻿ / 35.326716; 133.662389﻿ (蒜山)日本二百名山新日本百名山上蒜山蒜山高原","https://ja.wikipedia.org/wiki/蒜山","北緯35度19分30秒東経133度39分49秒","標高: 1,202 m;所在地: 岡山県真庭市鳥取県倉吉市;位置: 北緯35度19分30秒東経133度39分49秒座標: 北緯35度19分30秒 東経133度39分49秒;種類: 成層火山","中国百名山","表形式"
"烏ヶ山","25 からすがせん烏ヶ山鳥取県1,448地理院地図Googleマップ北緯35度21分21秒東経133度34分14秒﻿ / ﻿北緯35.355792度 東経133.570439度﻿ / 35.355792; 133.570439﻿ (烏ヶ山)","https://ja.wikipedia.org/wiki/烏ヶ山","北緯35度21分21秒東経133度34分14秒","標高: 1,448 m;所在地: 日本鳥取県東伯郡琴浦町・日野郡江府町;位置: 北緯35度21分21秒東経133度34分14秒座標: 北緯35度21分21秒 東経133度34分14秒;山系: 大山山系;種類: 溶岩ドーム","中国百名山","表形式"
"大山 (鳥取県)","26 だいせん大山鳥取県1,729地理院地図Googleマップ北緯35度22分16秒東経133度32分24秒﻿ / ﻿北緯35.371091度 東経133.540055度﻿ / 35.371091; 133.540055﻿ (大山)日本百名山新日本百名山花の百名山新・花の百名山剣ヶ峰鳥取県最高峰中国地方最高峰伯耆富士","https://ja.wikipedia.org/wiki/大山_(鳥取県)","北緯35度22分16秒東経133度32分24秒","標高: 1,729 m;所在地: 日本鳥取県大山町・琴浦町・江府町など;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度22分16秒東経133度32分24秒﻿ / ﻿北緯35.37111度 東経133.54000度﻿ / 35.37111; 133.54000座標: 北緯35度22分16秒東経133度32分24秒﻿ / ﻿北緯35.37111度 東経133.54000度﻿ / 35.37111; 133.54000;山系: 独立峰（大山山系）;種類: 成層火山・溶岩ドーム;最新噴火: 約2万800年前;降水量mm （inch）: 219.7(8.65);降雪量cm （inch）: 288(113.4)","中国百名山","表形式"
"船上山","27 せんじょうさん船上山鳥取県615.4地理院地図Googleマップ北緯35度25分52秒東経133度35分53秒﻿ / ﻿北緯35.431198度 東経133.598093度﻿ / 35.431198; 133.598093﻿ (船上山)新・花の百名山","https://ja.wikipedia.org/wiki/船上山","北緯35度25分42秒東経133度35分29秒","標高: 687 m;所在地: 日本鳥取県東伯郡琴浦町;位置: 北緯35度25分42秒東経133度35分29秒座標: 北緯35度25分42秒 東経133度35分29秒;山系: 大山山系","中国百名山","表形式"
"甲ヶ山","28 画 像 募 集 中かぶとがせん甲ヶ山鳥取県1,338地理院地図Googleマップ北緯35度23分37秒東経133度34分57秒﻿ / ﻿北緯35.393653度 東経133.582383度﻿ / 35.393653; 133.582383﻿ (甲ヶ山)","https://ja.wikipedia.org/wiki/甲ヶ山","北緯35度23分37.2秒東経133度34分56.6秒","標高: 1,338 m;所在地: 日本鳥取県東伯郡琴浦町西伯郡大山町;位置: 北緯35度23分37.2秒東経133度34分56.6秒座標: 北緯35度23分37.2秒 東経133度34分56.6秒;山系: 大山山系","中国百名山","表形式"
"矢筈ヶ山","29 画 像 募 集 中やはずがせん矢筈ヶ山鳥取県1,359地理院地図Googleマップ北緯35度23分12秒東経133度34分51秒﻿ / ﻿北緯35.386725度 東経133.580902度﻿ / 35.386725; 133.580902﻿ (矢筈ヶ山)","https://ja.wikipedia.org/wiki/矢筈ヶ山","北緯35度23分12.2秒東経133度34分51.1秒","標高: 1,358.4 m;所在地: 日本鳥取県西伯郡大山町・東伯郡琴浦町;位置: 北緯35度23分12.2秒東経133度34分51.1秒座標: 北緯35度23分12.2秒 東経133度34分51.1秒;山系: 大山山系","中国百名山","表形式"
"孝霊山","30 こうれいざん孝霊山鳥取県751.4地理院地図Googleマップ北緯35度26分16秒東経133度28分45秒﻿ / ﻿北緯35.437659度 東経133.479297度﻿ / 35.437659; 133.479297﻿ (孝霊山)","https://ja.wikipedia.org/wiki/孝霊山","北緯35度26分16秒東経133度28分45秒","標高: 751.4 m;所在地: 鳥取県西伯郡大山町・米子市;位置: 北緯35度26分16秒東経133度28分45秒座標: 北緯35度26分16秒 東経133度28分45秒;山系: 大山火山;種類: 溶岩ドーム","中国百名山","表形式"
"三平山 (存在しないページ)","31 画 像 募 集 中みひらやま三平山鳥取県岡山県1,009.8地理院地図Googleマップ北緯35度16分40秒東経133度34分08秒﻿ / ﻿北緯35.277712度 東経133.568948度﻿ / 35.277712; 133.568948﻿ (三平山)","https://ja.wikipedia.org/w/index.php?title=三平山&amp;action=edit&amp;redlink=1","","","中国百名山","表形式"
"金ヶ谷山","32 画 像 募 集 中かながやせん金ヶ谷山鳥取県岡山県1,164.2地理院地図Googleマップ北緯35度14分45秒東経133度33分28秒﻿ / ﻿北緯35.245890度 東経133.557830度﻿ / 35.245890; 133.557830﻿ (金ヶ谷山)","https://ja.wikipedia.org/wiki/金ヶ谷山","北緯35度14分45.25秒東経133度33分28.16秒","標高: 1164.1 m;所在地: 日本鳥取県江府町・岡山県新庄村;位置: 北緯35度14分45.25秒東経133度33分28.16秒座標: 北緯35度14分45.25秒 東経133度33分28.16秒;山系: 中国山地","中国百名山","表形式"
"毛無山 (鳥取県・岡山県)","33 画 像 募 集 中けなしがせん毛無山鳥取県岡山県1,218.4地理院地図Googleマップ北緯35度14分08秒東経133度30分53秒﻿ / ﻿北緯35.235685度 東経133.514697度﻿ / 35.235685; 133.514697﻿ (毛無山)","https://ja.wikipedia.org/wiki/毛無山_(鳥取県・岡山県)","北緯35度14分8.46秒東経133度30分52.90秒","標高: 1218.4 m;所在地: 日本鳥取県江府町・岡山県新庄村;位置: 北緯35度14分8.46秒東経133度30分52.90秒座標: 北緯35度14分8.46秒 東経133度30分52.90秒;山系: 中国山地","中国百名山","表形式"
"宝仏山","34 ほうぶつさん宝仏山鳥取県1,005地理院地図Googleマップ北緯35度13分53秒東経133度28分06秒﻿ / ﻿北緯35.231505度 東経133.468371度﻿ / 35.231505; 133.468371﻿ (宝仏山)","https://ja.wikipedia.org/wiki/宝仏山","北緯35度13分48秒東経133度28分12秒","標高: 1,005[1]m;所在地: 鳥取県日野町・江府町;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度13分48秒東経133度28分12秒﻿ / ﻿北緯35.23000度 東経133.47000度﻿ / 35.23000; 133.47000座標: 北緯35度13分48秒東経133度28分12秒﻿ / ﻿北緯35.23000度 東経133.47000度﻿ / 35.23000; 133.47000;山系: 中国山地","中国百名山","表形式"
"花見山 (鳥取県・岡山県) (存在しないページ)","35 画 像 募 集 中はなみやま花見山鳥取県岡山県1,188.1地理院地図Googleマップ北緯35度09分09秒東経133度24分04秒﻿ / ﻿北緯35.152385度 東経133.401220度﻿ / 35.152385; 133.401220﻿ (花見山)","https://ja.wikipedia.org/w/index.php?title=花見山_(鳥取県・岡山県)&amp;action=edit&amp;redlink=1","","","中国百名山","表形式"
"鎌倉山 (鳥取県) (存在しないページ)","36 画 像 募 集 中かまくらやま鎌倉山鳥取県730.4地理院地図Googleマップ北緯35度15分48秒東経133度21分37秒﻿ / ﻿北緯35.263298度 東経133.360156度﻿ / 35.263298; 133.360156﻿ (鎌倉山)","https://ja.wikipedia.org/w/index.php?title=鎌倉山_(鳥取県)&amp;action=edit&amp;redlink=1","","","中国百名山","表形式"
"熊山 (赤磐市) (存在しないページ)","37 画 像 募 集 中くまやま熊山岡山県507.8地理院地図Googleマップ北緯34度45分29秒東経134度07分31秒﻿ / ﻿北緯34.758042度 東経134.125252度﻿ / 34.758042; 134.125252﻿ (熊山)","https://ja.wikipedia.org/w/index.php?title=熊山_(赤磐市)&amp;action=edit&amp;redlink=1","","","中国百名山","表形式"
"鬼ノ城山 (存在しないページ)","38 画 像 募 集 中きのじょうやま鬼ノ城山岡山県397地理院地図Googleマップ北緯34度43分35秒東経133度45分46秒﻿ / ﻿北緯34.726475度 東経133.762908度﻿ / 34.726475; 133.762908﻿ (鬼ノ城山)","https://ja.wikipedia.org/w/index.php?title=鬼ノ城山&amp;action=edit&amp;redlink=1","","","中国百名山","表形式"
"荒戸山 (存在しないページ)","39 画 像 募 集 中あらとやま荒戸山岡山県761.8地理院地図Googleマップ北緯34度55分59秒東経133度22分21秒﻿ / ﻿北緯34.933008度 東経133.372475度﻿ / 34.933008; 133.372475﻿ (荒戸山)","https://ja.wikipedia.org/w/index.php?title=荒戸山&amp;action=edit&amp;redlink=1","","","中国百名山","表形式"
"天神山 (高梁市) (存在しないページ)","40 画 像 募 集 中てんじんやま天神山岡山県777.3地理院地図Googleマップ北緯34度51分27秒東経133度25分44秒﻿ / ﻿北緯34.857474度 東経133.428894度﻿ / 34.857474; 133.428894﻿ (天神山)","https://ja.wikipedia.org/w/index.php?title=天神山_(高梁市)&amp;action=edit&amp;redlink=1","","","中国百名山","表形式"
"嵩山 (島根県) (存在しないページ)","41 画 像 募 集 中だけさん嵩山島根県331地理院地図Googleマップ北緯35度29分12秒東経133度06分27秒﻿ / ﻿北緯35.486600度 東経133.107611度﻿ / 35.486600; 133.107611﻿ (嵩山)","https://ja.wikipedia.org/w/index.php?title=嵩山_(島根県)&amp;action=edit&amp;redlink=1","","","中国百名山","表形式"
"朝日山 (島根県) (存在しないページ)","42 画 像 募 集 中あさひさん朝日山島根県344地理院地図Googleマップ北緯35度30分34秒東経132度58分51秒﻿ / ﻿北緯35.509426度 東経132.980763度﻿ / 35.509426; 132.980763﻿ (朝日山)","https://ja.wikipedia.org/w/index.php?title=朝日山_(島根県)&amp;action=edit&amp;redlink=1","","","中国百名山","表形式"
"道後山","43 どうごやま道後山鳥取県広島県1,268.4地理院地図Googleマップ北緯35度04分12秒東経133度14分09秒﻿ / ﻿北緯35.069958度 東経133.235742度﻿ / 35.069958; 133.235742﻿ (道後山)日本三百名山新・花の百名山最高峰は岩桶山 1,271m","https://ja.wikipedia.org/wiki/道後山","北緯35度04分12秒東経133度14分09秒","標高: 1,268 m;所在地: 日本鳥取県日野郡日南町・広島県庄原市;位置: 北緯35度04分12秒東経133度14分09秒座標: 北緯35度04分12秒 東経133度14分09秒;山系: 中国山地","中国百名山","表形式"
"船通山","44 せんつうざん船通山鳥取県島根県1,142.4地理院地図Googleマップ北緯35度09分21秒東経133度10分43秒﻿ / ﻿北緯35.155909度 東経133.178625度﻿ / 35.155909; 133.178625﻿ (船通山)斐伊川源流","https://ja.wikipedia.org/wiki/船通山","北緯35度09分21秒東経133度10分43秒","標高: 1,142.4 m;所在地: 日本鳥取県日野郡日南町・島根県仁多郡奥出雲町;位置: 北緯35度09分21秒東経133度10分43秒座標: 北緯35度09分21秒 東経133度10分43秒","中国百名山","表形式"
"比婆山","45 画 像 募 集 中ひばやま比婆山広島県1,264地理院地図Googleマップ北緯35度03分59秒東経133度03分19秒﻿ / ﻿北緯35.066283度 東経133.055383度﻿ / 35.066283; 133.055383﻿ (比婆山)新・花の百名山最高峰は立烏帽子山 1,299m","https://ja.wikipedia.org/wiki/比婆山","北緯35度03分06秒東経133度03分56秒","標高: 1,299 m;所在地: 広島県庄原市;位置: 北緯35度03分06秒東経133度03分56秒;山系: 比婆山地;標高: 331 m;所在地: 島根県安来市;位置: 北緯35度18分50秒東経133度14分12秒;標高: 1,299 m;所在地: 広島県庄原市;位置: 北緯35度03分06秒東経133度03分56秒;山系: 比婆山地;標高: 331 m;所在地: 島根県安来市;位置: 北緯35度18分50秒東経133度14分12秒","中国百名山","表形式"
"吾妻山 (広島県・島根県)","46 あづまやま吾妻山島根県広島県1,238.4地理院地図Googleマップ北緯35度04分06秒東経133度01分59秒﻿ / ﻿北緯35.068283度 東経133.033096度﻿ / 35.068283; 133.033096﻿ (吾妻山)日本三百名山","https://ja.wikipedia.org/wiki/吾妻山_(広島県・島根県)","北緯35度04分05秒東経133度01分59秒","標高: 1,238.4 m;所在地: 日本広島県庄原市・島根県仁多郡奥出雲町;位置: 北緯35度04分05秒東経133度01分59秒座標: 北緯35度04分05秒 東経133度01分59秒;山系: 比婆山地","中国百名山","表形式"
"天狗山 (島根県) (存在しないページ)","47 画 像 募 集 中てんぐやま天狗山島根県610.4地理院地図Googleマップ北緯35度20分23秒東経133度04分58秒﻿ / ﻿北緯35.339653度 東経133.082849度﻿ / 35.339653; 133.082849﻿ (天狗山)","https://ja.wikipedia.org/w/index.php?title=天狗山_(島根県)&amp;action=edit&amp;redlink=1","","","中国百名山","表形式"
"玉峰山 (存在しないページ)","48 画 像 募 集 中たまみねさん玉峰山島根県820.4地理院地図Googleマップ北緯35度12分56秒東経133度06分17秒﻿ / ﻿北緯35.215610度 東経133.104679度﻿ / 35.215610; 133.104679﻿ (玉峰山)","https://ja.wikipedia.org/w/index.php?title=玉峰山&amp;action=edit&amp;redlink=1","","","中国百名山","表形式"
"猿政山 (存在しないページ)","49 さるまさやま猿政山島根県広島県1,267.7地理院地図Googleマップ北緯35度04分53秒東経132度58分04秒﻿ / ﻿北緯35.081313度 東経132.967776度﻿ / 35.081313; 132.967776﻿ (猿政山)","https://ja.wikipedia.org/w/index.php?title=猿政山&amp;action=edit&amp;redlink=1","","","中国百名山","表形式"
"鯛ノ巣山 (存在しないページ)","50 画 像 募 集 中たいのすやま鯛ノ巣山島根県1,026.4地理院地図Googleマップ北緯35度06分50秒東経132度55分04秒﻿ / ﻿北緯35.113914度 東経132.917715度﻿ / 35.113914; 132.917715﻿ (鯛ノ巣山)","https://ja.wikipedia.org/w/index.php?title=鯛ノ巣山&amp;action=edit&amp;redlink=1","","","中国百名山","表形式"
"琴引山 (存在しないページ)","51 画 像 募 集 中ことびきさん琴引山島根県1,013.4地理院地図Googleマップ北緯35度02分53秒東経132度46分57秒﻿ / ﻿北緯35.048183度 東経132.782490度﻿ / 35.048183; 132.782490﻿ (琴引山)","https://ja.wikipedia.org/w/index.php?title=琴引山&amp;action=edit&amp;redlink=1","","","中国百名山","表形式"
"大万木山","52 おおよろぎさん大万木山島根県広島県1,218.0地理院地図Googleマップ北緯35度05分15秒東経132度51分16秒﻿ / ﻿北緯35.087547度 東経132.854546度﻿ / 35.087547; 132.854546﻿ (大万木山)","https://ja.wikipedia.org/wiki/大万木山","北緯35度05分15秒東経132度51分16秒","標高: 1,218.0 m;所在地: 日本島根県飯石郡飯南町・広島県庄原市;位置: 北緯35度05分15秒東経132度51分16秒座標: 北緯35度05分15秒 東経132度51分16秒;山系: 中国山地","中国百名山","表形式"
"鼻高山 (存在しないページ)","53 画 像 募 集 中はなたかせん鼻高山島根県536.3地理院地図Googleマップ北緯35度24分45秒東経132度45分10秒﻿ / ﻿北緯35.412608度 東経132.752640度﻿ / 35.412608; 132.752640﻿ (鼻高山)","https://ja.wikipedia.org/w/index.php?title=鼻高山&amp;action=edit&amp;redlink=1","","","中国百名山","表形式"
"大満寺山","54 画 像 募 集 中だいまんじさん大満寺山島根県607.7地理院地図Googleマップ北緯36度15分24秒東経133度19分50秒﻿ / ﻿北緯36.256773度 東経133.330531度﻿ / 36.256773; 133.330531﻿ (大満寺山)隠岐諸島隠岐富士","https://ja.wikipedia.org/wiki/大満寺山","北緯36度15分24.3秒東経133度19分49.9秒","標高: 607.7 m;所在地: 日本島根県隠岐郡隠岐の島町;位置: 北緯36度15分24.3秒東経133度19分49.9秒座標: 北緯36度15分24.3秒 東経133度19分49.9秒","中国百名山","表形式"
"三瓶山","55 さんべさん三瓶山島根県1,125.9地理院地図Googleマップ北緯35度08分26秒東経132度37分18秒﻿ / ﻿北緯35.140558度 東経132.621536度﻿ / 35.140558; 132.621536﻿ (三瓶山)日本二百名山新日本百名山男三瓶山","https://ja.wikipedia.org/wiki/三瓶山","北緯35度07分55秒東経132度37分36秒","標高: 1,126 m;所在地: 日本島根県大田市・飯南町;位置: 北緯35度07分55秒東経132度37分36秒座標: 北緯35度07分55秒 東経132度37分36秒;山系: 独立峰;種類: 成層火山（活火山ランクC）","中国百名山","表形式"
