"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"道の駅十三湖高原","じゅうさんここうげん十三湖高原（じゅうさんここうげん）五所川原市国道339号青森-11 ","https://ja.wikipedia.org/wiki/道の駅十三湖高原","北緯41度02分45秒東経140度23分02秒","所在地: 〒037-0401青森県五所川原市相内実取287-1058;座標: 北緯41度02分45秒東経140度23分02秒﻿ / ﻿北緯41.04572度 東経140.384度﻿ / 41.04572; 140.384座標: 北緯41度02分45秒東経140度23分02秒﻿ / ﻿北緯41.04572度 東経140.384度﻿ / 41.04572; 140.384;登録路線: 国道339号;登録回: 第12回 （02011）;登録日: 1997年4月11日;開駅日: 1997年4月11日;営業時間: 9:00-18:00（4月-10月）9:00-17:00（11月-3月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_東北地方","表形式","津軽自動車道五所川原北ICから国道339号五所川原バイパス・五所川原広域農道（こめ米ロード）経由で約28 km・約40分、津軽国定公園の一角、広い放牧場の高台にある。"
"道の駅いまべつ","いまべつ東津軽郡今別町県道14号今別蟹田線青森-12津軽二股駅併設","https://ja.wikipedia.org/wiki/道の駅いまべつ","北緯41度08分44秒東経140度30分51秒","所在地: 〒030-1505青森県東津軽郡今別町大字大川平字清川87-16;座標: 北緯41度08分44秒東経140度30分51秒﻿ / ﻿北緯41.14558度 東経140.51428度﻿ / 41.14558; 140.51428座標: 北緯41度08分44秒東経140度30分51秒﻿ / ﻿北緯41.14558度 東経140.51428度﻿ / 41.14558; 140.51428;登録路線: 青森県道14号;登録回: 第12回 （02012）;登録日: 1997年4月11日;開駅日: 1997年4月;営業時間: 9:00 - 18:00（4月 - 10月）9:30 - 15:00（11月 - 3月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_東北地方","表形式","東日本旅客鉄道（JR東日本）津軽線津軽二股駅の駅舎跡地に建てられ、駅ホームと隣接する。また北海道旅客鉄道（JR北海道）北海道新幹線奥津軽いまべつ駅にも隣接しており、3つの駅がある。これは全国でも珍しい道の駅である。"
"道の駅なんごう (青森県)","なんごう八戸市県道42号名川階上線青森-13 ","https://ja.wikipedia.org/wiki/道の駅なんごう_(青森県)","北緯40度24分21秒東経141度25分53秒","所在地: 〒031-0114青森県八戸市南郷大字中野字舘野4-4;座標: 北緯40度24分21秒東経141度25分53秒﻿ / ﻿北緯40.40589度 東経141.43142度﻿ / 40.40589; 141.43142﻿ (道の駅なんごう)座標: 北緯40度24分21秒東経141度25分53秒﻿ / ﻿北緯40.40589度 東経141.43142度﻿ / 40.40589; 141.43142﻿ (道の駅なんごう);登録路線: 青森県道42号;登録回: 第12回 （02013）;登録日: 1997年4月11日;開駅日: 1997年4月11日;営業時間: 9:00 - 19:009:00 - 18:00（冬季）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_東北地方","表形式","なお、隣接するスポーツ施設「カッコーの森エコーランド」も本稿（カッコーの森エコーランド）にて記述する。"
"道の駅もりた","もりたつがる市国道101号青森-14 ","https://ja.wikipedia.org/wiki/道の駅もりた","北緯40度47分04秒東経140度19分20秒","所在地: 〒038-2817青森県つがる市森田町床舞稚桜4-1;座標: 北緯40度47分04秒東経140度19分20秒﻿ / ﻿北緯40.78439度 東経140.32225度﻿ / 40.78439; 140.32225座標: 北緯40度47分04秒東経140度19分20秒﻿ / ﻿北緯40.78439度 東経140.32225度﻿ / 40.78439; 140.32225;登録路線: 国道101号;登録回: 第14回 （02014）;登録日: 1998年4月17日;開駅日: 1998年11月;営業時間: 9:00-18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_東北地方","表形式",""
"道の駅浅虫温泉","あさむしおんせん浅虫温泉（あさむしおんせん）青森市国道4号青森-15 ","https://ja.wikipedia.org/wiki/道の駅浅虫温泉","北緯40度53分30秒東経140度51分41秒","所在地: 〒039-3501青森県青森市大字浅虫字螢谷341-19;座標: 北緯40度53分30秒東経140度51分41秒﻿ / ﻿北緯40.89169度 東経140.86142度﻿ / 40.89169; 140.86142座標: 北緯40度53分30秒東経140度51分41秒﻿ / ﻿北緯40.89169度 東経140.86142度﻿ / 40.89169; 140.86142;登録路線: 国道4号;登録回: 第15回 （02015）;登録日: 1999年8月27日;開駅日: 2000年4月;営業時間: 9:00-19:009:00-21:00（7・8月）9:00-18:00（12月-3月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_東北地方","表形式","物販コーナーは、青森県内の地産品を販売している。最上階の展望台からは陸奥湾が一望できる。"
"道の駅いかりがせき","いかりがせき平川市国道7号青森-16 ","https://ja.wikipedia.org/wiki/道の駅いかりがせき","北緯40度28分54秒東経140度37分23秒","所在地: 〒038-0101青森県平川市碇ヶ関碇石13-1;座標: 北緯40度28分54秒東経140度37分23秒﻿ / ﻿北緯40.48153度 東経140.62317度﻿ / 40.48153; 140.62317座標: 北緯40度28分54秒東経140度37分23秒﻿ / ﻿北緯40.48153度 東経140.62317度﻿ / 40.48153; 140.62317;登録路線: 国道7号;登録回: 第15回 （02016）;登録日: 1999年8月27日;開駅日: 2000年4月;営業時間: 9:00-20:00（4月 - 11月）9:00-19:00（12月 - 3月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_東北地方","表形式","道の駅いかりがせき、文化観光館"
"道の駅いなかだて","いなかだて南津軽郡田舎館村国道102号青森-17 ","https://ja.wikipedia.org/wiki/道の駅いなかだて","北緯40度38分01秒東経140度34分40秒","所在地: 〒038-1111青森県南津軽郡田舎館村大字高樋字八幡10;座標: 北緯40度38分01秒東経140度34分40秒﻿ / ﻿北緯40.63358度 東経140.57767度﻿ / 40.63358; 140.57767座標: 北緯40度38分01秒東経140度34分40秒﻿ / ﻿北緯40.63358度 東経140.57767度﻿ / 40.63358; 140.57767;登録路線: 国道102号;登録回: 第15回 （02017）;登録日: 1999年8月27日;開駅日: 1999年8月;営業時間: 8:30 - 18:00（4月 - 11月）8:30 - 17:30（12月 - 3月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_東北地方","表形式","産直センター"
"道の駅よこはま","よこはま上北郡横浜町国道279号青森-18 ","https://ja.wikipedia.org/wiki/道の駅よこはま","北緯41度05分01秒東経141度15分25秒","所在地: 〒039-4143青森県上北郡横浜町字林ノ脇79-12;座標: 北緯41度05分01秒東経141度15分25秒﻿ / ﻿北緯41.08369度 東経141.257度﻿ / 41.08369; 141.257座標: 北緯41度05分01秒東経141度15分25秒﻿ / ﻿北緯41.08369度 東経141.257度﻿ / 41.08369; 141.257;登録路線: 国道279号;登録回: 第15回 （02018）;登録日: 1999年8月27日;開駅日: 1999年4月;営業時間: 8:00-20:00（5-8月）9:00-17:30（11-3月）8:00-18:00（上記以外）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_東北地方","表形式",""
"道の駅みんまや","みんまや東津軽郡外ヶ浜町国道339号青森-19 ","https://ja.wikipedia.org/wiki/道の駅みんまや","北緯41度15分14秒東経140度20分48秒","所在地: 〒030-1711青森県東津軽郡外ヶ浜町字三厩龍浜99;座標: 北緯41度15分14秒東経140度20分48秒﻿ / ﻿北緯41.25397度 東経140.34672度﻿ / 41.25397; 140.34672座標: 北緯41度15分14秒東経140度20分48秒﻿ / ﻿北緯41.25397度 東経140.34672度﻿ / 41.25397; 140.34672;登録路線: 国道339号;登録回: 第15回 （02019）;登録日: 1999年8月27日;開駅日: 1999年4月;営業時間: 8:40 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト;団体種類: 一般財団法人;設立: 1988年;所在地: 青森県東津軽郡外ヶ浜町三厩龍浜99番地;法人番号: 1420005000984;主要人物: 理事長 沼田 謙市;活動地域: 日本;主眼: 青函トンネルの建設について広く国民に紹介することと、それに伴う観光の振興に努めることによって地域経済の振興に寄与すること;活動内容: 青函トンネル記念館の管理運営索道事業;ウェブサイト: http://seikan-tunnel-museum.jp/;所在地: 〒030-1711青森県東津軽郡外ヶ浜町字三厩龍浜99;座標: 北緯41度15分14秒東経140度20分48秒﻿ / ﻿北緯41.25397度 東経140.34672度﻿ / 41.25397; 140.34672座標: 北緯41度15分14秒東経140度20分48秒﻿ / ﻿北緯41.25397度 東経140.34672度﻿ / 41.25397; 140.34672;登録路線: 国道339号;登録回: 第15回 （02019）;登録日: 1999年8月27日;開駅日: 1999年4月;営業時間: 8:40 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト;団体種類: 一般財団法人;設立: 1988年;所在地: 青森県東津軽郡外ヶ浜町三厩龍浜99番地;法人番号: 1420005000984;主要人物: 理事長 沼田 謙市;活動地域: 日本;主眼: 青函トンネルの建設について広く国民に紹介することと、それに伴う観光の振興に努めることによって地域経済の振興に寄与すること;活動内容: 青函トンネル記念館の管理運営索道事業;ウェブサイト: http://seikan-tunnel-museum.jp/","道の駅一覧_東北地方","表形式","津軽半島最北端の竜飛崎近くに位置し、青函トンネル記念館および竜飛ウィンドパーク展示館の2つの展示施設などから構成される。このうちウインドパーク展示館は施設としては「閉館」となっているが、トンネル記念館と廊下で繋がっており、記念館経由で建物内に入ることができる。"
"道の駅こどまり","こどまり北津軽郡中泊町国道339号青森-20 ","https://ja.wikipedia.org/wiki/道の駅こどまり","北緯41度08分43秒東経140度19分14秒","所在地: 〒037-0300青森県北津軽郡中泊町小泊字折腰内45;座標: 北緯41度08分43秒東経140度19分14秒﻿ / ﻿北緯41.14519度 東経140.32042度﻿ / 41.14519; 140.32042座標: 北緯41度08分43秒東経140度19分14秒﻿ / ﻿北緯41.14519度 東経140.32042度﻿ / 41.14519; 140.32042;登録路線: 国道339号;登録回: 第16回 （02020）;登録日: 2000年8月18日;開駅日: 2000年4月;営業時間: 9:00-17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_東北地方","表形式",""
"道の駅みさわ","みさわ三沢市県道170号天ヶ森三沢線青森-21 ","https://ja.wikipedia.org/wiki/道の駅みさわ","北緯40度47分13秒東経141度21分43秒","所在地: 〒033-0164青森県三沢市谷地頭4丁目298-652;座標: 北緯40度47分13秒東経141度21分43秒﻿ / ﻿北緯40.78694度 東経141.36197度﻿ / 40.78694; 141.36197座標: 北緯40度47分13秒東経141度21分43秒﻿ / ﻿北緯40.78694度 東経141.36197度﻿ / 40.78694; 141.36197;登録路線: 青森県道170号;登録回: 第16回 （02021）;登録日: 2000年8月18日;開駅日: 2000年10月;営業時間: 9:00 - 19:00（4月 - 10月）9:00 - 18:00（11月 - 3月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_東北地方","表形式","三沢市のワンセグ放送の地上一般放送局が設置されている。"
"道の駅とわだ","とわだ十和田市国道4号十和田バイパス青森-22 ","https://ja.wikipedia.org/wiki/道の駅とわだ","北緯40度34分29秒東経141度15分53秒","所在地: 〒034-0051青森県十和田市大字伝法寺字平窪37-2;座標: 北緯40度34分29秒東経141度15分53秒﻿ / ﻿北緯40.57472度 東経141.26464度﻿ / 40.57472; 141.26464座標: 北緯40度34分29秒東経141度15分53秒﻿ / ﻿北緯40.57472度 東経141.26464度﻿ / 40.57472; 141.26464;登録路線: 国道4号;登録回: 第17回 （02022）;登録日: 2001年8月21日;開駅日: 2001年12月13日;営業時間: 9:00-20:00（4-10月）9:00-19:00（11-3月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_東北地方","表形式","道の駅とわだは開発正式名称が「十和田市伝法寺地区産業振興施設」で、センターハウス、匠工房、場外馬券売場（正式名称：勝馬投票券販売所）テレトラックとわだ、公園、多目的広場からなる。道の駅は、この内のテレトラックとわだを除いた部分が該当する。"
"道の駅つるた","つるた北津軽郡鶴田町国道339号青森-23 ","https://ja.wikipedia.org/wiki/道の駅つるた","北緯40度44分12秒東経140度26分34秒","所在地: 〒039-3501青森県北津軽郡鶴田町大字境字里見176-1;座標: 北緯40度44分12秒東経140度26分34秒﻿ / ﻿北緯40.73675度 東経140.44283度﻿ / 40.73675; 140.44283座標: 北緯40度44分12秒東経140度26分34秒﻿ / ﻿北緯40.73675度 東経140.44283度﻿ / 40.73675; 140.44283;登録路線: 国道339号;登録回: 第17回 （02023）;登録日: 2001年8月21日;開駅日: 2001年6月;営業時間: 10:30-19:00（4-10月）10:30-18:00（11-3月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_東北地方","表形式","冬季を除き不定期で朝市を開催している。"
"道の駅ふかうら","ふかうら西津軽郡深浦町国道101号青森-24 ","https://ja.wikipedia.org/wiki/道の駅ふかうら","北緯40度44分38秒東経140度00分01秒","所在地: 〒038-2411青森県西津軽郡深浦町大字風合瀬字上砂子川144-1;座標: 北緯40度44分38秒東経140度00分01秒﻿ / ﻿北緯40.74389度 東経140.00036度﻿ / 40.74389; 140.00036座標: 北緯40度44分38秒東経140度00分01秒﻿ / ﻿北緯40.74389度 東経140.00036度﻿ / 40.74389; 140.00036;登録路線: 国道101号;登録回: 第18回 （02024）;登録日: 2002年8月13日;開駅日: 2003年4月;営業時間: 9:00-18:00（4月 - 12月）9:00- 17:00（1月 - 3月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_東北地方","表形式","青森県で24番目に誕生した。"
"道の駅おがわら湖","おがわら湖（おがわらこ）上北郡東北町県道8号八戸野辺地線青森-25 ","https://ja.wikipedia.org/wiki/道の駅おがわら湖","北緯40度43分42秒東経141度16分29秒","所在地: 〒039-2401青森県上北郡東北町大字上野字南谷地122;座標: 北緯40度43分42秒東経141度16分29秒﻿ / ﻿北緯40.72828度 東経141.27469度﻿ / 40.72828; 141.27469座標: 北緯40度43分42秒東経141度16分29秒﻿ / ﻿北緯40.72828度 東経141.27469度﻿ / 40.72828; 141.27469;登録路線: 青森県道8号;登録回: 第19回 （02025）;登録日: 2003年8月8日;開駅日: 2004年5月;営業時間: 9:00 - 19:00（4月 - 9月）9:00 - 17:30（10月 - 3月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_東北地方","表形式",""
"道の駅たいらだて","たいらだて東津軽郡外ヶ浜町国道280号青森-26 ","https://ja.wikipedia.org/wiki/道の駅たいらだて","北緯41度10分31秒東経140度38分29秒","所在地: 〒030-1402青森県東津軽郡外ヶ浜町字平舘太郎右エ門沢1番地3;座標: 北緯41度10分31秒東経140度38分29秒﻿ / ﻿北緯41.17519度 東経140.64147度﻿ / 41.17519; 140.64147座標: 北緯41度10分31秒東経140度38分29秒﻿ / ﻿北緯41.17519度 東経140.64147度﻿ / 41.17519; 140.64147;登録路線: 国道280号;登録回: 第21回 （02026）;登録日: 2005年8月10日;開駅日: 2006年4月;営業時間: 8:00 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_東北地方","表形式",""
"道の駅ろくのへ","ろくのへ上北郡六戸町国道45号青森-27 ","https://ja.wikipedia.org/wiki/道の駅ろくのへ","北緯40度36分23秒東経141度19分29秒","所在地: 〒039-2392青森県上北郡六戸町大字犬落瀬字後田87;座標: 北緯40度36分23秒東経141度19分29秒﻿ / ﻿北緯40.60636度 東経141.32475度﻿ / 40.60636; 141.32475座標: 北緯40度36分23秒東経141度19分29秒﻿ / ﻿北緯40.60636度 東経141.32475度﻿ / 40.60636; 141.32475;登録路線: 国道45号;登録回: 第24回 （02027）;登録日: 2007年8月10日;開駅日: 2003年5月;営業時間: 9:00-18:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_東北地方","表形式",""
"道の駅津軽白神","つがるしらかみ津軽白神（つがるしらかみ）中津軽郡西目屋村県道28号岩崎西目屋弘前線青森-28 ","https://ja.wikipedia.org/wiki/道の駅津軽白神","北緯40度34分40秒東経140度18分02秒","所在地: 〒036-1411青森県中津軽郡西目屋村大字田代字神田219番地1;座標: 北緯40度34分40秒東経140度18分02秒﻿ / ﻿北緯40.57767度 東経140.30042度﻿ / 40.57767; 140.30042座標: 北緯40度34分40秒東経140度18分02秒﻿ / ﻿北緯40.57767度 東経140.30042度﻿ / 40.57767; 140.30042;登録路線: 主要地方道岩崎西目屋弘前線;登録回: 第48回 （02028）;登録日: 2017年11月17日;開駅日: 2017年11月11日;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_東北地方","表形式","西目屋村の物産センター「Beechにしめや」（ビーチにしめや）に、24時間利用できる情報提供施設「津軽白神インフォメーションセンター」を新たに整備して、2017年（平成29年）11月17日に道の駅として登録されている。"
"道の駅石鳥谷","いしどりや石鳥谷（いしどりや）花巻市国道4号岩手-01 ","https://ja.wikipedia.org/wiki/道の駅石鳥谷","北緯39度29分00秒東経141度08分32秒","所在地: 〒028-3171岩手県花巻市石鳥谷町中寺林第7地割17番地3;座標: 北緯39度29分00秒東経141度08分32秒﻿ / ﻿北緯39.48328度 東経141.14214度﻿ / 39.48328; 141.14214座標: 北緯39度29分00秒東経141度08分32秒﻿ / ﻿北緯39.48328度 東経141.14214度﻿ / 39.48328; 141.14214;登録路線: 国道4号;登録回: 第1回 （03001）;登録日: 1993年4月22日;開駅日: 1993年7月15日;営業時間: 9:00 - 18:00（冬季は17:30まで）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_東北地方","表形式",""
"道の駅高田松原","たかたまつばら高田松原（たかたまつばら）陸前高田市国道45号岩手-02","https://ja.wikipedia.org/wiki/道の駅高田松原","北緯39度00分26秒東経141度37分37秒","所在地: 〒029-2205岩手県陸前高田市気仙町字土手影180番地（高田松原津波復興祈念公園内）;座標: 北緯39度00分26秒東経141度37分37秒﻿ / ﻿北緯39.00714度 東経141.62692度﻿ / 39.00714; 141.62692座標: 北緯39度00分26秒東経141度37分37秒﻿ / ﻿北緯39.00714度 東経141.62692度﻿ / 39.00714; 141.62692;登録路線: 国道45号;登録回: 第1回 （03002）;登録日: 1993年（平成5年）4月22日;開駅日: 1991年（平成3年）7月;営業時間: 9:00 - 18:00（12月 - 2月 9:00 - 17:00）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_東北地方","表形式","2011年（平成23年）3月11日に発生した東北地方太平洋沖地震（東日本大震災）の津波により被災し、長らく休館中であった。その後、本施設を含む一帯については、「高田松原津波復興祈念公園」の名称で再整備が進められ、2019年（令和元年）9月22日に国営追悼・祈念施設の一部（祈りの軸、海を望む場、献花の場、奇跡の一本松）や東日本大震災津波伝承館とともに8年半ぶりに利用開始・再開された。"
"道の駅区界高原","くざかいこうげん区界高原（くざかいこうげん）宮古市国道106号岩手-03 ","https://ja.wikipedia.org/wiki/道の駅区界高原","北緯39度39分05秒東経141度21分13秒","所在地: 〒028-2631岩手県宮古市区界第2地割434-2;座標: 北緯39度39分05秒東経141度21分13秒﻿ / ﻿北緯39.65131度 東経141.35375度﻿ / 39.65131; 141.35375座標: 北緯39度39分05秒東経141度21分13秒﻿ / ﻿北緯39.65131度 東経141.35375度﻿ / 39.65131; 141.35375;登録路線: 国道106号;登録回: 第1回 （03003）;登録日: 1993年4月22日;開駅日: 1987年3月;営業時間: 8:00 - 19:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_東北地方","表形式",""
