"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"犬吠埼","犬吠埼君ヶ浜海岸銚子市 ","https://ja.wikipedia.org/wiki/犬吠埼","北緯35度25分東経140度31分","場所: 日本千葉県銚子市犬吠埼;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度25分東経140度31分﻿ / ﻿北緯35.42度 東経140.52度﻿ / 35.42; 140.52;年代: 中生代、白亜紀（1億2000万年前）;国: 日本;都道府県: 千葉県;市町村: 銚子市;• 合計: 0.588967511km2;• 合計: 655人;等時帯: UTC+9(日本標準時);郵便番号: 288-0012[3];市外局番: 0479[4];ナンバープレート: 千葉;自然公園名: 水郷筑波国定公園;施設の種類: 園地、道路（歩道）;所在地: 銚子市犬吠埼;面積: 園地0.39ha、遊歩道延長1.37km;施設: 園地、公衆トイレ、遊歩道;管理: 銚子市;交通: 銚子電鉄「犬吠駅」下車徒歩約10分;場所: 日本千葉県銚子市犬吠埼;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度25分東経140度31分﻿ / ﻿北緯35.42度 東経140.52度﻿ / 35.42; 140.52;年代: 中生代、白亜紀（1億2000万年前）;国: 日本;都道府県: 千葉県;市町村: 銚子市;• 合計: 0.588967511km2;• 合計: 655人;等時帯: UTC+9(日本標準時);郵便番号: 288-0012[3];市外局番: 0479[4];ナンバープレート: 千葉;自然公園名: 水郷筑波国定公園;施設の種類: 園地、道路（歩道）;所在地: 銚子市犬吠埼;面積: 園地0.39ha、遊歩道延長1.37km;施設: 園地、公衆トイレ、遊歩道;管理: 銚子市;交通: 銚子電鉄「犬吠駅」下車徒歩約10分","日本の渚百選","表形式"
"前原海岸 (存在しないページ)","前原・横渚海岸鴨川市 ","https://ja.wikipedia.org/w/index.php?title=前原海岸&amp;action=edit&amp;redlink=1","","","日本の渚百選","表形式"
"筆島","筆島東京都大島町 ","https://ja.wikipedia.org/wiki/筆島","北緯34度42分23秒東経139度26分43秒","所在地: 日本（東京都）;所在海域: 太平洋（フィリピン海）;所属諸島: 伊豆諸島;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯34度42分23秒東経139度26分43秒﻿ / ﻿北緯34.70639度 東経139.44528度﻿ / 34.70639; 139.44528座標: 北緯34度42分23秒東経139度26分43秒﻿ / ﻿北緯34.70639度 東経139.44528度﻿ / 34.70639; 139.44528;最高標高: 30 m","日本の渚百選","表形式"
"葛西臨海公園","葛西海浜公園東なぎさ・西なぎさ江戸川区 ","https://ja.wikipedia.org/wiki/葛西臨海公園","北緯35度38分32秒東経139度51分37秒","分類: 広域公園;所在地: 東京都江戸川区;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度38分32秒東経139度51分37秒﻿ / ﻿北緯35.64222度 東経139.86028度﻿ / 35.64222; 139.86028座標: 北緯35度38分32秒東経139度51分37秒﻿ / ﻿北緯35.64222度 東経139.86028度﻿ / 35.64222; 139.86028;面積: 80.6ha;開園: 1989年（平成元年）6月1日;運営者: 東京都公園協会2011～2015年度指定管理者;設備・遊具: 葛西臨海水族園、ダイヤと花の大観覧車等;駐車場: 約2700台;アクセス: 京葉線葛西臨海公園駅下車;事務所: 葛西臨海公園サービスセンター;事務所所在地: 東京都江戸川区臨海町6丁目2-1;公式サイト: 葛西臨海公園 - 東京都公園協会","日本の渚百選","表形式"
"照ヶ崎海岸 (存在しないページ)","照ヶ崎海岸（こゆるぎの浜）神奈川県中郡大磯町 ","https://ja.wikipedia.org/w/index.php?title=照ヶ崎海岸&amp;action=edit&amp;redlink=1","","","日本の渚百選","表形式"
"葉山海岸 (存在しないページ)","葉山海岸三浦郡葉山町 ","https://ja.wikipedia.org/w/index.php?title=葉山海岸&amp;action=edit&amp;redlink=1","","","日本の渚百選","表形式"
"七里ヶ浜","七里ヶ浜海岸鎌倉市 ","https://ja.wikipedia.org/wiki/七里ヶ浜","","国: 日本;都道府県: 神奈川県;市町村: 鎌倉市;地域: 腰越地域;• 合計: 0.39km2;• 合計: 1,878人;等時帯: UTC+9(日本標準時);郵便番号: 248-0026[3];市外局番: 0467 (藤沢MA)[4];ナンバープレート: 横浜;国: 日本;都道府県: 神奈川県;市町村: 鎌倉市;地域: 腰越地域;• 合計: 0.83km2;• 合計: 4,092人;等時帯: UTC+9(日本標準時);郵便番号: 248-0025[5];国: 日本;都道府県: 神奈川県;市町村: 鎌倉市;地域: 腰越地域;• 合計: 0.39km2;• 合計: 1,878人;等時帯: UTC+9(日本標準時);郵便番号: 248-0026[3];市外局番: 0467 (藤沢MA)[4];ナンバープレート: 横浜;国: 日本;都道府県: 神奈川県;市町村: 鎌倉市;地域: 腰越地域;• 合計: 0.83km2;• 合計: 4,092人;等時帯: UTC+9(日本標準時);郵便番号: 248-0025[5]","日本の渚百選","表形式"
"都道府県","都道府県自治体","https://ja.wikipedia.org/wiki/都道府県","","","日本の渚百選","表形式"
"鯨波海岸 (存在しないページ)","鯨波・青海川海岸新潟県柏崎市 ","https://ja.wikipedia.org/w/index.php?title=鯨波海岸&amp;action=edit&amp;redlink=1","","","日本の渚百選","表形式"
"外海府海岸","尖閣湾佐渡市 ","https://ja.wikipedia.org/wiki/外海府海岸","","","日本の渚百選","表形式"
"雨晴海岸","雨晴海岸・松田江の長浜富山県高岡市、氷見市 ","https://ja.wikipedia.org/wiki/雨晴海岸","","","日本の渚百選","表形式"
"宮崎・境海岸","宮崎・境海岸下新川郡朝日町 ","https://ja.wikipedia.org/wiki/宮崎・境海岸","","","日本の渚百選","表形式"
"千里浜なぎさドライブウェイ","千里浜なぎさドライブウェイ石川県羽咋市、羽咋郡宝達志水町 ","https://ja.wikipedia.org/wiki/千里浜なぎさドライブウェイ","","路線延長: 8 km;起点: 石川県羽咋郡宝達志水町;終点: 石川県羽咋市;接続する主な道路（記法）: のと里山海道","日本の渚百選","表形式"
"鉢が崎海岸 (存在しないページ)","鉢が崎海岸珠洲市 ","https://ja.wikipedia.org/w/index.php?title=鉢が崎海岸&amp;action=edit&amp;redlink=1","","","日本の渚百選","表形式"
"小舞子海岸 (存在しないページ)","小舞子海岸白山市 ","https://ja.wikipedia.org/w/index.php?title=小舞子海岸&amp;action=edit&amp;redlink=1","","","日本の渚百選","表形式"
"東尋坊","越前松島東尋坊福井県坂井市 ","https://ja.wikipedia.org/wiki/東尋坊","","","日本の渚百選","表形式"
"越前海岸","越前海岸丹生郡越前町、福井市 ","https://ja.wikipedia.org/wiki/越前海岸","","","日本の渚百選","表形式"
"若狭湾","若狭小浜小浜市 ","https://ja.wikipedia.org/wiki/若狭湾","","","日本の渚百選","表形式"
"山中湖","山中湖夕焼けの渚山梨県南都留郡山中湖村 ","https://ja.wikipedia.org/wiki/山中湖","北緯35度25分0秒東経138度52分30秒","所在地: 山梨県南都留郡山中湖村;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度25分0秒東経138度52分30秒﻿ / ﻿北緯35.41667度 東経138.87500度﻿ / 35.41667; 138.87500座標: 北緯35度25分0秒東経138度52分30秒﻿ / ﻿北緯35.41667度 東経138.87500度﻿ / 35.41667; 138.87500;面積: 6.57[1]km2;周囲長: 13.87[2]km;最大水深: 13.3[2]m;平均水深: - m;貯水量: 0.06392[3]km3;水面の標高: 980.5[2]m;成因: 堰止湖;淡水・汽水: 淡水;湖沼型: -;透明度: 8.0 m","日本の渚百選","表形式"
"河口湖","河口湖留守が岩浜富士河口湖町 ","https://ja.wikipedia.org/wiki/河口湖","北緯35度31分4秒東経138度45分22秒","所在地: 山梨県南都留郡富士河口湖町;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度31分4秒東経138度45分22秒﻿ / ﻿北緯35.51778度 東経138.75611度﻿ / 35.51778; 138.75611座標: 北緯35度31分4秒東経138度45分22秒﻿ / ﻿北緯35.51778度 東経138.75611度﻿ / 35.51778; 138.75611;面積: 5.48[1]km2;周囲長: 19.08 km;最大水深: 14.6[2]m;平均水深: - m;貯水量: 0.053[2]km3;水面の標高: 833 m;成因: 堰止湖;淡水・汽水: 淡水;湖沼型: -;透明度: 7.0 m","日本の渚百選","表形式"
"諏訪湖","諏訪湖ふれあい渚長野県諏訪市 ","https://ja.wikipedia.org/wiki/諏訪湖","北緯36度02分57秒東経138度05分07秒","所在地: 日本長野県;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯36度02分57秒東経138度05分07秒﻿ / ﻿北緯36.04917度 東経138.08528度﻿ / 36.04917; 138.08528座標: 北緯36度02分57秒東経138度05分07秒﻿ / ﻿北緯36.04917度 東経138.08528度﻿ / 36.04917; 138.08528;面積: 12.81[1]km2;周囲長: 15.9 km;最大水深: 7.2 m;平均水深: 4.7 m;貯水量: 0.063 km3;水面の標高: 759 m;成因: 構造湖（断層湖）;淡水・汽水: 淡水;湖沼型: 富栄養湖;透明度: 1.3 m","日本の渚百選","表形式"
"弓ヶ浜 (静岡県) (存在しないページ)","弓ヶ浜静岡県賀茂郡南伊豆町 ","https://ja.wikipedia.org/w/index.php?title=弓ヶ浜_(静岡県)&amp;action=edit&amp;redlink=1","","","日本の渚百選","表形式"
"牛臥海岸 (存在しないページ)","牛臥・島郷・志下海岸沼津市 ","https://ja.wikipedia.org/w/index.php?title=牛臥海岸&amp;action=edit&amp;redlink=1","","","日本の渚百選","表形式"
"恋路ヶ浜 (田原市)","恋路ヶ浜愛知県田原市 ","https://ja.wikipedia.org/wiki/恋路ヶ浜_(田原市)","","","日本の渚百選","表形式"
"千鳥ヶ浜 (愛知県)","千鳥ヶ浜知多郡南知多町 ","https://ja.wikipedia.org/wiki/千鳥ヶ浜_(愛知県)","","","日本の渚百選","表形式"
"都道府県","都道府県自治体","https://ja.wikipedia.org/wiki/都道府県","","","日本の渚百選","表形式"
"七里御浜","七里御浜三重県熊野市 ","https://ja.wikipedia.org/wiki/七里御浜","","","日本の渚百選","表形式"
"二見浦海岸","二見浦海岸伊勢市 ","https://ja.wikipedia.org/wiki/二見浦海岸","","","日本の渚百選","表形式"
"琵琶湖","琵琶湖湖岸なぎさ公園滋賀県大津市、守山市、高島市 ","https://ja.wikipedia.org/wiki/琵琶湖","北緯35度20分0秒東経136度10分0秒","所在地: 日本滋賀県;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度20分0秒東経136度10分0秒﻿ / ﻿北緯35.33333度 東経136.16667度﻿ / 35.33333; 136.16667座標: 北緯35度20分0秒東経136度10分0秒﻿ / ﻿北緯35.33333度 東経136.16667度﻿ / 35.33333; 136.16667;面積: 669.26[1]km2;周囲長: 235.20[1]km;最大水深: 103.58[1]m;平均水深: 41.2[1]m;貯水量: 27.5[1]km3;水面の標高: 84.371[2]m;成因: 構造湖;淡水・汽水: 淡水;湖沼型: 中栄養湖;透明度: 2.2（南湖）5.5（北湖）[3]m;所在地: 日本滋賀県;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度20分0秒東経136度10分0秒﻿ / ﻿北緯35.33333度 東経136.16667度﻿ / 35.33333; 136.16667座標: 北緯35度20分0秒東経136度10分0秒﻿ / ﻿北緯35.33333度 東経136.16667度﻿ / 35.33333; 136.16667;面積: 669.26[1]km2;周囲長: 235.20[1]km;最大水深: 103.58[1]m;平均水深: 41.2[1]m;貯水量: 27.5[1]km3;水面の標高: 84.371[2]m;成因: 構造湖;淡水・汽水: 淡水;湖沼型: 中栄養湖;透明度: 2.2（南湖）5.5（北湖）[3]m;所在地: 日本滋賀県;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度20分0秒東経136度10分0秒﻿ / ﻿北緯35.33333度 東経136.16667度﻿ / 35.33333; 136.16667座標: 北緯35度20分0秒東経136度10分0秒﻿ / ﻿北緯35.33333度 東経136.16667度﻿ / 35.33333; 136.16667;面積: 669.26[1]km2;周囲長: 235.20[1]km;最大水深: 103.58[1]m;平均水深: 41.2[1]m;貯水量: 27.5[1]km3;水面の標高: 84.371[2]m;成因: 構造湖;淡水・汽水: 淡水;湖沼型: 中栄養湖;透明度: 2.2（南湖）5.5（北湖）[3]m","日本の渚百選","表形式"
"天橋立","天橋立京都府宮津市 ","https://ja.wikipedia.org/wiki/天橋立","","","日本の渚百選","表形式"
"伊根漁港","伊根湾舟屋群与謝郡伊根町 ","https://ja.wikipedia.org/wiki/伊根漁港","","","日本の渚百選","表形式"
"琴引浜","琴引浜京丹後市 ","https://ja.wikipedia.org/wiki/琴引浜","北緯35度42分05秒東経135度02分48秒","所在地: 京都府京丹後市網野町掛津小字西山7番ノ1;位置: 北緯35度42分05秒東経135度02分48秒;主祭神: 大物主命[74];神体: 流木[75];社格等: 村社;創建: 創建不明（宝暦7年現地へ遷宮）;地図:   白滝神社白滝神社 (京都府)","日本の渚百選","表形式"
"慶野松原","慶野松原兵庫県南あわじ市 ","https://ja.wikipedia.org/wiki/慶野松原","","","日本の渚百選","表形式"
"竹野浜","竹野浜海岸豊岡市 ","https://ja.wikipedia.org/wiki/竹野浜","","","日本の渚百選","表形式"
"須磨海岸","須磨海岸神戸市 ","https://ja.wikipedia.org/wiki/須磨海岸","","","日本の渚百選","表形式"
"白崎海岸","白崎海岸和歌山県日高郡由良町 ","https://ja.wikipedia.org/wiki/白崎海岸","","","日本の渚百選","表形式"
"白良浜","白良浜西牟婁郡白浜町 ","https://ja.wikipedia.org/wiki/白良浜","","","日本の渚百選","表形式"
"都道府県","都道府県自治体","https://ja.wikipedia.org/wiki/都道府県","","","日本の渚百選","表形式"
"浦富海岸","浦富海岸鳥取県岩美郡岩美町 ","https://ja.wikipedia.org/wiki/浦富海岸","","","日本の渚百選","表形式"
"鳥取砂丘","鳥取砂丘、白兎海岸鳥取市 ","https://ja.wikipedia.org/wiki/鳥取砂丘","","","日本の渚百選","表形式"
"弓ヶ浜半島","弓ヶ浜海岸境港市、米子市 ","https://ja.wikipedia.org/wiki/弓ヶ浜半島","","","日本の渚百選","表形式"
"稲佐の浜","稲佐の浜島根県出雲市 ","https://ja.wikipedia.org/wiki/稲佐の浜","","","日本の渚百選","表形式"
"琴ヶ浜","琴ヶ浜大田市 ","https://ja.wikipedia.org/wiki/琴ヶ浜","","","日本の渚百選","表形式"
"渋川海岸","渋川海岸岡山県玉野市 ","https://ja.wikipedia.org/wiki/渋川海岸","","","日本の渚百選","表形式"
"沙美海岸","沙美海岸倉敷市 ","https://ja.wikipedia.org/wiki/沙美海岸","","","日本の渚百選","表形式"
"桂浜 (広島県) (存在しないページ)","桂浜広島県呉市 ","https://ja.wikipedia.org/w/index.php?title=桂浜_(広島県)&amp;action=edit&amp;redlink=1","","","日本の渚百選","表形式"
"室積海岸","室積・虹ヶ浜海岸山口県光市 ","https://ja.wikipedia.org/wiki/室積海岸","","","日本の渚百選","表形式"
"青海島","青海島長門市 ","https://ja.wikipedia.org/wiki/青海島","北緯34度25分44.2秒東経131度13分19.8秒","所在地: 日本山口県長門市;所在海域: 日本海;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯34度25分44.2秒東経131度13分19.8秒﻿ / ﻿北緯34.428944度 東経131.222167度﻿ / 34.428944; 131.222167座標: 北緯34度25分44.2秒東経131度13分19.8秒﻿ / ﻿北緯34.428944度 東経131.222167度﻿ / 34.428944; 131.222167;面積: 14 km²;海岸線長: 約40 km;最高標高: 319.9 m","日本の渚百選","表形式"
"都道府県","都道府県自治体","https://ja.wikipedia.org/wiki/都道府県","","","日本の渚百選","表形式"
"大浜海岸","大浜海岸徳島県海部郡美波町 ","https://ja.wikipedia.org/wiki/大浜海岸","","所在地: 徳島県海部郡美波町日和佐浦;全長: 500m;駐車場: あり;アクセス: JR牟岐線日和佐駅より車で約5分。","日本の渚百選","表形式"
"北の脇海岸","北の脇海岸阿南市 ","https://ja.wikipedia.org/wiki/北の脇海岸","","所在地: 徳島県阿南市中林町-見能林町;全長: 2km;海の家: あり;駐車場: 100台（無料）200台（有料）;アクセス: JR牟岐線見能林駅より車で約3分。","日本の渚百選","表形式"
"津田の松原","津田の松原香川県さぬき市 ","https://ja.wikipedia.org/wiki/津田の松原","","","日本の渚百選","表形式"
"有明浜","有明海岸観音寺市 ","https://ja.wikipedia.org/wiki/有明浜","","","日本の渚百選","表形式"
"満濃池","満濃池仲多度郡まんのう町 ","https://ja.wikipedia.org/wiki/満濃池","北緯34度09分04秒東経133度52分24秒","所在地: 日本香川県;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯34度09分04秒東経133度52分24秒﻿ / ﻿北緯34.15111度 東経133.87333度﻿ / 34.15111; 133.87333座標: 北緯34度09分04秒東経133度52分24秒﻿ / ﻿北緯34.15111度 東経133.87333度﻿ / 34.15111; 133.87333;面積: 1.421 km2;周囲長: 19.7 km;最大水深: 30.14 m;貯水量: 0.0154 km3;成因: 灌漑用人造湖;淡水・汽水: 淡水","日本の渚百選","表形式"
"桜井海岸 (存在しないページ)","桜井海岸愛媛県今治市 ","https://ja.wikipedia.org/w/index.php?title=桜井海岸&amp;action=edit&amp;redlink=1","","","日本の渚百選","表形式"
"須ノ川海岸 (存在しないページ)","須ノ川海岸南宇和郡愛南町 ","https://ja.wikipedia.org/w/index.php?title=須ノ川海岸&amp;action=edit&amp;redlink=1","","","日本の渚百選","表形式"
"桂浜","桂浜公園高知県高知市 ","https://ja.wikipedia.org/wiki/桂浜","","","日本の渚百選","表形式"
"入野海岸 (存在しないページ)","入野海岸幡多郡黒潮町 ","https://ja.wikipedia.org/w/index.php?title=入野海岸&amp;action=edit&amp;redlink=1","","","日本の渚百選","表形式"
"室戸岬","室戸岬室戸市 ","https://ja.wikipedia.org/wiki/室戸岬","","","日本の渚百選","表形式"
"都道府県","都道府県自治体","https://ja.wikipedia.org/wiki/都道府県","","","日本の渚百選","表形式"
"二見ヶ浦 (福岡県)","二見ヶ浦福岡県糸島市 ","https://ja.wikipedia.org/wiki/二見ヶ浦_(福岡県)","","","日本の渚百選","表形式"
"海の中道","海の中道福岡市 ","https://ja.wikipedia.org/wiki/海の中道","","","日本の渚百選","表形式"
"虹の松原","虹の松原佐賀県唐津市 ","https://ja.wikipedia.org/wiki/虹の松原","","","日本の渚百選","表形式"
"波戸岬","波戸岬海岸 ","https://ja.wikipedia.org/wiki/波戸岬","","","日本の渚百選","表形式"
"高浜海水浴場 (存在しないページ)","高浜海水浴場長崎県長崎市 ","https://ja.wikipedia.org/w/index.php?title=高浜海水浴場&amp;action=edit&amp;redlink=1","","","日本の渚百選","表形式"
"筒城浜 (存在しないページ)","筒城浜壱岐市 ","https://ja.wikipedia.org/w/index.php?title=筒城浜&amp;action=edit&amp;redlink=1","","","日本の渚百選","表形式"
"三宇田浜 (存在しないページ)","三宇田浜対馬市 ","https://ja.wikipedia.org/w/index.php?title=三宇田浜&amp;action=edit&amp;redlink=1","","","日本の渚百選","表形式"
"高浜","高浜五島市 ","https://ja.wikipedia.org/wiki/高浜","","","日本の渚百選","表形式"
"崎津集落","キリシタンの里崎津熊本県天草市 ","https://ja.wikipedia.org/wiki/崎津集落","","","日本の渚百選","表形式"
"白鶴浜 (存在しないページ)","白鶴浜・妙見ヶ浜 ","https://ja.wikipedia.org/w/index.php?title=白鶴浜&amp;action=edit&amp;redlink=1","","","日本の渚百選","表形式"
"有明海","有明海・砂干潟宇土市 ","https://ja.wikipedia.org/wiki/有明海","","","日本の渚百選","表形式"
"元猿海岸","元猿海岸大分県佐伯市 ","https://ja.wikipedia.org/wiki/元猿海岸","","","日本の渚百選","表形式"
"黒ヶ浜","黒ヶ浜大分市 ","https://ja.wikipedia.org/wiki/黒ヶ浜","","","日本の渚百選","表形式"
"日豊海岸","日豊海岸・小倉ヶ浜宮崎県日向市 ","https://ja.wikipedia.org/wiki/日豊海岸","","","日本の渚百選","表形式"
"日南海岸","日南海岸宮崎市、串間市 ","https://ja.wikipedia.org/wiki/日南海岸","","","日本の渚百選","表形式"
"吹上浜","吹上浜鹿児島県日置市 ","https://ja.wikipedia.org/wiki/吹上浜","","","日本の渚百選","表形式"
"大浜海浜公園","大浜海浜公園奄美市 ","https://ja.wikipedia.org/wiki/大浜海浜公園","","","日本の渚百選","表形式"
"都道府県","都道府県自治体","https://ja.wikipedia.org/wiki/都道府県","","","日本の渚百選","表形式"
"二見ヶ浦海岸 (存在しないページ)","二見ヶ浦海岸沖縄県島尻郡伊是名村 ","https://ja.wikipedia.org/w/index.php?title=二見ヶ浦海岸&amp;action=edit&amp;redlink=1","","","日本の渚百選","表形式"
"イーフビーチ (存在しないページ)","イーフ久米島町 ","https://ja.wikipedia.org/w/index.php?title=イーフビーチ&amp;action=edit&amp;redlink=1","","","日本の渚百選","表形式"
"佐和田の浜","佐和田の浜宮古島市 ","https://ja.wikipedia.org/wiki/佐和田の浜","","","日本の渚百選","表形式"
