"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"開運橋 (盛岡市)","開運橋（盛岡市）","https://ja.wikipedia.org/wiki/開運橋_(盛岡市)","","交差物件: 東側菜園通り（公園通り）不来方橋および旭橋方向へ通じる市道西側盛岡市道開運橋向中野線盛岡駅北通り;路線名: 岩手県道2号盛岡停車場線;管理者: 岩手県;設計者: 猪瀬寧雄;施工者: 横河橋梁製作所（現横河ブリッジ）;竣工: 1953年;形式: 下路式単純ランガートラス他;材料: 鋼鉄コンクリート;全長: 82.25m;幅: 11.5m（車道）2.5m×2（歩道）","日本の橋一覧","箇条書き","開運橋は、1890年（明治23年）の盛岡駅開業に伴い、当時の岩手県知事石井省一郎が私費で完成させ、石井はそのまま同橋の管理者となった。翌年市が買収するまでは通行1回1銭の橋銭が徴収され、その後、県に編入された。現在の橋は、1953年（昭和28年）にかけられたものである。"
"不来方橋","不来方橋","https://ja.wikipedia.org/wiki/不来方橋","北緯39度42分02.0秒東経141度08分25.7秒","","日本の橋一覧","箇条書き","不来方橋（こずかたばし）は、岩手県盛岡市にある道路橋梁で、北上川に架かる橋である。"
"茨島跨線橋","茨島跨線橋","https://ja.wikipedia.org/wiki/茨島跨線橋","","","日本の橋一覧","箇条書き","茨島跨線橋（ばらしまこせんきょう）は、岩手県盛岡市にある国道4号・国道281号・国道282号の跨線橋である。"
"夕顔瀬橋","夕顔瀬橋","https://ja.wikipedia.org/wiki/夕顔瀬橋","","","日本の橋一覧","箇条書き","夕顔瀬橋（ゆうがおせばし）は、岩手県盛岡市にある岩手県道1号盛岡横手線の道路橋梁である。"
"東北新幹線","第一北上川橋梁（東北新幹線） 鉄道橋として日本最長","https://ja.wikipedia.org/wiki/東北新幹線","","国: 日本;所在地: 東京都、埼玉県、茨城県、栃木県、福島県、宮城県、岩手県、青森県;種類: 高速鉄道（新幹線）;起点: 東京駅;終点: 新青森駅;駅数: 23駅;開業: 1982年6月23日（大宮駅- 盛岡駅間）;全通: 2010年12月4日;所有者: 東日本旅客鉄道（JR東日本）（東京駅- 盛岡駅間）鉄道建設・運輸施設整備支援機構（盛岡駅 - 新青森駅間）;運営者: 東日本旅客鉄道（JR東日本）;使用車両: E2系・E3系・E5系・H5系・E6系詳細は#車両の節を参照;路線距離: 674.9 km;営業キロ: 713.7 km;軌間: 1,435 mm;線路数: 複線;電化方式: 交流25,000 V・50 Hz架空電車線方式;最小曲線半径: 基本4,000 m;閉塞方式: 車内信号式;保安装置: DS-ATC;最高速度: 320 km/h（詳細は#路線データ）;路線図: 路線図※白丸をクリックすると駅記事へ移動します。;配線分類: 2面4線;構内図:;該当駅: 上野駅、仙台駅八戸駅、新青森駅;配線分類: 3面6線;構内図:;該当駅: 大宮駅;1987年度: 45,855;1992年度: 60,581;1997年度: 62,840;2002年度: 61,826;2006年度: 60,197;2007年度: 61,749;2008年度: 59,742;2009年度: 56,126;2010年度: 54,412;2011年度: 50,733;2012年度: 56,628;2013年度: 58,863;2014年度: 57,551;2015年度: 59,477;2016年度: 61,105;2017年度: 61,474;2018年度: 62,284;2019年度: 59,301","日本の橋一覧","箇条書き","首都圏と東北地方を結ぶ交通の動脈であり、山形新幹線や秋田新幹線、北海道新幹線と相互直通運転が実施されている。"
"三陸鉄道リアス線","小本川橋脚（三陸鉄道リアス線） PC斜長橋として日本初、鉄道専用PC斜長橋としては世界初","https://ja.wikipedia.org/wiki/三陸鉄道リアス線","","起終点: 起点：盛駅終点：久慈駅;三セク転換: 1984年4月1日（盛駅- 釜石駅、宮古駅- 久慈駅）2019年3月23日（釜石駅 - 宮古駅）;所有者: 三陸鉄道;使用車両: 三陸鉄道#車両を参照;路線総延長: 163.0 km(101.3 mi);軌間: 1,067 mm (3 ft 6 in);電化: 全線非電化;運行速度: 最高90 km/h","日本の橋一覧","箇条書き","歴史的な経緯により、国土交通省監修『鉄道要覧』では南リアス線（みなみリアスせん）・リアス線（リアスせん）・北リアス線（きたリアス線）の3つの線名に分かれているが（後述）、旅客案内上は全区間において「リアス線」の路線名称が使用される。"
"岩根橋 (存在しないページ)","岩根橋(遠野市)","https://ja.wikipedia.org/w/index.php?title=岩根橋&amp;action=edit&amp;redlink=1","","","日本の橋一覧","箇条書き",""
"雪沢大橋","雪沢大橋（大館市）","https://ja.wikipedia.org/wiki/雪沢大橋","北緯40度16分19.94秒東経140度33分32.06秒","総延長: 46.2 km;実延長: 46.2 km;制定年: 1972年;開通年: 未調査;起点: 大館市大館長倉交差点、国道7号交点【北緯40度16分19.94秒東経140度33分32.06秒﻿ / ﻿北緯40.2722056度 東経140.5589056度﻿ / 40.2722056; 140.5589056﻿ (長倉交差点)】;主な経由都市: 鹿角郡小坂町;終点: 鹿角市十和田大湯字大湯発荷峠、国道103号交点【北緯40度24分20.12秒東経140度51分54.84秒﻿ / ﻿北緯40.4055889度 東経140.8652333度﻿ / 40.4055889; 140.8652333﻿ (国道103号・秋田県道2号交点)】;接続する主な道路（記法）: 国道7号秋田県道21号大館停車場線秋田県道313号雪沢十和田毛馬内線国道282号国道103号;総延長: 46.2 km;実延長: 46.2 km;制定年: 1972年;開通年: 未調査;起点: 大館市大館長倉交差点、国道7号交点【北緯40度16分19.94秒東経140度33分32.06秒﻿ / ﻿北緯40.2722056度 東経140.5589056度﻿ / 40.2722056; 140.5589056﻿ (長倉交差点)】;主な経由都市: 鹿角郡小坂町;終点: 鹿角市十和田大湯字大湯発荷峠、国道103号交点【北緯40度24分20.12秒東経140度51分54.84秒﻿ / ﻿北緯40.4055889度 東経140.8652333度﻿ / 40.4055889; 140.8652333﻿ (国道103号・秋田県道2号交点)】;接続する主な道路（記法）: 国道7号秋田県道21号大館停車場線秋田県道313号雪沢十和田毛馬内線国道282号国道103号","日本の橋一覧","箇条書き","大館市長倉交差点・国道7号交点から北上し、御成町で東に折れ、再び大館市有浦で国道7号と交差する。大館市街地を抜けると長木川沿いに山間部を東に向かい、東北自動車道小坂IC入口交差点から小坂町中心部を経て、鹿角市十和田大湯字大平付近で国道103号に合流する。"
"翔鷹大橋","翔鷹大橋（北秋田市）","https://ja.wikipedia.org/wiki/翔鷹大橋","","総延長: 7.4 km;実延長: 7.2 km;制定年: 1998年;開通年: 未調査;起点: 北秋田市脇神字葈岱大館能代空港;終点: 北秋田市今泉字根立場国道7号交点;接続する主な道路（記法）: 秋田県道324号大館能代空港東線秋田県道24号鷹巣川井堂川線秋田県道197号木戸石鷹巣線国道7号;-: 今泉IC（仮称）;-: 翔鷹大橋BR;21: 蟹沢IC;22: 伊勢堂岱IC;-: 小ヶ田6号函渠;総延長: 7.4 km;実延長: 7.2 km;制定年: 1998年;開通年: 未調査;起点: 北秋田市脇神字葈岱大館能代空港;終点: 北秋田市今泉字根立場国道7号交点;接続する主な道路（記法）: 秋田県道324号大館能代空港東線秋田県道24号鷹巣川井堂川線秋田県道197号木戸石鷹巣線国道7号;-: 今泉IC（仮称）;-: 翔鷹大橋BR;21: 蟹沢IC;22: 伊勢堂岱IC;-: 小ヶ田6号函渠","日本の橋一覧","箇条書き","2012年（平成24年）度から自動車専用道路鷹巣西道路が本県道に並行し事業中で、一部が日本海沿岸東北自動車道に並行する自動車専用道路となった。"
"雄物大橋","雄物大橋（秋田市）","https://ja.wikipedia.org/wiki/雄物大橋","","路線延長: 8.5 km;起点: 秋田県秋田市浜田字境川;終点: 秋田県秋田市八橋戌川原;接続する主な道路（記法）: 国道13号","日本の橋一覧","箇条書き","秋田市の公募により、はまなすロードの愛称を持つ。"
"雄物新橋","雄物新橋（秋田市）","https://ja.wikipedia.org/wiki/雄物新橋","北緯39度43分47.6秒東経140度4分48.5秒","総延長: 21.1 km;実延長: 21.1 km;制定年: 1994年;開通年: 未調査;起点: 【現道】秋田市寺内字蛭根・国道7号交点【北緯39度43分47.6秒東経140度4分48.5秒﻿ / ﻿北緯39.729889度 東経140.080139度﻿ / 39.729889; 140.080139﻿ (港大橋前交差点)】【バイパス】秋田市新屋町・国道7号交点;終点: 秋田市雄和椿川字川端秋田県道9号秋田雄和本荘線交点【北緯39度36分44.9秒東経140度9分35.4秒﻿ / ﻿北緯39.612472度 東経140.159833度﻿ / 39.612472; 140.159833﻿ (県道65号終点)】;接続する主な道路（記法）: 国道7号秋田県道56号秋田天王線秋田県道240号川添下浜停車場線秋田県道9号秋田雄和本荘線;総延長: 21.1 km;実延長: 21.1 km;制定年: 1994年;開通年: 未調査;起点: 【現道】秋田市寺内字蛭根・国道7号交点【北緯39度43分47.6秒東経140度4分48.5秒﻿ / ﻿北緯39.729889度 東経140.080139度﻿ / 39.729889; 140.080139﻿ (港大橋前交差点)】【バイパス】秋田市新屋町・国道7号交点;終点: 秋田市雄和椿川字川端秋田県道9号秋田雄和本荘線交点【北緯39度36分44.9秒東経140度9分35.4秒﻿ / ﻿北緯39.612472度 東経140.159833度﻿ / 39.612472; 140.159833﻿ (県道65号終点)】;接続する主な道路（記法）: 国道7号秋田県道56号秋田天王線秋田県道240号川添下浜停車場線秋田県道9号秋田雄和本荘線","日本の橋一覧","箇条書き","当県道は秋田市の西（日本海側）から雄物川沿いを南下するルートで、現道と都市計画道路新屋豊岩線に指定されるバイパス区間との2つの路線からなる。"
"秋田大橋","秋田大橋（秋田市）","https://ja.wikipedia.org/wiki/秋田大橋","北緯39度41分27.5秒東経140度5分29.4秒","国: 日本;所在地: 秋田市;交差物件: 雄物川;建設: 1997年- 2001年;座標: 北緯39度41分27.5秒東経140度5分29.4秒﻿ / ﻿北緯39.690972度 東経140.091500度﻿ / 39.690972; 140.091500;全長: 583.6 m;幅: 15 m","日本の橋一覧","箇条書き","左岸の新屋大川町、右岸の茨島五丁目を結ぶ2車線・両側歩道付きの道路橋。所属路線は秋田県道56号秋田天王線で、2003年3月15日に秋田南バイパスが全通するまでは当路線が国道7号であった。"
"雄物川橋梁","雄物川橋梁（秋田市）","https://ja.wikipedia.org/wiki/雄物川橋梁","北緯39度41分6.6秒東経140度5分50.2秒","","日本の橋一覧","箇条書き",""
"秋田南大橋","秋田南大橋（秋田市）","https://ja.wikipedia.org/wiki/秋田南大橋","","","日本の橋一覧","箇条書き","1998年（平成10年）3月30日に開通。雄物川に架かる2車線の道路橋で、秋田市の仁井田地区と豊岩地区を結ぶ。雄物川にかかる橋では秋田市で四本目となる。長さは689メートル。橋には上水道管やガス管、電気・電話・ケーブルテレビ等のケーブルが通り、ライフラインとしても重要な役割を担う。"
"宇宙大橋","宇宙大橋（湯沢市）","https://ja.wikipedia.org/wiki/宇宙大橋","北緯39度2分56秒東経140度38分49秒","国: 日本;所在地: 秋田県湯沢市;交差物件: 中ノ台沢川;路線名: 秋田県道323号小安温泉椿川線;竣工: 1994年（平成6年）11月;座標: 北緯39度2分56秒東経140度38分49秒﻿ / ﻿北緯39.04889度 東経140.64694度﻿ / 39.04889; 140.64694座標: 北緯39度2分56秒東経140度38分49秒﻿ / ﻿北緯39.04889度 東経140.64694度﻿ / 39.04889; 140.64694;形式: バスケットハンドル型ニールセン系ローゼ桁の耐候性無塗装;全長: 180メートル;幅: 10.25メートル","日本の橋一覧","箇条書き","本橋は皆瀬ダムのほとりにある、羽場（はば）と中ノ台（なかのだい）の集落を結んでいる。当初、両集落の頭文字をとって「羽中大橋」と命名されることが決まっていた。しかし1994年（平成6年）7月にスペースシャトル・コロンビアに搭乗した宇宙飛行士・向井千秋の活躍を見た皆瀬村（当時）の子供たちが、「羽中を宇宙に」と要望したことで、最終的に「宇宙大橋」と命名された。橋のたもとに、向井千秋の宇宙服姿の写真と「宇宙大橋」と書かれた直筆が、記念碑になって設置されている。"
"百目石橋 (存在しないページ)","百目石橋タイドアーチ木橋として日本初","https://ja.wikipedia.org/w/index.php?title=百目石橋&amp;action=edit&amp;redlink=1","","","日本の橋一覧","箇条書き",""
"神取橋","神取橋（石巻市）","https://ja.wikipedia.org/wiki/神取橋","北緯38度31分46秒東経141度13分33秒","国: 日本;所在地: 宮城県石巻市和渕;建設: 1965年;座標: 北緯38度31分46秒東経141度13分33秒﻿ / ﻿北緯38.52944度 東経141.22583度﻿ / 38.52944; 141.22583;形式: 3径間連続下路式トラスト橋+3連単純合成鈑桁橋;全長: 287.1m","日本の橋一覧","箇条書き","現在の石巻市桃生町の領域はその周囲の大部分を北上川に囲まれていて、内外への出入りには渡河を必要とした。橋が架設される以前は渡し船が運航され、神取はその船場の一つだった。"
"内海橋","内海橋（石巻市）","https://ja.wikipedia.org/wiki/内海橋","北緯38度25分48秒東経141度18分40秒","国: 日本;所在地: 宮城県石巻市;交差物件: 旧北上川;用途: 道路橋;路線名: 国道398号;竣工: 1933年（昭和8年）;座標: 北緯38度25分48秒東経141度18分40秒﻿ / ﻿北緯38.43011度 東経141.31119度﻿ / 38.43011; 141.31119座標: 北緯38度25分48秒東経141度18分40秒﻿ / ﻿北緯38.43011度 東経141.31119度﻿ / 38.43011; 141.31119;全長: 75.08メートル（東内海橋）64.84メートル（西内海橋）;幅: 8メートル","日本の橋一覧","箇条書き","江戸時代、仙台藩領内の北上川では、舟運の維持や軍事上の理由から架橋は禁じられていた。1800年（寛政12年）に、中瀬での土木作業を目的として一時的に橋が架けられたが、これは例外的な事例だった。渡河には渡し船が利用され、石巻市では旧北上川河口西岸の門脇地区と東岸の湊地区を結ぶ渡し船が1985年（昭和60年）頃まで残っていた。"
"日和大橋","日和大橋（石巻市）","https://ja.wikipedia.org/wiki/日和大橋","北緯38度24分55秒東経141度18分45秒","","日本の橋一覧","箇条書き",""
"鳴瀬川橋梁","鳴瀬川橋梁（東松島市）","https://ja.wikipedia.org/wiki/鳴瀬川橋梁","北緯38度23分22.5秒東経141度9分53.3秒","国: 日本;所在地: 宮城県東松島市;交差物件: 鳴瀬川;座標: 北緯38度23分22.5秒東経141度9分53.3秒﻿ / ﻿北緯38.389583度 東経141.164806度﻿ / 38.389583; 141.164806座標: 北緯38度23分22.5秒東経141度9分53.3秒﻿ / ﻿北緯38.389583度 東経141.164806度﻿ / 38.389583; 141.164806;形式: フィンバック橋;材料: プレストレスト・コンクリート;全長: 489 m;最大支間長: 85 m","日本の橋一覧","箇条書き","鳴瀬川橋梁ではこの方式を世界で初めて採用した。なお、フィンバックが橋梁断面の両側についているため、その部分は防風用の柵の代用となる。鳴瀬川橋梁は、フィンバックが低い箇所にも別途防風柵を取り付け、強風による鉄道の乱れを大幅に減少させた。"
"第二広瀬川橋梁","第二広瀬川橋梁（仙台市）","https://ja.wikipedia.org/wiki/第二広瀬川橋梁","北緯38度17分30.2秒東経140度41分8.7秒","国: 日本;所在地: 宮城県仙台市青葉区上愛子道半;交差物件: 広瀬川;設計者施工者: 鉄道省;建設: 1931年;座標: 北緯38度17分30.2秒東経140度41分8.7秒﻿ / ﻿北緯38.291722度 東経140.685750度﻿ / 38.291722; 140.685750座標: 北緯38度17分30.2秒東経140度41分8.7秒﻿ / ﻿北緯38.291722度 東経140.685750度﻿ / 38.291722; 140.685750;形式: 上路プレートガータートレッスル;材料: 鋼;全長: 134.4 m;高さ: 51 m;最大支間長: 21.60 m","日本の橋一覧","箇条書き","本橋梁は、熊ヶ根鉄橋とも呼ばれ、1931年（昭和6年） に完成した広瀬川に架かるトレッスル橋である。"
"生瀬橋 (宮城県)","生瀬橋（仙台市）","https://ja.wikipedia.org/wiki/生瀬橋_(宮城県)","","","日本の橋一覧","箇条書き","生瀬橋（おいせばし）は、宮城県仙台市で広瀬川にかかる橋で、宮城県道31号仙台村田線（旧国道48号）を通す。名称は、架橋当時の名取郡生出村（おいで）と宮城郡広瀬村とを繋ぐ橋であることに由来する。"
"牛越橋","牛越橋（仙台市）","https://ja.wikipedia.org/wiki/牛越橋","","","日本の橋一覧","箇条書き","牛越橋（うしごえばし）は、宮城県仙台市青葉区にある橋で、広瀬川に架かる。市道三居沢道線を通し、川内地区と国道48号を結ぶ位置にある。長さ134.6メートル、幅8.9メートル。"
"澱橋","澱橋（仙台市青葉区）","https://ja.wikipedia.org/wiki/澱橋","北緯38度16分3.36秒東経140度51分37.17秒","","日本の橋一覧","箇条書き",""
"仲の瀬橋","仲の瀬橋（仙台市青葉区）","https://ja.wikipedia.org/wiki/仲の瀬橋","","","日本の橋一覧","箇条書き",""
"大橋 (広瀬川)","大橋（仙台市青葉区）","https://ja.wikipedia.org/wiki/大橋_(広瀬川)","","","日本の橋一覧","箇条書き","大橋（おおはし）は、名取川水系の広瀬川にかかる橋で、宮城県仙台市青葉区にある。かつては仙台城大手門と城下町を結ぶ重要な位置を占め、現在は市街地中心部から青葉山を経由して八木山方面に通じるための橋として利用されている。現在の橋は長さ約116メートル、幅約11メートル。"
"評定河原橋","評定河原橋（仙台市青葉区）","https://ja.wikipedia.org/wiki/評定河原橋","","","日本の橋一覧","箇条書き",""
"霊屋橋","霊屋橋（仙台市青葉区）","https://ja.wikipedia.org/wiki/霊屋橋","","","日本の橋一覧","箇条書き",""
"愛宕大橋","愛宕大橋（仙台市）","https://ja.wikipedia.org/wiki/愛宕大橋","北緯38度14分49秒東経140度52分47秒","","日本の橋一覧","箇条書き",""
"愛宕橋 (広瀬川)","愛宕橋（仙台市）","https://ja.wikipedia.org/wiki/愛宕橋_(広瀬川)","北緯38度14分46秒東経140度52分51秒","","日本の橋一覧","箇条書き","愛宕橋（あたごばし）は、宮城県仙台市にある橋で、広瀬川にかかり、市道愛宕橋線を通す。右岸は太白区越路で近くに愛宕山があり、左岸は若林区土樋で、姉歯横丁に続く。2010年現在ある橋は102.0m、幅12.8m。"
"宮沢橋 (広瀬川)","宮沢橋（仙台市）広瀬川 (宮城県)#橋梁も参照","https://ja.wikipedia.org/wiki/宮沢橋_(広瀬川)","北緯38度14分28秒東経140度53分07秒","","日本の橋一覧","箇条書き",""
"宮城野陸橋","宮城野陸橋（仙台市）","https://ja.wikipedia.org/wiki/宮城野陸橋","","","日本の橋一覧","箇条書き",""
"春田大橋","春田大橋（田村郡三春町）","https://ja.wikipedia.org/wiki/春田大橋","北緯37度24分28.5秒東経140度29分10.4秒","","日本の橋一覧","箇条書き","春田大橋（はるたおおはし）は、福島県田村郡三春町にある道路橋である。"
"松川浦大橋","松川浦大橋（相馬市）","https://ja.wikipedia.org/wiki/松川浦大橋","北緯37度49分34秒東経140度58分30秒","国: 日本;所在地: 相馬市;交差物件: 松川浦;建設: 1990- 1995年;座標: 北緯37度49分34秒東経140度58分30秒﻿ / ﻿北緯37.82611度 東経140.97500度﻿ / 37.82611; 140.97500座標: 北緯37度49分34秒東経140度58分30秒﻿ / ﻿北緯37.82611度 東経140.97500度﻿ / 37.82611; 140.97500;形式: 斜張橋;材料: 鉄筋コンクリート;全長: 286.6 m;幅: 12.95 m;高さ: 58 m（主塔）;最大支間長: 145 m","日本の橋一覧","箇条書き","砂嘴によって形作られた松川浦の浦口に架かる海上橋であり相馬市道大洲松川線を通す。本土側の原釜（はらがま）地区と砂嘴側の鵜の尾崎地区を結び、更に松川浦南側の磯部地区とを短絡する役目を持つ。松川浦漁港改修工事の一環として1992年（平成3年）7月から工事が行われ整備された。松川浦県立自然公園に位置するため、架橋にあたって松川浦大橋検討委員会が設置され多方面からの意見を元に景観に対して配慮がなされ、また潮流の激しい浦口部に橋桁が設置されると航行する船舶の衝突の危険性があるために陸地に橋桁を設置する3径間連続PC斜張橋での整備が決定した。架設においては、航路部分であるため支母工が設置できないために張り出し架設工法が用いられた。"
"信夫橋","信夫橋（福島市）","https://ja.wikipedia.org/wiki/信夫橋","北緯37度44分39.5秒東経140度27分48.0秒","","日本の橋一覧","箇条書き",""
"油井高架橋","油井高架橋（二本松市）","https://ja.wikipedia.org/wiki/油井高架橋","","","日本の橋一覧","箇条書き",""
