"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"布師田駅","布師田駅（ぬのしだえき）","https://ja.wikipedia.org/wiki/布師田駅","北緯33度34分32.52秒東経133度35分25.08秒","所在地: 高知県高知市布師田北緯33度34分32.52秒東経133度35分25.08秒﻿ / ﻿北緯33.5757000度 東経133.5903000度﻿ / 33.5757000; 133.5903000座標: 北緯33度34分32.52秒東経133度35分25.08秒﻿ / ﻿北緯33.5757000度 東経133.5903000度﻿ / 33.5757000; 133.5903000;駅番号: ○D42;所属事業者: 四国旅客鉄道（JR四国）;所属路線: ■土讃線（■TKTごめん・なはり線直通含む）;キロ程: 121.4 km（多度津起点）;電報略号: ヌノ;駅構造: 高架駅;ホーム: 1面1線;乗降人員-統計年度-: 184人/日-2019年-;開業年月日: 1952年（昭和27年）4月15日;備考: 無人駅（自動券売機 有）","日本の鉄道駅一覧_ぬ-の","箇条書き","後免駅から乗り入れる土佐くろしお鉄道ごめん・なはり線の列車も停車する。朝の上り普通列車1本は当駅を通過する。"
"布忍駅","布忍駅（ぬのせえき）","https://ja.wikipedia.org/wiki/布忍駅","北緯34度34分39.09秒東経135度32分22.18秒","所在地: 大阪府松原市北新町一丁目2-1北緯34度34分39.09秒東経135度32分22.18秒﻿ / ﻿北緯34.5775250度 東経135.5394944度﻿ / 34.5775250; 135.5394944座標: 北緯34度34分39.09秒東経135度32分22.18秒﻿ / ﻿北緯34.5775250度 東経135.5394944度﻿ / 34.5775250; 135.5394944;駅番号:  F08;所属事業者: 近畿日本鉄道（近鉄）;所属路線: F南大阪線;キロ程: 8.3 km（大阪阿部野橋起点）;電報略号: ヌノセ;駅構造: 地上駅;ホーム: 2面2線;乗降人員-統計年次-: 5,057人/日-2018年-;開業年月日: 1922年（大正11年）4月18日;1: F南大阪線;2: 上り","日本の鉄道駅一覧_ぬ-の","箇条書き","相対式2面2線ホームを持つ地上駅。ホーム有効長は6両分。駅舎（改札口）は2番ホームの古市寄りにあり、反対側の1番ホームへは階段で上り下りする地下道・およびエレベーターで昇降する高架橋で連絡している。"
"布原駅","布原駅（ぬのはらえき）","https://ja.wikipedia.org/wiki/布原駅","北緯34度59分16.59秒東経133度25分18.35秒","所在地: 岡山県新見市西方字野々原3701-7北緯34度59分16.59秒東経133度25分18.35秒﻿ / ﻿北緯34.9879417度 東経133.4217639度﻿ / 34.9879417; 133.4217639﻿ (布原駅);所属事業者: 西日本旅客鉄道（JR西日本）;所属路線: V伯備線（P芸備線直通のみ）*;キロ程: 68.3km（倉敷起点）**新見から3.9 km;電報略号: ヌノ;駅構造: 地上駅;ホーム: 2面2線;乗車人員-統計年度-: 1人/日（降車客含まず）-2019年-;開業年月日: 1987年（昭和62年）4月1日;備考: 無人駅;1: P芸備線;2: 下り","日本の鉄道駅一覧_ぬ-の","箇条書き","新見駅管理の無人駅。"
"布部駅","布部駅（ぬのべえき）","https://ja.wikipedia.org/wiki/布部駅","北緯43度17分30.6秒東経142度24分1.25秒","所在地: 北海道富良野市字布部北緯43度17分30.6秒東経142度24分1.25秒﻿ / ﻿北緯43.291833度 東経142.4003472度﻿ / 43.291833; 142.4003472﻿ (布部駅);駅番号: ○T31;所属事業者: 北海道旅客鉄道（JR北海道）;所属路線: ■根室本線;キロ程: 60.9 km（滝川起点）;電報略号: ヌノ;駅構造: 地上駅;ホーム: 1面1線;乗降人員-統計年度-: 4人/日-2014年-;開業年月日: 1927年（昭和2年）12月26日;備考: 無人駅","日本の鉄道駅一覧_ぬ-の","箇条書き",""
"沼久保駅","沼久保駅（ぬまくぼえき）","https://ja.wikipedia.org/wiki/沼久保駅","北緯35度11分57.41秒東経138度35分3.55秒","所在地: 静岡県富士宮市沼久保1065北緯35度11分57.41秒東経138度35分3.55秒﻿ / ﻿北緯35.1992806度 東経138.5843194度﻿ / 35.1992806; 138.5843194;所属事業者: 東海旅客鉄道（JR東海）;所属路線: CC身延線;キロ程: 16.9 km（富士起点）;電報略号: ヌホ;駅構造: 地上駅;ホーム: 1面1線;乗車人員-統計年度-: 6人/日（降車客含まず）-2019年-;開業年月日: 1929年（昭和4年）3月10日;備考: 駅員無配置駅","日本の鉄道駅一覧_ぬ-の","箇条書き","天候が良いと、ホームからは富士山がよく見える。"
"沼田駅","沼田駅（ぬまたえき）","https://ja.wikipedia.org/wiki/沼田駅","北緯36度38分33.05秒東経139度2分8.64秒","所在地: 群馬県沼田市清水町3155北緯36度38分33.05秒東経139度2分8.64秒﻿ / ﻿北緯36.6425139度 東経139.0357333度﻿ / 36.6425139; 139.0357333﻿ (沼田駅)座標: 北緯36度38分33.05秒東経139度2分8.64秒﻿ / ﻿北緯36.6425139度 東経139.0357333度﻿ / 36.6425139; 139.0357333﻿ (沼田駅);所属事業者: 東日本旅客鉄道（JR東日本）;所属路線: ■上越線;キロ程: 41.4 km（高崎起点）;電報略号: ヌタ;駅構造: 地上駅;ホーム: 2面3線;乗車人員-統計年度-: 1,203人/日（降車客含まず）-2020年-;開業年月日: 1924年（大正13年）3月31日;備考: 業務委託駅みどりの窓口有;1: ■上越線;2: 待避列車;3:","日本の鉄道駅一覧_ぬ-の","箇条書き","なお、上越線開業前の1911年（明治44年） - 1924年（大正13年）には、渋川から沼田市街地まで馬車鉄道・電気鉄道の利根軌道→東京電燈利根線が運行されていた。"
"沼津駅","沼津駅（ぬまづえき）","https://ja.wikipedia.org/wiki/沼津駅","北緯35度6分11.1秒東経138度51分33.4秒","所在地: 静岡県沼津市大手町一丁目1-1北緯35度6分11.1秒東経138度51分33.4秒﻿ / ﻿北緯35.103083度 東経138.859278度﻿ / 35.103083; 138.859278﻿ (沼津駅)座標: 北緯35度6分11.1秒東経138度51分33.4秒﻿ / ﻿北緯35.103083度 東経138.859278度﻿ / 35.103083; 138.859278﻿ (沼津駅);所属事業者: 東海旅客鉄道（JR東海）日本貨物鉄道（JR貨物）;電報略号: ヌマ;駅構造: 地上駅;ホーム: 3面6線;乗車人員-統計年度-: 20,670人/日（降車客含まず）-2019年-;開業年月日: 1889年（明治22年）2月1日;所属路線: CA東海道本線（静岡地区）;駅番号: CA  03;キロ程: 126.2 km（東京起点）;所属路線: CB御殿場線;駅番号: CB  18;キロ程: 60.2 km（国府津起点）;備考: 駅長配置駅（管理駅）JR全線きっぷうりば有;1・2: CA東海道本線;3・4: 上り;5・6: CB御殿場線","日本の鉄道駅一覧_ぬ-の","箇条書き","沼津駅は、静岡県東部の主要都市である沼津市の代表駅であり、同市の市街地中心部に位置している。東海道本線及び御殿場線のJR東海旅客駅とJR貨物の貨物駅が同居する駅である。事務管コードは、▲520103である。"
"沼ノ端駅","沼ノ端駅（ぬまのはたえき）","https://ja.wikipedia.org/wiki/沼ノ端駅","北緯42度40分19.90秒東経141度41分36.21秒","所在地: 苫小牧市沼ノ端中央3丁目北緯42度40分19.90秒東経141度41分36.21秒﻿ / ﻿北緯42.6721944度 東経141.6933917度﻿ / 42.6721944; 141.6933917座標: 北緯42度40分19.90秒東経141度41分36.21秒﻿ / ﻿北緯42.6721944度 東経141.6933917度﻿ / 42.6721944; 141.6933917;駅番号: ○H17;所属事業者: 北海道旅客鉄道（JR北海道）;電報略号: ハタ;駅構造: 地上駅（橋上駅）;ホーム: 2面3線;乗降人員-統計年度-: 1,046人/日-2014年-;開業年月日: 1898年（明治31年）2月1日;所属路線: ■室蘭本線;キロ程: 144.0 km（長万部起点）;所属路線: ■千歳線;キロ程: 0.0 km（沼ノ端起点）;備考: 無人駅;所属事業者: 鉄道省;所属路線: 富内線;キロ程: 0.0 km（沼ノ端起点）;駅構造: 地上駅;開業年月日: 1922年（大正11年）7月24日;廃止年月日: 1943年（昭和18年）11月1日;1: ■千歳線;2: ■室蘭本線;3: ■千歳線;所在地: 苫小牧市沼ノ端中央3丁目北緯42度40分19.90秒東経141度41分36.21秒﻿ / ﻿北緯42.6721944度 東経141.6933917度﻿ / 42.6721944; 141.6933917座標: 北緯42度40分19.90秒東経141度41分36.21秒﻿ / ﻿北緯42.6721944度 東経141.6933917度﻿ / 42.6721944; 141.6933917;駅番号: ○H17;所属事業者: 北海道旅客鉄道（JR北海道）;電報略号: ハタ;駅構造: 地上駅（橋上駅）;ホーム: 2面3線;乗降人員-統計年度-: 1,046人/日-2014年-;開業年月日: 1898年（明治31年）2月1日;所属路線: ■室蘭本線;キロ程: 144.0 km（長万部起点）;所属路線: ■千歳線;キロ程: 0.0 km（沼ノ端起点）;備考: 無人駅;所属事業者: 鉄道省;所属路線: 富内線;キロ程: 0.0 km（沼ノ端起点）;駅構造: 地上駅;開業年月日: 1922年（大正11年）7月24日;廃止年月日: 1943年（昭和18年）11月1日;1: ■千歳線;2: ■室蘭本線;3: ■千歳線","日本の鉄道駅一覧_ぬ-の","箇条書き","室蘭本線を所属線としており、千歳線を加えた2路線が乗り入れている。当駅は線路名称上における千歳線の起点であるが、千歳線の列車はすべて室蘭本線経由で苫小牧駅まで乗り入れている。すべての普通列車と、特急「すずらん」が停車するが、「すずらん」以外の特急列車は通過する。追分方面列車と千歳方面列車との乗り継ぎに伴う運賃制度の特例として、当駅を通過する列車に係る乗り継ぎに限り当駅と苫小牧駅間の区間外乗車が認められている。ただし、苫小牧駅での途中下車はできない。"
"沼袋駅","沼袋駅（ぬまぶくろえき）","https://ja.wikipedia.org/wiki/沼袋駅","北緯35度43分10秒東経139度39分49.8秒","所在地: 東京都中野区沼袋一丁目35-1北緯35度43分10秒東経139度39分49.8秒﻿ / ﻿北緯35.71944度 東経139.663833度﻿ / 35.71944; 139.663833座標: 北緯35度43分10秒東経139度39分49.8秒﻿ / ﻿北緯35.71944度 東経139.663833度﻿ / 35.71944; 139.663833;駅番号: SS06;所属事業者: 西武鉄道;所属路線: ■新宿線;キロ程: 6.1 km（西武新宿起点）;駅構造: 地上駅;ホーム: 2面2線（通過線：1線）;乗降人員-統計年度-: 20,290人/日-2019年-;開業年月日: 1927年（昭和2年）4月16日;備考: ホーム有効長は8両編成分地下化工事中;1:  新宿線;2: 下り","日本の鉄道駅一覧_ぬ-の","箇条書き","相対式ホーム2面2線とその間にホームのない上下共用の通過線1線を有する地上駅。通過線は上下線共に副本線であり、分岐器通過のために最高50km/hに速度を落として通過する。一日を通して上下線とも優等列車を待避するため2 - 4分程度停車することがある。待避のない列車は通過待ちがなくすぐ発車する旨が放送される。ホーム有効長は8両編成分である。"
"沼部駅","沼部駅（ぬまべえき）","https://ja.wikipedia.org/wiki/沼部駅","北緯35度34分57秒東経139度40分23.7秒","所在地: 東京都大田区田園調布本町28-1北緯35度34分57秒東経139度40分23.7秒﻿ / ﻿北緯35.58250度 東経139.673250度﻿ / 35.58250; 139.673250座標: 北緯35度34分57秒東経139度40分23.7秒﻿ / ﻿北緯35.58250度 東経139.673250度﻿ / 35.58250; 139.673250;駅番号: TM02;所属事業者: 東急電鉄;所属路線: ■東急多摩川線;キロ程: 0.9 km（多摩川起点）;駅構造: 地上駅;ホーム: 2面2線;乗降人員-統計年度-: 8,038人/日-2020年-;開業年月日: 1923年（大正12年）3月11日;1:  東急多摩川線;2: 上り","日本の鉄道駅一覧_ぬ-の","箇条書き","相対式ホーム2面2線を有する地上駅。ホーム毎に改札が設置されているが、跨線橋などは設置されていないため改札内でのホーム間移動は不可能である。トイレは2番線にあり、多機能トイレも併設。また、多摩川方面行きの列車は、終点多摩川でのドアが開く方向をアナウンスする。かつて駅舎と改札口は蒲田方面のホームにしかなく構内踏切が設置されていた。"
"根雨駅","根雨駅（ねうえき）","https://ja.wikipedia.org/wiki/根雨駅","北緯35度14分29.30秒東経133度26分30.36秒","所在地: 鳥取県日野郡日野町根雨134-1北緯35度14分29.30秒東経133度26分30.36秒﻿ / ﻿北緯35.2414722度 東経133.4417667度﻿ / 35.2414722; 133.4417667﻿ (根雨駅);所属事業者: 西日本旅客鉄道（JR西日本）;所属路線: V伯備線;キロ程: 111.3km（倉敷起点）岡山から127.2 km;電報略号: ネウ;駅構造: 地上駅;ホーム: 2面3線;乗車人員-統計年度-: 218人/日（降車客含まず）-2018年-;乗降人員-統計年度-: 436人/日-2018年-;開業年月日: 1922年（大正11年）7月30日;備考: 直営駅みどりの窓口有;1: V伯備線;2・3: 下り","日本の鉄道駅一覧_ぬ-の","箇条書き","日野町の中心駅で、特急「やくも」も半数ほど停車する。根雨駅に停車する「やくも」は生山駅を通過するが、下りの最終列車は生山駅、根雨駅どちらも通過する。事務管コードは▲640405。"
"根笠駅","根笠駅（ねがさえき）","https://ja.wikipedia.org/wiki/根笠駅","北緯34度12分38.35秒東経131度59分55.09秒","所在地: 山口県岩国市美川町根笠北緯34度12分38.35秒東経131度59分55.09秒﻿ / ﻿北緯34.2106528度 東経131.9986361度﻿ / 34.2106528; 131.9986361﻿ (根笠駅)座標: 北緯34度12分38.35秒東経131度59分55.09秒﻿ / ﻿北緯34.2106528度 東経131.9986361度﻿ / 34.2106528; 131.9986361﻿ (根笠駅);所属事業者: 錦川鉄道;所属路線: 錦川清流線;キロ程: 23.5 km（川西起点）;電報略号: ネカ;駅構造: 地上駅;ホーム: 1面1線;乗降人員-統計年度-: 9人/日-2019年-;開業年月日: 1960年（昭和35年）11月1日;備考: 無人駅1987年（昭和62年）7月25日に、岩日線から現在の第三セクターに転換。","日本の鉄道駅一覧_ぬ-の","箇条書き","旧国鉄岩日線時代の駅名読みは「ねがさ」となっていた。"
"根岸駅 (福島県)","根岸駅 (福島県)（ねぎしえき・東日本旅客鉄道只見線）","https://ja.wikipedia.org/wiki/根岸駅_(福島県)","北緯37度30分7.3秒東経139度49分42.9秒","所属事業者: 東日本旅客鉄道（JR東日本）;所属路線: ■只見線;キロ程: 14.8 km（会津若松起点）;電報略号: ネシ;駅構造: 地上駅;ホーム: 1面1線;乗車人員-統計年度-: 25人/日（降車客含まず）-2005年-;開業年月日: 1934年（昭和9年）11月1日;備考: 無人駅","日本の鉄道駅一覧_ぬ-の","箇条書き","根岸線の根岸駅と区別するため、当駅発着の切符には「（只）根岸」と印字される。"
"根岸駅 (神奈川県)","根岸駅 (神奈川県)（ねぎしえき・東日本旅客鉄道根岸線）","https://ja.wikipedia.org/wiki/根岸駅_(神奈川県)","北緯35度24分56.8秒東経139度38分6.2秒","所在地: 横浜市磯子区東町16-1北緯35度24分56.8秒東経139度38分6.2秒﻿ / ﻿北緯35.415778度 東経139.635056度﻿ / 35.415778; 139.635056座標: 北緯35度24分56.8秒東経139度38分6.2秒﻿ / ﻿北緯35.415778度 東経139.635056度﻿ / 35.415778; 139.635056;所属事業者: 東日本旅客鉄道（JR東日本）日本貨物鉄道（JR貨物）神奈川臨海鉄道;電報略号: ネキ;駅構造: 地上駅;ホーム: 1面2線;乗車人員-統計年度-: 17,747人/日（降車客含まず）-2020年-;開業年月日: 1964年（昭和39年）5月19日;所属路線: ■根岸線（JR東日本）;駅番号: JK07;キロ程: 7.1km（横浜起点）大宮から66.2km八王子から51.5 km;所属路線: 神奈川臨海鉄道本牧線（貨物線）;キロ程: 0.0 km（根岸起点）;備考: みどりの窓口有横浜市内駅;1:  根岸線;2: 上り","日本の鉄道駅一覧_ぬ-の","箇条書き","JRの根岸線と、神奈川臨海鉄道の貨物線である本牧線が乗り入れている。根岸線の駅番号はJK 07。"
"猫又駅","猫又駅（ねこまたえき）","https://ja.wikipedia.org/wiki/猫又駅","北緯36度44分58.92秒東経137度38分30.21秒","所在地: 富山県黒部市宇奈月町舟見明日音澤北緯36度44分58.92秒東経137度38分30.21秒﻿ / ﻿北緯36.7497000度 東経137.6417250度﻿ / 36.7497000; 137.6417250座標: 北緯36度44分58.92秒東経137度38分30.21秒﻿ / ﻿北緯36.7497000度 東経137.6417250度﻿ / 36.7497000; 137.6417250;所属事業者: 黒部峡谷鉄道;所属路線: 黒部峡谷鉄道本線;キロ程: 11.8 km（宇奈月起点）;駅構造: 地上駅;開業年月日: 1953年11月16日;備考: 作業員専用駅","日本の鉄道駅一覧_ぬ-の","箇条書き","標高358メートルの位置にある。関西電力黒部川第二発電所（通称：猫又発電所）の業務目的で造られた駅で、工事関係者や発電所所員達の宿舎がある。駅からは猫又発電所への引き込み線がのびている。駅構内には、標識や駅舎がある。旅客列車は行き違いが主な利用である。2014年9月17日現在は、第二発電所の発電機移転のための地盤基礎改良工事を行っているため、約50名の作業員が寝泊まりしている。"
"根小屋駅","根小屋駅（ねごやえき）","https://ja.wikipedia.org/wiki/根小屋駅","北緯36度17分29.14秒東経139度1分7.54秒","所在地: 群馬県高崎市根小屋町北緯36度17分29.14秒東経139度1分7.54秒﻿ / ﻿北緯36.2914278度 東経139.0187611度﻿ / 36.2914278; 139.0187611座標: 北緯36度17分29.14秒東経139度1分7.54秒﻿ / ﻿北緯36.2914278度 東経139.0187611度﻿ / 36.2914278; 139.0187611;所属事業者: 上信電鉄;所属路線: 上信線;キロ程: 3.7 km（高崎起点）;駅構造: 地上駅;ホーム: 単式1面1線;乗車人員-統計年度-: 149人/日（降車客含まず）-2019年-;開業年月日: 1926年（大正15年）6月1日","日本の鉄道駅一覧_ぬ-の","箇条書き","単式ホーム1面1線の地上駅である。簡易委託駅で、平日と隔週土曜は出札窓口での切符の販売及び集改札業務を行っている。自動券売機は設置されておらず、硬券と補充券で切符の販売を行っている。駅舎には水洗式便所が設置されている。"
"鼠ケ関駅","鼠ケ関駅（ねずがせきえき）","https://ja.wikipedia.org/wiki/鼠ケ関駅","北緯38度33分19.9秒東経139度32分55.8秒","所在地: 山形県鶴岡市鼠ヶ関乙156-2北緯38度33分19.9秒東経139度32分55.8秒﻿ / ﻿北緯38.555528度 東経139.548833度﻿ / 38.555528; 139.548833座標: 北緯38度33分19.9秒東経139度32分55.8秒﻿ / ﻿北緯38.555528度 東経139.548833度﻿ / 38.555528; 139.548833;所属事業者: 東日本旅客鉄道（JR東日本）;所属路線: ■羽越本線;キロ程: 101.0 km（新津起点）;電報略号: ネキ;駅構造: 地上駅;ホーム: 2面3線;乗車人員-統計年度-: 95人/日（降車客含まず）-2009年-;開業年月日: 1923年（大正12年）11月23日;備考: 無人駅;1: ■羽越本線;2: （当駅始発・待避列車）;3: 上り","日本の鉄道駅一覧_ぬ-の","箇条書き","単式ホーム1面1線と島式ホーム1面2線、計2面3線のホームを有する地上駅になっている。互いのホームは跨線橋で連絡している。"
