"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"花立峠 (山形県・宮城県)","11花立峠はなだて山形県最上郡最上町・宮城県大崎市","https://ja.wikipedia.org/wiki/花立峠_(山形県・宮城県)","北緯38度47分26秒東経140度36分2秒","所在地: 山形県最上郡最上町・宮城県大崎市;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯38度47分26秒東経140度36分2秒﻿ / ﻿北緯38.79056度 東経140.60056度﻿ / 38.79056; 140.60056座標: 北緯38度47分26秒東経140度36分2秒﻿ / ﻿北緯38.79056度 東経140.60056度﻿ / 38.79056; 140.60056;標高: 796 m;山系: 奥羽山脈;通過路: 山形県道・宮城県道63号最上鬼首線","日本百名峠","表形式"
"山刀伐峠","12山刀伐峠なたぎり山形県最上郡最上町・尾花沢市","https://ja.wikipedia.org/wiki/山刀伐峠","北緯38度41分25秒東経140度31分42秒","所在地: 山形県最上郡最上町・尾花沢市;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯38度41分25秒東経140度31分42秒﻿ / ﻿北緯38.69028度 東経140.52833度﻿ / 38.69028; 140.52833座標: 北緯38度41分25秒東経140度31分42秒﻿ / ﻿北緯38.69028度 東経140.52833度﻿ / 38.69028; 140.52833;標高: 390 m;山系: 奥羽山脈;通過路: 山形県道28号尾花沢最上線（山刀伐トンネル）","日本百名峠","表形式"
"板谷峠","13板谷峠いたや山形県米沢市・福島県福島市","https://ja.wikipedia.org/wiki/板谷峠","北緯37度48分34.5秒東経140度15分2.9秒","所在地: 山形県米沢市;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯37度48分34.5秒東経140度15分2.9秒﻿ / ﻿北緯37.809583度 東経140.250806度﻿ / 37.809583; 140.250806座標: 北緯37度48分34.5秒東経140度15分2.9秒﻿ / ﻿北緯37.809583度 東経140.250806度﻿ / 37.809583; 140.250806;標高: 755 m;山系: 奥羽山脈;通過路: 山形県道232号板谷米沢停車場線山形新幹線・奥羽本線（板谷トンネル）","日本百名峠","表形式"
"笹谷峠","14笹谷峠ささや宮城県柴田郡川崎町・山形県山形市","https://ja.wikipedia.org/wiki/笹谷峠","北緯38度13分41秒東経140度28分10秒","所在地: 宮城県柴田郡川崎町・山形県山形市;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯38度13分41秒東経140度28分10秒﻿ / ﻿北緯38.22806度 東経140.46944度﻿ / 38.22806; 140.46944座標: 北緯38度13分41秒東経140度28分10秒﻿ / ﻿北緯38.22806度 東経140.46944度﻿ / 38.22806; 140.46944;標高: 906 m;山系: 蔵王連峰;通過路: 国道286号山形自動車道（笹谷トンネル）;所在地: 宮城県柴田郡川崎町・山形県山形市;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯38度13分41秒東経140度28分10秒﻿ / ﻿北緯38.22806度 東経140.46944度﻿ / 38.22806; 140.46944座標: 北緯38度13分41秒東経140度28分10秒﻿ / ﻿北緯38.22806度 東経140.46944度﻿ / 38.22806; 140.46944;標高: 906 m;山系: 蔵王連峰;通過路: 国道286号山形自動車道（笹谷トンネル）","日本百名峠","表形式"
"苅田峠 (存在しないページ)","15苅田峠かった宮城県刈田郡蔵王町・七ヶ宿町・山形県上山市","https://ja.wikipedia.org/w/index.php?title=苅田峠&amp;action=edit&amp;redlink=1","","","日本百名峠","表形式"
"金山峠 (山形県・宮城県)","16金山峠かねやま宮城県刈田郡七ヶ宿町・山形県上山市","https://ja.wikipedia.org/wiki/金山峠_(山形県・宮城県)","北緯38度3分24.8秒東経140度17分50.4秒","所在地: 山形県上山市・宮城県刈田郡七ヶ宿町;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯38度3分24.8秒東経140度17分50.4秒﻿ / ﻿北緯38.056889度 東経140.297333度﻿ / 38.056889; 140.297333座標: 北緯38度3分24.8秒東経140度17分50.4秒﻿ / ﻿北緯38.056889度 東経140.297333度﻿ / 38.056889; 140.297333;標高: 623 m;山系: 奥羽山脈;通過路: 山形県道・宮城県道13号上山七ヶ宿線","日本百名峠","表形式"
"大内峠","17大内峠おおうち福島県大沼郡会津美里町・会津若松市・南会津郡下郷町","https://ja.wikipedia.org/wiki/大内峠","北緯37度21分26秒東経139度52分49秒","所在地: 福島県会津若松市・南会津郡下郷町;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯37度21分26秒東経139度52分49秒﻿ / ﻿北緯37.35722度 東経139.88028度﻿ / 37.35722; 139.88028座標: 北緯37度21分26秒東経139度52分49秒﻿ / ﻿北緯37.35722度 東経139.88028度﻿ / 37.35722; 139.88028;標高: 899 m;山系: 奥羽山脈;通過路: 福島県道131号下郷会津本郷線","日本百名峠","表形式"
"六十里越","18六十里越ろくじゅうりごえ福島県南会津郡只見町・新潟県魚沼市","https://ja.wikipedia.org/wiki/六十里越","北緯37度18分14秒東経139度12分52秒","所在地: 新潟県魚沼市・福島県南会津郡只見町;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯37度18分14秒東経139度12分52秒﻿ / ﻿北緯37.30389度 東経139.21444度﻿ / 37.30389; 139.21444座標: 北緯37度18分14秒東経139度12分52秒﻿ / ﻿北緯37.30389度 東経139.21444度﻿ / 37.30389; 139.21444;標高: 863 m;山系: 越後山脈;通過路: 国道252号（六十里越トンネル）只見線（六十里越トンネル）","日本百名峠","表形式"
"金精峠","19金精峠こんせい栃木県日光市・群馬県利根郡片品村","https://ja.wikipedia.org/wiki/金精峠","","所在地: 日本栃木県日光市群馬県利根郡片品村;標高: 2,024 m;山系: 日光連山;通過路: 国道120号","日本百名峠","表形式"
"細尾峠","20細尾峠ほそお栃木県日光市","https://ja.wikipedia.org/wiki/細尾峠","北緯36度42分38秒東経139度30分51秒","所在地: 日本栃木県日光市;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯36度42分38秒東経139度30分51秒﻿ / ﻿北緯36.710556度 東経139.514167度﻿ / 36.710556; 139.514167座標: 北緯36度42分38秒東経139度30分51秒﻿ / ﻿北緯36.710556度 東経139.514167度﻿ / 36.710556; 139.514167;標高: 1,197 m;山系: 足尾山地;通過路: 国道122号（日足トンネル）","日本百名峠","表形式"
"三国峠 (群馬県・新潟県)","21三国峠みくに群馬県利根郡みなかみ町・新潟県南魚沼郡湯沢町","https://ja.wikipedia.org/wiki/三国峠_(群馬県・新潟県)","北緯36度45分58秒東経138度49分21秒","所在地: 新潟県南魚沼郡湯沢町・群馬県利根郡みなかみ町三国峠- 地理院地図三国峠- Google マップ;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯36度45分58秒東経138度49分21秒﻿ / ﻿北緯36.76611度 東経138.82250度﻿ / 36.76611; 138.82250座標: 北緯36度45分58秒東経138度49分21秒﻿ / ﻿北緯36.76611度 東経138.82250度﻿ / 36.76611; 138.82250;山系: 三国山脈;通過路: 国道17号（三国トンネル）三国街道","日本百名峠","表形式"
"暮坂峠","22暮坂峠くれさか群馬県吾妻郡中之条町","https://ja.wikipedia.org/wiki/暮坂峠","北緯36度36分8秒東経138度41分3秒","所在地: 群馬県吾妻郡中之条町;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯36度36分8秒東経138度41分3秒﻿ / ﻿北緯36.60222度 東経138.68417度﻿ / 36.60222; 138.68417座標: 北緯36度36分8秒東経138度41分3秒﻿ / ﻿北緯36.60222度 東経138.68417度﻿ / 36.60222; 138.68417;標高: 1088 m;通過路: 群馬県道55号中之条草津線","日本百名峠","表形式"
"十石峠","23十石峠じっこく群馬県多野郡上野村・長野県南佐久郡佐久穂町","https://ja.wikipedia.org/wiki/十石峠","北緯36度6分22秒東経138度38分50秒","所在地: 群馬県多野郡上野村・長野県南佐久郡佐久穂町;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯36度6分22秒東経138度38分50秒﻿ / ﻿北緯36.10611度 東経138.64722度﻿ / 36.10611; 138.64722座標: 北緯36度6分22秒東経138度38分50秒﻿ / ﻿北緯36.10611度 東経138.64722度﻿ / 36.10611; 138.64722;標高: 1,351 m;山系: 関東山地;通過路: 国道299号国道462号","日本百名峠","表形式"
"十文字峠","24十文字峠じゅうもんじ埼玉県秩父市・長野県南佐久郡川上村","https://ja.wikipedia.org/wiki/十文字峠","北緯35度56分34秒東経138度44分05秒","所在地: 日本埼玉県秩父市長野県南佐久郡川上村;座標: 北緯35度56分34秒東経138度44分05秒座標: 北緯35度56分34秒 東経138度44分05秒;標高: 1,962 m;山系: 奥秩父山塊","日本百名峠","表形式"
"雁坂峠","25雁坂峠かりさか埼玉県秩父市・山梨県山梨市","https://ja.wikipedia.org/wiki/雁坂峠","北緯35度53分34秒東経138度47分24秒","所在地: 埼玉県秩父市・山梨県山梨市;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度53分34秒東経138度47分24秒﻿ / ﻿北緯35.89278度 東経138.79000度﻿ / 35.89278; 138.79000座標: 北緯35度53分34秒東経138度47分24秒﻿ / ﻿北緯35.89278度 東経138.79000度﻿ / 35.89278; 138.79000;標高: 2,082 m;山系: 奥秩父山塊;通過路: 国道140号（秩父往還）（雁坂トンネル）","日本百名峠","表形式"
"妻坂峠 (存在しないページ)","26妻坂峠つまさか埼玉県飯能市・秩父郡横瀬町","https://ja.wikipedia.org/w/index.php?title=妻坂峠&amp;action=edit&amp;redlink=1","","","日本百名峠","表形式"
"境ノ明神峠 (存在しないページ)","27境ノ明神峠さかいのみょうじん茨城県久慈郡大子町・栃木県那須郡那珂川町","https://ja.wikipedia.org/w/index.php?title=境ノ明神峠&amp;action=edit&amp;redlink=1","","","日本百名峠","表形式"
"横根峠 (存在しないページ)","28横根峠よこね千葉県鴨川市・富津市・安房郡鋸南町","https://ja.wikipedia.org/w/index.php?title=横根峠&amp;action=edit&amp;redlink=1","","","日本百名峠","表形式"
"小仏峠","29小仏峠こぼとけ東京都八王子市・神奈川県相模原市","https://ja.wikipedia.org/wiki/小仏峠","北緯35度38分08秒東経139度13分00秒","標高: 548 m;所在地: 日本東京都八王子市裏高尾町神奈川県相模原市緑区千木良;位置: 北緯35度38分08秒東経139度13分00秒座標: 北緯35度38分08秒 東経139度13分00秒","日本百名峠","表形式"
"御殿峠","30御殿峠ごてん東京都八王子市・町田市","https://ja.wikipedia.org/wiki/御殿峠","北緯35度37分16秒東経139度20分28秒","所在地: 八王子市宇津貫町[1];座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度37分16秒東経139度20分28秒﻿ / ﻿北緯35.62111度 東経139.34111度﻿ / 35.62111; 139.34111座標: 北緯35度37分16秒東経139度20分28秒﻿ / ﻿北緯35.62111度 東経139.34111度﻿ / 35.62111; 139.34111;標高: 183mm;通過路: 国道16号鎌倉街道大山道","日本百名峠","表形式"
"足柄峠","31足柄峠あしがら神奈川県南足柄市・静岡県駿東郡小山町","https://ja.wikipedia.org/wiki/足柄峠","北緯35度19分10秒東経139度0分43秒","所在地: 静岡県駿東郡小山町・神奈川県南足柄市;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度19分10秒東経139度0分43秒﻿ / ﻿北緯35.31944度 東経139.01194度﻿ / 35.31944; 139.01194座標: 北緯35度19分10秒東経139度0分43秒﻿ / ﻿北緯35.31944度 東経139.01194度﻿ / 35.31944; 139.01194;標高: 759 m;山系: 箱根外輪山;通過路: 静岡県道・神奈川県道78号御殿場大井線","日本百名峠","表形式"
"長尾峠 (神奈川県・静岡県)","32長尾峠ながお神奈川県足柄下郡箱根町・静岡県御殿場市","https://ja.wikipedia.org/wiki/長尾峠_(神奈川県・静岡県)","北緯35度15分31秒東経138度58分30秒","所在地: 神奈川県足柄下郡箱根町・静岡県御殿場市;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度15分31秒東経138度58分30秒﻿ / ﻿北緯35.25861度 東経138.97500度﻿ / 35.25861; 138.97500座標: 北緯35度15分31秒東経138度58分30秒﻿ / ﻿北緯35.25861度 東経138.97500度﻿ / 35.25861; 138.97500;標高: 911 m;山系: 箱根外輪山;通過路: 静岡県道401号・神奈川県道736号御殿場箱根線（長尾トンネル）","日本百名峠","表形式"
"大菩薩峠","33大菩薩峠だいぼさつ山梨県甲州市・北都留郡小菅村","https://ja.wikipedia.org/wiki/大菩薩峠","北緯35度44分9秒東経138度51分12秒","所在地: 山梨県甲州市・北都留郡小菅村;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度44分9秒東経138度51分12秒﻿ / ﻿北緯35.73583度 東経138.85333度﻿ / 35.73583; 138.85333座標: 北緯35度44分9秒東経138度51分12秒﻿ / ﻿北緯35.73583度 東経138.85333度﻿ / 35.73583; 138.85333;標高: 1,897 m;山系: 大菩薩連嶺・奥秩父山塊","日本百名峠","表形式"
"御坂峠","34御坂峠みさか山梨県笛吹市・南都留郡富士河口湖町","https://ja.wikipedia.org/wiki/御坂峠","北緯35度33分23秒東経138度45分49秒","所在地: 山梨県南都留郡富士河口湖町・笛吹市;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度33分23秒東経138度45分49秒﻿ / ﻿北緯35.55639度 東経138.76361度﻿ / 35.55639; 138.76361座標: 北緯35度33分23秒東経138度45分49秒﻿ / ﻿北緯35.55639度 東経138.76361度﻿ / 35.55639; 138.76361;標高: 1520 m;山系: 御坂山地;通過路: 国道137号（新御坂トンネル）山梨県道708号富士河口湖笛吹線（御坂隧道）","日本百名峠","表形式"
"鳥井峠","35鳥井峠とりい新潟県東蒲原郡阿賀町・福島県耶麻郡西会津町","https://ja.wikipedia.org/wiki/鳥井峠","北緯37度39分38秒東経139度34分39秒","所在地: 日本福島県耶麻郡西会津町新潟県東蒲原郡阿賀町;座標: 北緯37度39分38秒東経139度34分39秒座標: 北緯37度39分38秒 東経139度34分39秒;標高: 199 m;山系: 越後山脈;通過路: 国道49号","日本百名峠","表形式"
"倶利伽羅峠","36倶利伽羅峠くりから富山県小矢部市・石川県河北郡津幡町","https://ja.wikipedia.org/wiki/倶利伽羅峠","","所在地: 日本石川県河北郡津幡町富山県小矢部市;標高: 277 m;山系: 砺波山;通過路: 国道8号くりからバイパス（倶利伽羅トンネル）石川県道・富山県道286号刈安安楽寺線北陸新幹線（新倶利伽羅トンネル）あいの風とやま鉄道線（倶利伽羅トンネル）","日本百名峠","表形式"
"朴峠 (存在しないページ)","37朴峠ほお富山県南砺市","https://ja.wikipedia.org/w/index.php?title=朴峠&amp;action=edit&amp;redlink=1","","","日本百名峠","表形式"
"谷峠","38谷峠たに石川県白山市・福井県勝山市","https://ja.wikipedia.org/wiki/谷峠","北緯36度08分00.4秒東経136度35分13.0秒","所在地: 日本石川県白山市福井県勝山市;座標: 北緯36度08分00.4秒東経136度35分13.0秒座標: 北緯36度08分00.4秒 東経136度35分13.0秒;標高: 910 m;通過路: 国道157号","日本百名峠","表形式"
"木の芽峠","39木の芽峠きのめ福井県南条郡南越前町・敦賀市","https://ja.wikipedia.org/wiki/木の芽峠","北緯35度43分1秒東経136度8分26秒","所在地: 福井県南条郡南越前町・敦賀市;座標: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯35度43分1秒東経136度8分26秒﻿ / ﻿北緯35.71694度 東経136.14056度﻿ / 35.71694; 136.14056座標: 北緯35度43分1秒東経136度8分26秒﻿ / ﻿北緯35.71694度 東経136.14056度﻿ / 35.71694; 136.14056;標高: 628 m;通過路: 国道476号（木ノ芽峠トンネル）北陸自動車道（敦賀トンネル）北陸本線（北陸トンネル）","日本百名峠","表形式"
