"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"中井駅","中井駅（なかいえき）","https://ja.wikipedia.org/wiki/中井駅","北緯35度42分54.2秒東経139度41分14秒","所在地: 東京都新宿区;所属事業者: 西武鉄道（駅詳細）東京都交通局（駅詳細）;所在地: 東京都新宿区中井二丁目19-1北緯35度42分54.2秒東経139度41分14秒﻿ / ﻿北緯35.715056度 東経139.68722度﻿ / 35.715056; 139.68722﻿ (西武 中井駅)座標: 北緯35度42分54.2秒東経139度41分14秒﻿ / ﻿北緯35.715056度 東経139.68722度﻿ / 35.715056; 139.68722﻿ (西武 中井駅);駅番号: SS04;所属事業者: 西武鉄道;所属路線: ■新宿線;キロ程: 3.9 km（西武新宿起点）;駅構造: 地上駅;ホーム: 2面2線（別に通過線1本）;乗降人員-統計年度-: 18,915人/日-2020年-;開業年月日: 1927年（昭和2年）4月16日;1:  新宿線;2: 上り;所在地: 東京都新宿区上落合二丁目20-8北緯35度42分50.2秒東経139度41分10.7秒﻿ / ﻿北緯35.713944度 東経139.686306度﻿ / 35.713944; 139.686306﻿ (都営地下鉄 中井駅);駅番号: E32;所属事業者: 東京都交通局（都営地下鉄）;所属路線: ●大江戸線;キロ程: 32.4 km（都庁前起点）;電報略号: 中（駅名略称）;駅構造: 地下駅;ホーム: 1面2線;乗降人員-統計年度-: 25,767人/日-2019年-;開業年月日: 1997年（平成9年）12月19日;1:  都営大江戸線;2: 練馬・光が丘方面;所在地: 東京都新宿区;所属事業者: 西武鉄道（駅詳細）東京都交通局（駅詳細）;所在地: 東京都新宿区中井二丁目19-1北緯35度42分54.2秒東経139度41分14秒﻿ / ﻿北緯35.715056度 東経139.68722度﻿ / 35.715056; 139.68722﻿ (西武 中井駅)座標: 北緯35度42分54.2秒東経139度41分14秒﻿ / ﻿北緯35.715056度 東経139.68722度﻿ / 35.715056; 139.68722﻿ (西武 中井駅);駅番号: SS04;所属事業者: 西武鉄道;所属路線: ■新宿線;キロ程: 3.9 km（西武新宿起点）;駅構造: 地上駅;ホーム: 2面2線（別に通過線1本）;乗降人員-統計年度-: 18,915人/日-2020年-;開業年月日: 1927年（昭和2年）4月16日;1:  新宿線;2: 上り;所在地: 東京都新宿区上落合二丁目20-8北緯35度42分50.2秒東経139度41分10.7秒﻿ / ﻿北緯35.713944度 東経139.686306度﻿ / 35.713944; 139.686306﻿ (都営地下鉄 中井駅);駅番号: E32;所属事業者: 東京都交通局（都営地下鉄）;所属路線: ●大江戸線;キロ程: 32.4 km（都庁前起点）;電報略号: 中（駅名略称）;駅構造: 地下駅;ホーム: 1面2線;乗降人員-統計年度-: 25,767人/日-2019年-;開業年月日: 1997年（平成9年）12月19日;1:  都営大江戸線;2: 練馬・光が丘方面;所在地: 東京都新宿区;所属事業者: 西武鉄道（駅詳細）東京都交通局（駅詳細）;所在地: 東京都新宿区中井二丁目19-1北緯35度42分54.2秒東経139度41分14秒﻿ / ﻿北緯35.715056度 東経139.68722度﻿ / 35.715056; 139.68722﻿ (西武 中井駅)座標: 北緯35度42分54.2秒東経139度41分14秒﻿ / ﻿北緯35.715056度 東経139.68722度﻿ / 35.715056; 139.68722﻿ (西武 中井駅);駅番号: SS04;所属事業者: 西武鉄道;所属路線: ■新宿線;キロ程: 3.9 km（西武新宿起点）;駅構造: 地上駅;ホーム: 2面2線（別に通過線1本）;乗降人員-統計年度-: 18,915人/日-2020年-;開業年月日: 1927年（昭和2年）4月16日;1:  新宿線;2: 上り;所在地: 東京都新宿区上落合二丁目20-8北緯35度42分50.2秒東経139度41分10.7秒﻿ / ﻿北緯35.713944度 東経139.686306度﻿ / 35.713944; 139.686306﻿ (都営地下鉄 中井駅);駅番号: E32;所属事業者: 東京都交通局（都営地下鉄）;所属路線: ●大江戸線;キロ程: 32.4 km（都庁前起点）;電報略号: 中（駅名略称）;駅構造: 地下駅;ホーム: 1面2線;乗降人員-統計年度-: 25,767人/日-2019年-;開業年月日: 1997年（平成9年）12月19日;1:  都営大江戸線;2: 練馬・光が丘方面","日本の鉄道駅一覧_な","箇条書き","所在地は西武鉄道が中井一丁目、東京都交通局が上落合二丁目である。"
"長井駅","長井駅（ながいえき・山形鉄道フラワー長井線）","https://ja.wikipedia.org/wiki/長井駅","北緯38度6分25秒東経140度2分1.6秒","所在地: 山形県長井市栄町北緯38度6分25秒東経140度2分1.6秒﻿ / ﻿北緯38.10694度 東経140.033778度﻿ / 38.10694; 140.033778座標: 北緯38度6分25秒東経140度2分1.6秒﻿ / ﻿北緯38.10694度 東経140.033778度﻿ / 38.10694; 140.033778;所属事業者: 山形鉄道;所属路線: フラワー長井線;キロ程: 18.3 km（赤湯起点）;電報略号: ナイ←ナヰ;駅構造: 地上駅;ホーム: 1面2線;乗車人員-統計年度-: 268人/日（降車客含まず）-2017年-;開業年月日: 1914年（大正3年）11月15日","日本の鉄道駅一覧_な","箇条書き","島式ホーム1面2線の地上駅で、駅本屋とは構内踏切で連絡している。"
"長居駅","長居駅（ながいえき・西日本旅客鉄道阪和線・Osaka Metro御堂筋線）","https://ja.wikipedia.org/wiki/長居駅","北緯34度36分40.01秒東経135度30分45.35秒","所在地: 大阪市住吉区長居東四丁目;所属事業者: 西日本旅客鉄道（JR西日本）（駅詳細）大阪市高速電気軌道(Osaka Metro)（駅詳細）;所在地: 大阪市住吉区長居東四丁目3-52北緯34度36分40.01秒東経135度30分45.35秒﻿ / ﻿北緯34.6111139度 東経135.5125972度﻿ / 34.6111139; 135.5125972﻿ (JR 長居駅)座標: 北緯34度36分40.01秒東経135度30分45.35秒﻿ / ﻿北緯34.6111139度 東経135.5125972度﻿ / 34.6111139; 135.5125972﻿ (JR 長居駅);駅番号: JR-R24;所属事業者: 西日本旅客鉄道（JR西日本）;所属路線: R阪和線（JR西日本）;キロ程: 4.7 km（天王寺起点）;電報略号: ナイ;駅構造: 高架駅;ホーム: 2面2線;乗車人員-統計年度-: 5,418人/日（降車客含まず）-2019年-;開業年月日: 1929年（昭和4年）7月18日;備考: 業務委託駅みどりの券売機プラス設置駅 大阪市内駅* 1944年に臨南寺前駅から改称。;1: R阪和線;2: 上り;所在地: 大阪市住吉区長居東四丁目6-5北緯34度36分34.35秒東経135度30分49.37秒﻿ / ﻿北緯34.6095417度 東経135.5137139度﻿ / 34.6095417; 135.5137139﻿ (Osaka Metro 長居駅);駅番号:  M26;所属事業者: 大阪市高速電気軌道(Osaka Metro);所属路線: ●御堂筋線;キロ程: 18.3 km（江坂起点）千里中央から24.2 km;駅構造: 地下駅;ホーム: 2面2線;乗車人員-統計年度-: 17,088人/日（降車客含まず）-2019年-;乗降人員-統計年度-: 33,709人/日-2019年-;開業年月日: 1960年（昭和35年）7月1日;1:  御堂筋線;2: なんば・梅田・千里中央方面;所在地: 大阪市住吉区長居東四丁目;所属事業者: 西日本旅客鉄道（JR西日本）（駅詳細）大阪市高速電気軌道(Osaka Metro)（駅詳細）;所在地: 大阪市住吉区長居東四丁目3-52北緯34度36分40.01秒東経135度30分45.35秒﻿ / ﻿北緯34.6111139度 東経135.5125972度﻿ / 34.6111139; 135.5125972﻿ (JR 長居駅)座標: 北緯34度36分40.01秒東経135度30分45.35秒﻿ / ﻿北緯34.6111139度 東経135.5125972度﻿ / 34.6111139; 135.5125972﻿ (JR 長居駅);駅番号: JR-R24;所属事業者: 西日本旅客鉄道（JR西日本）;所属路線: R阪和線（JR西日本）;キロ程: 4.7 km（天王寺起点）;電報略号: ナイ;駅構造: 高架駅;ホーム: 2面2線;乗車人員-統計年度-: 5,418人/日（降車客含まず）-2019年-;開業年月日: 1929年（昭和4年）7月18日;備考: 業務委託駅みどりの券売機プラス設置駅 大阪市内駅* 1944年に臨南寺前駅から改称。;1: R阪和線;2: 上り;所在地: 大阪市住吉区長居東四丁目6-5北緯34度36分34.35秒東経135度30分49.37秒﻿ / ﻿北緯34.6095417度 東経135.5137139度﻿ / 34.6095417; 135.5137139﻿ (Osaka Metro 長居駅);駅番号:  M26;所属事業者: 大阪市高速電気軌道(Osaka Metro);所属路線: ●御堂筋線;キロ程: 18.3 km（江坂起点）千里中央から24.2 km;駅構造: 地下駅;ホーム: 2面2線;乗車人員-統計年度-: 17,088人/日（降車客含まず）-2019年-;乗降人員-統計年度-: 33,709人/日-2019年-;開業年月日: 1960年（昭和35年）7月1日;1:  御堂筋線;2: なんば・梅田・千里中央方面;所在地: 大阪市住吉区長居東四丁目;所属事業者: 西日本旅客鉄道（JR西日本）（駅詳細）大阪市高速電気軌道(Osaka Metro)（駅詳細）;所在地: 大阪市住吉区長居東四丁目3-52北緯34度36分40.01秒東経135度30分45.35秒﻿ / ﻿北緯34.6111139度 東経135.5125972度﻿ / 34.6111139; 135.5125972﻿ (JR 長居駅)座標: 北緯34度36分40.01秒東経135度30分45.35秒﻿ / ﻿北緯34.6111139度 東経135.5125972度﻿ / 34.6111139; 135.5125972﻿ (JR 長居駅);駅番号: JR-R24;所属事業者: 西日本旅客鉄道（JR西日本）;所属路線: R阪和線（JR西日本）;キロ程: 4.7 km（天王寺起点）;電報略号: ナイ;駅構造: 高架駅;ホーム: 2面2線;乗車人員-統計年度-: 5,418人/日（降車客含まず）-2019年-;開業年月日: 1929年（昭和4年）7月18日;備考: 業務委託駅みどりの券売機プラス設置駅 大阪市内駅* 1944年に臨南寺前駅から改称。;1: R阪和線;2: 上り;所在地: 大阪市住吉区長居東四丁目6-5北緯34度36分34.35秒東経135度30分49.37秒﻿ / ﻿北緯34.6095417度 東経135.5137139度﻿ / 34.6095417; 135.5137139﻿ (Osaka Metro 長居駅);駅番号:  M26;所属事業者: 大阪市高速電気軌道(Osaka Metro);所属路線: ●御堂筋線;キロ程: 18.3 km（江坂起点）千里中央から24.2 km;駅構造: 地下駅;ホーム: 2面2線;乗車人員-統計年度-: 17,088人/日（降車客含まず）-2019年-;乗降人員-統計年度-: 33,709人/日-2019年-;開業年月日: 1960年（昭和35年）7月1日;1:  御堂筋線;2: なんば・梅田・千里中央方面","日本の鉄道駅一覧_な","箇条書き","JR西日本の阪和線と、Osaka Metroの御堂筋線が乗り入れており、接続駅となっている。JR西日本の駅は特定都区市内制度における「大阪市内」に属している。またOsaka Metroの駅には「M26」の駅番号が与えられている。"
"長池駅","長池駅（ながいけえき）","https://ja.wikipedia.org/wiki/長池駅","北緯34度50分32.42秒東経135度47分23.09秒","所在地: 京都府城陽市長池北裏72北緯34度50分32.42秒東経135度47分23.09秒﻿ / ﻿北緯34.8423389度 東経135.7897472度﻿ / 34.8423389; 135.7897472座標: 北緯34度50分32.42秒東経135度47分23.09秒﻿ / ﻿北緯34.8423389度 東経135.7897472度﻿ / 34.8423389; 135.7897472;駅番号: JR-D13;所属事業者: 西日本旅客鉄道（JR西日本）;所属路線: D奈良線;キロ程: 12.7 km（木津起点）;電報略号: ナケ;駅構造: 地上駅（橋上駅）;ホーム: 2面2線;乗車人員-統計年度-: 1,210人/日（降車客含まず）-2019年-;開業年月日: 1896年（明治29年）1月25日;備考: 業務委託駅POS端末設置;1: D奈良線;2: 下り","日本の鉄道駅一覧_な","箇条書き","城陽市の南の玄関口として位置づけられている。"
"中井侍駅","中井侍駅（なかいさむらいえき）","https://ja.wikipedia.org/wiki/中井侍駅","北緯35度14分9.29秒東経137度50分5.94秒","所在地: 長野県下伊那郡天龍村平岡2290北緯35度14分9.29秒東経137度50分5.94秒﻿ / ﻿北緯35.2359139度 東経137.8349833度﻿ / 35.2359139; 137.8349833座標: 北緯35度14分9.29秒東経137度50分5.94秒﻿ / ﻿北緯35.2359139度 東経137.8349833度﻿ / 35.2359139; 137.8349833;所属事業者: 東海旅客鉄道（JR東海）;所属路線: CD飯田線;キロ程: 87.8 km（豊橋起点）;電報略号: ナカ;駅構造: 地上駅;ホーム: 1面1線;乗車人員-統計年度-: 4人/日（降車客含まず）-2018年-;開業年月日: 1936年（昭和11年）12月30日;備考: 駅員無配置駅標高：289m","日本の鉄道駅一覧_な","箇条書き","長野県で最も南にある駅で、「信州ワイド周遊券」のあった時代は自由周遊区間の南限の駅であった。"
"中泉駅","中泉駅（なかいずみえき）","https://ja.wikipedia.org/wiki/中泉駅","北緯33度43分16.32秒東経130度44分32.40秒","所在地: 福岡県直方市大字中泉395-1-2北緯33度43分16.32秒東経130度44分32.40秒﻿ / ﻿北緯33.7212000度 東経130.7423333度﻿ / 33.7212000; 130.7423333;駅番号: HC5;所属事業者: ■平成筑豊鉄道;所属路線: ■伊田線;キロ程: 4.3 km（直方起点）;電報略号: ツミ;駅構造: 地上駅;ホーム: 2面2線;乗降人員-統計年度-: 79人/日-2019年-;開業年月日: 1898年（明治31年）2月9日;備考: 無人駅;駅舎側(下り): ■伊田線;反対側(上り): 藤棚・あかぢ・南直方御殿口・直方方面","日本の鉄道駅一覧_な","箇条書き","2009年4月1日、大阪市に本社を置くディスプレイ業者の大阪サン・ニュースがネーミングライツを取得し、大阪サン・ニュース中泉駅となった。なお2019年8月をもって、大阪サン・ニュースはネーミングライツから撤退した。"
"長泉なめり駅","長泉なめり駅（ながいずみなめりえき）","https://ja.wikipedia.org/wiki/長泉なめり駅","北緯35度8分50.72秒東経138度53分57.45秒","所在地: 静岡県駿東郡長泉町納米里北緯35度8分50.72秒東経138度53分57.45秒﻿ / ﻿北緯35.1474222度 東経138.8992917度﻿ / 35.1474222; 138.8992917座標: 北緯35度8分50.72秒東経138度53分57.45秒﻿ / ﻿北緯35.1474222度 東経138.8992917度﻿ / 35.1474222; 138.8992917;駅番号: CB  15;所属事業者: 東海旅客鉄道（JR東海）;所属路線: CB御殿場線;キロ程: 53.5 km（国府津起点）;電報略号: ナナ;駅構造: 地上駅;ホーム: 1面1線;乗車人員-統計年度-: 978人/日（降車客含まず）-2019年-;開業年月日: 2002年（平成14年）9月7日;備考: 駅員無配置駅","日本の鉄道駅一覧_な","箇条書き","静岡県立静岡がんセンターの最寄駅である。2002年（平成14年）9月に新設された。駅名の「なめり」は、駅所在地の地名「納米里」の読みに由来する。"
"中板橋駅","中板橋駅（なかいたばしえき）","https://ja.wikipedia.org/wiki/中板橋駅","北緯35度45分22.5秒東経139度41分40.5秒","所在地: 東京都板橋区弥生町33-1北緯35度45分22.5秒東経139度41分40.5秒﻿ / ﻿北緯35.756250度 東経139.694583度﻿ / 35.756250; 139.694583座標: 北緯35度45分22.5秒東経139度41分40.5秒﻿ / ﻿北緯35.756250度 東経139.694583度﻿ / 35.756250; 139.694583;駅番号: TJ05;所属事業者: 東武鉄道;所属路線: ■東上本線;キロ程: 4.0 km（池袋起点）;電報略号: ナイ;駅構造: 地上駅;ホーム: 2面4線;乗降人員-統計年度-: 22,493人/日-2020年-;開業年月日: 1933年（昭和8年）7月12日;1・2:  東上線;3・4: 上り","日本の鉄道駅一覧_な","箇条書き","島式ホーム2面4線を有する地上駅。"
"中飯降駅","中飯降駅（なかいぶりえき）","https://ja.wikipedia.org/wiki/中飯降駅","北緯34度18分15.32秒東経135度31分55.05秒","所在地: 和歌山県伊都郡かつらぎ町中飯降231-2北緯34度18分15.32秒東経135度31分55.05秒﻿ / ﻿北緯34.3042556度 東経135.5319583度﻿ / 34.3042556; 135.5319583座標: 北緯34度18分15.32秒東経135度31分55.05秒﻿ / ﻿北緯34.3042556度 東経135.5319583度﻿ / 34.3042556; 135.5319583;所属事業者: 西日本旅客鉄道（JR西日本）;所属路線: T和歌山線;キロ程: 53.0 km（王寺起点）;電報略号: ナリ;駅構造: 地上駅（掘割式）;ホーム: 1面1線;乗車人員-統計年度-: 344人/日（降車客含まず）-2019年-;開業年月日: 1957年（昭和32年）5月1日;備考: 無人駅（自動券売機 有）","日本の鉄道駅一覧_な","箇条書き","和歌山方面に向かって右側に配置された単式ホーム（1面1線）のみの地上駅（停留所）。橋本駅管理の無人駅で、駅舎・トイレはなく、直接ホームに入る。ホームは掘割部分にあるため、入る際には下に降りる形になっている。棒線構造のため、和歌山方面行きと五条方面行きの双方が同一ホームを共用する。"
"中浦駅","中浦駅（なかうらえき）","https://ja.wikipedia.org/wiki/中浦駅","北緯37度54分43.9秒東経139度18分9.3秒","所在地: 新潟県新発田市下飯塚151北緯37度54分43.9秒東経139度18分9.3秒﻿ / ﻿北緯37.912194度 東経139.302583度﻿ / 37.912194; 139.302583座標: 北緯37度54分43.9秒東経139度18分9.3秒﻿ / ﻿北緯37.912194度 東経139.302583度﻿ / 37.912194; 139.302583;所属事業者: 東日本旅客鉄道（JR東日本）;所属路線: ■羽越本線;キロ程: 21.5 km（新津起点）;電報略号: ナウ;駅構造: 地上駅;ホーム: 1面1線;開業年月日: 1953年（昭和28年）7月1日;備考: 無人駅（自動券売機 有）","日本の鉄道駅一覧_な","箇条書き","単式ホーム1面1線を有する地上駅。かつては相対式ホーム2面2線だったが、既に交換設備は撤去されている。しかしホーム上には跨線橋が残されており、旧2番線側に東口を設け、連絡通路として利用されている。"
"長浦駅 (千葉県)","長浦駅 (千葉県)（ながうらえき・東日本旅客鉄道内房線）","https://ja.wikipedia.org/wiki/長浦駅_(千葉県)","北緯35度27分0.8秒東経139度59分43.7秒","所在地: 千葉県袖ケ浦市蔵波5北緯35度27分0.8秒東経139度59分43.7秒﻿ / ﻿北緯35.450222度 東経139.995472度﻿ / 35.450222; 139.995472座標: 北緯35度27分0.8秒東経139度59分43.7秒﻿ / ﻿北緯35.450222度 東経139.995472度﻿ / 35.450222; 139.995472;所属事業者: 東日本旅客鉄道（JR東日本）;所属路線: ■内房線;キロ程: 20.5 km（蘇我起点）千葉から24.3 km;電報略号: ウラ←ナウラ;駅構造: 地上駅（橋上駅）;ホーム: 1面2線;乗車人員-統計年度-: 4,655人/日（降車客含まず）-2020年-;開業年月日: 1947年（昭和22年）1月10日;備考: 業務委託駅;1: ■内房線;2: 下り;1番: 蔵波台・今井;2番: 槇の実特別支援学校前・のぞみ野ターミナル","日本の鉄道駅一覧_な","箇条書き","↑姉ケ崎駅"
