"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"大観峰駅","大観峰駅（だいかんぼうえき）","https://ja.wikipedia.org/wiki/大観峰駅","北緯36度34分10.9秒東経137度37分54秒","所在地: 富山県中新川郡立山町芦峅寺北緯36度34分10.9秒東経137度37分54秒﻿ / ﻿北緯36.569694度 東経137.63167度﻿ / 36.569694; 137.63167座標: 北緯36度34分10.9秒東経137度37分54秒﻿ / ﻿北緯36.569694度 東経137.63167度﻿ / 36.569694; 137.63167;所属事業者: 立山黒部貫光;駅構造: 地下駅（トロリーバス）地上駅（ロープウェイ）;開業年月日: 1970年（昭和45年）7月25日;所属路線: 無軌条電車線（立山トンネルトロリーバス）;キロ程: 3.7 km（室堂起点）;所属路線: 立山ロープウェイ;キロ程: （大観峰起点）;備考: 標高：2,316m","日本の鉄道駅一覧_た","箇条書き","立山黒部アルペンルートの途中に位置し、コンクリート造りの重厚な駅舎で、展望台や土産屋が設けられているが、レストランはなく、売店も黒部平駅よりも小規模である。しかし、展望は素晴らしく、黒部湖や後立山連峰、立山などが一望できる。大観峰駅から見下ろせるタンボ平はナナカマドやカエデなどの落葉樹が多く、秋に美しい紅葉が見られる。"
"代官山駅","代官山駅（だいかんやまえき）","https://ja.wikipedia.org/wiki/代官山駅","北緯35度38分53.2秒東経139度42分11.4秒","所在地: 東京都渋谷区代官山町19-4北緯35度38分53.2秒東経139度42分11.4秒﻿ / ﻿北緯35.648111度 東経139.703167度﻿ / 35.648111; 139.703167﻿ (代官山駅)座標: 北緯35度38分53.2秒東経139度42分11.4秒﻿ / ﻿北緯35.648111度 東経139.703167度﻿ / 35.648111; 139.703167﻿ (代官山駅);駅番号: TY02;所属事業者: 東急電鉄;所属路線: ■東横線;キロ程: 1.5 km（渋谷起点）;駅構造: 地上駅（橋上駅）;ホーム: 2面2線;乗降人員-統計年度-: 20,403人/日-2020年-;開業年月日: 1927年（昭和2年）8月28日;1:  東横線;2: 上り","日本の鉄道駅一覧_た","箇条書き","相対式ホーム2面2線、橋上駅舎を持つ地上駅であるが、急斜面にあるため、中目黒方の一部はトンネル内にある。"
"大行司駅","大行司駅（だいぎょうじえき）","https://ja.wikipedia.org/wiki/大行司駅","北緯33度23分47.41秒東経130度52分28.41秒","所在地: 福岡県朝倉郡東峰村大字宝珠山11北緯33度23分47.41秒東経130度52分28.41秒﻿ / ﻿北緯33.3965028度 東経130.8745583度﻿ / 33.3965028; 130.8745583;所属事業者: 九州旅客鉄道（JR九州）;所属路線: ■日田彦山線;キロ程: 59.3 km（城野起点）;電報略号: タイ←ダイ;駅構造: 地上駅（盛土上）;ホーム: 2面2線;開業年月日: 1946年（昭和21年）9月20日;備考: 無人駅","日本の鉄道駅一覧_た","箇条書き","東峰村役場宝珠山庁舎（議会設置庁舎、旧宝珠山村役場）の最寄り駅であり、旧村名を駅名とする宝珠山駅よりも役場に近い位置にある。"
"青函トンネル竜飛斜坑線","体験坑道駅（たいけんこうどうえき）","https://ja.wikipedia.org/wiki/青函トンネル竜飛斜坑線","","種別: 鋼索鉄道;起終点: 起点：青函トンネル記念館駅終点：体験坑道駅;駅数: 2駅;開業: 1988年7月9日 (1988-07-09);運営者: 青函トンネル記念館;運行方法: 単線単行方式;使用車両: セイカン1（もぐら号）;路線総延長: 0.8 km(0.50 mi);軌間: 914 mm (3 ft);最急勾配: 250 ‰(14 °02 ′)","日本の鉄道駅一覧_た","箇条書き","地上の「青函トンネル記念館駅」と地下の「体験坑道駅」を結んでおり、総走行距離は778m（うち海面下部分が140m）である。青函トンネル記念館駅（正確には同駅に面する道路を挟んで反対側にある建屋内）に巻き上げ機があり、同駅では2名の係員のうち1名がケーブルカーの操作、1名が風通門の開閉を行う。体験坑道駅には係員が1名待機している。定員40名の車両が1両で運転され、全線が単線ですれ違い部分はない。ただし、体験坑道付近に分岐点があり、作業輸送用の線路が存在する。車両には「セイカン1」の形式名と「もぐら号」の愛称が付けられている。記念館の休館中も、トンネル内のメンテナンス作業のために使用されているが、車両は作業用のもの（定員は営業用より少ない）を使用する。"
"醍醐駅 (秋田県)","醍醐駅 (秋田県)（だいごえき・東日本旅客鉄道奥羽本線）","https://ja.wikipedia.org/wiki/醍醐駅_(秋田県)","北緯39度14分58.5秒東経140度32分19.4秒","所在地: 秋田県横手市平鹿町醍醐字太茂田8北緯39度14分58.5秒東経140度32分19.4秒﻿ / ﻿北緯39.249583度 東経140.538722度﻿ / 39.249583; 140.538722﻿ (醍醐駅)座標: 北緯39度14分58.5秒東経140度32分19.4秒﻿ / ﻿北緯39.249583度 東経140.538722度﻿ / 39.249583; 140.538722﻿ (醍醐駅);所属事業者: 東日本旅客鉄道（JR東日本）;所属路線: ■奥羽本線;キロ程: 221.2 km（福島起点）;電報略号: タコ;駅構造: 地上駅;ホーム: 1面1線;開業年月日: 1951年（昭和26年）11月15日;備考: 無人駅","日本の鉄道駅一覧_た","箇条書き","単式ホーム1面1線を有する地上駅。開業当時は木造駅舎があり、駅無人化を経て国鉄末期に貨車を改造したものに変わり、2006年（平成18年）11月に再度改築され、現在のものとなった。横手駅管理の無人駅。"
"醍醐駅 (京都府)","醍醐駅 (京都府)（だいごえき・京都市営地下鉄東西線）","https://ja.wikipedia.org/wiki/醍醐駅_(京都府)","北緯34度57分3.09秒東経135度48分38.27秒","所在地: 京都市伏見区醍醐高畑町北緯34度57分3.09秒東経135度48分38.27秒﻿ / ﻿北緯34.9508583度 東経135.8106306度﻿ / 34.9508583; 135.8106306座標: 北緯34度57分3.09秒東経135度48分38.27秒﻿ / ﻿北緯34.9508583度 東経135.8106306度﻿ / 34.9508583; 135.8106306;駅番号: ●T03;所属事業者: 京都市交通局（京都市営地下鉄）;所属路線: 東西線;キロ程: 2.4 km（六地蔵起点）;駅構造: 地下駅;ホーム: 1面2線;乗降人員-統計年度-: 12,864人/日-2019年-;開業年月日: 1997年（平成9年）10月12日;1:  東西線;2: 上り","日本の鉄道駅一覧_た","箇条書き","↑石田駅"
"大国町駅","大国町駅（だいこくちょうえき）","https://ja.wikipedia.org/wiki/大国町駅","北緯34度39分21.86秒東経135度29分52.09秒","所在地: 大阪市浪速区敷津東三丁目北緯34度39分21.86秒東経135度29分52.09秒﻿ / ﻿北緯34.6560722度 東経135.4978028度﻿ / 34.6560722; 135.4978028﻿ (大国町駅)座標: 北緯34度39分21.86秒東経135度29分52.09秒﻿ / ﻿北緯34.6560722度 東経135.4978028度﻿ / 34.6560722; 135.4978028﻿ (大国町駅);所属事業者: 大阪市高速電気軌道(Osaka Metro);駅構造: 地下駅;ホーム: 2面4線;乗車人員-統計年度-: 12,899人/日（降車客含まず）-2020年-;乗降人員-統計年度-: 25,094人/日-2020年-;開業年月日: 1938年（昭和13年）4月21日;所属路線: ●御堂筋線;駅番号:  M21;キロ程: 11.7 km（江坂起点）千里中央から17.6 km;所属路線: ●四つ橋線;駅番号:  Y16;キロ程: 5.3 km（西梅田起点）;1:  御堂筋線;2:  四つ橋線;3: 西梅田方面;4:  御堂筋線","日本の鉄道駅一覧_た","箇条書き","島式ホーム2面4線を有する地下駅である。御堂筋線と四つ橋線ののりばは、Osaka Metroの乗換駅の中では唯一同一平面上にあり、御堂筋線が四つ橋線を内側に挟み込む配置になっていることから、同一方向同士の列車の乗換えは容易である。通常は御堂筋線は四つ橋線の東側に位置しているが、上り・北行き方向は、御堂筋線が四つ橋線の西側に入る唯一の駅である。上下線共、御堂筋線の1 - 5号車部分と、四つ橋線の2 - 6号車部分が対面している。1・2番線の住之江公園寄りと3・4番線の梅田寄りに、御堂筋線と四つ橋線を連絡する両渡り線が設置されている。また、梅田寄りには四つ橋線上下線間の片渡り線がある。並走路線において同一ホームでの乗換ができる地下鉄の駅は、当駅の他に表参道駅がある。（東京メトロ銀座線と東京メトロ半蔵門線）"
"大山寺駅","大山寺駅（たいさんじえき・名古屋鉄道犬山線）","https://ja.wikipedia.org/wiki/大山寺駅","北緯35度15分48秒東経136度52分29秒","所在地: 愛知県岩倉市大山寺町東出993番地1北緯35度15分48秒東経136度52分29秒﻿ / ﻿北緯35.26333度 東経136.87472度﻿ / 35.26333; 136.87472座標: 北緯35度15分48秒東経136度52分29秒﻿ / ﻿北緯35.26333度 東経136.87472度﻿ / 35.26333; 136.87472;駅番号: IY  06;所属事業者: 名古屋鉄道;所属路線: 犬山線;キロ程: 8.1 km（枇杷島分岐点起点）;駅構造: 地上駅;ホーム: 2面2線;乗降人員-統計年度-: 2,065人/日-2019年-;開業年月日: 1915年（大正4年）2月5日;備考: 無人駅（駅集中管理システム導入駅）;1: IY犬山線;2: 上り","日本の鉄道駅一覧_た","箇条書き","6両編成対応（20m車6両編成対応）の相対式ホーム2面2線を有する地上駅である。"
"太地駅","太地駅（たいじえき）","https://ja.wikipedia.org/wiki/太地駅","北緯33度35分28.27秒東経135度55分38.77秒","所属事業者: 西日本旅客鉄道（JR西日本）;所属路線: W紀勢本線（きのくに線）;キロ程: 199.9km（亀山起点）新宮から19.7 km;電報略号: タイ;駅構造: 地上駅（盛土上）;ホーム: 1面1線;乗車人員-統計年度-: 99人/日（降車客含まず）-2019年-;開業年月日: 1935年（昭和10年）7月18日;備考: 無人駅（自動券売機 有）","日本の鉄道駅一覧_た","箇条書き","太地町の中心駅で、全ての特急列車が停車する。"
"太子堂駅","太子堂駅（たいしどうえき）","https://ja.wikipedia.org/wiki/太子堂駅","北緯38度13分4.27秒東経140度52分59.97秒","所在地: 仙台市太白区太子堂1-1北緯38度13分4.27秒東経140度52分59.97秒﻿ / ﻿北緯38.2178528度 東経140.8833250度﻿ / 38.2178528; 140.8833250座標: 北緯38度13分4.27秒東経140度52分59.97秒﻿ / ﻿北緯38.2178528度 東経140.8833250度﻿ / 38.2178528; 140.8833250;所属事業者: 東日本旅客鉄道（JR東日本）;所属路線: ■東北本線（■常磐線・■仙台空港アクセス線）;キロ程: 346.3 km（東京駅起点）;電報略号: タイ;駅構造: 高架駅;ホーム: 1面2線;乗車人員-統計年度-: 3,373人/日（降車客含まず）-2020年-;開業年月日: 2007年（平成19年）3月18日;備考: 業務委託駅みどりの窓口有仙台市内駅;1: ■東北本線;2: 上り","日本の鉄道駅一覧_た","箇条書き","常磐線と仙台空港鉄道仙台空港線に乗り入れる列車の利用も可能である。"
"大師橋駅","大師橋駅（だいしばしえき）","https://ja.wikipedia.org/wiki/大師橋駅","北緯35度32分12.0秒東経139度44分27.0秒","所在地: 川崎市川崎区大師河原二丁目4-25北緯35度32分12.0秒東経139度44分27.0秒﻿ / ﻿北緯35.536667度 東経139.740833度﻿ / 35.536667; 139.740833座標: 北緯35度32分12.0秒東経139度44分27.0秒﻿ / ﻿北緯35.536667度 東経139.740833度﻿ / 35.536667; 139.740833;駅番号: KK25;所属事業者: 京浜急行電鉄;所属路線: ■大師線;キロ程: 3.8 km（京急川崎起点）;駅構造: 地下駅;ホーム: 2面2線;乗降人員-統計年度-: 10,803人/日-2019年-;開業年月日: 1944年（昭和19年）6月1日;1:  大師線;2: 上り","日本の鉄道駅一覧_た","箇条書き","駅名は近隣で多摩川を渡る橋（大師橋）の名に由来している。"
"城崎ロープウェイ","大師山山頂駅（だいしざんさんちょうえき）","https://ja.wikipedia.org/wiki/城崎ロープウェイ","","","日本の鉄道駅一覧_た","箇条書き",""
"太子橋今市駅","太子橋今市駅（たいしばしいまいちえき）","https://ja.wikipedia.org/wiki/太子橋今市駅","北緯34度43分52.97秒東経135度33分17.77秒","所在地: 大阪市旭区太子橋1丁目北緯34度43分52.97秒東経135度33分17.77秒﻿ / ﻿北緯34.7313806度 東経135.5549361度﻿ / 34.7313806; 135.5549361﻿ (太子橋今市駅)座標: 北緯34度43分52.97秒東経135度33分17.77秒﻿ / ﻿北緯34.7313806度 東経135.5549361度﻿ / 34.7313806; 135.5549361﻿ (太子橋今市駅);所属事業者: 大阪市高速電気軌道(Osaka Metro);駅構造: 地下駅;ホーム: 2面4線（各線1面2線）;乗車人員-統計年度-: 6,008人/日（降車客含まず）-2020年-;乗降人員-統計年度-: 11,833人/日-2020年-;開業年月日: 1977年（昭和52年）4月6日;所属路線: ●谷町線;駅番号:  T13;キロ程: 3.0 km（大日起点）;所属路線: ●今里筋線;駅番号:  I14;キロ程: 3.7 km（井高野起点）;1:  谷町線;2: 大日方面;1:  今里筋線;2: 井高野方面","日本の鉄道駅一覧_た","箇条書き","谷町線↑守口駅"
"大師前駅","大師前駅（だいしまええき）","https://ja.wikipedia.org/wiki/大師前駅","北緯35度46分43.9秒東経139度46分53.4秒","所在地: 東京都足立区西新井一丁目北緯35度46分43.9秒東経139度46分53.4秒﻿ / ﻿北緯35.778861度 東経139.781500度﻿ / 35.778861; 139.781500﻿ (大師前駅)座標: 北緯35度46分43.9秒東経139度46分53.4秒﻿ / ﻿北緯35.778861度 東経139.781500度﻿ / 35.778861; 139.781500﻿ (大師前駅);駅番号: TS51;所属事業者: 東武鉄道;所属路線: ■大師線;キロ程: 1.0 km（西新井起点）;電報略号: マエ;駅構造: 高架駅;ホーム: 1面1線;乗降人員-統計年度-: 13,982人/日-2019年-;開業年月日: 1931年（昭和6年）12月20日;備考: 1968年、現在地に移設。無人駅;1:  大師線","日本の鉄道駅一覧_た","箇条書き","単式ホーム1面1線を有する高架駅。なお、構造上は1面2線の島式ホームとすることも可能であるが、ホーム北側の1線分は蓋をしてホームと同一面の状態にしており、駅の規模を考えるとホーム幅は広い。"
"大釈迦駅","大釈迦駅（だいしゃかえき）","https://ja.wikipedia.org/wiki/大釈迦駅","北緯40度45分24.04秒東経140度35分15.42秒","所属事業者: 東日本旅客鉄道（JR東日本）;所属路線: ■奥羽本線;キロ程: 467.2 km（福島起点）;電報略号: シヤ;駅構造: 地上駅;ホーム: 2面3線;乗車人員-統計年度-: 85人/日（降車客含まず）-2004年-;開業年月日: 1894年（明治27年）12月1日;備考: 無人駅;1: ■奥羽本線;2・3: 上り","日本の鉄道駅一覧_た","箇条書き","かつては、向かいの伊藤酒店において乗車券を発売（簡易委託）していたが、2010年（平成22年）3月31日をもって簡易委託を終了し、乗車券の販売は取り止めとなった。"
