"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"アルプス公園 (松本市)","アルプス公園 (松本市)","https://ja.wikipedia.org/wiki/アルプス公園_(松本市)","北緯36度15分39.24秒東経137度57分17.4秒","分類: 都市公園（総合公園）;所在地: 日本長野県松本市蟻ケ崎2455番11;座標: 北緯36度15分39.24秒東経137度57分17.4秒﻿ / ﻿北緯36.2609000度 東経137.954833度﻿ / 36.2609000; 137.954833座標: 北緯36度15分39.24秒東経137度57分17.4秒﻿ / ﻿北緯36.2609000度 東経137.954833度﻿ / 36.2609000; 137.954833;面積: 71.1 ha;開園: 1974年;運営者: 松本市（指定管理者：TOY BOX）;設備・遊具: アルプスドリームコースター、小鳥と小動物の森、山と自然博物館、森の入口休憩所、古民家体験学習施設ほか;駐車場: 南入口駐車場（181台）東入口駐車場（466台）北入口広場（23台）;アクセス: 松本駅からタクシーで15分松本バスターミナルからバスで20分;事務所: TOYBOX アルプス公園サービスセンター;事務所所在地: 〒390-0861長野県松本市蟻ケ崎2455番地;公式サイト: toybox-net.jp/alpspark/;正式名称: 松本市山と自然博物館;前身: 松本市アルプス山岳館;専門分野: 自然;管理運営: 松本市;開館: 2007年;外部リンク: 公式Webサイト;分類: 都市公園（総合公園）;所在地: 日本長野県松本市蟻ケ崎2455番11;座標: 北緯36度15分39.24秒東経137度57分17.4秒﻿ / ﻿北緯36.2609000度 東経137.954833度﻿ / 36.2609000; 137.954833座標: 北緯36度15分39.24秒東経137度57分17.4秒﻿ / ﻿北緯36.2609000度 東経137.954833度﻿ / 36.2609000; 137.954833;面積: 71.1 ha;開園: 1974年;運営者: 松本市（指定管理者：TOY BOX）;設備・遊具: アルプスドリームコースター、小鳥と小動物の森、山と自然博物館、森の入口休憩所、古民家体験学習施設ほか;駐車場: 南入口駐車場（181台）東入口駐車場（466台）北入口広場（23台）;アクセス: 松本駅からタクシーで15分松本バスターミナルからバスで20分;事務所: TOYBOX アルプス公園サービスセンター;事務所所在地: 〒390-0861長野県松本市蟻ケ崎2455番地;公式サイト: toybox-net.jp/alpspark/;正式名称: 松本市山と自然博物館;前身: 松本市アルプス山岳館;専門分野: 自然;管理運営: 松本市;開館: 2007年;外部リンク: 公式Webサイト","Category:日本の動物園","箇条書き,制限あり","平成19年度に公園が北側に拡張整備され、総面積は約71haと従来より拡大され、新たに東入口駐車場（466台）が整備された。サービスセンターや古民家体験学習施・自然そのままの遊歩道などもこの拡張部にある。"
"飯田市立動物園","飯田市立動物園","https://ja.wikipedia.org/wiki/飯田市立動物園","北緯35度30分50.6秒東経137度49分26.5秒","専門分野: 総合;所有者: 飯田市;管理運営: 環境文化教育機構株式会社;園長: 長良健次;開園: 1953年5月5日;所在地: 〒395-0046長野県飯田市扇町33;位置: 北緯35度30分50.6秒東経137度49分26.5秒﻿ / ﻿北緯35.514056度 東経137.824028度﻿ / 35.514056; 137.824028座標: 北緯35度30分50.6秒東経137度49分26.5秒﻿ / ﻿北緯35.514056度 東経137.824028度﻿ / 35.514056; 137.824028;アクセス: 「飯田駅」より徒歩15分;公式サイト: city.iida.lg.jp/zoo/newhp/newindex.htm","Category:日本の動物園","箇条書き,制限あり","1953年（昭和28年）5月5日開園。飯田市のシンボルのりんご並木の南端にある。鳥類と哺乳類を中心に約60種を飼育する小規模な動物園。園内を走る豆汽車「弁慶三世号」やバッテリーカーなど子供向けの遊具などもある。入園が無料なので気軽に入れる。また、すぐ近くには国鉄D51形蒸気機関車（デゴイチ）がある。"
"池田市立五月山動物園","池田市立五月山動物園","https://ja.wikipedia.org/wiki/池田市立五月山動物園","北緯34度49分50.1秒東経135度25分30.8秒","正式名称: 池田市立五月山動物園;面積: 約 4,500 m2;主な飼育動物: ウォンバットアルパカ;開園: 1957年（昭和32年）4月;所在地: 〒563-0051大阪府池田市綾羽二丁目5-33;位置: 北緯34度49分50.1秒東経135度25分30.8秒﻿ / ﻿北緯34.830583度 東経135.425222度﻿ / 34.830583; 135.425222座標: 北緯34度49分50.1秒東経135度25分30.8秒﻿ / ﻿北緯34.830583度 東経135.425222度﻿ / 34.830583; 135.425222;アクセス: 阪急電鉄宝塚本線池田駅;公式サイト: 五月山動物園","Category:日本の動物園","箇条書き,制限あり","五月山山麓に立地している。面積は、およそ3,000平方メートルである。日本動物園水族館協会に加盟している動物園としては鯖江市西山動物園に次いで日本で2番目に小さな動物園である。"
"池田動物園","池田動物園","https://ja.wikipedia.org/wiki/池田動物園","北緯34度40分29秒東経133度54分19秒","前身: 池田産業動植物園;専門分野: 総合;所有者: 株式会社池田動物園;開園: 1953年2月;所在地: 〒700-0015岡山市北区京山二丁目5番1号;位置: 北緯34度40分29秒東経133度54分19秒﻿ / ﻿北緯34.67472度 東経133.90528度﻿ / 34.67472; 133.90528座標: 北緯34度40分29秒東経133度54分19秒﻿ / ﻿北緯34.67472度 東経133.90528度﻿ / 34.67472; 133.90528;公式サイト: 池田動物園","Category:日本の動物園","箇条書き,制限あり","展示されている動物数は103種581頭（2009年2月現在）であり、岡山県内で最大規模を誇る。"
"いしかわ動物園","いしかわ動物園","https://ja.wikipedia.org/wiki/いしかわ動物園","北緯36度26分1.06秒東経136度32分43.45秒","専門分野: 動物園;所有者: 石川県;管理運営: 一般財団法人　石川県県民ふれあい公社;園長: 美馬秀夫;面積: 約23ヘクタール;頭数: 3632（2019年1月1日時点）;種数: 207（2019年1月1日時点）;開園: 1999年10月9日;所在地: 〒923-1222石川県能美市徳山町600番地;位置: 石川県石川県の地図を表示いしかわ動物園 (日本)日本の地図を表示北緯36度26分1.06秒東経136度32分43.45秒﻿ / ﻿北緯36.4336278度 東経136.5454028度﻿ / 36.4336278; 136.5454028座標: 北緯36度26分1.06秒東経136度32分43.45秒﻿ / ﻿北緯36.4336278度 東経136.5454028度﻿ / 36.4336278; 136.5454028;アクセス: 北陸自動車道「小松インター」または「美川インター」または「白山インター」より車で約20分。バス：金沢駅より約1時間、小松駅より約40分いしかわ動物園サバンナの草原;公式サイト: いしかわ動物園","Category:日本の動物園","箇条書き,制限あり","基本コンセプトは「楽しく、遊べ、学べる動物園」、3つのやさしさ（「動物にやさしい」、「環境にやさしい」、「人にやさしい」）。"
"伊豆アニマルキングダム","伊豆アニマルキングダム","https://ja.wikipedia.org/wiki/伊豆アニマルキングダム","北緯34度47分49.5秒東経139度2分22.3秒","前身: 伊豆バイオパーク（伊豆急行）;専門分野: 動植物園及び遊園地;所有者: 加森観光;管理運営: (株)伊豆バイオパーク;面積: 540,600平方メートル;頭数: 600匹;種数: 66種;開園: 1977年10月1日;所在地: 〒413-0411静岡県賀茂郡東伊豆町稲取3344伊豆アニマルキングダム伊豆アニマルキングダム (日本)日本の地図を表示伊豆アニマルキングダム伊豆アニマルキングダム (静岡県)静岡県の地図を表示;位置: 北緯34度47分49.5秒東経139度2分22.3秒﻿ / ﻿北緯34.797083度 東経139.039528度﻿ / 34.797083; 139.039528座標: 北緯34度47分49.5秒東経139度2分22.3秒﻿ / ﻿北緯34.797083度 東経139.039528度﻿ / 34.797083; 139.039528;公式サイト: izu-kamori.jp/izu-biopark/;種類: 株式会社;市場情報: 非上場;本社所在地: 日本〒413-0411静岡県賀茂郡東伊豆町稲取3344;設立: 1964年4月1日（登記）;業種: サービス業;法人番号: 6080101014605;事業内容: 動物園、植物園、スポーツ施設、娯楽施設及び観光施設の経営宿泊施設、食堂、売店等の経営;代表者: 取締役社長　宮﨑 靖志;資本金: 1,000万円;売上高: 約8.8億円;従業員数: 90名（2016年4月1日現在）;主要株主: 加森観光株式会社;外部リンク: http://izu-kamori.jp/;前身: 伊豆バイオパーク（伊豆急行）;専門分野: 動植物園及び遊園地;所有者: 加森観光;管理運営: (株)伊豆バイオパーク;面積: 540,600平方メートル;頭数: 600匹;種数: 66種;開園: 1977年10月1日;所在地: 〒413-0411静岡県賀茂郡東伊豆町稲取3344伊豆アニマルキングダム伊豆アニマルキングダム (日本)日本の地図を表示伊豆アニマルキングダム伊豆アニマルキングダム (静岡県)静岡県の地図を表示;位置: 北緯34度47分49.5秒東経139度2分22.3秒﻿ / ﻿北緯34.797083度 東経139.039528度﻿ / 34.797083; 139.039528座標: 北緯34度47分49.5秒東経139度2分22.3秒﻿ / ﻿北緯34.797083度 東経139.039528度﻿ / 34.797083; 139.039528;公式サイト: izu-kamori.jp/izu-biopark/;種類: 株式会社;市場情報: 非上場;本社所在地: 日本〒413-0411静岡県賀茂郡東伊豆町稲取3344;設立: 1964年4月1日（登記）;業種: サービス業;法人番号: 6080101014605;事業内容: 動物園、植物園、スポーツ施設、娯楽施設及び観光施設の経営宿泊施設、食堂、売店等の経営;代表者: 取締役社長　宮﨑 靖志;資本金: 1,000万円;売上高: 約8.8億円;従業員数: 90名（2016年4月1日現在）;主要株主: 加森観光株式会社;外部リンク: http://izu-kamori.jp/","Category:日本の動物園","箇条書き,制限あり","ホワイトタイガー、ホワイトライオンが同所にいる施設。アニマルゾーン、ウォーキングサファリゾーン、プレイゾーン、スポーツゾーンなどに分かれ、梅園もある。"
"IZoo","IZoo","https://ja.wikipedia.org/wiki/IZoo","北緯34度43分51.1秒東経138度59分41.0秒","愛称: イズー;前身: 伊豆アンディランド(1986 - 2012);専門分野: 動物園（爬虫類館）;所有者: 有限会社レップジャパン（静岡市）;園長: 白輪剛史;面積: 約2万m2;頭数: 1500匹（オープン時）;種数: 300種（オープン時）;主な飼育動物: 世界の爬虫類;開園: 2012年（平成24年）12月15日;所在地: 〒413-0513静岡県賀茂郡河津町浜406-2;位置: 北緯34度43分51.1秒東経138度59分41.0秒﻿ / ﻿北緯34.730861度 東経138.994722度﻿ / 34.730861; 138.994722座標: 北緯34度43分51.1秒東経138度59分41.0秒﻿ / ﻿北緯34.730861度 東経138.994722度﻿ / 34.730861; 138.994722;アクセス: 伊豆急行線河津駅より車3-5分;公式サイト: izoo.co.jp","Category:日本の動物園","箇条書き,制限あり","姉妹施設として、同町北部の梨本地区（河津七滝付近）にあるカエル館「KawaZoo（カワズー）」がある。"
"伊豆シャボテン動物公園","伊豆シャボテン動物公園","https://ja.wikipedia.org/wiki/伊豆シャボテン動物公園","北緯34度54分26秒東経139度6分3秒","正式名称: 伊豆シャボテン動物公園;専門分野: 動植物園;所有者: 株式会社伊豆シャボテン公園;主な飼育動物: チンパンジー、テナガザル等猿類カピバラ、ミーアキャット等小哺乳類ペリカン、インドクジャク、フラミンゴ等鳥類他ラマ、バク等草食動物;開園: 1959年（昭和34年）10月;所在地: 静岡県伊東市富戸1317-13;位置: 北緯34度54分26秒東経139度6分3秒﻿ / ﻿北緯34.90722度 東経139.10083度﻿ / 34.90722; 139.10083座標: 北緯34度54分26秒東経139度6分3秒﻿ / ﻿北緯34.90722度 東経139.10083度﻿ / 34.90722; 139.10083;アクセス: JR伊東駅から東海バス約35分営業時間・料金等は施設案内参照;公式サイト: www.shaboten.co.jp;種類: 株式会社;市場情報: 非上場;本社所在地: 日本〒413-0231静岡県伊東市富戸1085番地4;設立: 2004年11月12日;業種: サービス業;法人番号: 2080101013668;事業内容: 伊豆シャボテン動物公園、伊豆ぐらんぱる公園、ニューヨークランプミュージアム＆フラワーガーデン、伊豆海洋公園、伊豆高原旅の駅ぐらんぱるぽーと及びこれに付帯する事業の経営;代表者: 代表取締役社長　吉村 浩太郎代表取締役副社長　籠池 賢二;資本金: 9,500万円;純利益: 2億9175万6000円（2021年03月31日時点）;総資産: 32億3251万7000円（2021年03月31日時点）;主要株主: 伊豆シャボテンリゾート株式会社;正式名称: 伊豆シャボテン動物公園;専門分野: 動植物園;所有者: 株式会社伊豆シャボテン公園;主な飼育動物: チンパンジー、テナガザル等猿類カピバラ、ミーアキャット等小哺乳類ペリカン、インドクジャク、フラミンゴ等鳥類他ラマ、バク等草食動物;開園: 1959年（昭和34年）10月;所在地: 静岡県伊東市富戸1317-13;位置: 北緯34度54分26秒東経139度6分3秒﻿ / ﻿北緯34.90722度 東経139.10083度﻿ / 34.90722; 139.10083座標: 北緯34度54分26秒東経139度6分3秒﻿ / ﻿北緯34.90722度 東経139.10083度﻿ / 34.90722; 139.10083;アクセス: JR伊東駅から東海バス約35分営業時間・料金等は施設案内参照;公式サイト: www.shaboten.co.jp;種類: 株式会社;市場情報: 非上場;本社所在地: 日本〒413-0231静岡県伊東市富戸1085番地4;設立: 2004年11月12日;業種: サービス業;法人番号: 2080101013668;事業内容: 伊豆シャボテン動物公園、伊豆ぐらんぱる公園、ニューヨークランプミュージアム＆フラワーガーデン、伊豆海洋公園、伊豆高原旅の駅ぐらんぱるぽーと及びこれに付帯する事業の経営;代表者: 代表取締役社長　吉村 浩太郎代表取締役副社長　籠池 賢二;資本金: 9,500万円;純利益: 2億9175万6000円（2021年03月31日時点）;総資産: 32億3251万7000円（2021年03月31日時点）;主要株主: 伊豆シャボテンリゾート株式会社","Category:日本の動物園","箇条書き,制限あり","伊豆シャボテンリゾート株式会社傘下の連結子会社である株式会社伊豆シャボテン公園が運営している。"
"市川市動植物園","市川市動植物園","https://ja.wikipedia.org/wiki/市川市動植物園","北緯35度45分53.2秒東経139度57分54.79秒","管理運営: 千葉県市川市;頭数: 457頭（2016年現在）;種数: 56種（2016年現在）;主な飼育動物: シセンレッサーパンダスマトラオランウータンコツメカワウソなど;開園: 1987年8月21日;所在地: 〒272-0801千葉県市川市大町284番地;公式サイト: 市川市動植物園公式ホームページ市川市動植物園（公式Twitter）(@ichikawa_zoo) - Twitter;哺乳類: 28種;鳥類: 23種;爬虫類: 5種;計: 56種;施設名: 市川市動植物園;所在地: 〒272-0801 千葉県市川市大町284番1;営業時間: 9時30分〜16時30分（入園は16時まで）;定休日/休業日: 月曜日（祝日の場合は翌日）、年末年始 ※年末年始の休業日は年により異なる;駐車場: あり 【普通車台数】240台民間駐車場（普通車500円、バス2,000円、バイク200円）;施設オプション: トイレ設備あり","Category:日本の動物園","箇条書き,制限あり","園内には交流都市から寄贈されたシセンレッサーパンダ、スマトラオランウータンなど、貴重な動物たちも展示及び飼育をしているほか、観賞植物園、バラ園なども併設している。"
"アニマルワンダーリゾウト","アニマルワンダーリゾウト","https://ja.wikipedia.org/wiki/アニマルワンダーリゾウト","北緯35度21分17.2秒東経140度10分56.5秒","前身: 山小川ファーム動物クラブ、湘南動物プロダクション;管理運営: 有限会社市原ぞうの国;園長: 坂本小百合;開園: 1989年;所在地: 〒290-0521千葉県市原市山小川937;位置: 北緯35度21分17.2秒東経140度10分56.5秒﻿ / ﻿北緯35.354778度 東経140.182361度﻿ / 35.354778; 140.182361座標: 北緯35度21分17.2秒東経140度10分56.5秒﻿ / ﻿北緯35.354778度 東経140.182361度﻿ / 35.354778; 140.182361;公式サイト: 市原ぞうの国","Category:日本の動物園","箇条書き,制限あり","山小川ファーム動物クラブ、有限会社湘南動物プロダクションを前身に、1989年（平成元年）開園。日本動物園水族館協会加盟園館。総面積約3.5ヘクタール。所在地は千葉県市原市山小川937。"
"到津の森公園","到津の森公園","https://ja.wikipedia.org/wiki/到津の森公園","北緯33度52分28.4秒東経130度50分46.3秒","正式名称: 到津の森公園;前身: 到津遊園;専門分野: 総合;所有者: 北九州市;管理運営: 北九州市都市整備公社（指定管理者）;開園: 2002年（平成14年）4月13日;所在地: 〒803-0845福岡県北九州市小倉北区上到津4-1到津の森公園 (福岡県)福岡県の地図を表示到津の森公園 (日本)日本の地図を表示;位置: 北緯33度52分28.4秒東経130度50分46.3秒﻿ / ﻿北緯33.874556度 東経130.846194度﻿ / 33.874556; 130.846194座標: 北緯33度52分28.4秒東経130度50分46.3秒﻿ / ﻿北緯33.874556度 東経130.846194度﻿ / 33.874556; 130.846194","Category:日本の動物園","箇条書き,制限あり","本項では前身の到津遊園についても述べる。面積は約10.6ヘクタール。展示動物は約100種550点。"
