"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"上山温泉","上山温泉（山形県）","https://ja.wikipedia.org/wiki/上山温泉","北緯38度09分29.5秒東経140度16分23.9秒","所在地: 山形県上山市;座標: 北緯38度09分29.5秒東経140度16分23.9秒﻿ / ﻿北緯38.158194度 東経140.273306度﻿ / 38.158194; 140.273306座標: 北緯38度09分29.5秒東経140度16分23.9秒﻿ / ﻿北緯38.158194度 東経140.273306度﻿ / 38.158194; 140.273306;交通: 鉄道：山形新幹線かみのやま温泉駅下車;泉質: 塩化物泉;外部リンク: かみのやま温泉","新日本観光地100選","箇条書き"
"男鹿半島","男鹿半島（秋田県）","https://ja.wikipedia.org/wiki/男鹿半島","","","新日本観光地100選","箇条書き"
"鳥海山","鳥海山（山形県・秋田県）","https://ja.wikipedia.org/wiki/鳥海山","北緯39度05分57秒東経140度02分56秒","標高: 2,236[1]m;所在地: 日本山形県飽海郡遊佐町・酒田市・秋田県由利本荘市・にかほ市;位置: 北緯39度05分57秒東経140度02分56秒座標: 北緯39度05分57秒 東経140度02分56秒[2];山系: 出羽山地;種類: 成層火山","新日本観光地100選","箇条書き"
"田沢湖","田沢湖（秋田県）","https://ja.wikipedia.org/wiki/田沢湖","北緯39度43分30秒東経140度39分41秒","所在地: 日本秋田県仙北市;位置: 北緯39度43分30秒東経140度39分41秒﻿ / ﻿北緯39.72500度 東経140.66139度﻿ / 39.72500; 140.66139座標: 北緯39度43分30秒東経140度39分41秒﻿ / ﻿北緯39.72500度 東経140.66139度﻿ / 39.72500; 140.66139;面積: 25.75[1]km2;周囲長: 20 km;最大水深: 423.4 m;平均水深: 280.0 m;貯水量: 7.20 km3;水面の標高: 249 m;成因: カルデラ[2];淡水・汽水: 淡水;湖沼型: 酸栄養湖;透明度: 4.0 m","新日本観光地100選","箇条書き"
"最上川","最上川（山形県）","https://ja.wikipedia.org/wiki/最上川","","水系: 一級水系最上川;種別: 一級河川;延長: 229 km;平均流量: 437 m³/s（高屋観測所1959年～2002年）;流域面積: 7,040 km²;水源: 吾妻山（米沢市）;水源の標高: 2,024 m;河口・合流先: 日本海（酒田市）;流域: 日本山形県","新日本観光地100選","箇条書き"
"いわき市","いわき（福島県）","https://ja.wikipedia.org/wiki/いわき市","北緯37度3分1.8秒東経140度53分15.8秒","国: 日本;地方: 東北地方;都道府県: 福島県;市町村コード: 07204-4;法人番号: 9000020072044;面積: 1,232.02km2;総人口: 335,080人 [編集]（推計人口、2021年4月1日）;人口密度: 272人/km2;隣接自治体: 田村市、田村郡小野町、双葉郡広野町、楢葉町、川内村、石川郡古殿町、平田村、東白川郡鮫川村茨城県北茨城市;市の木: クロマツ（1971年10月1日制定）;市の花: ツツジ（1973年3月20日制定）;市の鳥市の魚: かもめ（1996年10月1日制定）めひかり（2001年10月1日制定）;市長: [編集]清水敏男;所在地: 〒970-8686福島県いわき市平字梅本21番地北緯37度3分1.8秒東経140度53分15.8秒;外部リンク: 公式ウェブサイト;最高気温記録 °C（°F）: 20.8(69.4);平均最高気温 °C（°F）: 8.4(47.1);日平均気温 °C（°F）: 3.8(38.8);平均最低気温 °C（°F）: −0.5(31.1);最低気温記録 °C（°F）: −9.3(15.3);降水量mm （inch）: 52.8(2.079);% 湿度: 58;平均月間日照時間: 189.8;最高気温記録 °C（°F）: 17.3(63.1);平均最高気温 °C（°F）: 14.3(57.7);平均最低気温 °C（°F）: −5.6(21.9);最低気温記録 °C（°F）: −6.5(20.3);降水量mm （inch）: 37.9(1.492);平均月間日照時間: 181.8;降水量mm （inch）: 45.6(1.795)","新日本観光地100選","箇条書き"
"蔵王連峰","宮城蔵王（宮城県）","https://ja.wikipedia.org/wiki/蔵王連峰","北緯38度08分37秒東経140度26分22秒","所在地: 宮城県・山形県;位置: 北緯38度08分37秒東経140度26分22秒座標: 北緯38度08分37秒 東経140度26分22秒（熊野岳）;上位山系: 奥羽山脈;最高峰: 熊野岳（1,841m）","新日本観光地100選","箇条書き"
"松島","松島（宮城県）","https://ja.wikipedia.org/wiki/松島","","","新日本観光地100選","箇条書き"
"花巻温泉郷","花巻温泉郷（岩手県）","https://ja.wikipedia.org/wiki/花巻温泉郷","","","新日本観光地100選","箇条書き"
"八幡平","八幡平（岩手県・秋田県）","https://ja.wikipedia.org/wiki/八幡平","北緯39度57分28秒東経140度51分15秒","標高: 1,613.50[1]m;所在地: 日本岩手県八幡平市秋田県仙北市・鹿角市;位置: 北緯39度57分28秒東経140度51分15秒座標: 北緯39度57分28秒 東経140度51分15秒[2];山系: 奥羽山脈;種類: 成層火山[注釈 1]","新日本観光地100選","箇条書き"
"日光市","日光（栃木県）","https://ja.wikipedia.org/wiki/日光市","北緯36度43分11.4秒東経139度41分53.4秒","国: 日本;地方: 関東地方;都道府県: 栃木県;市町村コード: 09206-1;法人番号: 6000020092061;面積: 1,449.83km2;総人口: 76,877人 [編集]（推計人口、2021年4月1日）;人口密度: 53人/km2;隣接自治体: 宇都宮市、鹿沼市、那須塩原市、塩谷郡塩谷町群馬県：沼田市、みどり市、利根郡片品村福島県：南会津郡南会津町、檜枝岐村;市の木: もみじ・シラカンバ;市の花: ニッコウキスゲ・ヤシオツツジ;他のシンボル: 市の鳥：カワセミ・ウグイス市の魚：ヒメマス・イワナ;市長: [編集]不在（職務代理者：上中哲也）;所在地: 〒321-1292栃木県日光市今市本町1番地北緯36度43分11.4秒東経139度41分53.4秒;外部リンク: 公式ウェブサイト;最高気温記録 °C（°F）: 15.4(59.7);平均最高気温 °C（°F）: 5.8(42.4);日平均気温 °C（°F）: 0.3(32.5);平均最低気温 °C（°F）: −4.2(24.4);最低気温記録 °C（°F）: −11.1(12);降水量mm （inch）: 43.5(1.713);平均降水日数 （≥1.0 mm）: 4.6;平均月間日照時間: 172.3;最高気温記録 °C（°F）: 13.5(56.3);平均最高気温 °C（°F）: 2.8(37);日平均気温 °C（°F）: −1.9(28.6);平均最低気温 °C（°F）: −6.1(21);最低気温記録 °C（°F）: −15.4(4.3);降水量mm （inch）: 61.7(2.429);平均降水日数 （≥1.0 mm）: 11.7;平均月間日照時間: 97.4;最高気温記録 °C（°F）: 13.4(56.1);平均最高気温 °C（°F）: 1.4(34.5);日平均気温 °C（°F）: −4.1(24.6);平均最低気温 °C（°F）: −9.9(14.2);最低気温記録 °C（°F）: −19.5(−3.1);降水量mm （inch）: 68.8(2.709);降雪量cm （inch）: 108(42.5);平均降水日数 （≥1.0 mm）: 12.0;平均月間日照時間: 122.1;最高気温記録 °C（°F）: 12.7(54.9);平均最高気温 °C（°F）: −0.4(31.3);日平均気温 °C（°F）: −4.1(24.6);平均最低気温 °C（°F）: −8.1(17.4);最低気温記録 °C（°F）: −16.5(2.3);降水量mm （inch）: 52.3(2.059);降雪量cm （inch）: 114(44.9);% 湿度: 65;降水量mm （inch）: 41.9(1.65);平均降水日数 （≥1.0 mm）: 5.2;廃止日: 2006年3月20日;廃止理由: 新設合併日光市（旧）、今市市、上都賀郡足尾町、塩谷郡藤原町、栗山村→ 日光市（新）;現在の自治体: 日光市（新）;国:  日本;地方: 関東地方;都道府県: 栃木県;面積: 320.98km2.;総人口: 16,301人（推計人口、2005年9月1日）;隣接自治体: 今市市、上都賀郡足尾町、塩谷郡栗山村、鹿沼市群馬県：利根郡片品村;市の木: イチイ;市の花: 日光キスゲ;市の鳥: キビタキ;所在地: 〒321-1492栃木県日光市鉢石町999;国: 日本;地方: 関東地方;都道府県: 栃木県;市町村コード: 09206-1;法人番号: 6000020092061;面積: 1,449.83km2;総人口: 76,877人 [編集]（推計人口、2021年4月1日）;人口密度: 53人/km2;隣接自治体: 宇都宮市、鹿沼市、那須塩原市、塩谷郡塩谷町群馬県：沼田市、みどり市、利根郡片品村福島県：南会津郡南会津町、檜枝岐村;市の木: もみじ・シラカンバ;市の花: ニッコウキスゲ・ヤシオツツジ;他のシンボル: 市の鳥：カワセミ・ウグイス市の魚：ヒメマス・イワナ;市長: [編集]不在（職務代理者：上中哲也）;所在地: 〒321-1292栃木県日光市今市本町1番地北緯36度43分11.4秒東経139度41分53.4秒;外部リンク: 公式ウェブサイト;最高気温記録 °C（°F）: 15.4(59.7);平均最高気温 °C（°F）: 5.8(42.4);日平均気温 °C（°F）: 0.3(32.5);平均最低気温 °C（°F）: −4.2(24.4);最低気温記録 °C（°F）: −11.1(12);降水量mm （inch）: 43.5(1.713);平均降水日数 （≥1.0 mm）: 4.6;平均月間日照時間: 172.3;最高気温記録 °C（°F）: 13.5(56.3);平均最高気温 °C（°F）: 2.8(37);日平均気温 °C（°F）: −1.9(28.6);平均最低気温 °C（°F）: −6.1(21);最低気温記録 °C（°F）: −15.4(4.3);降水量mm （inch）: 61.7(2.429);平均降水日数 （≥1.0 mm）: 11.7;平均月間日照時間: 97.4;最高気温記録 °C（°F）: 13.4(56.1);平均最高気温 °C（°F）: 1.4(34.5);日平均気温 °C（°F）: −4.1(24.6);平均最低気温 °C（°F）: −9.9(14.2);最低気温記録 °C（°F）: −19.5(−3.1);降水量mm （inch）: 68.8(2.709);降雪量cm （inch）: 108(42.5);平均降水日数 （≥1.0 mm）: 12.0;平均月間日照時間: 122.1;最高気温記録 °C（°F）: 12.7(54.9);平均最高気温 °C（°F）: −0.4(31.3);日平均気温 °C（°F）: −4.1(24.6);平均最低気温 °C（°F）: −8.1(17.4);最低気温記録 °C（°F）: −16.5(2.3);降水量mm （inch）: 52.3(2.059);降雪量cm （inch）: 114(44.9);% 湿度: 65;降水量mm （inch）: 41.9(1.65);平均降水日数 （≥1.0 mm）: 5.2;廃止日: 2006年3月20日;廃止理由: 新設合併日光市（旧）、今市市、上都賀郡足尾町、塩谷郡藤原町、栗山村→ 日光市（新）;現在の自治体: 日光市（新）;国:  日本;地方: 関東地方;都道府県: 栃木県;面積: 320.98km2.;総人口: 16,301人（推計人口、2005年9月1日）;隣接自治体: 今市市、上都賀郡足尾町、塩谷郡栗山村、鹿沼市群馬県：利根郡片品村;市の木: イチイ;市の花: 日光キスゲ;市の鳥: キビタキ;所在地: 〒321-1492栃木県日光市鉢石町999","新日本観光地100選","箇条書き"
"伊豆大島","伊豆大島（東京都）","https://ja.wikipedia.org/wiki/伊豆大島","北緯34度44分0秒東経139度24分0秒","所在地: 日本（東京都）;所在海域: 太平洋;座標: 北緯34度44分0秒東経139度24分0秒;面積: 91.06 km²;海岸線長: 52 km;最高標高: 758[1][注釈 1]m;最高峰: 三原新山;インペリアル換算: インペリアル換算123456789101112  5.1 5139  5.8 5238  10 5643  9.4 6451  10 7158  13 7565  9.7 8171  9.1 8574  14 7969  13 7160  7.7 6352  4 5643気温（°F）総降水量（in）;最高気温記録 °C（°F）: 20.9(69.6);平均最高気温 °C（°F）: 10.7(51.3);日平均気温 °C（°F）: 7.3(45.1);平均最低気温 °C（°F）: 3.7(38.7);最低気温記録 °C（°F）: −3.3(26.1);降水量mm （inch）: 130.5(5.138);平均降水日数 （≥0.5 mm）: 8.5;% 湿度: 64;平均月間日照時間: 151.7;所在地: 日本（東京都）;所在海域: 太平洋;座標: 北緯34度44分0秒東経139度24分0秒;面積: 91.06 km²;海岸線長: 52 km;最高標高: 758[1][注釈 1]m;最高峰: 三原新山;インペリアル換算: インペリアル換算123456789101112  5.1 5139  5.8 5238  10 5643  9.4 6451  10 7158  13 7565  9.7 8171  9.1 8574  14 7969  13 7160  7.7 6352  4 5643気温（°F）総降水量（in）;最高気温記録 °C（°F）: 20.9(69.6);平均最高気温 °C（°F）: 10.7(51.3);日平均気温 °C（°F）: 7.3(45.1);平均最低気温 °C（°F）: 3.7(38.7);最低気温記録 °C（°F）: −3.3(26.1);降水量mm （inch）: 130.5(5.138);平均降水日数 （≥0.5 mm）: 8.5;% 湿度: 64;平均月間日照時間: 151.7","新日本観光地100選","箇条書き"
