"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"川苔山","11 川苔山かわのりやま1,363m東京都アズマイチゲ 地理院地図Google Map川乗山","https://ja.wikipedia.org/wiki/川苔山","北緯35度51分03秒東経139度06分25秒","標高: 1,363.3 m;所在地: 東京都西多摩郡奥多摩町;位置: 北緯35度51分03秒東経139度06分25秒﻿ / ﻿北緯35.85083度 東経139.10694度﻿ / 35.85083; 139.10694座標: 北緯35度51分03秒東経139度06分25秒﻿ / ﻿北緯35.85083度 東経139.10694度﻿ / 35.85083; 139.10694;山系: 奥多摩","花の百名山","表形式"
"雲取山","12 雲取山くもとりやま2,017m東京都埼玉県山梨県フシグロセンノウ 地理院地図Google Map新・花の百名山日本百名山新日本百名山各都道府県の最高峰","https://ja.wikipedia.org/wiki/雲取山","北緯35度51分20秒東経138度56分38秒","標高: 2,017.13[1]m;所在地: 日本東京都西多摩郡奥多摩町埼玉県秩父市山梨県北都留郡丹波山村;位置: 北緯35度51分20秒東経138度56分38秒座標: 北緯35度51分20秒 東経138度56分38秒;山系: 秩父山地","花の百名山","表形式"
"赤城山","13 地蔵岳じぞうだけ1,673m群馬県アツモリソウ 地理院地図Google Map赤城山日本百名山","https://ja.wikipedia.org/wiki/赤城山","北緯36度33分39秒東経139度11分37秒","標高: 1,827.6 m;所在地: 日本群馬県前橋市・桐生市・渋川市・沼田市・利根郡昭和村;位置: 北緯36度33分39秒東経139度11分37秒﻿ / ﻿北緯36.5608度 東経139.1936度﻿ / 36.5608; 139.1936座標: 北緯36度33分39秒東経139度11分37秒﻿ / ﻿北緯36.5608度 東経139.1936度﻿ / 36.5608; 139.1936;山系: 独立峰;種類: 複成火山（活火山ランクC）","花の百名山","表形式"
"黒檜山","14 黒檜山くろびさん1,827m群馬県クサタチバナ 地理院地図Google Map赤城山日本百名山","https://ja.wikipedia.org/wiki/黒檜山","北緯36度33分39秒東経139度11分37秒","標高: 1,827.6 m;所在地: 日本群馬県前橋市・桐生市・渋川市・沼田市・利根郡昭和村;位置: 北緯36度33分39秒東経139度11分37秒﻿ / ﻿北緯36.5608度 東経139.1936度﻿ / 36.5608; 139.1936座標: 北緯36度33分39秒東経139度11分37秒﻿ / ﻿北緯36.5608度 東経139.1936度﻿ / 36.5608; 139.1936;山系: 独立峰;種類: 複成火山（活火山ランクC）","花の百名山","表形式"
"至仏山","15 至仏山しぶつさん2,228m群馬県栃木県新潟県福島県アズマギク 地理院地図Google Map尾瀬国立公園日本百名山","https://ja.wikipedia.org/wiki/至仏山","北緯36度54分12.5秒東経139度10分23.7秒","標高: 2,228.1 m;所在地: 日本群馬県みなかみ町・利根郡片品村;位置: 北緯36度54分12.5秒東経139度10分23.7秒座標: 北緯36度54分12.5秒 東経139度10分23.7秒;山系: 越後山脈","花の百名山","表形式"
"大岳山 (東京都)","16 大岳山おおだけさん1,266m東京都イワウチワ 地理院地図Google Map日本二百名山","https://ja.wikipedia.org/wiki/大岳山_(東京都)","北緯35度45分54秒東経139度07分49秒","標高: 1,266.4 [1]m;所在地: 東京都西多摩郡檜原村・奥多摩町;位置: 北緯35度45分54秒東経139度07分49秒座標: 北緯35度45分54秒 東経139度07分49秒;山系: 奥多摩","花の百名山","表形式"
"高水山","17 高水山たかみずさん759m東京都ツルリンドウ 地理院地図Google Map高水三山","https://ja.wikipedia.org/wiki/高水山","北緯35度49分31.8秒東経139度11分32秒","標高: 759 m;所在地: 日本東京都青梅市;位置: 北緯35度49分31.8秒東経139度11分32秒座標: 北緯35度49分31.8秒 東経139度11分32秒;山系: 奥多摩;種類: 山塊","花の百名山","表形式"
"鶏頂山","18 鶏頂山けいちょうざん1,756m栃木県ショウジョウバカマ 地理院地図Google Map那須火山帯高原山日本三百名山","https://ja.wikipedia.org/wiki/鶏頂山","北緯36度54分3秒東経139度45分46秒","標高: 1,765 m;所在地: 栃木県日光市;位置: 北緯36度54分3秒東経139度45分46秒;山系: 日光連山、那須火山帯;種類: 成層火山","花の百名山","表形式"
"大菩薩峠","19 大菩薩峠だいぼさつとうげ1,897m山梨県ギンバイソウ 地理院地図Google Map大菩薩嶺新・花の百名山日本百名山","https://ja.wikipedia.org/wiki/大菩薩峠","北緯35度44分9秒東経138度51分12秒","所在地: 山梨県甲州市・北都留郡小菅村;座標: 北緯35度44分9秒東経138度51分12秒﻿ / ﻿北緯35.73583度 東経138.85333度﻿ / 35.73583; 138.85333座標: 北緯35度44分9秒東経138度51分12秒﻿ / ﻿北緯35.73583度 東経138.85333度﻿ / 35.73583; 138.85333;標高: 1,897 m;山系: 大菩薩連嶺・奥秩父山塊","花の百名山","表形式"
"御岳山 (東京都)","20 御岳山みたけさん929m東京都オケラ 地理院地図Google Map青梅市ケーブルカー新・花の百名山","https://ja.wikipedia.org/wiki/御岳山_(東京都)","北緯35度46分58.3秒東経139度8分58.2秒","標高: 929 m;所在地: 日本東京都青梅市;位置: 北緯35度46分58.3秒東経139度8分58.2秒﻿ / ﻿北緯35.782861度 東経139.149500度﻿ / 35.782861; 139.149500座標: 北緯35度46分58.3秒東経139度8分58.2秒﻿ / ﻿北緯35.782861度 東経139.149500度﻿ / 35.782861; 139.149500;山系: 奥多摩","花の百名山","表形式"
"生藤山","21[[Image:画像募集中|128px]]生藤山しょうとうさん990m東京都神奈川県ホタルカズラ 地理院地図Google Map奥多摩山域の南端","https://ja.wikipedia.org/wiki/生藤山","北緯35度40分21秒東経139度07分56秒","標高: 990.3 m;所在地: 日本東京都西多摩郡檜原村神奈川県相模原市緑区;位置: 北緯35度40分21秒東経139度07分56秒座標: 北緯35度40分21秒 東経139度07分56秒;山系: 奥多摩","花の百名山","表形式"
"石割山","22 石割山いしわれやま1,143m山梨県オオバギボウシ 地理院地図Google Map山中湖の東北端","https://ja.wikipedia.org/wiki/石割山","","","花の百名山","表形式"
"尾瀬沼","23 尾瀬沼おぜぬま1,410m福島県新潟県栃木県群馬県ギョウジャニンニク 地理院地図Google Map尾瀬国立公園","https://ja.wikipedia.org/wiki/尾瀬沼","","","花の百名山","表形式"
"八幡平","24 八幡平はちまんたい1,613m秋田県岩手県イソツツジ 地理院地図Google Map新・花の百名山日本百名山","https://ja.wikipedia.org/wiki/八幡平","北緯39度57分28秒東経140度51分15秒","標高: 1,613.50[1]m;所在地: 日本岩手県八幡平市秋田県仙北市・鹿角市;位置: 北緯39度57分28秒東経140度51分15秒座標: 北緯39度57分28秒 東経140度51分15秒[2];山系: 奥羽山脈;種類: 成層火山[注釈 1]","花の百名山","表形式"
"大滝根山","25 大滝根山おおたきねやま1,192m福島県シロヤシオ 地理院地図Google Map新・花の百名山日本三百名山","https://ja.wikipedia.org/wiki/大滝根山","北緯37度21分18秒東経140度42分06秒","標高: 1,192.1 m;所在地: 日本福島県田村市・双葉郡川内村;位置: 北緯37度21分18秒東経140度42分06秒座標: 北緯37度21分18秒 東経140度42分06秒;山系: 阿武隈高地","花の百名山","表形式"
"鎌倉岳 (田村市)","26 鎌倉岳かまくらだけ967m福島県コバノトネリコ 地理院地図Google Map尾瀬国立公園","https://ja.wikipedia.org/wiki/鎌倉岳_(田村市)","北緯37度28分01秒東経140度41分20秒","標高: 966.6m;所在地: 日本福島県田村市;位置: 北緯37度28分01秒東経140度41分20秒座標: 北緯37度28分01秒 東経140度41分20秒;山系: 阿武隈高地","花の百名山","表形式"
"早池峰山","27 早池峰山はやちねさん1,917m岩手県チシマコザクラ 地理院地図Google Mapハヤチネウスユキソウ新・花の百名山日本百名山","https://ja.wikipedia.org/wiki/早池峰山","北緯39度33分31秒東経141度29分19秒","標高: 1917[1]m;所在地: 日本岩手県宮古市・遠野市・花巻市;位置: 北緯39度33分31秒東経141度29分19秒座標: 北緯39度33分31秒 東経141度29分19秒[1];山系: 北上山地","花の百名山","表形式"
"田代山 (帝釈山脈)","28 田代山たしろやま1,971m福島県キンコウカ 地理院地図Google Map帝釈山脈尾瀬国立公園","https://ja.wikipedia.org/wiki/田代山_(帝釈山脈)","北緯36度58分27.8秒東経139度28分42.6秒","標高: 1,971 m;所在地: 日本福島県南会津郡南会津町;位置: 北緯36度58分27.8秒東経139度28分42.6秒座標: 北緯36度58分27.8秒 東経139度28分42.6秒;山系: 帝釈山脈","花の百名山","表形式"
"鳥海山","29 鳥海山ちょうかいさん2,236m秋田県山形県チョウカイフスマ 地理院地図Google Map新・花の百名山日本百名山新日本百名山各都道府県の最高峰","https://ja.wikipedia.org/wiki/鳥海山","北緯39度05分57秒東経140度02分56秒","標高: 2,236[1]m;所在地: 日本山形県飽海郡遊佐町・酒田市・秋田県由利本荘市・にかほ市;位置: 北緯39度05分57秒東経140度02分56秒座標: 北緯39度05分57秒 東経140度02分56秒[2];山系: 出羽山地;種類: 成層火山","花の百名山","表形式"
"月山","30 月山がっさん1,984m山形県ウズラバハクサンチドリ 地理院地図Google Map新・花の百名山日本百名山新日本百名山","https://ja.wikipedia.org/wiki/月山","北緯38度32分56秒東経140度01分37秒","標高: 1,984[1]m;所在地: 日本山形県鶴岡市・東田川郡庄内町・最上郡大蔵村・西村山郡西川町;位置: 北緯38度32分56秒東経140度01分37秒座標: 北緯38度32分56秒 東経140度01分37秒[2];山系: 出羽山地;種類: 成層火山[3]","花の百名山","表形式"
"羽黒山 (山形県)","31 羽黒山はぐろさん414m山形県ミヤマヨメナ 地理院地図Google Map出羽三山","https://ja.wikipedia.org/wiki/羽黒山_(山形県)","北緯38度42分9.28秒東経139度58分54.75秒","標高: 414 m;所在地: 日本山形県鶴岡市;位置: 北緯38度42分9.28秒東経139度58分54.75秒座標: 北緯38度42分9.28秒 東経139度58分54.75秒;山系: 出羽山地","花の百名山","表形式"
"栗駒山","32 栗駒山くりこまやま1,627m宮城県秋田県岩手県ヒナザクラ 地理院地図Google Map新・花の百名山日本二百名山新日本百名山","https://ja.wikipedia.org/wiki/栗駒山","北緯38度57分39秒東経140度47分18秒","標高: 1,626[1][2]m;所在地: 日本岩手県一関市宮城県栗原市秋田県湯沢市・雄勝郡東成瀬村;位置: 北緯38度57分39秒東経140度47分18秒座標: 北緯38度57分39秒 東経140度47分18秒;山系: 奥羽山脈;種類: 成層火山(活火山ランクB);最新噴火: 1944年11月20日（昭和湖）;所在地: 岩手県一関市;位置: 北緯38度58分01.5秒東経140度46分45.5秒;水面の標高: 1,280 m;成因: 火口湖;所在地: 秋田県東成瀬村;位置: 北緯38度58分42秒東経140度45分11秒;面積: 0.08 km2;周囲長: 2.1 km;平均水深: 16 m;水面の標高: 1,030 m;成因: 火山湖;淡水・汽水: 淡水;湖沼型: 酸栄養湖;透明度: 4.0 m;標高: 1,626[1][2]m;所在地: 日本岩手県一関市宮城県栗原市秋田県湯沢市・雄勝郡東成瀬村;位置: 北緯38度57分39秒東経140度47分18秒座標: 北緯38度57分39秒 東経140度47分18秒;山系: 奥羽山脈;種類: 成層火山(活火山ランクB);最新噴火: 1944年11月20日（昭和湖）;所在地: 岩手県一関市;位置: 北緯38度58分01.5秒東経140度46分45.5秒;水面の標高: 1,280 m;成因: 火口湖;所在地: 秋田県東成瀬村;位置: 北緯38度58分42秒東経140度45分11秒;面積: 0.08 km2;周囲長: 2.1 km;平均水深: 16 m;水面の標高: 1,030 m;成因: 火山湖;淡水・汽水: 淡水;湖沼型: 酸栄養湖;透明度: 4.0 m;標高: 1,626[1][2]m;所在地: 日本岩手県一関市宮城県栗原市秋田県湯沢市・雄勝郡東成瀬村;位置: 北緯38度57分39秒東経140度47分18秒座標: 北緯38度57分39秒 東経140度47分18秒;山系: 奥羽山脈;種類: 成層火山(活火山ランクB);最新噴火: 1944年11月20日（昭和湖）;所在地: 岩手県一関市;位置: 北緯38度58分01.5秒東経140度46分45.5秒;水面の標高: 1,280 m;成因: 火口湖;所在地: 秋田県東成瀬村;位置: 北緯38度58分42秒東経140度45分11秒;面積: 0.08 km2;周囲長: 2.1 km;平均水深: 16 m;水面の標高: 1,030 m;成因: 火山湖;淡水・汽水: 淡水;湖沼型: 酸栄養湖;透明度: 4.0 m","花の百名山","表形式"
"安達太良山","33 安達太良山あだたらやま1,699m福島県ツリガネツツジ[[Image:画像募集中|128px]]地理院地図Google Map日本百名山新日本百名山","https://ja.wikipedia.org/wiki/安達太良山","北緯37度38分50秒東経140度16分51秒","標高: 最高峰箕輪山 1,728[1]m;所在地: 日本福島県福島市・二本松市・郡山市安達郡大玉村・耶麻郡猪苗代町;位置: 北緯37度38分50秒東経140度16分51秒座標: 北緯37度38分50秒 東経140度16分51秒[1];山系: 奥羽山脈南部;種類: 成層火山(活火山ランクB);最新噴火: 1900年","花の百名山","表形式"
"五葉山","34 五葉山ごようざん1,351m岩手県ミネザクラ 地理院地図Google Map北上山地日本三百名山","https://ja.wikipedia.org/wiki/五葉山","北緯39度12分14秒東経141度43分44秒","標高: 1,351 m;所在地: 日本岩手県：住田町、大船渡市、釜石市;位置: 北緯39度12分14秒東経141度43分44秒;山系: 北上山地","花の百名山","表形式"
"利尻岳","35 利尻山りしりざん1,721m北海道シコタンハコベ 地理院地図Google Mapリシリヒナゲシ、リシリリンドウ利尻富士新・花の百名山日本百名山、新日本百名山","https://ja.wikipedia.org/wiki/利尻岳","北緯45度10分43秒東経141度14分31秒","標高: 1,721[1]m;所在地: 日本北海道宗谷総合振興局利尻郡利尻町・利尻富士町;位置: 北緯45度10分43秒東経141度14分31秒﻿ / ﻿北緯45.17861度 東経141.24194度﻿ / 45.17861; 141.24194座標: 北緯45度10分43秒東経141度14分31秒﻿ / ﻿北緯45.17861度 東経141.24194度﻿ / 45.17861; 141.24194[2];山系: 独立峰;種類: 成層火山","花の百名山","表形式"
"礼文岳","36 礼文岳れぶんだけ490m北海道レブンソウ 地理院地図Google Mapレブンアツモリソウ、レブンコザクラレブンウスユキソウ新・花の百名山、新日本百名山","https://ja.wikipedia.org/wiki/礼文岳","北緯45度22分21秒東経141度00分57秒","標高: 490 m;所在地: 北海道礼文郡礼文町;位置: 北緯45度22分21秒東経141度00分57秒;山系: 島","花の百名山","表形式"
"余市岳","37 余市岳よいちだけ1,488m北海道エゾカンゾウ 地理院地図Google Map日本三百名山","https://ja.wikipedia.org/wiki/余市岳","北緯43度1分58秒東経141度1分10秒","標高: 1,488 m;所在地: 日本北海道札幌市南区・余市郡赤井川村;位置: 北緯43度1分58秒東経141度1分10秒﻿ / ﻿北緯43.03278度 東経141.01944度﻿ / 43.03278; 141.01944座標: 北緯43度1分58秒東経141度1分10秒﻿ / ﻿北緯43.03278度 東経141.01944度﻿ / 43.03278; 141.01944","花の百名山","表形式"
"夕張岳","38 夕張岳ゆうばりだけ1,668m北海道ユウバリソウ[[Image:画像募集中|128px]]地理院地図Google Mapユウバリコザクラ新・花の百名山日本二百名山","https://ja.wikipedia.org/wiki/夕張岳","北緯43度05分59秒東経142度15分04秒","標高: 1,667.72[1]m;所在地: 日本北海道夕張市・空知郡南富良野町;位置: 北緯43度05分59秒東経142度15分04秒座標: 北緯43度05分59秒 東経142度15分04秒[2];山系: 夕張山地","花の百名山","表形式"
"大千軒岳","39 大千軒岳だいせんげんだけ1,072m北海道サルメンエビネ 地理院地図Google Map日本三百名山","https://ja.wikipedia.org/wiki/大千軒岳","北緯41度34分46秒東経140度9分39秒","標高: 1,071.87 m;所在地: 北海道松前郡松前町・上ノ国町;位置: 北緯41度34分46秒東経140度9分39秒座標: 北緯41度34分46秒 東経140度9分39秒","花の百名山","表形式"
"斜里岳","40 斜里岳しゃりだけ1,547m北海道タカネナデシコ 地理院地図Google Map新・花の百名山日本百名山","https://ja.wikipedia.org/wiki/斜里岳","北緯43度45分56秒東経144度43分04秒","標高: 1,547[1]m;所在地: 北海道斜里郡斜里町・清里町、標津郡標津町;位置: 北緯43度45分56秒東経144度43分04秒[2];山系: 知床半島;種類: 成層火山;最新噴火: 25万年前[3]","花の百名山","表形式"
"大雪山","41 大雪山たいせつざん2,291m北海道イワウメ 地理院地図Google Mapエゾコザクラ、エゾノツガザクラエゾツツジ大雪山国立公園新・花の百名山日本百名山、新日本百名山各都道府県の最高峰","https://ja.wikipedia.org/wiki/大雪山","北緯43度39分48.9秒東経142度51分14.9秒","標高: 旭岳：2,290.93[1][2]m;所在地: 日本・北海道上川郡;位置: 北緯43度39分48.9秒東経142度51分14.9秒﻿ / ﻿北緯43.663583度 東経142.854139度﻿ / 43.663583; 142.854139座標: 北緯43度39分48.9秒東経142度51分14.9秒﻿ / ﻿北緯43.663583度 東経142.854139度﻿ / 43.663583; 142.854139;山系: 石狩山地;種類: 複成火山","花の百名山","表形式"
"アポイ岳","42 アポイ岳アポイだけ811m北海道アポイマンテマ[[Image:画像募集中|128px]]地理院地図Google Mapアポイアズマギクヒダカソウ日高山脈新・花の百名山","https://ja.wikipedia.org/wiki/アポイ岳","北緯42度06分28秒東経143度01分32秒","標高: 810.5 m;所在地: 日本北海道様似郡様似町;位置: 北緯42度06分28秒東経143度01分32秒座標: 北緯42度06分28秒 東経143度01分32秒;山系: 日高山脈","花の百名山","表形式"
"富良野岳","43 富良野岳ふらのだけ1,912m北海道ハクサンイチゲ 地理院地図Google Mapエゾノハクサンイチゲ十勝連峰の最南端大雪山国立公園","https://ja.wikipedia.org/wiki/富良野岳","北緯43度23分37秒東経142度38分06秒","標高: 1,911.90[1]m;所在地: 日本北海道上川総合振興局富良野市上川総合振興局上富良野町;位置: 北緯43度23分37秒東経142度38分06秒座標: 北緯43度23分37秒 東経142度38分06秒[2];山系: 石狩山地（十勝岳連峰）;種類: 成層火山","花の百名山","表形式"
"十勝岳","44 十勝岳とかちだけ2,077m北海道イワブクロ 地理院地図Google Map大雪山国立公園活火山日本百名山","https://ja.wikipedia.org/wiki/十勝岳","北緯43度25分05秒東経142度41分11秒","標高: 2,077[1]m;所在地: 日本北海道上川総合振興局美瑛町・上富良野町、十勝総合振興局新得町;位置: 北緯43度25分05秒東経142度41分11秒座標: 北緯43度25分05秒 東経142度41分11秒[2];山系: 石狩山地（十勝岳連峰）;種類: 成層火山・活火山（ランクＡ）・火山群","花の百名山","表形式"
"大雪山","45[[Image:画像募集中|128px]]沼ノ平ぬまのたいら1,450m北海道サンカヨウ 地理院地図Google Map大雪山国立公園","https://ja.wikipedia.org/wiki/大雪山","北緯43度39分48.9秒東経142度51分14.9秒","標高: 旭岳：2,290.93[1][2]m;所在地: 日本・北海道上川郡;位置: 北緯43度39分48.9秒東経142度51分14.9秒﻿ / ﻿北緯43.663583度 東経142.854139度﻿ / 43.663583; 142.854139座標: 北緯43度39分48.9秒東経142度51分14.9秒﻿ / ﻿北緯43.663583度 東経142.854139度﻿ / 43.663583; 142.854139;山系: 石狩山地;種類: 複成火山","花の百名山","表形式"
"羅臼岳","46 羅臼岳らうすだけ1,660m北海道チシマツガザクラ 地理院地図Google Mapシレトコスミレ世界遺産、知床国立公園新花の百名山日本百名山","https://ja.wikipedia.org/wiki/羅臼岳","北緯44度04分33秒東経145度07分20秒","標高: 1,661[1]m;所在地: 日本北海道目梨郡羅臼町・斜里郡斜里町;位置: 北緯44度04分33秒東経145度07分20秒座標: 北緯44度04分33秒 東経145度07分20秒[2];山系: 知床半島;種類: 成層火山","花の百名山","表形式"
"樽前山","47 樽前山たるまえさん1,041m北海道ウラジロタデ 地理院地図Google Map日本二百名山","https://ja.wikipedia.org/wiki/樽前山","北緯42度41分26秒東経141度22分36秒","標高: 1,041 m;所在地: 北海道苫小牧市・千歳市;位置: 北緯42度41分26秒東経141度22分36秒座標: 北緯42度41分26秒 東経141度22分36秒;山系: 支笏カルデラ;種類: 火砕丘、溶岩ドーム(活火山ランクA)","花の百名山","表形式"
"雌阿寒岳","48 雌阿寒岳めあかんだけ1,499m北海道メアカンフスマ[[Image:画像募集中|128px]]地理院地図Google Map日本百名山新日本百名山","https://ja.wikipedia.org/wiki/雌阿寒岳","北緯43度23分12秒東経144度00分32秒","標高: 1,499[1]m;所在地: 日本北海道釧路総合振興局釧路市、十勝総合振興局足寄町;位置: 北緯43度23分12秒東経144度00分32秒座標: 北緯43度23分12秒 東経144度00分32秒[2];種類: 成層火山","花の百名山","表形式"
"空沼岳","49 空沼岳そらぬまだけ1,251m北海道オクトリカブト 地理院地図Google Map支笏洞爺国立公園","https://ja.wikipedia.org/wiki/空沼岳","北緯42度51分54秒東経141度15分13秒","標高: 1,250.8 m;所在地: 日本北海道札幌市南区簾舞;位置: 北緯42度51分54秒東経141度15分13秒座標: 北緯42度51分54秒 東経141度15分13秒","花の百名山","表形式"
"雨竜沼湿原","50 雨竜沼うりゅうぬま840m北海道ヒオウギアヤメ 地理院地図Google Map暑寒別岳新・花の百名山日本二百名山","https://ja.wikipedia.org/wiki/雨竜沼湿原","","","花の百名山","表形式"
"国師岳","51 国師岳こくしだけ2,592m長野県山梨県クモイコザクラ 地理院地図Google Map秩父多摩甲斐国立公園","https://ja.wikipedia.org/wiki/国師岳","北緯35度52分15秒東経138度40分23秒","標高: 2,592 m;所在地: 日本山梨県山梨市長野県南佐久郡川上村;位置: 北緯35度52分15秒東経138度40分23秒座標: 北緯35度52分15秒 東経138度40分23秒;山系: 奥秩父山塊","花の百名山","表形式"
"葦毛湿原","52 葦毛湿原いもうしつげん63m愛知県シラタマホシクサ 地理院地図Google Map東海のミニ尾瀬新・花の百名山","https://ja.wikipedia.org/wiki/葦毛湿原","","","花の百名山","表形式"
"金峰山 (山梨県・長野県)","53 金峰山きんぷさん2,599m長野県山梨県シャクナゲ 地理院地図Google Map秩父多摩甲斐国立公園日本百名山","https://ja.wikipedia.org/wiki/金峰山_(山梨県・長野県)","北緯35度52分17秒東経138度37分31秒","標高: 2,599[1]m;所在地: 山梨県甲府市長野県南佐久郡川上村;位置: 北緯35度52分17秒東経138度37分31秒座標: 北緯35度52分17秒 東経138度37分31秒[1];山系: 奥秩父山塊","花の百名山","表形式"
