"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"北海道立近代美術館","（北海道）","https://ja.wikipedia.org/wiki/北海道立近代美術館","北緯43度3分37秒東経141度19分49.4秒","専門分野: 美術館;事業主体: 北海道;開館: 1977年（昭和52年）7月20日;所在地: 北海道札幌市中央区北1条西17丁目;位置: 北緯43度3分37秒東経141度19分49.4秒﻿ / ﻿北緯43.06028度 東経141.330389度﻿ / 43.06028; 141.330389座標: 北緯43度3分37秒東経141度19分49.4秒﻿ / ﻿北緯43.06028度 東経141.330389度﻿ / 43.06028; 141.330389","美術館の一覧","箇条書き,制限あり","札幌市内にある美術館。「すぐれた作品の収集・保存」、「バラエティに富んだ展示」、「すべての活動の基礎となる調査・研究」、「トータルな学習の場の提供」を基本理念として活動が行われている。コレクションとしては明治以降の北海道に関する美術品のほか、北海道の美術に関連した美術品を中心に収蔵されている。"
"北海道立三岸好太郎美術館","（北海道）","https://ja.wikipedia.org/wiki/北海道立三岸好太郎美術館","北緯43度3分41.7秒東経141度19分58.2秒","館長: 嵐田昇;事業主体: 北海道;延床面積: 1,248m2;開館: 1967年（昭和42年）9月;所在地: 〒060-0002北海道札幌市中央区北2条西15丁目;外部リンク: 北海道立三岸好太郎美術館","美術館の一覧","箇条書き,制限あり","北海道立三岸好太郎美術館は、札幌出身の画家である三岸好太郎の功績をたたえ、彼の作品・関係資料の収集・展示を行なっている美術館である。作品が遺族から北海道へ寄贈されたことを機に発足した。"
"北海道立函館美術館","（北海道）","https://ja.wikipedia.org/wiki/北海道立函館美術館","北緯41度47分36.3秒東経140度45分16.7秒","収蔵作品数: 2232点;事業主体: 北海道;管理運営: 北海道教育庁生涯学習推進局文化財・博物館課;延床面積: 3,290 m²;開館: 1986年9月23日;所在地: 〒040-0001日本北海道函館市五稜郭町37-6;位置: 北緯41度47分36.3秒東経140度45分16.7秒﻿ / ﻿北緯41.793417度 東経140.754639度﻿ / 41.793417; 140.754639座標: 北緯41度47分36.3秒東経140度45分16.7秒﻿ / ﻿北緯41.793417度 東経140.754639度﻿ / 41.793417; 140.754639;アクセス: 函館バス「五稜郭公園入口」バス停下車徒歩3分函館市企業局交通部（函館市電）五稜郭公園前停留場下車徒歩7分北海道旅客鉄道（JR北海道）函館駅から車で10分函館空港から車で20分;外部リンク: 北海道立函館美術館","美術館の一覧","箇条書き,制限あり","道南地域における芸術文化の拠点として国内外の美術を広く紹介するとともに、「道南の美術」「書と東洋美術」「文字と記号に関わる現代美術」の3つをテーマとした収集・保存・調査・研究を行っている。また、さまざまな教育普及活動を展開している。1つ目の「道南の美術」については、蠣崎波響や横山松三郎に始まり、北海道発の美術団体である赤光社の画家たちを経て、戦後の作家まで道南美術の歴史を一望できるコレクションが揃っている。特に、田辺三重松の作品には、市民の募金活動を通じて集められた作品が多くあり、当テーマのなかで重要な位置を占める。2つ目の「書と東洋美術」のテーマは、松前町出身の書家・金子鷗亭にちなむ。鷗亭は開館に際して自身の代表作はもちろん、長年に渡り収集した書と東洋美術を多数寄贈しており、美術館の一角に設けられた「鷗亭記念室」で年4回ほどに分けて公開されている。3つ目の「文字と記号に関わる現代美術」は、2つ目の書のコレクションから発展したテーマで、地域とジャンルを横断したテーマ設定によりコレクションに現代性と国際性を与えている。現在、函館市から寄託された400点弱の作品を含む、2232点の作品を所蔵している。開館以来、ボランティア・グループ「いちいの会」が美術館活動を協力・支援している。"
"北海道立旭川美術館","（北海道）","https://ja.wikipedia.org/wiki/北海道立旭川美術館","北緯43度46分26.9秒東経142度21分19.3秒","専門分野: 美術館;事業主体: 北海道;建物設計: 田上義也;延床面積: 3,195m2;開館: 1982年(昭和57年);所在地: 〒070-0044北海道旭川市常磐公園内;位置: 北緯43度46分26.9秒東経142度21分19.3秒﻿ / ﻿北緯43.774139度 東経142.355361度﻿ / 43.774139; 142.355361座標: 北緯43度46分26.9秒東経142度21分19.3秒﻿ / ﻿北緯43.774139度 東経142.355361度﻿ / 43.774139; 142.355361;外部リンク: 北海道立旭川美術館","美術館の一覧","箇条書き,制限あり","道北にゆかりのある作家の作品や、木材の町である旭川にちなみ、伝統木工芸や木の現代造形、木工クラフトなどが収集・展示されている。また、国内外の優れた作品を展示する特別展も行っている。"
"北海道立帯広美術館","（北海道）","https://ja.wikipedia.org/wiki/北海道立帯広美術館","北緯42度54分16.5秒東経143度11分7.9秒","事業主体: 北海道;管理運営: 北海道教育庁生涯学習推進局文化財・博物館課;建物設計: アトリエアク、日本設計札幌支社、谷津設計;延床面積: 2,500 m²;開館: 1991年9月22日;所在地: 〒080-0846日本北海道帯広市字緑ヶ丘2;位置: 北緯42度54分16.5秒東経143度11分7.9秒﻿ / ﻿北緯42.904583度 東経143.185528度﻿ / 42.904583; 143.185528座標: 北緯42度54分16.5秒東経143度11分7.9秒﻿ / ﻿北緯42.904583度 東経143.185528度﻿ / 42.904583; 143.185528;アクセス: 北海道旅客鉄道（JR北海道）帯広駅から車で約10分帯広駅バスターミナルから「緑ヶ丘6丁目・美術館入口」バス停下車徒歩4分;外部リンク: 北海道立帯広美術館","美術館の一覧","箇条書き,制限あり","緑ヶ丘公園にあり、道立美術館としては5館目に開館。1988年（昭和63年）に建築設計競技を実施して翌年10月に着工、1991年（平成3年）3月に竣工した。道東ゆかりの芸術家の作品や近現代の版画を中心としたプリントアート、バルビゾン派の作品を中心に田園風景や農村風俗をテーマとした西洋美術品を収集している。開館以来、ボランティア・グループ「しらかばの会」が美術館活動を協力・支援している。"
"北海道立釧路芸術館","（北海道）","https://ja.wikipedia.org/wiki/北海道立釧路芸術館","北緯42度58分57.8秒東経144度22分47.3秒","専門分野: 美術館;事業主体: 北海道;延床面積: 3,430m2;開館: 1998年（平成10年）10月24日;所在地: 〒085-0017北海道釧路市幸町4丁目1番5号;位置: 北緯42度58分57.8秒東経144度22分47.3秒﻿ / ﻿北緯42.982722度 東経144.379806度﻿ / 42.982722; 144.379806座標: 北緯42度58分57.8秒東経144度22分47.3秒﻿ / ﻿北緯42.982722度 東経144.379806度﻿ / 42.982722; 144.379806;外部リンク: 北海道立釧路芸術館","美術館の一覧","箇条書き,制限あり","釧路・根室の地域と関連した絵画、版画、彫刻、写真等の作品を中心に収集、収蔵している。"
"札幌芸術の森美術館","（北海道）","https://ja.wikipedia.org/wiki/札幌芸術の森美術館","北緯42度56分21.2秒東経141度20分24.5秒","専門分野: 美術館;管理運営: 公益財団法人札幌市芸術文化財団;開館: 1986年（昭和61年）7月26日;所在地: 〒005-0864北海道札幌市南区芸術の森2丁目75番地;位置: 北緯42度56分21.2秒東経141度20分24.5秒﻿ / ﻿北緯42.939222度 東経141.340139度﻿ / 42.939222; 141.340139座標: 北緯42度56分21.2秒東経141度20分24.5秒﻿ / ﻿北緯42.939222度 東経141.340139度﻿ / 42.939222; 141.340139;外部リンク: 札幌芸術の森美術館","美術館の一覧","箇条書き,制限あり","札幌芸術の森野外美術館は、1986年（昭和61年）7月26日に開館した。"
"安田侃彫刻美術館 アルテピアッツァ美唄","（北海道）","https://ja.wikipedia.org/wiki/安田侃彫刻美術館_アルテピアッツァ美唄","北緯43度19分56秒東経141度54分43秒","正式名称: 安田侃彫刻美術館 アルテピアッツァ美唄;館長: 磯田憲一;管理運営: NPO法人アルテピアッツァびばい（指定管理者）;開館: 1992年7月10日;所在地: 〒072-0831日本北海道美唄市落合町栄町;位置: 北緯43度19分56秒東経141度54分43秒﻿ / ﻿北緯43.33222度 東経141.91194度﻿ / 43.33222; 141.91194;アクセス: 道央自動車道美唄ICから1.7 km（車で約5分）;外部リンク: ARTE PIAZZA BIBAI アルテピアッツァ美唄","美術館の一覧","箇条書き,制限あり","廃校となった美唄市立栄小学校跡地を中心に、同市出身の彫刻家である安田侃の作品を配置している。70,000m²を超す敷地に重さ10数tの大作から旧校舎に置かれた小品まで40点以上の彫刻がある。旧校舎1階は美唄市立栄幼稚園として使用して2階の教室はギャラリーに、旧体育館はアートホールに再生してコンサートなどに活用している。2016年（平成28年）に博物館法に基づく登録博物館（美術館）になった。"
"市立小樽美術館","（北海道）","https://ja.wikipedia.org/wiki/市立小樽美術館","北緯43度11分48秒東経140度59分59秒","専門分野: 美術;事業主体: 小樽市;管理運営: 小樽市教育委員会;建物設計: 小坂秀雄;開館: 1979年8月19日;所在地: 〒047-0031日本北海道小樽市色内1丁目9番5号;位置: 北緯43度11分48秒東経140度59分59秒﻿ / ﻿北緯43.19667度 東経140.99972度﻿ / 43.19667; 140.99972;アクセス: ■小樽駅から徒歩約10分北海道中央バス（おたもい営業所）「本局前」バス停下車 徒歩約5分;外部リンク: 小樽市：市立小樽美術館","美術館の一覧","箇条書き,制限あり","小樽にゆかりのある美術家の作品を中心に調査、収集、保存、展示している。美術作品、美術関係書資料の収集などを市民団体（市立小樽美術館協力会）が行っている。"
"苫小牧市美術博物館","（北海道）","https://ja.wikipedia.org/wiki/苫小牧市美術博物館","北緯42度38分15秒東経141度36分46.6秒","愛称: あみゅー;前身: 苫小牧市博物館;開館: 2013年7月27日;所在地: 〒053-0011日本北海道苫小牧市末広町3-9-7;位置: 北緯42度38分15秒東経141度36分46.6秒﻿ / ﻿北緯42.63750度 東経141.612944度﻿ / 42.63750; 141.612944座標: 北緯42度38分15秒東経141度36分46.6秒﻿ / ﻿北緯42.63750度 東経141.612944度﻿ / 42.63750; 141.612944;アクセス: 苫小牧駅からバスで約5分、徒歩約5分;外部リンク: 苫小牧市美術博物館","美術館の一覧","箇条書き,制限あり",""
"中原悌二郎記念旭川市彫刻美術館","（北海道）","https://ja.wikipedia.org/wiki/中原悌二郎記念旭川市彫刻美術館","北緯43度48分20秒東経142度21分51.4秒","前身: 旭川市立旭川郷土博物館;専門分野: 彫刻;開館: 1994年（平成6年）6月;所在地: 北海道旭川市春光5条7丁目5-35;位置: 北緯43度48分20秒東経142度21分51.4秒﻿ / ﻿北緯43.80556度 東経142.364278度﻿ / 43.80556; 142.364278座標: 北緯43度48分20秒東経142度21分51.4秒﻿ / ﻿北緯43.80556度 東経142.364278度﻿ / 43.80556; 142.364278","美術館の一覧","箇条書き,制限あり","美術館の建物は1994年（平成6年）に彫刻美術館として開館する以前は、旭川市立旭川郷土博物館として使用されており、さらにそれ以前は旧陸軍第7師団の旭川偕行社として使用されていた建造物である。建物自体は「旧旭川偕行社」としても知られ、1989年（平成元年）に国の重要文化財に指定されている。"
"網走市立美術館","（北海道）","https://ja.wikipedia.org/wiki/網走市立美術館","北緯44度1分9.6秒東経144度16分3.5秒","専門分野: 美術館;事業主体: 網走市;開館: 1972年;所在地: 〒093-0016北海道網走市南6条西1丁目;位置: 北緯44度1分9.6秒東経144度16分3.5秒﻿ / ﻿北緯44.019333度 東経144.267639度﻿ / 44.019333; 144.267639座標: 北緯44度1分9.6秒東経144度16分3.5秒﻿ / ﻿北緯44.019333度 東経144.267639度﻿ / 44.019333; 144.267639;外部リンク: 網走市立美術館","美術館の一覧","箇条書き,制限あり","網走市在住の美術収集家・宮川辰雄より、独立美術協会で活躍した洋画家居串佳一の遺作38点の寄贈を受けて、1972年（昭和47年）に開館した北海道内初の市町村立美術館である。この居串佳一や高橋道雄をはじめとする網走ゆかりの作家の作品、および網走とオホーツクを主題とする作品を主に所蔵、展示する。"
"北網圏北見文化センター","（北海道）","https://ja.wikipedia.org/wiki/北網圏北見文化センター","北緯43度49分06秒東経143度54分13秒","事業主体: 北見市;管理運営: オホーツク美装興業;開館: 1984年11月1日;所在地: 〒090-0015日本北海道北見市公園町1;位置: 北緯43度49分06秒東経143度54分13秒﻿ / ﻿北緯43.81833度 東経143.90361度﻿ / 43.81833; 143.90361;アクセス: 北海道北見バス「文化センター前」バス停下車徒歩2分、「児童相談所前」バス停下車徒歩3分;外部リンク: 北網圏北見文化センター","美術館の一覧","箇条書き,制限あり",""
"釧路市立美術館","（北海道）","https://ja.wikipedia.org/wiki/釧路市立美術館","北緯42度58分40.9秒東経144度23分9.6秒","前身: アートギャラリー;事業主体: 釧路市;開館: 1992年（平成4年）11月;所在地: 〒085-0836北海道釧路市幣舞町4番28号 釧路市生涯学習センター3階;位置: 北緯42度58分40.9秒東経144度23分9.6秒﻿ / ﻿北緯42.978028度 東経144.386000度﻿ / 42.978028; 144.386000座標: 北緯42度58分40.9秒東経144度23分9.6秒﻿ / ﻿北緯42.978028度 東経144.386000度﻿ / 42.978028; 144.386000;アクセス: 釧路駅から徒歩20分ほか;外部リンク: 釧路市立美術館","美術館の一覧","箇条書き,制限あり","1992年（平成4年）11月にオープンした複合文化施設釧路市生涯学習センター（まなぼっと幣舞）の3階に「アートギャラリー」の施設名で同時に開館し、2000年（平成12年）4月、現在の名称に改められた。大小2つの展示室で常設展、特別展を主催するほか、釧路市ゆかり作家・作品を収集･研究や美術講習会開催などの美術文化振興活動を行う。"
"青森県立美術館","（青森県）","https://ja.wikipedia.org/wiki/青森県立美術館","北緯40度48分26.6秒東経140度42分2.6秒","正式名称: 青森県立美術館;専門分野: 美術品;館長: 杉本康雄;事業主体: 青森県;開館: 2006年7月13日;所在地: 〒038-0021青森県青森市安田字近野185;位置: 北緯40度48分26.6秒東経140度42分2.6秒﻿ / ﻿北緯40.807389度 東経140.700722度﻿ / 40.807389; 140.700722座標: 北緯40度48分26.6秒東経140度42分2.6秒﻿ / ﻿北緯40.807389度 東経140.700722度﻿ / 40.807389; 140.700722","美術館の一覧","箇条書き,制限あり","青森県文化観光部県立美術館開館準備局が計画を行ってきた。2005年9月には建築関係者向けの内覧会が行われ、300人の建築業界の人が全国から集まった。2005年10月30日には「始動する青森県立美術館」と題して、東京芸術大学助教授の熊倉純子をコーディネーターに、青木淳、青森出身の奈良美智、青森県知事三村申吾による「竣工記念シンポジウム」があり、青森県立美術館は抽選により選ばれた県民の見学者に一般公開された。"
"弘前れんが倉庫美術館","（青森県）","https://ja.wikipedia.org/w/index.php?title=弘前れんが倉庫美術館&amp;action=edit&amp;redlink=1","","","美術館の一覧","箇条書き,制限あり",""
"八戸市美術館","（青森県）","https://ja.wikipedia.org/wiki/八戸市美術館","北緯40度30分42.3秒東経141度29分28.7秒","正式名称: 八戸市美術館;館長: 山田泰子;事業主体: 八戸市;開館: 1986年11月21日;閉館: 2017年4月;所在地: 〒031-0031青森県八戸市番町10-4;外部リンク: 八戸市美術館","美術館の一覧","箇条書き,制限あり","八戸市美術館は、1986年（昭和61年）に開館した美術館で、八戸市の中心市街地の番町の旧八戸税務署ビルを使用している（現八戸税務署はラピア近くに存在する）。青森県内で初めて博物館法に基づいた美術館として設立された。"
