"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"道の駅摩周温泉","ましゅうおんせん摩周温泉（ましゅうおんせん）釧路・根室川上郡弟子屈町国道241号北海道-011","https://ja.wikipedia.org/wiki/道の駅摩周温泉","北緯43度29分33秒東経144度26分52秒","所在地: 〒088-3203北海道川上郡弟子屈町湯の島3丁目5-5;座標: 北緯43度29分33秒東経144度26分52秒﻿ / ﻿北緯43.49239度 東経144.44769度﻿ / 43.49239; 144.44769座標: 北緯43度29分33秒東経144度26分52秒﻿ / ﻿北緯43.49239度 東経144.44769度﻿ / 43.49239; 144.44769;登録路線: 国道241号;登録回: 第1回 （01011）;登録日: 1993年4月22日;開駅日: 1993年4月22日;営業時間: 8:00 - 18:00（5月 - 10月）9:00 - 17:00（11月 - 4月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_北海道地方","表形式","1993年（平成5年）4月に道の駅として登録された。"
"道の駅おといねっぷ","おといねっぷ道北中川郡音威子府村国道275号北海道-012","https://ja.wikipedia.org/wiki/道の駅おといねっぷ","北緯44度43分45秒東経142度15分28秒","所在地: 〒098-2501北海道中川郡音威子府村字音威子府155;座標: 北緯44度43分45秒東経142度15分28秒﻿ / ﻿北緯44.72908度 東経142.25789度﻿ / 44.72908; 142.25789座標: 北緯44度43分45秒東経142度15分28秒﻿ / ﻿北緯44.72908度 東経142.25789度﻿ / 44.72908; 142.25789;登録路線: 国道40号;登録回: 第1回 （01012）;登録日: 1993年4月22日;開駅日: 1993年4月22日;営業時間: 9：30-17：00（4月-9月）9：30-16：00（10月-3月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_北海道地方","表形式","北海道で一番小さな村に位置する道の駅。施設内には木材がふんだんに使用されている。"
"道の駅かみゆうべつ温泉チューリップの湯","かみゆうべつ温泉チューリップの湯（かみゆうべつおんせんチューリップのゆ）オホーツク紋別郡湧別町道道712号緑蔭中湧別停車場線北海道-013旧中湧別駅跡旧名「中湧別」","https://ja.wikipedia.org/wiki/道の駅かみゆうべつ温泉チューリップの湯","北緯44度11分3.6秒東経143度35分40.8秒","所在地: 〒099-6324北海道紋別郡湧別町中湧別中町3020-1;座標: 北緯44度11分3.6秒東経143度35分40.8秒﻿ / ﻿北緯44.184333度 東経143.594667度﻿ / 44.184333; 143.594667座標: 北緯44度11分3.6秒東経143度35分40.8秒﻿ / ﻿北緯44.184333度 東経143.594667度﻿ / 44.184333; 143.594667;登録路線: 北海道道712号緑蔭中湧別停車場線;登録回: 第1回 （01013）;登録日: 1993年4月22日;開駅日: 1993年4月27日;営業時間: 10:00 - 22:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_北海道地方","表形式","施設内には、日帰り温泉施設があり、地元や観光客が訪れている。また、「中湧別駅記念館」があり、旧名寄本線・旧湧網線の鉄道が旧中湧別駅の駅跡に設置され、当時のホームや跨線橋、鉄道車両などが保存されている。"
"道の駅いわない","いわない道央岩内郡岩内町道道270号岩内港線北海道-014旧岩内駅跡","https://ja.wikipedia.org/wiki/道の駅いわない","北緯42度59分00秒東経140度31分00秒","所在地: 〒045-0003北海道岩内郡岩内町字万代47-4;座標: 北緯42度59分00秒東経140度31分00秒﻿ / ﻿北緯42.98344度 東経140.51675度﻿ / 42.98344; 140.51675座標: 北緯42度59分00秒東経140度31分00秒﻿ / ﻿北緯42.98344度 東経140.51675度﻿ / 42.98344; 140.51675;登録路線: 北海道道270号;登録回: 第1回 （01014）;登録日: 1993年4月22日;開駅日: 1993年4月22日;営業時間: 9:00 - 18:00（4-10月）9:00 - 17:30（11-3月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_北海道地方","表形式",""
"道の駅まるせっぷ","まるせっぷオホーツク紋別郡遠軽町国道333号北海道-015","https://ja.wikipedia.org/wiki/道の駅まるせっぷ","北緯43度59分48秒東経143度19分43秒","所在地: 〒099-0207北海道紋別郡遠軽町丸瀬布元町42-2;座標: 北緯43度59分48秒東経143度19分43秒﻿ / ﻿北緯43.99661度 東経143.32858度﻿ / 43.99661; 143.32858座標: 北緯43度59分48秒東経143度19分43秒﻿ / ﻿北緯43.99661度 東経143.32858度﻿ / 43.99661; 143.32858;登録路線: 国道333号;登録回: 第5回 （01015）;登録日: 1994年4月26日;開駅日: 1994年4月26日;営業時間: 9:00 - 18:00（4-10月）9:00 - 17:00（11-3月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_北海道地方","表形式","紋別郡旧丸瀬布町に1994年（平成6年）4月26日に設置された。地元の木材を使用したウッドクラフト製品と自動演奏のグランドピアノが特色である。"
"道の駅厚岸グルメパーク","あっけしグルメパーク厚岸グルメパーク（あっけしグルメパーク）釧路・根室厚岸郡厚岸町国道44号北海道-016","https://ja.wikipedia.org/wiki/道の駅厚岸グルメパーク","北緯43度03分28秒東経144度50分39秒","所在地: 〒088-1119北海道厚岸郡厚岸町住の江2丁目2;座標: 北緯43度03分28秒東経144度50分39秒﻿ / ﻿北緯43.05767度 東経144.84411度﻿ / 43.05767; 144.84411座標: 北緯43度03分28秒東経144度50分39秒﻿ / ﻿北緯43.05767度 東経144.84411度﻿ / 43.05767; 144.84411;登録回: （01016）;登録日: 1994年4月26日;開駅日: 1994年4月26日;営業時間: 9:00 - 20:00（4-10月）10:00 - 19:00（11-12月）10:00 - 18:00（1-3月);外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_北海道地方","表形式","4F展望室"
"道の駅サンフラワー北竜","さんふらわーほくりゅうサンフラワー北竜（サンフラワーほくりゅう）道央雨竜郡北竜町国道275号北海道-017","https://ja.wikipedia.org/wiki/道の駅サンフラワー北竜","北緯43度45分04秒東経141度52分31秒","所在地: 〒078-2511北海道雨竜郡北竜町字板谷163-2;座標: 北緯43度45分04秒東経141度52分31秒﻿ / ﻿北緯43.75106度 東経141.87536度﻿ / 43.75106; 141.87536座標: 北緯43度45分04秒東経141度52分31秒﻿ / ﻿北緯43.75106度 東経141.87536度﻿ / 43.75106; 141.87536;登録路線: 国道275号;登録回: 第7回 （01017）;登録日: 1995年1月30日;開駅日: 1995年1月;営業時間: 8:00 - 22:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ;所在地: 北海道雨竜郡北竜町字板谷;泉質: ナトリウム塩化物泉;泉温（摂氏）: 41.0 °C;湧出量: 472 リットル／分（動力揚湯）;pH: 7.5;宿泊施設数: 1;外部リンク: 北竜温泉- 北竜町ポータル;所在地: 〒078-2511北海道雨竜郡北竜町字板谷163-2;座標: 北緯43度45分04秒東経141度52分31秒﻿ / ﻿北緯43.75106度 東経141.87536度﻿ / 43.75106; 141.87536座標: 北緯43度45分04秒東経141度52分31秒﻿ / ﻿北緯43.75106度 東経141.87536度﻿ / 43.75106; 141.87536;登録路線: 国道275号;登録回: 第7回 （01017）;登録日: 1995年1月30日;開駅日: 1995年1月;営業時間: 8:00 - 22:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ;所在地: 北海道雨竜郡北竜町字板谷;泉質: ナトリウム塩化物泉;泉温（摂氏）: 41.0 °C;湧出量: 472 リットル／分（動力揚湯）;pH: 7.5;宿泊施設数: 1;外部リンク: 北竜温泉- 北竜町ポータル","道の駅一覧_北海道地方","表形式","日本一の面積のヒマワリ畑で有名な北竜町が、ヒマワリを核にした地域おこしの中核施設として1992年（平成4年）6月に開業した「サンフラワーパーク」が、1995年（平成7年）1月に道の駅に指定されてものである。"
"道の駅みついし","みついし道央日高郡新ひだか町国道235号北海道-018","https://ja.wikipedia.org/wiki/道の駅みついし","北緯42度13分16秒東経142度38分03秒","所在地: 〒059-3233北海道日高郡新ひだか町三石鳧舞161-2;座標: 北緯42度13分16秒東経142度38分03秒﻿ / ﻿北緯42.221度 東経142.63422度﻿ / 42.221; 142.63422座標: 北緯42度13分16秒東経142度38分03秒﻿ / ﻿北緯42.221度 東経142.63422度﻿ / 42.221; 142.63422;登録路線: 国道235号;登録回: 第8回 （01018）;登録日: 1995年4月11日;開駅日: 1995年4月11日;営業時間: 8:45 - 22:00（4-9月）8:00 - 17:30（10-3月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_北海道地方","表形式","敷地内には、三石海浜公園があり、夏場は海水浴やキャンプなどの利用客で賑わっている。"
"道の駅あっさぶ","あっさぶ道南檜山郡厚沢部町国道227号北海道-019","https://ja.wikipedia.org/wiki/道の駅あっさぶ","北緯41度55分00秒東経140度12分58秒","所在地: 〒043-1112北海道檜山郡厚沢部町緑町72-1;座標: 北緯41度55分00秒東経140度12分58秒﻿ / ﻿北緯41.91658度 東経140.21619度﻿ / 41.91658; 140.21619座標: 北緯41度55分00秒東経140度12分58秒﻿ / ﻿北緯41.91658度 東経140.21619度﻿ / 41.91658; 140.21619;登録路線: 国道227号;登録回: 第8回 （01019）;登録日: 1995年4月11日;開駅日: 1995年4月11日;営業時間: 8:30 - 18:00（5 - 10月）9:00 - 17:00（11 - 4月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_北海道地方","表形式","地元産品の販売や音楽イベントを行っている。"
"道の駅よってけ!島牧","よってけ!島牧（よってけしままき）道央島牧郡島牧村国道229号北海道-020 ","https://ja.wikipedia.org/wiki/道の駅よってけ!島牧","北緯42度41分12秒東経140度00分48秒","所在地: 〒048-0631北海道島牧郡島牧村字千走11-1;座標: 北緯42度41分12秒東経140度00分48秒﻿ / ﻿北緯42.68672度 東経140.01344度﻿ / 42.68672; 140.01344座標: 北緯42度41分12秒東経140度00分48秒﻿ / ﻿北緯42.68672度 東経140.01344度﻿ / 42.68672; 140.01344;登録路線: 国道229号;登録回: 第8回 （01020）;登録日: 1995年4月11日;開駅日: 1996年4月;営業時間: 9:00 - 19:00（7-8月）9:00 - 17:00（9-6月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_北海道地方","表形式",""
"道の駅てっくいランド大成","てっくいランド大成（てっくいらんどたいせい）道南久遠郡せたな町国道229号北海道-021","https://ja.wikipedia.org/wiki/道の駅てっくいランド大成","北緯42度12分45秒東経139度52分36秒","所在地: 〒043-0514北海道久遠郡せたな町大成区平浜378;座標: 北緯42度12分45秒東経139度52分36秒﻿ / ﻿北緯42.21244度 東経139.87669度﻿ / 42.21244; 139.87669座標: 北緯42度12分45秒東経139度52分36秒﻿ / ﻿北緯42.21244度 東経139.87669度﻿ / 42.21244; 139.87669;登録路線: 国道229号;登録回: 第8回 （01021）;登録日: 1995年4月11日;開駅日: 1995年4月11日;営業時間: 9:00 - 19:00（7月中旬-8月中旬）9：00 - 16:00（11-3月）9:00 - 17:00（上記以外）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_北海道地方","表形式","駅前は海水浴場であり、シーズン中は海水浴客でにぎわう。"
"道の駅オホーツク紋別","おほーつくもんべつオホーツク紋別（オホーツクもんべつ）オホーツク紋別市道道304号紋別港線北海道-022 ","https://ja.wikipedia.org/wiki/道の駅オホーツク紋別","北緯44度19分42秒東経143度22分30秒","所在地: 〒094-0023北海道紋別市元紋別11-6;座標: 北緯44度19分42秒東経143度22分30秒﻿ / ﻿北緯44.32839度 東経143.37494度﻿ / 44.32839; 143.37494座標: 北緯44度19分42秒東経143度22分30秒﻿ / ﻿北緯44.32839度 東経143.37494度﻿ / 44.32839; 143.37494;登録路線: 北海道道304号;登録回: 第8回 （01022）;登録日: 1995年4月11日;開駅日: 1995年4月11日;営業時間: 9:00 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト;正式名称: 北海道立オホーツク流氷科学センター;専門分野: 流氷および海洋;事業主体: 北海道;管理運営: 財団法人オホーツク生活文化振興財団（指定管理者）;開館: 1991年;所在地: 〒094-0023北海道紋別市元紋別11-6;アクセス: 紋別市街から自家用車で約10分;外部リンク: http://giza-ryuhyo.com/;所在地: 〒094-0023北海道紋別市元紋別11-6;座標: 北緯44度19分42秒東経143度22分30秒﻿ / ﻿北緯44.32839度 東経143.37494度﻿ / 44.32839; 143.37494座標: 北緯44度19分42秒東経143度22分30秒﻿ / ﻿北緯44.32839度 東経143.37494度﻿ / 44.32839; 143.37494;登録路線: 北海道道304号;登録回: 第8回 （01022）;登録日: 1995年4月11日;開駅日: 1995年4月11日;営業時間: 9:00 - 17:00;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト;正式名称: 北海道立オホーツク流氷科学センター;専門分野: 流氷および海洋;事業主体: 北海道;管理運営: 財団法人オホーツク生活文化振興財団（指定管理者）;開館: 1991年;所在地: 〒094-0023北海道紋別市元紋別11-6;アクセス: 紋別市街から自家用車で約10分;外部リンク: http://giza-ryuhyo.com/","道の駅一覧_北海道地方","表形式","なお、道の駅施設を含む紋別港一帯は2014年（平成26年）1月24日にみなとオアシスもんべつとしてみなとオアシスに登録されている。"
"道の駅YOU・遊・もり","ゆうゆうもりYOU・遊・もり（ゆうゆうもり）道南茅部郡森町国道5号北海道-023 ","https://ja.wikipedia.org/wiki/道の駅YOU・遊・もり","北緯42度05分59秒東経140度34分05秒","所在地: 〒049-2311北海道茅部郡森町字上台町326-18;座標: 北緯42度05分59秒東経140度34分05秒﻿ / ﻿北緯42.09961度 東経140.568度﻿ / 42.09961; 140.568座標: 北緯42度05分59秒東経140度34分05秒﻿ / ﻿北緯42.09961度 東経140.568度﻿ / 42.09961; 140.568;登録路線: 国道5号;登録回: 第9回 （01023）;登録日: 1995年8月3日;開駅日: 1995年8月3日;営業時間: 9:00 - 17:30（3-10月）9:00 - 17:00（11-2月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_北海道地方","表形式","森町展望物産館プラザを整備して道の駅として登録した。"
"道の駅おんねゆ温泉","おんねゆ温泉（おんねゆおんせん）オホーツク北見市国道39号北海道-024 ","https://ja.wikipedia.org/wiki/道の駅おんねゆ温泉","北緯43度45分13秒東経143度30分02秒","所在地: 〒091-0153北海道北見市留辺蘂町松山1-4;座標: 北緯43度45分13秒東経143度30分02秒﻿ / ﻿北緯43.75356度 東経143.50064度﻿ / 43.75356; 143.50064座標: 北緯43度45分13秒東経143度30分02秒﻿ / ﻿北緯43.75356度 東経143.50064度﻿ / 43.75356; 143.50064;登録回: （01024）;登録日: 1995年8月3日;開駅日: 1995年;営業時間: 8:30 - 17:00（4-10月）9:00 - 16:30（11-3月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_北海道地方","表形式","からくり人形と世界最大級の鳩時計を組み合わせた高さ約20 mのシンボルタワー「果夢林（かむりん）」があるほか、2012年（平成24年）には道の駅内に山の水族館（北の大地の水族館）を移転した。"
"道の駅ルート229元和台","るーと229げんなだいルート229元和台（ルート229げんなだい）道南爾志郡乙部町国道229号北海道-025 ","https://ja.wikipedia.org/wiki/道の駅ルート229元和台","北緯42度00分41秒東経140度06分22秒","所在地: 〒043-0114北海道爾志郡乙部町字元和169;座標: 北緯42度00分41秒東経140度06分22秒﻿ / ﻿北緯42.01147度 東経140.10622度﻿ / 42.01147; 140.10622座標: 北緯42度00分41秒東経140度06分22秒﻿ / ﻿北緯42.01147度 東経140.10622度﻿ / 42.01147; 140.10622;登録路線: 国道229号;登録回: 第9回 （01025）;登録日: 1995年8月3日;開駅日: 1995年8月3日;営業時間: 8:30 - 18:00（4月-10月）9:00 - 16:00（11月-3月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_北海道地方","表形式",""
"道の駅ハウスヤルビ奈井江","はうすやるびないえハウスヤルビ奈井江（ハウスヤルビないえ）道央空知郡奈井江町国道12号北海道-026 ","https://ja.wikipedia.org/wiki/道の駅ハウスヤルビ奈井江","北緯43度25分59秒東経141度53分20秒","所在地: 〒079-0312北海道空知郡奈井江町字奈井江28-1;座標: 北緯43度25分59秒東経141度53分20秒﻿ / ﻿北緯43.43317度 東経141.88878度﻿ / 43.43317; 141.88878座標: 北緯43度25分59秒東経141度53分20秒﻿ / ﻿北緯43.43317度 東経141.88878度﻿ / 43.43317; 141.88878;登録路線: 国道12号;登録回: 第10回 （01026）;登録日: 1996年4月16日;開駅日: 1996年4月16日;営業時間: 9:00 - 18:00（4-9月）9:00 - 17:00（10-3月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ公式ウェブサイト","道の駅一覧_北海道地方","表形式",""
"道の駅おびら鰊番屋","おびら鰊番屋（おびらにしんばんや）道北留萌郡小平町国道232号北海道-027","https://ja.wikipedia.org/wiki/道の駅おびら鰊番屋","北緯44度08分13秒東経141度39分18秒","所在地: 〒078-3454北海道留萌郡小平町字鬼鹿広富;座標: 北緯44度08分13秒東経141度39分18秒﻿ / ﻿北緯44.13703度 東経141.65497度﻿ / 44.13703; 141.65497座標: 北緯44度08分13秒東経141度39分18秒﻿ / ﻿北緯44.13703度 東経141.65497度﻿ / 44.13703; 141.65497;登録路線: 国道232号;登録回: 第10回 （01027）;登録日: 1996年4月16日;開駅日: 1996年4月16日;営業時間: 8:00 - 17:00（5-10月）9:00 - 16:00（11-4月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_北海道地方","表形式","敷地内に国指定の重要文化財「旧花田家番屋」（鰊番屋）があり、道の駅の施設自体もそれに合わせて古い木造の建築物風に建てられている。"
"道の駅マリーンアイランド岡島","まりーんあいらんどおかしまマリーンアイランド岡島（マリーンアイランドおかしま）道北枝幸郡枝幸町国道238号北海道-028 ","https://ja.wikipedia.org/wiki/道の駅マリーンアイランド岡島","北緯44度52分42秒東経142度37分55秒","所在地: 〒098-5802北海道枝幸郡枝幸町岡島1978-13;座標: 北緯44度52分42秒東経142度37分55秒﻿ / ﻿北緯44.87836度 東経142.63181度﻿ / 44.87836; 142.63181座標: 北緯44度52分42秒東経142度37分55秒﻿ / ﻿北緯44.87836度 東経142.63181度﻿ / 44.87836; 142.63181;登録路線: 国道238号;登録回: 第10回 （01028）;登録日: 1996年4月16日;開駅日: 1996年9月1日;営業時間: 9:00 - 16:30（4月下旬-6月、10月）9:00 - 17:00（7-9月）10:00 - 16:00（11月-4月下旬）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_北海道地方","表形式","建物はオホーツク海に浮かぶ船を模しており、船首は北西方向を向いていて、物産コーナー出入り口の外側にある階段からブリッジ部分へ登ることが可能。"
"道の駅おこっぺ","おこっぺオホーツク紋別郡興部町国道239号北海道-029旧興部駅跡","https://ja.wikipedia.org/wiki/道の駅おこっぺ","北緯44度28分10秒東経143度07分01秒","所在地: 〒098-1614北海道紋別郡興部町幸町;座標: 北緯44度28分10秒東経143度07分01秒﻿ / ﻿北緯44.4695度 東経143.11694度﻿ / 44.4695; 143.11694座標: 北緯44度28分10秒東経143度07分01秒﻿ / ﻿北緯44.4695度 東経143.11694度﻿ / 44.4695; 143.11694;登録路線: 国道239号;登録回: 第10回 （01029）;登録日: 1996年4月16日;開駅日: 1996年4月16日;営業時間: 9:00 - 18:00（5-10月）9:00 - 17:00（11-4月）;外部リンク: 国土交通省案内ページ全国道の駅連絡会ページ","道の駅一覧_北海道地方","表形式",""
