"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法","前文"
"谷川士清旧宅","（たにがわことすがきゅうたく）〔津市〕1967年6月22日","https://ja.wikipedia.org/w/index.php?title=谷川士清旧宅&amp;action=edit&amp;redlink=1","","","近畿地方の史跡一覧","箇条書き,制限あり",""
"谷川士清墓","（たにがわことすがのはか）〔津市〕","https://ja.wikipedia.org/w/index.php?title=谷川士清墓&amp;action=edit&amp;redlink=1","","","近畿地方の史跡一覧","箇条書き,制限あり",""
"長野氏城跡","（ながのししろあと）〔津市〕長野城跡（ながのじょうあと）東の城跡（ひがしのじょうあと）中の城跡（なかのじょうあと）西の城跡（にしのじょうあと）","https://ja.wikipedia.org/w/index.php?title=長野氏城跡&amp;action=edit&amp;redlink=1","","","近畿地方の史跡一覧","箇条書き,制限あり",""
"阿坂城跡 附 高城跡 枳城跡","（あざかじょうあと つけたり たかんじょうあと からたちじょうあと）〔松阪市〕","https://ja.wikipedia.org/wiki/阿坂城","北緯34度35分37.2秒東経136度27分15.8秒","別名: 白米城、椎之木城;城郭構造: 山城;築城主: 北畠親房又は北畠満雅;築城年: 文和元年/正平7年（1352年）以前;主な城主: 北畠氏、大宮氏;廃城年: 永禄12年（1569年）;遺構: 堀切・土塁;指定文化財: 阿坂城跡 附 高城跡 枳城跡（国の史跡）;位置: 北緯34度35分37.2秒東経136度27分15.8秒﻿ / ﻿北緯34.593667度 東経136.454389度﻿ / 34.593667; 136.454389座標: 北緯34度35分37.2秒東経136度27分15.8秒﻿ / ﻿北緯34.593667度 東経136.454389度﻿ / 34.593667; 136.454389;地図: 阿坂城","近畿地方の史跡一覧","箇条書き,制限あり","伊勢国司から戦国大名となった北畠氏にとって北伊勢（伊勢国北部）に対する重要な拠点であった。"
"宝塚古墳","（たからづかこふん）〔松阪市〕","https://ja.wikipedia.org/wiki/宝塚古墳_(松阪市)","北緯34度32分59.12秒東経136度30分55.03秒","所在地: 三重県松阪市宝塚町・光町（宝塚古墳公園内）;位置: 北緯34度32分59.12秒東経136度30分55.03秒﻿ / ﻿北緯34.5497556度 東経136.5152861度﻿ / 34.5497556; 136.5152861﻿ (宝塚1号墳)座標: 北緯34度32分59.12秒東経136度30分55.03秒﻿ / ﻿北緯34.5497556度 東経136.5152861度﻿ / 34.5497556; 136.5152861﻿ (宝塚1号墳);形状: 前方後円墳;規模: 墳丘長111m高さ10m（後円部）;埋葬施設: （推定）粘土槨;出土品: 埴輪276点、土器・土製品11点;築造時期: 5世紀初頭;被葬者: （伝）乙加豆知命;有形文化財: 出土品（国の重要文化財）;特記事項: 三重県第4位/伊勢地方第1位の規模;所在地: 三重県松阪市宝塚町（宝塚古墳公園内）;位置: 北緯34度33分3.36秒東経136度30分54.99秒﻿ / ﻿北緯34.5509333度 東経136.5152750度﻿ / 34.5509333; 136.5152750﻿ (宝塚2号墳);形状: 帆立貝形古墳;規模: 墳丘長90m高さ10.5m（後円部）;埋葬施設: 不明;出土品: 埴輪片;築造時期: 5世紀前半;所在地: 三重県松阪市宝塚町・光町（宝塚古墳公園内）;位置: 北緯34度32分59.12秒東経136度30分55.03秒﻿ / ﻿北緯34.5497556度 東経136.5152861度﻿ / 34.5497556; 136.5152861﻿ (宝塚1号墳)座標: 北緯34度32分59.12秒東経136度30分55.03秒﻿ / ﻿北緯34.5497556度 東経136.5152861度﻿ / 34.5497556; 136.5152861﻿ (宝塚1号墳);形状: 前方後円墳;規模: 墳丘長111m高さ10m（後円部）;埋葬施設: （推定）粘土槨;出土品: 埴輪276点、土器・土製品11点;築造時期: 5世紀初頭;被葬者: （伝）乙加豆知命;有形文化財: 出土品（国の重要文化財）;特記事項: 三重県第4位/伊勢地方第1位の規模;所在地: 三重県松阪市宝塚町（宝塚古墳公園内）;位置: 北緯34度33分3.36秒東経136度30分54.99秒﻿ / ﻿北緯34.5509333度 東経136.5152750度﻿ / 34.5509333; 136.5152750﻿ (宝塚2号墳);形状: 帆立貝形古墳;規模: 墳丘長90m高さ10.5m（後円部）;埋葬施設: 不明;出土品: 埴輪片;築造時期: 5世紀前半;所在地: 三重県松阪市宝塚町・光町（宝塚古墳公園内）;位置: 北緯34度32分59.12秒東経136度30分55.03秒﻿ / ﻿北緯34.5497556度 東経136.5152861度﻿ / 34.5497556; 136.5152861﻿ (宝塚1号墳)座標: 北緯34度32分59.12秒東経136度30分55.03秒﻿ / ﻿北緯34.5497556度 東経136.5152861度﻿ / 34.5497556; 136.5152861﻿ (宝塚1号墳);形状: 前方後円墳;規模: 墳丘長111m高さ10m（後円部）;埋葬施設: （推定）粘土槨;出土品: 埴輪276点、土器・土製品11点;築造時期: 5世紀初頭;被葬者: （伝）乙加豆知命;有形文化財: 出土品（国の重要文化財）;特記事項: 三重県第4位/伊勢地方第1位の規模;所在地: 三重県松阪市宝塚町（宝塚古墳公園内）;位置: 北緯34度33分3.36秒東経136度30分54.99秒﻿ / ﻿北緯34.5509333度 東経136.5152750度﻿ / 34.5509333; 136.5152750﻿ (宝塚2号墳);形状: 帆立貝形古墳;規模: 墳丘長90m高さ10.5m（後円部）;埋葬施設: 不明;出土品: 埴輪片;築造時期: 5世紀前半","近畿地方の史跡一覧","箇条書き,制限あり","宝塚1号墳は、宝塚古墳群の主墳。形状は前方後円墳。1998-2000年度（平成10-12年度）に松阪市教育委員会による発掘調査が実施されている。"
"天白遺跡","（てんぱくいせき）〔松阪市〕1999年5月21日","https://ja.wikipedia.org/wiki/天白遺跡","北緯34度36分39秒東経136度26分20秒","","近畿地方の史跡一覧","箇条書き,制限あり",""
"松坂城跡","（まつさかじょうあと）〔松阪市〕","https://ja.wikipedia.org/wiki/松坂城","北緯34度34分33.2秒東経136度31分32.6秒","別名: 松阪城;城郭構造: 梯郭式平山城;天守構造: 連結式3重5階;築城主: 蒲生氏郷;築城年: 1588年（天正16年）;主な改修者: 古田重勝;主な城主: 蒲生氏郷、服部一忠、古田重勝;廃城年: 1871年（明治4年）;遺構: 天守台、本丸、二の丸、石垣等多数残る;指定文化財: 国指定の史跡;再建造物: 石垣修復;位置: 北緯34度34分33.2秒東経136度31分32.6秒﻿ / ﻿北緯34.575889度 東経136.525722度﻿ / 34.575889; 136.525722座標: 北緯34度34分33.2秒東経136度31分32.6秒﻿ / ﻿北緯34.575889度 東経136.525722度﻿ / 34.575889; 136.525722;地図: 松坂城　(まつさかじょう)","近畿地方の史跡一覧","箇条書き,制限あり","城の縄張りは梯郭式平山城である。松阪市の中心地の北部に位置する。阪内川が城北を流れ天然の堀となっている。江戸時代初期には松坂藩の居城となっていたが、廃藩後は御三家紀州藩の南伊勢国内17万9千石を統括するために城代が置かれた。"
"向山古墳","（むかいやまこふん）〔松阪市〕","https://ja.wikipedia.org/wiki/向山古墳","","","近畿地方の史跡一覧","箇条書き,制限あり",""
"本居宣長","墓（山室山）(もとおりのりながのはか（やまむろやま））〔松阪市〕","https://ja.wikipedia.org/wiki/本居宣長","","生誕: 享保15年5月7日（1730年6月21日）伊勢国松坂;死没: 享和元年9月29日（1801年11月5日）伊勢国松坂;居住: 伊勢国松坂;配偶者: 勝（かつ）;時代: 江戸時代中期 - 後期;研究分野: 国学・文献学;特筆すべき概念: 「もののあはれ」「漢意」「道」;主要な作品: 『古事記伝』『源氏物語玉の小櫛』『玉勝間』;影響を受けた人物: 堀景山、荻生徂徠、契沖、賀茂真淵;影響を与えた人物: 平田篤胤、伴信友、長瀬真幸、千家俊信、塙保己一他多数;主な受賞歴: 贈正四位贈従三位","近畿地方の史跡一覧","箇条書き,制限あり","契沖の文献考証と師・賀茂真淵の古道説を継承し、国学の発展に多大な貢献をしたことで知られる。宣長は、真淵の励ましを受けて『古事記』の研究に取り組み、約35年を費やして当時の『古事記』研究の集大成である注釈書『古事記伝』を著した。『古事記伝』の成果は、当時の人々に衝撃的に受け入れられ、一般には正史である『日本書紀』を講読する際の副読本としての位置づけであった『古事記』が、独自の価値を持った史書としての評価を獲得していく契機となった。"
"本居春庭","墓（もとおりのりながのはか（じゅきょうじ） つけたり もとおりはるにわのはか）〔松阪市〕","https://ja.wikipedia.org/wiki/本居春庭","","","近畿地方の史跡一覧","箇条書き,制限あり","本居 春庭（もとおり はるにわ、宝暦13年2月3日（1763年3月17日） - 文政11年11月7日（1828年12月13日））は、江戸時代後期の国学者、国語学者。本居宣長の実子で長男。幼名は健蔵で父と同じ。"
"斎宮跡","（さいくうあと）〔多気郡明和町〕1979年3月27日","https://ja.wikipedia.org/wiki/斎宮寮","北緯34度32分28.34秒東経136度37分0.61秒","","近畿地方の史跡一覧","箇条書き,制限あり",""
"水池土器製作遺跡","（みずいけどきせいさくいせき）〔多気郡明和町〕","https://ja.wikipedia.org/wiki/水池土器製作遺跡","北緯34度31分46秒東経136度38分13秒","","近畿地方の史跡一覧","箇条書き,制限あり","水池土器製作遺跡（みずいけどきせいさくいせき）は、三重県多気郡明和町明星にある土器製作集落跡。1977年7月25日、国史跡に指定された。"
"朝熊山","経塚群（あさまやまきょうづかぐん）〔伊勢市〕","https://ja.wikipedia.org/wiki/朝熊山","北緯34度27分40秒東経136度46分54秒","標高: 555 m;所在地: 日本三重県伊勢市・鳥羽市;位置: 北緯34度27分40秒東経136度46分54秒﻿ / ﻿北緯34.46111度 東経136.78167度﻿ / 34.46111; 136.78167座標: 北緯34度27分40秒東経136度46分54秒﻿ / ﻿北緯34.46111度 東経136.78167度﻿ / 34.46111; 136.78167;山系: 紀伊山地（朝熊山地）","近畿地方の史跡一覧","箇条書き,制限あり","朝熊山は標高555メートル(m) の北峰と約540 mの南峰（経ヶ峯）のほかにいくつかの峰がある。伊勢志摩国立公園の中に位置し、日本百景に選定されている。紀伊半島から太平洋に突き出た志摩半島の最高峰で、山頂付近は初日の出の名所である。朝熊山は伊勢志摩を代表する霊山として知られる。"
"旧豊宮崎文庫","（きゅうとよみやざきぶんこ）〔伊勢市〕","https://ja.wikipedia.org/wiki/神宮文庫","北緯34度29分6秒東経136度43分33秒","正式名称: 神宮文庫;前身: 豊宮崎文庫、林崎文庫ほか;専門分野: 神道、日本文化;事業主体: 神宮司庁;管理運営: 神宮司庁;開館: 1907年（明治40年）;所在地: 〒516-0016三重県伊勢市神田久志本町1711;位置: 北緯34度29分6秒東経136度43分33秒﻿ / ﻿北緯34.48500度 東経136.72583度﻿ / 34.48500; 136.72583座標: 北緯34度29分6秒東経136度43分33秒﻿ / ﻿北緯34.48500度 東経136.72583度﻿ / 34.48500; 136.72583;ISIL: JP-1002044;蔵書数: 約30万冊（2011年時点）;公式サイト: 神宮文庫;備考: 国史跡","近畿地方の史跡一覧","箇条書き,制限あり","奈良時代の766年（天平神護2年）、文書類を保管するために内宮に文殿（ふどの）がつくられた。外宮ではこれに遅れること約500年、鎌倉時代の1261年（弘長元年）に神庫（しんこ）がつくられた。これらの施設では神宮に関係しない文書・記録をも所蔵し、神職の研究・調査に利用されたが、禰宜以下の者には利用が許されなかった。"
"旧林崎文庫","（きゅうはやしざきぶんこ）〔伊勢市〕","https://ja.wikipedia.org/wiki/神宮文庫","北緯34度29分6秒東経136度43分33秒","正式名称: 神宮文庫;前身: 豊宮崎文庫、林崎文庫ほか;専門分野: 神道、日本文化;事業主体: 神宮司庁;管理運営: 神宮司庁;開館: 1907年（明治40年）;所在地: 〒516-0016三重県伊勢市神田久志本町1711;位置: 北緯34度29分6秒東経136度43分33秒﻿ / ﻿北緯34.48500度 東経136.72583度﻿ / 34.48500; 136.72583座標: 北緯34度29分6秒東経136度43分33秒﻿ / ﻿北緯34.48500度 東経136.72583度﻿ / 34.48500; 136.72583;ISIL: JP-1002044;蔵書数: 約30万冊（2011年時点）;公式サイト: 神宮文庫;備考: 国史跡","近畿地方の史跡一覧","箇条書き,制限あり","奈良時代の766年（天平神護2年）、文書類を保管するために内宮に文殿（ふどの）がつくられた。外宮ではこれに遅れること約500年、鎌倉時代の1261年（弘長元年）に神庫（しんこ）がつくられた。これらの施設では神宮に関係しない文書・記録をも所蔵し、神職の研究・調査に利用されたが、禰宜以下の者には利用が許されなかった。"
"離宮院跡","（りきゅういんあと）〔伊勢市〕1924年12月9日","https://ja.wikipedia.org/wiki/離宮院跡","北緯34度30分9.0秒東経136度40分23.1秒","","近畿地方の史跡一覧","箇条書き,制限あり",""
"赤木城跡","及び田平子峠刑場跡（あかぎじょうあとおよびたびらことうげけいじょうあと）〔熊野市〕","https://ja.wikipedia.org/wiki/赤木城","北緯33度53分43秒東経135度57分08秒","城郭構造: 平山城;築城主: 藤堂高虎;築城年: 天正17年（1589年）頃;廃城年: 元和元年（1615年）以後;遺構: 郭（曲輪）・石垣・堀切・土塁;指定文化財: 国の史跡;位置: 北緯33度53分43秒東経135度57分08秒﻿ / ﻿北緯33.89528度 東経135.95222度﻿ / 33.89528; 135.95222座標: 北緯33度53分43秒東経135度57分08秒﻿ / ﻿北緯33.89528度 東経135.95222度﻿ / 33.89528; 135.95222;地図: 赤木城","近畿地方の史跡一覧","箇条書き,制限あり","赤木城は、紀伊国牟婁郡北山郷の丘陵（現在の三重県熊野市紀和町赤木字城山）に築かれた平山城である。標高約230メートル (238m) に位置し、高さ（比高）は約30-40メートルである。天正17年（1589年）頃の一揆勢力を抑える目的で、藤堂高虎によって築城されたといわれる。主郭を中心として三方の尾根に郭（曲輪）群が設けられ、その尾根を利用した配置は中世山城の形態をもつが、一方では高い石垣や発達した虎口など近世城郭の要素も見られ、築城における過渡期の様相が認められる。"
"熊野参詣道","（くまのさんけいみち）〔和歌山県・三重県・奈良県〕　2000年11月2日、2002年12月19日分離・名称変更・追加指定 （世界遺産「紀伊山地の霊場と参詣道」の構成資産）[1]伊勢路（いせじ）〔和歌山県新宮市・田辺市・三重県熊野市・尾鷲市・度会郡大紀町・北牟婁郡紀北町〕七里御浜（しちりみはま）〔三重県熊野市・南牟婁郡御浜町・南牟婁郡紀宝町〕花の窟（はなのいわや）〔三重県熊野市〕","https://ja.wikipedia.org/wiki/熊野古道","","","近畿地方の史跡一覧","箇条書き,制限あり",""
"伊勢路","（いせじ）〔和歌山県新宮市・田辺市・三重県熊野市・尾鷲市・度会郡大紀町・北牟婁郡紀北町〕","https://ja.wikipedia.org/wiki/伊勢路_(熊野古道)","","","近畿地方の史跡一覧","箇条書き,制限あり",""
"七里御浜","（しちりみはま）〔三重県熊野市・南牟婁郡御浜町・南牟婁郡紀宝町〕","https://ja.wikipedia.org/wiki/七里御浜","北緯33度47分20秒東経136度2分20.4秒","","近畿地方の史跡一覧","箇条書き,制限あり","七里御浜（しちりみはま）は三重県熊野市から紀宝町にかけて熊野灘に面した浜である。日本の渚百選、日本の白砂青松百選、21世紀に残したい日本の自然百選の一つ。吉野熊野国立公園の一部。また、熊野古道伊勢路の一部。"
"花の窟","（はなのいわや）〔三重県熊野市〕","https://ja.wikipedia.org/wiki/花窟神社","北緯33度52分47.5秒東経136度5分36秒","所在地: 三重県熊野市有馬町上地130番地;位置: 北緯33度52分47.5秒東経136度5分36秒﻿ / ﻿北緯33.879861度 東経136.09333度﻿ / 33.879861; 136.09333;主祭神: 伊弉冉尊、軻遇突智尊;神体: 磐座;創建: 不詳;例祭: 2月2日（春季）10月2日（秋季）;主な神事: 御縄掛け神事","近畿地方の史跡一覧","箇条書き,制限あり","『日本書紀』（神代巻上）一書には、伊弉冉尊は軻遇突智（火の神）の出産時に陰部を焼かれて死に、「紀伊国の熊野の有馬村」に埋葬され、以来近隣の住人たちは、季節の花を供えて伊弉冉尊を祭ったと記されている。当社では、それが当地であると伝え、社名も「花を供えて祀った岩屋」ということによるものである。"
"熊野三山","（くまのさんざん）　〔和歌山県田辺市・東牟婁郡那智勝浦町・新宮市・三重県南牟婁郡紀宝町〕　2000年11月2日指定、2002年12月19日分離・追加指定・名称変更 （「紀伊山地の霊場と参詣道」の構成資産）[2]- 御船島（熊野速玉大社社地）","https://ja.wikipedia.org/wiki/熊野三山","","","近畿地方の史跡一覧","箇条書き,制限あり",""
"伊賀国庁跡","（いがこくちょうあと）〔伊賀市〕","https://ja.wikipedia.org/wiki/伊賀国庁跡","","","近畿地方の史跡一覧","箇条書き,制限あり",""
"伊賀国分寺跡","（いがこくぶんじあと）〔伊賀市〕1923年3月7日","https://ja.wikipedia.org/wiki/伊賀国分寺跡","北緯34度48分14.25秒東経136度9分22.10秒","","近畿地方の史跡一覧","箇条書き,制限あり",""
"上野城跡","（うえのじょうあと）〔伊賀市〕1967年12月27日","https://ja.wikipedia.org/wiki/上野城","北緯34度46分12.51秒東経136度7分37.71秒","別名: 白鳳城、伊賀上野城;城郭構造: 梯郭式平山城;天守構造: 不明5重（完成間近に倒壊）層塔型3層3階（模擬、木造・1935年築）;築城主: 筒井定次;築城年: 天正13年（1585年）;主な改修者: 筒井定次藤堂高虎;主な城主: 服部氏仁木氏筒井定次脇坂安治藤堂氏;廃城年: 明治4年（1871年）;遺構: 石垣、堀、武具蔵;指定文化財: 国史跡俳聖殿（国の重要文化財）天守は伊賀市指定有形文化財;再建造物: 天守（模擬、木造）;位置: 北緯34度46分12.51秒東経136度7分37.71秒﻿ / ﻿北緯34.7701417度 東経136.1271417度﻿ / 34.7701417; 136.1271417座標: 北緯34度46分12.51秒東経136度7分37.71秒﻿ / ﻿北緯34.7701417度 東経136.1271417度﻿ / 34.7701417; 136.1271417;地図: 上野城","近畿地方の史跡一覧","箇条書き,制限あり","伊賀上野城は、上野盆地のほぼ中央にある上野台地の北部にある標高184mほどの丘に建てられた平山城である。北には服部川と柘植川、南には久米川、西側には木津川の本流が流れ、城と城下町を取り巻く要害の地にある。"
"旧崇広堂","（きゅうすうこうどう）〔伊賀市〕","https://ja.wikipedia.org/wiki/崇広堂","北緯34度46分4.2秒東経136度7分31.6秒","","近畿地方の史跡一覧","箇条書き,制限あり","崇広堂（すうこうどう）は、三重県伊賀市上野丸之内にある建物。"
"城之越遺跡","（じょうのこしいせき）〔伊賀市〕","https://ja.wikipedia.org/wiki/城之越遺跡","北緯34度40分44.28秒東経136度9分45.33秒","","近畿地方の史跡一覧","箇条書き,制限あり",""
"長楽山廃寺跡","（ちょうらくさんはいじあと）〔伊賀市〕","https://ja.wikipedia.org/wiki/長楽山廃寺跡","北緯34度48分14.25秒東経136度9分22.10秒","","近畿地方の史跡一覧","箇条書き,制限あり",""
"御墓山古墳","（みはかやまこふん）〔伊賀市〕","https://ja.wikipedia.org/wiki/御墓山古墳","北緯34度48分6.10秒東経136度10分23.77秒","所在地: 三重県伊賀市佐那具町;位置: 北緯34度48分6.10秒東経136度10分23.77秒﻿ / ﻿北緯34.8016944度 東経136.1732694度﻿ / 34.8016944; 136.1732694座標: 北緯34度48分6.10秒東経136度10分23.77秒﻿ / ﻿北緯34.8016944度 東経136.1732694度﻿ / 34.8016944; 136.1732694;形状: 前方後円墳;規模: 墳丘長188m高さ14m（後円部）;埋葬施設: 不明;出土品: 円筒埴輪・形象埴輪・家形埴輪など;築造時期: 5世紀;被葬者: 伊賀地域首長（伝）大彦命;史跡: 国の史跡「御墓山古墳」;特記事項: 三重県第1位の規模佐紀陵山古墳と相似形;地図: 御墓山古墳","近畿地方の史跡一覧","箇条書き,制限あり","三重県では最大規模の古墳で、5世紀頃（古墳時代中期）の築造と推定される。"
"夏見廃寺跡","（なつみはいじあと）〔名張市〕","https://ja.wikipedia.org/wiki/夏見廃寺","北緯34度37分20.86秒東経136度6分38.54秒","専門分野: 歴史;事業主体: 名張市;開館: 1995年;所在地: 〒518-0441 日本三重県名張市夏見2759番地;位置: 北緯34度37分20.86秒東経136度6分38.54秒﻿ / ﻿北緯34.6224611度 東経136.1107056度﻿ / 34.6224611; 136.1107056;最寄駅: 近畿日本鉄道（近鉄）大阪線名張駅徒歩約30分;最寄バス停: 三重交通バス「夏見」バス停（下車後徒歩約7分）;最寄IC: 名阪国道「上野IC」から南へ車で約30分;外部リンク: 夏見廃寺 名張市","近畿地方の史跡一覧","箇条書き,制限あり","関連施設"
"美旗古墳群","（みはたこふんぐん）〔名張市〕","https://ja.wikipedia.org/wiki/美旗古墳群","北緯34度39分43.3秒東経136度8分4.6秒","","近畿地方の史跡一覧","箇条書き,制限あり",""
